osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,width
147016836,False,2,Rutledge Street,tertiary,50,False,190.928,"LINESTRING (149.2337352 -35.356075, 149.2340421 -35.3559219, 149.2343203 -35.3557856, 149.234603 -35.355652, 149.2346132 -35.3556471, 149.2347977 -35.3555576, 149.2349956 -35.3554622, 149.2355498 -35.3552046)",,,
665291680,True,1,Rutledge Street,tertiary,50,False,18.72,"LINESTRING (149.2337352 -35.356075, 149.2336455 -35.3561637, 149.2336039 -35.3562049)",,,
5079312,True,1,,secondary,,False,6.341,"LINESTRING (149.2334621 -35.3560939, 149.2334963 -35.3560999, 149.233528 -35.3561119)",,roundabout,
5792956,False,,Collett Street,unclassified,50,False,186.12699999999998,"LINESTRING (149.2354442 -35.350723, 149.2357681 -35.3512415, 149.2360987 -35.3517771, 149.2362844 -35.3520724, 149.2363668 -35.3521863, 149.2363807 -35.3522121)",,,
665339335,True,,Collett Street,unclassified,50,False,23.791,"LINESTRING (149.2354442 -35.350723, 149.2353377 -35.3506276, 149.2353015 -35.3506062, 149.2352524 -35.3505789)",,,
5057678,True,2,,tertiary,50,False,11.649999999999999,"LINESTRING (149.235132 -35.3503802, 149.2351422 -35.3503691, 149.2351561 -35.350358, 149.2351739 -35.3503459, 149.2351937 -35.3503361, 149.2352139 -35.3503286, 149.2352367 -35.3503241)",,roundabout,
665339338,True,1,Collett Street,tertiary,50,False,60.373000000000005,"LINESTRING (149.235132 -35.3503802, 149.2350983 -35.3503002, 149.2350729 -35.3502498, 149.2348541 -35.3498875)",,,
488662695,False,2,Antill Street,residential,50,True,7.447,"LINESTRING (149.2340134 -35.3486522, 149.2339428 -35.3486864)",,,
665504208,True,1,Collett Street,tertiary,50,False,35.219,"LINESTRING (149.2340134 -35.3486522, 149.2341734 -35.3489408)",,,
665504213,True,1,Collett Street,tertiary,50,False,35.18,"LINESTRING (149.2341734 -35.3489408, 149.2339428 -35.3486864)",,,
488658013,False,2,Collett Street,tertiary,50,True,122.036,"LINESTRING (149.2341734 -35.3489408, 149.2347382 -35.3497266, 149.2348541 -35.3498875)",,,
667112233,False,1,,primary_link,,True,10.428,"LINESTRING (149.2308656 -35.3549798, 149.2309246 -35.3550603)",,,
"[26827985, 30265982]",True,"['2', '4']",Farrer Place,primary,"['60', '50']",False,126.605,"LINESTRING (149.2308656 -35.3549798, 149.2313941 -35.3547192, 149.231958 -35.3544498, 149.2319936 -35.3544328, 149.2320658 -35.3543983)",B52,,
667112233,False,1,,primary_link,,False,10.428,"LINESTRING (149.2309246 -35.3550603, 149.2308656 -35.3549798)",,,
667143029,True,1,Crawford Street,tertiary,50,False,24.96,"LINESTRING (149.2357696 -35.3551902, 149.2358462 -35.3554058)",,,
5797367,True,1,,tertiary,50,False,12.24,"LINESTRING (149.2357696 -35.3551902, 149.235753 -35.3552141, 149.235729 -35.3552335, 149.2356995 -35.3552468, 149.2356666 -35.3552531)",,roundabout,
8163052,False,2,Crawford Street,tertiary,50,True,134.804,"LINESTRING (149.2358462 -35.3554058, 149.2365985 -35.3564514)",,,
667143030,True,1,Crawford Street,tertiary,50,False,23.528,"LINESTRING (149.2358462 -35.3554058, 149.2356666 -35.3552531)",,,
5797367,True,1,,tertiary,50,False,8.036,"LINESTRING (149.2356881 -35.3550567, 149.2357154 -35.3550659, 149.2357392 -35.3550801, 149.2357582 -35.3550986)",,roundabout,
667143031,True,1,Crawford Street,tertiary,50,False,24.799,"LINESTRING (149.2354853 -35.3549071, 149.2356881 -35.3550567)",,,
5797623,False,2,Crawford Street,tertiary,50,False,143.29700000000003,"LINESTRING (149.2354853 -35.3549071, 149.2350693 -35.3543315, 149.2350011 -35.3542328, 149.2348001 -35.3539508, 149.2346895 -35.3537938)",,,
