osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,width
480946904,True,1,River Street,residential,False,113.294,,50,"LINESTRING (143.5665543 -34.6392368, 143.5673806 -34.6384779)",6
430015226,True,,Church Street,residential,False,9.892,,50,"LINESTRING (143.566562 -34.6393619, 143.5664814 -34.6393026)",
480946903,True,1,River Street,residential,False,220.59899999999996,,,"LINESTRING (143.566562 -34.6393619, 143.5653841 -34.6404333, 143.5650168 -34.6407674, 143.5649115 -34.6407866)",6
480946902,False,2,River Street,residential,True,8.434,,50,"LINESTRING (143.5649115 -34.6407866, 143.5648484 -34.6408419)",
480946905,True,1,River Street,residential,False,220.163,,50,"LINESTRING (143.5649115 -34.6407866, 143.5649365 -34.6406919, 143.565295 -34.640369, 143.5656777 -34.6400334, 143.5664814 -34.6393026)",6
480946907,False,,River Street,residential,False,11.114,,,"LINESTRING (143.5690343 -34.6369614, 143.569123 -34.6370297)",5.5
480946903,True,1,River Street,residential,False,113.116,,,"LINESTRING (143.569123 -34.6370297, 143.5682906 -34.6377819)",6
480946907,False,,River Street,residential,True,11.114,,,"LINESTRING (143.569123 -34.6370297, 143.5690343 -34.6369614)",5.5
404026225,False,,McCabe Street,trunk,True,61.303,A20,50,"LINESTRING (143.567316 -34.6435034, 143.5668743 -34.643918)",
555951409,True,,McCabe Street,trunk,False,36.233,A20,50,"LINESTRING (143.567316 -34.6435034, 143.5675439 -34.6432369)",
22636373,True,,Market Street,trunk,False,8.381,A20,50,"LINESTRING (143.5678052 -34.6431096, 143.5677373 -34.643059)",
480946908,True,,McCabe Street,trunk,False,62.718999999999994,A20,,"LINESTRING (143.5678052 -34.6431096, 143.5676139 -34.6432863, 143.567316 -34.6435034)",
580757484,False,,Market Street,trunk,True,167.383,A20,50,"LINESTRING (143.567297 -34.6426872, 143.5659465 -34.6416716)",
480946909,True,,Market Street,trunk,False,58.158,A20,,"LINESTRING (143.567297 -34.6426872, 143.5674014 -34.642721, 143.5678015 -34.6429988)",
480946909,True,,Market Street,trunk,False,8.661,A20,,"LINESTRING (143.5678015 -34.6429988, 143.5678702 -34.6430524)",
480946916,True,,McCabe Street,residential,False,32.295,,50,"LINESTRING (143.5678015 -34.6429988, 143.5680517 -34.6427939)",
480946913,True,,Market Street,residential,False,30.318,,50,"LINESTRING (143.5680672 -34.6432694, 143.567965 -34.6432354, 143.5678052 -34.6431096)",
"[184540393, 580757482, 480946915, 184538557]",False,,"['Market Street', 'Court Street']",residential,"[False, True]",548.2180000000001,,50,"LINESTRING (143.5680672 -34.6432694, 143.5684662 -34.6435527, 143.5687951 -34.6438104, 143.5695357 -34.6443478, 143.5696004 -34.6444206, 143.5696408 -34.6444871, 143.5696446 -34.6445466, 143.5696204 -34.6446034, 143.5695768 -34.6446539, 143.5687833 -34.6453689, 143.5670011 -34.6440144)",
184538557,False,,Court Street,residential,True,15.794,,50,"LINESTRING (143.5670011 -34.6440144, 143.5668743 -34.643918)",
"[184540393, 580757482, 480946915, 184538557]",False,,"['Market Street', 'Court Street']",residential,"[False, True]",548.218,,50,"LINESTRING (143.5670011 -34.6440144, 143.5687833 -34.6453689, 143.5695768 -34.6446539, 143.5696204 -34.6446034, 143.5696446 -34.6445466, 143.5696408 -34.6444871, 143.5696004 -34.6444206, 143.5695357 -34.6443478, 143.5687951 -34.6438104, 143.5684662 -34.6435527, 143.5680672 -34.6432694)",
580757487,True,,McCabe Street,trunk,False,8.707,A20,,"LINESTRING (143.5678702 -34.6430524, 143.5678052 -34.6431096)",
480946914,True,,Market Street,residential,False,30.534,,,"LINESTRING (143.5678702 -34.6430524, 143.5680235 -34.6431857, 143.5680672 -34.6432694)",
171518875,False,,McCabe Street,residential,True,194.933,,50,"LINESTRING (143.5680517 -34.6427939, 143.568312 -34.6425716, 143.5690319 -34.6420231, 143.5695674 -34.6415628)",
480946912,True,,McCabe Street,residential,False,33.199,,,"LINESTRING (143.5680517 -34.6427939, 143.5679334 -34.6429671, 143.5678702 -34.6430524)",
43104371,False,2,Bank Street,residential,True,12.166,,50,"LINESTRING (143.565187 -34.6423032, 143.5650991 -34.6423853)",
480946918,True,1,Bank Street,residential,False,100.767,,50,"LINESTRING (143.565187 -34.6423032, 143.5652027 -34.6422138, 143.5658659 -34.6416072)",6
580757484,False,,Market Street,trunk,False,167.383,A20,50,"LINESTRING (143.5659465 -34.6416716, 143.567297 -34.6426872)",
580757485,False,,Market Street,trunk,True,10.279,A20,50,"LINESTRING (143.5659465 -34.6416716, 143.5658659 -34.6416072)",
480946919,True,1,Bank Street,residential,False,100.152,,,"LINESTRING (143.5659465 -34.6416716, 143.5652966 -34.642275, 143.565187 -34.6423032)",6
480946920,False,,Bank Street,residential,False,10.635,,,"LINESTRING (143.5670357 -34.6405368, 143.5671203 -34.6406024)",6
480946918,True,1,Bank Street,residential,False,70.726,,50,"LINESTRING (143.5670357 -34.6405368, 143.5674317 -34.6401744, 143.5675817 -34.6400914)",6
480946919,True,1,Bank Street,residential,False,40.747,,,"LINESTRING (143.5671203 -34.6406024, 143.5668217 -34.6408743)",6
480946920,False,,Bank Street,residential,True,10.635,,,"LINESTRING (143.5671203 -34.6406024, 143.5670357 -34.6405368)",6
480946918,True,1,Bank Street,residential,False,41.119,,50,"LINESTRING (143.5667352 -34.6408118, 143.5670357 -34.6405368)",6
480946921,False,,Bank Street,residential,False,10.532,,,"LINESTRING (143.5667352 -34.6408118, 143.5668217 -34.6408743)",11
480946919,True,1,Bank Street,residential,False,119.459,,,"LINESTRING (143.5668217 -34.6408743, 143.5659465 -34.6416716)",6
480946921,False,,Bank Street,residential,True,10.532,,,"LINESTRING (143.5668217 -34.6408743, 143.5667352 -34.6408118)",11
480946904,True,1,River Street,residential,False,113.369,,50,"LINESTRING (143.5673806 -34.6384779, 143.5682073 -34.6377184)",6
480946925,False,,River Street,residential,False,9.929,,,"LINESTRING (143.5673806 -34.6384779, 143.5674628 -34.6385362)",5.5
480946903,True,1,River Street,residential,False,113.343,,,"LINESTRING (143.5674628 -34.6385362, 143.5666326 -34.6392928)",6
480946925,False,,River Street,residential,True,9.929,,,"LINESTRING (143.5674628 -34.6385362, 143.5673806 -34.6384779)",5.5
640227935,False,2,Ballandella Street,residential,False,18.514,,,"LINESTRING (143.5611238 -34.6408769, 143.5612679 -34.6409938)",17
