osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,junction
23160012,False,,residential,True,102.78200000000001,,Gellibrand Street,50,"LINESTRING (144.8869004 -37.8648463, 144.8868233 -37.8648385, 144.8863247 -37.8647883, 144.8858212 -37.8647375, 144.885739 -37.8647292)",
762593196,False,,residential,True,13.247,,Bayview Street,40,"LINESTRING (144.886498 -37.8604302, 144.8865188 -37.8603122)",
762593196,False,,residential,False,86.89800000000001,,Bayview Street,40,"LINESTRING (144.886498 -37.8604302, 144.8864845 -37.8605069, 144.8863613 -37.8612042)",
13324297,False,4,primary,False,48.399,37,Melbourne Road,60,"LINESTRING (144.8931055 -37.857214, 144.8933757 -37.8575934)",
13324297,False,4,primary,True,42.457,37,Melbourne Road,60,"LINESTRING (144.8931055 -37.857214, 144.8928765 -37.8568777)",
23160305,True,2,residential,False,227.32299999999998,,Jobson Street,50,"LINESTRING (144.8931055 -37.857214, 144.8929583 -37.8572784, 144.8926287 -37.8574194, 144.8922011 -37.8576025, 144.8920643 -37.8576342, 144.8908229 -37.8574965, 144.8907881 -37.85749, 144.8907564 -37.8574754, 144.8907381 -37.8574578, 144.8907289 -37.8574458, 144.890706 -37.8574157)",
54915657,True,,primary,False,9.105,35,,60,"LINESTRING (144.8899417 -37.8578391, 144.8899745 -37.8578476, 144.8900035 -37.8578625, 144.8900269 -37.8578826)",roundabout
133148460,True,1,residential,False,21.346999999999998,,Station Road,50,"LINESTRING (144.8899417 -37.8578391, 144.8899617 -37.8578296, 144.889975 -37.8578224, 144.8899863 -37.8578145, 144.889997 -37.8578054, 144.8900082 -37.8577932, 144.8900169 -37.8577809, 144.8900257 -37.8577634, 144.8900366 -37.8577387, 144.8900513 -37.8577136, 144.8900744 -37.8576841)",
54915657,True,,primary,False,12.613000000000001,35,,60,"LINESTRING (144.8899536 -37.858048, 144.8899253 -37.858052, 144.8898966 -37.8580512, 144.8898687 -37.8580457, 144.8898429 -37.8580356, 144.8898204 -37.8580216)",roundabout
762990076,True,1,residential,False,19.678,,Railway Place,,"LINESTRING (144.8899536 -37.858048, 144.8899335 -37.8580808, 144.8899291 -37.8580898, 144.8899264 -37.8580966, 144.8899254 -37.8581041, 144.8899258 -37.8581135, 144.8899295 -37.8581323, 144.889933 -37.8581575, 144.8899263 -37.8582197)",
"[39420585, 201364482]",True,2,primary,False,58.943,35,Ferguson Street,60,"LINESTRING (144.8898121 -37.8580146, 144.8896919 -37.8579889, 144.8895529 -37.8579657, 144.8894498 -37.8579524, 144.8893646 -37.8579411, 144.8891539 -37.8579119)",
54915657,True,,primary,False,18.073999999999998,35,,60,"LINESTRING (144.8898121 -37.8580146, 144.8897973 -37.857998, 144.8897867 -37.8579795, 144.8897807 -37.8579597, 144.8897795 -37.8579394, 144.8897832 -37.8579193, 144.8897916 -37.8579001, 144.8898044 -37.8578825, 144.8898212 -37.8578671)",roundabout
55222347,True,2,primary,False,2.968,35,,60,"LINESTRING (144.8885269 -37.8577827, 144.8884931 -37.857783)",roundabout
1156834120,True,2,primary,False,15.886,35,Kororoit Creek Road,60,"LINESTRING (144.8864547 -37.8576366, 144.886274 -37.8576291)",
55222347,True,2,primary,False,1.131,35,,60,"LINESTRING (144.8883478 -37.8576073, 144.8883524 -37.8575978)",roundabout
1156834117,True,2,residential,False,66.238,,Station Road,40,"LINESTRING (144.8906623 -37.8573555, 144.891273 -37.8570057)",
61460949,False,,residential,True,146.881,,Nancy Court,,"LINESTRING (144.8924922 -37.861138, 144.8937008 -37.8604144, 144.8938253 -37.8603398)",
23159904,False,,residential,False,78.555,,Verdon Street,,"LINESTRING (144.8938253 -37.8603398, 144.8932793 -37.8597801)",
23159904,False,,residential,True,67.253,,Verdon Street,,"LINESTRING (144.8938253 -37.8603398, 144.8941823 -37.8607287, 144.8942749 -37.8608295)",
61460949,False,,residential,False,146.881,,Nancy Court,,"LINESTRING (144.8938253 -37.8603398, 144.8937008 -37.8604144, 144.8924922 -37.861138)",
109959949,True,,tertiary,False,58.623999999999995,,Champion Road,,"LINESTRING (144.8880293 -37.857248, 144.8881182 -37.8572757, 144.88816 -37.8572984, 144.8882034 -37.8573245, 144.8882711 -37.8573734, 144.8883546 -37.857437, 144.8883914 -37.8574588, 144.8884201 -37.8574715, 144.8885839 -37.8575308)",
54915657,True,,primary,False,15.086,35,,60,"LINESTRING (144.8900318 -37.8578884, 144.8900482 -37.8579198, 144.8900514 -37.8579536, 144.8900411 -37.8579865, 144.8900184 -37.8580153)",roundabout
762990083,True,2,primary,False,166.74599999999998,35,Ferguson Street,60,"LINESTRING (144.8900318 -37.8578884, 144.890075 -37.8579012, 144.8901039 -37.8579095, 144.8901375 -37.8579196, 144.8901979 -37.8579387, 144.8902893 -37.8579696, 144.8904228 -37.8579931, 144.8918217 -37.8581478, 144.8918934 -37.8581571)",
133148464,False,1,residential,False,9.041,,Power Street,50,"LINESTRING (144.8900744 -37.8576841, 144.8901439 -37.8577441)",
"[1156834115, 133148460, 1156834117]",True,"['1', '2']",residential,False,63.346999999999994,,Station Road,"['40', '50']","LINESTRING (144.8900744 -37.8576841, 144.8900909 -37.8576692, 144.890113 -37.857653, 144.8901348 -37.8576405, 144.8901632 -37.857626, 144.8903206 -37.8575426, 144.890506 -37.8574468, 144.8906623 -37.8573555)",
55222347,True,2,primary,False,26.811000000000003,35,,60,"LINESTRING (144.8884931 -37.857783, 144.8884658 -37.8577793, 144.8884396 -37.8577721, 144.8884152 -37.8577616, 144.8883933 -37.8577481, 144.8883745 -37.8577319, 144.8883593 -37.8577136, 144.8883482 -37.8576935, 144.8883413 -37.8576723, 144.8883389 -37.8576505, 144.8883411 -37.8576286, 144.8883478 -37.8576073)",roundabout
1156834120,True,2,primary,False,119.55600000000001,35,Kororoit Creek Road,60,"LINESTRING (144.8884931 -37.857783, 144.8883474 -37.8577834, 144.8882198 -37.8577741, 144.8880015 -37.8577549, 144.8872864 -37.8576825, 144.8871397 -37.8576716)",
55222347,True,2,primary,False,2.904,35,,60,"LINESTRING (144.8885839 -37.8575308, 144.8886119 -37.8575447)",roundabout
242678661,False,,residential,True,64.666,,Collins Street,50,"LINESTRING (144.8872145 -37.8588272, 144.8873565 -37.858842, 144.8879448 -37.858903)",
762593193,True,,residential,False,28.055,,Collins Street,50,"LINESTRING (144.8872145 -37.8588272, 144.8871361 -37.8588445, 144.887072 -37.8588429, 144.8870201 -37.8588344, 144.8869784 -37.8588245, 144.8869436 -37.858809, 144.886914 -37.8587908)",
762593196,False,,residential,False,162.063,,Bayview Street,40,"LINESTRING (144.8867549 -37.8588667, 144.8865188 -37.8603122)",
762593195,True,,residential,False,18.283,,Bayview Street,40,"LINESTRING (144.8867549 -37.8588667, 144.8867505 -37.858834, 144.8867562 -37.8588248, 144.8867633 -37.858817, 144.8867829 -37.8588036, 144.8868032 -37.8587914, 144.8868389 -37.8587713, 144.8868802 -37.858755)",
242678667,False,,residential,True,197.467,,Castle Street,50,"LINESTRING (144.8892665 -37.8584394, 144.8891477 -37.8584323, 144.8890363 -37.8584208, 144.8886084 -37.8583766, 144.8870802 -37.8582186, 144.8870356 -37.858214)",
"[39420582, 1156843327]",False,,tertiary,False,41.033,,Victoria Street,50,"LINESTRING (144.8892665 -37.8584394, 144.8892811 -37.8585062, 144.8892814 -37.8585363, 144.8892798 -37.8585609, 144.8892412 -37.8588055)",
1156843327,False,,tertiary,True,38.897,,Victoria Street,50,"LINESTRING (144.8892665 -37.8584394, 144.8892476 -37.8583639, 144.8891529 -37.8581015)",
61460945,False,,tertiary,False,41.989,,Osborne Street,50,"LINESTRING (144.8932026 -37.8650326, 144.892761 -37.8648875)",
61460945,False,,tertiary,True,141.439,,Osborne Street,50,"LINESTRING (144.8932026 -37.8650326, 144.89469 -37.8655216)",
251156487,False,,residential,True,41.997,,Endeavour Lane,,"LINESTRING (144.8932026 -37.8650326, 144.8931427 -37.86515, 144.8930247 -37.8653832)",
251156627,False,,residential,False,44.981,,Anchorage Avenue,,"LINESTRING (144.8930247 -37.8653832, 144.893497 -37.8655401)",
251156487,False,,residential,False,41.997,,Endeavour Lane,,"LINESTRING (144.8930247 -37.8653832, 144.8931427 -37.86515, 144.8932026 -37.8650326)",
251156627,False,,residential,True,44.981,,Anchorage Avenue,,"LINESTRING (144.893497 -37.8655401, 144.8930247 -37.8653832)",
312880297,False,,residential,False,25.222,,Railway Place,,"LINESTRING (144.8899263 -37.8582197, 144.890033 -37.8584303)",
312880242,True,1,residential,False,25.334,,Railway Place,,"LINESTRING (144.8899263 -37.8582197, 144.8898856 -37.8582001, 144.8898375 -37.8581261, 144.8898282 -37.8581094, 144.8898227 -37.8580958, 144.8898203 -37.8580849, 144.8898187 -37.8580729, 144.8898179 -37.8580633, 144.8898204 -37.8580216)",
312880297,False,,residential,True,25.222,,Railway Place,,"LINESTRING (144.890033 -37.8584303, 144.8899263 -37.8582197)",
133148468,False,,residential,False,298.91200000000003,,Railway Place,50,"LINESTRING (144.890033 -37.8584303, 144.8901637 -37.8586657, 144.8903951 -37.8591407, 144.8906408 -37.8595964, 144.890947 -37.8601423, 144.8912344 -37.860618, 144.8913438 -37.860786, 144.8914216 -37.860882)",
579788312,False,2,tertiary,False,175.457,,Melbourne Road,50,"LINESTRING (144.8942182 -37.8588915, 144.8954186 -37.8601531)",
579788314,True,,tertiary,False,50.129000000000005,,Melbourne Road,50,"LINESTRING (144.8942182 -37.8588915, 144.8940471 -37.8587294, 144.8938728 -37.858533)",
23159904,False,,residential,True,195.984,,Verdon Street,,"LINESTRING (144.8919444 -37.8583674, 144.8932793 -37.8597801)",
23159904,False,,residential,False,14.517,,Verdon Street,,"LINESTRING (144.8919444 -37.8583674, 144.8919047 -37.8583257, 144.8918847 -37.8582973, 144.8918754 -37.858252)",
28461560,True,,residential,False,177.781,,Little Ferguson Street,,"LINESTRING (144.8919444 -37.8583674, 144.8918095 -37.8584543, 144.8916417 -37.8585625, 144.8915788 -37.8585883, 144.891512 -37.8586003, 144.8914051 -37.8585941, 144.8901429 -37.8584434, 144.890033 -37.8584303)",
18914408,True,,primary,False,24.941000000000003,35,,60,"LINESTRING (144.8938479 -37.8585218, 144.8938209 -37.8585017, 144.8937491 -37.8584181, 144.8937293 -37.8583909, 144.8937152 -37.8583668, 144.8937123 -37.8583538, 144.893713 -37.8583428, 144.8937179 -37.8583316)",roundabout
"[762990080, 798235842]",True,2,primary,False,176.132,35,Ferguson Street,60,"LINESTRING (144.8938479 -37.8585218, 144.8937512 -37.8584931, 144.8936791 -37.858472, 144.8935634 -37.8584478, 144.8933972 -37.8584219, 144.8932561 -37.8584064, 144.8918754 -37.858252)",
18914408,True,,primary,False,21.93,35,,60,"LINESTRING (144.893726 -37.8583229, 144.8937373 -37.858317, 144.8937503 -37.8583129, 144.8937755 -37.8583093, 144.8938063 -37.8583092, 144.8938516 -37.8583137, 144.8938912 -37.8583198, 144.8939354 -37.8583329, 144.893964 -37.8583453)",roundabout
"[762990075, 1127455079]",True,2,primary,False,87.125,37,Melbourne Road,60,"LINESTRING (144.893726 -37.8583229, 144.8937242 -37.8582875, 144.8937169 -37.8582557, 144.8937003 -37.8582079, 144.8936829 -37.8581606, 144.8936349 -37.8580706, 144.8935474 -37.8579069, 144.8934825 -37.8577792, 144.8933757 -37.8575934)",
18914408,True,,primary,False,5.666,35,,60,"LINESTRING (144.893964 -37.8583453, 144.8939878 -37.85836, 144.894014 -37.8583775)",roundabout
18914408,True,,primary,False,2.516,35,,60,"LINESTRING (144.8938728 -37.858533, 144.8938479 -37.8585218)",roundabout
709782671,False,,residential,True,9.327,,Lenore Crescent,50,"LINESTRING (144.8954739 -37.8586641, 144.895484 -37.8585806)",
"[1156834112, 1156834111]",True,,tertiary,False,126.174,35,Ferguson Street,40,"LINESTRING (144.8954739 -37.8586641, 144.8944517 -37.8585348, 144.8943695 -37.85852, 144.8942893 -37.8585025, 144.8942171 -37.8584935, 144.8941593 -37.8584913, 144.894056 -37.8584962)",
18914408,True,,primary,False,1.246,35,,60,"LINESTRING (144.894056 -37.8584962, 144.8940514 -37.8585068)",roundabout
31999935,True,2,primary,False,117.239,35,Kororoit Creek Road,60,"LINESTRING (144.8849621 -37.8573898, 144.8862859 -37.8575285)",
762990078,False,,residential,False,7.12,,,,"LINESTRING (144.891273 -37.8570057, 144.8913235 -37.8570558)",
709782671,False,,residential,False,42.221,,Lenore Crescent,50,"LINESTRING (144.8954509 -37.8582018, 144.895484 -37.8585806)",
762593191,True,,residential,False,22.43,,Collins Street,50,"LINESTRING (144.8869808 -37.8587577, 144.8869999 -37.8587699, 144.8870256 -37.858778, 144.8871361 -37.8587895, 144.8872145 -37.8588272)",
762593192,True,,residential,False,6.9239999999999995,,Bayview Street,,"LINESTRING (144.8869808 -37.8587577, 144.8869349 -37.8587805, 144.886914 -37.8587908)",
242678667,False,,residential,False,7.312,,Castle Street,50,"LINESTRING (144.8869529 -37.8582062, 144.8870356 -37.858214)",
762593197,True,,residential,False,100.003,,Swanston Street,40,"LINESTRING (144.8869529 -37.8582062, 144.8870112 -37.8578735, 144.8870117 -37.857834, 144.8870032 -37.8578057, 144.886988 -37.8577821, 144.8869798 -37.8577757, 144.8869641 -37.8577634, 144.8869344 -37.8577495, 144.8868968 -37.8577404, 144.8868298 -37.857734, 144.8865943 -37.8577074, 144.8865347 -37.8576989, 144.8865029 -37.8576904, 144.8864803 -37.8576789, 144.8864547 -37.8576366)",
762593197,True,,residential,False,61.620000000000005,,Swanston Street,40,"LINESTRING (144.8868802 -37.858755, 144.886872 -37.8587375, 144.8868712 -37.858726, 144.8868727 -37.8587103, 144.8868751 -37.8586742, 144.8868834 -37.8586023, 144.8869529 -37.8582062)",
18914408,True,,primary,False,1.201,35,,60,"LINESTRING (144.8937179 -37.8583316, 144.893726 -37.8583229)",roundabout
23160305,True,2,residential,False,7.715,,Jobson Street,50,"LINESTRING (144.890706 -37.8574157, 144.8906623 -37.8573555)",
"[1156834116, 762990079]",True,1,residential,False,61.519999999999996,,Station Road,50,"LINESTRING (144.890706 -37.8574157, 144.8904086 -37.8575748, 144.8903329 -37.8576176, 144.8902575 -37.8576617, 144.8902241 -37.8576833, 144.8901995 -37.8576995, 144.8901772 -37.8577154, 144.8901543 -37.8577347, 144.8901439 -37.8577441)",
762990082,False,,primary,False,10.67,,,,"LINESTRING (144.8918754 -37.858252, 144.8918934 -37.8581571)",
23159904,False,,residential,True,14.517,,Verdon Street,,"LINESTRING (144.8918754 -37.858252, 144.8918847 -37.8582973, 144.8919047 -37.8583257, 144.8919444 -37.8583674)",
798235842,True,2,primary,False,165.74300000000002,35,Ferguson Street,60,"LINESTRING (144.8918754 -37.858252, 144.8906427 -37.858104, 144.8904796 -37.8580821, 144.8904182 -37.8580734, 144.8903612 -37.858061, 144.8903041 -37.8580466, 144.890207 -37.8580193, 144.8901762 -37.8580118, 144.8901479 -37.8580078, 144.8901157 -37.8580074, 144.8900889 -37.8580083, 144.8900184 -37.8580153)",
762990082,False,,primary,True,10.67,,,,"LINESTRING (144.8918934 -37.8581571, 144.8918754 -37.858252)",
762990083,True,2,primary,False,163.60600000000002,35,Ferguson Street,60,"LINESTRING (144.8918934 -37.8581571, 144.8931162 -37.8583002, 144.8932682 -37.8583218, 144.8933681 -37.8583388, 144.8934708 -37.8583551, 144.8935317 -37.8583668, 144.8935907 -37.8583731, 144.8936283 -37.8583731, 144.8936578 -37.8583668, 144.8936822 -37.8583573, 144.8936996 -37.8583465, 144.8937179 -37.8583316)",
762990078,False,,residential,True,7.12,,,,"LINESTRING (144.8913235 -37.8570558, 144.891273 -37.8570057)",
1156834116,True,1,residential,False,67.383,,Station Road,50,"LINESTRING (144.8913235 -37.8570558, 144.890706 -37.8574157)",
133148464,False,1,residential,True,9.041,,Power Street,50,"LINESTRING (144.8901439 -37.8577441, 144.8900744 -37.8576841)",
762990079,True,1,residential,False,18.558,,Station Road,50,"LINESTRING (144.8901439 -37.8577441, 144.8901297 -37.8577586, 144.8901177 -37.857773, 144.8901102 -37.8577832, 144.8901044 -37.8577923, 144.8900903 -37.857813, 144.8900712 -37.8578374, 144.8900501 -37.8578594, 144.8900269 -37.8578826)",
55222347,True,2,primary,False,24.226,35,,60,"LINESTRING (144.8883524 -37.8575978, 144.8883669 -37.8575764, 144.8883861 -37.8575575, 144.8884092 -37.8575417, 144.8884357 -37.8575294, 144.8884644 -37.8575211, 144.8884946 -37.857517, 144.8885253 -37.8575173, 144.8885554 -37.8575219, 144.8885839 -37.8575308)",roundabout
762990071,True,,tertiary,False,49.337999999999994,,Champion Road,,"LINESTRING (144.8883524 -37.8575978, 144.8883039 -37.8574913, 144.8882871 -37.857471, 144.8882688 -37.8574538, 144.8882484 -37.8574376, 144.8881564 -37.8573741, 144.88806 -37.857304, 144.8880293 -37.857248)",
54915657,True,,primary,False,1.066,35,,60,"LINESTRING (144.8898204 -37.8580216, 144.8898121 -37.8580146)",roundabout
54915657,True,,primary,False,0.775,35,,60,"LINESTRING (144.8900269 -37.8578826, 144.8900318 -37.8578884)",roundabout
