osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction
206907326,Manifold Street,residential,False,True,121.609,"LINESTRING (145.208111 -36.0620866, 145.2067581 -36.0620856)",,,,
221969673,Chapel Street,residential,False,True,281.192,"LINESTRING (145.208111 -36.0620866, 145.2080988 -36.0595578)",,,,
206907326,Manifold Street,residential,False,False,121.609,"LINESTRING (145.2067581 -36.0620856, 145.208111 -36.0620866)",,,,
206907326,Manifold Street,residential,False,True,118.4,"LINESTRING (145.2067581 -36.0620856, 145.2054409 -36.0620874)",,,,
206908886,Robertson Street,residential,False,False,280.648,"LINESTRING (145.2067581 -36.0620856, 145.2067716 -36.0595617)",,,,
206907326,Manifold Street,residential,False,False,145.388,"LINESTRING (145.2022631 -36.062082, 145.2038805 -36.0620904)",,,,
311051224,Harcourt Street,residential,False,True,276.458,"LINESTRING (145.2022631 -36.062082, 145.2022803 -36.0595958)",,,,
206907326,Manifold Street,residential,False,False,118.4,"LINESTRING (145.2054409 -36.0620874, 145.2067581 -36.0620856)",,,,
206907605,Gifford Street,residential,False,False,280.412,"LINESTRING (145.2054409 -36.0620874, 145.2054375 -36.0595656)",,,,
206907326,Manifold Street,residential,False,True,140.262,"LINESTRING (145.2054409 -36.0620874, 145.2040806 -36.06209, 145.2038805 -36.0620904)",,,,
206911848,Cemetery Road,unclassified,False,False,193.906,"LINESTRING (145.2124485 -36.0621002, 145.2123816 -36.0603572)",,,,
206911885,Garonne Street,unclassified,False,False,183.187,"LINESTRING (145.2124485 -36.0621002, 145.211781 -36.062064, 145.2115233 -36.0619704, 145.2106585 -36.0614388)",,,,
207115780,Camp Street,residential,False,True,26.768,"LINESTRING (145.2104437 -36.059704, 145.2105955 -36.0594969)",,,,
"[311051195, 311051196, 594759438]",Ryans Road,tertiary,False,False,194.756,"LINESTRING (145.2104437 -36.059704, 145.2106452 -36.0597979, 145.2112541 -36.0601091, 145.2116001 -36.0602859, 145.2117935 -36.0603485, 145.2120335 -36.0603853, 145.2122501 -36.0603822, 145.2123816 -36.0603572)",,,yes,
594759438,Ryans Road,tertiary,False,True,58.166,"LINESTRING (145.2104437 -36.059704, 145.2101014 -36.0595701, 145.2098386 -36.0595329)",,,,
311051194,Pearce Street,residential,True,False,68.406,"LINESTRING (145.2098386 -36.0595329, 145.2100422 -36.0594998, 145.2105955 -36.0594969)",,,,
311051358,Pearce Street,tertiary,False,True,156.41899999999998,"LINESTRING (145.2098386 -36.0595329, 145.2094224 -36.0595351, 145.2080988 -36.0595578)",,,,
594759438,Ryans Road,tertiary,False,False,58.166,"LINESTRING (145.2098386 -36.0595329, 145.2101014 -36.0595701, 145.2104437 -36.059704)",,,,
221969674,Weir Street,residential,False,True,14.71,"LINESTRING (145.2027727 -36.0566661, 145.202908 -36.0567405)",,,,
311051225,Harcourt Street,residential,True,False,92.943,"LINESTRING (145.2022056 -36.057365, 145.2027727 -36.0566661)",,,,
311051228,McDonell Street,residential,False,False,12.3,"LINESTRING (145.2022056 -36.057365, 145.2022936 -36.0574497)",,,,
221969677,Martin Street,residential,False,True,38.738,"LINESTRING (145.2080374 -36.053913, 145.2080546 -36.0535649)",,,,
"[594352779, 221969677]","['Muntz Avenue', 'Martin Street']",residential,False,False,54.096,"LINESTRING (145.2080374 -36.053913, 145.2080316 -36.0540313, 145.2080016 -36.0543986)",,,,
