osmid,oneway,name,highway,reversed,length,maxspeed,lanes,ref,geometry,junction
"[975662698, 975662699, 50196445]",True,Vaughan Street,unclassified,False,214.667,50,,,"LINESTRING (145.4004491 -36.3832931, 145.4005216 -36.3833195, 145.4005548 -36.3833246, 145.4006012 -36.3833324, 145.4012864 -36.3834245, 145.402318 -36.3835632, 145.4026926 -36.3836135, 145.4027389 -36.3836197, 145.4028087 -36.3836162)",
1222649561,True,,unclassified,False,15.802,40,,,"LINESTRING (145.4004491 -36.3832931, 145.4004625 -36.383327, 145.400462 -36.3833625, 145.4004478 -36.3833962, 145.4004213 -36.3834245)",roundabout
50196827,False,Hoskin Street,unclassified,False,76.45,60,,,"LINESTRING (145.4035475 -36.3848179, 145.403454 -36.3849027, 145.4029907 -36.3853392)",
50196827,False,Hoskin Street,unclassified,True,127.92999999999999,60,,,"LINESTRING (145.4035475 -36.3848179, 145.4036747 -36.3847042, 145.4038226 -36.3845718, 145.4039752 -36.3844353, 145.4045036 -36.3839628)",
257043222,False,Ashenden Street,unclassified,True,73.156,50,,,"LINESTRING (145.4035475 -36.3848179, 145.4034424 -36.3848036, 145.402842 -36.3847254, 145.4027409 -36.3847122)",
50196516,True,,unclassified,False,7.439,50,,,"LINESTRING (145.400019 -36.3853741, 145.4000224 -36.3854074, 145.4000114 -36.3854397)",roundabout
50196516,True,,unclassified,False,5.167,50,,,"LINESTRING (145.4000114 -36.3854397, 145.3999961 -36.3854594, 145.3999754 -36.3854756)",roundabout
133809674,True,Sobraon Street,trunk_link,False,11.721,60,,,"LINESTRING (145.398396 -36.3852111, 145.3984833 -36.3852002, 145.3985259 -36.3852002)",
"[890982205, 134725327]",True,Wyndham Street,trunk,False,227.792,"['60', '50']",2,A39,"LINESTRING (145.398396 -36.3852111, 145.3984341 -36.3850784, 145.3984459 -36.3850372, 145.398529 -36.3846939, 145.3985434 -36.3846215, 145.3985867 -36.3844045, 145.3986372 -36.3841556, 145.3986439 -36.3841226, 145.398752 -36.3835891, 145.3987616 -36.3835427, 145.398815 -36.3832847, 145.3988189 -36.3832664, 145.398833 -36.3831934)",
890982207,False,Sobraon Street,unclassified,True,25.205,60,,,"LINESTRING (145.398396 -36.3852111, 145.3983156 -36.3852008, 145.3982863 -36.3851975, 145.3981181 -36.3851747)",
890982206,True,Wyndham Street,trunk,False,3.876,60,2,A39,"LINESTRING (145.3985259 -36.3852002, 145.3985189 -36.3852346)",
980137545,True,Sobraon Street,unclassified,False,115.977,60,,,"LINESTRING (145.3985259 -36.3852002, 145.3986256 -36.3852028, 145.3991934 -36.3852808, 145.3993831 -36.3853069, 145.3995043 -36.3853235, 145.3996892 -36.3853473, 145.3997622 -36.3853439, 145.3998061 -36.385341)",
134191734,False,Welsford Street,unclassified,False,10.519,60,,,"LINESTRING (145.3970954 -36.3850447, 145.3971946 -36.384994)",
50197033,True,Welsford Street,unclassified,False,93.839,60,,,"LINESTRING (145.3970954 -36.3850447, 145.3970471 -36.3850048, 145.3970122 -36.3849422, 145.3970168 -36.3848598, 145.397035 -36.3847298, 145.3971209 -36.3843754, 145.3971906 -36.3842415)",
4725135,True,Welsford Street,unclassified,False,85.985,60,,,"LINESTRING (145.3971906 -36.3842415, 145.3971933 -36.3843883, 145.3971887 -36.384411, 145.3971402 -36.3847073, 145.3971228 -36.3848139, 145.397122 -36.3848874, 145.397145 -36.3849443, 145.3971946 -36.384994)",
50197024,False,Welsford Street,unclassified,False,109.456,60,,,"LINESTRING (145.3971906 -36.3842415, 145.3972982 -36.3837232, 145.3973921 -36.3832706)",
20117397,True,,trunk_link,False,14.116,60,,,"LINESTRING (145.3959199 -36.3794152, 145.395799 -36.3794967)",
"[143785923, 985651743]",True,Midland Highway,trunk,False,240.69600000000005,60,2,A300,"LINESTRING (145.3959199 -36.3794152, 145.3960045 -36.3794532, 145.3960403 -36.3794702, 145.3961576 -36.3795317, 145.3962346 -36.3795803, 145.3963632 -36.3796754, 145.3964103 -36.3797156, 145.3964513 -36.3797576, 145.3965244 -36.3798361, 145.3965974 -36.3799206, 145.3967488 -36.3801012, 145.3968287 -36.3801978, 145.3969431 -36.3803336, 145.3970473 -36.3804532, 145.3971268 -36.3805311, 145.3971743 -36.3805704, 145.3972312 -36.380615, 145.3973499 -36.3806931, 145.3974651 -36.3807463, 145.3975698 -36.3807759, 145.3976966 -36.3808013, 145.3977305 -36.3808058, 145.3978471 -36.3808212)",
50197743,False,Edward Street,unclassified,False,9.962,50,,,"LINESTRING (145.4038982 -36.3785001, 145.4040079 -36.3785151)",
50197240,True,Corio Street,unclassified,False,107.118,50,,,"LINESTRING (145.4038982 -36.3785001, 145.4039163 -36.3784244, 145.4040665 -36.3776556, 145.4040668 -36.3776347, 145.4040575 -36.377607, 145.4040378 -36.3775508)",
50197743,False,Edward Street,unclassified,True,221.49299999999997,50,,,"LINESTRING (145.4038982 -36.3785001, 145.4038052 -36.3784877, 145.4023701 -36.3783, 145.4023094 -36.3782917, 145.4021415 -36.3782689, 145.4020946 -36.3782625, 145.4019913 -36.3782485, 145.4015222 -36.3781848, 145.4014571 -36.378176)",
50197743,False,Edward Street,unclassified,True,9.962,50,,,"LINESTRING (145.4040079 -36.3785151, 145.4038982 -36.3785001)",
50197243,True,Corio Street,unclassified,False,107.353,50,,,"LINESTRING (145.4040079 -36.3785151, 145.4039885 -36.3786085, 145.4038376 -36.3793335, 145.4038335 -36.3793961, 145.4038349 -36.3794162, 145.4038384 -36.3794374, 145.4038468 -36.3794681)",
50191662,True,,tertiary,False,3.963,,,,"LINESTRING (145.403627 -36.3796203, 145.4036039 -36.3795899)",roundabout
50197243,True,Corio Street,unclassified,False,107.724,50,,,"LINESTRING (145.4042511 -36.3775746, 145.404201 -36.3776254, 145.4041809 -36.3776707, 145.4041803 -36.3776736, 145.4040242 -36.3784355, 145.4040079 -36.3785151)",
50197279,True,,unclassified,False,21.182000000000002,,,,"LINESTRING (145.4042511 -36.3775746, 145.4041975 -36.3775948, 145.4041384 -36.3775974, 145.4040825 -36.377582, 145.4040378 -36.3775508)",roundabout
50197279,True,,unclassified,False,17.061,,,,"LINESTRING (145.4040229 -36.3775325, 145.4040072 -36.3774963, 145.4040059 -36.377458, 145.4040191 -36.3774211, 145.4040456 -36.3773892)",roundabout
50197282,True,Nixon Street,unclassified,False,105.069,50,,,"LINESTRING (145.4040229 -36.3775325, 145.4039811 -36.3775206, 145.4039335 -36.3775032, 145.4039221 -36.377499, 145.403804 -36.3774774, 145.4031038 -36.3773863, 145.4029432 -36.3773655, 145.4028727 -36.3773563)",
50197279,True,,unclassified,False,18.813,,,,"LINESTRING (145.4040748 -36.3773693, 145.404123 -36.3773524, 145.4041754 -36.3773495, 145.404226 -36.3773608, 145.404269 -36.3773851)",roundabout
50197281,True,Corio Street,residential,False,25.3,50,,,"LINESTRING (145.4040748 -36.3773693, 145.4041313 -36.3773165, 145.4041467 -36.3772921, 145.4041742 -36.3772485, 145.4042211 -36.3771762)",
50197279,True,,unclassified,False,2.712,,,,"LINESTRING (145.404269 -36.3773851, 145.4042883 -36.3774039)",roundabout
50197280,True,Corio Street,residential,False,23.636000000000003,50,,,"LINESTRING (145.4042211 -36.3771762, 145.4042359 -36.3772615, 145.4042484 -36.3773088, 145.4042533 -36.3773273, 145.404269 -36.3773851)",
50197279,True,,unclassified,False,3.425,,,,"LINESTRING (145.4040456 -36.3773892, 145.4040748 -36.3773693)",roundabout
50197279,True,,unclassified,False,2.527,,,,"LINESTRING (145.4042723 -36.3775596, 145.4042511 -36.3775746)",roundabout
50197425,False,,residential,False,10.37,,,,"LINESTRING (145.4028917 -36.3772643, 145.4028727 -36.3773563)",
50197284,True,Nixon Street,unclassified,False,104.545,50,,,"LINESTRING (145.4028917 -36.3772643, 145.4029956 -36.377278, 145.4031236 -36.3772949, 145.4038926 -36.3773964, 145.403951 -36.3773964, 145.4039663 -36.3773964, 145.4040456 -36.3773892)",
50197425,False,,residential,True,10.37,,,,"LINESTRING (145.4028727 -36.3773563, 145.4028917 -36.3772643)",
50197282,True,Nixon Street,unclassified,False,107.55,50,,,"LINESTRING (145.4028727 -36.3773563, 145.4018621 -36.3772248, 145.401841 -36.3772248, 145.4017615 -36.3772248, 145.4016863 -36.3772382)",
51473324,True,Welsford Street,tertiary,False,10.226,60,,,"LINESTRING (145.3987767 -36.3767067, 145.3987571 -36.3767973)",
50197453,True,Nixon Street,unclassified,False,126.513,50,,,"LINESTRING (145.3987767 -36.3767067, 145.3988825 -36.3767199, 145.3997266 -36.3768251, 145.3999908 -36.376863, 145.4000266 -36.3768681, 145.4001715 -36.3768889)",
24966749,False,,unclassified,True,10.582,50,,,"LINESTRING (145.4014571 -36.378176, 145.4013404 -36.3781609)",
50197343,True,Maude Street,unclassified,False,111.68900000000001,50,,,"LINESTRING (145.4014571 -36.378176, 145.4012712 -36.3790913, 145.4012552 -36.3791672)",
50197743,False,Edward Street,unclassified,False,221.493,50,,,"LINESTRING (145.4014571 -36.378176, 145.4015222 -36.3781848, 145.4019913 -36.3782485, 145.4020946 -36.3782625, 145.4021415 -36.3782689, 145.4023094 -36.3782917, 145.4023701 -36.3783, 145.4038052 -36.3784877, 145.4038982 -36.3785001)",
143785915,False,,tertiary_link,True,12.097,,,,"LINESTRING (145.3976939 -36.3788315, 145.3977019 -36.3787229)",
"[51372510, 569115109, 569115110]",True,Fryers Street,tertiary,False,178.96200000000002,,,,"LINESTRING (145.3976939 -36.3788315, 145.3976001 -36.3788358, 145.3974123 -36.3788541, 145.3971723 -36.3788876, 145.3970089 -36.3789185, 145.3968359 -36.3789552, 145.3966455 -36.3789973, 145.3964027 -36.3790621, 145.3963437 -36.3790794, 145.3962617 -36.3791089, 145.3961597 -36.3791618, 145.3960753 -36.3792245, 145.3960136 -36.3792914, 145.395976 -36.3793411, 145.3959199 -36.3794152)",
51373000,False,,unclassified,False,8.118,,,,"LINESTRING (145.3982479 -36.3793016, 145.3981586 -36.3792889)",
50197170,True,Welsford Street,unclassified,False,172.553,60,,,"LINESTRING (145.3982479 -36.3793016, 145.3982109 -36.3794798, 145.3982015 -36.3795251, 145.3981872 -36.3795945, 145.3981306 -36.3798676, 145.3980769 -36.3801268, 145.3980681 -36.3801692, 145.3980412 -36.380294, 145.3980031 -36.3804712, 145.3979497 -36.3807195, 145.3979404 -36.3807663, 145.3979275 -36.3808318)",
51373000,False,,unclassified,True,8.118,,,,"LINESTRING (145.3981586 -36.3792889, 145.3982479 -36.3793016)",
28792354,True,Welsford Street,unclassified,False,48.252,60,,,"LINESTRING (145.3981586 -36.3792889, 145.398221 -36.3789869, 145.3982296 -36.3789419, 145.3982452 -36.3788606)",
51473159,True,,residential,False,2.258,50,,,"LINESTRING (145.3973683 -36.3766454, 145.3973476 -36.376657)",roundabout
28792614,True,Nixon Street,residential,False,51.106,50,,,"LINESTRING (145.3979396 -36.3765974, 145.3985029 -36.3766719)",
51473179,False,,residential,False,10.225,50,,,"LINESTRING (145.3979396 -36.3765974, 145.3979208 -36.3766881)",
51473178,True,,residential,False,10.708,50,,,"LINESTRING (145.3985029 -36.3766719, 145.3984841 -36.376767)",
28792614,True,Nixon Street,residential,False,16.234,50,,,"LINESTRING (145.3985029 -36.3766719, 145.3985523 -36.3766781, 145.3985703 -36.3766803, 145.3986821 -36.3766942)",
50197453,True,Nixon Street,unclassified,False,8.583,50,,,"LINESTRING (145.3986821 -36.3766942, 145.3987767 -36.3767067)",
51473190,True,Nixon Street,residential,False,51.188,50,,,"LINESTRING (145.3984841 -36.376767, 145.3979208 -36.3766881)",
51473179,False,,residential,True,10.225,50,,,"LINESTRING (145.3979208 -36.3766881, 145.3979396 -36.3765974)",
51473190,True,Nixon Street,residential,False,49.936,50,,,"LINESTRING (145.3979208 -36.3766881, 145.3975467 -36.3766395, 145.3974806 -36.3766377, 145.3974273 -36.3766417, 145.3973683 -36.3766454)",
133809675,True,Welsford Street,tertiary,False,10.506,60,,,"LINESTRING (145.3986644 -36.3767876, 145.3986821 -36.3766942)",
51473190,True,Nixon Street,residential,False,16.303,50,,,"LINESTRING (145.3986644 -36.3767876, 145.3985496 -36.3767745, 145.3984841 -36.376767)",
143785915,False,,tertiary_link,False,12.097,,,,"LINESTRING (145.3977019 -36.3787229, 145.3976939 -36.3788315)",
311060882,False,Marungi Street,residential,True,217.67899999999997,50,,,"LINESTRING (145.3977019 -36.3787229, 145.3977049 -36.3786824, 145.3976989 -36.3785943, 145.3976982 -36.3785842, 145.3976929 -36.3785054, 145.3976862 -36.3784363, 145.3976526 -36.3782851, 145.3976271 -36.3781663, 145.397607 -36.3781069, 145.3975708 -36.3780465, 145.3975011 -36.3779795, 145.3973308 -36.3778726, 145.3972557 -36.3778284, 145.3971819 -36.3777711, 145.397139 -36.3777128, 145.3971041 -36.3776545, 145.3970894 -36.3776092, 145.397092 -36.3775735, 145.3971135 -36.3774429, 145.3971349 -36.3773163, 145.3971977 -36.3769453)",
1073533555,True,Fryers Street,tertiary,False,22.023,50,,,"LINESTRING (145.3977019 -36.3787229, 145.3978013 -36.3787224, 145.3979474 -36.3787321)",
"[28691360, 578242583]",True,Midland Highway,trunk,False,157.559,60,2,A300,"LINESTRING (145.3942025 -36.3796981, 145.394386 -36.3795542, 145.394498 -36.3794976, 145.3946022 -36.3794543, 145.3946886 -36.3794225, 145.394819 -36.3793782, 145.3949184 -36.3793527, 145.3950736 -36.3793259, 145.3952267 -36.3793122, 145.3953905 -36.3793128, 145.3954691 -36.3793178, 145.3956002 -36.3793359, 145.3957189 -36.3793593, 145.3958191 -36.3793778)",
134718762,False,,unclassified,False,10.242,,,,"LINESTRING (145.3996144 -36.3832, 145.3995959 -36.3832909)",
"[1063438984, 50196479]",True,Vaughan Street,unclassified,False,55.910999999999994,40,,,"LINESTRING (145.3996144 -36.3832, 145.4001199 -36.3832652, 145.400178 -36.383269, 145.4002312 -36.3832601)",
134718761,False,,unclassified,False,10.422,,,,"LINESTRING (145.3982623 -36.3831205, 145.3982795 -36.3830278)",
"[50196481, 1063438979]",True,Vaughan Street,unclassified,False,73.55499999999999,40,,,"LINESTRING (145.3982623 -36.3831205, 145.3976031 -36.3830362, 145.3974549 -36.3830019)",
134718761,False,,unclassified,True,10.422,,,,"LINESTRING (145.3982795 -36.3830278, 145.3982623 -36.3831205)",
50196437,True,Vaughan Street,unclassified,False,51.849999999999994,40,,,"LINESTRING (145.3982795 -36.3830278, 145.3987187 -36.3830844, 145.3987469 -36.3830881, 145.3988514 -36.3831016)",
134718762,False,,unclassified,True,10.242,,,,"LINESTRING (145.3995959 -36.3832909, 145.3996144 -36.3832)",
50196434,True,Vaughan Street,unclassified,False,60.229,40,,,"LINESTRING (145.3995959 -36.3832909, 145.3990624 -36.3832228, 145.3990309 -36.3832187, 145.3989314 -36.383206)",
224314871,False,Wyndham Street,trunk,False,11.775,50,4,A39,"LINESTRING (145.3997138 -36.3790594, 145.3997327 -36.3789546)",
134725308,True,Wyndham Street,trunk,False,224.51399999999998,40,2,A39,"LINESTRING (145.3997138 -36.3790594, 145.3997531 -36.3791373, 145.3996534 -36.3796537, 145.3995763 -36.3800687, 145.3995672 -36.3801133, 145.3994599 -36.3806456, 145.3994237 -36.3808021, 145.3993983 -36.3809308, 145.3993947 -36.3809502, 145.3993762 -36.3810483)",
220090623,True,Fryers Street,tertiary,False,29.357,50,,,"LINESTRING (145.3997138 -36.3790594, 145.3995712 -36.3790397, 145.3994442 -36.3790233, 145.3993905 -36.3790153)",
224314871,False,Wyndham Street,trunk,True,11.775,50,4,A39,"LINESTRING (145.3997327 -36.3789546, 145.3997138 -36.3790594)",
143785932,False,Wyndham Street,trunk,False,222.49500000000003,50,4,A39,"LINESTRING (145.3997327 -36.3789546, 145.3997456 -36.3788871, 145.3997463 -36.378884, 145.3999342 -36.3780417, 145.4001315 -36.3770798, 145.4001317 -36.377079, 145.4001513 -36.3769823)",
220090618,True,Fryers Street,tertiary,False,127.705,50,,,"LINESTRING (145.3997327 -36.3789546, 145.3999049 -36.3789786, 145.4010168 -36.3791339, 145.4011382 -36.3791509)",
143785932,False,Wyndham Street,trunk,False,10.542,50,4,A39,"LINESTRING (145.4001513 -36.3769823, 145.4001715 -36.3768889)",
20124278,True,Nixon Street,unclassified,False,126.516,50,,,"LINESTRING (145.4001513 -36.3769823, 145.4000068 -36.3769617, 145.3997108 -36.3769196, 145.3989505 -36.3768178, 145.3988791 -36.3768093, 145.3988636 -36.3768075, 145.3987571 -36.3767973)",
143785932,False,Wyndham Street,trunk,True,222.49499999999998,50,4,A39,"LINESTRING (145.4001513 -36.3769823, 145.4001317 -36.377079, 145.4001315 -36.3770798, 145.3999342 -36.3780417, 145.3997463 -36.378884, 145.3997456 -36.3788871, 145.3997327 -36.3789546)",
143785932,False,Wyndham Street,trunk,True,10.542,50,4,A39,"LINESTRING (145.4001715 -36.3768889, 145.4001513 -36.3769823)",
50197456,True,Nixon Street,unclassified,False,120.567,50,,,"LINESTRING (145.4001715 -36.3768889, 145.4003286 -36.3769114, 145.4013243 -36.3770542, 145.4014029 -36.3770607, 145.4014289 -36.3770628, 145.4014995 -36.3770646)",
143785934,False,,tertiary_link,False,11.535,,,,"LINESTRING (145.3994111 -36.3789129, 145.3993905 -36.3790153)",
569115111,True,Fryers Street,tertiary,False,29.167,50,,,"LINESTRING (145.3994111 -36.3789129, 145.3995377 -36.3789281, 145.3995936 -36.3789342, 145.3997327 -36.3789546)",
143785934,False,,tertiary_link,True,11.535,,,,"LINESTRING (145.3993905 -36.3790153, 145.3994111 -36.3789129)",
220090623,True,Fryers Street,tertiary,False,95.66199999999999,50,,,"LINESTRING (145.3993905 -36.3790153, 145.3990156 -36.3789632, 145.3989272 -36.3789509, 145.3985001 -36.3788904, 145.3984454 -36.3788825, 145.3983377 -36.3788681)",
183147100,True,,unclassified,False,3.774,,,,"LINESTRING (145.4014896 -36.3772198, 145.4014679 -36.3771907)",roundabout
20124262,True,Nixon Street,unclassified,False,120.30199999999999,50,,,"LINESTRING (145.4014679 -36.3771907, 145.4014128 -36.3771719, 145.4013818 -36.3771645, 145.4013082 -36.377147, 145.4011666 -36.3771268, 145.4003395 -36.3770091, 145.4003111 -36.3770051, 145.4001513 -36.3769823)",
183147100,True,,unclassified,False,15.123,,,,"LINESTRING (145.4014679 -36.3771907, 145.4014576 -36.3771577, 145.4014598 -36.3771238, 145.4014742 -36.3770918, 145.4014995 -36.3770646)",roundabout
47253916,True,,unclassified,False,9.14,50,,,"LINESTRING (145.4029713 -36.3836082, 145.4029974 -36.3836258, 145.4030173 -36.383648, 145.4030298 -36.3836735)",roundabout
47253916,True,,unclassified,False,6.324,50,,,"LINESTRING (145.4028103 -36.383787, 145.4027859 -36.3837664, 145.4027689 -36.3837415)",roundabout
47253916,True,,unclassified,False,10.339,50,,,"LINESTRING (145.402919 -36.3838102, 145.4028805 -36.3838109, 145.4028433 -36.383803, 145.4028103 -36.383787)",roundabout
47253920,True,Corio Street,unclassified,False,101.57199999999999,,,,"LINESTRING (145.402919 -36.3838102, 145.4029086 -36.3838447, 145.4029061 -36.3838568, 145.4028509 -36.3841276, 145.4028435 -36.3841673, 145.4028318 -36.3842292, 145.4028042 -36.3843759, 145.4027541 -36.384642, 145.4027409 -36.3847122)",
47253916,True,,unclassified,False,11.271,50,,,"LINESTRING (145.4028501 -36.3835971, 145.4028913 -36.3835906, 145.402933 -36.3835944, 145.4029713 -36.3836082)",roundabout
50191913,True,Corio Street,unclassified,False,103.858,50,,,"LINESTRING (145.4028501 -36.3835971, 145.4028569 -36.3835467, 145.402864 -36.3835092, 145.4030204 -36.3827935, 145.4030459 -36.3826766)",
51473449,True,Marungi Street,residential,False,33.853,50,,,"LINESTRING (145.3971977 -36.3769453, 145.3971916 -36.3768173, 145.3971864 -36.3767353, 145.3971843 -36.3767034, 145.3971767 -36.3766414)",
311060882,False,Marungi Street,residential,False,217.679,50,,,"LINESTRING (145.3971977 -36.3769453, 145.3971349 -36.3773163, 145.3971135 -36.3774429, 145.397092 -36.3775735, 145.3970894 -36.3776092, 145.3971041 -36.3776545, 145.397139 -36.3777128, 145.3971819 -36.3777711, 145.3972557 -36.3778284, 145.3973308 -36.3778726, 145.3975011 -36.3779795, 145.3975708 -36.3780465, 145.397607 -36.3781069, 145.3976271 -36.3781663, 145.3976526 -36.3782851, 145.3976862 -36.3784363, 145.3976929 -36.3785054, 145.3976982 -36.3785842, 145.3976989 -36.3785943, 145.3977049 -36.3786824, 145.3977019 -36.3787229)",
51473159,True,,residential,False,16.409,50,,,"LINESTRING (145.3973476 -36.376657, 145.3973048 -36.3766701, 145.397259 -36.3766717, 145.3972149 -36.3766619, 145.3971767 -36.3766414)",roundabout
311060887,True,Marungi Street,residential,False,34.9,50,,,"LINESTRING (145.3973476 -36.376657, 145.3972882 -36.3767374, 145.3972829 -36.3767501, 145.3972433 -36.3768438, 145.3971977 -36.3769453)",
51473159,True,,residential,False,3.235,50,,,"LINESTRING (145.3971767 -36.3766414, 145.3971535 -36.3766191)",roundabout
"[133809675, 578242124]",True,Welsford Street,tertiary,False,90.672,60,,,"LINESTRING (145.3982982 -36.3786132, 145.3983886 -36.378161, 145.3984565 -36.3778078)",
183147100,True,,unclassified,False,0.922,,,,"LINESTRING (145.4016863 -36.3772382, 145.4016779 -36.377243)",roundabout
50197284,True,Nixon Street,unclassified,False,106.591,50,,,"LINESTRING (145.4017235 -36.3770889, 145.401787 -36.3771092, 145.4018487 -36.3771265, 145.4018604 -36.377128, 145.4028917 -36.3772643)",
183147100,True,,unclassified,False,18.436000000000003,,,,"LINESTRING (145.4017235 -36.3770889, 145.4017388 -36.3771197, 145.4017425 -36.3771527, 145.4017344 -36.3771852, 145.4017152 -36.3772145, 145.4016863 -36.3772382)",roundabout
183147100,True,,unclassified,False,1.723,,,,"LINESTRING (145.4014995 -36.3770646, 145.4015141 -36.3770545)",roundabout
50197279,True,,unclassified,False,18.675,,,,"LINESTRING (145.4042883 -36.3774039, 145.4043097 -36.3774422, 145.4043142 -36.377484, 145.4043013 -36.3775247, 145.4042723 -36.3775596)",roundabout
50197279,True,,unclassified,False,2.433,,,,"LINESTRING (145.4040378 -36.3775508, 145.4040229 -36.3775325)",roundabout
50191662,True,,tertiary,False,16.891,,,,"LINESTRING (145.4038598 -36.3794819, 145.4038785 -36.3795168, 145.4038823 -36.3795546, 145.4038708 -36.3795915, 145.4038453 -36.3796234)",roundabout
50191662,True,,tertiary,False,19.42,,,,"LINESTRING (145.4038238 -36.379639, 145.4037749 -36.3796579, 145.4037208 -36.379661, 145.4036691 -36.3796478, 145.403627 -36.3796203)",roundabout
50191914,True,Corio Street,unclassified,False,103.901,50,,,"LINESTRING (145.4038238 -36.379639, 145.4037876 -36.3796749, 145.4037635 -36.379717, 145.4037582 -36.3797376, 145.4037461 -36.379785, 145.4036044 -36.380457, 145.4035872 -36.3805467)",
50191662,True,,tertiary,False,2.189,,,,"LINESTRING (145.4036461 -36.3794546, 145.4036663 -36.3794435)",roundabout
"[50197017, 50197018]",False,Sobraon Street,unclassified,True,34.955,"['60', '50']",,,"LINESTRING (145.3981181 -36.3851747, 145.3978986 -36.385144, 145.3977324 -36.385126)",
890982207,False,Sobraon Street,unclassified,False,25.205000000000002,60,,,"LINESTRING (145.3981181 -36.3851747, 145.3982863 -36.3851975, 145.3983156 -36.3852008, 145.398396 -36.3852111)",
20124278,True,Nixon Street,unclassified,False,8.369,50,,,"LINESTRING (145.3987571 -36.3767973, 145.3986644 -36.3767876)",
51473324,True,Welsford Street,tertiary,False,115.09599999999999,60,,,"LINESTRING (145.3987571 -36.3767973, 145.3987487 -36.3768325, 145.398737 -36.3768905, 145.398552 -36.3778191)",
894037331,False,,tertiary,False,8.642,,,,"LINESTRING (145.3984565 -36.3778078, 145.398552 -36.3778191)",
133809675,True,Welsford Street,tertiary,False,114.958,60,,,"LINESTRING (145.3984565 -36.3778078, 145.3986398 -36.3769055, 145.3986446 -36.3768816, 145.3986517 -36.3768458, 145.3986644 -36.3767876)",
894037331,False,,tertiary,True,8.642,,,,"LINESTRING (145.398552 -36.3778191, 145.3984565 -36.3778078)",
"[894037332, 578242126]",True,Welsford Street,tertiary,False,108.962,60,,,"LINESTRING (145.398552 -36.3778191, 145.3984759 -36.3781839, 145.3984438 -36.3783431, 145.3984236 -36.3784429, 145.3983772 -36.378673, 145.3983679 -36.3787206, 145.3983551 -36.3787861)",
50196827,False,Hoskin Street,unclassified,True,11.371,60,,,"LINESTRING (145.4045036 -36.3839628, 145.4045844 -36.3838839)",
50196827,False,Hoskin Street,unclassified,False,127.92999999999999,60,,,"LINESTRING (145.4045036 -36.3839628, 145.4039752 -36.3844353, 145.4038226 -36.3845718, 145.4036747 -36.3847042, 145.4035475 -36.3848179)",
953909201,True,Vaughan Street,unclassified,False,136.046,40,1,,"LINESTRING (145.4045036 -36.3839628, 145.4043896 -36.3839474, 145.4042762 -36.383932, 145.4037713 -36.3838637, 145.4036213 -36.3838434, 145.4034679 -36.3838226, 145.4030903 -36.3837715, 145.4030603 -36.3837675, 145.4030042 -36.38377)",
133809669,True,Sobraon Street,unclassified,False,115.93599999999999,60,,,"LINESTRING (145.3997884 -36.3854282, 145.3996783 -36.3854117, 145.3995167 -36.3853887, 145.39937 -36.3853677, 145.39928 -36.3853563, 145.398649 -36.3852764, 145.3986126 -36.3852666, 145.3985189 -36.3852346)",
1222649558,True,,unclassified,False,10.161999999999999,50,,,"LINESTRING (145.3997884 -36.3854282, 145.3997826 -36.3853981, 145.3997886 -36.3853681, 145.3998061 -36.385341)",roundabout
1222649558,True,,unclassified,False,3.371,50,,,"LINESTRING (145.3998061 -36.385341, 145.3998329 -36.3853197)",roundabout
980137546,True,Sobraon Street,trunk_link,False,11.308,60,,,"LINESTRING (145.3985189 -36.3852346, 145.398396 -36.3852111)",
578238405,True,High Street,trunk,False,9.084,40,2,A300,"LINESTRING (145.4008071 -36.3813233, 145.400707 -36.3813099)",
985651756,True,Maude Street,unclassified,False,48.299,40,,,"LINESTRING (145.4008071 -36.3813233, 145.4007893 -36.3814001, 145.4007521 -36.3815307, 145.4006582 -36.3817397)",
