osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
154430324,,primary,True,False,11.300999999999998,"LINESTRING (147.9045389 -36.1957291, 147.9045637 -36.1957511, 147.9045739 -36.1957678, 147.9045802 -36.1957971, 147.9045761 -36.1958204)",B400,50,roundabout,
226164219,Hanson Street,primary,True,False,230.593,"LINESTRING (147.9045389 -36.1957291, 147.9046705 -36.1956913, 147.9066164 -36.1949277, 147.9067188 -36.1948875, 147.9067764 -36.1948379, 147.9068218 -36.1947969)",B400,50,,
154430324,,primary,True,False,7.970000000000001,"LINESTRING (147.9045761 -36.1958204, 147.90456 -36.1958471, 147.9045409 -36.1958634, 147.9045191 -36.1958719)",B400,50,roundabout,
154430324,,primary,True,False,7.991999999999999,"LINESTRING (147.9044167 -36.1958686, 147.9043812 -36.1958377, 147.9043695 -36.1958095)",B400,50,roundabout,
226164217,Hanson Street,primary,True,False,24.076999999999998,"LINESTRING (147.9044167 -36.1958686, 147.9042714 -36.1959061, 147.9041612 -36.1959347)",B400,50,,
154430324,,primary,True,False,11.738,"LINESTRING (147.9043695 -36.1958095, 147.9043691 -36.1957868, 147.904389 -36.1957462, 147.904426 -36.1957208)",B400,50,roundabout,
"[516615321, 486932365]",Towong Road,primary,False,True,121.713,"LINESTRING (147.9093348 -36.1931006, 147.9086466 -36.1936073, 147.9085473 -36.1936804, 147.9083321 -36.1938377)",B400,"['60', '50']",,
38356351,Anzac Avenue,residential,False,True,13.817,"LINESTRING (147.9056487 -36.1935727, 147.9055452 -36.1936647)",,,,
441678514,Donaldson Street,residential,True,False,49.631,"LINESTRING (147.9056487 -36.1935727, 147.9060363 -36.1938911)",,40,,
"[38356349, 38356350, 38356351]",Anzac Avenue,residential,False,"[False, True]",342.36000000000007,"LINESTRING (147.9056487 -36.1935727, 147.9062044 -36.1931315, 147.906899 -36.1926523, 147.9069772 -36.192628, 147.9070566 -36.1926523, 147.9081389 -36.1935805, 147.9081813 -36.1936203, 147.9083321 -36.1938377)",,40,,
226164224,Coghill Court,residential,False,True,46.693,"LINESTRING (147.9013613 -36.1943837, 147.9015822 -36.1947639)",,,,2
456144484,Towong Road,primary,False,False,120.05,"LINESTRING (147.90735 -36.1945708, 147.9083321 -36.1938377)",B400,50,,
232226543,Towong Road,primary,True,False,35.166,"LINESTRING (147.90735 -36.1945708, 147.9072449 -36.1946748, 147.9071731 -36.1947334, 147.9071145 -36.1948211)",B400,50,,
38356359,Hamilton Crescent,residential,False,True,42.87,"LINESTRING (147.9020207 -36.1946109, 147.9015822 -36.1947639)",,,,
226164225,Mackinnon Street,residential,False,False,90.824,"LINESTRING (147.9020207 -36.1946109, 147.9024565 -36.1953481)",,,,
"[38356358, 38356359]",Hamilton Crescent,residential,False,False,162.199,"LINESTRING (147.9020207 -36.1946109, 147.902165 -36.1945417, 147.9022975 -36.1944542, 147.9023356 -36.1943831, 147.9023273 -36.1942801, 147.9022934 -36.1942088, 147.9017823 -36.1933775)",,,,
226164228,Mitchell Court,residential,False,True,45.331,"LINESTRING (147.9005006 -36.1947401, 147.9007251 -36.1951053)",,,,
38356359,Hamilton Crescent,residential,False,False,42.87,"LINESTRING (147.9015822 -36.1947639, 147.9020207 -36.1946109)",,,,
38356359,Hamilton Crescent,residential,False,True,85.771,"LINESTRING (147.9015822 -36.1947639, 147.9007251 -36.1951053)",,,,
226164224,Coghill Court,residential,False,False,46.693,"LINESTRING (147.9015822 -36.1947639, 147.9013613 -36.1943837)",,,,2
226164235,Younghusband Street,residential,False,True,121.85999999999999,"LINESTRING (147.9095693 -36.1948091, 147.9088863 -36.1953341, 147.9088621 -36.1953917, 147.9088718 -36.1954434, 147.9090385 -36.1956195)",,,,
226164226,Bramley Court,residential,False,True,44.833,"LINESTRING (147.8996685 -36.1950771, 147.8998844 -36.1954407)",,,,
38356359,Hamilton Crescent,residential,False,False,85.771,"LINESTRING (147.9007251 -36.1951053, 147.9015822 -36.1947639)",,,,
38356359,Hamilton Crescent,residential,False,True,84.156,"LINESTRING (147.9007251 -36.1951053, 147.8998844 -36.1954407)",,,,
226164228,Mitchell Court,residential,False,False,45.331,"LINESTRING (147.9007251 -36.1951053, 147.9005006 -36.1947401)",,,,
38356362,Harris Street,residential,False,False,144.388,"LINESTRING (147.9024565 -36.1953481, 147.9039047 -36.1947822)",,,,
38356362,Harris Street,residential,False,True,74.707,"LINESTRING (147.9024565 -36.1953481, 147.9017199 -36.1956612)",,,,
226164225,Mackinnon Street,residential,False,True,90.824,"LINESTRING (147.9024565 -36.1953481, 147.9020207 -36.1946109)",,,,
38356359,Hamilton Crescent,residential,False,False,84.156,"LINESTRING (147.8998844 -36.1954407, 147.9007251 -36.1951053)",,,,
38356359,Hamilton Crescent,residential,False,True,82.521,"LINESTRING (147.8998844 -36.1954407, 147.8990558 -36.1957626)",,,,
226164226,Bramley Court,residential,False,False,44.833,"LINESTRING (147.8998844 -36.1954407, 147.8996685 -36.1950771)",,,,
226164235,Younghusband Street,residential,False,True,64.674,"LINESTRING (147.9090385 -36.1956195, 147.9085055 -36.196011)",,,,
226164235,Younghusband Street,residential,False,False,121.85999999999999,"LINESTRING (147.9090385 -36.1956195, 147.9088718 -36.1954434, 147.9088621 -36.1953917, 147.9088863 -36.1953341, 147.9095693 -36.1948091)",,,,
38356362,Harris Street,residential,False,False,74.707,"LINESTRING (147.9017199 -36.1956612, 147.9024565 -36.1953481)",,,,
38356362,Harris Street,residential,False,True,220.49,"LINESTRING (147.9017199 -36.1956612, 147.899509 -36.1965264)",,,,
38356363,Kiell Street,residential,False,False,125.414,"LINESTRING (147.9017199 -36.1956612, 147.9023367 -36.1966733)",,,,
38356338,Wheeler Street,residential,False,True,13.446,"LINESTRING (147.9079334 -36.1956801, 147.9080592 -36.1956144)",,,,
38356338,Wheeler Street,residential,False,False,282.831,"LINESTRING (147.9079334 -36.1956801, 147.90656 -36.1962418, 147.9065034 -36.1962649, 147.9060036 -36.1964694, 147.9051197 -36.1968263)",,,,
755284842,Donaldson Street,residential,True,False,119.064,"LINESTRING (147.9079334 -36.1956801, 147.907133 -36.1949948, 147.9070874 -36.194958, 147.9069959 -36.1949362)",,,,
232226544,Hanson Street,primary,True,False,23.307,"LINESTRING (147.9041612 -36.1959347, 147.9043695 -36.1958095)",B400,50,,
"[516614832, 226164218]",Hanson Street,primary,False,False,183.16500000000002,"LINESTRING (147.9041612 -36.1959347, 147.9040842 -36.1959659, 147.9036493 -36.1961419, 147.9036442 -36.196144, 147.9035813 -36.1961695, 147.9035413 -36.1961857, 147.9030673 -36.1963775, 147.9030025 -36.1964037, 147.9029569 -36.1964222, 147.9027196 -36.1965182, 147.9025391 -36.1965913, 147.9023367 -36.1966733)",B400,50,,
226164213,Donaldson Street,residential,True,False,64.46,"LINESTRING (147.9085055 -36.196011, 147.9089927 -36.196437)",,,,
226164235,Younghusband Street,residential,False,False,64.674,"LINESTRING (147.9085055 -36.196011, 147.9090385 -36.1956195)",,,,
226164235,Younghusband Street,residential,False,True,12.711,"LINESTRING (147.9085055 -36.196011, 147.9083965 -36.196084)",,,,
226164235,Younghusband Street,residential,False,False,12.711,"LINESTRING (147.9083965 -36.196084, 147.9085055 -36.196011)",,,,
755284842,Donaldson Street,residential,True,False,61.188,"LINESTRING (147.9083965 -36.196084, 147.9079334 -36.1956801)",,,,
38356339,Acocks Street,residential,False,False,107.047,"LINESTRING (147.9088856 -36.196517, 147.9078248 -36.1969574)",,,,
38356339,Acocks Street,residential,False,True,13.096,"LINESTRING (147.9088856 -36.196517, 147.9089927 -36.196437)",,,,
755284842,Donaldson Street,residential,True,False,65.149,"LINESTRING (147.9088856 -36.196517, 147.9083965 -36.196084)",,,,
38356339,Acocks Street,residential,False,False,208.274,"LINESTRING (147.9078248 -36.1969574, 147.905728 -36.1977606)",,,,
38356339,Acocks Street,residential,False,True,107.047,"LINESTRING (147.9078248 -36.1969574, 147.9088856 -36.196517)",,,,
226164230,Bartlett Street,residential,False,False,100.961,"LINESTRING (147.9078248 -36.1969574, 147.908327 -36.1977699)",,,,
136285392,Donaldson Street,residential,False,True,13.966,"LINESTRING (147.909663 -36.1971459, 147.9096151 -36.1972654)",,,,
755284842,Donaldson Street,residential,True,False,98.775,"LINESTRING (147.909663 -36.1971459, 147.9088856 -36.196517)",,,,
232226547,Hanson Street,primary,True,False,29.481,"LINESTRING (147.9004075 -36.197425, 147.9001557 -36.1975953)",B400,60,,
516614832,Hanson Street,primary,False,True,192.236,"LINESTRING (147.9004075 -36.197425, 147.9004585 -36.1974051, 147.9015896 -36.1969644, 147.9023367 -36.1966733)",B400,50,,
38356360,Mckay Street,residential,False,True,121.496,"LINESTRING (147.9001032 -36.1975082, 147.899509 -36.1965264)",,,,
226164216,Hanson Street,primary,True,False,28.83,"LINESTRING (147.9001032 -36.1975082, 147.9004075 -36.197425)",B400,60,,
301425630,Mckay Street,primary_link,False,False,10.77,"LINESTRING (147.9001032 -36.1975082, 147.9001557 -36.1975953)",,,,
38356340,Greenham Street,residential,False,True,208.826,"LINESTRING (147.908327 -36.1977699, 147.9062325 -36.1985885)",,,,
226164230,Bartlett Street,residential,False,True,100.961,"LINESTRING (147.908327 -36.1977699, 147.9078248 -36.1969574)",,,,
38356340,Greenham Street,residential,False,False,128.602,"LINESTRING (147.908327 -36.1977699, 147.9093769 -36.1973373, 147.9096151 -36.1972654)",,,,
226164233,Maples Court,residential,False,True,156.86599999999999,"LINESTRING (147.9051048 -36.1980949, 147.9048992 -36.1981285, 147.9047395 -36.1981547, 147.9035109 -36.1986537)",,,,
38356338,Wheeler Street,residential,False,True,193.316,"LINESTRING (147.9007235 -36.1985661, 147.9026656 -36.1978136)",,,,
38356338,Wheeler Street,residential,False,False,176.195,"LINESTRING (147.9007235 -36.1985661, 147.8995096 -36.1990467, 147.8989602 -36.1992633)",,,,
301425649,Mckay Street,residential,False,True,119.368,"LINESTRING (147.9007235 -36.1985661, 147.9001747 -36.1976278, 147.9001557 -36.1975953)",,,,
"[38356363, 38356340]","['Greenham Street', 'Kiell Street']",residential,False,False,317.40500000000003,"LINESTRING (147.9035109 -36.1986537, 147.9039695 -36.1993916, 147.9040423 -36.1994272, 147.9041493 -36.1994144, 147.9062325 -36.1985885)",,,,
38356363,Kiell Street,residential,False,True,117.256,"LINESTRING (147.9035109 -36.1986537, 147.9034836 -36.1986104, 147.903243 -36.1982308, 147.9029391 -36.1977057)",,,,
226164233,Maples Court,residential,False,False,156.866,"LINESTRING (147.9035109 -36.1986537, 147.9047395 -36.1981547, 147.9048992 -36.1981285, 147.9051048 -36.1980949)",,,,
301425650,Daly Street,residential,False,False,129.323,"LINESTRING (147.8989602 -36.1992633, 147.899589 -36.2003098)",,,,
38356338,Wheeler Street,residential,False,True,176.195,"LINESTRING (147.8989602 -36.1992633, 147.8995096 -36.1990467, 147.9007235 -36.1985661)",,,,
38356364,Jephcott Avenue,residential,False,False,237.184,"LINESTRING (147.901372 -36.1999156, 147.9015613 -36.1996735, 147.9026655 -36.1980559)",,,,
226164237,Barber Street,residential,False,True,197.57999999999998,"LINESTRING (147.901372 -36.1999156, 147.9007322 -36.1996318, 147.900663 -36.1996147, 147.9006 -36.199616, 147.9004952 -36.1996432, 147.9002818 -36.1998094, 147.8997838 -36.200169, 147.899589 -36.2003098)",,,,
226164237,Barber Street,residential,False,True,89.454,"LINESTRING (147.899589 -36.2003098, 147.8986942 -36.2006645)",,,,
301425650,Daly Street,residential,False,True,129.323,"LINESTRING (147.899589 -36.2003098, 147.8989602 -36.1992633)",,,,
226164237,Barber Street,residential,False,False,197.58,"LINESTRING (147.899589 -36.2003098, 147.8997838 -36.200169, 147.9002818 -36.1998094, 147.9004952 -36.1996432, 147.9006 -36.199616, 147.900663 -36.1996147, 147.9007322 -36.1996318, 147.901372 -36.1999156)",,,,
226164237,Barber Street,residential,False,False,89.454,"LINESTRING (147.8986942 -36.2006645, 147.899589 -36.2003098)",,,,
38356362,Harris Street,residential,False,True,14.672,"LINESTRING (147.9060363 -36.1938911, 147.9059148 -36.1939794)",,,,
441678514,Donaldson Street,residential,True,False,121.51500000000001,"LINESTRING (147.9060363 -36.1938911, 147.9066556 -36.1944535, 147.9068741 -36.194632, 147.9069266 -36.1946774, 147.9069416 -36.194702)",,40,,
226164213,Donaldson Street,residential,True,False,119.86500000000001,"LINESTRING (147.9071059 -36.1948594, 147.9071319 -36.1948812, 147.9072296 -36.1949632, 147.9080592 -36.1956144)",,,,
301425642,,primary,True,False,13.585,"LINESTRING (147.9071059 -36.1948594, 147.9070811 -36.1948949, 147.907043 -36.1949215, 147.9069959 -36.1949362)",B400,50,roundabout,
301425642,,primary,True,False,4.328,"LINESTRING (147.9071145 -36.1948211, 147.9071059 -36.1948594)",B400,50,roundabout,
301425642,,primary,True,False,11.257000000000001,"LINESTRING (147.9069959 -36.1949362, 147.9069542 -36.1949381, 147.9069134 -36.1949305, 147.906877 -36.1949139)",B400,50,roundabout,
301425642,,primary,True,False,5.878,"LINESTRING (147.9069416 -36.194702, 147.9069743 -36.1947003, 147.9070066 -36.1947046)",B400,50,roundabout,
226164214,Donaldson Street,residential,True,False,121.742,"LINESTRING (147.9068249 -36.1947866, 147.9068032 -36.1947499, 147.9067755 -36.1947081, 147.906626 -36.1945878, 147.9059148 -36.1939794)",,40,,
301425642,,primary,True,False,14.793,"LINESTRING (147.9068249 -36.1947866, 147.9068417 -36.1947562, 147.9068682 -36.1947307, 147.9069024 -36.1947122, 147.9069416 -36.194702)",B400,50,roundabout,
154430324,,primary,True,False,9.661999999999999,"LINESTRING (147.9045191 -36.1958719, 147.9044979 -36.1958802, 147.9044611 -36.1958817, 147.9044167 -36.1958686)",B400,50,roundabout,
301595844,Jardine Street,residential,False,True,119.028,"LINESTRING (147.9045191 -36.1958719, 147.9045662 -36.1959461, 147.904745 -36.1962228, 147.9051197 -36.1968263)",,,,
226164220,Hanson Street,primary,True,False,229.98200000000003,"LINESTRING (147.906877 -36.1949139, 147.9068367 -36.1949266, 147.9068006 -36.1949329, 147.9067553 -36.194948, 147.9066488 -36.1949898, 147.9066321 -36.1949963, 147.9062026 -36.195165, 147.9061564 -36.1951831, 147.9057826 -36.1953298, 147.9057088 -36.1953588, 147.9052975 -36.1955202, 147.905126 -36.1955875, 147.9050383 -36.1956219, 147.904707 -36.1957519, 147.9045761 -36.1958204)",B400,50,,
301425642,,primary,True,False,14.625,"LINESTRING (147.906877 -36.1949139, 147.9068535 -36.1948957, 147.9068355 -36.1948738, 147.9068239 -36.1948492, 147.9068193 -36.1948232, 147.9068218 -36.1947969)",B400,50,roundabout,
226164221,Towong Road,primary,True,False,34.635,"LINESTRING (147.9070066 -36.1947046, 147.9071293 -36.1946809, 147.9071984 -36.1946406, 147.90735 -36.1945708)",B400,50,,
301425642,,primary,True,False,17.319,"LINESTRING (147.9070066 -36.1947046, 147.9070504 -36.1947211, 147.9070852 -36.194748, 147.9071073 -36.1947826, 147.9071145 -36.1948211)",B400,50,roundabout,
38356364,Jephcott Avenue,residential,False,True,237.184,"LINESTRING (147.9026655 -36.1980559, 147.9015613 -36.1996735, 147.901372 -36.1999156)",,,,
301426597,Jephcott Avenue,residential,True,False,28.121000000000002,"LINESTRING (147.9026655 -36.1980559, 147.9027004 -36.1979455, 147.9027048 -36.1978931, 147.9026897 -36.1978459, 147.9026656 -36.1978136)",,,,
38356338,Wheeler Street,residential,False,True,15.689,"LINESTRING (147.9027821 -36.1977678, 147.9029391 -36.1977057)",,,,
38356338,Wheeler Street,residential,False,False,11.628,"LINESTRING (147.9027821 -36.1977678, 147.902704 -36.1977987, 147.9026656 -36.1978136)",,,,
301426593,Jephcott Avenue,residential,True,False,35.474000000000004,"LINESTRING (147.9027821 -36.1977678, 147.9027933 -36.1977892, 147.9028041 -36.1978303, 147.9027933 -36.1978693, 147.9027648 -36.197926, 147.9026655 -36.1980559)",,,,
38356338,Wheeler Street,residential,False,False,193.316,"LINESTRING (147.9026656 -36.1978136, 147.9007235 -36.1985661)",,,,
38356338,Wheeler Street,residential,False,True,11.628,"LINESTRING (147.9026656 -36.1978136, 147.902704 -36.1977987, 147.9027821 -36.1977678)",,,,
301425642,,primary,True,False,1.179,"LINESTRING (147.9068218 -36.1947969, 147.9068249 -36.1947866)",B400,50,roundabout,
