osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,maxspeed,junction
599932442,True,John Street,residential,False,35.778,,"LINESTRING (121.4723944 -30.7420848, 121.4720754 -30.7422532)",,,
"[223117337, 155528157]",False,"['Outridge Terrace', 'Shamrock Street']",residential,False,20.194000000000003,,"LINESTRING (121.4723944 -30.7420848, 121.4723317 -30.7420277, 121.472247 -30.7419547)",,50,
155528159,False,John Street,residential,True,120.396,,"LINESTRING (121.4720754 -30.7422532, 121.4711811 -30.7430158)",,,
588029546,True,John Street,residential,False,37.022,,"LINESTRING (121.4720754 -30.7422532, 121.472247 -30.7419547)",,,
591420132,True,,residential,False,7.491,,"LINESTRING (121.4746331 -30.7434745, 121.4746584 -30.7434662, 121.4747097 -30.7434665)",,,roundabout
591420131,True,Porter Street,residential,False,30.357,,"LINESTRING (121.4745491 -30.7435507, 121.474444 -30.743446, 121.4743725 -30.7433261)",,50,
591420132,True,,residential,False,12.124,,"LINESTRING (121.4745491 -30.7435507, 121.4745722 -30.7435114, 121.4746104 -30.7434819, 121.4746331 -30.7434745)",,,roundabout
591420132,True,,residential,False,8.508,,"LINESTRING (121.4745523 -30.7436262, 121.474544 -30.7435946, 121.4745491 -30.7435507)",,,roundabout
202019666,True,Brookman Street,residential,False,201.568,,"LINESTRING (121.4746822 -30.7437043, 121.4746268 -30.7437533, 121.4732269 -30.7450164)",,50,
591420132,True,,residential,False,16.006,,"LINESTRING (121.4746822 -30.7437043, 121.4746318 -30.743696, 121.4745883 -30.7436725, 121.4745523 -30.7436262)",,,roundabout
591420132,True,,residential,False,4.903,,"LINESTRING (121.4747327 -30.7436965, 121.4746822 -30.7437043)",,,roundabout
320478768,True,Porter Street,residential,False,123.33200000000001,,"LINESTRING (121.474822 -30.7435962, 121.4748802 -30.7436607, 121.4752688 -30.7440103, 121.4756891 -30.7443217, 121.4757576 -30.7443539)",,50,
591420132,True,,residential,False,14.709999999999999,,"LINESTRING (121.474822 -30.7435962, 121.4748077 -30.7436385, 121.4747765 -30.7436736, 121.4747327 -30.7436965)",,,roundabout
591420132,True,,residential,False,4.899,,"LINESTRING (121.4748177 -30.7435523, 121.474822 -30.7435962)",,,roundabout
591420128,True,Brookman Street,residential,False,32.403,,"LINESTRING (121.4747097 -30.7434665, 121.4747714 -30.7434256, 121.474817 -30.7433893, 121.474877 -30.7433579, 121.4749115 -30.7433398, 121.4749943 -30.7433134)",,50,
591420132,True,,residential,False,14.717000000000002,,"LINESTRING (121.4747097 -30.7434665, 121.4747574 -30.7434827, 121.4747951 -30.7435127, 121.4748177 -30.7435523)",,,roundabout
"[155501803, 320475771]",False,"['Cheetham Street', 'Cassidy Street']",residential,False,244.03199999999998,,"LINESTRING (121.4752584 -30.750086, 121.4752987 -30.7501203, 121.4753822 -30.7501978, 121.4754286 -30.7502384, 121.4754566 -30.750256, 121.4754733 -30.7502618, 121.4755004 -30.750266, 121.4755283 -30.7502612, 121.4755478 -30.7502526, 121.4755712 -30.7502405, 121.4756484 -30.7501736, 121.4760277 -30.7498058, 121.4761748 -30.7496707, 121.4762118 -30.7496368, 121.4763033 -30.7495528, 121.4769327 -30.7489751, 121.4769953 -30.7489182, 121.4770318 -30.748885)",,50,
155501803,False,Cassidy Street,residential,True,91.99199999999999,,"LINESTRING (121.4752584 -30.750086, 121.4749858 -30.7498439, 121.4746545 -30.749577, 121.4745706 -30.7495075)",,50,
696621869,True,,tertiary,False,13.63,,"LINESTRING (121.4685199 -30.7474693, 121.4685095 -30.7474929, 121.4684875 -30.7475193, 121.4684582 -30.7475397, 121.4684237 -30.7475529)",,,roundabout
696621870,True,Wilson Street,tertiary,False,117.633,,"LINESTRING (121.4685199 -30.7474693, 121.4685912 -30.747524, 121.4689838 -30.7478609, 121.4694022 -30.7482068)",,,
696621869,True,,tertiary,False,15.238,,"LINESTRING (121.4683343 -30.7473198, 121.4683459 -30.7473156, 121.4683823 -30.7473114, 121.4684187 -30.7473153, 121.4684528 -30.747327, 121.4684824 -30.7473457)",,,roundabout
696621869,True,,tertiary,False,16.724,,"LINESTRING (121.4682396 -30.7474351, 121.4682446 -30.7474027, 121.4682593 -30.7473725, 121.4682827 -30.7473467, 121.468312 -30.7473277, 121.4683343 -30.7473198)",,,roundabout
155501893,False,Dugan Street,residential,True,226.45,,"LINESTRING (121.4684824 -30.7473457, 121.4685798 -30.7472751, 121.470106 -30.7458634)",,50,
696621869,True,,tertiary,False,14.936,,"LINESTRING (121.4684824 -30.7473457, 121.4685054 -30.7473703, 121.4685204 -30.7473991, 121.4685264 -30.7474302, 121.4685228 -30.7474625, 121.4685199 -30.7474693)",,,roundabout
696621869,True,,tertiary,False,14.438,,"LINESTRING (121.4684237 -30.7475529, 121.4683864 -30.747558, 121.4683489 -30.7475544, 121.4683137 -30.7475426, 121.4682833 -30.7475233)",,,roundabout
696621869,True,,tertiary,False,10.914,,"LINESTRING (121.4682833 -30.7475233, 121.4682597 -30.7474976, 121.4682448 -30.7474675, 121.4682396 -30.7474351)",,,roundabout
155502003,False,MacDonald Street,residential,False,220.61599999999999,,"LINESTRING (121.4745711 -30.7493583, 121.4746303 -30.7493015, 121.4749957 -30.7489818, 121.4750151 -30.7489637, 121.4756652 -30.7483563, 121.4757114 -30.7483131, 121.475804 -30.7482266, 121.4761001 -30.747948, 121.4761455 -30.7479075)",,,
696622444,True,,residential,False,18.489,,"LINESTRING (121.4745711 -30.7493583, 121.4745887 -30.7493767, 121.4746008 -30.749398, 121.4746071 -30.7494211, 121.474607 -30.7494449, 121.4746006 -30.749468, 121.4745883 -30.7494892, 121.4745706 -30.7495075)",,,roundabout
155501803,False,Cassidy Street,residential,False,91.992,,"LINESTRING (121.4745706 -30.7495075, 121.4746545 -30.749577, 121.4749858 -30.7498439, 121.4752584 -30.750086)",,50,
696622444,True,,residential,False,16.5,,"LINESTRING (121.4745706 -30.7495075, 121.4745476 -30.7495223, 121.4745211 -30.749532, 121.4744927 -30.7495361, 121.474464 -30.7495342, 121.4744367 -30.7495265, 121.4744122 -30.7495135)",,,roundabout
696622444,True,,residential,False,18.785999999999998,,"LINESTRING (121.4744122 -30.7495135, 121.4743896 -30.7494931, 121.4743743 -30.7494682, 121.4743673 -30.7494407, 121.4743692 -30.7494126, 121.4743799 -30.749386, 121.4743985 -30.7493628)",,,roundabout
696622444,True,,residential,False,18.346,,"LINESTRING (121.4743985 -30.7493628, 121.474423 -30.7493452, 121.4744521 -30.7493337, 121.4744837 -30.7493292, 121.4745156 -30.749332, 121.4745454 -30.749342, 121.4745711 -30.7493583)",,,roundabout
696622446,False,Cassidy Street,residential,True,100.713,,"LINESTRING (121.4743985 -30.7493628, 121.474287 -30.7492704, 121.4738755 -30.7489575, 121.4736396 -30.7487358)",,50,
755330539,True,Cassidy Street,residential,False,29.168,,"LINESTRING (121.4731148 -30.748321, 121.4732996 -30.7484, 121.4733881 -30.7484378)",,50,
760239790,False,Cassidy Street,unclassified,False,99.499,,"LINESTRING (121.4731148 -30.748321, 121.4728509 -30.7480996, 121.4723698 -30.7476959)",,,
155528159,False,John Street,residential,False,120.396,,"LINESTRING (121.4711811 -30.7430158, 121.4720754 -30.7422532)",,,
