osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,access,tunnel,junction
23632027,True,1,motorway_link,50,False,39.795,"LINESTRING (153.0104876 -27.4677963, 153.0104197 -27.4677827, 153.0103869 -27.4677791, 153.0103473 -27.4677796, 153.0102749 -27.4677921, 153.0102206 -27.4678165, 153.0101696 -27.4678522, 153.0101214 -27.4678861)",,Little Cribb Street,,,
1238809987,True,1,motorway_link,60,False,28.115000000000002,"LINESTRING (153.0104876 -27.4677963, 153.0104382 -27.4677198, 153.0103414 -27.4675793)",,Boomerang Street,,,
23631988,True,1,unclassified,50,False,41.205999999999996,"LINESTRING (153.0101214 -27.4678861, 153.0101381 -27.467832, 153.0101535 -27.4678083, 153.0101804 -27.4677755, 153.0102577 -27.4677065, 153.0102827 -27.4676833, 153.0103017 -27.4676612, 153.0103176 -27.4676354, 153.0103313 -27.4676055, 153.0103414 -27.4675793)",,Little Cribb Street,,,
29020646,False,2,unclassified,50,True,48.212,"LINESTRING (153.0101214 -27.4678861, 153.0099578 -27.4681348, 153.0098435 -27.4682393)",,Little Cribb Street,,,
"[533397794, 533397795, 30659468]",True,1,unclassified,60,False,66.148,"LINESTRING (153.0103414 -27.4675793, 153.0103104 -27.4675243, 153.0102304 -27.4673616, 153.0102067 -27.4673057, 153.0101494 -27.4671716, 153.0101351 -27.4671453, 153.0101275 -27.4671332, 153.0101199 -27.4671244, 153.0101089 -27.4671135, 153.010094 -27.4671031, 153.0100674 -27.4670896, 153.0100298 -27.4670676)",,Boomerang Street,,,
"[581405272, 581405273]",True,"['2', '3']",primary,60,False,113.58099999999999,"LINESTRING (153.0100298 -27.4670676, 153.0098614 -27.467142, 153.0097371 -27.4671901, 153.0091358 -27.4673933, 153.0089612 -27.467445)",32,Milton Road,,,
981132351,False,4,tertiary,40,False,45.477,"LINESTRING (153.0040351 -27.4694858, 153.0042021 -27.469867)",,Park Road,,,
1047516349,True,2,tertiary,40,False,51.135999999999996,"LINESTRING (153.0040351 -27.4694858, 153.0039723 -27.4694341, 153.0039323 -27.4693473, 153.0038921 -27.4692632, 153.0038746 -27.4692375, 153.0038507 -27.469216, 153.0038161 -27.4691928, 153.0037731 -27.4691764, 153.0037104 -27.4691583)",,Park Road,,,
8081510,False,3,tertiary,50,True,11.596,"LINESTRING (153.0081048 -27.4698119, 153.0080625 -27.4697146)",,Cribb Street,,,
28682417,True,1,tertiary_link,50,False,83.65099999999998,"LINESTRING (153.0081048 -27.4698119, 153.008259 -27.4700294, 153.008298 -27.4700955, 153.0083676 -27.4702398, 153.0084085 -27.4703083, 153.00844 -27.4703394, 153.0084891 -27.4703667, 153.0085896 -27.4703932)",,,,,
"[273239304, 1218710613]",False,"['2', '3']",tertiary,50,False,86.75300000000001,"LINESTRING (153.0081048 -27.4698119, 153.0082125 -27.4700755, 153.0083541 -27.4704218, 153.0083746 -27.4704697, 153.0084077 -27.4705443)",,Cribb Street,,,
"[788131285, 53260151]",True,3,primary,60,False,122.625,"LINESTRING (153.0085896 -27.4703932, 153.0090358 -27.4700155, 153.0094979 -27.4696405)",33,Coronation Drive,,,
312190660,False,3,tertiary,60,True,11.339,"LINESTRING (153.0089612 -27.467445, 153.0089206 -27.4673496)",,Castlemaine Street,,,
1238809957,True,2,primary,60,False,64.439,"LINESTRING (153.0089612 -27.467445, 153.008805 -27.467495, 153.0086679 -27.4675286, 153.008546 -27.4675589, 153.0084398 -27.4675876, 153.0083391 -27.4676203)",32,Milton Road,,,
29020645,True,1,unclassified,,False,20.412000000000003,"LINESTRING (153.0097495 -27.4683227, 153.0097364 -27.4683058, 153.0097303 -27.468281, 153.0097344 -27.4682609, 153.0097498 -27.4682395, 153.0097687 -27.4682278, 153.0097909 -27.4682225, 153.0098078 -27.4682231, 153.0098295 -27.4682299, 153.0098435 -27.4682393)",,Little Cribb Street,,,roundabout
29702013,False,,unclassified,,True,139.233,"LINESTRING (153.0097495 -27.4683227, 153.0096315 -27.4683722, 153.0094934 -27.4684383, 153.0094182 -27.4684943, 153.0093464 -27.468585, 153.009246 -27.468806, 153.0092419 -27.4688151, 153.0091805 -27.4688746, 153.0090895 -27.4689149, 153.008898 -27.4689644, 153.0086788 -27.4690233)",,Little Cribb Street,,,
29020645,True,1,unclassified,,False,20.516000000000002,"LINESTRING (153.0098435 -27.4682393, 153.0098568 -27.468256, 153.0098632 -27.468281, 153.0098592 -27.4683012, 153.0098437 -27.4683229, 153.009835 -27.4683283, 153.0098248 -27.4683346, 153.0097965 -27.4683401, 153.0097738 -27.4683365, 153.0097495 -27.4683227)",,Little Cribb Street,,,roundabout
29020646,False,2,unclassified,50,False,48.212,"LINESTRING (153.0098435 -27.4682393, 153.0099578 -27.4681348, 153.0101214 -27.4678861)",,Little Cribb Street,,,
29702012,True,1,unclassified,40,False,22.983,"LINESTRING (153.0086788 -27.4690233, 153.0086803 -27.4690474, 153.0086724 -27.4690705, 153.0086538 -27.4690916, 153.0086305 -27.469104, 153.0086038 -27.4691085, 153.0085863 -27.469107, 153.0085611 -27.469098, 153.0085409 -27.4690819, 153.0085299 -27.4690649)",,Little Cribb Street,,,roundabout
29702013,False,,unclassified,,False,139.233,"LINESTRING (153.0086788 -27.4690233, 153.008898 -27.4689644, 153.0090895 -27.4689149, 153.0091805 -27.4688746, 153.0092419 -27.4688151, 153.009246 -27.468806, 153.0093464 -27.468585, 153.0094182 -27.4684943, 153.0094934 -27.4684383, 153.0096315 -27.4683722, 153.0097495 -27.4683227)",,Little Cribb Street,,,
9325521,False,2,unclassified,40,True,68.416,"LINESTRING (153.0085299 -27.4690649, 153.0083121 -27.469138, 153.0079671 -27.4692538, 153.0078799 -27.4692791)",,Little Cribb Street,,,
29702012,True,1,unclassified,40,False,25.287999999999997,"LINESTRING (153.0085299 -27.4690649, 153.0085248 -27.4690305, 153.0085328 -27.4690074, 153.0085492 -27.4689882, 153.0085764 -27.4689736, 153.0086032 -27.4689696, 153.0086299 -27.468974, 153.0086572 -27.4689893, 153.0086731 -27.4690089, 153.0086788 -27.4690233)",,Little Cribb Street,,,roundabout
30212800,True,,primary_link,50,False,24.597,"LINESTRING (153.0049403 -27.4733215, 153.0049355 -27.4732512, 153.0049367 -27.4732291, 153.0049333 -27.473202, 153.0049239 -27.4731757, 153.0049112 -27.4731512, 153.0048997 -27.4731055)",,Graham Street,,,
1054336266,True,3,primary,60,False,23.323,"LINESTRING (153.0049403 -27.4733215, 153.0050239 -27.4732579, 153.0050425 -27.4732439, 153.0051175 -27.4731827)",33,Coronation Drive,,,
8081505,False,,unclassified,50,True,46.767,"LINESTRING (153.0048231 -27.4730708, 153.0044397 -27.4729959, 153.0043605 -27.472979)",,Graham Street,,,
1054336234,True,1,unclassified,50,False,39.883,"LINESTRING (153.0048231 -27.4730708, 153.0049079 -27.4730662, 153.0050275 -27.4730828, 153.0051161 -27.4730953, 153.0052236 -27.4731085)",,Graham Street,,,
9966068,False,,unclassified,50,True,51.080000000000005,"LINESTRING (153.003443 -27.4732211, 153.0035795 -27.4731053, 153.0036036 -27.4730647, 153.0036399 -27.4730256, 153.003672 -27.4729911, 153.0037029 -27.4729506, 153.0037268 -27.4728512)",,Gardner Close,,,
833812892,True,,unclassified,50,False,72.09700000000001,"LINESTRING (153.003443 -27.4732211, 153.0034038 -27.4733135, 153.0033569 -27.4733504, 153.0033006 -27.4733718, 153.0032837 -27.4733711, 153.0032416 -27.4733694, 153.0032027 -27.4733456, 153.0031839 -27.4733099, 153.0031799 -27.4732802, 153.0031825 -27.4732527, 153.0032067 -27.4732267, 153.0032402 -27.4732124, 153.0032858 -27.4732076, 153.0033215 -27.4732126, 153.003377 -27.4732231, 153.003443 -27.4732211)",,Gardner Close,,,
"[790402579, 8039755]",False,4,tertiary,40,True,104.707,"LINESTRING (153.0053993 -27.4726871, 153.0053188 -27.4724774, 153.0050262 -27.4718057)",,Park Road,,,
1054336237,True,2,tertiary,40,False,27.49,"LINESTRING (153.0053993 -27.4726871, 153.0054591 -27.4727444, 153.0055274 -27.4727854, 153.0056342 -27.4728006)",,Park Road,,,
312190643,True,1,primary_link,60,False,216.255,"LINESTRING (153.0104599 -27.469055, 153.0103421 -27.4691214, 153.0101323 -27.4692518, 153.0096495 -27.4696087, 153.0089739 -27.4701594, 153.0088066 -27.4703247)",,Coronation Drive,,,
30212797,True,3,primary,60,False,49.8,"LINESTRING (153.0088066 -27.4703247, 153.0085745 -27.4705262, 153.0085515 -27.4705445, 153.0084403 -27.4706327)",33,Coronation Drive,,,
"[1054336240, 581406109, 1054336239]",True,"['2', '3']",primary,60,False,51.924,"LINESTRING (153.0057492 -27.4728319, 153.0057041 -27.4728837, 153.0055227 -27.4730259, 153.0053604 -27.4731448)",33,Coronation Drive,,,
"[1054336241, 114627436]",True,1,tertiary,"['40', '50']",False,25.064999999999998,"LINESTRING (153.0057492 -27.4728319, 153.0056751 -27.4728544, 153.005651 -27.4728713, 153.0056312 -27.4728853, 153.0055879 -27.4728964, 153.0055492 -27.4728976, 153.0055139 -27.4728918)",,Park Road,,,
356208288,True,1,unclassified,50,False,25.148000000000003,"LINESTRING (153.0053604 -27.4731448, 153.0052787 -27.4731489, 153.0052607 -27.4731616, 153.0052291 -27.473179, 153.0051856 -27.4731876, 153.0051175 -27.4731827)",,Graham Street,,,
"[114628328, 780862774, 780862775]",True,3,primary,60,False,360.979,"LINESTRING (153.0084403 -27.4706327, 153.0083603 -27.4706989, 153.0076886 -27.4712441, 153.007226 -27.4716389, 153.0068068 -27.4719815, 153.0064787 -27.4722489, 153.0062198 -27.4724556, 153.0058862 -27.4727253, 153.0057492 -27.4728319)",33,Coronation Drive,,,
8113461,False,2,unclassified,50,False,75.22399999999999,"LINESTRING (153.0014484 -27.4728121, 153.0015352 -27.4727509, 153.0015767 -27.4727229, 153.0016309 -27.4726864, 153.0017058 -27.4726279, 153.001793 -27.4725529, 153.0018933 -27.4724544, 153.0019183 -27.4724284, 153.001961 -27.4723801, 153.0019942 -27.4723436)",,Kilroe Street,,,
8113461,False,2,unclassified,50,True,139.275,"LINESTRING (153.0014484 -27.4728121, 153.0013715 -27.4728792, 153.0012747 -27.4729798, 153.0011443 -27.4731168, 153.0008505 -27.4734255, 153.0008053 -27.4734699, 153.0006619 -27.4736295, 153.0006016 -27.4736971, 153.0005382 -27.4737687)",,Kilroe Street,,,
9332857,False,2,unclassified,50,False,64.053,"LINESTRING (153.0014484 -27.4728121, 153.0014199 -27.4727786, 153.0013803 -27.4727366, 153.0013758 -27.4727316, 153.0013033 -27.4726499, 153.0010795 -27.4723935, 153.0010487 -27.4723582)",,Camford Street,,,
9332857,False,2,unclassified,50,True,64.053,"LINESTRING (153.0010487 -27.4723582, 153.0010795 -27.4723935, 153.0013033 -27.4726499, 153.0013758 -27.4727316, 153.0013803 -27.4727366, 153.0014199 -27.4727786, 153.0014484 -27.4728121)",,Camford Street,,,
9702269,False,2,tertiary,50,False,76.272,"LINESTRING (153.0050735 -27.4652466, 153.0050027 -27.4652473, 153.0049303 -27.4652432, 153.0046973 -27.4652278, 153.004641 -27.4652246, 153.0045812 -27.4652284, 153.0045225 -27.4652414, 153.0044682 -27.4652591, 153.0044179 -27.465282, 153.0043735 -27.4653069, 153.0043318 -27.4653349)",,Heussler Terrace,,,
9702269,False,2,tertiary,50,True,44.092,"LINESTRING (153.0050735 -27.4652466, 153.005141 -27.4652391, 153.0052111 -27.4652234, 153.0054979 -27.4651273)",,Heussler Terrace,,,
"[1238809959, 508306188, 508306189, 508306190, 64548276, 61912981]",True,2,motorway,60,False,197.13100000000003,"LINESTRING (153.0105207 -27.4675745, 153.0104908 -27.4674786, 153.0104585 -27.4673555, 153.0104314 -27.4672363, 153.0104132 -27.4671462, 153.010399 -27.4670675, 153.0103938 -27.4670088, 153.0103887 -27.4668902, 153.0103911 -27.4667929, 153.0103935 -27.4666868, 153.0103947 -27.4666403, 153.010403 -27.4665266, 153.0104143 -27.4664352, 153.0104458 -27.4662903, 153.0105134 -27.4659638, 153.0105266 -27.4658231)",M3,Hale Street,,yes,
108064070,False,3,tertiary,40,False,14.382,"LINESTRING (153.001189 -27.4667609, 153.0010601 -27.4667005)",,Baroona Road,,,
9702427,False,3,tertiary,50,False,15.963000000000001,"LINESTRING (153.001189 -27.4667609, 153.0011735 -27.4667329, 153.0011638 -27.4666895, 153.0011649 -27.4666494, 153.0011656 -27.4666214)",,Fernberg Road,,,
"[1047516346, 1047516347, 1047516355]",False,4,tertiary,60,True,87.776,"LINESTRING (153.001189 -27.4667609, 153.0012155 -27.4667815, 153.0013286 -27.4668678, 153.0013889 -27.4669215, 153.0014684 -27.4670067, 153.0016191 -27.4671635, 153.0017896 -27.4673411)",,Baroona Road,,,
"[8113710, 64547871]",True,1,motorway_link,60,False,227.583,"LINESTRING (153.0091766 -27.467266, 153.0092999 -27.4671369, 153.0094099 -27.4670774, 153.0095212 -27.4670322, 153.00965 -27.4669941, 153.009859 -27.4669443, 153.0099417 -27.4669205, 153.0100046 -27.4668942, 153.0100746 -27.4668564, 153.0101301 -27.4668109, 153.0101971 -27.4667478, 153.0102281 -27.4667075, 153.0102553 -27.466666, 153.0102869 -27.4666018, 153.0103447 -27.4664539, 153.0103872 -27.466278, 153.010483 -27.4659001, 153.0105266 -27.4658231)",,,,yes,
"[1047516355, 9702486]",False,4,tertiary,60,False,154.499,"LINESTRING (153.0031648 -27.4687745, 153.0029304 -27.4685359, 153.0027889 -27.4683866, 153.0025095 -27.4680949, 153.0023663 -27.4679487, 153.0021466 -27.4677189)",,Baroona Road,,,
1047516351,True,3,tertiary,60,False,78.38799999999999,"LINESTRING (153.0031648 -27.4687745, 153.003256 -27.4688302, 153.0033196 -27.4688854, 153.0033811 -27.4689348, 153.0034317 -27.4689665, 153.0034834 -27.4689907, 153.0035372 -27.4690134, 153.0035682 -27.4690234, 153.0036046 -27.4690351, 153.0037002 -27.4690592, 153.0037641 -27.4690776, 153.0038509 -27.4691088)",,Baroona Road,,,
56063665,False,5,primary,60,True,14.914,"LINESTRING (153.0037104 -27.4691583, 153.0038509 -27.4691088)",32,Milton Road,,,
1047516352,True,2,tertiary,60,False,36.187999999999995,"LINESTRING (153.0037104 -27.4691583, 153.0035964 -27.4691267, 153.0035362 -27.4691069, 153.0035172 -27.469099, 153.0034501 -27.469071, 153.0033756 -27.4690294)",,Baroona Road,,,
1047516354,False,4,primary,60,False,45.641000000000005,"LINESTRING (153.0037104 -27.4691583, 153.0036153 -27.4691914, 153.0035293 -27.4692215, 153.003279 -27.4693065)",32,Milton Road,,,
1047516352,True,2,tertiary,60,False,35.784000000000006,"LINESTRING (153.0033756 -27.4690294, 153.0033114 -27.4689745, 153.0032543 -27.4689191, 153.0032016 -27.4688645, 153.0031648 -27.4687745)",,Baroona Road,,,
1054336265,True,3,primary,60,False,37.446,"LINESTRING (153.0052236 -27.4731085, 153.0054001 -27.4729835, 153.0055139 -27.4728918)",33,Coronation Drive,,,
1054336264,True,1,unclassified,50,False,8.485,"LINESTRING (153.0048997 -27.4731055, 153.0048231 -27.4730708)",,Graham Street,,,
"[788132490, 114627431]",True,3,primary,60,False,371.293,"LINESTRING (153.0056342 -27.4728006, 153.0059294 -27.4725695, 153.006319 -27.4722545, 153.0068011 -27.4718325, 153.0071478 -27.4715534, 153.0076743 -27.4711308, 153.0079732 -27.4708904, 153.0083027 -27.47063, 153.0084077 -27.4705443)",33,Coronation Drive,,,
1238809956,False,,residential,50,False,7.824,"LINESTRING (153.0083391 -27.4676203, 153.0083113 -27.4675544)",,Granzella Street,no,,
28682706,True,2,primary,60,False,105.641,"LINESTRING (153.0083391 -27.4676203, 153.0082038 -27.4676658, 153.0079454 -27.4677554, 153.0075192 -27.4679016, 153.0074743 -27.4679153, 153.0073315 -27.4679332)",32,Milton Road,,,
