osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,width
"[184389891, 23075179]",2,,residential,,False,"[False, True]",483.025,"LINESTRING (138.6247035 -35.5537667, 138.6247994 -35.5550851, 138.6248521 -35.5558089, 138.6249045 -35.5565193, 138.6249025 -35.5565707, 138.6249016 -35.5565947, 138.6248905 -35.55665, 138.6248754 -35.5566992, 138.6248247 -35.5567592, 138.6248056 -35.5567761, 138.6246985 -35.5568115, 138.6246013 -35.5568395, 138.6244921 -35.5568568, 138.6243979 -35.5568734, 138.6243258 -35.5568811, 138.624224 -35.5568754, 138.6241413 -35.5568651, 138.6240436 -35.5568462, 138.6235272 -35.5567346, 138.6234141 -35.5567132, 138.6233024 -35.5567001, 138.6232425 -35.556698)","['Flinders Parade', 'Esplanade']",,10.5
23075181,2,,residential,,False,False,84.841,"LINESTRING (138.6247035 -35.5537667, 138.6242415 -35.5537939, 138.6241687 -35.5537982, 138.6241012 -35.5538021, 138.6240718 -35.5538038, 138.6240013 -35.553808, 138.6237681 -35.5538217)",Coral Street,,
173449320,1,B37,trunk,roundabout,True,False,1.377,"LINESTRING (138.6230452 -35.5517049, 138.6230304 -35.5517078)",,,
576495725,,B37,trunk,,True,False,112.182,"LINESTRING (138.6227354 -35.5520486, 138.6220636 -35.5528966)",Torrens Street,60,
60269598,,,residential,,True,False,208.01899999999998,"LINESTRING (138.6227354 -35.5520486, 138.6228277 -35.5520872, 138.6228489 -35.552164, 138.6229839 -35.5533984, 138.6230349 -35.5538649)",Ocean Street,50,
23075181,2,,residential,,False,False,16.046,"LINESTRING (138.6237681 -35.5538217, 138.6235912 -35.5538322)",Coral Street,,
23075181,2,,residential,,False,True,84.84100000000001,"LINESTRING (138.6237681 -35.5538217, 138.6240013 -35.553808, 138.6240718 -35.5538038, 138.6241012 -35.5538021, 138.6241687 -35.5537982, 138.6242415 -35.5537939, 138.6247035 -35.5537667)",Coral Street,,
184390359,,,trunk_link,,False,False,7.561,"LINESTRING (138.6218833 -35.5531369, 138.6218124 -35.5531009)",,,
50904910,,B37,trunk,,True,False,104.244,"LINESTRING (138.6218833 -35.5531369, 138.6215773 -35.5535147, 138.6214417 -35.5536928, 138.6212609 -35.5539258)",Torrens Street,60,
184390357,,,unclassified,,True,False,90.537,"LINESTRING (138.6218833 -35.5531369, 138.621983 -35.5531822, 138.6220665 -35.5539003)",Stuart Street,,
60269602,,,residential,,False,False,73.09100000000001,"LINESTRING (138.6220665 -35.5539003, 138.6213321 -35.5539358, 138.6212609 -35.5539258)",Coral Street,50,
60269602,,,residential,,False,True,87.694,"LINESTRING (138.6220665 -35.5539003, 138.6221373 -35.5538977, 138.6230349 -35.5538649)",Coral Street,50,
184390357,,,unclassified,,True,False,143.14700000000002,"LINESTRING (138.6220665 -35.5539003, 138.6220752 -35.553977, 138.6221338 -35.5544937, 138.622147 -35.5546104, 138.6221638 -35.5547588, 138.6221891 -35.5549818, 138.6221979 -35.5550597, 138.6220944 -35.5551494)",Stuart Street,,
173449315,1,B37,primary,roundabout,True,False,13.572,"LINESTRING (138.6207964 -35.5559078, 138.6207989 -35.5559382, 138.6207885 -35.5559675, 138.6207664 -35.5559922, 138.6207353 -35.5560093)",,,
1211144532,2,,unclassified,,False,True,136.58,"LINESTRING (138.6207964 -35.5559078, 138.6220173 -35.555559, 138.6222209 -35.5555008)",Victoria Street,,9.5
50422448,,,residential,,False,False,32.949,"LINESTRING (138.6213266 -35.5552517, 138.6211174 -35.555232, 138.620964 -35.5552252)",Torrens Lane,50,3
953307925,,,residential,,False,True,77.10799999999999,"LINESTRING (138.6211225 -35.5513177, 138.6210201 -35.551267, 138.6203941 -35.5509576)",,,
42530541,,,residential,,False,True,6.944,"LINESTRING (138.6203941 -35.5509576, 138.6204347 -35.5509046)",Acraman Street,50,5
42530541,,,residential,,False,False,101.738,"LINESTRING (138.6203941 -35.5509576, 138.6202875 -35.5510968, 138.6197993 -35.5517341)",Acraman Street,50,5
953307925,,,residential,,False,False,77.10799999999999,"LINESTRING (138.6203941 -35.5509576, 138.6210201 -35.551267, 138.6211225 -35.5513177)",,,
953307926,,,residential,,False,True,141.78,"LINESTRING (138.6191541 -35.5504891, 138.6192661 -35.5503562, 138.6192854 -35.5503442, 138.6192953 -35.5503415, 138.6193069 -35.5503433, 138.6193323 -35.5503519, 138.6198496 -35.5506016, 138.6204347 -35.5509046)",,,
42530541,,,residential,,False,False,6.944,"LINESTRING (138.6204347 -35.5509046, 138.6203941 -35.5509576)",Acraman Street,50,5
42530541,,,residential,,False,True,85.178,"LINESTRING (138.6204347 -35.5509046, 138.6209321 -35.5502542)",Acraman Street,50,5
953307926,,,residential,,False,False,141.78,"LINESTRING (138.6204347 -35.5509046, 138.6198496 -35.5506016, 138.6193323 -35.5503519, 138.6193069 -35.5503433, 138.6192953 -35.5503415, 138.6192854 -35.5503442, 138.6192661 -35.5503562, 138.6191541 -35.5504891)",,,
42646687,,,residential,,False,True,187.62,"LINESTRING (138.618046 -35.5508329, 138.6187333 -35.5511862, 138.6197993 -35.5517341)",Hill Street,50,5
23075180,2,,residential,,False,False,85.554,"LINESTRING (138.6204647 -35.5543185, 138.6202239 -35.5541953, 138.6196642 -35.5539088)",Crozier Road,,
1202918972,,,residential,,True,False,28.974000000000004,"LINESTRING (138.6204647 -35.5543185, 138.6205564 -35.5543508, 138.6206409 -35.5543736, 138.6206989 -35.554382, 138.6207713 -35.5543831)",Crozier Road,,
1202918970,,,unclassified,,True,False,22.846,"LINESTRING (138.6211095 -35.5546243, 138.6210527 -35.5545988, 138.6209949 -35.5545783, 138.6209461 -35.5545624, 138.6208749 -35.5545535)",Crozier Road,,
1211144533,,,unclassified,,False,True,106.52600000000001,"LINESTRING (138.6211095 -35.5546243, 138.6218711 -35.5550312, 138.6220944 -35.5551494)",Crozier Road,,
1202918969,1,B37,trunk,roundabout,True,False,13.426,"LINESTRING (138.6209459 -35.5544561, 138.6209438 -35.5544862, 138.6209301 -35.5545143, 138.6209064 -35.5545375, 138.6208749 -35.5545535)",,60,
1202918971,,,unclassified,,True,False,23.921999999999997,"LINESTRING (138.6209459 -35.5544561, 138.6209876 -35.55451, 138.6210201 -35.5545442, 138.6210664 -35.554587, 138.6211095 -35.5546243)",Crozier Road,,
1202918969,1,B37,trunk,roundabout,True,False,10.881,"LINESTRING (138.6207124 -35.554464, 138.62072 -35.554432, 138.6207404 -35.5544039, 138.6207713 -35.5543831)",,60,
1202918973,,,residential,,True,False,27.832,"LINESTRING (138.6207124 -35.554464, 138.6206712 -35.5544264, 138.6206276 -35.5543986, 138.6205502 -35.5543595, 138.6204647 -35.5543185)",Crozier Road,,
1202918969,1,B37,trunk,roundabout,True,False,3.362,"LINESTRING (138.6208749 -35.5545535, 138.6208388 -35.5545607)",,60,
1202918969,1,B37,trunk,roundabout,True,False,3.627,"LINESTRING (138.6207713 -35.5543831, 138.620809 -35.554372)",,60,
33904069,,,residential,,False,False,5.971,"LINESTRING (138.6185188 -35.556613, 138.6185435 -35.5566628)",King Street,,
1242247850,,B37,primary,,True,False,90.156,"LINESTRING (138.6185188 -35.556613, 138.6194462 -35.5563161)",Victoria Street,60,
33904069,,,residential,,False,True,5.971,"LINESTRING (138.6185435 -35.5566628, 138.6185188 -35.556613)",King Street,,
1242247849,,,residential,,False,False,61.805,"LINESTRING (138.6185435 -35.5566628, 138.6186753 -35.5569281, 138.6188672 -35.557148)",King Street,,
