osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,junction,width
218812288,False,,Townsend Street,tertiary_link,False,9.295,"LINESTRING (146.912733 -36.0825026, 146.9127453 -36.0824196)",,,,
282640454,False,,Townsend Street,tertiary,True,222.353,"LINESTRING (146.912733 -36.0825026, 146.9127206 -36.0825643, 146.9125224 -36.0835774, 146.9124944 -36.0837205, 146.9124756 -36.0838168, 146.9124342 -36.0840282, 146.9124138 -36.0841325, 146.9123937 -36.0842352, 146.9123708 -36.0843523, 146.9123596 -36.0844022, 146.9123428 -36.0844772)",,,,
684722631,True,2,Smollett Street,tertiary,False,47.098,"LINESTRING (146.912733 -36.0825026, 146.9125404 -36.0824703, 146.9122242 -36.0824017)",,,,
301183996,True,,,tertiary_link,False,7.163,"LINESTRING (146.9203901 -36.0791247, 146.9203747 -36.0791879)",,,,
284557090,True,,Swift Street,tertiary,False,67.364,"LINESTRING (146.9203901 -36.0791247, 146.9209692 -36.079187, 146.9211323 -36.0792091)",,,,
284557086,True,,Swift Street,tertiary,False,150.676,"LINESTRING (146.9203747 -36.0791879, 146.919897 -36.0791299, 146.9192587 -36.0790542, 146.9190407 -36.0790207, 146.9189184 -36.0790058, 146.9188119 -36.0790018, 146.9187179 -36.0790185)",,,,
460671584,False,,,tertiary_link,True,5.064,"LINESTRING (146.9153587 -36.0821066, 146.9154143 -36.082114)",,,,
310159929,True,2,Kiewa Street,tertiary,False,105.541,"LINESTRING (146.9153587 -36.0821066, 146.9154181 -36.0817659, 146.9154721 -36.0814474, 146.9155138 -36.0811658)",50,,,
460671583,False,,,tertiary_link,True,6.693,"LINESTRING (146.9155138 -36.0811658, 146.9155877 -36.0811733)",,,,
684770327,True,3,Kiewa Street,tertiary,False,49.278,"LINESTRING (146.9155138 -36.0811658, 146.9155648 -36.080842, 146.9155728 -36.0808004, 146.9155868 -36.0807266)",50,,,
376323293,False,,,tertiary_link,True,8.569,"LINESTRING (146.9134148 -36.0825811, 146.9134298 -36.082505)",,,,
"[684722629, 684722630, 684722631]",True,"['1', '2', '3']",Smollett Street,tertiary,False,61.896,"LINESTRING (146.9134148 -36.0825811, 146.9131903 -36.0825593, 146.9128961 -36.0825234, 146.912733 -36.0825026)",,,,
218812290,True,2,Smollett Street,tertiary,False,25.124,"LINESTRING (146.9134298 -36.082505, 146.9137059 -36.0825405)",,,,
376323293,False,,,tertiary_link,False,8.569,"LINESTRING (146.9134298 -36.082505, 146.9134148 -36.0825811)",,,,
376323296,False,,,tertiary_link,False,8.24,"LINESTRING (146.9137059 -36.0825405, 146.9136901 -36.0826135)",,,,
684722634,True,3,Smollett Street,tertiary,False,138.58,"LINESTRING (146.9137059 -36.0825405, 146.9150964 -36.0827089, 146.9151248 -36.0827122, 146.9152311 -36.0827245)",,,,
799599646,False,,Kiewa Street,primary,False,12.061,"LINESTRING (146.9148859 -36.0848937, 146.9149047 -36.0847863)",,,,
218812864,True,2,Hume Street,primary,False,233.018,"LINESTRING (146.9148859 -36.0848937, 146.9147235 -36.0848725, 146.9147009 -36.0848695, 146.9144574 -36.0848368, 146.9139159 -36.0847466, 146.9125143 -36.084579, 146.9124875 -36.0845762, 146.9123268 -36.0845593)",60,B58,,
576463985,False,,Townsend Street,primary,False,9.242,"LINESTRING (146.9123268 -36.0845593, 146.9123428 -36.0844772)",,,,
398326195,True,,Swift Street,tertiary,False,48.629000000000005,"LINESTRING (146.9216564 -36.0793174, 146.9215047 -36.0793211, 146.9213355 -36.0793124, 146.9211185 -36.0792841)",,,,
301188595,True,3,Kiewa Street,tertiary,False,40.78,"LINESTRING (146.9151947 -36.0831596, 146.9151963 -36.0829035, 146.9152018 -36.0828755, 146.9152176 -36.0827942)",,,,
423395561,False,4,Kiewa Street,tertiary,False,182.74900000000002,"LINESTRING (146.9151947 -36.0831596, 146.915136 -36.0834741, 146.9150167 -36.0841592, 146.9149838 -36.0843426, 146.9149176 -36.0847139, 146.9149047 -36.0847863)",,,,
204895518,True,2,Kiewa Street,tertiary,False,8.015,"LINESTRING (146.915327 -36.0827354, 146.9153008 -36.0828043)",50,,,
204895519,True,1,Smollett Street,tertiary,False,160.08299999999997,"LINESTRING (146.915327 -36.0827354, 146.9154142 -36.0827459, 146.9160598 -36.0828234, 146.9161449 -36.0828343, 146.9170876 -36.0829546)",,,,
1168838364,True,1,Smollett Street,tertiary,False,7.561,"LINESTRING (146.9153008 -36.0828043, 146.9152176 -36.0827942)",,,,
423395562,True,2,Kiewa Street,tertiary,False,40.691,"LINESTRING (146.9153008 -36.0828043, 146.9152851 -36.0828847, 146.9152815 -36.0829031, 146.9151947 -36.0831596)",50,,,
684762500,False,,Kiewa Street,tertiary,True,49.03,"LINESTRING (146.9162492 -36.0775087, 146.9161703 -36.077945)",,,,
454991501,True,,Kiewa Street,tertiary,False,60.303,"LINESTRING (146.9162492 -36.0775087, 146.9162364 -36.0773305, 146.9163006 -36.0769704)",,,,
460671583,False,,,tertiary_link,False,6.693,"LINESTRING (146.9155877 -36.0811733, 146.9155138 -36.0811658)",,,,
204895518,True,2,Kiewa Street,tertiary,False,105.756,"LINESTRING (146.9155877 -36.0811733, 146.9154998 -36.0816524, 146.9154931 -36.0816889, 146.9154143 -36.082114)",50,,,
460671584,False,,,tertiary_link,False,5.064,"LINESTRING (146.9154143 -36.082114, 146.9153587 -36.0821066)",,,,
204895518,True,2,Kiewa Street,tertiary,False,69.598,"LINESTRING (146.9154143 -36.082114, 146.9153635 -36.0824012, 146.9153475 -36.0826234, 146.915343 -36.082648, 146.915327 -36.0827354)",50,,,
684770324,True,,Kiewa Street,secondary,False,8.31,"LINESTRING (146.9155868 -36.0807266, 146.9156141 -36.0806552)",50,,,
220199967,True,1,Dean Street,secondary,False,225.80499999999998,"LINESTRING (146.9155868 -36.0807266, 146.9155041 -36.0807161, 146.9140834 -36.0805384, 146.9131031 -36.0804192)",,,,
295955961,True,,Chamberlain Close,residential,False,18.457,"LINESTRING (146.9132892 -36.0770997, 146.9130864 -36.0770735)",,,,
489496123,False,,Chamberlain Close,residential,False,8.324,"LINESTRING (146.9132892 -36.0770997, 146.9133032 -36.0770257)",,,,4
295955963,True,,Chamberlain Close,residential,False,31.257,"LINESTRING (146.9133032 -36.0770257, 146.9136471 -36.0770677)",,,,
489496123,False,,Chamberlain Close,residential,True,8.324,"LINESTRING (146.9133032 -36.0770257, 146.9132892 -36.0770997)",,,,4
489496124,False,,Chamberlain Close,residential,False,8.174,"LINESTRING (146.9130864 -36.0770735, 146.9130999 -36.0770008)",,,,4
295955961,True,,Chamberlain Close,residential,False,26.528,"LINESTRING (146.9130864 -36.0770735, 146.9129446 -36.0770553, 146.912809 -36.0770005)",,,,
295955963,True,,Chamberlain Close,residential,False,18.479,"LINESTRING (146.9130999 -36.0770008, 146.9133032 -36.0770257)",,,,
489496124,False,,Chamberlain Close,residential,True,8.174,"LINESTRING (146.9130999 -36.0770008, 146.9130864 -36.0770735)",,,,4
215402842,False,,Mitchell Street,residential,False,151.827,"LINESTRING (146.9146304 -36.0767652, 146.9163006 -36.0769704)",,,,
215402842,False,,Mitchell Street,residential,True,78.906,"LINESTRING (146.9146304 -36.0767652, 146.9137616 -36.0766628)",,,,
1173835895,False,,Kiewa Street,tertiary,False,14.841,"LINESTRING (146.9163975 -36.0766908, 146.9164243 -36.0765591)",,,,
454991499,True,,Kiewa Street,tertiary,False,92.65799999999999,"LINESTRING (146.9163975 -36.0766908, 146.9164089 -36.0768656, 146.9163222 -36.0773397, 146.9162492 -36.0775087)",,,,
684762504,False,,Englehardt Street,residential,False,8.691,"LINESTRING (146.9161441 -36.0783312, 146.9160485 -36.0783194)",,,,
684762503,True,2,Kiewa Street,tertiary,False,31.581000000000003,"LINESTRING (146.9161441 -36.0783312, 146.9161061 -36.0785233, 146.916089 -36.0786117)",,,,
684765158,True,2,Kiewa Street,tertiary,False,6.378,"LINESTRING (146.916089 -36.0786117, 146.9160775 -36.0786683)",,,,
684762508,True,1,Swift Street,tertiary,False,43.08,"LINESTRING (146.916089 -36.0786117, 146.9161816 -36.0786236, 146.916482 -36.0786623, 146.9165504 -36.078698)",,,,
684765160,True,1,Swift Street,tertiary,False,8.723,"LINESTRING (146.915993 -36.0786001, 146.916089 -36.0786117)",,,,
684762505,True,2,Kiewa Street,tertiary,False,31.609,"LINESTRING (146.915993 -36.0786001, 146.9160319 -36.0784033, 146.9160485 -36.0783194)",,,,
284557084,False,,Swift Street,tertiary,True,141.471,"LINESTRING (146.9165504 -36.078698, 146.917283 -36.078785, 146.9181066 -36.0788897)",,,,
684762509,True,2,Swift Street,tertiary,False,43.207,"LINESTRING (146.9165504 -36.078698, 146.9164753 -36.0787165, 146.916193 -36.0786834, 146.9161697 -36.0786803, 146.9160775 -36.0786683)",,,,
684762507,True,,Swift Street,tertiary,False,8.638,"LINESTRING (146.9160775 -36.0786683, 146.9159827 -36.0786555)",,,,
684762510,True,2,Kiewa Street,tertiary,False,63.541,"LINESTRING (146.9160775 -36.0786683, 146.9160676 -36.0787142, 146.915997 -36.0790418, 146.915927 -36.0792256)",,,,
684770323,True,,Dean Street,secondary,False,8.832,"LINESTRING (146.9156141 -36.0806552, 146.9157114 -36.0806664)",,,,
684770328,True,2,Kiewa Street,tertiary,False,58.730000000000004,"LINESTRING (146.9156141 -36.0806552, 146.9156279 -36.0805853, 146.9156849 -36.0802857, 146.9157527 -36.0801415)",50,,,
684773575,True,,Dean Street,secondary,False,7.731,"LINESTRING (146.9182397 -36.08106, 146.9181546 -36.0810498)",,,,
684772478,True,2,Olive Street,tertiary,False,50.653999999999996,"LINESTRING (146.9182397 -36.08106, 146.9182276 -36.0811254, 146.9181705 -36.0814337, 146.9181225 -36.081501)",,,,
684772478,True,2,Olive Street,tertiary,False,9.042,"LINESTRING (146.9182548 -36.0809796, 146.9182397 -36.08106)",,,,
"[684774829, 241407710]",True,"['1', '3']",Dean Street,secondary,False,226.872,"LINESTRING (146.9182548 -36.0809796, 146.918344 -36.0809973, 146.9184186 -36.0810121, 146.9188093 -36.0810604, 146.9193316 -36.0811247, 146.9194886 -36.0811441, 146.9200976 -36.0812191, 146.9203041 -36.0812224, 146.9205804 -36.081257, 146.9206065 -36.0812603, 146.9207013 -36.0812722, 146.9207497 -36.0812783)",,,,
684772480,False,,,tertiary_link,True,5.206,"LINESTRING (146.9184325 -36.0799695, 146.9183753 -36.0799621)",,,,
"[684772475, 284557091, 684772477]",True,"['1', '2', '3']",Olive Street,tertiary,False,113.45300000000002,"LINESTRING (146.9184325 -36.0799695, 146.91841 -36.080093, 146.9183847 -36.0802318, 146.9183139 -36.0806317, 146.9182751 -36.0808788, 146.918269 -36.0809092, 146.9182548 -36.0809796)",,,,
684772480,False,,,tertiary_link,False,5.206,"LINESTRING (146.9183753 -36.0799621, 146.9184325 -36.0799695)",,,,
223481234,True,1,Olive Street,tertiary,False,101.36,"LINESTRING (146.9183753 -36.0799621, 146.9185193 -36.0792103, 146.918519 -36.0790595)",,,,
