osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,tunnel,ref,bridge
83148535,False,6,Park Street,secondary,40,True,66.905,"LINESTRING (151.2099094 -33.873293, 151.2097623 -33.8732783, 151.2097116 -33.8732745, 151.2093321 -33.8732402, 151.2092827 -33.8732323, 151.2091914 -33.8732153)",,,,,
"[408466890, 324139694]",False,6,Elizabeth Street,primary,40,True,284.42299999999994,"LINESTRING (151.2099094 -33.873293, 151.2099237 -33.873161, 151.209929 -33.8731135, 151.2099772 -33.87268, 151.2100766 -33.8718774, 151.2101935 -33.8708913, 151.2101985 -33.8708491, 151.2101987 -33.8707469)",,,,,
"[235330386, 252253878]",True,,Pitt Street,unclassified,40,False,212.89899999999994,"LINESTRING (151.208553 -33.8669917, 151.2084929 -33.8674402, 151.2084916 -33.8674501, 151.2084881 -33.867477, 151.2084752 -33.8675759, 151.208463 -33.8676704, 151.2084494 -33.8677751, 151.2084223 -33.8680942, 151.2084089 -33.8682522, 151.2083914 -33.8683884, 151.2083437 -33.8687607, 151.2083412 -33.86878, 151.2083318 -33.8688529, 151.2083262 -33.8688968)",,,,,
598692240,False,,Angel Place,living_street,10,True,71.206,"LINESTRING (151.208553 -33.8669917, 151.2085001 -33.8669881, 151.2084483 -33.866984, 151.2084191 -33.8669817, 151.2081539 -33.8669604, 151.2081249 -33.8672153, 151.2080632 -33.8672104)",,,,,
"[1884057, 3987251, 721183959]",False,4,"['Druitt Street', 'Park Street']",secondary,40,True,157.187,"LINESTRING (151.2064851 -33.8727818, 151.2065406 -33.8727968, 151.2065764 -33.8728065, 151.2066043 -33.8728168, 151.2067016 -33.8728527, 151.2067777 -33.8728816, 151.2068256 -33.8728968, 151.2069104 -33.8729269, 151.2069874 -33.8729449, 151.2070057 -33.8729502, 151.2070222 -33.8729536, 151.2070617 -33.8729597, 151.2071455 -33.8729706, 151.207223 -33.8729814, 151.2076319 -33.8730343, 151.2079936 -33.873081, 151.2080401 -33.8730874, 151.2081348 -33.8730969)",,,,,
245021279,False,,Druitt Street,secondary,30,False,70.72999999999999,"LINESTRING (151.2064851 -33.8727818, 151.2063946 -33.8727623, 151.2062509 -33.872754, 151.2060528 -33.8727432, 151.2058454 -33.8727359, 151.2058163 -33.8727364, 151.205723 -33.8727389)",,,,,
235330385,False,,Hunter Street,unclassified,40,True,121.15,"LINESTRING (151.2088603 -33.8657667, 151.2089087 -33.8657861, 151.2099228 -33.8661925, 151.2099545 -33.8662052, 151.210047 -33.8662299)",,,,,
1015733366,False,,Hunter Street,unclassified,40,False,16.849,"LINESTRING (151.2088603 -33.8657667, 151.2087853 -33.8657395, 151.2086932 -33.8657058)",,,,,
551547081,False,4,Bathurst Street,secondary,50,False,50.496,"LINESTRING (151.2037112 -33.8740616, 151.2041276 -33.8741085, 151.2041567 -33.8741117, 151.2042532 -33.8741226)",,,,,
551547081,False,4,Bathurst Street,secondary,50,True,29.7,"LINESTRING (151.2037112 -33.8740616, 151.203513 -33.8740418, 151.2033918 -33.8740297)",,,,,
551547081,False,4,Bathurst Street,secondary,50,False,29.7,"LINESTRING (151.2033918 -33.8740297, 151.203513 -33.8740418, 151.2037112 -33.8740616)",,,,,
551547080,False,,Sands Street,residential,,True,19.833,"LINESTRING (151.203783 -33.8732707, 151.2037984 -33.8734486)",,,,,
"[821663809, 245893071]",True,2,Western Distributor Onramp,motorway_link,60,False,178.53299999999996,"LINESTRING (151.2035826 -33.8709856, 151.2034626 -33.8710292, 151.2034031 -33.8710609, 151.203348 -33.8710971, 151.2033044 -33.8711351, 151.2032643 -33.8711791, 151.2032347 -33.8712243, 151.2032135 -33.8712712, 151.203195 -33.8713237, 151.203184 -33.8713768, 151.2031785 -33.871437, 151.2031831 -33.8715105, 151.2032273 -33.8717256, 151.2032496 -33.8718559, 151.2032945 -33.8722406, 151.2033184 -33.8724313)",,,yes,,viaduct
551547080,False,,Sands Street,residential,,False,19.833,"LINESTRING (151.2037984 -33.8734486, 151.203783 -33.8732707)",,,,,
207693012,True,,Sands Street,residential,,False,68.637,"LINESTRING (151.2037984 -33.8734486, 151.2037207 -33.8739946, 151.2037112 -33.8740616)",,,,,
263739287,False,,Sands Street,residential,,False,33.796,"LINESTRING (151.2037984 -33.8734486, 151.204087 -33.8734365, 151.204164 -33.8734333)",,,,,
1161227829,True,4,Shakespeare Place,tertiary_link,50,False,39.548,"LINESTRING (151.2136758 -33.8660524, 151.2135645 -33.8659901, 151.2134241 -33.8659314, 151.2132989 -33.8658854)",,,,,
333018552,False,4,Macquarie Street,secondary,40,False,50.42100000000001,"LINESTRING (151.2124704 -33.8661119, 151.2124124 -33.8664569, 151.2124091 -33.8664768, 151.212395 -33.866561)",,,,,
435287619,False,4,Macquarie Street,secondary,40,True,43.566,"LINESTRING (151.2124704 -33.8661119, 151.2125125 -33.8658553, 151.2125175 -33.8658249, 151.2125342 -33.8657237)",,,,,
77527247,True,4,Sussex Street,unclassified,50,False,58.363,"LINESTRING (151.2041862 -33.8736007, 151.2042362 -33.8740039, 151.2042391 -33.8740236, 151.2042532 -33.8741226)",,,,,
279705002,True,1,Druitt Lane,residential,40,False,92.577,"LINESTRING (151.2041862 -33.8736007, 151.2042627 -33.8736091, 151.2051191 -33.8736877, 151.2051827 -33.8736935)",,,,,
"[378599616, 778420269, 778420270]",True,"['2', '3']",Kent Street,unclassified,40,False,101.707,"LINESTRING (151.2051827 -33.8736935, 151.2051781 -33.873656, 151.2051674 -33.8735438, 151.2051552 -33.8733891, 151.2051394 -33.8732541, 151.2051244 -33.8731262, 151.2051209 -33.8730968, 151.2051188 -33.8730782, 151.2050977 -33.8728896, 151.205094 -33.8728604, 151.205085 -33.8727825)",,,,,
318665310,True,3,York Street,unclassified,40,False,90.39699999999999,"LINESTRING (151.2064374 -33.8719704, 151.2064915 -33.8726838, 151.2064851 -33.8727818)",,destination,,,
52751189,True,1,St. James Road,primary_link,40,False,66.036,"LINESTRING (151.2103124 -33.8698195, 151.2103446 -33.8698861, 151.2103652 -33.8699168, 151.2103844 -33.8699419, 151.2104004 -33.8699585, 151.2104228 -33.8699775, 151.2104532 -33.8699904, 151.2104858 -33.8699968, 151.2105325 -33.8699989, 151.2105661 -33.8699962, 151.2106055 -33.8699919, 151.2106547 -33.8699838, 151.2107258 -33.8699659, 151.210896 -33.8699155)",,,,,
169069535,False,5,Elizabeth Street,primary,40,True,71.089,"LINESTRING (151.2103124 -33.8698195, 151.2103858 -33.8692778, 151.2103884 -33.8692588, 151.210408 -33.8691855)",,,,,
378056657,False,5,Elizabeth Street,primary,40,False,67.736,"LINESTRING (151.2103124 -33.8698195, 151.2102638 -33.8701737, 151.2102321 -33.870425)",,,,,
52751193,True,2,St. James Road,secondary,40,False,84.137,"LINESTRING (151.210896 -33.8699155, 151.2106409 -33.8700673, 151.2104589 -33.8701896, 151.2104376 -33.8702067, 151.2102321 -33.870425)",,,,,
398295481,False,5,St. James Road,secondary,40,True,42.617,"LINESTRING (151.210896 -33.8699155, 151.2109703 -33.8698905, 151.2110953 -33.8698614, 151.211213 -33.869842, 151.2112871 -33.8698308, 151.2113432 -33.8698271)",,,,,
679376476,False,,Prince Albert Road,tertiary,,True,2.238,"LINESTRING (151.2134932 -33.8705437, 151.2135143 -33.8705536)",,,,,
387790894,True,2,Prince Albert Road,tertiary,,False,44.3,"LINESTRING (151.2134932 -33.8705437, 151.2134607 -33.8705341, 151.2133914 -33.8705169, 151.2133244 -33.870501, 151.213272 -33.8704916, 151.2132494 -33.8704878, 151.2132259 -33.8704857, 151.2132035 -33.8704856, 151.2131859 -33.8704867, 151.2131699 -33.8704885, 151.2131529 -33.8704934, 151.2131198 -33.870504, 151.2130327 -33.8705319)",,,,,
679376477,True,,,tertiary_link,,False,18.977,"LINESTRING (151.2134932 -33.8705437, 151.2134811 -33.8705149, 151.2134755 -33.870498, 151.213473 -33.8704834, 151.2134732 -33.8704703, 151.2134753 -33.8704553, 151.2134792 -33.8704425, 151.2134848 -33.8704296, 151.2134929 -33.8704132, 151.2135121 -33.870382)",,,,,
387790900,False,2,Saint Marys Road,tertiary,,False,16.964,"LINESTRING (151.2136786 -33.8706219, 151.2135143 -33.8705536)",,,,,
173178510,True,,Saint Marys Road,tertiary_link,,False,18.301000000000002,"LINESTRING (151.2136808 -33.8704587, 151.2136745 -33.8704822, 151.2136703 -33.8705078, 151.2136688 -33.870529, 151.2136693 -33.8705622, 151.2136724 -33.8705913, 151.2136786 -33.8706219)",,,,,
679376475,True,,,tertiary_link,,False,18.839,"LINESTRING (151.2136808 -33.8704587, 151.2136463 -33.8704874, 151.2136167 -33.8705073, 151.2135839 -33.8705268, 151.2135544 -33.8705396, 151.2135143 -33.8705536)",,,,,
387790900,False,2,Saint Marys Road,tertiary,,True,16.964,"LINESTRING (151.2135143 -33.8705536, 151.2136786 -33.8706219)",,,,,
679376476,False,,Prince Albert Road,tertiary,,False,2.238,"LINESTRING (151.2135143 -33.8705536, 151.2134932 -33.8705437)",,,,,
389002191,False,4,Market Street,secondary,40,False,64.848,"LINESTRING (151.2041479 -33.8709608, 151.2047197 -33.8709668, 151.204759 -33.8709672, 151.2048502 -33.8709694)",,,,,
770060972,True,3,Market Street,secondary,40,False,24.584,"LINESTRING (151.2041479 -33.8709608, 151.2039777 -33.8709693, 151.2039538 -33.8709705, 151.2038821 -33.870974)",,,,,
389002192,True,1,,secondary_link,,False,35.885,"LINESTRING (151.2038533 -33.870783, 151.2039083 -33.870879, 151.2039454 -33.8709004, 151.2039988 -33.8709208, 151.2041479 -33.8709608)",,,,,
770060971,True,2,Sussex Street,tertiary,50,False,21.403,"LINESTRING (151.2038533 -33.870783, 151.2038705 -33.8708973, 151.2038749 -33.8709265, 151.2038821 -33.870974)",,,,,
821406897,True,2,,motorway_link,,False,34.819,"LINESTRING (151.2038533 -33.870783, 151.2038047 -33.870857, 151.2037934 -33.8708686, 151.203773 -33.8708894, 151.2037589 -33.8709037, 151.2036828 -33.8709489, 151.2035826 -33.8709856)",,,,,
378599618,True,3,Bathurst Street,secondary,50,False,23.612000000000002,"LINESTRING (151.2031374 -33.8740079, 151.2032549 -33.874018, 151.2033918 -33.8740297)",,,,,
"[1015713937, 4987587, 2077108]",False,5,"['Chifley Square', 'Phillip Street']",primary,40,True,129.339,"LINESTRING (151.2114586 -33.8653524, 151.211212 -33.8658134, 151.2111385 -33.8659373, 151.2110235 -33.8660377, 151.2108033 -33.86623, 151.210791 -33.8662592, 151.210757 -33.8663402)",,,,,
"[1186155104, 1100793860, 1100793872, 174712797, 1186155103]",False,,Slip Street,unclassified,,"[False, True]",393.5660000000001,"LINESTRING (151.203501 -33.8711649, 151.2034621 -33.8709091, 151.2034729 -33.870785, 151.2035031 -33.8706734, 151.203485 -33.8704064, 151.2034675 -33.8702373, 151.2034434 -33.8700045, 151.2034232 -33.8698094, 151.2033909 -33.8694966, 151.2033736 -33.8693297, 151.2033653 -33.8692489, 151.2033512 -33.8691758, 151.2032869 -33.8690733, 151.2032406 -33.868863, 151.203237 -33.8688433, 151.2032192 -33.8687442, 151.2031066 -33.8682066, 151.2030959 -33.8681291, 151.2031102 -33.8680599, 151.2031494 -33.8679974, 151.2032171 -33.867957, 151.2032857 -33.8679262, 151.2033766 -33.8679075, 151.2034218 -33.8679032, 151.203513 -33.8678945)",,,yes,,
598692240,False,,Angel Place,living_street,10,False,71.20599999999999,"LINESTRING (151.2080632 -33.8672104, 151.2081249 -33.8672153, 151.2081539 -33.8669604, 151.2084191 -33.8669817, 151.2084483 -33.866984, 151.2085001 -33.8669881, 151.208553 -33.8669917)",,,,,
252140243,True,,College Street,secondary,40,False,63.077,"LINESTRING (151.2129459 -33.8710521, 151.2129515 -33.8709608, 151.2129521 -33.8708597, 151.2129488 -33.8707871, 151.2129443 -33.8707399, 151.2129416 -33.8707114, 151.212929 -33.8706424, 151.2129159 -33.870592, 151.2129002 -33.8705416, 151.2128786 -33.870492)",,,,,
"[753455242, 753455243, 753455244]",False,5,College Street,secondary,40,True,298.10900000000004,"LINESTRING (151.2129459 -33.8710521, 151.2128284 -33.8719204, 151.2127934 -33.8721373, 151.2127708 -33.8723143, 151.2127251 -33.8727203, 151.2125968 -33.8735096, 151.2125908 -33.8735462, 151.2125841 -33.8736256, 151.2125843 -33.8737152)",,,,,
"[1113541317, 77527229]",True,4,Sussex Street,tertiary,50,False,198.593,"LINESTRING (151.2036454 -33.8690055, 151.2037587 -33.8700462, 151.2038094 -33.8703983, 151.2038482 -33.8707429, 151.2038533 -33.870783)",,,,,
"[1102756320, 3188362, 1102756319]",False,2,Phillip Street,unclassified,40,True,293.46999999999997,"LINESTRING (151.211077 -33.8690482, 151.2112034 -33.8679824, 151.2112057 -33.8679655, 151.2112069 -33.8679564, 151.211209 -33.8679405, 151.211221 -33.8678505, 151.2112227 -33.867838, 151.2112387 -33.8677182, 151.2112417 -33.8676957, 151.2112463 -33.8676614, 151.2113406 -33.8669188, 151.2113962 -33.8664984, 151.2114062 -33.8664232)",,,,,
398295481,False,5,St. James Road,secondary,40,False,42.617000000000004,"LINESTRING (151.2113432 -33.8698271, 151.2112871 -33.8698308, 151.211213 -33.869842, 151.2110953 -33.8698614, 151.2109703 -33.8698905, 151.210896 -33.8699155)",,,,,
1082454823,True,5,St. James Road,secondary,40,False,59.80800000000001,"LINESTRING (151.2113432 -33.8698271, 151.2115643 -33.8698017, 151.2116233 -33.8697974, 151.2117285 -33.8697964, 151.2117934 -33.8697975, 151.2118401 -33.8697997, 151.2119883 -33.869807)",,,,,
1211718077,False,,Macquarie Street,secondary,40,False,7.716,"LINESTRING (151.2119883 -33.869807, 151.2119784 -33.8698759)",,,,,
"[753455241, 785917939]",False,4,Macquarie Street,secondary,40,True,362.90700000000004,"LINESTRING (151.2119883 -33.869807, 151.212002 -33.8697119, 151.2120066 -33.8696806, 151.2121546 -33.868625, 151.2121958 -33.868291, 151.2122263 -33.8680447, 151.2122277 -33.8680336, 151.2122319 -33.8679996, 151.212239 -33.8679427, 151.2122427 -33.8679123, 151.2122485 -33.8678664, 151.2122533 -33.8678287, 151.2122597 -33.8677776, 151.2123842 -33.8666575, 151.2123872 -33.8666308, 151.212395 -33.866561)",,,,,
"[1082454825, 1082454826]",True,5,St. James Road,secondary,40,False,95.943,"LINESTRING (151.2119883 -33.869807, 151.2120754 -33.8698151, 151.2120929 -33.8698175, 151.2121258 -33.8698219, 151.2121986 -33.8698362, 151.2122898 -33.8698569, 151.212344 -33.8698723, 151.2124314 -33.8699046, 151.2124888 -33.8699342, 151.2125399 -33.8699671, 151.2125973 -33.8700116, 151.2127108 -33.8701207, 151.2128248 -33.8702508)",,,,,
1082454828,False,,,tertiary,,False,14.903,"LINESTRING (151.2130327 -33.8705319, 151.2128786 -33.870492)",,,,,
1082456263,True,,College Street,secondary,40,False,59.203,"LINESTRING (151.2130327 -33.8705319, 151.2130395 -33.8705564, 151.2130474 -33.8705928, 151.2130528 -33.8706345, 151.2130515 -33.8706874, 151.213041 -33.8707492, 151.2130253 -33.8707982, 151.2129459 -33.8710521)",,,,,
2948480,True,,Prince Albert Road,secondary_link,,False,36.605000000000004,"LINESTRING (151.2131369 -33.8704085, 151.2131689 -33.8704122, 151.2131978 -33.8704176, 151.213232 -33.8704254, 151.2132877 -33.8704415, 151.2133403 -33.8704611, 151.2133875 -33.8704849, 151.2134447 -33.8705173, 151.2134932 -33.8705437)",,,,,
387790895,True,,Prince Albert Road,tertiary,,False,34.852,"LINESTRING (151.2131369 -33.8704085, 151.2132489 -33.8704066, 151.2133139 -33.8704049, 151.213388 -33.8704, 151.2134419 -33.870394, 151.2134734 -33.8703896, 151.2135121 -33.870382)",,,,,
1082454826,True,,St. James Road,secondary,40,False,26.144,"LINESTRING (151.2128248 -33.8702508, 151.2128761 -33.8703093, 151.2129016 -33.8703368, 151.2129494 -33.8703914, 151.2129839 -33.8704348, 151.2129886 -33.8704424)",,,,,
1082454827,True,,,secondary_link,,False,33.912000000000006,"LINESTRING (151.2128248 -33.8702508, 151.2128631 -33.8702787, 151.2128915 -33.8702979, 151.2129082 -33.8703084, 151.2129303 -33.8703209, 151.2129628 -33.870336, 151.2130015 -33.8703536, 151.2130476 -33.8703723, 151.2131369 -33.8704085)",,,,,
1082454829,False,,,tertiary,,False,11.557,"LINESTRING (151.2129886 -33.8704424, 151.2128786 -33.870492)",,,,,
1201700736,True,,Prince Albert Road,tertiary,,False,14.372,"LINESTRING (151.2129886 -33.8704424, 151.2130128 -33.8704322, 151.2130702 -33.8704151, 151.2130921 -33.8704105, 151.2131109 -33.8704085, 151.2131369 -33.8704085)",,,,,
1259567225,True,,College Street,secondary,40,False,10.787,"LINESTRING (151.2129886 -33.8704424, 151.2130011 -33.8704626, 151.2130221 -33.870501, 151.2130327 -33.8705319)",,,,,
"[152583184, 1131909511]",False,,Hunter Street,unclassified,40,True,104.771,"LINESTRING (151.2075806 -33.8655314, 151.2077715 -33.8655555, 151.2081653 -33.865605, 151.2084946 -33.8656506, 151.2085436 -33.8656634, 151.2086382 -33.8656881, 151.2086932 -33.8657058)",,,,,
"[3188409, 600318850]",True,4,Castlereagh Street,unclassified,40,False,276.59400000000005,"LINESTRING (151.2094959 -33.8707414, 151.2094859 -33.8707983, 151.2094589 -33.8709925, 151.209386 -33.8714083, 151.2092829 -33.8722666, 151.2092077 -33.8730548, 151.2092032 -33.8731021, 151.2091914 -33.8732153)",,,,,
36328670,True,3,Market Street,secondary,40,False,117.565,"LINESTRING (151.2094959 -33.8707414, 151.2094397 -33.8707424, 151.2093869 -33.8707442, 151.2083809 -33.8707787, 151.2083554 -33.8707795, 151.2082235 -33.8707823)",,,,,
