osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,bridge,maxspeed
173445879,tertiary,,True,False,28.561,"LINESTRING (152.3473586 -24.8678315, 152.3472218 -24.8678691, 152.3471677 -24.867884, 152.3471425 -24.8678979, 152.3471241 -24.8679113, 152.3471033 -24.8679316)",Woongarra Street,,,
1197723290,residential,,True,False,35.352999999999994,"LINESTRING (152.3469551 -24.8691234, 152.3470885 -24.8690626, 152.34716 -24.8690289, 152.3472038 -24.86901, 152.3472608 -24.86897)",Woondooma Street,,,
344083724,tertiary_link,,False,False,11.012,"LINESTRING (152.351651 -24.867146, 152.3515467 -24.8671752)",,,,
173445869,tertiary,,True,False,68.228,"LINESTRING (152.351651 -24.867146, 152.3517415 -24.8674188, 152.3517354 -24.8674512, 152.3518082 -24.8676673, 152.3518211 -24.8676843, 152.3518401 -24.8676991, 152.3518633 -24.8677152)",Targo Street,,,
344083724,tertiary_link,,False,True,11.012,"LINESTRING (152.3515467 -24.8671752, 152.351651 -24.867146)",,,,
173445873,tertiary,,True,False,47.211999999999996,"LINESTRING (152.3515467 -24.8671752, 152.3515163 -24.8670856, 152.35143 -24.8668336, 152.351425 -24.8668191, 152.3514145 -24.8668034, 152.3513991 -24.8667895, 152.3513888 -24.8667795)",Targo Street,,,
1197168933,tertiary,roundabout,True,False,1.687,"LINESTRING (152.3540524 -24.867118, 152.3540664 -24.8671263)",,1,,
344099224,secondary_link,,False,False,14.776,"LINESTRING (152.3543496 -24.8645218, 152.3543905 -24.8646494)",,,,
37036829,secondary,,True,False,101.212,"LINESTRING (152.3543496 -24.8645218, 152.3545945 -24.8644547, 152.3548038 -24.8643974, 152.3550895 -24.8643331, 152.3551919 -24.8643041, 152.3552355 -24.8642918, 152.3552592 -24.8642816, 152.3552822 -24.864265, 152.3553004 -24.8642483)",Bourbong Street,,,
344099224,secondary_link,,False,True,14.776,"LINESTRING (152.3543905 -24.8646494, 152.3543496 -24.8645218)",,,,
30679681,secondary,,True,False,109.735,"LINESTRING (152.3543905 -24.8646494, 152.3542647 -24.864684, 152.3541649 -24.8647114, 152.3539308 -24.8647757, 152.3537428 -24.8648274, 152.3535653 -24.8648762, 152.3534942 -24.8648975, 152.3534452 -24.8649168, 152.3533573 -24.8649544)",Bourbong Street,,,
37036831,secondary,,True,False,145.405,"LINESTRING (152.3514376 -24.8653072, 152.352137 -24.8651155, 152.3524916 -24.8650183, 152.3528173 -24.8649291)",Bourbong Street,,,
37036812,secondary,,True,False,35.939,"LINESTRING (152.351488 -24.8654522, 152.3513337 -24.865496, 152.3512186 -24.8655287, 152.3511849 -24.8655402, 152.3511534 -24.8655594)",Bourbong Street,,,
1196108466,secondary_link,,True,False,23.506000000000004,"LINESTRING (152.351488 -24.8654522, 152.3514638 -24.8654518, 152.351444 -24.8654471, 152.3514274 -24.8654378, 152.3514153 -24.8654232, 152.3514046 -24.865406, 152.3513994 -24.8653883, 152.3513964 -24.8653691, 152.3513974 -24.8653484, 152.351403 -24.8653353, 152.3514145 -24.8653215, 152.3514376 -24.8653072)",,,,
37036834,secondary,,True,False,145.018,"LINESTRING (152.3492387 -24.8659092, 152.350615 -24.8655329)",Bourbong Street,,,
37036832,secondary,,True,False,32.233,"LINESTRING (152.3492908 -24.8660539, 152.3491383 -24.8660972, 152.3490552 -24.8661208, 152.3490307 -24.8661303, 152.3489915 -24.8661521)",Bourbong Street,,,
1195535336,secondary_link,,True,False,23.347,"LINESTRING (152.3492908 -24.8660539, 152.3492666 -24.8660535, 152.3492468 -24.8660488, 152.3492302 -24.8660395, 152.3492181 -24.8660249, 152.3492074 -24.8660077, 152.3492022 -24.86599, 152.3491992 -24.8659708, 152.3492002 -24.8659501, 152.3492058 -24.865937, 152.3492173 -24.8659232, 152.3492387 -24.8659092)",,,,
37036837,secondary,,True,False,30.793999999999997,"LINESTRING (152.3484307 -24.8661312, 152.3485748 -24.8660916, 152.3486817 -24.8660643, 152.3487194 -24.8660444)",Bourbong Street,,,
1195019670,secondary_link,,True,False,22.416999999999998,"LINESTRING (152.3484307 -24.8661312, 152.3484582 -24.8661322, 152.3484789 -24.8661402, 152.3485004 -24.8661593, 152.3485097 -24.8661753, 152.3485165 -24.866193, 152.3485204 -24.8662126, 152.3485172 -24.8662347, 152.3485071 -24.8662554, 152.3484871 -24.8662757)",,,,
37036833,secondary,,True,False,160.43400000000003,"LINESTRING (152.3484871 -24.8662757, 152.3477488 -24.8664816, 152.3469655 -24.866695)",Bourbong Street,,,
37036837,secondary,,True,False,160.317,"LINESTRING (152.3469106 -24.8665514, 152.3477008 -24.8663336, 152.3484307 -24.8661312)",Bourbong Street,,,
344099225,secondary_link,,True,False,22.449999999999996,"LINESTRING (152.3469655 -24.866695, 152.3469353 -24.8666919, 152.3469133 -24.8666813, 152.3468957 -24.8666657, 152.3468854 -24.8666481, 152.3468787 -24.8666304, 152.346875 -24.8666126, 152.3468789 -24.8665856, 152.3468898 -24.8665676, 152.3469106 -24.8665514)",,,,
173445880,tertiary,,True,False,49.476,"LINESTRING (152.3485803 -24.8650786, 152.3487208 -24.8655049)",Barolin Street,,,
173445882,tertiary,,True,False,19.731,"LINESTRING (152.3484757 -24.8651066, 152.3484577 -24.8650521, 152.3484456 -24.8650358, 152.3484263 -24.8650217, 152.3484085 -24.8650118, 152.3483826 -24.8650049, 152.3483441 -24.865007)",Barolin Street,,,
344099493,tertiary_link,,True,False,15.598000000000003,"LINESTRING (152.3484757 -24.8651066, 152.3484774 -24.8650901, 152.3484824 -24.865074, 152.348494 -24.865063, 152.3485035 -24.865057, 152.3485181 -24.8650528, 152.3485354 -24.8650512, 152.3485541 -24.8650546, 152.3485673 -24.8650626, 152.3485803 -24.8650786)",,,,
173445871,tertiary,,True,False,25.765,"LINESTRING (152.3512326 -24.8658883, 152.351305 -24.8661105)",Targo Street,,,
344099492,tertiary_link,,False,False,11.116,"LINESTRING (152.3512326 -24.8658883, 152.3511276 -24.8659186)",,,,
344099492,tertiary_link,,False,True,11.116,"LINESTRING (152.3511276 -24.8659186, 152.3512326 -24.8658883)",,,,
173445870,tertiary,,True,False,37.120000000000005,"LINESTRING (152.3511276 -24.8659186, 152.3511324 -24.8658854, 152.3510964 -24.8657799, 152.3510478 -24.8656438, 152.3510372 -24.8656237, 152.3510223 -24.8656032)",Targo Street,,,
344099491,tertiary_link,,False,False,10.897,"LINESTRING (152.351305 -24.8661105, 152.3512025 -24.8661414)",,,,
173445871,tertiary,,True,False,53.75399999999999,"LINESTRING (152.351305 -24.8661105, 152.3514297 -24.8664776, 152.3514397 -24.8665036, 152.3514438 -24.8665142, 152.3514566 -24.8665326, 152.351474 -24.8665487, 152.3514859 -24.8665608)",Targo Street,,,
344099491,tertiary_link,,False,True,10.897,"LINESTRING (152.3512025 -24.8661414, 152.351305 -24.8661105)",,,,
173445870,tertiary,,True,False,25.900999999999996,"LINESTRING (152.3512025 -24.8661414, 152.3511539 -24.8659971, 152.3511276 -24.8659186)",Targo Street,,,
345281334,residential,,True,False,53.434,"LINESTRING (152.3547239 -24.8688597, 152.3551174 -24.8690153, 152.355156 -24.8690251, 152.3552148 -24.8690373)",Park Street,,,
356424343,residential,,False,False,42.410000000000004,"LINESTRING (152.3547239 -24.8688597, 152.3548385 -24.8689512, 152.3549113 -24.8690192, 152.3549693 -24.8690796, 152.3550161 -24.8691327)",Tantitha Street,,,
"[356424344, 173586232, 356424343]",residential,,False,True,173.078,"LINESTRING (152.3547239 -24.8688597, 152.354558 -24.8687221, 152.3545063 -24.8686683, 152.3544774 -24.8686301, 152.3544435 -24.8685816, 152.354422 -24.8685441, 152.3543971 -24.8685034, 152.3543703 -24.8684283, 152.354341 -24.8683337, 152.3540882 -24.8674516)",Tantitha Street,,yes,
1197176121,residential,,True,False,10.488,"LINESTRING (152.3552148 -24.8690373, 152.3553184 -24.8690451)",Park Street,,,
173586222,tertiary,,False,False,57.087,"LINESTRING (152.3529481 -24.8674901, 152.3531416 -24.8674373, 152.3532012 -24.8674206, 152.3534896 -24.8673411)",Woondooma Street,,,
173586222,tertiary,,False,True,66.553,"LINESTRING (152.3529481 -24.8674901, 152.352829 -24.8675229, 152.3526613 -24.8675692, 152.3523504 -24.8676549, 152.3523165 -24.8676628)",Woondooma Street,,,
345293996,unclassified,,False,False,115.498,"LINESTRING (152.3529481 -24.8674901, 152.3530742 -24.867887, 152.3530889 -24.8679164, 152.3531168 -24.8679482, 152.3531512 -24.8679701, 152.3531936 -24.8679857, 152.3532411 -24.8679894, 152.353282 -24.8679833, 152.3533153 -24.8679769, 152.3536709 -24.8678847, 152.3536983 -24.8678779)",,,,
345293996,unclassified,,False,True,115.49800000000002,"LINESTRING (152.3536983 -24.8678779, 152.3536709 -24.8678847, 152.3533153 -24.8679769, 152.353282 -24.8679833, 152.3532411 -24.8679894, 152.3531936 -24.8679857, 152.3531512 -24.8679701, 152.3531168 -24.8679482, 152.3530889 -24.8679164, 152.3530742 -24.867887, 152.3529481 -24.8674901)",,,,
345293997,unclassified,,True,False,39.381,"LINESTRING (152.3536983 -24.8678779, 152.3537475 -24.8678234, 152.3537629 -24.8678143, 152.3537807 -24.8678102, 152.353799 -24.8678116, 152.3538159 -24.8678182, 152.3538295 -24.8678294, 152.3538383 -24.867844, 152.3538416 -24.8678607, 152.3538386 -24.8678773, 152.3538298 -24.8678922, 152.3538162 -24.8679037, 152.3537992 -24.8679105, 152.3537806 -24.8679119, 152.3537626 -24.8679077, 152.3536983 -24.8678779)",,,,
347005796,tertiary_link,,False,False,11.782,"LINESTRING (152.3535787 -24.8657244, 152.3534666 -24.8657541)",,,,
344099489,tertiary,,True,False,30.179000000000002,"LINESTRING (152.3535787 -24.8657244, 152.3536295 -24.8658773, 152.353641 -24.8659118, 152.3536523 -24.865931, 152.3536735 -24.8659492, 152.3536974 -24.865966)",Tantitha Street,,,
347005796,tertiary_link,,False,True,11.782,"LINESTRING (152.3534666 -24.8657541, 152.3535787 -24.8657244)",,,,
344099490,tertiary,,True,False,88.60600000000001,"LINESTRING (152.3534666 -24.8657541, 152.3534517 -24.8657082, 152.3533898 -24.8655173, 152.3532362 -24.8650435, 152.3532236 -24.865022, 152.3531975 -24.8650008)",Tantitha Street,,,
356206114,tertiary,,False,False,12.438,"LINESTRING (152.3507985 -24.8649095, 152.3509162 -24.8648762)",Targo Street,,,
173445872,tertiary,,True,False,65.213,"LINESTRING (152.3507985 -24.8649095, 152.350771 -24.8648273, 152.3506141 -24.8643474)",Targo Street,,,
356206114,tertiary,,False,True,12.438,"LINESTRING (152.3509162 -24.8648762, 152.3507985 -24.8649095)",Targo Street,,,
51132938,tertiary,,True,False,58.467999999999996,"LINESTRING (152.3509162 -24.8648762, 152.3509496 -24.8649778, 152.3509806 -24.8650736, 152.3509802 -24.8651256, 152.3510073 -24.8652095, 152.351046 -24.865329, 152.3510611 -24.8653517, 152.3510828 -24.8653736)",Targo Street,,,
173445874,residential,,False,False,47.160000000000004,"LINESTRING (152.3504847 -24.8637576, 152.3504852 -24.8638016, 152.3506116 -24.864164)",Targo Street,,,
173445877,tertiary,,False,True,78.66,"LINESTRING (152.3521749 -24.8689482, 152.3521646 -24.8689152, 152.3520959 -24.8686967, 152.3520575 -24.8685745, 152.3519686 -24.8682917, 152.3519611 -24.8682679)",Targo Street,,,
1197205124,residential,,False,True,179.896,"LINESTRING (152.3521749 -24.8689482, 152.3517431 -24.8690688, 152.3514928 -24.8691387, 152.3512608 -24.8692035, 152.3511835 -24.8692251, 152.3507995 -24.8693293, 152.350547 -24.8693978, 152.3504897 -24.8694134, 152.3504691 -24.8694196)",Crofton Street,,,
357731799,tertiary_link,,False,False,11.481,"LINESTRING (152.3502624 -24.8669354, 152.3502958 -24.8670341)",,,,
1197607862,tertiary,,True,False,112.872,"LINESTRING (152.3502624 -24.8669354, 152.3504153 -24.8668936, 152.3506941 -24.8668175, 152.3508797 -24.8667668, 152.3510809 -24.8667119, 152.3512292 -24.8666715, 152.3512591 -24.8666633, 152.3512822 -24.8666525, 152.3513003 -24.866639, 152.3513196 -24.8666199)",Woongarra Street,,,
357731799,tertiary_link,,False,True,11.481,"LINESTRING (152.3502958 -24.8670341, 152.3502624 -24.8669354)",,,,
1197607863,tertiary,,True,False,103.51,"LINESTRING (152.3502958 -24.8670341, 152.3499357 -24.8671338, 152.3494304 -24.8672737, 152.3493893 -24.8672851, 152.3493142 -24.867305)",Woongarra Street,,,
358378344,tertiary,,False,False,10.426,"LINESTRING (152.3531202 -24.864341, 152.3530212 -24.8643679)",,,,
358378343,tertiary,,True,False,52.919,"LINESTRING (152.3531202 -24.864341, 152.353252 -24.8647439, 152.3532692 -24.8647651, 152.3532956 -24.864782)",Tantitha Road,,,
358378343,tertiary,,True,False,72.022,"LINESTRING (152.3529162 -24.8637203, 152.3531202 -24.864341)",Tantitha Road,,,
1201367178,secondary,,False,True,11.691,"LINESTRING (152.3529162 -24.8637203, 152.3528052 -24.8637505)",Quay Street,,,
"[1201367178, 1202043262]",secondary,,False,False,220.171,"LINESTRING (152.3529162 -24.8637203, 152.3532603 -24.8636265, 152.3535827 -24.8635387, 152.3537205 -24.8635011, 152.3542512 -24.8633574, 152.3545118 -24.8632855, 152.354634 -24.8632522, 152.3548186 -24.8632025, 152.3550079 -24.8631559)",Quay Street,,,
358378344,tertiary,,False,True,10.426,"LINESTRING (152.3530212 -24.8643679, 152.3531202 -24.864341)",,,,
358378342,tertiary,,True,False,72.455,"LINESTRING (152.3530212 -24.8643679, 152.3530061 -24.8643591, 152.3529574 -24.8642096, 152.3528052 -24.8637505)",Tantitha Road,,,
358448377,secondary_link,,False,False,9.377,"LINESTRING (152.3489408 -24.8664965, 152.3490294 -24.866471)",,,,
37036879,secondary,,True,False,33.80200000000001,"LINESTRING (152.3489408 -24.8664965, 152.3488996 -24.8663764, 152.3488643 -24.8662736, 152.3488508 -24.8662542, 152.3488342 -24.8662392, 152.3488114 -24.8662229)",Barolin Street,,,
358448377,secondary_link,,False,True,9.377,"LINESTRING (152.3490294 -24.866471, 152.3489408 -24.8664965)",,,,
37036877,secondary,,True,False,85.436,"LINESTRING (152.3490294 -24.866471, 152.3490565 -24.8665132, 152.3491083 -24.8666729, 152.3492471 -24.8671005, 152.3492594 -24.8671385, 152.3492805 -24.8672034)",Barolin Street,,,
967481399,residential,,True,False,26.594,"LINESTRING (152.3565155 -24.8665121, 152.3563357 -24.8666069, 152.3562911 -24.8666371)",Woondooma Street,,,
37036908,tertiary,,False,True,140.101,"LINESTRING (152.3558548 -24.8666959, 152.3556317 -24.8667567, 152.3555743 -24.8667723, 152.3545542 -24.8670483, 152.3545239 -24.8670556)",Woondooma Street,,,
967481400,tertiary,,True,False,29.527,"LINESTRING (152.3558548 -24.8666959, 152.3560596 -24.8665964, 152.3560911 -24.8665734, 152.3561055 -24.8665609)",Woondooma Street,,,
37036809,secondary,roundabout,True,False,2.528,"LINESTRING (152.3488114 -24.8662229, 152.3487883 -24.8662141)",,1,,
37036809,secondary,roundabout,True,False,18.97,"LINESTRING (152.3489787 -24.8661722, 152.3489459 -24.8662028, 152.3489042 -24.8662225, 152.3488578 -24.8662294, 152.3488114 -24.8662229)",,1,,
37036877,secondary,,True,False,34.809000000000005,"LINESTRING (152.3489787 -24.8661722, 152.348961 -24.8662029, 152.3489548 -24.8662275, 152.3489564 -24.8662476, 152.3490003 -24.8663816, 152.3490294 -24.866471)",Barolin Street,,,
37036809,secondary,roundabout,True,False,2.587,"LINESTRING (152.34891 -24.8659687, 152.3489331 -24.8659788)",,1,,
37036809,secondary,roundabout,True,False,20.044,"LINESTRING (152.348734 -24.8660194, 152.3487604 -24.8659925, 152.3487937 -24.8659728, 152.3488316 -24.8659619, 152.3488713 -24.8659605, 152.34891 -24.8659687)",,1,,
173445882,tertiary,,True,False,56.557,"LINESTRING (152.348734 -24.8660194, 152.3487557 -24.8659793, 152.3487583 -24.8659589, 152.3487549 -24.865936, 152.348713 -24.8658065, 152.3486938 -24.8657469, 152.3486822 -24.865728, 152.3486186 -24.8655348)",Barolin Street,,,
37036809,secondary,roundabout,True,False,3.146,"LINESTRING (152.3487194 -24.8660444, 152.348734 -24.8660194)",,1,,
37036809,secondary,roundabout,True,False,22.017,"LINESTRING (152.3489331 -24.8659788, 152.3489669 -24.8660039, 152.3489913 -24.8660367, 152.349004 -24.8660746, 152.3490041 -24.8661142, 152.3489915 -24.8661521)",,1,,
37036834,secondary,,True,False,31.938,"LINESTRING (152.3489331 -24.8659788, 152.3489716 -24.8659783, 152.3490019 -24.8659744, 152.3491241 -24.8659408, 152.3492387 -24.8659092)",Bourbong Street,,,
37036834,secondary,,True,False,35.964999999999996,"LINESTRING (152.350615 -24.8655329, 152.3508887 -24.865458, 152.3509203 -24.8654415, 152.3509439 -24.8654191)",Bourbong Street,,,
1195597440,secondary_link,,True,False,22.97,"LINESTRING (152.350615 -24.8655329, 152.3506462 -24.8655322, 152.3506669 -24.8655402, 152.3506884 -24.8655593, 152.3506977 -24.8655753, 152.3507045 -24.865593, 152.3507084 -24.8656126, 152.3507052 -24.8656347, 152.3506951 -24.8656554, 152.3506726 -24.8656758)",,,,
37036832,secondary,,True,False,145.607,"LINESTRING (152.3506726 -24.8656758, 152.3492908 -24.8660539)",Bourbong Street,,,
37036855,secondary,,True,False,62.611000000000004,"LINESTRING (152.356367 -24.8639282, 152.356373 -24.8638998, 152.3563716 -24.8638737, 152.3563476 -24.8637448, 152.3563168 -24.863577, 152.3562837 -24.863372)",Toonburra Street,,,
1195996785,secondary,roundabout,True,False,19.439999999999998,"LINESTRING (152.356367 -24.8639282, 152.3563998 -24.8638962, 152.3564421 -24.8638753, 152.3564895 -24.8638678, 152.3565372 -24.8638744)",,1,,
1195996785,secondary,roundabout,True,False,25.509,"LINESTRING (152.3565486 -24.8638783, 152.3565848 -24.8638979, 152.3566134 -24.863926, 152.3566322 -24.8639602, 152.3566397 -24.8639978, 152.3566352 -24.8640358, 152.3566192 -24.8640712)",,1,,
1195996785,secondary,roundabout,True,False,18.944000000000003,"LINESTRING (152.3566097 -24.864084, 152.3565759 -24.8641135, 152.3565336 -24.864132, 152.356487 -24.8641376, 152.3564409 -24.8641297)",,1,,
37036830,secondary,,True,False,89.10499999999999,"LINESTRING (152.3564246 -24.8641234, 152.3563977 -24.8641188, 152.3563591 -24.8641119, 152.3563107 -24.8641099, 152.3562653 -24.8641181, 152.3559201 -24.864212, 152.3556889 -24.8642749, 152.3556656 -24.8642812, 152.3556393 -24.8642926, 152.3556183 -24.8643067, 152.3555851 -24.8643276)",Bourbong Street,,,
1195996785,secondary,roundabout,True,False,24.362999999999996,"LINESTRING (152.3564246 -24.8641234, 152.3563914 -24.8641029, 152.3563654 -24.8640749, 152.3563487 -24.8640417, 152.3563424 -24.8640056, 152.356347 -24.8639693, 152.3563621 -24.8639355)",,1,,
37036831,secondary,,True,False,33.708999999999996,"LINESTRING (152.3528173 -24.8649291, 152.3529672 -24.8648872, 152.353071 -24.8648581, 152.3531039 -24.8648456, 152.3531339 -24.8648332)",Bourbong Street,,,
1196108467,secondary_link,,True,False,23.044999999999995,"LINESTRING (152.3528173 -24.8649291, 152.3528475 -24.8649299, 152.3528682 -24.8649379, 152.3528897 -24.864957, 152.352899 -24.864973, 152.3529058 -24.8649907, 152.3529097 -24.8650103, 152.3529065 -24.8650324, 152.3528964 -24.8650531, 152.3528714 -24.8650734)",,,,
37036812,secondary,,True,False,145.785,"LINESTRING (152.3528714 -24.8650734, 152.3521505 -24.8652708, 152.3519627 -24.8653222, 152.351488 -24.8654522)",Bourbong Street,,,
37059023,tertiary,,True,False,122.63799999999999,"LINESTRING (152.3553186 -24.8642125, 152.3553336 -24.8641753, 152.3553357 -24.8641508, 152.3553327 -24.864129, 152.3553192 -24.8640885, 152.355277 -24.863962, 152.3552237 -24.8638024, 152.3550079 -24.8631559)",Walla Street,,,
1196544070,secondary,roundabout,True,False,20.439,"LINESTRING (152.3553186 -24.8642125, 152.3553532 -24.8641789, 152.3553981 -24.8641578, 152.3554483 -24.8641515, 152.3554979 -24.8641609)",,1,,
1196544070,secondary,roundabout,True,False,4.501,"LINESTRING (152.3554979 -24.8641609, 152.3555365 -24.8641812)",,1,,
1196544070,secondary,roundabout,True,False,4.494,"LINESTRING (152.3555851 -24.8643276, 152.3555653 -24.8643638)",,1,,
30679681,secondary,,True,False,100.885,"LINESTRING (152.3553488 -24.864391, 152.3552812 -24.864404, 152.3552288 -24.8644184, 152.3545082 -24.864617, 152.3543905 -24.8646494)",Bourbong Street,,,
1196544070,secondary,roundabout,True,False,17.528,"LINESTRING (152.3553488 -24.864391, 152.3553196 -24.8643619, 152.3553009 -24.8643263, 152.3552943 -24.8642873, 152.3553004 -24.8642483)",,1,,
344099489,tertiary,,True,False,88.076,"LINESTRING (152.3533509 -24.8649628, 152.3533457 -24.8649846, 152.3533481 -24.8650061, 152.3533983 -24.8651557, 152.3535787 -24.8657244)",Tantitha Street,,,
1196554649,secondary,roundabout,True,False,17.18,"LINESTRING (152.3533509 -24.8649628, 152.3533201 -24.8649894, 152.3532814 -24.8650055, 152.353239 -24.8650094, 152.3531975 -24.8650008)",,1,,
1196554649,secondary,roundabout,True,False,0.877,"LINESTRING (152.3531975 -24.8650008, 152.3531896 -24.8649975)",,1,,
1196703001,tertiary_link,,False,False,11.904,"LINESTRING (152.355613 -24.8649984, 152.355726 -24.8649676)",,,,
371734283,tertiary,,True,False,69.83000000000001,"LINESTRING (152.355613 -24.8649984, 152.3555756 -24.8648836, 152.3555281 -24.8647378, 152.3554568 -24.8645192, 152.3554479 -24.8644918, 152.3554364 -24.864466, 152.3554241 -24.8644474, 152.3554072 -24.8644276, 152.3553861 -24.8644113)",Walla Street,,,
1196703001,tertiary_link,,False,True,11.904,"LINESTRING (152.355726 -24.8649676, 152.355613 -24.8649984)",,,,
371734284,tertiary,,True,False,47.86,"LINESTRING (152.355726 -24.8649676, 152.3558262 -24.8652774, 152.3558307 -24.8652866, 152.3558442 -24.8653143, 152.3558626 -24.8653384, 152.3558901 -24.8653669)",Walla Street,,,
173586230,tertiary,,False,False,165.60699999999997,"LINESTRING (152.3539347 -24.8659805, 152.3545091 -24.8658244, 152.3545758 -24.8658063, 152.3548229 -24.8657391, 152.3550208 -24.8656854, 152.3551382 -24.8656535, 152.355271 -24.8656174, 152.3553883 -24.8655855, 152.3555072 -24.8655532)",Woongarra Street,,,
1196701499,tertiary,,True,False,23.18,"LINESTRING (152.3539347 -24.8659805, 152.3538078 -24.8660595, 152.3537718 -24.8660877, 152.353753 -24.8661069)",Woongarra Street,,,
37059030,tertiary,,True,False,26.090000000000003,"LINESTRING (152.3559176 -24.8655468, 152.3559171 -24.8655935, 152.355919 -24.8656188, 152.3559311 -24.865781)",Walla Street,,,
1196883556,tertiary,roundabout,True,False,14.685,"LINESTRING (152.3559176 -24.8655468, 152.3558885 -24.8655665, 152.3558543 -24.8655779, 152.355818 -24.8655799, 152.3557825 -24.8655724)",,,,
1196883556,tertiary,roundabout,True,False,2.784,"LINESTRING (152.3557825 -24.8655724, 152.3557581 -24.8655607)",,,,
371734283,tertiary,,True,False,46.851,"LINESTRING (152.3557221 -24.8654058, 152.3557213 -24.8653517, 152.3557169 -24.8653156, 152.3556882 -24.8652289, 152.355613 -24.8649984)",Walla Street,,,
1196883556,tertiary,roundabout,True,False,19.224,"LINESTRING (152.3557221 -24.8654058, 152.3557471 -24.8653796, 152.3557795 -24.8653614, 152.3558164 -24.8653529, 152.3558545 -24.8653548, 152.3558901 -24.8653669)",,,,
173586230,tertiary,,False,True,165.607,"LINESTRING (152.3555072 -24.8655532, 152.3553883 -24.8655855, 152.355271 -24.8656174, 152.3551382 -24.8656535, 152.3550208 -24.8656854, 152.3548229 -24.8657391, 152.3545758 -24.8658063, 152.3545091 -24.8658244, 152.3539347 -24.8659805)",Woongarra Street,,,
1196883557,tertiary,,True,False,25.173,"LINESTRING (152.3555072 -24.8655532, 152.3556379 -24.8654838, 152.355659 -24.8654726, 152.3556853 -24.8654539, 152.3557111 -24.8654259)",Woongarra Street,,,
1197168933,tertiary,roundabout,True,False,15.074,"LINESTRING (152.3540903 -24.8672483, 152.3540708 -24.8672689, 152.3540457 -24.8672835, 152.3540169 -24.8672909, 152.353987 -24.8672903, 152.3539586 -24.867282)",,1,,
1197168934,residential,,True,False,22.774,"LINESTRING (152.3540903 -24.8672483, 152.354081 -24.8672791, 152.3540784 -24.8673043, 152.3540844 -24.8673947, 152.3540882 -24.8674516)",Tantitha Street,,,
1197168933,tertiary,roundabout,True,False,1.614,"LINESTRING (152.3539586 -24.867282, 152.3539449 -24.8672745)",,1,,
345281333,residential,,True,False,37.842,"LINESTRING (152.355293 -24.8690521, 152.3552656 -24.8690676, 152.3552431 -24.8690867, 152.3552262 -24.8691075, 152.3551879 -24.8691617, 152.3551694 -24.8691945, 152.3551575 -24.8692251, 152.3551488 -24.8692639, 152.3551521 -24.8693478)",Park Street,,,
1197212833,tertiary,roundabout,True,False,10.312999999999999,"LINESTRING (152.3518904 -24.8677347, 152.3519086 -24.8677608, 152.3519162 -24.867791, 152.3519125 -24.8678217)",,1,,
1197212835,tertiary,,True,False,44.043,"LINESTRING (152.3518904 -24.8677347, 152.3519443 -24.8677314, 152.352198 -24.8676651, 152.3523165 -24.8676628)",Woondooma Street,,,
1197212833,tertiary,roundabout,True,False,2.898,"LINESTRING (152.3519125 -24.8678217, 152.3519008 -24.8678455)",,1,,
1197212833,tertiary,roundabout,True,False,15.026,"LINESTRING (152.3519008 -24.8678455, 152.3518814 -24.867866, 152.3518563 -24.8678806, 152.3518276 -24.8678879, 152.3517979 -24.8678874, 152.3517695 -24.8678791)",,1,,
1197212838,tertiary,,True,False,48.507000000000005,"LINESTRING (152.3519008 -24.8678455, 152.3518847 -24.8678711, 152.3518787 -24.8678906, 152.3518797 -24.8679081, 152.3519503 -24.8681362, 152.351953 -24.8681689, 152.3519611 -24.8682679)",Targo Street,,,
1197212833,tertiary,roundabout,True,False,3.214,"LINESTRING (152.3517695 -24.8678791, 152.3517435 -24.8678624)",,1,,
173445877,tertiary,,False,False,78.66,"LINESTRING (152.3519611 -24.8682679, 152.3519686 -24.8682917, 152.3520575 -24.8685745, 152.3520959 -24.8686967, 152.3521646 -24.8689152, 152.3521749 -24.8689482)",Targo Street,,,
1197212837,tertiary,,True,False,47.997,"LINESTRING (152.3519611 -24.8682679, 152.3518948 -24.8681525, 152.3518157 -24.8679258, 152.3518065 -24.8679102, 152.3517899 -24.8678929, 152.3517695 -24.8678791)",Targo Street,,,
173586222,tertiary,,False,False,66.553,"LINESTRING (152.3523165 -24.8676628, 152.3523504 -24.8676549, 152.3526613 -24.8675692, 152.352829 -24.8675229, 152.3529481 -24.8674901)",Woondooma Street,,,
1197212836,tertiary,,True,False,44.834,"LINESTRING (152.3523165 -24.8676628, 152.3522124 -24.8677182, 152.3519638 -24.867788, 152.3519457 -24.8677977, 152.3519125 -24.8678217)",Woondooma Street,,,
1197205124,residential,,False,False,179.89600000000002,"LINESTRING (152.3504691 -24.8694196, 152.3504897 -24.8694134, 152.350547 -24.8693978, 152.3507995 -24.8693293, 152.3511835 -24.8692251, 152.3512608 -24.8692035, 152.3514928 -24.8691387, 152.3517431 -24.8690688, 152.3521749 -24.8689482)",Crofton Street,,,
1197205125,residential,,True,False,51.382,"LINESTRING (152.3504691 -24.8694196, 152.3501918 -24.8695494, 152.3501707 -24.8695564, 152.3501307 -24.8695698, 152.3501062 -24.8695866, 152.3500943 -24.8696017, 152.3500848 -24.8696195, 152.350083 -24.8696412, 152.3500852 -24.8696731)",Crofton Street,,,
