osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction,width
54616583,McLeod Place,residential,False,True,125.521,,"LINESTRING (115.0817838 -33.9507259, 115.0805643 -33.9506489, 115.0804918 -33.950669, 115.0804534 -33.9507087)",,,
54616590,River Heights Road,residential,False,False,36.095,,"LINESTRING (115.0808285 -33.9525691, 115.0804766 -33.9527111)",,,
83021367,Parkway Rise,residential,False,False,30.096,,"LINESTRING (115.0808285 -33.9525691, 115.0809739 -33.9528114)",,,
54616590,River Heights Road,residential,False,True,67.292,,"LINESTRING (115.0808285 -33.9525691, 115.0809667 -33.9524935, 115.0811489 -33.9524254, 115.0813341 -33.9523889, 115.0815058 -33.9523665)",,,
54453126,Forrest Road,residential,False,True,187.982,,"LINESTRING (115.0817367 -33.9536643, 115.0796987 -33.9536499)",,,
83021439,Hillier Drive,residential,False,True,125.884,,"LINESTRING (115.0817367 -33.9536643, 115.0817401 -33.9547964)",,,
83021464,Georgette Drive,residential,False,True,120.069,,"LINESTRING (115.0774727 -33.956734, 115.0774194 -33.9556551)",,,
83021538,Henning Avenue,residential,False,False,200.519,,"LINESTRING (115.0774727 -33.956734, 115.076001 -33.9567413, 115.0753117 -33.9568531)",,,
83021420,William Place,residential,False,True,138.655,,"LINESTRING (115.0785387 -33.9550535, 115.0786261 -33.9547705, 115.0786825 -33.9546846, 115.0787814 -33.9546599, 115.0797113 -33.954659)",,,
31514455,Tunbridge Street,residential,False,True,13.432,50,"LINESTRING (115.07235 -33.9495944, 115.0722241 -33.9496551)",,,
642127263,Charles West Avenue,residential,False,False,142.897,,"LINESTRING (115.07235 -33.9495944, 115.0725802 -33.9498791, 115.0727293 -33.9501452, 115.0727709 -33.9502865, 115.0727777 -33.9504532, 115.0727338 -33.9506411, 115.072684 -33.9507803)",,,
54616590,River Heights Road,residential,False,False,67.292,,"LINESTRING (115.0815058 -33.9523665, 115.0813341 -33.9523889, 115.0811489 -33.9524254, 115.0809667 -33.9524935, 115.0808285 -33.9525691)",,,
54616590,River Heights Road,residential,False,True,82.68199999999999,,"LINESTRING (115.0815058 -33.9523665, 115.0815352 -33.9522844, 115.081589 -33.9517429, 115.0815896 -33.9516283)",,,
31514455,Tunbridge Street,residential,False,False,13.432,50,"LINESTRING (115.0722241 -33.9496551, 115.07235 -33.9495944)",,,
83021439,Hillier Drive,residential,False,False,125.884,,"LINESTRING (115.0817401 -33.9547964, 115.0817367 -33.9536643)",,,
49365879,Willmott Avenue,residential,False,False,19.318,,"LINESTRING (115.0789924 -33.9516369, 115.0792017 -33.9516432)",,,
49365879,Willmott Avenue,residential,False,True,102.153,,"LINESTRING (115.0789924 -33.9516369, 115.0778853 -33.9516123)",,,
83021392,Nixon Crescent,residential,False,True,115.924,,"LINESTRING (115.0789924 -33.9516369, 115.0791689 -33.9506047)",,,
54616588,Forrest Road,residential,False,False,109.936,,"LINESTRING (115.0787471 -33.9536543, 115.0775552 -33.9536592)",,,
54616588,Forrest Road,residential,False,True,87.772,,"LINESTRING (115.0787471 -33.9536543, 115.0796987 -33.9536499)",,,
83021449,Coronation Street,residential,False,True,227.522,,"LINESTRING (115.0787471 -33.9536543, 115.0792017 -33.9516432)",,,
83021361,Forrest Road,residential,False,False,52.418,,"LINESTRING (115.075054 -33.9536424, 115.0744858 -33.9536518)",,,
31539464,Townview Terrace,residential,False,False,276.306,,"LINESTRING (115.075054 -33.9536424, 115.0750025 -33.9534813, 115.0748334 -33.9529122, 115.0748544 -33.9527599, 115.0750028 -33.9521166, 115.0751818 -33.9512048)",,,
83021361,Forrest Road,residential,False,True,104.61,,"LINESTRING (115.075054 -33.9536424, 115.0752965 -33.9536401, 115.0761881 -33.9536316)",,,
83021528,The Grove,residential,False,True,36.225,,"LINESTRING (115.0802533 -33.9524431, 115.0804766 -33.9527111)",,,
83021464,Georgette Drive,residential,False,False,120.069,,"LINESTRING (115.0774194 -33.9556551, 115.0774727 -33.956734)",,,
83021450,Walkington Avenue,residential,False,False,296.86,,"LINESTRING (115.0774194 -33.9556551, 115.0759421 -33.9556569, 115.0757531 -33.9556772, 115.0744193 -33.9558686, 115.0742251 -33.9558965)",,,
83021464,Georgette Drive,residential,False,True,212.791,,"LINESTRING (115.0774194 -33.9556551, 115.0774185 -33.9554186, 115.0774172 -33.9550588, 115.0774253 -33.9547076, 115.0774491 -33.9537417)",,,
83021464,Georgette Drive,residential,False,False,212.79100000000003,,"LINESTRING (115.0774491 -33.9537417, 115.0774253 -33.9547076, 115.0774172 -33.9550588, 115.0774185 -33.9554186, 115.0774194 -33.9556551)",,,
127655901,,residential,True,False,18.081000000000003,,"LINESTRING (115.0774491 -33.9537417, 115.0774166 -33.9537368, 115.0773877 -33.9537238, 115.077365 -33.9537038, 115.0773511 -33.9536791, 115.0773431 -33.9536263)",,roundabout,
825992556,Bussell Highway,trunk,False,True,15.702,60,"LINESTRING (115.0738483 -33.9508831, 115.0738183 -33.9510221)",2,,
83021418,Fearn Avenue,residential,False,True,108.62400000000001,,"LINESTRING (115.0738483 -33.9508831, 115.0735671 -33.9508244, 115.0732824 -33.9507911, 115.0731977 -33.9507871, 115.0731455 -33.9507847, 115.0730667 -33.9507891, 115.0730167 -33.950792, 115.0729722 -33.9507945, 115.0729379 -33.9507964, 115.0729093 -33.950798, 115.072684 -33.9507803)",,,
49365879,Willmott Avenue,residential,False,False,62.555,,"LINESTRING (115.0745108 -33.9511231, 115.0745717 -33.9511305, 115.0751818 -33.9512048)",,,
49365879,Willmott Avenue,residential,False,True,64.868,,"LINESTRING (115.0745108 -33.9511231, 115.0743023 -33.9510982, 115.0738183 -33.9510221)",,,
152385821,Ned Higgins Lane,residential,False,True,283.79499999999996,,"LINESTRING (115.0745108 -33.9511231, 115.0743819 -33.9517278, 115.0742916 -33.9521252, 115.0741453 -33.9527483, 115.0741057 -33.9529383, 115.0742715 -33.9536309)",,,
83021361,Forrest Road,residential,False,True,52.418,,"LINESTRING (115.0744858 -33.9536518, 115.075054 -33.9536424)",,,
865286571,Forrest Road,residential,True,False,80.71499999999999,,"LINESTRING (115.0744858 -33.9536518, 115.0744499 -33.9536795, 115.0738632 -33.9536845, 115.0737492 -33.9537017, 115.0736748 -33.9537123, 115.0736307 -33.953728)",,,
83021361,Forrest Road,residential,False,False,106.533,,"LINESTRING (115.0773431 -33.9536263, 115.0761881 -33.9536316)",,,
127655901,,residential,True,False,11.387999999999998,,"LINESTRING (115.0773431 -33.9536263, 115.0773551 -33.9536221, 115.077375 -33.9535964, 115.0774045 -33.9535781, 115.0774398 -33.9535695)",,roundabout,
83021520,Lesalan Place,residential,False,True,127.26899999999999,,"LINESTRING (115.0807276 -33.9544604, 115.0807384 -33.9547285, 115.080729 -33.9548564, 115.0807022 -33.9549198, 115.0806525 -33.9549666, 115.0804313 -33.9550722, 115.0799932 -33.9552553)",2,,5.5
54616590,River Heights Road,residential,False,True,38.116,,"LINESTRING (115.0801081 -33.9528562, 115.0802135 -33.9528412, 115.0804766 -33.9527111)",,,
83021555,Larch Loop,residential,False,False,218.401,,"LINESTRING (115.0821902 -33.9568615, 115.0816261 -33.956534, 115.0815698 -33.956514, 115.0815108 -33.9565071, 115.0814384 -33.9565315, 115.0813177 -33.9566119, 115.0812962 -33.9566897, 115.0813123 -33.9568455, 115.0813177 -33.9569253, 115.0812881 -33.9570056, 115.081087 -33.9573369, 115.0810387 -33.9574014, 115.080796 -33.957554)",,,
31514452,Station Road,residential,False,False,24.028,,"LINESTRING (115.0717113 -33.9536897, 115.0717491 -33.9534759)",,,
344186192,,unclassified,False,False,62.232,,"LINESTRING (115.0717113 -33.9536897, 115.0721956 -33.9536846, 115.0723838 -33.9537084)",,,
344186192,,unclassified,False,True,62.232,,"LINESTRING (115.0723838 -33.9537084, 115.0721956 -33.9536846, 115.0717113 -33.9536897)",,,
"[636055074, 54616587]","['Barrett Street', 'Elva Street']",residential,False,True,459.78,,"LINESTRING (115.0820285 -33.9497915, 115.0809972 -33.9497581, 115.0802998 -33.9496936, 115.0797969 -33.9495612, 115.0789332 -33.9493142, 115.0783071 -33.9490775, 115.0782048 -33.950004)",,,
61158168,Bussell Highway,trunk,False,True,245.346,60,"LINESTRING (115.0735706 -33.9537586, 115.0736141 -33.9538539, 115.0737613 -33.9543415, 115.0740129 -33.9551754, 115.0742251 -33.9558965)",,,
825992557,,trunk,True,False,14.269,,"LINESTRING (115.0735706 -33.9537586, 115.0735321 -33.953762, 115.0734943 -33.9537554, 115.0734607 -33.9537395, 115.0734345 -33.9537159)",,roundabout,
825992556,Bussell Highway,trunk,False,False,287.07399999999996,60,"LINESTRING (115.0735169 -33.9535571, 115.0733809 -33.953051, 115.0733805 -33.9529351, 115.0734018 -33.9528151, 115.0734114 -33.9527736, 115.0735121 -33.9523374, 115.0736803 -33.9516085, 115.0737353 -33.9513749, 115.0738183 -33.9510221)",2,,
825992557,,trunk,True,False,14.780999999999999,,"LINESTRING (115.0735169 -33.9535571, 115.0735569 -33.9535567, 115.0735951 -33.9535669, 115.0736273 -33.9535866, 115.0736504 -33.9536138)",,roundabout,
825992557,,trunk,True,False,12.728,,"LINESTRING (115.0734345 -33.9537159, 115.0734184 -33.9536867, 115.0734139 -33.9536549, 115.0734293 -33.9536062)",,roundabout,
865286574,Wallcliffe Road,secondary,True,False,67.298,,"LINESTRING (115.0734345 -33.9537159, 115.0733703 -33.9536951, 115.0733154 -33.9536906, 115.0732804 -33.9536884, 115.0732349 -33.9536851, 115.0730203 -33.9536773, 115.0727762 -33.953635, 115.0727318 -33.9536008)",,,
825992557,,trunk,True,False,6.572,,"LINESTRING (115.0736307 -33.953728, 115.0736033 -33.9537469, 115.0735706 -33.9537586)",,roundabout,
825992557,,trunk,True,False,13.561,,"LINESTRING (115.0736504 -33.9536138, 115.0736618 -33.9536457, 115.0736612 -33.9536752, 115.0736506 -33.9537035, 115.0736307 -33.953728)",,roundabout,
865286572,Forrest Road,residential,True,False,57.455999999999996,,"LINESTRING (115.0736504 -33.9536138, 115.0736855 -33.9536183, 115.0737298 -33.9536272, 115.0738518 -33.9536317, 115.0740784 -33.9536305, 115.0742715 -33.9536309)",,,
825992557,,trunk,True,False,9.981000000000002,,"LINESTRING (115.0734293 -33.9536062, 115.0734445 -33.9535909, 115.0734772 -33.9535688, 115.0735169 -33.9535571)",,roundabout,
152385821,Ned Higgins Lane,residential,False,False,283.795,,"LINESTRING (115.0742715 -33.9536309, 115.0741057 -33.9529383, 115.0741453 -33.9527483, 115.0742916 -33.9521252, 115.0743819 -33.9517278, 115.0745108 -33.9511231)",,,
865286572,Forrest Road,residential,True,False,20.319000000000003,,"LINESTRING (115.0742715 -33.9536309, 115.0744338 -33.9536305, 115.0744858 -33.9536518)",,,
49365881,Wallcliffe Road,secondary,False,False,22.127,60,"LINESTRING (115.0727318 -33.9536008, 115.0724996 -33.9535508)",,,
865286573,Wallcliffe Road,secondary,True,False,64.868,60,"LINESTRING (115.0727318 -33.9536008, 115.0727952 -33.9535912, 115.0730438 -33.953615, 115.0731777 -33.9536241, 115.0733174 -33.953625, 115.073373 -33.9536194, 115.0733972 -33.9536144, 115.0734293 -33.9536062)",,,
1269009475,,residential,False,True,38.349000000000004,,"LINESTRING (115.0800388 -33.9506859, 115.0803499 -33.9507082, 115.0804534 -33.9507087)",,,
