osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
36626033,,Lektor Musums gate,residential,30,False,False,52.032,"LINESTRING (11.4854598 63.7939939, 11.4852295 63.7943937, 11.4851586 63.7944394)",,,
495661441,,Nordgata,residential,,False,False,80.646,"LINESTRING (11.4854598 63.7939939, 11.4855914 63.7940151, 11.4866845 63.7942115, 11.4869751 63.7942729)",,,
495661441,,Nordgata,residential,,False,True,30.294,"LINESTRING (11.4854598 63.7939939, 11.485116 63.7939335, 11.4848872 63.7938925)",,,
26409142,,Nordåkeren,residential,30,False,False,62.755,"LINESTRING (11.4793129 63.7951754, 11.4795842 63.7951851, 11.47967 63.7951897, 11.4805827 63.7952388)",,,
"[495661396, 36304239]",6916,Håkon den VII allé,secondary,"['40', '30']",False,False,165.25799999999998,"LINESTRING (11.4793129 63.7951754, 11.4792939 63.7954259, 11.4792932 63.7954423, 11.4792981 63.7960246, 11.4793302 63.7966613)",,,
495661396,6916,Håkon den VII allé,secondary,30,False,True,154.286,"LINESTRING (11.4793129 63.7951754, 11.4793275 63.7950634, 11.4793972 63.7947407, 11.4795388 63.7942738, 11.4796955 63.7937987)",,,
495661397,,,residential,,False,False,31.603,"LINESTRING (11.4802567 63.7943085, 11.4802871 63.7942173, 11.4803561 63.7940277)",,,
36626051,,Johannes Bruns gate,residential,30,True,False,33.951,"LINESTRING (11.4812036 63.7940861, 11.481017 63.7943801)",,,
495661398,,,residential,,False,True,42.119,"LINESTRING (11.4812036 63.7940861, 11.4803561 63.7940277)",,,
495661398,,,residential,,False,False,42.119,"LINESTRING (11.4803561 63.7940277, 11.4812036 63.7940861)",,,
495661397,,,residential,,False,True,31.603,"LINESTRING (11.4803561 63.7940277, 11.4802871 63.7942173, 11.4802567 63.7943085)",,,
495661398,,,residential,,False,True,53.967,"LINESTRING (11.4803561 63.7940277, 11.4804119 63.7938771, 11.4804026 63.7938651, 11.480387 63.7938602, 11.4803131 63.7938511, 11.4796955 63.7937987)",,,
495661396,6916,Håkon den VII allé,secondary,30,False,False,154.286,"LINESTRING (11.4796955 63.7937987, 11.4795388 63.7942738, 11.4793972 63.7947407, 11.4793275 63.7950634, 11.4793129 63.7951754)",,,
495661396,6916,Håkon den VII allé,secondary,30,False,True,60.61,"LINESTRING (11.4796955 63.7937987, 11.4798596 63.7932926, 11.4798715 63.7932592)",,,
495661398,,,residential,,False,False,53.967,"LINESTRING (11.4796955 63.7937987, 11.4803131 63.7938511, 11.480387 63.7938602, 11.4804026 63.7938651, 11.4804119 63.7938771, 11.4803561 63.7940277)",,,
495661292,,Mikvollvegen,residential,30,False,False,77.623,"LINESTRING (11.4881453 63.7961383, 11.4886603 63.7967983)",,,
495661292,,Mikvollvegen,residential,30,False,True,112.27699999999999,"LINESTRING (11.4881453 63.7961383, 11.4879581 63.7959765, 11.487741 63.7958275, 11.4876135 63.7957579, 11.4874074 63.7956837, 11.4871753 63.7956215, 11.4868469 63.7955829, 11.4866231 63.7955685, 11.486458 63.7955552)",,,
495661323,,Garpagata,residential,,False,False,94.061,"LINESTRING (11.4881453 63.7961383, 11.4883797 63.7961485, 11.4886426 63.7961262, 11.4899031 63.7959613, 11.4899992 63.7959533)",,,
495661405,,Maritvoldgata,residential,,False,False,39.536,"LINESTRING (11.4881453 63.7961383, 11.4880743 63.7961537, 11.4880159 63.7961819, 11.4879642 63.7962482, 11.4878489 63.7964543)",,,
36626026,,M.B. Landstads gate,residential,30,False,True,106.017,"LINESTRING (11.4855194 63.7971671, 11.4856966 63.7968235, 11.4858583 63.7965696, 11.4860353 63.7962415)",,,
36626027,,Prof Ryghs gate,residential,30,False,True,81.255,"LINESTRING (11.4855194 63.7971671, 11.4845786 63.7970218, 11.4842685 63.7969828, 11.484066 63.796977, 11.4839333 63.7969802)",,,
36626026,,M.B. Landstads gate,residential,30,False,False,106.017,"LINESTRING (11.4860353 63.7962415, 11.4858583 63.7965696, 11.4856966 63.7968235, 11.4855194 63.7971671)",,,
36626026,,M.B. Landstads gate,residential,30,False,True,79.13,"LINESTRING (11.4860353 63.7962415, 11.48619 63.7959622, 11.4864255 63.7956237, 11.486458 63.7955552)",,,
495661283,,Edin Holmes gate,residential,30,False,False,92.148,"LINESTRING (11.4860353 63.7962415, 11.48654 63.7963027, 11.4872883 63.7963945, 11.4878489 63.7964543)",,,
495661283,,Edin Holmes gate,residential,30,False,True,82.713,"LINESTRING (11.4860353 63.7962415, 11.485047 63.7961338, 11.4844045 63.7960553)",,,
36626026,,M.B. Landstads gate,residential,30,False,False,79.13,"LINESTRING (11.486458 63.7955552, 11.4864255 63.7956237, 11.48619 63.7959622, 11.4860353 63.7962415)",,,
36626026,,M.B. Landstads gate,residential,30,False,True,66.09299999999999,"LINESTRING (11.486458 63.7955552, 11.486492 63.7954629, 11.486703 63.7950906, 11.4867585 63.7949761)",,,
495661292,,Mikvollvegen,residential,30,False,False,112.27699999999999,"LINESTRING (11.486458 63.7955552, 11.4866231 63.7955685, 11.4868469 63.7955829, 11.4871753 63.7956215, 11.4874074 63.7956837, 11.4876135 63.7957579, 11.487741 63.7958275, 11.4879581 63.7959765, 11.4881453 63.7961383)",,,
36626026,,M.B. Landstads gate,residential,30,False,False,66.09299999999999,"LINESTRING (11.4867585 63.7949761, 11.486703 63.7950906, 11.486492 63.7954629, 11.486458 63.7955552)",,,
36626026,,M.B. Landstads gate,residential,30,False,True,77.737,"LINESTRING (11.4867585 63.7949761, 11.4867848 63.7948743, 11.4870238 63.7943581, 11.4870513 63.7942894)",,,
"[495661301, 495661407]",,Øysteins gate,residential,30,False,False,141.583,"LINESTRING (11.4867585 63.7949761, 11.4869345 63.7949972, 11.4874571 63.7950703, 11.4881707 63.7951608, 11.4882295 63.7951745, 11.4882452 63.7951809, 11.4883701 63.7952366, 11.4885059 63.7953424, 11.4886102 63.7953955, 11.4891319 63.7956085)",,,
495661280,,,residential,,False,True,54.513,"LINESTRING (11.4891319 63.7956085, 11.4892493 63.7955697, 11.4896255 63.7953391, 11.4898072 63.7952228)",,,
495661390,,,residential,,False,True,57.739000000000004,"LINESTRING (11.4891319 63.7956085, 11.4896807 63.7957983, 11.4899119 63.7958904, 11.4899617 63.7959215, 11.4899992 63.7959533)",,,
"[495661301, 495661407]",,Øysteins gate,residential,30,False,True,141.583,"LINESTRING (11.4891319 63.7956085, 11.4886102 63.7953955, 11.4885059 63.7953424, 11.4883701 63.7952366, 11.4882452 63.7951809, 11.4882295 63.7951745, 11.4881707 63.7951608, 11.4874571 63.7950703, 11.4869345 63.7949972, 11.4867585 63.7949761)",,,
495661283,,Edin Holmes gate,residential,30,False,True,92.148,"LINESTRING (11.4878489 63.7964543, 11.4872883 63.7963945, 11.48654 63.7963027, 11.4860353 63.7962415)",,,
495661405,,Maritvoldgata,residential,,False,True,39.536,"LINESTRING (11.4878489 63.7964543, 11.4879642 63.7962482, 11.4880159 63.7961819, 11.4880743 63.7961537, 11.4881453 63.7961383)",,,
495661418,,,residential,,False,True,57.185,"LINESTRING (11.4807057 63.7914305, 11.480736 63.7913092, 11.4806772 63.791249, 11.4801644 63.7911811, 11.4799644 63.7911626)",,,
495661419,,Allmenningen,residential,30,False,True,20.856,"LINESTRING (11.4790854 63.7922239, 11.4792847 63.7922386, 11.4795044 63.7922545)",,,
238809575,,Gamle Storgate,residential,30,False,False,55.387,"LINESTRING (11.4795044 63.7922545, 11.4791346 63.7925284, 11.4789762 63.7926934)",,,
238809575,,Gamle Storgate,residential,30,False,True,20.36,"LINESTRING (11.4795044 63.7922545, 11.4795658 63.7921827, 11.4796122 63.7920877, 11.4796264 63.792081)",,,
495661419,,Allmenningen,residential,30,False,False,20.856,"LINESTRING (11.4795044 63.7922545, 11.4792847 63.7922386, 11.4790854 63.7922239)",,,
238809575,,Gamle Storgate,residential,30,False,False,20.36,"LINESTRING (11.4796264 63.792081, 11.4796122 63.7920877, 11.4795658 63.7921827, 11.4795044 63.7922545)",,,
495661428,,,residential,,False,True,32.367000000000004,"LINESTRING (11.4829695 63.7888237, 11.4829196 63.788817, 11.4823354 63.7887444)",,,
495661430,,,residential,,False,False,89.99699999999999,"LINESTRING (11.4880695 63.7931543, 11.4878929 63.7932212, 11.4877214 63.7932925, 11.4875659 63.7933669, 11.4874248 63.7934227, 11.4872692 63.7934648, 11.4871126 63.793531, 11.4869765 63.793596, 11.4868785 63.7936331, 11.4867549 63.7937119)",,,
495661424,,,residential,,False,True,26.462,"LINESTRING (11.4866163 63.7925599, 11.4865867 63.7925855, 11.4863011 63.7926767, 11.4861975 63.7927046)",,,
36626049,,Johannes Minsaas plass,residential,,False,True,45.674,"LINESTRING (11.4824573 63.7928468, 11.4828374 63.7928976, 11.4833444 63.7929702)",,,
36626034,,Vektargata,residential,,False,False,41.927,"LINESTRING (11.4863514 63.793835, 11.4867959 63.7940839, 11.4868918 63.7941265)",,,
36626034,,Vektargata,residential,,False,True,66.0,"LINESTRING (11.4863514 63.793835, 11.4859857 63.7936246, 11.485507 63.7933734)",,,
495661425,,,residential,,False,True,24.082,"LINESTRING (11.4863514 63.793835, 11.4864275 63.7938117, 11.4867549 63.7937119)",,,
495661418,,,residential,,False,False,57.185,"LINESTRING (11.4799644 63.7911626, 11.4801644 63.7911811, 11.4806772 63.791249, 11.480736 63.7913092, 11.4807057 63.7914305)",,,
495661435,,Feskarvegen,residential,,False,False,54.903999999999996,"LINESTRING (11.4799644 63.7911626, 11.4801085 63.7910491, 11.4801839 63.7909598, 11.4802848 63.7906952)",,,
495661435,,Feskarvegen,residential,,False,True,67.584,"LINESTRING (11.4799644 63.7911626, 11.479903 63.7912067, 11.4797941 63.7913045, 11.4797083 63.7914004, 11.4795822 63.7915155, 11.4794751 63.7915861, 11.4793445 63.7916471, 11.4792668 63.7916794)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,False,56.209,"LINESTRING (11.4792668 63.7916794, 11.4792914 63.7916931, 11.4793226 63.7917106, 11.4795893 63.7918687, 11.4797242 63.791962, 11.4798247 63.7920484, 11.4798717 63.7921055)",,,
495661435,,Feskarvegen,residential,,False,False,67.584,"LINESTRING (11.4792668 63.7916794, 11.4793445 63.7916471, 11.4794751 63.7915861, 11.4795822 63.7915155, 11.4797083 63.7914004, 11.4797941 63.7913045, 11.479903 63.7912067, 11.4799644 63.7911626)",,,
1061957474,6916,Håkon den VII allé,secondary,40,False,True,50.635999999999996,"LINESTRING (11.4792668 63.7916794, 11.4789292 63.7914955, 11.47883 63.7914304, 11.4787817 63.7913865, 11.4787269 63.7912984)",,,
495661441,,Nordgata,residential,,False,False,4.167,"LINESTRING (11.4869751 63.7942729, 11.4870513 63.7942894)",,,
36626034,,Vektargata,residential,,False,True,17.451999999999998,"LINESTRING (11.4869751 63.7942729, 11.4869895 63.7942212, 11.4869676 63.794185, 11.4868918 63.7941265)",,,
495661441,,Nordgata,residential,,False,True,80.646,"LINESTRING (11.4869751 63.7942729, 11.4866845 63.7942115, 11.4855914 63.7940151, 11.4854598 63.7939939)",,,
495661439,,Nordgata,residential,40,False,True,66.126,"LINESTRING (11.4918605 63.7949248, 11.4910307 63.7948888, 11.4906886 63.7948766, 11.4905224 63.7948615)",,,
"[500132840, 495661442, 495661534]",,Nordgata,residential,,False,"[False, True]",194.74900000000002,"LINESTRING (11.4918605 63.7949248, 11.4918467 63.7948664, 11.4916977 63.794648, 11.4915828 63.7945923, 11.4915111 63.7945917, 11.4913288 63.7946, 11.490986 63.7945889, 11.4909553 63.7945828, 11.4908477 63.794528, 11.4906853 63.7944274, 11.490596 63.7942579, 11.4905746 63.7942328, 11.4904952 63.794185, 11.4902336 63.7940496, 11.4900407 63.7938877, 11.4897535 63.7936795, 11.4897347 63.7936569, 11.4897326 63.7936319)",,,
495661426,,,residential,,False,True,32.999,"LINESTRING (11.4903023 63.7934749, 11.4900266 63.7935454, 11.4897991 63.7936099, 11.4897326 63.7936319)",,,
344089193,,Kvislavegen,residential,30,False,True,83.656,"LINESTRING (11.4874781 63.7890629, 11.4875543 63.7890225, 11.4876764 63.7889392, 11.4877688 63.7888499, 11.4878333 63.7887553, 11.4878678 63.7886582, 11.4878801 63.788353)",,,
495661584,,Kvislavegen,residential,,True,False,24.549999999999997,"LINESTRING (11.4874781 63.7890629, 11.4873871 63.7891577, 11.4873072 63.7892701)",,,
26299436,,Fløytarvegen,unclassified,,False,True,50.722,"LINESTRING (11.4798202 63.7895288, 11.4795796 63.7899724)",,,
26299436,,Fløytarvegen,unclassified,,False,False,113.725,"LINESTRING (11.4798202 63.7895288, 11.4799136 63.789346, 11.4800236 63.7891133, 11.4802605 63.7886042, 11.480296 63.7885279)",,,
495661445,,,residential,,False,True,27.056,"LINESTRING (11.4798202 63.7895288, 11.4801066 63.7895596, 11.480359 63.7895403)",,,
495661445,,,residential,,False,False,27.056,"LINESTRING (11.480359 63.7895403, 11.4801066 63.7895596, 11.4798202 63.7895288)",,,
36626044,,Møllegata,residential,,False,False,138.915,"LINESTRING (11.4830051 63.7901354, 11.4830806 63.7899369, 11.4831373 63.7897262, 11.483233 63.7896108, 11.4832499 63.7895564, 11.4832445 63.7895024, 11.4831145 63.7893878, 11.4830082 63.7893448, 11.4829027 63.7893108, 11.4824737 63.7892644, 11.4821168 63.789241)",,,
36626044,,Møllegata,residential,,False,True,101.022,"LINESTRING (11.4830051 63.7901354, 11.482832 63.7905786, 11.482773 63.7908395, 11.4827041 63.7910337)",,,
495661446,,O. Halvorsens gate,residential,,False,True,63.112,"LINESTRING (11.4830051 63.7901354, 11.4828002 63.7901331, 11.4817251 63.7900871)",,,
495661446,,O. Halvorsens gate,residential,,False,False,70.143,"LINESTRING (11.4803013 63.7900372, 11.4817251 63.7900871)",,,
495661435,,Feskarvegen,residential,,False,True,73.229,"LINESTRING (11.4803013 63.7900372, 11.4802843 63.7902532, 11.4803061 63.7905179, 11.4802848 63.7906952)",,,
495661446,,O. Halvorsens gate,residential,,False,True,36.45,"LINESTRING (11.4803013 63.7900372, 11.4798203 63.7900117, 11.4797336 63.7900029, 11.4795796 63.7899724)",,,
26299436,,Fløytarvegen,unclassified,,False,False,50.722,"LINESTRING (11.4795796 63.7899724, 11.4798202 63.7895288)",,,
26299436,,Fløytarvegen,unclassified,,False,True,154.58999999999997,"LINESTRING (11.4795796 63.7899724, 11.4795134 63.7900709, 11.4792833 63.7904131, 11.4791934 63.790533, 11.4790549 63.7907173, 11.4788446 63.7909449, 11.4787763 63.7910306, 11.4787321 63.7910951, 11.4787053 63.791152, 11.478695 63.7911983, 11.4786999 63.79124, 11.4787269 63.7912984)",,,
495661446,,O. Halvorsens gate,residential,,False,False,36.45,"LINESTRING (11.4795796 63.7899724, 11.4797336 63.7900029, 11.4798203 63.7900117, 11.4803013 63.7900372)",,,
495661447,,Hanskemakargata,residential,40,False,False,3.221,"LINESTRING (11.4823354 63.7887444, 11.4823471 63.7887159)",,,
495661428,,,residential,,False,False,32.367000000000004,"LINESTRING (11.4823354 63.7887444, 11.4829196 63.788817, 11.4829695 63.7888237)",,,
495661447,,Hanskemakargata,residential,40,False,True,51.977,"LINESTRING (11.4823354 63.7887444, 11.4822776 63.7888822, 11.4821903 63.7890445, 11.482132 63.7892029)",,,
495661447,,Hanskemakargata,residential,40,False,False,4.302,"LINESTRING (11.4821168 63.789241, 11.482132 63.7892029)",,,
36626044,,Møllegata,residential,,False,True,138.915,"LINESTRING (11.4821168 63.789241, 11.4824737 63.7892644, 11.4829027 63.7893108, 11.4830082 63.7893448, 11.4831145 63.7893878, 11.4832445 63.7895024, 11.4832499 63.7895564, 11.483233 63.7896108, 11.4831373 63.7897262, 11.4830806 63.7899369, 11.4830051 63.7901354)",,,
495661447,,Hanskemakargata,residential,40,False,True,96.138,"LINESTRING (11.4821168 63.789241, 11.4820906 63.7893062, 11.4818295 63.7897877, 11.4817827 63.7899672, 11.4817251 63.7900871)",,,
495661446,,O. Halvorsens gate,residential,,False,True,70.143,"LINESTRING (11.4817251 63.7900871, 11.4803013 63.7900372)",,,
495661446,,O. Halvorsens gate,residential,,False,False,63.112,"LINESTRING (11.4817251 63.7900871, 11.4828002 63.7901331, 11.4830051 63.7901354)",,,
495661447,,Hanskemakargata,residential,40,False,False,96.138,"LINESTRING (11.4817251 63.7900871, 11.4817827 63.7899672, 11.4818295 63.7897877, 11.4820906 63.7893062, 11.4821168 63.789241)",,,
495661447,,Hanskemakargata,residential,40,False,True,87.583,"LINESTRING (11.4817251 63.7900871, 11.4816627 63.7902122, 11.48157 63.7904669, 11.4814874 63.7906572, 11.4814271 63.7908633)",,,
24483764,757,Stiklestad allé,primary,40,True,False,6.746,"LINESTRING (11.4903816 63.7924884, 11.4903697 63.7925187, 11.490342 63.792546)",,,roundabout
26300068,,Nordgata,unclassified,,False,True,8.339,"LINESTRING (11.4831881 63.793572, 11.4830217 63.793557)",,,
26300068,,Nordgata,unclassified,,False,False,39.861000000000004,"LINESTRING (11.4831881 63.793572, 11.4834317 63.7936167, 11.4835985 63.7936443, 11.4839527 63.7936913)",,,
36626047,,Sørgata,residential,,True,False,67.375,"LINESTRING (11.4833444 63.7929702, 11.4832646 63.7932683, 11.4832413 63.7934061, 11.483206 63.7935161, 11.4831881 63.793572)",,,
36626049,,Johannes Minsaas plass,residential,,False,False,45.674,"LINESTRING (11.4833444 63.7929702, 11.4828374 63.7928976, 11.4824573 63.7928468)",,,
36626044,,Møllegata,residential,,False,False,141.225,"LINESTRING (11.4823119 63.7922918, 11.4823458 63.7922061, 11.4823766 63.7921126, 11.4824389 63.79192, 11.4825968 63.7913725, 11.4827041 63.7910337)",,,
36626047,,Sørgata,residential,,True,False,116.94000000000001,"LINESTRING (11.4823119 63.7922918, 11.4826803 63.7923277, 11.4830667 63.7923692, 11.4832297 63.7923909, 11.4832826 63.792398, 11.483306 63.7924041, 11.4834029 63.7924294, 11.4834521 63.7924784, 11.4834546 63.7925264, 11.4834096 63.7927409, 11.4833444 63.7929702)",,,
36626047,,Sørgata,residential,,True,False,28.042,"LINESTRING (11.4809588 63.7921596, 11.4813066 63.7921931, 11.4815167 63.7922134)",,,
495661447,,Hanskemakargata,residential,40,False,False,145.99099999999999,"LINESTRING (11.4809588 63.7921596, 11.481101 63.7918032, 11.4811136 63.7917716, 11.4811592 63.7916364, 11.4813102 63.7911488, 11.4814271 63.7908633)",,,
495661453,,Konsul Moes gate,residential,,False,True,9.241,"LINESTRING (11.4815796 63.7927308, 11.4813993 63.792707)",,,
26300066,,Jernbanegata,residential,,False,False,64.404,"LINESTRING (11.4843459 63.7928832, 11.4842704 63.7931581, 11.4842427 63.7932587, 11.4841904 63.7934583)",,,
26300066,,Jernbanegata,residential,,False,True,52.992,"LINESTRING (11.4843459 63.7928832, 11.4844277 63.7925551, 11.4844733 63.7924994, 11.4845675 63.7924227)",,,
36626034,,Vektargata,residential,,False,False,38.832,"LINESTRING (11.4843459 63.7928832, 11.4845766 63.7928945, 11.4848396 63.7930223, 11.4849474 63.793079)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,True,6.839,"LINESTRING (11.4800922 63.7926585, 11.4800762 63.7925974)",,,
495661451,6916,Håkon den VII allé,secondary,30,True,False,26.964,"LINESTRING (11.4800922 63.7926585, 11.4801691 63.7927847, 11.4801801 63.7928964)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,False,6.839,"LINESTRING (11.4800762 63.7925974, 11.4800922 63.7926585)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,True,55.696,"LINESTRING (11.4800762 63.7925974, 11.479996 63.7923384, 11.4799542 63.7922396, 11.4798717 63.7921055)",,,
495661453,,Konsul Moes gate,residential,,False,False,66.655,"LINESTRING (11.4800762 63.7925974, 11.4802227 63.7925898, 11.4803489 63.7925896, 11.4807094 63.7926261, 11.4810559 63.7926667, 11.4813993 63.792707)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,False,55.696,"LINESTRING (11.4798717 63.7921055, 11.4799542 63.7922396, 11.479996 63.7923384, 11.4800762 63.7925974)",,,
26932906,6916,Håkon den VII allé,secondary,30,False,True,56.208999999999996,"LINESTRING (11.4798717 63.7921055, 11.4798247 63.7920484, 11.4797242 63.791962, 11.4795893 63.7918687, 11.4793226 63.7917106, 11.4792914 63.7916931, 11.4792668 63.7916794)",,,
36626047,,Sørgata,residential,,True,False,54.455,"LINESTRING (11.4798717 63.7921055, 11.4799479 63.7920952, 11.4801086 63.7920856, 11.4801834 63.7920883, 11.4809588 63.7921596)",,,
24483760,757,Stiklestad allé,primary,40,True,False,15.850000000000001,"LINESTRING (11.4873072 63.7893145, 11.4872925 63.7893373, 11.4872681 63.7893585, 11.4872351 63.7893773, 11.4871945 63.7893929, 11.4871479 63.7894048, 11.4870971 63.7894125)",,,roundabout
495661459,757,Stiklestad alle,primary,60,True,False,45.02,"LINESTRING (11.4873072 63.7893145, 11.4874868 63.7894341, 11.487592 63.789492, 11.4877099 63.7895621, 11.4878169 63.78965)",,,
24483764,757,Stiklestad allé,primary,40,True,False,6.734,"LINESTRING (11.4901361 63.7923648, 11.4901712 63.7923665, 11.490264 63.792385)",,,roundabout
495661455,,Jernbanegata,residential,,False,True,37.382000000000005,"LINESTRING (11.4861394 63.7896141, 11.4859273 63.7896576, 11.4857817 63.7897049, 11.4856405 63.78977, 11.4855438 63.7898162)",,,
495661464,,Jernbanegata,unclassified,,True,False,46.441,"LINESTRING (11.4861394 63.7896141, 11.4862971 63.7895676, 11.4864991 63.7895018, 11.48656 63.7894778, 11.4866361 63.7894316, 11.4867559 63.789313)",,,
24483760,757,Stiklestad allé,primary,40,True,False,17.779,"LINESTRING (11.4870024 63.7894152, 11.486932 63.7894078, 11.4868683 63.7893926, 11.4868155 63.7893707, 11.4867772 63.7893436, 11.4867559 63.789313)",,,roundabout
495661471,,Jernbanegata,unclassified,,True,False,48.248,"LINESTRING (11.4870024 63.7894152, 11.4868388 63.7894612, 11.486569 63.7895425, 11.486376 63.7895864, 11.4861394 63.7896141)",,,
495661447,,Hanskemakargata,residential,40,False,True,17.373,"LINESTRING (11.4824142 63.7885625, 11.4823471 63.7887159)",,,
24483764,757,Stiklestad allé,primary,40,True,False,11.818999999999999,"LINESTRING (11.4898505 63.7925114, 11.4898459 63.7924664, 11.4898639 63.7924363, 11.4898998 63.7924107)",,,roundabout
26300068,,Nordgata,unclassified,,False,True,39.861000000000004,"LINESTRING (11.4839527 63.7936913, 11.4835985 63.7936443, 11.4834317 63.7936167, 11.4831881 63.793572)",,,
495661486,,Nordgata,residential,,True,False,4.73,"LINESTRING (11.4839527 63.7936913, 11.4839607 63.7936775, 11.4839784 63.7936657, 11.4840038 63.7936571)",,,
495661491,,Nordgata,residential,,True,False,2.839,"LINESTRING (11.4844622 63.7938725, 11.484437 63.7938787, 11.4844088 63.7938816)",,,
495661447,,Hanskemakargata,residential,40,False,True,4.302,"LINESTRING (11.482132 63.7892029, 11.4821168 63.789241)",,,
495661447,,Hanskemakargata,residential,40,False,False,51.977,"LINESTRING (11.482132 63.7892029, 11.4821903 63.7890445, 11.4822776 63.7888822, 11.4823354 63.7887444)",,,
495661493,,Kroken,residential,,False,True,216.276,"LINESTRING (11.482132 63.7892029, 11.4820373 63.7892049, 11.4814506 63.789177, 11.4806179 63.789147, 11.4805031 63.7891176, 11.4804566 63.7890774, 11.4804699 63.7890051, 11.4805514 63.7887762, 11.4805974 63.7887333, 11.4806439 63.7887046, 11.4806818 63.788687, 11.4807896 63.7886537, 11.4808954 63.7886345, 11.4809613 63.7886316, 11.4816344 63.7886545, 11.4820303 63.7886745, 11.4822458 63.788697, 11.4823471 63.7887159)",,,
495661447,,Hanskemakargata,residential,40,False,False,17.373,"LINESTRING (11.4823471 63.7887159, 11.4824142 63.7885625)",,,
495661447,,Hanskemakargata,residential,40,False,True,3.221,"LINESTRING (11.4823471 63.7887159, 11.4823354 63.7887444)",,,
495661493,,Kroken,residential,,False,False,216.276,"LINESTRING (11.4823471 63.7887159, 11.4822458 63.788697, 11.4820303 63.7886745, 11.4816344 63.7886545, 11.4809613 63.7886316, 11.4808954 63.7886345, 11.4807896 63.7886537, 11.4806818 63.788687, 11.4806439 63.7887046, 11.4805974 63.7887333, 11.4805514 63.7887762, 11.4804699 63.7890051, 11.4804566 63.7890774, 11.4805031 63.7891176, 11.4806179 63.789147, 11.4814506 63.789177, 11.4820373 63.7892049, 11.482132 63.7892029)",,,
495661441,,Nordgata,residential,,False,False,30.294,"LINESTRING (11.4848872 63.7938925, 11.485116 63.7939335, 11.4854598 63.7939939)",,,
495661492,,Nordgata,residential,,True,False,21.070999999999998,"LINESTRING (11.4848872 63.7938925, 11.4847799 63.7938948, 11.4844622 63.7938725)",,,
495661491,,Nordgata,residential,,True,False,8.706,"LINESTRING (11.4844731 63.7938032, 11.4844935 63.793816, 11.4845031 63.7938311, 11.4845006 63.7938467, 11.4844865 63.793861, 11.4844622 63.7938725)",,,
495661497,,Nordgata,residential,,True,False,22.771,"LINESTRING (11.4844731 63.7938032, 11.4846895 63.793842, 11.484816 63.7938672, 11.4848872 63.7938925)",,,
495661491,,Nordgata,residential,,True,False,7.561999999999999,"LINESTRING (11.4844088 63.7938816, 11.484378 63.7938808, 11.4843491 63.7938761, 11.4843246 63.7938679, 11.4843066 63.7938569, 11.4842966 63.793844)",,,
495661500,,Jernbanegata,residential,,True,False,14.48,"LINESTRING (11.4844088 63.7938816, 11.4843333 63.7939283, 11.4842814 63.7939666, 11.4842273 63.7939816)",,,
495661435,,Feskarvegen,residential,,False,False,73.229,"LINESTRING (11.4802848 63.7906952, 11.4803061 63.7905179, 11.4802843 63.7902532, 11.4803013 63.7900372)",,,
495661435,,Feskarvegen,residential,,False,True,54.904,"LINESTRING (11.4802848 63.7906952, 11.4801839 63.7909598, 11.4801085 63.7910491, 11.4799644 63.7911626)",,,
495661505,,Spellåkeren,residential,,False,True,59.351,"LINESTRING (11.4802848 63.7906952, 11.4811763 63.7908059, 11.4814271 63.7908633)",,,
495661447,,Hanskemakargata,residential,40,False,False,87.583,"LINESTRING (11.4814271 63.7908633, 11.4814874 63.7906572, 11.48157 63.7904669, 11.4816627 63.7902122, 11.4817251 63.7900871)",,,
495661447,,Hanskemakargata,residential,40,False,True,145.991,"LINESTRING (11.4814271 63.7908633, 11.4813102 63.7911488, 11.4811592 63.7916364, 11.4811136 63.7917716, 11.481101 63.7918032, 11.4809588 63.7921596)",,,
495661505,,Spellåkeren,residential,,False,False,59.351,"LINESTRING (11.4814271 63.7908633, 11.4811763 63.7908059, 11.4802848 63.7906952)",,,
495661505,,Spellåkeren,residential,,False,True,65.64,"LINESTRING (11.4814271 63.7908633, 11.4825266 63.7910231, 11.4827041 63.7910337)",,,
36626044,,Møllegata,residential,,False,False,101.022,"LINESTRING (11.4827041 63.7910337, 11.482773 63.7908395, 11.482832 63.7905786, 11.4830051 63.7901354)",,,
36626044,,Møllegata,residential,,False,True,141.225,"LINESTRING (11.4827041 63.7910337, 11.4825968 63.7913725, 11.4824389 63.79192, 11.4823766 63.7921126, 11.4823458 63.7922061, 11.4823119 63.7922918)",,,
495661505,,Spellåkeren,residential,,False,False,65.64,"LINESTRING (11.4827041 63.7910337, 11.4825266 63.7910231, 11.4814271 63.7908633)",,,
495661491,,Nordgata,residential,,True,False,3.41,"LINESTRING (11.4842966 63.793844, 11.4842962 63.7938287, 11.4843071 63.7938141)",,,
495661486,,Nordgata,residential,,True,False,8.466,"LINESTRING (11.4840617 63.7937374, 11.484033 63.7937372, 11.4840057 63.7937332, 11.4839822 63.7937259, 11.4839646 63.7937158, 11.4839545 63.7937039, 11.4839527 63.7936913)",,,
