osmid,oneway,ref,highway,maxspeed,junction,reversed,length,geometry,name,lanes,tunnel,width
195997344,False,,residential,,,False,65.481,"LINESTRING (11.0520483 59.9533159, 11.0520548 59.9533468, 11.0520574 59.9533591, 11.0521091 59.9535426, 11.0521387 59.9535643, 11.0521865 59.9535841, 11.0522465 59.9535931, 11.0524928 59.9535867, 11.0525205 59.953734)",,,,
195997344,False,,residential,,,True,65.48100000000001,"LINESTRING (11.0525205 59.953734, 11.0524928 59.9535867, 11.0522465 59.9535931, 11.0521865 59.9535841, 11.0521387 59.9535643, 11.0521091 59.9535426, 11.0520574 59.9533591, 11.0520548 59.9533468, 11.0520483 59.9533159)",,,,
26224016,False,,residential,30,,True,52.318,"LINESTRING (11.051114 59.953366, 11.0511947 59.9533616, 11.0516591 59.9533361, 11.0516902 59.9533342, 11.0517805 59.9533287, 11.0520483 59.9533159)",Fabrikkgata,,,
195997718,True,,residential,,,False,24.28,"LINESTRING (11.051114 59.953366, 11.0509083 59.953396, 11.0507011 59.9534357)",Fabrikkgata,,,
195998321,True,120,primary,50,,False,36.861000000000004,"LINESTRING (11.0505586 59.953806, 11.0504611 59.9536317, 11.0503843 59.9534862)",Jernbanegata,2,,
"[195998323, 757934587, 757934588, 757934589, 757934590]",False,120,primary,50,,False,100.62699999999998,"LINESTRING (11.0505586 59.953806, 11.0505861 59.9540827, 11.0505782 59.9542122, 11.0505666 59.9542555, 11.0505348 59.9543139, 11.0505024 59.9543599, 11.0503994 59.9544489, 11.0503099 59.9545037, 11.050193 59.9545617, 11.0500463 59.9546125)",Jernbanegata,2,,
54731398,False,,residential,,,False,47.414,"LINESTRING (11.0498078 59.955361, 11.0497095 59.9553821, 11.0490766 59.9555156, 11.0490248 59.9555286)",Torvet,,,
907703307,False,120,primary,50,,False,100.41000000000001,"LINESTRING (11.0498078 59.955361, 11.0501458 59.9557668, 11.0504398 59.9561244, 11.050481 59.9561982)",Solheimsgata,2,,
993105969,False,120,primary,50,,True,44.535,"LINESTRING (11.0498078 59.955361, 11.0495103 59.9550043, 11.0494992 59.9549915)",Solheimsgata,2,,
24000545,False,,residential,,,True,46.193000000000005,"LINESTRING (11.0479716 59.9567267, 11.0473518 59.9568547, 11.0472052 59.9568859)",Nittedalsgata,,,
25216227,False,,residential,,,False,151.844,"LINESTRING (11.0509218 59.9567395, 11.0507776 59.9567723, 11.0502522 59.9568872, 11.0497181 59.957004, 11.048529 59.9572442, 11.0484094 59.9572707)",Teatergata,,,
25216227,False,,residential,,,True,108.61899999999999,"LINESTRING (11.0509218 59.9567395, 11.0510645 59.9567042, 11.0517936 59.9565488, 11.0519969 59.9565065, 11.0522029 59.9564614, 11.0524081 59.956417, 11.0527134 59.956353)",Teatergata,,,
404473671,True,120,primary,50,,False,29.28,"LINESTRING (11.0509218 59.9567395, 11.051024 59.9567862, 11.0510492 59.9568189, 11.0510741 59.9568515, 11.0511038 59.9569747)",Solheimsgata,1,,
"[886643373, 886643374]",False,120,primary,50,,True,65.0,"LINESTRING (11.0509218 59.9567395, 11.0507373 59.9565136, 11.0505374 59.9562672, 11.050481 59.9561982)",Solheimsgata,3,,
404473667,False,120,primary,50,,False,44.475,"LINESTRING (11.0511038 59.9569747, 11.0514106 59.957344)",Solheimsgata,2,,
404473670,True,120,primary,50,,False,29.258999999999997,"LINESTRING (11.0511038 59.9569747, 11.050964 59.9568763, 11.0509362 59.9568422, 11.0509098 59.9568098, 11.0509218 59.9567395)",Solheimsgata,1,,
404473667,False,120,primary,50,,True,44.475,"LINESTRING (11.0514106 59.957344, 11.0511038 59.9569747)",Solheimsgata,2,,
"[404473669, 1059752333]",True,120,primary,50,,False,29.262,"LINESTRING (11.0514106 59.957344, 11.0515697 59.9574542, 11.0515923 59.957481, 11.0516256 59.9575107, 11.0516934 59.957565)",Solheimsgata,1,,
5049479,True,120,primary,50,roundabout,False,17.687,"LINESTRING (11.0516934 59.957565, 11.0517451 59.9575707, 11.0517923 59.9575827, 11.051832 59.9576002, 11.0518618 59.9576221, 11.0518797 59.9576471, 11.0518845 59.9576735)",,,,
5049479,True,120,primary,50,roundabout,False,9.883,"LINESTRING (11.0515304 59.9575934, 11.0515657 59.9575799, 11.0516058 59.9575704, 11.051649 59.9575654, 11.0516934 59.957565)",,,,
"[404473668, 1059752334]",True,120,primary,50,,False,28.602,"LINESTRING (11.0515304 59.9575934, 11.0515006 59.9575435, 11.051474 59.957503, 11.0514558 59.9574781, 11.0514106 59.957344)",Solheimsgata,1,,
5049479,True,120,primary,50,roundabout,False,6.872999999999999,"LINESTRING (11.05147 59.9576464, 11.051483 59.9576269, 11.0515034 59.957609, 11.0515304 59.9575934)",,,,
404473664,True,120,primary,50,,False,29.494,"LINESTRING (11.0515013 59.9577293, 11.0514538 59.9577292, 11.0513971 59.9577317, 11.0513419 59.9577356, 11.0512722 59.957743, 11.0512177 59.9577489, 11.0509752 59.9577446)",Adolph Tidemands gate,1,,
706204310,True,120,primary,50,roundabout,False,9.634999999999998,"LINESTRING (11.0515013 59.9577293, 11.0514807 59.9577102, 11.0514684 59.9576895, 11.0514647 59.9576679, 11.05147 59.9576464)",,,,
25221744,False,120,primary,50,,False,15.46,"LINESTRING (11.0509752 59.9577446, 11.0508632 59.9577566, 11.0507036 59.9577736)",Adolph Tidemands gate,2,,
404473665,True,120,primary,50,,False,29.823999999999998,"LINESTRING (11.0509752 59.9577446, 11.0511793 59.9576902, 11.051245 59.9576815, 11.0513107 59.9576754, 11.0513657 59.9576675, 11.0514166 59.957658, 11.05147 59.9576464)",Adolph Tidemands gate,1,,
25221744,False,120,primary,50,,True,15.46,"LINESTRING (11.0507036 59.9577736, 11.0508632 59.9577566, 11.0509752 59.9577446)",Adolph Tidemands gate,2,,
404473661,True,120,primary,50,,False,51.363,"LINESTRING (11.0507036 59.9577736, 11.0504613 59.9578337, 11.0502642 59.9578546, 11.0501358 59.9578683, 11.0500695 59.9578753, 11.0498179 59.9578712)",Adolph Tidemands gate,1,,
404473662,True,120,primary,50,,False,51.331,"LINESTRING (11.0498179 59.9578712, 11.0500337 59.9578155, 11.050109 59.9578074, 11.0502371 59.9577935, 11.0504388 59.9577717, 11.0507036 59.9577736)",Adolph Tidemands gate,1,,
"[1070731585, 404473659]",False,120,primary,50,,False,61.772,"LINESTRING (11.0498179 59.9578712, 11.0491644 59.9579434, 11.0489143 59.957971, 11.0487339 59.9579899)",Adolph Tidemands gate,2,,
"[83129100, 211350294]",False,120,primary,50,,True,200.123,"LINESTRING (11.0455636 59.9541544, 11.0456844 59.954144, 11.0458207 59.954133, 11.0459834 59.954125, 11.0461475 59.9541197, 11.0463264 59.9541179, 11.0464869 59.9541175, 11.0466536 59.9541227, 11.046943 59.9541404, 11.0471829 59.9541637, 11.0474682 59.9542005, 11.0487673 59.9544027, 11.048834 59.9544169, 11.0489205 59.9544393, 11.0489959 59.9544667, 11.0490305 59.9544815)","['Jonas Lies gate', 'Solheimsgata']",2,,
"[683386892, 404561605]",True,120,primary,50,,False,26.966,"LINESTRING (11.0455636 59.9541544, 11.0453813 59.9542002, 11.0453207 59.9542095, 11.0452753 59.9542166, 11.0452066 59.95423, 11.045119 59.9542493)",Jonas Lies gate,,,
210419412,True,120,primary,50,roundabout,False,10.171,"LINESTRING (11.045033 59.9541765, 11.0450654 59.954185, 11.0450919 59.9541976, 11.0451105 59.9542133, 11.0451198 59.954231, 11.045119 59.9542493)",,,,
"[404561604, 683386894]",True,120,primary,50,,False,29.741,"LINESTRING (11.045033 59.9541765, 11.0451346 59.9541675, 11.0452218 59.9541617, 11.0452871 59.9541572, 11.0453523 59.9541527, 11.0455636 59.9541544)",Jonas Lies gate,,,
404561602,True,1531,secondary,50,,False,19.782,"LINESTRING (11.04508 59.9542865, 11.0451096 59.9543289, 11.0451257 59.9543513, 11.0451418 59.9543745, 11.0451475 59.954391, 11.0451705 59.9544579)",Adolph Tidemands gate,,,
704625934,True,120,primary,50,roundabout,False,9.006,"LINESTRING (11.04508 59.9542865, 11.0450469 59.9542981, 11.0450083 59.9543041, 11.0449678 59.954304, 11.0449293 59.9542978)",,,,
23373053,False,1531,secondary,50,,False,32.26,"LINESTRING (11.0451705 59.9544579, 11.04521 59.9545064, 11.0453305 59.9546541, 11.0453942 59.9547255)",Adolph Tidemands gate,2,,
404561603,True,1531,secondary,50,,False,22.303,"LINESTRING (11.0451705 59.9544579, 11.045088 59.9544034, 11.0450639 59.9543875, 11.045029 59.9543622, 11.0449906 59.9543366, 11.0449293 59.9542978)",Adolph Tidemands gate,,,
"[58198048, 703449787, 1020629318, 199296821, 503854967, 199296824, 987141274, 58198043, 5023357]",False,,unclassified,,,False,568.0350000000001,"LINESTRING (11.0407273 59.9538326, 11.0406535 59.9537856, 11.0398819 59.9533488, 11.0398154 59.9533151, 11.0395922 59.9531861, 11.0395569 59.9531622, 11.0395059 59.9531251, 11.0395027 59.9531224, 11.0394523 59.9530787, 11.0394101 59.9530263, 11.0393782 59.9529835, 11.0393611 59.9529605, 11.0393383 59.9529209, 11.039317 59.9528743, 11.0393047 59.9528168, 11.0393007 59.9527638, 11.0393047 59.9526711, 11.0393182 59.9525899, 11.0393383 59.9525241, 11.0393879 59.9524146, 11.0394778 59.9522663, 11.0395502 59.9521863, 11.0396254 59.9521195, 11.0397326 59.9520547, 11.039847 59.9519988, 11.0399646 59.9519533, 11.040143 59.9519056, 11.0403829 59.9518725, 11.0406927 59.9518833, 11.0409969 59.9519392, 11.0412564 59.9519906, 11.0414614 59.9520133, 11.0417062 59.9520404, 11.0421096 59.9520705, 11.042318 59.9520834, 11.042885 59.952116, 11.0432631 59.9521296, 11.0435721 59.9521124, 11.0439368 59.9520976, 11.044222 59.952088, 11.0445696 59.9521097, 11.0453263 59.9522311, 11.045442 59.9522497, 11.045565 59.9522741)",Dampsagveien,,yes,
433011391,False,,unclassified,,,True,16.364,"LINESTRING (11.0407273 59.9538326, 11.0406851 59.9538689, 11.0406542 59.9538904, 11.0406163 59.9539074, 11.0405328 59.9539403)",Dampsagveien,,,
433011392,False,,unclassified,,,False,22.305999999999997,"LINESTRING (11.0407273 59.9538326, 11.0407682 59.9538652, 11.0407803 59.9538892, 11.040779 59.9539132, 11.0407575 59.9539364, 11.0407143 59.9539632, 11.0406363 59.9539995)",Dampsagveien,,,
433011392,False,,unclassified,,,False,7.818,"LINESTRING (11.0406363 59.9539995, 11.0404964 59.9540056)",Dampsagveien,,,
433011392,False,,unclassified,,,True,22.305999999999997,"LINESTRING (11.0406363 59.9539995, 11.0407143 59.9539632, 11.0407575 59.9539364, 11.040779 59.9539132, 11.0407803 59.9538892, 11.0407682 59.9538652, 11.0407273 59.9538326)",Dampsagveien,,,
"[97031563, 433047180]",True,1518,secondary,50,,False,64.96399999999998,"LINESTRING (11.0406363 59.9539995, 11.0408487 59.9541242, 11.041229 59.9543443, 11.0412859 59.9543688, 11.0413462 59.9543923, 11.041405 59.9544105, 11.0414399 59.9544176)",Brogata,1,,
442304538,False,,residential,,,True,8.333,"LINESTRING (11.0474978 59.9593831, 11.0474657 59.9593099)",Engebr. Wessels gate,,,
442304538,False,,residential,,,False,73.443,"LINESTRING (11.0474978 59.9593831, 11.0475035 59.959396, 11.0475264 59.9594483, 11.0475459 59.9594928, 11.0476032 59.9596524, 11.0476397 59.9597442, 11.047766 59.9600297)",Engebr. Wessels gate,,,
"[1004121859, 442304539]",False,,residential,,,False,100.92599999999999,"LINESTRING (11.0474978 59.9593831, 11.0476147 59.9593692, 11.04801 59.959322, 11.0483527 59.959282, 11.0484171 59.9592804, 11.0484887 59.9592741, 11.0485401 59.959266, 11.0485891 59.9592557, 11.048647 59.9592462, 11.0491136 59.9591906, 11.0492592 59.9591728)",Gjerdrumsgata,1,,
442304538,False,,residential,,,True,73.44299999999998,"LINESTRING (11.047766 59.9600297, 11.0476397 59.9597442, 11.0476032 59.9596524, 11.0475459 59.9594928, 11.0475264 59.9594483, 11.0475035 59.959396, 11.0474978 59.9593831)",Engebr. Wessels gate,,,
952791474,False,,residential,,,False,102.102,"LINESTRING (11.047766 59.9600297, 11.0486508 59.9599291, 11.0492905 59.9598494, 11.0494171 59.9598336, 11.0495509 59.9598184)",Nannestadgata,,,
25123036,False,,residential,,,True,4.669,"LINESTRING (11.0439245 59.9566018, 11.0438479 59.9566189)",Torvgata,,,
1195271440,True,,residential,,,False,47.964,"LINESTRING (11.0439245 59.9566018, 11.0447188 59.9564347)",Torvgata,,,
1195271439,False,,residential,,,True,60.591,"LINESTRING (11.0475203 59.9558397, 11.0470519 59.9559421, 11.0466793 59.9560236, 11.0465229 59.9560578)",Torvgata,,,
618091906,False,,residential,,,True,36.863,"LINESTRING (11.044457 59.9561302, 11.0447188 59.9564347)",Torvgata,,,
618091906,False,,residential,,,False,36.863,"LINESTRING (11.0447188 59.9564347, 11.044457 59.9561302)",Torvgata,,,
1195271440,True,,residential,,,False,108.831,"LINESTRING (11.0447188 59.9564347, 11.0453128 59.9563094, 11.0453978 59.9562915, 11.0463643 59.9560916, 11.0465229 59.9560578)",Torvgata,,,
5023660,True,,residential,30,,False,67.24099999999999,"LINESTRING (11.0457241 59.9595168, 11.0457008 59.9594629, 11.0456514 59.9593553, 11.0455314 59.959094, 11.0454549 59.9589273)",Brandvoldgata,,,5
25216098,False,,residential,,,True,103.44900000000001,"LINESTRING (11.0457241 59.9595168, 11.0456415 59.9595694, 11.0455496 59.9595975, 11.0453382 59.9596271, 11.0452718 59.959635, 11.0452181 59.9596414, 11.0450858 59.9596571, 11.0450258 59.9596636, 11.0439763 59.9597841)",Gjerdrumsgata,,,
672522182,False,,residential,,,False,99.64000000000001,"LINESTRING (11.0457241 59.9595168, 11.0461089 59.9594711, 11.0461806 59.9594626, 11.0469113 59.9593758, 11.0469727 59.9593685, 11.0474657 59.9593099)",Gjerdrumsgata,,,
54731398,False,,residential,,,True,47.414,"LINESTRING (11.0490248 59.9555286, 11.0490766 59.9555156, 11.0497095 59.9553821, 11.0498078 59.955361)",Torvet,,,
23488508,False,1532,secondary,50,,False,108.42999999999999,"LINESTRING (11.0522758 59.9558195, 11.051844 59.955911, 11.0506995 59.9561517, 11.050481 59.9561982)",Sørumsgata,2,,
"[906847633, 818162274, 25284578, 906847634]",False,1532,secondary,50,,"[False, True]",195.99699999999999,"LINESTRING (11.0522758 59.9558195, 11.0525324 59.955766, 11.0531015 59.9556475, 11.0535739 59.9555458, 11.0536623 59.9555268, 11.054036 59.9554442, 11.0542925 59.9553922, 11.0552502 59.9551956, 11.0555257 59.9551421)",Sørumsgata,2,,
1171746664,False,,tertiary,,,False,3.48,"LINESTRING (11.0429172 59.9577958, 11.0429755 59.9577845)",Nittedalsgata,,,
25122780,False,,residential,,,True,31.398,"LINESTRING (11.0429172 59.9577958, 11.0429493 59.9578493, 11.0430536 59.9580697)",Selboes gate,,,
5049483,True,120,primary,50,roundabout,False,17.924,"LINESTRING (11.0503592 59.9533033, 11.0504093 59.9532882, 11.0504748 59.9532796, 11.0505424 59.9532812, 11.050606 59.953293, 11.0506542 59.9533111)",,,,
"[5049485, 886705662]",True,120,primary,50,,False,199.48600000000002,"LINESTRING (11.0503592 59.9533033, 11.0503793 59.9532654, 11.0503887 59.9532181, 11.0503887 59.953167, 11.0503786 59.9531039, 11.0503525 59.9530277, 11.0503055 59.9529277, 11.0502512 59.952834, 11.0501942 59.9527504, 11.0501271 59.9526684, 11.0500272 59.9525603, 11.0498211 59.9523864, 11.0497369 59.952325, 11.0496101 59.952235, 11.0494693 59.9521524, 11.0492299 59.9520349, 11.048949 59.9519187, 11.0486781 59.9518106)",Jernbanegata,2,,
5049483,True,120,primary,50,roundabout,False,3.352,"LINESTRING (11.0506542 59.9533111, 11.0506909 59.953335)",,,,
51433329,False,,residential,,,True,70.34800000000001,"LINESTRING (11.0476116 59.9543725, 11.0478248 59.9549464, 11.0478314 59.9549952)",,,,
25216146,False,,residential,,,False,90.764,"LINESTRING (11.0538243 59.9568357, 11.0550774 59.9573579)",Kjerulfs gate,,,
32845238,True,120,primary,50,roundabout,False,13.917,"LINESTRING (11.0493014 59.9548479, 11.0492461 59.9548454, 11.0491864 59.9548328, 11.0491373 59.9548116, 11.0491035 59.9547839)",,,,
32845238,True,120,primary,50,roundabout,False,8.873999999999999,"LINESTRING (11.0494442 59.9548173, 11.0494406 59.9548198, 11.0493738 59.9548411, 11.0493106 59.9548483, 11.0493014 59.9548479)",,,,
993105970,True,120,primary,50,,False,19.697000000000003,"LINESTRING (11.0494442 59.9548173, 11.0494742 59.9548771, 11.0494897 59.9549084, 11.0494992 59.9549915)",Solheimsgata,1,,
5049493,True,120,primary,50,,False,19.45,"LINESTRING (11.0494992 59.9549915, 11.0493959 59.9549279, 11.0493589 59.9548967, 11.0493014 59.9548479)",Solheimsgata,1,,
993105969,False,120,primary,50,,False,44.535,"LINESTRING (11.0494992 59.9549915, 11.0495103 59.9550043, 11.0498078 59.955361)",Solheimsgata,2,,
32845238,True,120,primary,50,roundabout,False,8.906,"LINESTRING (11.0491633 59.954665, 11.0492132 59.9546478, 11.0492799 59.9546394, 11.0493104 59.9546407)",,,,
993105971,True,120,primary,50,,False,21.723,"LINESTRING (11.0491633 59.954665, 11.0491325 59.954623, 11.0490974 59.9545753, 11.0490861 59.9545632, 11.0490738 59.9545502, 11.0490305 59.9544815)",Solheimsgata,1,,
32845238,True,120,primary,50,roundabout,False,9.768,"LINESTRING (11.0493104 59.9546407, 11.0493483 59.9546423, 11.0494112 59.9546561, 11.0494618 59.9546794)",,,,
5049495,True,120,primary,50,,False,24.114,"LINESTRING (11.0490305 59.9544815, 11.0491604 59.9545233, 11.0491787 59.9545346, 11.0491958 59.9545457, 11.0492574 59.9545967, 11.0493104 59.9546407)",Solheimsgata,1,,
"[83129100, 211350294]",False,120,primary,50,,False,200.12300000000002,"LINESTRING (11.0490305 59.9544815, 11.0489959 59.9544667, 11.0489205 59.9544393, 11.048834 59.9544169, 11.0487673 59.9544027, 11.0474682 59.9542005, 11.0471829 59.9541637, 11.046943 59.9541404, 11.0466536 59.9541227, 11.0464869 59.9541175, 11.0463264 59.9541179, 11.0461475 59.9541197, 11.0459834 59.954125, 11.0458207 59.954133, 11.0456844 59.954144, 11.0455636 59.9541544)","['Jonas Lies gate', 'Solheimsgata']",2,,
544104370,False,,living_street,,,False,92.371,"LINESTRING (11.048929 59.9587896, 11.0486231 59.9588142, 11.0479919 59.9588754, 11.0479009 59.9588901, 11.0475276 59.9589018, 11.0474479 59.9589096, 11.0473852 59.9589157, 11.047295 59.9589244)",Skedsmogata,,,
442304538,False,,residential,,,False,8.333,"LINESTRING (11.0474657 59.9593099, 11.0474978 59.9593831)",Engebr. Wessels gate,,,
442304538,False,,residential,,,True,43.907,"LINESTRING (11.0474657 59.9593099, 11.0474427 59.9592575, 11.0474055 59.9591727, 11.047295 59.9589244)",Engebr. Wessels gate,,,
672522182,False,,residential,,,True,99.64,"LINESTRING (11.0474657 59.9593099, 11.0469727 59.9593685, 11.0469113 59.9593758, 11.0461806 59.9594626, 11.0461089 59.9594711, 11.0457241 59.9595168)",Gjerdrumsgata,,,
703445427,False,,residential,30,,True,10.082,"LINESTRING (11.0449072 59.9577755, 11.0449943 59.957855)",Brandvoldgata,,,
1131925186,True,,residential,,,False,39.244,"LINESTRING (11.0513369 59.9582561, 11.0515686 59.9582319, 11.052027 59.958184)",Brøtergata,,,
