osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,tunnel
528947809,True,1,,Shop Street,secondary,50,,False,40.659,"LINESTRING (-9.5229146 53.7983502, -9.5230803 53.7984172, -9.5231458 53.7984462, -9.5232616 53.7984974, -9.5234151 53.7985653)",,
"[58725176, 528947813]",False,2,,High Street,tertiary,50,,True,119.868,"LINESTRING (-9.5229146 53.7983502, -9.522952 53.7983245, -9.523058 53.7982108, -9.5230552 53.798164, -9.5230523 53.7981154, -9.5229725 53.7979311, -9.5228451 53.7976372, -9.5228425 53.7976305, -9.5227204 53.7973204)",,
108056392,False,,,Father Angelus Park,residential,,,False,173.207,"LINESTRING (-9.5156003 53.8023225, -9.5155708 53.8024056, -9.5155193 53.8024281, -9.5153119 53.8023807, -9.5152439 53.8023856, -9.5150965 53.8024386, -9.5149398 53.8024574, -9.5149151 53.8024735, -9.5145758 53.8026955, -9.5137294 53.8032493)",,
123202876,False,2,R309,Castlebar Road,secondary,50,yes,False,230.92200000000003,"LINESTRING (-9.5156003 53.8023225, -9.5157372 53.8023088, -9.5158717 53.8022773, -9.5159796 53.8022328, -9.5161816 53.8021033, -9.5165791 53.8017978, -9.5166014 53.8017806, -9.5167708 53.8016806, -9.5171072 53.80151, -9.5172891 53.8014354, -9.5174297 53.8013778, -9.5176942 53.8012921, -9.5181675 53.8011743, -9.518376 53.8011271)",,
"[23787154, 23771451, 23787155]",False,2,,Distillery Road,tertiary,50,,False,215.982,"LINESTRING (-9.518376 53.8011271, -9.5183303 53.8010676, -9.5182907 53.8010117, -9.5180258 53.8006754, -9.5176772 53.8003039, -9.5175853 53.8001969, -9.5173845 53.800005, -9.5172266 53.7998541, -9.5169791 53.7996175, -9.5169357 53.7995391, -9.5169403 53.7994679, -9.5169647 53.7994035)",yes,
123202876,False,2,R309,Castlebar Road,secondary,50,yes,True,230.922,"LINESTRING (-9.518376 53.8011271, -9.5181675 53.8011743, -9.5176942 53.8012921, -9.5174297 53.8013778, -9.5172891 53.8014354, -9.5171072 53.80151, -9.5167708 53.8016806, -9.5166014 53.8017806, -9.5165791 53.8017978, -9.5161816 53.8021033, -9.5159796 53.8022328, -9.5158717 53.8022773, -9.5157372 53.8023088, -9.5156003 53.8023225)",,
"[1100855445, 1053654302]",False,2,R309,Castlebar Street,secondary,50,yes,False,179.42200000000003,"LINESTRING (-9.518376 53.8011271, -9.5185763 53.8010845, -9.5189515 53.8009967, -9.5198646 53.8007849, -9.5203725 53.8006575, -9.5209103 53.8005248)",,
"[23771451, 23787154, 23787155]",False,2,,Distillery Road,tertiary,50,,True,215.98199999999997,"LINESTRING (-9.5169647 53.7994035, -9.5169403 53.7994679, -9.5169357 53.7995391, -9.5169791 53.7996175, -9.5172266 53.7998541, -9.5173845 53.800005, -9.5175853 53.8001969, -9.5176772 53.8003039, -9.5180258 53.8006754, -9.5182907 53.8010117, -9.5183303 53.8010676, -9.518376 53.8011271)",yes,
771668124,False,2,,Distillery Road,tertiary,50,,False,36.362,"LINESTRING (-9.5169647 53.7994035, -9.5170195 53.7993104, -9.5170608 53.7992401, -9.5171753 53.7991017)",,
"[24028777, 1175848583]",False,,,Mill Road,residential,,,False,130.754,"LINESTRING (-9.5169647 53.7994035, -9.5168882 53.7994053, -9.5168763 53.7994081, -9.516416 53.7995165, -9.5160679 53.799583, -9.5159456 53.7995994, -9.5157199 53.7996296, -9.5155239 53.7996433, -9.515351 53.7996734, -9.515108 53.799783)",,
23771505,False,2,,Fairgreen,tertiary,50,,True,15.374,"LINESTRING (-9.5190867 53.7993279, -9.5192808 53.7994052)",,
"[1053659403, 1053659404]",False,"['2', '3']",,Fairgreen,tertiary,50,,False,46.602000000000004,"LINESTRING (-9.5190867 53.7993279, -9.5190019 53.7993138, -9.5189157 53.7993138, -9.518805 53.7993259, -9.5186999 53.7993568, -9.5185604 53.799413, -9.5184579 53.7994662)",,
"[23787149, 23771525, 23787150]",True,1,,North Mall,tertiary,50,,False,199.53,"LINESTRING (-9.5184579 53.7994662, -9.5185148 53.799489, -9.5185903 53.7995194, -9.5188268 53.7996347, -9.5197666 53.800036, -9.5209103 53.8005248)",yes,
224084796,False,2,,Fairgreen,tertiary,50,,False,55.458,"LINESTRING (-9.5184579 53.7994662, -9.5179065 53.7992048, -9.5178318 53.7991367)",,
"[1053659403, 1053659404]",False,"['2', '3']",,Fairgreen,tertiary,50,,True,46.602000000000004,"LINESTRING (-9.5184579 53.7994662, -9.5185604 53.799413, -9.5186999 53.7993568, -9.518805 53.7993259, -9.5189157 53.7993138, -9.5190019 53.7993138, -9.5190867 53.7993279)",,
"[23771632, 58725176, 216273878]",False,2,,High Street,tertiary,50,,False,67.74100000000001,"LINESTRING (-9.5224126 53.7964258, -9.5224558 53.7964555, -9.5224722 53.7964668, -9.5227021 53.7966252, -9.5227321 53.796648, -9.5227731 53.7967194, -9.5227669 53.7967741, -9.5227242 53.7968446, -9.5226569 53.7969499)",yes,
392263649,False,,,,tertiary,50,,False,67.139,"LINESTRING (-9.5224126 53.7964258, -9.5221603 53.7965425, -9.5219505 53.7966395, -9.5218242 53.7966802, -9.5216766 53.7967016, -9.5215371 53.7967016)",,
24028786,False,,,Monastery View,residential,,,False,265.79800000000006,"LINESTRING (-9.5215371 53.7967016, -9.5214611 53.7967469, -9.5213632 53.7968052, -9.5205823 53.7972393, -9.5201656 53.7974351, -9.5196987 53.7975874, -9.5192239 53.797754, -9.5186234 53.7978863, -9.518169 53.7979541)",,
392263649,False,,,,tertiary,50,,True,67.139,"LINESTRING (-9.5215371 53.7967016, -9.5216766 53.7967016, -9.5218242 53.7966802, -9.5219505 53.7966395, -9.5221603 53.7965425, -9.5224126 53.7964258)",,
"[746656674, 24019319]",False,2,,Peter Street,tertiary,,,False,109.551,"LINESTRING (-9.5262943 53.7979903, -9.5257387 53.79841, -9.5254203 53.7986746, -9.5253572 53.7987359, -9.5253652 53.7987918)",,
24019320,True,,,John's Row,residential,,,False,142.69400000000002,"LINESTRING (-9.5262943 53.7979903, -9.526204 53.7979724, -9.5253506 53.7976922, -9.5243739 53.797392)",,
23772264,False,2,N59,Quay Road,primary,50,,False,176.03400000000002,"LINESTRING (-9.5277329 53.7983268, -9.5275173 53.7984333, -9.5271828 53.7986439, -9.5270189 53.7987649, -9.5269248 53.7988077, -9.5267831 53.798822, -9.5266449 53.7988134, -9.5264976 53.7987858, -9.5263399 53.7987383, -9.5261102 53.7986984, -9.525914 53.7986943, -9.5256095 53.7987449, -9.5255987 53.7987467, -9.5254545 53.7987746)",,
"[216273112, 24019321]",True,,,Hillside,residential,,,False,105.41,"LINESTRING (-9.5277329 53.7983268, -9.5276271 53.7982817, -9.5275535 53.7982434, -9.5274796 53.7982206, -9.5272545 53.798238, -9.5271611 53.7982405, -9.5270305 53.7982301, -9.5267819 53.7981516, -9.5263852 53.7980204, -9.5262943 53.7979903)",,
24019320,True,,,John's Row,residential,,,False,37.437,"LINESTRING (-9.5243739 53.797392, -9.5238555 53.797252)",,
24019380,False,,,Prospect Avenue,residential,,,False,92.001,"LINESTRING (-9.5243739 53.797392, -9.5249769 53.7966452)",,
24019380,False,,,Prospect Avenue,residential,,,True,92.001,"LINESTRING (-9.5249769 53.7966452, -9.5243739 53.797392)",,
"[24019320, 959816958]",True,,,John's Row,residential,,,False,85.588,"LINESTRING (-9.5238555 53.797252, -9.523183 53.7970825, -9.5226569 53.7969499)",,
"[959816891, 24019381]",False,,,The Elms,residential,,,False,164.627,"LINESTRING (-9.5238555 53.797252, -9.5242129 53.7966855, -9.5244245 53.7965108, -9.524524 53.7963189, -9.5246065 53.7962313, -9.5247509 53.7962078, -9.5249546 53.7962542, -9.5251744 53.7963137)",,
"[959816891, 24019381]",False,,,The Elms,residential,,,True,164.627,"LINESTRING (-9.5251744 53.7963137, -9.5249546 53.7962542, -9.5247509 53.7962078, -9.5246065 53.7962313, -9.524524 53.7963189, -9.5244245 53.7965108, -9.5242129 53.7966855, -9.5238555 53.797252)",,
24019601,False,,,New Road,residential,50,,False,39.954,"LINESTRING (-9.5216973 53.8015965, -9.5217575 53.8016143, -9.5219103 53.8016827, -9.5220492 53.8017305, -9.522232 53.8017579)",,
392801367,False,2,N59,Newport Road,primary,50,,False,64.539,"LINESTRING (-9.5216973 53.8015965, -9.5222515 53.801146, -9.522276 53.8011274)",,
392801367,False,2,N59,Newport Road,primary,50,,True,122.821,"LINESTRING (-9.5216973 53.8015965, -9.5213935 53.8018184, -9.5213247 53.8018686, -9.5212538 53.8019233, -9.5209438 53.8021628, -9.5208615 53.8022264, -9.5206928 53.8023566, -9.5205747 53.8024783)",,
24019601,False,,,New Road,residential,50,,False,215.092,"LINESTRING (-9.522232 53.8017579, -9.5224544 53.8018447, -9.5230432 53.8020744, -9.5232479 53.8021274, -9.5234795 53.8021709, -9.5236806 53.8021956, -9.5240305 53.8022172, -9.5242365 53.8022172, -9.5245027 53.8022035, -9.5246879 53.8021816, -9.5250305 53.8021201, -9.5252735 53.8020668)",,
24019601,False,,,New Road,residential,50,,True,39.954,"LINESTRING (-9.522232 53.8017579, -9.5220492 53.8017305, -9.5219103 53.8016827, -9.5217575 53.8016143, -9.5216973 53.8015965)",,
24019602,False,,,,residential,,,False,60.702,"LINESTRING (-9.522232 53.8017579, -9.5222968 53.8017428, -9.5226881 53.8016081, -9.5230352 53.8014886)",,
24019601,False,,,New Road,residential,50,,False,148.96600000000004,"LINESTRING (-9.5252735 53.8020668, -9.525918 53.8019444, -9.5261328 53.8019036, -9.5263519 53.801862, -9.5265808 53.8018186, -9.5267969 53.8017775, -9.5270135 53.8017364, -9.5272922 53.8016835, -9.527368 53.8016691, -9.5274331 53.8016568)",,
24019601,False,,,New Road,residential,50,,True,215.092,"LINESTRING (-9.5252735 53.8020668, -9.5250305 53.8021201, -9.5246879 53.8021816, -9.5245027 53.8022035, -9.5242365 53.8022172, -9.5240305 53.8022172, -9.5236806 53.8021956, -9.5234795 53.8021709, -9.5232479 53.8021274, -9.5230432 53.8020744, -9.5224544 53.8018447, -9.522232 53.8017579)",,
24019606,False,,,,residential,,,True,55.605999999999995,"LINESTRING (-9.5252735 53.8020668, -9.5250884 53.8018426, -9.5248731 53.8016266)",,
24019602,False,,,,residential,,,False,25.228,"LINESTRING (-9.5230352 53.8014886, -9.5227436 53.8013409)",,
24019602,False,,,,residential,,,True,60.702,"LINESTRING (-9.5230352 53.8014886, -9.5226881 53.8016081, -9.5222968 53.8017428, -9.522232 53.8017579)",,
24019605,False,,,St Mary's Crescent,residential,,,False,128.72899999999998,"LINESTRING (-9.5230352 53.8014886, -9.5232621 53.8015815, -9.5235352 53.8016635, -9.5238454 53.8017155, -9.5241301 53.8017319, -9.5243361 53.801725, -9.5245768 53.8016895, -9.5248731 53.8016266)",,
24019602,False,,,,residential,,,True,25.228,"LINESTRING (-9.5227436 53.8013409, -9.5230352 53.8014886)",,
24019605,False,,,St Mary's Crescent,residential,,,False,138.637,"LINESTRING (-9.5248731 53.8016266, -9.5250663 53.8015638, -9.5252889 53.801433, -9.525446 53.8013238, -9.525572 53.801202, -9.5256686 53.801028, -9.5257062 53.8008782, -9.5257291 53.800767, -9.5257553 53.8007023, -9.5259092 53.8006066)",,
24019605,False,,,St Mary's Crescent,residential,,,True,128.72899999999998,"LINESTRING (-9.5248731 53.8016266, -9.5245768 53.8016895, -9.5243361 53.801725, -9.5241301 53.8017319, -9.5238454 53.8017155, -9.5235352 53.8016635, -9.5232621 53.8015815, -9.5230352 53.8014886)",,
24019606,False,,,,residential,,,False,55.605999999999995,"LINESTRING (-9.5248731 53.8016266, -9.5250884 53.8018426, -9.5252735 53.8020668)",,
24019605,False,,,St Mary's Crescent,residential,,,True,138.637,"LINESTRING (-9.5259092 53.8006066, -9.5257553 53.8007023, -9.5257291 53.800767, -9.5257062 53.8008782, -9.5256686 53.801028, -9.525572 53.801202, -9.525446 53.8013238, -9.5252889 53.801433, -9.5250663 53.8015638, -9.5248731 53.8016266)",,
24020573,False,,,Horkans Hill,residential,50,,False,20.276,"LINESTRING (-9.5155237 53.8042072, -9.5152631 53.804305)",,
24020573,False,,,Horkans Hill,residential,50,,True,362.14599999999996,"LINESTRING (-9.5155237 53.8042072, -9.516389 53.8039523, -9.5171831 53.8037185, -9.517785 53.8035889, -9.5180713 53.8035494, -9.5185175 53.8034877, -9.5207158 53.803159)",,
24020576,False,,,Upper Paddock,residential,,,False,238.839,"LINESTRING (-9.5155237 53.8042072, -9.5155062 53.8035914, -9.5154932 53.803135, -9.5155902 53.8030076, -9.5157467 53.8029068, -9.5158999 53.8028564, -9.516181 53.8028182, -9.5165388 53.8027648, -9.5167171 53.8026849, -9.5168651 53.802577, -9.5168951 53.8025454)",,
24020573,False,,,Horkans Hill,residential,50,,True,20.276,"LINESTRING (-9.5152631 53.804305, -9.5155237 53.8042072)",,
392801363,False,,,Horkans Hill,residential,,,False,38.282,"LINESTRING (-9.5152631 53.804305, -9.5157713 53.8044737)",,
24020574,False,,,,residential,,,False,17.482,"LINESTRING (-9.5152631 53.804305, -9.5151079 53.804348, -9.5150221 53.8043718)",,
392801363,False,,,Horkans Hill,residential,,,True,159.78400000000002,"LINESTRING (-9.5180023 53.8042171, -9.5174024 53.8043129, -9.5170665 53.8044189, -9.5167755 53.8045503, -9.5164973 53.804609, -9.5159908 53.8045466, -9.5157713 53.8044737)",,
24020574,False,,,,residential,,,True,17.482,"LINESTRING (-9.5150221 53.8043718, -9.5151079 53.804348, -9.5152631 53.804305)",,
116932430,False,,,Upper Carrowbeg Estate,residential,,,False,36.869,"LINESTRING (-9.5150221 53.8043718, -9.5149384 53.8043555, -9.5144758 53.8044147)",,
116932430,False,,,Upper Carrowbeg Estate,residential,,,True,33.435,"LINESTRING (-9.5139895 53.8045027, -9.5142173 53.8044542, -9.5144758 53.8044147)",,
24020576,False,,,Upper Paddock,residential,,,True,238.839,"LINESTRING (-9.5168951 53.8025454, -9.5168651 53.802577, -9.5167171 53.8026849, -9.5165388 53.8027648, -9.516181 53.8028182, -9.5158999 53.8028564, -9.5157467 53.8029068, -9.5155902 53.8030076, -9.5154932 53.803135, -9.5155062 53.8035914, -9.5155237 53.8042072)",,
207509032,False,,,Lower Paddock,residential,,,True,128.67000000000002,"LINESTRING (-9.5185497 53.8027633, -9.5186986 53.8029941, -9.5190676 53.8030663, -9.5191982 53.8030689, -9.5192861 53.8024677)",,
24020581,False,2,,Father Angelus Park,residential,,,True,50.661,"LINESTRING (-9.5137294 53.8032493, -9.5142231 53.8035994)",,
108056392,False,,,Father Angelus Park,residential,,,False,43.478,"LINESTRING (-9.5137294 53.8032493, -9.5132645 53.8035277)",,
108056392,False,,,Father Angelus Park,residential,,,True,173.20699999999997,"LINESTRING (-9.5137294 53.8032493, -9.5145758 53.8026955, -9.5149151 53.8024735, -9.5149398 53.8024574, -9.5150965 53.8024386, -9.5152439 53.8023856, -9.5153119 53.8023807, -9.5155193 53.8024281, -9.5155708 53.8024056, -9.5156003 53.8023225)",,
108056392,False,,,Father Angelus Park,residential,,,True,43.478,"LINESTRING (-9.5132645 53.8035277, -9.5137294 53.8032493)",,
1150014105,False,2,R330,Mill Street,secondary,50,,False,27.736,"LINESTRING (-9.519701 53.7988265, -9.5192929 53.7988907)",,
24028778,False,,,Chestnut Grove,residential,,,False,174.85199999999998,"LINESTRING (-9.519701 53.7988265, -9.5196678 53.7987645, -9.5195584 53.7985604, -9.5195493 53.7985437, -9.5194233 53.7983124, -9.519354 53.7982612, -9.5192817 53.7982301, -9.5192004 53.7982113, -9.5191067 53.7982195, -9.5190407 53.7982406, -9.5189678 53.7982745, -9.5188413 53.7983577, -9.5187027 53.7984174, -9.5178939 53.7985459)",,
"[528947122, 1150014106]",False,2,R330,Mill Street,secondary,50,,True,101.884,"LINESTRING (-9.519701 53.7988265, -9.520359 53.7987117, -9.5205422 53.7986804, -9.5206011 53.7986703, -9.5207622 53.7986428, -9.5207963 53.798637, -9.5210369 53.7985967, -9.5211902 53.7985698)",,
24028778,False,,,Chestnut Grove,residential,,,True,174.852,"LINESTRING (-9.5178939 53.7985459, -9.5187027 53.7984174, -9.5188413 53.7983577, -9.5189678 53.7982745, -9.5190407 53.7982406, -9.5191067 53.7982195, -9.5192004 53.7982113, -9.5192817 53.7982301, -9.519354 53.7982612, -9.5194233 53.7983124, -9.5195493 53.7985437, -9.5195584 53.7985604, -9.5196678 53.7987645, -9.519701 53.7988265)",,
24028779,False,,,Grove Park,residential,,,False,28.751,"LINESTRING (-9.5211902 53.7985698, -9.5210963 53.7983826, -9.5210561 53.7983239)",,
"[528947122, 1150014106]",False,2,R330,Mill Street,secondary,50,,False,101.884,"LINESTRING (-9.5211902 53.7985698, -9.5210369 53.7985967, -9.5207963 53.798637, -9.5207622 53.7986428, -9.5206011 53.7986703, -9.5205422 53.7986804, -9.520359 53.7987117, -9.519701 53.7988265)",,
528947122,False,2,R330,Mill Street,secondary,50,,True,118.308,"LINESTRING (-9.5211902 53.7985698, -9.5215655 53.7985054, -9.5226664 53.7983307, -9.5227457 53.7983213, -9.5228114 53.7983125, -9.5228639 53.7983261, -9.5229146 53.7983502)",,
24028780,False,,,Grove Park,residential,,,False,43.326,"LINESTRING (-9.5210561 53.7983239, -9.520417 53.7984205)",,
24028779,False,,,Grove Park,residential,,,False,43.825,"LINESTRING (-9.5210561 53.7983239, -9.5209986 53.798275, -9.5206681 53.7980885, -9.5206172 53.7980313)",,
24028779,False,,,Grove Park,residential,,,True,28.751,"LINESTRING (-9.5210561 53.7983239, -9.5210963 53.7983826, -9.5211902 53.7985698)",,
24028779,False,,,Grove Park,residential,,,True,43.824999999999996,"LINESTRING (-9.5206172 53.7980313, -9.5206681 53.7980885, -9.5209986 53.798275, -9.5210561 53.7983239)",,
24028780,False,,,Grove Park,residential,,,True,43.326,"LINESTRING (-9.520417 53.7984205, -9.5210561 53.7983239)",,
24028784,False,,,,residential,,,False,43.543,"LINESTRING (-9.5227204 53.7973204, -9.5221863 53.7970884)",,
"[58725176, 528947813]",False,2,,High Street,tertiary,50,,False,119.868,"LINESTRING (-9.5227204 53.7973204, -9.5228425 53.7976305, -9.5228451 53.7976372, -9.5229725 53.7979311, -9.5230523 53.7981154, -9.5230552 53.798164, -9.523058 53.7982108, -9.522952 53.7983245, -9.5229146 53.7983502)",,
58725176,False,2,,High Street,tertiary,50,,True,41.620999999999995,"LINESTRING (-9.5227204 53.7973204, -9.5226468 53.7970637, -9.5226569 53.7969499)",,
24028784,False,,,,residential,,,False,24.856,"LINESTRING (-9.5221863 53.7970884, -9.521906 53.7969382)",,
24028784,False,,,,residential,,,True,43.543,"LINESTRING (-9.5221863 53.7970884, -9.5227204 53.7973204)",,
24028785,False,,,Monument View,residential,,,False,68.32900000000001,"LINESTRING (-9.5221863 53.7970884, -9.5219784 53.7972058, -9.521812 53.797218, -9.5215372 53.7973157, -9.5213107 53.7973962)",,
24028784,False,,,,residential,,,True,24.856,"LINESTRING (-9.521906 53.7969382, -9.5221863 53.7970884)",,
24028785,False,,,Monument View,residential,,,True,68.32900000000001,"LINESTRING (-9.5213107 53.7973962, -9.5215372 53.7973157, -9.521812 53.797218, -9.5219784 53.7972058, -9.5221863 53.7970884)",,
24028786,False,,,Monastery View,residential,,,True,265.798,"LINESTRING (-9.518169 53.7979541, -9.5186234 53.7978863, -9.5192239 53.797754, -9.5196987 53.7975874, -9.5201656 53.7974351, -9.5205823 53.7972393, -9.5213632 53.7968052, -9.5214611 53.7967469, -9.5215371 53.7967016)",,
116932430,False,,,Upper Carrowbeg Estate,residential,,,False,33.435,"LINESTRING (-9.5144758 53.8044147, -9.5142173 53.8044542, -9.5139895 53.8045027)",,
116932430,False,,,Upper Carrowbeg Estate,residential,,,True,36.869,"LINESTRING (-9.5144758 53.8044147, -9.5149384 53.8043555, -9.5150221 53.8043718)",,
58725176,False,2,,High Street,tertiary,50,,False,41.620999999999995,"LINESTRING (-9.5226569 53.7969499, -9.5226468 53.7970637, -9.5227204 53.7973204)",,
"[58725176, 216273878, 23771632]",False,2,,High Street,tertiary,50,,True,67.741,"LINESTRING (-9.5226569 53.7969499, -9.5227242 53.7968446, -9.5227669 53.7967741, -9.5227731 53.7967194, -9.5227321 53.796648, -9.5227021 53.7966252, -9.5224722 53.7964668, -9.5224558 53.7964555, -9.5224126 53.7964258)",yes,
"[94209758, 338498583]",False,2,N59,The Doris Brothers Bridge,primary,50,yes,True,25.418,"LINESTRING (-9.5225047 53.8009431, -9.5223328 53.8010863, -9.522276 53.8011274)",yes,
"[529156716, 529156718]",True,1,N59,South Mall,primary,50,yes,False,15.278000000000002,"LINESTRING (-9.5225047 53.8009431, -9.5224985 53.8009039, -9.5224902 53.8008891, -9.522472 53.8008588, -9.522422 53.8008181)",,
746656676,False,2,N59,Quay Road,primary,50,,True,6.169,"LINESTRING (-9.5253652 53.7987918, -9.5254545 53.7987746)",,
"[746656674, 24019319]",False,2,,Peter Street,tertiary,,,True,109.55099999999999,"LINESTRING (-9.5253652 53.7987918, -9.5253572 53.7987359, -9.5254203 53.7986746, -9.5257387 53.79841, -9.5262943 53.7979903)",,
746656675,False,2,N59,Quay Road,primary,50,,False,29.080000000000002,"LINESTRING (-9.5253652 53.7987918, -9.5252963 53.7988066, -9.5252091 53.7988474, -9.5251136 53.7989124, -9.5250455 53.7989653)",,
1150014105,False,2,R330,Mill Street,secondary,50,,True,27.736,"LINESTRING (-9.5192929 53.7988907, -9.519701 53.7988265)",,
23771526,True,,,Fairgreen,tertiary,50,,False,51.359,"LINESTRING (-9.5192929 53.7988907, -9.5193048 53.7989482, -9.5192921 53.7990007, -9.5191428 53.7992783, -9.5190867 53.7993279)",,
1150014105,False,2,R330,Mill Street,secondary,50,,False,99.80000000000001,"LINESTRING (-9.5192929 53.7988907, -9.5191912 53.7989083, -9.5187074 53.7989918, -9.518624 53.7990093, -9.5181458 53.7990835, -9.5179484 53.7991169, -9.5178318 53.7991367)",,
138032122,False,,,Lower Paddock,residential,,,True,120.24699999999999,"LINESTRING (-9.5174632 53.8024146, -9.5184425 53.8024126, -9.5187387 53.8024115, -9.5192861 53.8024677)",,
127106861,False,,,,residential,,,False,51.691,"LINESTRING (-9.5146389 53.7981413, -9.514225 53.7985367)",,
392263589,False,2,R330,Altamont Street,secondary,50,,True,51.258,"LINESTRING (-9.5146389 53.7981413, -9.5152931 53.7983927)",,
