osmid,oneway,lanes,ref,highway,reversed,length,junction,geometry,name,maxspeed,bridge
22973323,True,,R611,secondary,False,3.06,roundabout,"LINESTRING (-8.3912261 51.8165897, -8.3911933 51.8165711)",,,
239585670,True,1,R613,secondary,False,26.03,,"LINESTRING (-8.3911933 51.8165711, -8.39082 51.8165318)",,,
22973323,True,,R611,secondary,False,9.907,roundabout,"LINESTRING (-8.3911933 51.8165711, -8.3911753 51.8165518, -8.3911661 51.8165302, -8.3911666 51.816508, -8.3911766 51.8164866)",,,
67503220,False,,,residential,False,152.599,,"LINESTRING (-8.393802 51.8178666, -8.3937553 51.817804, -8.3937206 51.8176954, -8.3937128 51.8175886, -8.3937459 51.8175026, -8.3938174 51.8174611, -8.3940714 51.8174241, -8.3942311 51.8173834, -8.3943843 51.81732, -8.3944898 51.8172324, -8.3945785 51.8171306, -8.3947272 51.8168138)",Briarfield,,
155715851,True,1,R613,secondary,False,22.201,,"LINESTRING (-8.3917421 51.8165083, -8.3914257 51.8165484)",Ballea Road,50,
67668291,False,2,R613,secondary,False,120.815,,"LINESTRING (-8.3917421 51.8165083, -8.3923703 51.816529, -8.3926975 51.8165398, -8.393492 51.816602)",Ballea Road,50,
155715901,True,2,R611,secondary,False,37.312,,"LINESTRING (-8.3913738 51.816136, -8.3914076 51.8164709)",Main Street,,
155715827,False,2,R611,secondary,False,156.66899999999998,,"LINESTRING (-8.3913738 51.816136, -8.3914056 51.8160609, -8.3914804 51.8158855, -8.3916561 51.8154612, -8.3918514 51.8149473, -8.3919364 51.8147709)",Main Street,50,
155715888,False,2,R612,secondary,True,2.614,,"LINESTRING (-8.3888391 51.8163061, -8.3888384 51.8163296)",Relief Road,,
155715888,False,2,R612,secondary,False,27.976,,"LINESTRING (-8.3888391 51.8163061, -8.3888337 51.8161753, -8.3888317 51.8161275, -8.3888282 51.8160546)",Relief Road,,
155715914,True,1,R611,secondary,False,18.04,,"LINESTRING (-8.3913462 51.816598, -8.3913009 51.8167578)",,,
22973323,True,,R611,secondary,False,8.579,roundabout,"LINESTRING (-8.3913462 51.816598, -8.3913054 51.8166031, -8.3912641 51.8166002, -8.3912261 51.8165897)",,,
1119362879,False,4,R612,secondary,True,1.97,,"LINESTRING (-8.3888214 51.8158811, -8.3888226 51.8158988)",Bóthar Guidel,,
"[1119362881, 775951221, 894533030, 894533031]",False,"['2', '4']",R612,secondary,False,237.94,,"LINESTRING (-8.3888214 51.8158811, -8.3888171 51.8157224, -8.3888089 51.8154197, -8.3887823 51.8144366, -8.3887808 51.8141639, -8.3887764 51.8140737, -8.3887758 51.814061, -8.3887785 51.8137464, -8.3887785 51.8137415)","['Bóthar Guidel', 'Kilnagleary Bridge']",,yes
"[1100657056, 67505159]",False,"['2', '3']",,tertiary,False,421.734,,"LINESTRING (-8.3975317 51.8143491, -8.3974644 51.8144296, -8.3973615 51.8145527, -8.3972064 51.8146751, -8.3970874 51.8147225, -8.3965535 51.8148854, -8.3956191 51.8151423, -8.3954189 51.8151786, -8.3951116 51.8152342, -8.3944946 51.8152983, -8.394191 51.8153597, -8.3939969 51.8154366, -8.3939018 51.8154954, -8.3937242 51.8156052, -8.3936471 51.8156602, -8.3935873 51.8157511, -8.3935111 51.8159251, -8.393492 51.816602)",Pottery Road,,
"[1047619611, 1047619612, 67505159]",False,2,,tertiary,True,160.853,,"LINESTRING (-8.3975317 51.8143491, -8.3975749 51.8142211, -8.3975965 51.8141569, -8.3977022 51.8138496, -8.3977553 51.8136865, -8.3978608 51.8133948, -8.3979953 51.8129314)","['Garrydhu Bridge', 'Pottery Road']",50,yes
180385104,True,1,R612,secondary,False,1.371,roundabout,"LINESTRING (-8.3888515 51.8135413, -8.3888369 51.8135497)",,,
1115122309,True,1,R612,secondary,False,13.797,roundabout,"LINESTRING (-8.388674 51.8135684, -8.3886293 51.8135543, -8.3885932 51.8135328, -8.3885687 51.8135057, -8.388558 51.8134754)",,,
67524190,False,,,residential,False,48.376000000000005,,"LINESTRING (-8.3892609 51.8125353, -8.3892663 51.8124391, -8.3892441 51.8123995, -8.389249 51.8121529, -8.389277 51.8121057)",Mount Rivers,,
180385096,False,,,residential,False,28.187,,"LINESTRING (-8.3889547 51.8106712, -8.3893591 51.810713)",Carraig Iseal,,
67524293,False,,,residential,False,57.117000000000004,,"LINESTRING (-8.3889547 51.8106712, -8.3889896 51.8105435, -8.3890275 51.8105338, -8.3893762 51.8105752, -8.3893839 51.8106032, -8.3893591 51.810713)",Carraig Iseal,,
180385096,False,,,residential,True,23.29,,"LINESTRING (-8.3889547 51.8106712, -8.3886967 51.8106497, -8.3886896 51.810698)",Carraig Iseal,,
180385096,False,,,residential,False,23.29,,"LINESTRING (-8.3886896 51.810698, -8.3886967 51.8106497, -8.3889547 51.8106712)",Carraig Iseal,,
180385092,True,1,R612,secondary,False,18.338,,"LINESTRING (-8.388558 51.8134754, -8.3885014 51.8134289, -8.3883802 51.8133529)",,,
1115122308,True,1,R612,secondary,False,11.905000000000001,roundabout,"LINESTRING (-8.388558 51.8134754, -8.388564 51.8134399, -8.3885887 51.8134077, -8.3886295 51.8133824)",,,
180385096,False,,,residential,True,28.187,,"LINESTRING (-8.3893591 51.810713, -8.3889547 51.8106712)",Carraig Iseal,,
67524293,False,,,residential,True,57.117000000000004,,"LINESTRING (-8.3893591 51.810713, -8.3893839 51.8106032, -8.3893762 51.8105752, -8.3890275 51.8105338, -8.3889896 51.8105435, -8.3889547 51.8106712)",Carraig Iseal,,
"[180385096, 180385093]",False,,,residential,False,66.264,,"LINESTRING (-8.3893591 51.810713, -8.3895118 51.8107309, -8.3896143 51.8107528, -8.3903137 51.8107706)","['Mount Rivers', 'Carraig Iseal']",,
67524190,False,,,residential,True,16.203,,"LINESTRING (-8.3892368 51.8119665, -8.3892345 51.8120559, -8.389277 51.8121057)",Mount Rivers,,
180385104,True,1,R612,secondary,False,23.425999999999995,roundabout,"LINESTRING (-8.3886295 51.8133824, -8.3886563 51.8133727, -8.3886855 51.8133663, -8.3887363 51.813363, -8.3887864 51.8133692, -8.3888312 51.8133843, -8.3888669 51.8134069, -8.3888901 51.813435, -8.388896 51.813449)",,,
67502724,False,1,,residential,False,85.696,,"LINESTRING (-8.3945619 51.8194036, -8.3946072 51.8193953, -8.3944307 51.8186619)",Endsleigh Drive,,
70909034,False,2,,residential,False,117.76400000000001,,"LINESTRING (-8.3962865 51.8183441, -8.3962743 51.8182315, -8.3960912 51.817737, -8.3960554 51.8176857, -8.3959376 51.8176265, -8.395603 51.8175985, -8.3954733 51.8175913)",Endsleigh,,
1119362879,False,4,R612,secondary,False,1.97,,"LINESTRING (-8.3888226 51.8158988, -8.3888214 51.8158811)",Bóthar Guidel,,
189659626,True,,,secondary_link,False,30.959000000000003,,"LINESTRING (-8.3888226 51.8158988, -8.3889255 51.815967, -8.3889584 51.8159926, -8.3890063 51.8160389, -8.389096 51.8161191)",,,
1049938530,False,3,R612,secondary,True,17.329,,"LINESTRING (-8.3888226 51.8158988, -8.3888249 51.8159573, -8.3888256 51.8159759, -8.3888282 51.8160546)",Bóthar Guidel,,
67668291,False,2,R613,secondary,False,73.25999999999999,,"LINESTRING (-8.3972478 51.8170495, -8.3973836 51.8170484, -8.3983135 51.8170405)",Ballea Road,50,
67668291,False,2,R613,secondary,True,103.592,,"LINESTRING (-8.3972478 51.8170495, -8.3966447 51.8170546, -8.3964864 51.8170556, -8.3964226 51.8170565, -8.3961646 51.8170447, -8.3957462 51.817006)",Ballea Road,50,
225543263,False,,,residential,True,75.482,,"LINESTRING (-8.3972478 51.8170495, -8.3972612 51.8167957, -8.3972746 51.8166316, -8.3972907 51.8163712)",,,
225543263,False,,,residential,False,75.482,,"LINESTRING (-8.3972907 51.8163712, -8.3972746 51.8166316, -8.3972612 51.8167957, -8.3972478 51.8170495)",,,
67668291,False,2,R613,secondary,True,33.628,,"LINESTRING (-8.3939711 51.8166632, -8.393492 51.816602)",Ballea Road,50,
29505633,False,,L6538,residential,False,37.646,,"LINESTRING (-8.3939711 51.8166632, -8.3939922 51.8165808, -8.3939893 51.8164891, -8.3939679 51.8164112, -8.3939221 51.8163317)",Nova Court,,
67668291,False,2,R613,secondary,False,54.605999999999995,,"LINESTRING (-8.3939711 51.8166632, -8.3942282 51.8167127, -8.3947272 51.8168138)",Ballea Road,50,
239585639,False,,R613,secondary,True,28.695,,"LINESTRING (-8.3896317 51.816272, -8.3892553 51.8161604)",Church Road,,
"[341628017, 29272146]",False,,L2536,tertiary,False,236.288,,"LINESTRING (-8.3896317 51.816272, -8.3897451 51.8162057, -8.3900247 51.8160687, -8.3902162 51.8159296, -8.3903019 51.81581, -8.3905426 51.8152634, -8.3906899 51.8149137, -8.3908139 51.814731, -8.3909503 51.8146513, -8.3910387 51.8146607, -8.3913525 51.814695)",Old Waterpark,,
"[341628018, 239585639]",False,2,R613,secondary,False,86.697,,"LINESTRING (-8.3896317 51.816272, -8.3899877 51.816363, -8.3905597 51.816482, -8.39082 51.8165318)",Church Road,,
389809381,False,,,residential,True,146.672,,"LINESTRING (-8.3896317 51.816272, -8.3895852 51.8163226, -8.3895192 51.8165062, -8.3893967 51.8168078, -8.3892199 51.8172827, -8.3890879 51.8175448)",,,
441637876,True,1,R613,secondary,False,25.022,,"LINESTRING (-8.39082 51.8165318, -8.3911766 51.8164866)",,,
"[341628018, 239585639]",False,2,R613,secondary,True,86.697,,"LINESTRING (-8.39082 51.8165318, -8.3905597 51.816482, -8.3899877 51.816363, -8.3896317 51.816272)",Church Road,,
239585639,False,,R613,secondary,False,11.875,,"LINESTRING (-8.389096 51.8161191, -8.3891235 51.8161262, -8.3892553 51.8161604)",Church Road,,
239585639,False,,R613,secondary,True,19.756999999999998,,"LINESTRING (-8.389096 51.8161191, -8.3890557 51.816109, -8.388939 51.8160806, -8.3888282 51.8160546)",Church Road,,
155715888,False,2,R612,secondary,False,2.614,,"LINESTRING (-8.3888384 51.8163296, -8.3888391 51.8163061)",Relief Road,,
239585888,True,,,secondary_link,False,37.053,,"LINESTRING (-8.3888384 51.8163296, -8.3887848 51.8162393, -8.3887375 51.8161567, -8.3887191 51.8161253, -8.3887067 51.8160998, -8.3886551 51.8160163)",,,
389809376,False,,,residential,False,48.528000000000006,,"LINESTRING (-8.3900636 51.8193018, -8.3897195 51.8193397, -8.3896344 51.8191257)",,,
68512714,False,,,residential,False,42.878,,"LINESTRING (-8.3896344 51.8191257, -8.3902474 51.8190542)",Beechcourt,,
"[68512714, 29272148]",False,,,residential,True,98.63499999999999,,"LINESTRING (-8.3896344 51.8191257, -8.3894485 51.8191474, -8.3893307 51.8191081, -8.3892865 51.8190116, -8.3893596 51.8188335, -8.389509 51.8184409)","['Beechcourt', ""Saint Philomena's""]",,
389809376,False,,,residential,True,48.528000000000006,,"LINESTRING (-8.3896344 51.8191257, -8.3897195 51.8193397, -8.3900636 51.8193018)",,,
389809378,False,,,residential,True,26.193,,"LINESTRING (-8.3904619 51.8183112, -8.3903945 51.8183199, -8.3900889 51.8183594)",,,
239585639,False,,R613,secondary,False,28.695,,"LINESTRING (-8.3892553 51.8161604, -8.3896317 51.816272)",Church Road,,
189659589,True,,,secondary_link,False,34.153,,"LINESTRING (-8.3892553 51.8161604, -8.3890416 51.8161951, -8.3890049 51.8162062, -8.3889037 51.8162497, -8.3888391 51.8163061)",,,
239585639,False,,R613,secondary,True,11.875,,"LINESTRING (-8.3892553 51.8161604, -8.3891235 51.8161262, -8.389096 51.8161191)",Church Road,,
155715888,False,2,R612,secondary,True,27.976,,"LINESTRING (-8.3888282 51.8160546, -8.3888317 51.8161275, -8.3888337 51.8161753, -8.3888391 51.8163061)",Relief Road,,
239585639,False,,R613,secondary,False,19.757,,"LINESTRING (-8.3888282 51.8160546, -8.388939 51.8160806, -8.3890557 51.816109, -8.389096 51.8161191)",Church Road,,
1049938530,False,3,R612,secondary,False,17.329,,"LINESTRING (-8.3888282 51.8160546, -8.3888256 51.8159759, -8.3888249 51.8159573, -8.3888226 51.8158988)",Bóthar Guidel,,
1119362877,False,,R613,secondary,True,12.638,,"LINESTRING (-8.3888282 51.8160546, -8.3887415 51.8160359, -8.3886551 51.8160163)",Church Road,,
496715727,True,1,R612,secondary,False,21.724,,"LINESTRING (-8.3888369 51.8135497, -8.3888153 51.8135996, -8.3887785 51.8137415)",Bóthar Guidel,,
1115122310,True,1,R612,secondary,False,11.838,roundabout,"LINESTRING (-8.3888369 51.8135497, -8.3887871 51.8135674, -8.3887307 51.8135739, -8.388674 51.8135684)",,,
180385104,True,1,R612,secondary,False,11.075,roundabout,"LINESTRING (-8.388896 51.813449, -8.3888974 51.8134822, -8.3888821 51.813514, -8.3888515 51.8135413)",,,
496715726,True,1,L2491,tertiary,False,20.313,,"LINESTRING (-8.388896 51.813449, -8.3889708 51.8134869, -8.3891366 51.8135547)",Strand Road,,
722239238,False,,,residential,False,56.616,,"LINESTRING (-8.3906842 51.812864, -8.3907105 51.8129345, -8.3909697 51.8132458, -8.3910473 51.813318)",,,
389809381,False,,,residential,True,15.789,,"LINESTRING (-8.3890879 51.8175448, -8.3890235 51.8176811)",,,
389809381,False,,,residential,False,146.672,,"LINESTRING (-8.3890879 51.8175448, -8.3892199 51.8172827, -8.3893967 51.8168078, -8.3895192 51.8165062, -8.3895852 51.8163226, -8.3896317 51.816272)",,,
750381506,False,,,residential,False,97.345,,"LINESTRING (-8.3890879 51.8175448, -8.389688 51.8175274, -8.3903306 51.8174909, -8.3904894 51.8174532)",,,
750381506,False,,,residential,True,97.345,,"LINESTRING (-8.3904894 51.8174532, -8.3903306 51.8174909, -8.389688 51.8175274, -8.3890879 51.8175448)",,,
1047619615,False,3,,unclassified,False,96.171,,"LINESTRING (-8.3965995 51.8128784, -8.397846 51.8129183, -8.3978731 51.8129207, -8.3979953 51.8129314)",,50,
"[1047619611, 1047619612, 67505159]",False,2,,tertiary,False,160.85299999999998,,"LINESTRING (-8.3979953 51.8129314, -8.3978608 51.8133948, -8.3977553 51.8136865, -8.3977022 51.8138496, -8.3975965 51.8141569, -8.3975749 51.8142211, -8.3975317 51.8143491)","['Garrydhu Bridge', 'Pottery Road']",50,yes
1047619611,False,2,,tertiary,True,161.619,,"LINESTRING (-8.3979953 51.8129314, -8.3980879 51.8126738, -8.3981323 51.8124875, -8.3981421 51.8124141, -8.3981582 51.8122927, -8.3981507 51.8117055, -8.3981496 51.8116237, -8.3981479 51.8114869)",Pottery Road,50,
1047619615,False,3,,unclassified,True,96.171,,"LINESTRING (-8.3979953 51.8129314, -8.3978731 51.8129207, -8.397846 51.8129183, -8.3965995 51.8128784)",,50,
1050331703,False,,,unclassified,False,40.421,,"LINESTRING (-8.3927196 51.8142872, -8.3922331 51.814237, -8.3921489 51.8142101)",Cogan's Lane,,
29505634,False,,L6538,residential,True,178.58999999999997,,"LINESTRING (-8.3961362 51.8167698, -8.3960904 51.8168316, -8.3943446 51.8165521, -8.3942856 51.8165326, -8.3942377 51.8164837, -8.3941901 51.8163617, -8.394146 51.8163164, -8.3940797 51.8163003, -8.3939627 51.8163236, -8.3939221 51.8163317)",Nova Court,,
1119362877,False,,R613,secondary,False,12.638,,"LINESTRING (-8.3886551 51.8160163, -8.3887415 51.8160359, -8.3888282 51.8160546)",Church Road,,
1119362878,False,,R613,secondary,True,7.734999999999999,,"LINESTRING (-8.3886551 51.8160163, -8.3886247 51.816008, -8.3885502 51.8159912)",Church Road,,
155715843,True,1,,secondary_link,False,22.338,,"LINESTRING (-8.3885502 51.8159912, -8.388665 51.8159472, -8.3887151 51.8159304, -8.3888214 51.8158811)",,,
1119362878,False,,R613,secondary,False,7.734999999999999,,"LINESTRING (-8.3885502 51.8159912, -8.3886247 51.816008, -8.3886551 51.8160163)",Church Road,,
