osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge,access
202423725,,Via Alessandro Volta,residential,,True,False,22.195999999999998,"LINESTRING (8.3654823 45.615351, 8.3654402 45.6153749, 8.365347 45.6153723, 8.3653054 45.615343, 8.3652966 45.6152882)",roundabout,,,
202425190,,Vicolo Montello,residential,,False,False,88.734,"LINESTRING (8.366166 45.6164763, 8.3664122 45.6164589, 8.3667183 45.6167, 8.3670114 45.6169224)",,,,
283411901,2,Viale Guglielmo Marconi,primary,50,False,False,97.41099999999999,"LINESTRING (8.366166 45.6164763, 8.3663316 45.6169796, 8.3664353 45.6171889, 8.3665247 45.617312)",,,,
283411901,2,Viale Guglielmo Marconi,primary,50,False,True,263.114,"LINESTRING (8.366166 45.6164763, 8.3661479 45.6164214, 8.3660457 45.6161109, 8.3657237 45.6151326, 8.3656494 45.6149136, 8.3655076 45.614496, 8.3654875 45.6144367, 8.3654371 45.6142883, 8.3653997 45.6141716)",,,,
214261234,,Via Quattro Novembre,residential,,True,False,118.666,"LINESTRING (8.3676159 45.6172678, 8.3676849 45.6162017)",,,,
202425190,,Vicolo Montello,residential,,False,False,8.923,"LINESTRING (8.3676159 45.6172678, 8.3676453 45.6173179, 8.3676573 45.6173426)",,,,
202425190,,Vicolo Montello,residential,,False,True,60.904999999999994,"LINESTRING (8.3676159 45.6172678, 8.367541 45.6172424, 8.3671633 45.6170147, 8.3670114 45.6169224)",,,,
214261248,,Via G. Paolotti,residential,,False,True,52.487,"LINESTRING (8.3670875 45.6098113, 8.3672376 45.6102715)",,,,
214261249,,Via Dalmazia,residential,,False,False,92.394,"LINESTRING (8.3683914 45.6100741, 8.3672376 45.6102715)",,,,
214261249,,Via Dalmazia,residential,,False,True,94.174,"LINESTRING (8.3683914 45.6100741, 8.3695674 45.6098728)",,,,
214261253,,Via Bellinzona,residential,,False,True,90.203,"LINESTRING (8.3683914 45.6100741, 8.3686304 45.6108679)",,,,
214261248,,Via G. Paolotti,residential,,False,False,52.487,"LINESTRING (8.3672376 45.6102715, 8.3670875 45.6098113)",,,,
214261248,,Via G. Paolotti,residential,,False,True,86.086,"LINESTRING (8.3672376 45.6102715, 8.3674887 45.6110255)",,,,
214261249,,Via Dalmazia,residential,,False,True,92.394,"LINESTRING (8.3672376 45.6102715, 8.3683914 45.6100741)",,,,
214261245,,,residential,,False,False,69.123,"LINESTRING (8.3720025 45.6105899, 8.3728901 45.6106201)",,,,
283411890,2,Corso Vercelli,primary,50,False,True,26.209,"LINESTRING (8.3720025 45.6105899, 8.372 45.6108256)",,,,
214261245,,,residential,,False,True,69.123,"LINESTRING (8.3728901 45.6106201, 8.3720025 45.6105899)",,,,
130742094,2,Viale Piemonte,primary,50,False,False,6.981,"LINESTRING (8.3674887 45.6110255, 8.3675765 45.6110125)",,,,
214261248,,Via G. Paolotti,residential,,False,False,86.086,"LINESTRING (8.3674887 45.6110255, 8.3672376 45.6102715)",,,,
"[283411908, 130742094]",2,"['Viale Piemonte', 'Viale Roma']",primary,50,False,True,395.99199999999996,"LINESTRING (8.3674887 45.6110255, 8.3650643 45.6113766, 8.3649785 45.611397, 8.3649249 45.6114158, 8.36488 45.6114539, 8.3648644 45.6114949, 8.3648836 45.6115826, 8.364931 45.6117641, 8.364944 45.6118301, 8.3649408 45.6119149, 8.3649294 45.6119887, 8.3649236 45.6120258, 8.3649219 45.612105, 8.3649367 45.6121864, 8.3652345 45.6130976)",,,,
87227915,,Vicolo Ardito,residential,,False,False,85.674,"LINESTRING (8.3707893 45.6117098, 8.3718789 45.6118225)",,,,
991435605,,Via Dei Vivai,unclassified,,False,True,98.108,"LINESTRING (8.377095 45.6145316, 8.3759967 45.6149655)",,,,
991435605,,Via Dei Vivai,unclassified,,False,False,98.108,"LINESTRING (8.3759967 45.6149655, 8.377095 45.6145316)",,,,
214261265,,Vicolo Quintino Sella,unclassified,,False,False,165.106,"LINESTRING (8.3759967 45.6149655, 8.3757527 45.6146905, 8.3757428 45.6146309, 8.3757608 45.6145594, 8.3758784 45.6141105, 8.3759517 45.6137612, 8.3760054 45.6135453)",,,,
"[999864864, 991435605]",,"['Via Dei Vivai', 'Piazza Molino']",unclassified,,False,"[False, True]",64.753,"LINESTRING (8.3759967 45.6149655, 8.3754485 45.6150334, 8.3751769 45.615067)",,,,
991435603,,Piazza Molino,residential,,True,False,23.99,"LINESTRING (8.3751769 45.615067, 8.3752072 45.6152817)",,,,
"[999864864, 991435605]",,"['Via Dei Vivai', 'Piazza Molino']",unclassified,,False,"[False, True]",64.753,"LINESTRING (8.3751769 45.615067, 8.3754485 45.6150334, 8.3759967 45.6149655)",,,,
214261239,,Via delle Scuole,residential,,True,False,84.197,"LINESTRING (8.3701328 45.615635, 8.3700061 45.616387)",,,,
164927357,,Via Francesco Patriarca,residential,,True,False,79.364,"LINESTRING (8.3701328 45.615635, 8.37109 45.6157114, 8.3711465 45.6157166)",,,,
164927354,,Via Calza,residential,,True,False,76.948,"LINESTRING (8.3700061 45.616387, 8.3709362 45.6164714, 8.370987 45.6164771)",,,,
214261241,,Via dell'Asilo,residential,,False,False,50.388,"LINESTRING (8.3688252 45.616687, 8.3694692 45.6167364)",,,,
215256374,,Via San Rocco,residential,,False,False,43.561,"LINESTRING (8.3688252 45.616687, 8.3688865 45.6162976)",,,,
215256374,,Via San Rocco,residential,,False,True,65.11,"LINESTRING (8.3688252 45.616687, 8.368766 45.6171149, 8.3687635 45.6172462, 8.3687672 45.6172704)",,,,
214261241,,Via dell'Asilo,residential,,False,True,50.388,"LINESTRING (8.3694692 45.6167364, 8.3688252 45.616687)",,,,
115603400,,Corso Giuseppe Garibaldi,unclassified,50,False,False,99.12100000000001,"LINESTRING (8.3670483 45.6137496, 8.3679611 45.6138253, 8.3683138 45.6138546)",,,,
115603400,,Corso Giuseppe Garibaldi,unclassified,50,False,True,126.48599999999999,"LINESTRING (8.3670483 45.6137496, 8.3662278 45.6136947, 8.3655721 45.6136508, 8.3654828 45.6136448, 8.3654295 45.6136413)",,,,
215256377,,Vicolo Nino Bixio,residential,,False,True,133.249,"LINESTRING (8.3670483 45.6137496, 8.3669811 45.6141642, 8.3669989 45.6144636, 8.3670276 45.6149446)",,,,
215256377,,Vicolo Nino Bixio,residential,,False,False,133.249,"LINESTRING (8.3670276 45.6149446, 8.3669989 45.6144636, 8.3669811 45.6141642, 8.3670483 45.6137496)",,,,
87226728,,Via Trieste,unclassified,,False,False,15.371,"LINESTRING (8.3722857 45.6172707, 8.3724816 45.617289)",,,,
87226728,,Via Trieste,unclassified,,False,True,105.84800000000001,"LINESTRING (8.3722857 45.6172707, 8.3721287 45.6172567, 8.3710222 45.6171596, 8.3709347 45.6171594)",,,,
215256357,,Piazza Paolotti,residential,,False,True,45.921,"LINESTRING (8.3722857 45.6172707, 8.3722577 45.6173475, 8.372176 45.6175719, 8.37214 45.6176709)",,,,
87226728,,Via Trieste,unclassified,,False,True,15.371,"LINESTRING (8.3724816 45.617289, 8.3722857 45.6172707)",,,,
87226728,,Via Trieste,unclassified,,False,False,177.03,"LINESTRING (8.3724816 45.617289, 8.3742397 45.6174452, 8.3747337 45.6175149)",,,,
215256358,,Piazza Paolotti,residential,,False,False,60.164,"LINESTRING (8.3724816 45.617289, 8.3724527 45.6173663, 8.3723353 45.61768, 8.37214 45.6176709)",,,,
215256351,,Corso Valsesia,tertiary,50,False,False,86.0,"LINESTRING (8.3709699 45.617617, 8.370972 45.6176444, 8.3710257 45.618341, 8.3710294 45.6183893)",,,,
215256351,,Corso Valsesia,tertiary,50,False,True,50.956,"LINESTRING (8.3709699 45.617617, 8.3709658 45.6175639, 8.3709347 45.6171594)",,,,
215256358,,Piazza Paolotti,residential,,False,True,91.202,"LINESTRING (8.3709699 45.617617, 8.3710512 45.6176215, 8.3710702 45.6176224, 8.3719592 45.6176627, 8.37214 45.6176709)",,,,
215256357,,Piazza Paolotti,residential,,False,False,45.921,"LINESTRING (8.37214 45.6176709, 8.372176 45.6175719, 8.3722577 45.6173475, 8.3722857 45.6172707)",,,,
215256358,,Piazza Paolotti,residential,,False,False,91.202,"LINESTRING (8.37214 45.6176709, 8.3719592 45.6176627, 8.3710702 45.6176224, 8.3710512 45.6176215, 8.3709699 45.617617)",,,,
215256358,,Piazza Paolotti,residential,,False,True,60.164,"LINESTRING (8.37214 45.6176709, 8.3723353 45.61768, 8.3724527 45.6173663, 8.3724816 45.617289)",,,,
215256380,,,residential,,False,False,73.109,"LINESTRING (8.3692869 45.6183307, 8.3685319 45.6187224)",,,,
164927360,,Via Gorizia,residential,,False,False,125.49100000000001,"LINESTRING (8.3692869 45.6183307, 8.3689965 45.617907, 8.3689393 45.6177684, 8.3689044 45.6176834, 8.3688821 45.6176162, 8.3688655 45.6175247, 8.368846 45.6174311, 8.3687744 45.6172962, 8.3687672 45.6172704)",,,,
215256380,,,residential,,False,True,73.109,"LINESTRING (8.3685319 45.6187224, 8.3692869 45.6183307)",,,,
276514259,2,Corso Giuseppe Garibaldi,primary,50,True,False,37.78999999999999,"LINESTRING (8.3647763 45.613587, 8.3649134 45.6135834, 8.3650402 45.6135858, 8.3652127 45.6135972, 8.3652611 45.6135998)",,,,
202425190,,Vicolo Montello,residential,,False,False,60.905,"LINESTRING (8.3670114 45.6169224, 8.3671633 45.6170147, 8.367541 45.6172424, 8.3676159 45.6172678)",,,,
202425190,,Vicolo Montello,residential,,False,True,88.734,"LINESTRING (8.3670114 45.6169224, 8.3667183 45.6167, 8.3664122 45.6164589, 8.366166 45.6164763)",,,,
215256382,,,residential,,False,False,57.529,"LINESTRING (8.3670114 45.6169224, 8.3669627 45.6169613, 8.3665247 45.617312)",,,,
283411890,2,Corso Vercelli,primary,50,False,False,26.209,"LINESTRING (8.372 45.6108256, 8.3720025 45.6105899)",,,,
283411886,2,Corso Vercelli,primary,50,True,False,24.271,"LINESTRING (8.372 45.6108256, 8.3720167 45.6108613, 8.3720343 45.6109286, 8.3720585 45.6109864, 8.372082 45.6110358)",,,,
302378754,,Piazza Italia,unclassified,50,False,False,5.77,"LINESTRING (8.3713239 45.6141424, 8.3713977 45.6141477)",,,,
553509912,,,residential,,True,False,3.48,"LINESTRING (8.3658287 45.6186127, 8.3658459 45.6186025, 8.3658678 45.618605)",roundabout,,,
553509912,,,residential,,True,False,3.376,"LINESTRING (8.365801 45.6186323, 8.3658087 45.6186178, 8.3658287 45.6186127)",roundabout,,,
553509912,,,residential,,True,False,7.279,"LINESTRING (8.3658615 45.6186692, 8.3658381 45.6186694, 8.3658173 45.618662, 8.3658039 45.6186486, 8.365801 45.6186323)",roundabout,,,
553509911,,Via Monte Bianco,residential,,False,True,71.58099999999999,"LINESTRING (8.3658678 45.618605, 8.3658911 45.618578, 8.3659695 45.6185204, 8.3665187 45.6181984, 8.3665529 45.618178)",,,,
553509912,,,residential,,True,False,9.256,"LINESTRING (8.3658678 45.618605, 8.3658905 45.6186185, 8.3658976 45.6186387, 8.3658866 45.618658, 8.3658615 45.6186692)",roundabout,,,
215256375,,Via Trento,unclassified,,False,False,138.239,"LINESTRING (8.3749102 45.6162789, 8.3749151 45.6163176, 8.3747715 45.6171364, 8.3747337 45.6175149)",,,,
"[991435604, 215256375]",,"['Piazza Molino', 'Via Trento']","['unclassified', 'residential']",,False,True,153.01999999999998,"LINESTRING (8.3749102 45.6162789, 8.3749052 45.6162393, 8.3748823 45.6162196, 8.3748416 45.6161838, 8.374699 45.6161452, 8.3746094 45.6160862, 8.3744989 45.6154061, 8.3744843 45.6153355, 8.3744346 45.615021)",,,,
771321568,,,unclassified,,False,False,61.537,"LINESTRING (8.3749102 45.6162789, 8.3749533 45.6163393, 8.3750558 45.6163722, 8.375322 45.6164362, 8.3754773 45.6164731, 8.3755327 45.6165603)",,,,
771321568,,,unclassified,,False,True,61.537,"LINESTRING (8.3755327 45.6165603, 8.3754773 45.6164731, 8.375322 45.6164362, 8.3750558 45.6163722, 8.3749533 45.6163393, 8.3749102 45.6162789)",,,,
214261265,,Vicolo Quintino Sella,unclassified,,False,True,165.106,"LINESTRING (8.3760054 45.6135453, 8.3759517 45.6137612, 8.3758784 45.6141105, 8.3757608 45.6145594, 8.3757428 45.6146309, 8.3757527 45.6146905, 8.3759967 45.6149655)",,,,
215256370,,Via Galileo Ferraris,unclassified,,False,False,101.291,"LINESTRING (8.3723082 45.6185133, 8.3722692 45.6185063, 8.3718517 45.6184275, 8.3714311 45.6183743, 8.3711042 45.6183865, 8.3710294 45.6183893)",,,,
215256370,,Via Galileo Ferraris,unclassified,,False,True,41.894999999999996,"LINESTRING (8.3723082 45.6185133, 8.3724263 45.6185347, 8.3728279 45.6186124)",,,,
"[214196248, 991435604]",,"['Corso Camillo Benso Conte di Cavour', 'Piazza Molino']",residential,,False,False,31.994999999999997,"LINESTRING (8.3743905 45.6147351, 8.3744228 45.6149778, 8.3744346 45.615021)",,,,
214196248,,Corso Camillo Benso Conte di Cavour,residential,,False,True,80.727,"LINESTRING (8.3743905 45.6147351, 8.3743688 45.6144707, 8.3743342 45.6144394, 8.3737391 45.6143725)",,,,
999853752,,Via San Vittore,unclassified,,False,False,67.84299999999999,"LINESTRING (8.3743905 45.6147351, 8.3744441 45.6145937, 8.3746611 45.6141554)",,,,no
"[939267280, 87226713, 939267281]",,Via Santa Marta,unclassified,30,False,False,109.75999999999999,"LINESTRING (8.3746611 45.6141554, 8.3746775 45.6141945, 8.3746935 45.61422, 8.3747705 45.614302, 8.3747792 45.6143761, 8.3747653 45.6144628, 8.374703 45.6147977, 8.3747048 45.6150615, 8.3747089 45.6151187)",,,yes,
87226713,,Via Santa Marta,unclassified,30,False,True,337.45699999999994,"LINESTRING (8.3746611 45.6141554, 8.3746893 45.6140676, 8.3749309 45.6136255, 8.3752497 45.6130659, 8.3753908 45.612831, 8.3754122 45.6123192, 8.3752411 45.6119556, 8.3750785 45.6115681, 8.3749616 45.6112632)",,,,
999853752,,Via San Vittore,unclassified,,False,True,67.84299999999999,"LINESTRING (8.3746611 45.6141554, 8.3744441 45.6145937, 8.3743905 45.6147351)",,,,no
