osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,junction
1086287915,SP414,tertiary,True,False,12.536,"LINESTRING (15.19478 40.4243339, 15.1948528 40.4243129, 15.1949104 40.4242823)",,Via Francesco Antico,
217359351,,tertiary,True,False,18.848,"LINESTRING (15.1903823 40.4215629, 15.1903483 40.4216416, 15.1903055 40.4217219)",,Circumvallazione Roccadaspide,
1159313396,,tertiary,True,False,10.875,"LINESTRING (15.1903823 40.4215629, 15.1903686 40.4215641, 15.1903285 40.421557, 15.1902886 40.4215356, 15.1902752 40.4215198)",,,roundabout
1159313397,,tertiary,True,False,2.275,"LINESTRING (15.190409 40.4215606, 15.1903823 40.4215629)",,,roundabout
1159313393,,tertiary,True,False,2.21,"LINESTRING (15.1904743 40.4215238, 15.1904563 40.4215382)",,,roundabout
217359349,,residential,True,False,15.599,"LINESTRING (15.1904563 40.4215382, 15.1904749 40.4216221, 15.1904856 40.4216767)",,Via Francesco Antico,
1159313393,,tertiary,True,False,4.774,"LINESTRING (15.1904563 40.4215382, 15.1904459 40.4215466, 15.190409 40.4215606)",,,roundabout
245165255,,residential,True,False,14.447,"LINESTRING (15.1904856 40.4216767, 15.190409 40.4215606)",,Via Francesco Antico,
147575303,,residential,True,False,267.60200000000003,"LINESTRING (15.1904856 40.4216767, 15.190603 40.4217373, 15.1907532 40.4219088, 15.1908927 40.4222192, 15.1912253 40.4228276, 15.1913755 40.4231829, 15.1914076 40.4235015, 15.1913004 40.4237465, 15.1913384 40.4238982)",,Via Francesco Antico,
245165254,,residential,True,False,16.954,"LINESTRING (15.1904856 40.4216767, 15.1904247 40.4216845, 15.1903048 40.4217373)",,Circumvallazione Roccadaspide,
217360061,,residential,False,True,120.38799999999999,"LINESTRING (15.192717 40.4284674, 15.1926699 40.428355, 15.192673 40.4282308, 15.1926077 40.4281919, 15.1925504 40.4280521, 15.1925194 40.4280186, 15.1924514 40.4279906, 15.1923411 40.4279775, 15.1921722 40.4279836, 15.1920246 40.4279938, 15.1918503 40.4279816, 15.1917667 40.4279494)",,,
480127118,,residential,False,True,104.727,"LINESTRING (15.192717 40.4284674, 15.1928173 40.4283765, 15.1928555 40.4283175, 15.1929124 40.4282057, 15.1929604 40.4281334, 15.1928831 40.4280833, 15.1928246 40.4280294, 15.1927954 40.427957, 15.1928002 40.4278624, 15.19281 40.4277918, 15.1927273 40.4276362)",,,
480127120,,residential,False,False,83.013,"LINESTRING (15.192717 40.4284674, 15.1926164 40.428562, 15.1925248 40.4286701, 15.1924446 40.4287777, 15.1922846 40.428875, 15.1920598 40.4290078)",,,
480127120,,residential,False,True,121.49,"LINESTRING (15.1912315 40.4287628, 15.1912409 40.4288518, 15.1912269 40.4289427, 15.1912235 40.4290177, 15.1912451 40.4290955, 15.1912983 40.4291432, 15.1913269 40.429178, 15.19137 40.4292154, 15.1914563 40.4292292, 15.1915699 40.429246, 15.1916309 40.4291877, 15.1919729 40.4290592, 15.1920598 40.4290078)",,,
310570884,,residential,False,False,27.989,"LINESTRING (15.1932026 40.4279091, 15.1932107 40.4278316, 15.1932133 40.4277907, 15.1932503 40.4276607)",,,
147575321,,residential,False,True,59.919,"LINESTRING (15.1927686 40.4264038, 15.1927042 40.4263936, 15.192503 40.4263753, 15.1924547 40.42641, 15.1923917 40.4266899)",,,
147575282,,residential,False,False,25.117,"LINESTRING (15.1923917 40.4266899, 15.1926871 40.4267113)",,,
147575282,,residential,False,True,26.244,"LINESTRING (15.1923917 40.4266899, 15.1920829 40.4266688)",,,
147575321,,residential,False,False,59.919,"LINESTRING (15.1923917 40.4266899, 15.1924547 40.42641, 15.192503 40.4263753, 15.1927042 40.4263936, 15.1927686 40.4264038)",,,
1159313394,,tertiary,True,False,6.356999999999999,"LINESTRING (15.1903278 40.4213912, 15.1903678 40.4213838, 15.1904014 40.4213874)",,,roundabout
385827215,,tertiary,True,False,22.338,"LINESTRING (15.1904014 40.4213874, 15.1905467 40.42137, 15.1906618 40.4213549)",,Via Francesco Antico,
"[1159313393, 1159313394]",,tertiary,True,False,19.271,"LINESTRING (15.1904014 40.4213874, 15.1904149 40.4213888, 15.1904508 40.4214043, 15.1904729 40.4214226, 15.1904901 40.4214511, 15.1904935 40.421482, 15.1904743 40.4215238)",,,roundabout
1159313396,,tertiary,True,False,5.234,"LINESTRING (15.1902752 40.4215198, 15.1902662 40.4215093, 15.1902589 40.421491, 15.1902586 40.4214756)",,,roundabout
217359353,,tertiary,True,False,11.765,"LINESTRING (15.1902586 40.4214756, 15.1902582 40.4214597, 15.1902696 40.421433, 15.1902944 40.4214079, 15.1903278 40.4213912)",,,roundabout
385827216,,tertiary,True,False,16.533,"LINESTRING (15.1902586 40.4214756, 15.1902126 40.4214378, 15.1901336 40.4213615)",,Via Provinciale Roccadaspide,
480127116,,residential,False,False,75.749,"LINESTRING (15.1913981 40.4294085, 15.1915274 40.4293677, 15.1916493 40.4293194, 15.1917736 40.42926, 15.191881 40.4292061, 15.1919956 40.4291282, 15.1920566 40.4290929, 15.1920598 40.4290078)",,,
480127116,,residential,False,True,75.749,"LINESTRING (15.1920598 40.4290078, 15.1920566 40.4290929, 15.1919956 40.4291282, 15.191881 40.4292061, 15.1917736 40.42926, 15.1916493 40.4293194, 15.1915274 40.4293677, 15.1913981 40.4294085)",,,
480127120,,residential,False,False,121.48999999999998,"LINESTRING (15.1920598 40.4290078, 15.1919729 40.4290592, 15.1916309 40.4291877, 15.1915699 40.429246, 15.1914563 40.4292292, 15.19137 40.4292154, 15.1913269 40.429178, 15.1912983 40.4291432, 15.1912451 40.4290955, 15.1912235 40.4290177, 15.1912269 40.4289427, 15.1912409 40.4288518, 15.1912315 40.4287628)",,,
480127120,,residential,False,True,83.013,"LINESTRING (15.1920598 40.4290078, 15.1922846 40.428875, 15.1924446 40.4287777, 15.1925248 40.4286701, 15.1926164 40.428562, 15.192717 40.4284674)",,,
480127117,SS166,primary,True,False,121.138,"LINESTRING (15.1916069 40.4279617, 15.191591 40.4279588, 15.19121 40.4276221, 15.1906689 40.427142)",2,Strada Statale 166 degli Alburni,
480128498,,residential,False,False,58.555,"LINESTRING (15.1916069 40.4279617, 15.1915446 40.4280517, 15.1915006 40.4280907, 15.1914957 40.4281315, 15.1915031 40.4281687, 15.1914567 40.4282688, 15.1913422 40.4283393, 15.1912788 40.4283988)",,,
480128498,,residential,False,True,58.555,"LINESTRING (15.1912788 40.4283988, 15.1913422 40.4283393, 15.1914567 40.4282688, 15.1915031 40.4281687, 15.1914957 40.4281315, 15.1915006 40.4280907, 15.1915446 40.4280517, 15.1916069 40.4279617)",,,
217358724,SR488/b,secondary,False,False,85.742,"LINESTRING (15.1928283 40.4294838, 15.1925619 40.4296099, 15.1921274 40.4297819, 15.1920721 40.4298, 15.1920211 40.4297939, 15.1919889 40.4297683, 15.1919662 40.4297334)",,,
480128442,,residential,False,True,25.292,"LINESTRING (15.1928283 40.4294838, 15.1929002 40.4293917, 15.1929258 40.4293485, 15.192971 40.4292842)",,,
217358724,SR488/b,secondary,False,False,296.026,"LINESTRING (15.1919662 40.4297334, 15.1919246 40.4297224, 15.1918699 40.429737, 15.1913451 40.4299874, 15.1912847 40.4300159, 15.1912076 40.4300482, 15.1911011 40.4301134, 15.1910159 40.4301597, 15.1909811 40.4301721, 15.1909449 40.430169, 15.1909094 40.4301522, 15.190879 40.4301148, 15.1908356 40.4300419, 15.1908243 40.4299429, 15.1908363 40.4298126, 15.1908597 40.4291313, 15.1908289 40.4289998, 15.1907498 40.4288434, 15.1906731 40.4286499, 15.1906735 40.4284692)",,,
217358724,SR488/b,secondary,False,True,85.742,"LINESTRING (15.1919662 40.4297334, 15.1919889 40.4297683, 15.1920211 40.4297939, 15.1920721 40.4298, 15.1921274 40.4297819, 15.1925619 40.4296099, 15.1928283 40.4294838)",,,
480128444,,residential,False,True,40.297,"LINESTRING (15.1919662 40.4297334, 15.1921541 40.4296441, 15.1923735 40.4295458)",,,
480128441,,residential,False,False,52.116,"LINESTRING (15.190947 40.428757, 15.1908617 40.4286178, 15.1908251 40.4284711, 15.1908226 40.4284266, 15.1906735 40.4284692)",,,
480128444,,residential,False,False,40.297,"LINESTRING (15.1923735 40.4295458, 15.1921541 40.4296441, 15.1919662 40.4297334)",,,
217358724,SR488/b,secondary,False,False,375.5019999999999,"LINESTRING (15.1906735 40.4284692, 15.1906495 40.4283061, 15.1905438 40.4280971, 15.190402 40.427945, 15.1901697 40.4277799, 15.1897385 40.4274191, 15.1896216 40.4272767, 15.1895584 40.4271212, 15.1893384 40.426846, 15.1891894 40.42664, 15.1891447 40.4265625, 15.189164 40.4264508, 15.1891994 40.42633, 15.1893736 40.4260087, 15.1894401 40.425853, 15.1894972 40.4256378, 15.1895213 40.4255915, 15.1895983 40.4255328)",,,
217358724,SR488/b,secondary,False,True,296.026,"LINESTRING (15.1906735 40.4284692, 15.1906731 40.4286499, 15.1907498 40.4288434, 15.1908289 40.4289998, 15.1908597 40.4291313, 15.1908363 40.4298126, 15.1908243 40.4299429, 15.1908356 40.4300419, 15.190879 40.4301148, 15.1909094 40.4301522, 15.1909449 40.430169, 15.1909811 40.4301721, 15.1910159 40.4301597, 15.1911011 40.4301134, 15.1912076 40.4300482, 15.1912847 40.4300159, 15.1913451 40.4299874, 15.1918699 40.429737, 15.1919246 40.4297224, 15.1919662 40.4297334)",,,
480128441,,residential,False,True,52.116,"LINESTRING (15.1906735 40.4284692, 15.1908226 40.4284266, 15.1908251 40.4284711, 15.1908617 40.4286178, 15.190947 40.428757)",,,
480128442,,residential,False,False,25.292,"LINESTRING (15.192971 40.4292842, 15.1929258 40.4293485, 15.1929002 40.4293917, 15.1928283 40.4294838)",,,
"[480127121, 570168523]",SS166,primary,False,"[False, True]",19.642,"LINESTRING (15.1951056 40.4242777, 15.1951322 40.4243057, 15.1952245 40.4244292)",2,Strada Statale 166 degli Alburni,
570168523,SS166,primary,False,True,7.527,"LINESTRING (15.1951056 40.4242777, 15.195095 40.4242666, 15.1950534 40.4242229)",2,Strada Statale 166 degli Alburni,
1086287913,SP414,tertiary,True,False,14.612,"LINESTRING (15.1951056 40.4242777, 15.1950428 40.4243155, 15.1949554 40.4243387)",,Via Francesco Antico,
1086287913,SP414,tertiary,True,False,14.857,"LINESTRING (15.1949554 40.4243387, 15.19478 40.4243339)",,Via Francesco Antico,
1086287915,SP414,tertiary,True,False,17.747,"LINESTRING (15.1949104 40.4242823, 15.194944 40.4242455, 15.1949634 40.4242113, 15.1949696 40.4241339)",,Via Francesco Antico,
1086287916,SP414,tertiary,True,False,13.835,"LINESTRING (15.1949104 40.4242823, 15.1949839 40.424246, 15.1950534 40.4242229)",,Via Francesco Antico,
570168523,SS166,primary,False,False,12.176,"LINESTRING (15.1949696 40.4241339, 15.1950434 40.4242125, 15.1950534 40.4242229)",2,Strada Statale 166 degli Alburni,
570168523,SS166,primary,False,False,7.527,"LINESTRING (15.1950534 40.4242229, 15.195095 40.4242666, 15.1951056 40.4242777)",2,Strada Statale 166 degli Alburni,
570168523,SS166,primary,False,True,12.176,"LINESTRING (15.1950534 40.4242229, 15.1950434 40.4242125, 15.1949696 40.4241339)",2,Strada Statale 166 degli Alburni,
