osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access,tunnel,width
"[1230016832, 339307450, 1230016831]",True,2,Piazzale Luigi Cadorna,secondary,50,False,50.91999999999999,"LINESTRING (11.732104 45.7633144, 11.732128 45.76336, 11.7321373 45.763411, 11.7321542 45.7634757, 11.7321833 45.7635283, 11.7322457 45.7636227, 11.7322576 45.7636651, 11.7322527 45.7637017, 11.7322318 45.7637515)",roundabout,,,,
128519779,True,1,Via Bellavitis,unclassified,,False,66.489,"LINESTRING (11.7329475 45.7660664, 11.7329009 45.7660505, 11.7322642 45.7658098, 11.7321934 45.7657822)",,,,,
160732617,True,,Via Bellavitis,residential,,False,61.52900000000001,"LINESTRING (11.7329475 45.7660664, 11.7330863 45.7661434, 11.7332145 45.7662332, 11.7333282 45.7663216, 11.7333509 45.7663442, 11.7333712 45.7663783, 11.7333935 45.7664154, 11.7334075 45.7664468, 11.7334099 45.7664623, 11.7334099 45.7664785, 11.7334109 45.7664932)",,,destination,,
27266211,True,1,Via Beata Giovanna,residential,,False,98.37,"LINESTRING (11.7367423 45.7640641, 11.7365832 45.7642418, 11.7365132 45.7643112, 11.7364936 45.7643205, 11.7364635 45.7643348, 11.7364212 45.7643406, 11.7359931 45.7643719, 11.7358564 45.7643888, 11.735686 45.7644121)",,,,,
41414539,True,2,Viale Undici Febbraio,tertiary,50,False,21.804,"LINESTRING (11.7349488 45.7633994, 11.7351499 45.7632624)",,,,,
135031809,True,,Viale Undici Febbraio,unclassified,50,False,29.719,"LINESTRING (11.7349488 45.7633994, 11.7349494 45.7633663, 11.7349265 45.7633367, 11.7348958 45.7633223, 11.7348722 45.7633137, 11.7348284 45.7633142, 11.734786 45.7633188, 11.7347252 45.7633484, 11.7346936 45.7633864)",,,,,
"[128519774, 560352439]",True,,Piazzetta delle Poste,residential,,False,88.569,"LINESTRING (11.7332142 45.764882, 11.7332739 45.7648881, 11.7337587 45.7649324, 11.7339077 45.7649376, 11.7340499 45.7649091, 11.73434 45.7649479)",,,,,
160732623,True,1,Via Verci,unclassified,,False,133.36599999999999,"LINESTRING (11.7332142 45.764882, 11.7329667 45.7660111, 11.7329598 45.7660426, 11.7329475 45.7660664)",,,,,
167796912,True,,Via Remondini,secondary,50,False,19.092,"LINESTRING (11.7372294 45.7650241, 11.7370524 45.7649048)",,,,,
293475582,True,,Via Museo,residential,,False,25.0,"LINESTRING (11.7372294 45.7650241, 11.7371611 45.7650167, 11.7370812 45.7650164, 11.7370218 45.7650237, 11.7369807 45.7650425, 11.7369352 45.7650737)",,,,,
128519792,True,,Via Orazio Marinali,residential,,False,65.091,"LINESTRING (11.73434 45.7649479, 11.7343486 45.7649359, 11.7344181 45.7646118, 11.7345593 45.7644152, 11.7345749 45.7643934)",,,,,
27404495,True,1,Via Mure del Bastion,unclassified,,False,101.527,"LINESTRING (11.7345749 45.7643934, 11.7345973 45.7644013, 11.7349884 45.7645486, 11.7355826 45.7647959, 11.7356978 45.76486)",,,,,
135031846,True,,Vicolo Bastion,residential,,False,35.864000000000004,"LINESTRING (11.7345749 45.7643934, 11.7347294 45.7641546, 11.734729 45.7641252, 11.7347058 45.7640986)",,,,,
128519778,True,,Via Orazio Marinali,residential,,False,192.587,"LINESTRING (11.7342865 45.7666619, 11.7342869 45.7664699, 11.734301 45.7662728, 11.7343859 45.7659291, 11.7344399 45.7656545, 11.7343108 45.7652255, 11.73434 45.7649479)",,,destination,,
"[27407441, 129147097, 27407213]",True,,"['Piazza Libertà', 'Via Matteotti']",residential,,False,153.172,"LINESTRING (11.7342865 45.7666619, 11.7343916 45.7666867, 11.7343192 45.7668805, 11.7342924 45.7669356, 11.7342802 45.7669707, 11.7340824 45.7675385, 11.7340717 45.7675655, 11.7339145 45.7679431)",,,destination,,
"[128519782, 166221927]",False,,Via Museo,residential,,True,71.11099999999999,"LINESTRING (11.7369352 45.7650737, 11.736823 45.7651839, 11.7367548 45.7652723, 11.7366926 45.7653528, 11.7366574 45.7653811, 11.7364721 45.7654463, 11.7363904 45.7654963, 11.7363544 45.7655446)",,,,,
293475581,True,,Via Museo,residential,,False,20.922,"LINESTRING (11.7369352 45.7650737, 11.7370251 45.7649587, 11.7370524 45.7649048)",,,,,
129322867,False,,Piazzale Trento,residential,,True,23.902,"LINESTRING (11.7379416 45.7657488, 11.7380333 45.7656665, 11.7380876 45.7656056, 11.7381162 45.7655721)",,,,,
"[128645900, 129841309, 128667045]",True,,"['Vicolo Jacopo da Ponte', 'Piazzale Trento', 'Via Jacopo da Ponte']",residential,30,False,270.267,"LINESTRING (11.7379416 45.7657488, 11.7378501 45.7658346, 11.7378299 45.7658536, 11.7378117 45.7658759, 11.7377441 45.7659584, 11.7375939 45.7664075, 11.7375705 45.7664937, 11.7374329 45.7669995, 11.7374146 45.7670576, 11.7373198 45.7673587, 11.737814 45.7674257, 11.7379397 45.7674466, 11.738094 45.7674701, 11.7381282 45.7674753, 11.7382013 45.767486, 11.7383627 45.7675269)",,,designated,,
339307453,False,2,Via Colomba,residential,,True,41.684,"LINESTRING (11.7291595 45.762696, 11.72957 45.7629379)",,,,,
"[135024810, 175196471]",True,2,Piazzale Luigi Cadorna,secondary,50,False,62.19700000000001,"LINESTRING (11.7342089 45.7639186, 11.734 45.7638751, 11.7337388 45.7638343, 11.7336402 45.7638263, 11.7334245 45.7638106)",,,,,
28753744,False,2,Via Vecchia Colomba,residential,,False,32.735,"LINESTRING (11.7314269 45.7631114, 11.7317506 45.7631335, 11.7318166 45.7631348, 11.7318473 45.7631355)",,,,,
28753744,False,2,Via Vecchia Colomba,residential,,True,60.438,"LINESTRING (11.7314269 45.7631114, 11.7312136 45.7631001, 11.7309782 45.7630807, 11.7306603 45.7630239)",,,,,
562761841,False,,Via Leonardo da Vinci,residential,,False,58.728,"LINESTRING (11.7314269 45.7631114, 11.731435 45.763025, 11.73149 45.7625851)",,,,,
"[129148169, 958378434, 167766322]",True,1,"['Via Ognissanti', 'Piazzale Luigi Cadorna']",unclassified,50,False,72.203,"LINESTRING (11.7346936 45.7633864, 11.7346901 45.7634641, 11.7346397 45.7635363, 11.7345698 45.763626, 11.7345313 45.7636645, 11.7343469 45.7638393, 11.7342843 45.7638824, 11.7342089 45.7639186)",,,,,
"[129323540, 128612821]",False,,"['Via Bastion', 'Via Porto di Brenta']",residential,,False,332.6869999999999,"LINESTRING (11.7312755 45.7659061, 11.7311599 45.7655333, 11.731124 45.7651917, 11.7310711 45.7647162, 11.7310423 45.7645988, 11.731107 45.7645092, 11.7316605 45.7643799, 11.7321729 45.7642134, 11.7328406 45.7639907, 11.732886 45.7639702, 11.7329226 45.7639487, 11.7329404 45.7639259, 11.7329484 45.7639028, 11.7329511 45.7638878, 11.7329734 45.763771)",,,destination,,
1214067913,True,,Via Remondini,secondary,50,False,20.48,"LINESTRING (11.7381162 45.7655721, 11.7379193 45.7654494)",,,,,
129322867,False,,Piazzale Trento,residential,,False,23.902,"LINESTRING (11.7381162 45.7655721, 11.7380876 45.7656056, 11.7380333 45.7656665, 11.7379416 45.7657488)",,,,,
257430197,False,2,Viale delle Fosse,secondary,50,True,97.93100000000001,"LINESTRING (11.7383627 45.7675269, 11.7383556 45.7676734, 11.7383468 45.7678636, 11.7383262 45.7682262, 11.738325 45.7682585, 11.7383159 45.768407)",,,,,
438752640,False,2,Viale delle Fosse,secondary,50,False,109.22199999999998,"LINESTRING (11.7383627 45.7675269, 11.7383668 45.7674327, 11.7383667 45.7673913, 11.7383695 45.7673101, 11.7383827 45.7669283, 11.738394 45.7665449)",,,,,
146055704,False,2,Viale delle Fosse,secondary,50,False,57.07099999999999,"LINESTRING (11.7382935 45.7689199, 11.7382928 45.768895, 11.7382931 45.7688465, 11.7382935 45.7687542, 11.7383081 45.7685284, 11.7383159 45.768407)",,,,,
200063306,True,2,Viale delle Fosse,secondary,50,False,39.784,"LINESTRING (11.7382935 45.7689199, 11.7383305 45.7690378, 11.7383571 45.7691408, 11.7383664 45.7692071, 11.7383693 45.7692729)",,,,,
438752640,False,2,Viale delle Fosse,secondary,50,True,109.222,"LINESTRING (11.738394 45.7665449, 11.7383827 45.7669283, 11.7383695 45.7673101, 11.7383667 45.7673913, 11.7383668 45.7674327, 11.7383627 45.7675269)",,,,,
719960857,False,2,Viale delle Fosse,secondary,50,False,72.22800000000001,"LINESTRING (11.738394 45.7665449, 11.7383929 45.7664887, 11.7384257 45.7659906, 11.7384281 45.76593, 11.7384277 45.7659087, 11.7384274 45.7658959)",,,,,
"[200061024, 129800596, 880734262]",False,3,Viale Venezia,secondary,50,False,187.471,"LINESTRING (11.7383159 45.768407, 11.738463 45.7684217, 11.7385691 45.7684311, 11.7387666 45.7684507, 11.7387959 45.768454, 11.7388886 45.7684653, 11.738998 45.7684778, 11.7395667 45.7685494, 11.7406982 45.7686903)",,,,,
146055704,False,2,Viale delle Fosse,secondary,50,True,57.071,"LINESTRING (11.7383159 45.768407, 11.7383081 45.7685284, 11.7382935 45.7687542, 11.7382931 45.7688465, 11.7382928 45.768895, 11.7382935 45.7689199)",,,,,
257430197,False,2,Viale delle Fosse,secondary,50,False,97.93099999999998,"LINESTRING (11.7383159 45.768407, 11.738325 45.7682585, 11.7383262 45.7682262, 11.7383468 45.7678636, 11.7383556 45.7676734, 11.7383627 45.7675269)",,,,,
93605773,True,,Via Remondini,secondary,50,False,43.953,"LINESTRING (11.7384274 45.7658959, 11.7384172 45.7658666, 11.7383959 45.7658309, 11.7383832 45.7658095, 11.7383618 45.7657802, 11.7383494 45.7657667, 11.7383353 45.7657527, 11.7382995 45.7657134, 11.738255 45.7656754, 11.7381724 45.7656115, 11.7381162 45.7655721)",,,,,
719960857,False,2,Viale delle Fosse,secondary,50,True,72.228,"LINESTRING (11.7384274 45.7658959, 11.7384277 45.7659087, 11.7384281 45.76593, 11.7384257 45.7659906, 11.7383929 45.7664887, 11.738394 45.7665449)",,,,,
"[545711403, 41414535]",True,,Viale Undici Febbraio,tertiary,50,False,37.876000000000005,"LINESTRING (11.734645 45.7636658, 11.7347928 45.7635266, 11.7349488 45.7633994)",,,,,
176013521,True,,Vicolo Teatro Vecchio,residential,,False,170.63299999999998,"LINESTRING (11.734645 45.7636658, 11.7347242 45.7637032, 11.7347571 45.7637141, 11.7348006 45.7637285, 11.7353767 45.763764, 11.7357356 45.7638318, 11.7361153 45.7639104, 11.7363857 45.7639376, 11.7367423 45.7640641)",,,destination,,
138466999,True,2,Viale delle Fosse,secondary,50,False,26.701,"LINESTRING (11.7382334 45.769614, 11.7382589 45.7695598, 11.7382573 45.7695008, 11.7382037 45.7693825)",,,,,
755746507,True,,Via Brigata Basilicata,secondary,,False,14.271,"LINESTRING (11.7382334 45.769614, 11.7382765 45.7696028, 11.7383225 45.7696016, 11.7383667 45.7696104, 11.7384047 45.7696285)",roundabout,,,,
755758755,True,,Via Brigata Basilicata,secondary,,False,3.467,"LINESTRING (11.7381984 45.7696334, 11.7382334 45.769614)",roundabout,,,,
138466995,True,,Via Brigata Basilicata,secondary,,False,11.515,"LINESTRING (11.7384047 45.7696285, 11.7384343 45.7696561, 11.738449 45.7696891, 11.7384469 45.7697236)",roundabout,,,,
485685293,True,,Via Brigata Basilicata,secondary,50,False,17.040999999999997,"LINESTRING (11.7384469 45.7697236, 11.7384724 45.7697615, 11.7385303 45.7698187, 11.7385645 45.7698525)",,,,,
755746508,True,,Via Brigata Basilicata,secondary,,False,12.556000000000001,"LINESTRING (11.7384469 45.7697236, 11.7384328 45.7697501, 11.7384088 45.7697728, 11.7383768 45.7697901, 11.7383392 45.7698005)",roundabout,,,,
755758755,True,,Via Brigata Basilicata,secondary,,False,13.95,"LINESTRING (11.7383392 45.7698005, 11.7382944 45.7698031, 11.7382506 45.769796, 11.738212 45.7697799, 11.7381824 45.7697563)",roundabout,,,,
144913008,False,,Piazza Libertà,residential,,False,8.455,"LINESTRING (11.7334076 45.7665692, 11.7334109 45.7664932)",,,destination,,
144913012,True,,Via Portici lunghi,residential,,False,183.743,"LINESTRING (11.7334076 45.7665692, 11.7333612 45.7665635, 11.7332697 45.7665426, 11.7328406 45.7663704, 11.732317 45.7661499, 11.7320907 45.7660558, 11.7320606 45.7660459, 11.7319766 45.7660184, 11.7317708 45.7659617, 11.731629 45.7659312, 11.7314794 45.7659015, 11.7312755 45.7659061)",,,destination,,
200049812,False,,Piazza Libertà,residential,,True,17.927999999999997,"LINESTRING (11.7334076 45.7665692, 11.7334039 45.7666263, 11.7333691 45.7667275)",,,destination,,
138466997,True,2,Viale delle Fosse,secondary,50,False,39.708,"LINESTRING (11.7383693 45.7692729, 11.7383764 45.7693778, 11.7383779 45.7695031, 11.7383938 45.7695776, 11.7384047 45.7696285)",,,,,
93605770,True,2,Via A. Parolini,secondary,50,False,6.803,"LINESTRING (11.739993 45.7628241, 11.739959 45.7628805)",,,,,
200049814,False,,Piazzotto Monte Vecchio,residential,,False,14.41,"LINESTRING (11.7333421 45.7667693, 11.7333191 45.7668005, 11.7332825 45.7668915)",,,destination,,
139854027,False,,Piazzotto Monte Vecchio,residential,,True,8.919,"LINESTRING (11.7332825 45.7668915, 11.7332513 45.7669687)",,,destination,,
"[167631841, 116566034, 200049813]",False,,"['Via Luigi Schiavonetti', 'Piazzotto Monte Vecchio']",residential,,False,151.368,"LINESTRING (11.7332825 45.7668915, 11.7326127 45.766788, 11.7326809 45.7666673, 11.7326742 45.7666452, 11.7326454 45.7666298, 11.7325719 45.766599, 11.732354 45.7665446, 11.7316909 45.7664028)",,,destination,,
200049814,False,,Piazzotto Monte Vecchio,residential,,True,14.41,"LINESTRING (11.7332825 45.7668915, 11.7333191 45.7668005, 11.7333421 45.7667693)",,,destination,,
721585304,True,2,Piazzale Luigi Cadorna,secondary,50,False,12.373000000000001,"LINESTRING (11.7322318 45.7637515, 11.7321959 45.7637821, 11.7321516 45.763807, 11.7321089 45.7638188)",roundabout,,,,
339307451,True,2,Piazzale Luigi Cadorna,secondary,50,False,15.415,"LINESTRING (11.731797 45.7637179, 11.7317845 45.7636619, 11.7317887 45.76358)",roundabout,,,,
169500313,True,,Piazzale Luigi Cadorna,secondary,50,False,52.928,"LINESTRING (11.7327819 45.763749, 11.7326991 45.7637657, 11.732518 45.7637716, 11.7323457 45.7637875, 11.7321089 45.7638188)",,,,,
169500315,True,1,Piazzale Luigi Cadorna,secondary,50,False,43.771,"LINESTRING (11.7327819 45.763749, 11.7326822 45.763731, 11.7325481 45.7637166, 11.7324722 45.7637123, 11.7323121 45.7637262, 11.7322318 45.7637515)",,,,,
41414535,True,,Viale Undici Febbraio,tertiary,50,False,48.413000000000004,"LINESTRING (11.7346382 45.7640701, 11.7345882 45.7640201, 11.7345611 45.7639652, 11.7345488 45.7639161, 11.73455 45.7638442, 11.7345541 45.7637863, 11.7345879 45.7637292, 11.734645 45.7636658)",,,,,
721187967,True,2,Salita Brocchi,secondary,50,False,37.326,"LINESTRING (11.7346382 45.7640701, 11.7343015 45.7639487, 11.7342089 45.7639186)",,,,,
129126039,True,2,Piazzale Luigi Cadorna,secondary,50,False,15.055,"LINESTRING (11.7329734 45.763771, 11.7327819 45.763749)",,,,,
"[129323540, 128612821]",False,,"['Via Bastion', 'Via Porto di Brenta']",residential,,True,332.687,"LINESTRING (11.7329734 45.763771, 11.7329511 45.7638878, 11.7329484 45.7639028, 11.7329404 45.7639259, 11.7329226 45.7639487, 11.732886 45.7639702, 11.7328406 45.7639907, 11.7321729 45.7642134, 11.7316605 45.7643799, 11.731107 45.7645092, 11.7310423 45.7645988, 11.7310711 45.7647162, 11.731124 45.7651917, 11.7311599 45.7655333, 11.7312755 45.7659061)",,,destination,,
204421376,True,2,Viale delle Fosse,secondary,50,False,52.637,"LINESTRING (11.7382037 45.7693825, 11.7381888 45.7693075, 11.738184 45.769223, 11.7382012 45.7691443, 11.7382412 45.7690391, 11.7382935 45.7689199)",,,,,
"[204276756, 426662670, 426662671]",True,,Viale dei Martiri,unclassified,,False,127.707,"LINESTRING (11.7382037 45.7693825, 11.7381612 45.7693825, 11.738078 45.7693716, 11.738025 45.7693627, 11.7379554 45.7693476, 11.7378835 45.7693313, 11.737822 45.7693149, 11.7376433 45.769292, 11.7372831 45.7691738, 11.736728 45.7690029, 11.7366682 45.7689871)",,,,building_passage,
27397283,False,,Via Bonamigo,residential,,True,18.292,"LINESTRING (11.7338779 45.7690963, 11.7338535 45.7690752, 11.7338387 45.769037, 11.7338419 45.7689392)",,,,,
27397327,True,,Salita del Margnan,unclassified,,False,124.688,"LINESTRING (11.7338779 45.7690963, 11.7337794 45.7691466, 11.7336503 45.7692454, 11.7332522 45.7696403, 11.7330621 45.7698756, 11.7330279 45.7699367, 11.7330103 45.769992, 11.7330021 45.7700188)",,,,,
242481647,False,,Vicolo Callegherie Vecchie,residential,,False,79.379,"LINESTRING (11.7347898 45.7686922, 11.7347744 45.7687042, 11.7347663 45.7687115, 11.7347479 45.7687209, 11.7347411 45.7687245, 11.734602 45.7687833, 11.7344048 45.7688352, 11.7338419 45.7689392)",,,destination,,2m
167796912,True,,Via Remondini,secondary,50,False,76.964,"LINESTRING (11.7370524 45.7649048, 11.736583 45.7646034, 11.7365212 45.7645763, 11.7363485 45.7645006, 11.7362796 45.7644762)",,,,,
27577204,True,2,Piazzale Luigi Cadorna,secondary,50,False,28.544999999999998,"LINESTRING (11.7317887 45.76358, 11.7318042 45.7635133, 11.7318312 45.7633251)",roundabout,,,,
339307457,True,1,Viale Armando Diaz,secondary,50,False,35.365,"LINESTRING (11.7315535 45.763847, 11.7316051 45.7638146, 11.7316759 45.7637539, 11.7317062 45.763717, 11.7317422 45.7636675, 11.7317887 45.76358)",,,,,
562761843,True,,Via Colomba,residential,30,False,17.661,"LINESTRING (11.7315535 45.763847, 11.7315796 45.7638025, 11.7315846 45.763736, 11.7315722 45.7636927)",,,,,
339307456,True,1,Viale Armando Diaz,secondary,50,False,47.461999999999996,"LINESTRING (11.7313409 45.7639895, 11.7314615 45.7639322, 11.7316565 45.7638488, 11.731705 45.7638211, 11.7317422 45.7637837, 11.7317664 45.7637589, 11.731797 45.7637179)",,,,,
339307457,True,1,Viale Armando Diaz,secondary,50,False,22.931,"LINESTRING (11.7313409 45.7639895, 11.7314655 45.7638959, 11.7315535 45.763847)",,,,,
372736578,True,2,Viale Alcide De Gasperi,secondary,50,False,21.119999999999997,"LINESTRING (11.7318312 45.7633251, 11.7318386 45.763231, 11.7318473 45.7631355)",,,,,
720177031,True,2,Piazzale Luigi Cadorna,secondary,50,False,24.915,"LINESTRING (11.7318312 45.7633251, 11.7318764 45.7632887, 11.7319238 45.763276, 11.7319842 45.7632683, 11.732045 45.7632804, 11.7320768 45.7632961, 11.732104 45.7633144)",roundabout,,,,
485685292,True,,Via Santa Caterina,unclassified,,False,23.044,"LINESTRING (11.7381824 45.7697563, 11.7381161 45.7697083, 11.738042 45.7696659, 11.7379535 45.7696256)",,,,,4 m
755758755,True,,Via Brigata Basilicata,secondary,,False,14.722999999999999,"LINESTRING (11.7381824 45.7697563, 11.7381641 45.7697275, 11.7381599 45.7697025, 11.7381642 45.7696774, 11.7381773 45.7696539, 11.7381984 45.7696334)",roundabout,,,,
562761841,False,,Via Leonardo da Vinci,residential,,True,58.728,"LINESTRING (11.73149 45.7625851, 11.731435 45.763025, 11.7314269 45.7631114)",,,,,
178449482,True,,Salita Brocchi,secondary,50,False,25.546,"LINESTRING (11.7362796 45.7644762, 11.7361976 45.7644586, 11.7359575 45.7644302)",,,,,
