osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry,lanes,access,tunnel,width
276981709,False,,Via Graffignana,unclassified,,False,6.838,,"LINESTRING (9.0358112 45.7014965, 9.035768 45.7015026, 9.0357249 45.7015087)",,,,
276981709,False,,Via Graffignana,unclassified,,True,24.53,,"LINESTRING (9.0358112 45.7014965, 9.0359108 45.7015337, 9.0359614 45.7015447, 9.0360448 45.7015629, 9.0361002 45.7015832)",,,,
276981710,False,,Via Graffignana,unclassified,,False,23.804,,"LINESTRING (9.0358112 45.7014965, 9.0359029 45.7014548, 9.0359477 45.7014363, 9.0360448 45.7013962, 9.0360651 45.7013787)",,,,
50495152,False,,Viale Como,unclassified,,False,22.944000000000003,,"LINESTRING (9.0361002 45.7015832, 9.0360891 45.7014664, 9.0360651 45.7013787)",2,,,
50495152,False,,Viale Como,unclassified,,True,110.753,,"LINESTRING (9.0361002 45.7015832, 9.0361346 45.7017381, 9.0362217 45.7020807, 9.0363903 45.7025577)",2,,,
276981709,False,,Via Graffignana,unclassified,,False,24.53,,"LINESTRING (9.0361002 45.7015832, 9.0360448 45.7015629, 9.0359614 45.7015447, 9.0359108 45.7015337, 9.0358112 45.7014965)",,,,
281589078,False,,Viale Como,residential,,True,89.73499999999999,,"LINESTRING (9.0375468 45.7001548, 9.0373103 45.7001865, 9.0372714 45.7001254, 9.0369378 45.700139, 9.0369475 45.7002408, 9.0370253 45.7003516, 9.0370285 45.7004647)",,,,
281589077,False,,Viale Como,residential,,True,14.601,,"LINESTRING (9.0372164 45.7004602, 9.0370285 45.7004647)",,,,
281589077,False,,Viale Como,residential,,False,14.601,,"LINESTRING (9.0370285 45.7004647, 9.0372164 45.7004602)",,,,
281589078,False,,Viale Como,residential,,False,89.735,,"LINESTRING (9.0370285 45.7004647, 9.0370253 45.7003516, 9.0369475 45.7002408, 9.0369378 45.700139, 9.0372714 45.7001254, 9.0373103 45.7001865, 9.0375468 45.7001548)",,,,
281589078,False,,Viale Como,residential,,True,73.129,,"LINESTRING (9.0370285 45.7004647, 9.0364195 45.7004828, 9.0360874 45.7004823)",,,,
50495152,False,,Viale Como,unclassified,,False,111.089,,"LINESTRING (9.0360874 45.7004823, 9.0360899 45.7004536, 9.0361256 45.7000454, 9.0362452 45.6997086, 9.0362999 45.6994977)",2,,,
50495152,False,,Viale Como,unclassified,,True,50.739,,"LINESTRING (9.0360874 45.7004823, 9.0360747 45.7006268, 9.0360815 45.7009383)",2,,,
281589078,False,,Viale Como,residential,,False,73.129,,"LINESTRING (9.0360874 45.7004823, 9.0364195 45.7004828, 9.0370285 45.7004647)",,,,
25849614,False,,Via Paolo da Lomazzo,residential,,False,38.516,,"LINESTRING (9.0413209 45.697764, 9.0413633 45.6977813, 9.0416304 45.6978962, 9.0415805 45.6979824)",,,,
25849614,False,,Via Paolo da Lomazzo,residential,,True,114.08599999999998,,"LINESTRING (9.0413209 45.697764, 9.0412752 45.6976853, 9.0412359 45.6976571, 9.0411234 45.6976528, 9.0411002 45.6976096, 9.0410445 45.6974304, 9.04097 45.6972167, 9.0408448 45.6968535)",,,,
281654557,False,,Via Paolo da Lomazzo,residential,,False,56.547000000000004,,"LINESTRING (9.0413209 45.697764, 9.0407295 45.6978531, 9.0406305 45.6979042)",,,,
25849614,False,,Via Paolo da Lomazzo,residential,,True,38.516,,"LINESTRING (9.0415805 45.6979824, 9.0416304 45.6978962, 9.0413633 45.6977813, 9.0413209 45.697764)",,,,
281654557,False,,Via Paolo da Lomazzo,residential,,True,56.547000000000004,,"LINESTRING (9.0406305 45.6979042, 9.0407295 45.6978531, 9.0413209 45.697764)",,,,
25742201,True,,Via Giuseppe Mazzini,unclassified,,False,93.726,,"LINESTRING (9.0414921 45.6967101, 9.0419863 45.6965935, 9.0424455 45.6965033, 9.0426466 45.6964658)",,,,
282027683,False,,Vicolo Guido Grimoldi,residential,,False,94.475,,"LINESTRING (9.0414921 45.6967101, 9.0415131 45.6967749, 9.0415334 45.6969999, 9.0415428 45.697118, 9.0415536 45.6975574)",,,,
282027683,False,,Vicolo Guido Grimoldi,residential,,True,94.47500000000001,,"LINESTRING (9.0415536 45.6975574, 9.0415428 45.697118, 9.0415334 45.6969999, 9.0415131 45.6967749, 9.0414921 45.6967101)",,,,
282032828,False,,Vicolo San Siro,residential,,False,67.676,,"LINESTRING (9.0404121 45.6959057, 9.0397839 45.6959981, 9.0398006 45.6961579)",,,,
429456504,False,,Via Milano,residential,,False,92.072,,"LINESTRING (9.0404121 45.6959057, 9.0403973 45.6955481, 9.0403623 45.6951883, 9.0403482 45.6950791)",,,,
282032828,False,,Vicolo San Siro,residential,,True,67.676,,"LINESTRING (9.0398006 45.6961579, 9.0397839 45.6959981, 9.0404121 45.6959057)",,,,
283069041,False,,Vicolo san Lorenzo,residential,,True,50.335,,"LINESTRING (9.0398631 45.696705, 9.0399982 45.6966903, 9.0400414 45.6966976, 9.0401502 45.6968188, 9.0401889 45.6968711, 9.040249 45.696988)",,,,
25848233,True,,Via Rosales,residential,,False,17.652,,"LINESTRING (9.040249 45.696988, 9.0403004 45.6969813, 9.0404696 45.6969501)",,,,
283069041,False,,Vicolo san Lorenzo,residential,,False,50.334999999999994,,"LINESTRING (9.040249 45.696988, 9.0401889 45.6968711, 9.0401502 45.6968188, 9.0400414 45.6966976, 9.0399982 45.6966903, 9.0398631 45.696705)",,,,
39428253,False,,Via Giuseppe Parini,residential,,True,41.278,,"LINESTRING (9.0369057 45.7024669, 9.0363903 45.7025577)",,,,
39428253,False,,Via Giuseppe Parini,residential,,False,155.14000000000001,,"LINESTRING (9.0369057 45.7024669, 9.0371009 45.70244, 9.0375999 45.7023788, 9.0386801 45.702287, 9.0388838 45.7022794)",,,,
53193408,False,,Via Bernardino Luini,residential,,False,12.578,,"LINESTRING (9.0386391 45.700903, 9.0386839 45.7007943)",,,,
53193408,False,,Via Bernardino Luini,residential,,True,154.993,,"LINESTRING (9.0386391 45.700903, 9.0386146 45.7009666, 9.0386099 45.7010757, 9.0387197 45.7016001, 9.0388838 45.7022794)",,,,
429308765,False,,Via della Pace,residential,,False,27.119,,"LINESTRING (9.0387887 45.6983561, 9.0391363 45.6983329)",,yes,,
25848380,False,,Via del Ronco,residential,,True,115.05,,"LINESTRING (9.0335813 45.6969223, 9.0321001 45.6969066)",,,,
285240218,False,,Via del Ronco,residential,,True,29.282,,"LINESTRING (9.0335813 45.6969223, 9.0335877 45.6971856)",,,,
25848380,False,,Via del Ronco,residential,,False,97.03999999999999,,"LINESTRING (9.0335813 45.6969223, 9.0336476 45.6969226, 9.0347557 45.696911, 9.0347644 45.696859)",,,,
285240218,False,,Via del Ronco,residential,,False,29.282,,"LINESTRING (9.0335877 45.6971856, 9.0335813 45.6969223)",,,,
25848326,False,,Via Rocchetta,residential,,False,7.485,,"LINESTRING (9.0391633 45.6994408, 9.0391961 45.6993775)",,,,
25848326,False,,Via Rocchetta,residential,,True,155.32500000000002,,"LINESTRING (9.0391633 45.6994408, 9.0391347 45.6994938, 9.0389934 45.6998083, 9.0388928 45.7002134, 9.0387836 45.700567, 9.0386839 45.7007943)",,,,
284847526,False,,Via Paolo Giovio,residential,,False,52.992999999999995,,"LINESTRING (9.0391633 45.6994408, 9.0392308 45.6994639, 9.0393318 45.6994824, 9.039823 45.6995573)",,,,
284847526,False,,Via Paolo Giovio,residential,,True,52.993,,"LINESTRING (9.039823 45.6995573, 9.0393318 45.6994824, 9.0392308 45.6994639, 9.0391633 45.6994408)",,,,
365953401,True,,Via Paolo Giovio,residential,,False,61.831,,"LINESTRING (9.039823 45.6995573, 9.040458 45.6996454, 9.0405223 45.6996468, 9.0406053 45.699636)",,,,
25848307,False,,Via Giovane Italia,residential,,False,37.285,,"LINESTRING (9.0405742 45.6993014, 9.040577 45.6993267, 9.0405792 45.6993603, 9.0406053 45.699636)",,,,
433337010,True,,,secondary,,False,6.501,roundabout,"LINESTRING (9.0322599 45.6988528, 9.0322545 45.698872, 9.0322444 45.6988901, 9.0322296 45.6989066)",,,,
25741260,True,,Via del Seprio,residential,50,False,28.034000000000002,,"LINESTRING (9.0319651 45.6988805, 9.0318713 45.6988552, 9.0316156 45.6988207)",,,,
433337024,True,,,secondary,,False,14.839,roundabout,"LINESTRING (9.0319651 45.6988805, 9.031957 45.6988594, 9.031955 45.6988376, 9.0319596 45.698816, 9.0319703 45.6987956, 9.0319879 45.698776, 9.0320111 45.6987596)",,,,
433337012,True,,,secondary,,False,7.209,roundabout,"LINESTRING (9.032834 45.7025502, 9.0328646 45.7025582, 9.0329184 45.702577)",,,,
99200871,True,,Viale Trento,unclassified,,False,27.224,,"LINESTRING (9.0322314 45.6987795, 9.0324135 45.6987628, 9.0325801 45.6987561)",,,,
433337026,True,,,secondary,,False,8.620999999999999,roundabout,"LINESTRING (9.0322314 45.6987795, 9.0322456 45.6987962, 9.0322552 45.6988143, 9.0322601 45.6988335, 9.0322599 45.6988528)",,,,
222807400,True,SP30,Via Monte Bisbino,secondary,50,False,409.359,,"LINESTRING (9.0322296 45.6989066, 9.032214 45.6989855, 9.0322169 45.699138, 9.0322228 45.6993139, 9.0322435 45.6994975, 9.0326964 45.7022003, 9.0327373 45.7023707, 9.0327868 45.702508, 9.032834 45.7025502)",,,,
433337003,True,,,secondary,,False,17.938,roundabout,"LINESTRING (9.0322296 45.6989066, 9.0322109 45.698921, 9.0321887 45.6989327, 9.0321628 45.6989418, 9.0321352 45.6989472, 9.0321065 45.6989489, 9.0320778 45.6989468, 9.0320502 45.6989411, 9.0320226 45.6989309)",,,,
99200872,True,SP30,Via Monte Generoso,secondary,,False,49.477,,"LINESTRING (9.0320111 45.6987596, 9.0320503 45.6984457, 9.0320808 45.6983176)",,,,
433337016,True,,,secondary,,False,14.650000000000002,roundabout,"LINESTRING (9.0320111 45.6987596, 9.0320388 45.698747, 9.0320681 45.6987392, 9.0320991 45.6987357, 9.0321305 45.6987367, 9.0321611 45.6987422, 9.0321879 45.6987513)",,,,
433337016,True,,,secondary,,False,4.632,roundabout,"LINESTRING (9.0321879 45.6987513, 9.0322115 45.6987638, 9.0322314 45.6987795)",,,,
433337027,True,,,secondary,,False,7.263999999999999,roundabout,"LINESTRING (9.0320226 45.6989309, 9.0319986 45.6989169, 9.0319792 45.6988999, 9.0319651 45.6988805)",,,,
446071663,False,,,residential,,False,37.835,,"LINESTRING (9.038316 45.6994335, 9.0383744 45.6997713)",,,,
25848312,False,,Via Alessandro Manzoni,residential,,False,157.081,,"LINESTRING (9.038316 45.6994335, 9.0374931 45.6995036, 9.0371093 45.699512, 9.0362999 45.6994977)",,,,
25848312,False,,Via Alessandro Manzoni,residential,,True,69.119,,"LINESTRING (9.038316 45.6994335, 9.0389803 45.6993605, 9.0390439 45.6993633, 9.0391054 45.699366, 9.0391961 45.6993775)",,,,
446071663,False,,,residential,,True,37.835,,"LINESTRING (9.0383744 45.6997713, 9.038316 45.6994335)",,,,
284794799,False,,Viale Somaini,residential,,True,187.484,,"LINESTRING (9.0339231 45.6994586, 9.0336543 45.7011342)",,,,
284794799,False,,Viale Somaini,residential,,False,93.109,,"LINESTRING (9.0339231 45.6994586, 9.0340019 45.6989307, 9.0340205 45.6988128, 9.0340553 45.6986264)",,,,
446071665,False,,Viale Somaini,residential,,False,173.535,,"LINESTRING (9.0339231 45.6994586, 9.034818 45.6995267, 9.0348374 45.6994362, 9.0348959 45.6994026, 9.0350276 45.6993909, 9.0351948 45.6994084, 9.035178 45.699985)",,,,
446071665,False,,Viale Somaini,residential,,True,173.535,,"LINESTRING (9.035178 45.699985, 9.0351948 45.6994084, 9.0350276 45.6993909, 9.0348959 45.6994026, 9.0348374 45.6994362, 9.034818 45.6995267, 9.0339231 45.6994586)",,,,
25849310,True,,Via Friuli,residential,,False,95.477,,"LINESTRING (9.0339518 45.7026241, 9.0343541 45.7026098, 9.034601 45.70254, 9.034858 45.7025073, 9.0351524 45.7024706)",,,,
433337007,False,,Viale Trento,unclassified,,False,38.999,,"LINESTRING (9.0355361 45.6984965, 9.0360352 45.6984578)",2,,,
"[1136847980, 433337007]",False,,Viale Trento,unclassified,,True,115.90599999999999,,"LINESTRING (9.0355361 45.6984965, 9.0355088 45.6984986, 9.0341104 45.6986216, 9.0340553 45.6986264)",2,,,
450023338,False,,,residential,,False,112.154,,"LINESTRING (9.0355361 45.6984965, 9.035471 45.699142, 9.0349549 45.6991142)",,,,
450023338,False,,,residential,,True,112.154,,"LINESTRING (9.0349549 45.6991142, 9.035471 45.699142, 9.0355361 45.6984965)",,,,
795035918,False,,Brolo San Vito,residential,,True,79.251,,"LINESTRING (9.0390054 45.6989904, 9.0390055 45.6986342, 9.0390351 45.6986019, 9.0391108 45.6985901, 9.0391366 45.6985696, 9.0391363 45.6983329)",,,,
429308765,False,,Via della Pace,residential,,True,27.119,,"LINESTRING (9.0391363 45.6983329, 9.0387887 45.6983561)",,yes,,
429308765,False,,Via della Pace,residential,,False,54.352000000000004,,"LINESTRING (9.0391363 45.6983329, 9.0395478 45.6982814, 9.0398291 45.6982697)",,yes,,
795035918,False,,Brolo San Vito,residential,,False,79.251,,"LINESTRING (9.0391363 45.6983329, 9.0391366 45.6985696, 9.0391108 45.6985901, 9.0390351 45.6986019, 9.0390055 45.6986342, 9.0390054 45.6989904)",,,,
25740822,True,,Via Unione,residential,,False,16.629,,"LINESTRING (9.0398851 45.6975732, 9.0399444 45.6974295)",,,,
998470849,True,,Piazza Alessandro Volta,residential,,False,15.332,,"LINESTRING (9.0398851 45.6975732, 9.0396877 45.6975716)",,,,
"[89668193, 25740822]",True,,Via Unione,residential,,False,67.57600000000001,,"LINESTRING (9.0399444 45.6974295, 9.0399632 45.697404, 9.0399889 45.6973816, 9.0401108 45.697275, 9.0402792 45.6970954, 9.0403835 45.6970379, 9.0404696 45.6969501)",,,,
1007389839,True,,Via Belvedere,unclassified,,False,12.297,,"LINESTRING (9.0357824 45.6999771, 9.0358625 45.7000725)",,,,
233403087,False,,Via Belvedere,residential,,False,257.98199999999997,,"LINESTRING (9.0357824 45.6999771, 9.0346486 45.7000842, 9.0347457 45.7016037)",,,,
