osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,bridge,junction,tunnel
"[173255686, 105831591, 23565031, 237882700, 375964463]",2,"['Theaterbrücke - Ponte Teatro', 'Theaterplatz - Piazza Teatro']",secondary,"['50', '30']",False,"[False, True]",121.255,"LINESTRING (11.1594947 46.6696248, 11.1594828 46.6696543, 11.1594787 46.6696712, 11.1593886 46.6700355, 11.1593785 46.6700694, 11.1593076 46.6703057, 11.1592973 46.670349, 11.1592913 46.6703673, 11.1592679 46.6704642, 11.1592587 46.6705136, 11.1592553 46.6705342, 11.1592527 46.6705872, 11.1592711 46.6706618, 11.1592781 46.6706916, 11.1592798 46.6706986)",,,yes,,
173254409,,Manzonistraße - Via Manzoni,residential,30,True,False,262.14199999999994,"LINESTRING (11.1594947 46.6696248, 11.1594161 46.669621, 11.1588059 46.6695746, 11.1585032 46.6695323, 11.1583021 46.6695042, 11.158057 46.66947, 11.1561708 46.669153, 11.1561597 46.6691508, 11.1561519 46.6691493, 11.1561372 46.6691435)",,,,,
105833159,,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,True,122.748,"LINESTRING (11.1574426 46.6683269, 11.1572474 46.6681395, 11.1562413 46.6686024, 11.1561909 46.6686268)",,,,,
19612495,2,Thermenallee - Viale delle Terme,primary,50,False,True,16.22,"LINESTRING (11.1640572 46.6692186, 11.1640615 46.6691917, 11.1640565 46.6691657, 11.1640401 46.6691284, 11.1640022 46.6690815)",,,,,
"[23564840, 245129049, 446703340, 446703341]",2,"['Romstraße - Via Roma', 'Postbrücke - Ponte d. Posta']",residential,30,False,False,62.196,"LINESTRING (11.1640572 46.6692186, 11.1641467 46.6693015, 11.1641569 46.6693174, 11.1643945 46.6696965, 11.1644092 46.6697206)",,,yes,,
"[173254411, 238316368, 1009132023, 1009132024, 665916921, 200237309, 245129054]","['2', '3']",Thermenallee - Viale delle Terme,primary,50,True,False,353.003,"LINESTRING (11.1640572 46.6692186, 11.16404 46.6692434, 11.1640113 46.6692611, 11.1639832 46.6692696, 11.1638637 46.6693, 11.1635737 46.6693483, 11.1630743 46.6694293, 11.1627077 46.6694853, 11.1620209 46.6695438, 11.1615458 46.6695687, 11.1614239 46.6695727, 11.161341 46.6695734, 11.160947 46.6695767, 11.1604055 46.6695667, 11.1599742 46.6695662, 11.1597557 46.6695694, 11.1597298 46.6695698, 11.1596939 46.6695688, 11.1595141 46.6695517)",,,,,yes
23565031,2,Theaterbrücke - Ponte Teatro,secondary,50,False,True,8.312000000000001,"LINESTRING (11.1595141 46.6695517, 11.1595072 46.6695996, 11.1594947 46.6696248)",,,,,
220139195,2,Piavestraße - Via Piave,primary,50,True,False,84.833,"LINESTRING (11.1595141 46.6695517, 11.159532 46.6694678, 11.159532 46.6694096, 11.1595284 46.669386, 11.159523 46.6693501, 11.1594617 46.6691739, 11.1594477 46.6691517, 11.1593673 46.6690245, 11.159248 46.6688245)",,,,,
"[220139186, 238305955]",2,Freiheitsstraße - Corso della Libertà,residential,30,False,True,94.507,"LINESTRING (11.1592464 46.6707445, 11.1592255 46.670764, 11.1591485 46.670795, 11.1590552 46.6708207, 11.1590224 46.6708257, 11.1589246 46.6708353, 11.1585503 46.6708645, 11.1584651 46.6708703, 11.1580489 46.6709022)",,,,,
966468301,1,Theaterplatz - Piazza Teatro,secondary,,True,False,6.704000000000001,"LINESTRING (11.1592464 46.6707445, 11.1592413 46.6707351, 11.1592409 46.6707251, 11.1592452 46.6707155, 11.1592538 46.6707073, 11.1592657 46.6707015, 11.1592798 46.6706986)",,,,roundabout,
1184961618,,Theaterplatz - Piazza Teatro,secondary,,True,False,2.027,"LINESTRING (11.1593302 46.6707329, 11.1593267 46.6707417, 11.1593196 46.6707494)",,,,roundabout,
"[173255686, 23565031, 105831591, 237882700, 375964463]",2,"['Theaterplatz - Piazza Teatro', 'Theaterbrücke - Ponte Teatro']",secondary,"['30', '50']",False,"[False, True]",121.255,"LINESTRING (11.1592798 46.6706986, 11.1592781 46.6706916, 11.1592711 46.6706618, 11.1592527 46.6705872, 11.1592553 46.6705342, 11.1592587 46.6705136, 11.1592679 46.6704642, 11.1592913 46.6703673, 11.1592973 46.670349, 11.1593076 46.6703057, 11.1593785 46.6700694, 11.1593886 46.6700355, 11.1594787 46.6696712, 11.1594828 46.6696543, 11.1594947 46.6696248)",,,yes,,
1125146069,1,Theaterplatz - Piazza Teatro,secondary,,True,False,6.182,"LINESTRING (11.1592798 46.6706986, 11.1592999 46.6707, 11.1593171 46.6707073, 11.159328 46.6707191, 11.1593302 46.6707329)",,,,roundabout,
"[256856340, 256856341, 1035025782, 23608047]",2,Rennweg - Via delle Corse,secondary,"['40', '30']",True,False,375.078,"LINESTRING (11.1593196 46.6707494, 11.1594404 46.6708194, 11.1594635 46.6708731, 11.1594651 46.6709328, 11.1594533 46.6710953, 11.1594373 46.671422, 11.1594315 46.6715007, 11.1594302 46.6717021, 11.159419 46.6720587, 11.1594182 46.6721201, 11.1594168 46.6722261, 11.1594504 46.6724648, 11.1595533 46.6728237, 11.1596612 46.6731932, 11.1596812 46.6732572, 11.1597089 46.6733548, 11.1597113 46.6734038, 11.159697 46.6734506, 11.1596729 46.6734983, 11.1596387 46.673539, 11.1594733 46.6736773, 11.1594239 46.6737187, 11.1593346 46.6737999, 11.1591728 46.6739407)",,,,,building_passage
1125146068,1,Theaterplatz - Piazza Teatro,secondary,,True,False,6.547,"LINESTRING (11.1593196 46.6707494, 11.1593095 46.6707553, 11.1592973 46.670759, 11.1592876 46.6707601, 11.1592778 46.6707596, 11.1592683 46.6707577, 11.1592596 46.6707545, 11.1592522 46.67075, 11.1592464 46.6707445)",,,,roundabout,
1090908667,,Leopardi-Str.,residential,20,False,False,11.793000000000001,"LINESTRING (11.156865 46.6656014, 11.1567537 46.6655955, 11.1567109 46.6655933)",,,,,
687632803,1,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,30,True,False,5.134,"LINESTRING (11.1567109 46.6655933, 11.1567194 46.6655475)",,,,,
1090908667,,Leopardi-Str.,residential,20,False,True,11.793000000000001,"LINESTRING (11.1567109 46.6655933, 11.1567537 46.6655955, 11.156865 46.6656014)",,,,,
