osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,junction,bridge,access
39705448,,Via Don Severino Bertola,unclassified,False,False,92.721,,,"LINESTRING (7.7161789 45.384835, 7.7163908 45.3848185, 7.7167531 45.3847894, 7.7170735 45.3848484, 7.7173172 45.3849426)",,,,
39705448,,Via Don Severino Bertola,unclassified,False,True,108.184,,,"LINESTRING (7.7161789 45.384835, 7.7159581 45.3848655, 7.7157584 45.3849322, 7.7154286 45.3849251, 7.7150703 45.3849308, 7.7148244 45.3849653)",,,,
262195684,,Via Carlo Botta,residential,False,True,17.505,,,"LINESTRING (7.7170497 45.3856862, 7.7170712 45.3856307, 7.7171139 45.3855354)",,,,
39827966,,Strada Pelizzina,residential,False,False,92.14200000000001,,,"LINESTRING (7.7177933 45.385637, 7.7178176 45.3855427, 7.7179223 45.3854399, 7.7180216 45.3853089, 7.7181383 45.3851803, 7.718277 45.3850197, 7.718351 45.3849141)",,,,
"[262195698, 39827963]",SP222,Via Carlo Botta,secondary,False,True,54.631,2,,"LINESTRING (7.7177933 45.385637, 7.717507 45.3856116, 7.7172801 45.3855812, 7.7172054 45.3855687, 7.7171519 45.3855512, 7.7171139 45.3855354)",,,,
39827966,,Strada Pelizzina,residential,False,False,61.893,,,"LINESTRING (7.718351 45.3849141, 7.7183274 45.3848386, 7.7183486 45.3847164, 7.7183704 45.38461, 7.7183952 45.3845486, 7.7184793 45.3843734)",,,,
39827966,,Strada Pelizzina,residential,False,True,92.14200000000001,,,"LINESTRING (7.718351 45.3849141, 7.718277 45.3850197, 7.7181383 45.3851803, 7.7180216 45.3853089, 7.7179223 45.3854399, 7.7178176 45.3855427, 7.7177933 45.385637)",,,,
39827966,,Strada Pelizzina,residential,False,True,61.893,,,"LINESTRING (7.7184793 45.3843734, 7.7183952 45.3845486, 7.7183704 45.38461, 7.7183486 45.3847164, 7.7183274 45.3848386, 7.718351 45.3849141)",,,,
38532097,SP59,Via Marcello Piccoli,secondary,False,True,43.866,,,"LINESTRING (7.7077332 45.3809145, 7.7074903 45.3812702)",,,,
38532097,SP59,Via Marcello Piccoli,secondary,False,False,352.88399999999996,,,"LINESTRING (7.7077332 45.3809145, 7.7079452 45.380604, 7.7083426 45.3800231, 7.7086878 45.3795217, 7.7089315 45.3791586, 7.7095452 45.3783128, 7.7097487 45.3780755)",,,,
39827989,,Strada del Ghiaro Superiore,residential,False,False,269.572,,,"LINESTRING (7.7077332 45.3809145, 7.7076981 45.3808909, 7.7076523 45.3808607, 7.7076039 45.3808323, 7.7075394 45.3807946, 7.7074802 45.3807643, 7.7074184 45.3807171, 7.7073297 45.3806567, 7.7072409 45.3805925, 7.7071549 45.3805169, 7.7070634 45.3804357, 7.7070043 45.3803186, 7.7069882 45.3801505, 7.7069809 45.3799538, 7.7069774 45.3798615, 7.7069317 45.3791513, 7.7068887 45.3788945, 7.7067893 45.3787078)",,,,
212873364,,Strada per Cuorgnè,secondary,True,False,29.72,,,"LINESTRING (7.706788 45.3814407, 7.7069802 45.3814728, 7.7071631 45.3814763)",,,,
1078150267,SP58,Strada per Cuorgnè,secondary,False,False,75.798,,,"LINESTRING (7.706788 45.3814407, 7.7067554 45.3814268, 7.7065597 45.3813493, 7.7062224 45.3812275, 7.7060756 45.3811882, 7.7059102 45.3811568)",,,,
42083069,,,unclassified,False,False,53.237,,,"LINESTRING (7.7059102 45.3811568, 7.7059122 45.3810537, 7.7058866 45.3808989, 7.7058968 45.3806792)",,,,
1078150267,SP58,Strada per Cuorgnè,secondary,False,True,75.79799999999999,,,"LINESTRING (7.7059102 45.3811568, 7.7060756 45.3811882, 7.7062224 45.3812275, 7.7065597 45.3813493, 7.7067554 45.3814268, 7.706788 45.3814407)",,,,
39827980,,,unclassified,False,True,26.455,,,"LINESTRING (7.7081105 45.3864432, 7.7081508 45.3863223, 7.7081791 45.3862103)",,,,
39827980,,,unclassified,False,False,26.455,,,"LINESTRING (7.7081791 45.3862103, 7.7081508 45.3863223, 7.7081105 45.3864432)",,,,
39827981,,Via San Marino,unclassified,False,False,61.089,,,"LINESTRING (7.7081791 45.3862103, 7.707822 45.386286, 7.7074145 45.3863124)",,,,
39827981,,Via San Marino,unclassified,False,True,45.898,,,"LINESTRING (7.7081791 45.3862103, 7.7083938 45.3861832, 7.7086302 45.3861759, 7.7087629 45.3861815)",,,,
39827981,,Via San Marino,unclassified,False,False,45.898,,,"LINESTRING (7.7087629 45.3861815, 7.7086302 45.3861759, 7.7083938 45.3861832, 7.7081791 45.3862103)",,,,
39673288,,Via Giacomo Buffa,residential,False,False,47.725,,,"LINESTRING (7.7146188 45.3811228, 7.7149261 45.3810159, 7.7151683 45.3809351)",,,,
39673288,,Via Giacomo Buffa,residential,False,True,136.013,,,"LINESTRING (7.7146188 45.3811228, 7.7136197 45.3815351, 7.7131005 45.3817209)",,,,
39827982,,Via Casari,unclassified,False,True,139.56600000000003,1,,"LINESTRING (7.7146188 45.3811228, 7.7145887 45.3810757, 7.7145112 45.3809543, 7.7143203 45.3806551, 7.7141333 45.3803621, 7.71404 45.380216, 7.7139459 45.3800715, 7.7138878 45.3799775)",,,,
39705438,,Via Don Mario Coda,residential,True,False,115.869,,,"LINESTRING (7.7112029 45.3783768, 7.7109515 45.378385, 7.7104418 45.3783567, 7.7098923 45.3783186, 7.709726 45.3783002)",,,,
"[328820433, 39581956]",,Via Giovanni Casari,unclassified,False,True,169.609,2,,"LINESTRING (7.7157376 45.3803872, 7.7157345 45.3803288, 7.7157353 45.3802296, 7.7157315 45.3801691, 7.7157256 45.3801061, 7.7157205 45.3800524, 7.7157107 45.3799005, 7.7156505 45.379747, 7.715593 45.3796027, 7.7155576 45.3793877, 7.7155436 45.3793026, 7.7155366 45.3792604, 7.7154819 45.3789278, 7.715427 45.3788965)",,,,
39987415,,,unclassified,True,False,21.297,1,30,"LINESTRING (7.7157376 45.3803872, 7.7157731 45.3804918, 7.7157805 45.3805181, 7.715795 45.3805438, 7.7158136 45.3805703)",,,,
41936777,,Via Adriano Ghione,residential,False,False,300.298,,,"LINESTRING (7.7163171 45.3818526, 7.7163923 45.3816959, 7.7164719 45.3815747, 7.7166046 45.3815209, 7.7168503 45.3814954, 7.7177201 45.3814068, 7.7180387 45.3813742, 7.7181715 45.3813182, 7.7181848 45.3812296, 7.7179079 45.3801689)",,,,
262195692,,Via Andrea Brezzi,residential,True,False,178.15500000000003,,,"LINESTRING (7.7163171 45.3818526, 7.716591 45.3819047, 7.7170172 45.3819812, 7.717274 45.3820297, 7.7173584 45.3820514, 7.7174119 45.3820756, 7.7174533 45.3821204, 7.7174618 45.3821664, 7.7174631 45.3823151, 7.7174648 45.3825198, 7.717466 45.3826518, 7.7174598 45.3828064, 7.7174627 45.3828658)",,,,
38505356,,Strada Masero,residential,False,True,3.924,,,"LINESTRING (7.7179079 45.3801689, 7.7179553 45.3801572)",2.5,,,
38505356,,Strada Masero,residential,False,False,145.357,,,"LINESTRING (7.7179079 45.3801689, 7.7169967 45.3803906, 7.7168386 45.3804448, 7.7161763 45.3806447)",2.5,,,
41936777,,Via Adriano Ghione,residential,False,True,300.298,,,"LINESTRING (7.7179079 45.3801689, 7.7181848 45.3812296, 7.7181715 45.3813182, 7.7180387 45.3813742, 7.7177201 45.3814068, 7.7168503 45.3814954, 7.7166046 45.3815209, 7.7164719 45.3815747, 7.7163923 45.3816959, 7.7163171 45.3818526)",,,,
42083069,,,unclassified,False,True,53.23700000000001,,,"LINESTRING (7.7058968 45.3806792, 7.7058866 45.3808989, 7.7059122 45.3810537, 7.7059102 45.3811568)",,,,
42083057,,,tertiary,True,False,9.362,,,"LINESTRING (7.7094619 45.3828833, 7.7094846 45.382878, 7.7095086 45.3828782, 7.7095313 45.3828837, 7.7095502 45.382894, 7.7095634 45.3829081)",,roundabout,,
42083065,,Via Caneva,tertiary,False,False,35.982,,,"LINESTRING (7.7094619 45.3828833, 7.7093363 45.3826321, 7.7092976 45.3825816)",,,,
42083060,,Piazza Martiri della Libertà,tertiary,True,False,6.085,,,"LINESTRING (7.7095634 45.3829081, 7.70963 45.3829365)",,,,
42083057,,,tertiary,True,False,6.3469999999999995,,,"LINESTRING (7.7095634 45.3829081, 7.709569 45.3829218, 7.7095691 45.3829361, 7.7095636 45.3829498, 7.709553 45.382962)",,roundabout,,
217297915,,Piazza Martiri della Libertà,residential,True,False,15.139,,,"LINESTRING (7.7094943 45.3831001, 7.7094474 45.382968)",,,,
327687547,,Piazza Martiri della Libertà,residential,False,True,20.459,,,"LINESTRING (7.7094943 45.3831001, 7.7095253 45.3831806, 7.7095667 45.3832769)",,,,
42083057,,,tertiary,True,False,11.104000000000003,,,"LINESTRING (7.7094474 45.382968, 7.7094323 45.3829552, 7.7094239 45.3829396, 7.7094229 45.382923, 7.7094295 45.382907, 7.7094429 45.3828933, 7.7094619 45.3828833)",,roundabout,,
42083057,,,tertiary,True,False,1.896,,,"LINESTRING (7.709553 45.382962, 7.7095347 45.3829732)",,roundabout,,
42083056,,Largo Talentino,unclassified,False,False,20.808999999999997,,,"LINESTRING (7.7096545 45.3834532, 7.7096049 45.3833714, 7.7095667 45.3832769)",,,,
42083056,,Largo Talentino,unclassified,False,True,36.423,,,"LINESTRING (7.7096545 45.3834532, 7.7097488 45.38358, 7.7098268 45.3836747, 7.7098786 45.3837404)",,,,
42083077,,Vicolo T. Pullino,unclassified,False,False,39.679,,,"LINESTRING (7.7096545 45.3834532, 7.7095032 45.3835001, 7.7093283 45.3835567, 7.7092763 45.3836556)",,,,
42083056,,Largo Talentino,unclassified,False,True,20.808999999999997,,,"LINESTRING (7.7095667 45.3832769, 7.7096049 45.3833714, 7.7096545 45.3834532)",,,,
327687547,,Piazza Martiri della Libertà,residential,False,False,20.459,,,"LINESTRING (7.7095667 45.3832769, 7.7095253 45.3831806, 7.7094943 45.3831001)",,,,
"[327687547, 450641901]",,Piazza Martiri della Libertà,residential,False,True,49.708000000000006,,,"LINESTRING (7.7095667 45.3832769, 7.709674 45.3832508, 7.7098835 45.3831924, 7.7099892 45.3831538, 7.7099537 45.383031)",,,,
42083077,,Vicolo T. Pullino,unclassified,False,True,39.679,,,"LINESTRING (7.7092763 45.3836556, 7.7093283 45.3835567, 7.7095032 45.3835001, 7.7096545 45.3834532)",,,,
42083063,,Viale Don Antonio Dematteis,residential,False,True,26.709,,,"LINESTRING (7.7098602 45.3826281, 7.709784 45.3828304, 7.7097751 45.3828607)",,,,
42083064,,Viale Don Antonio Dematteis,residential,False,False,16.188,,,"LINESTRING (7.7098602 45.3826281, 7.7100229 45.3826836, 7.7100492 45.3826852)",,,,
42083078,,,residential,False,False,47.102,,,"LINESTRING (7.7098602 45.3826281, 7.7096228 45.3825405, 7.7095789 45.3825329, 7.7092976 45.3825816)",3,,,permissive
217297917,,Piazza Martiri della Libertà,tertiary,False,True,13.323,,,"LINESTRING (7.7099537 45.383031, 7.7097927 45.3829914)",,,,
41682013,,Via Pasquale Educ,tertiary,True,False,242.05700000000002,,,"LINESTRING (7.7099537 45.383031, 7.7100344 45.383044, 7.7102191 45.3830363, 7.7106846 45.3830204, 7.710989 45.3830106, 7.7115002 45.3829916, 7.7116551 45.3829893, 7.7127844 45.3829683, 7.712856 45.3829652, 7.7129408 45.3829476, 7.7130312 45.3829114)",,,,
"[327687547, 450641901]",,Piazza Martiri della Libertà,residential,False,False,49.708000000000006,,,"LINESTRING (7.7099537 45.383031, 7.7099892 45.3831538, 7.7098835 45.3831924, 7.709674 45.3832508, 7.7095667 45.3832769)",,,,
40795290,,Via Massimo d'Azeglio,unclassified,True,False,153.561,,,"LINESTRING (7.7098786 45.3837404, 7.7098542 45.3837615, 7.7097066 45.3838639, 7.7095686 45.3839621, 7.7094902 45.3840085, 7.709353 45.3840597, 7.7092737 45.3841321, 7.7091431 45.3842626, 7.7090083 45.3843969, 7.708917 45.3844834, 7.7088184 45.3845893, 7.7086594 45.3848013)",,,,
42083056,,Largo Talentino,unclassified,False,False,36.423,,,"LINESTRING (7.7098786 45.3837404, 7.7098268 45.3836747, 7.7097488 45.38358, 7.7096545 45.3834532)",,,,
42083058,,Via Conti San Martino,unclassified,False,True,33.275,,,"LINESTRING (7.7102242 45.3835973, 7.7102881 45.3836804, 7.7103683 45.3837682, 7.7104245 45.3838243, 7.7104615 45.3838428)",,,,
"[791258738, 40795290]",,Via Massimo d'Azeglio,unclassified,True,False,31.406000000000002,,,"LINESTRING (7.7102242 45.3835973, 7.710171 45.3836185, 7.7099676 45.3836936, 7.7098786 45.3837404)",,,,
"[39705436, 42083054]",,"['Via Conti San Martino', 'Via Giacomo Meuta']",unclassified,False,False,303.95099999999996,,,"LINESTRING (7.7104615 45.3838428, 7.710507 45.3838438, 7.7105666 45.3838449, 7.7106216 45.3838474, 7.7106784 45.3838519, 7.7107313 45.3838561, 7.7108935 45.3838584, 7.7111927 45.3838821, 7.7112711 45.3839948, 7.7113224 45.3840684, 7.7113826 45.3841049, 7.7114483 45.3841448, 7.7116815 45.3841792, 7.7117175 45.3841895, 7.7118204 45.3842192, 7.7119163 45.3842665, 7.7119507 45.3842594, 7.7119808 45.3842558, 7.7120221 45.3842527, 7.7120685 45.3842467, 7.712127 45.3842419, 7.7121545 45.3842401, 7.7121941 45.3842425, 7.7122302 45.384257, 7.712287 45.3843186, 7.7123085 45.3843313, 7.7123558 45.3843597, 7.7125064 45.3844515, 7.7125666 45.3844902, 7.7126302 45.384521, 7.7127292 45.3845482, 7.7128272 45.3845609, 7.7129563 45.3845518, 7.7130991 45.3845446, 7.7132143 45.3845319, 7.7133219 45.384518, 7.7134328 45.3845077, 7.7134647 45.3845077, 7.7134862 45.384518, 7.7135128 45.3845204, 7.7135438 45.3845131, 7.7135946 45.3844841, 7.7136341 45.3844491, 7.713678 45.384405, 7.7137098 45.3843597, 7.7137245 45.3843289, 7.7137517 45.384294)",2.8,,,
42083058,,Via Conti San Martino,unclassified,False,False,33.275,,,"LINESTRING (7.7104615 45.3838428, 7.7104245 45.3838243, 7.7103683 45.3837682, 7.7102881 45.3836804, 7.7102242 45.3835973)",,,,
"[42083083, 42083055]",,"['Via Torrazza', 'Vicolo Barcellona']",unclassified,False,True,103.577,,,"LINESTRING (7.7104615 45.3838428, 7.7104097 45.383913, 7.7104114 45.3839449, 7.710408 45.383972, 7.7103896 45.3839874, 7.7103694 45.3840027, 7.7103576 45.3840357, 7.7103408 45.3840664, 7.710319 45.384103, 7.7103089 45.3841526, 7.7103156 45.3841714, 7.7103005 45.3841797, 7.7102451 45.3841974, 7.7101762 45.3842304, 7.7101375 45.3842552, 7.7101157 45.3842753, 7.7101157 45.3843485, 7.7101325 45.3844712, 7.7101476 45.3846234, 7.7101328 45.3846727)",,,,
"[42083083, 42083055]",,"['Via Torrazza', 'Vicolo Barcellona']",unclassified,False,False,103.577,,,"LINESTRING (7.7101328 45.3846727, 7.7101476 45.3846234, 7.7101325 45.3844712, 7.7101157 45.3843485, 7.7101157 45.3842753, 7.7101375 45.3842552, 7.7101762 45.3842304, 7.7102451 45.3841974, 7.7103005 45.3841797, 7.7103156 45.3841714, 7.7103089 45.3841526, 7.710319 45.384103, 7.7103408 45.3840664, 7.7103576 45.3840357, 7.7103694 45.3840027, 7.7103896 45.3839874, 7.710408 45.383972, 7.7104114 45.3839449, 7.7104097 45.383913, 7.7104615 45.3838428)",,,,
42083075,,,unclassified,False,False,38.158,,,"LINESTRING (7.7101328 45.3846727, 7.7101929 45.3846836, 7.7103778 45.3847025, 7.7104789 45.3846874, 7.7106151 45.3846913)",2.4,,,
42083075,,,unclassified,False,True,38.158,,,"LINESTRING (7.7106151 45.3846913, 7.7104789 45.3846874, 7.7103778 45.3847025, 7.7101929 45.3846836, 7.7101328 45.3846727)",2.4,,,
38484088,,Via Giuseppe Romana,secondary,False,False,26.038,,,"LINESTRING (7.7131257 45.3826544, 7.7131099 45.3824205)",,,,
450641907,,Via Giuseppe Romana,secondary,True,False,22.596,,,"LINESTRING (7.7131257 45.3826544, 7.7131632 45.3828559)",,,,
205979564,,,unclassified,False,False,83.957,,,"LINESTRING (7.7131257 45.3826544, 7.7135255 45.3826422, 7.7137751 45.3826272, 7.713967 45.3826128, 7.7141974 45.3825984)",,,,
205979565,,Via Giuseppe Di Vittorio,unclassified,False,False,27.655,,,"LINESTRING (7.7141974 45.3825984, 7.7141994 45.3823497)",,,,
205979564,,,unclassified,False,False,37.795,,,"LINESTRING (7.7141974 45.3825984, 7.714173 45.3826773, 7.7141494 45.3827397, 7.7140784 45.3829278)",,,,
205979564,,,unclassified,False,True,83.95700000000001,,,"LINESTRING (7.7141974 45.3825984, 7.713967 45.3826128, 7.7137751 45.3826272, 7.7135255 45.3826422, 7.7131257 45.3826544)",,,,
41474748,,Via Quattro Novembre,unclassified,True,False,122.92399999999999,,,"LINESTRING (7.7137517 45.384294, 7.7136541 45.3842208, 7.7135562 45.3841407, 7.71348 45.3840697, 7.7133042 45.3839579, 7.7132098 45.3838833, 7.7130537 45.383812, 7.7128979 45.3837436, 7.7128127 45.3837144, 7.7127362 45.3836815, 7.712548 45.3836007)",,,,
"[39705436, 42083054]",,"['Via Giacomo Meuta', 'Via Conti San Martino']",unclassified,False,True,303.951,,,"LINESTRING (7.7137517 45.384294, 7.7137245 45.3843289, 7.7137098 45.3843597, 7.713678 45.384405, 7.7136341 45.3844491, 7.7135946 45.3844841, 7.7135438 45.3845131, 7.7135128 45.3845204, 7.7134862 45.384518, 7.7134647 45.3845077, 7.7134328 45.3845077, 7.7133219 45.384518, 7.7132143 45.3845319, 7.7130991 45.3845446, 7.7129563 45.3845518, 7.7128272 45.3845609, 7.7127292 45.3845482, 7.7126302 45.384521, 7.7125666 45.3844902, 7.7125064 45.3844515, 7.7123558 45.3843597, 7.7123085 45.3843313, 7.712287 45.3843186, 7.7122302 45.384257, 7.7121941 45.3842425, 7.7121545 45.3842401, 7.712127 45.3842419, 7.7120685 45.3842467, 7.7120221 45.3842527, 7.7119808 45.3842558, 7.7119507 45.3842594, 7.7119163 45.3842665, 7.7118204 45.3842192, 7.7117175 45.3841895, 7.7116815 45.3841792, 7.7114483 45.3841448, 7.7113826 45.3841049, 7.7113224 45.3840684, 7.7112711 45.3839948, 7.7111927 45.3838821, 7.7108935 45.3838584, 7.7107313 45.3838561, 7.7106784 45.3838519, 7.7106216 45.3838474, 7.7105666 45.3838449, 7.710507 45.3838438, 7.7104615 45.3838428)",2.8,,,
207516084,,Piazza della Repubblica,secondary,False,True,34.897000000000006,,,"LINESTRING (7.7136317 45.3829354, 7.7136599 45.3829349, 7.7138616 45.3829319, 7.7139379 45.3829308, 7.7140252 45.3829289, 7.7140784 45.3829278)",,,,
450641905,,Piazza della Repubblica,secondary,True,False,38.903999999999996,,,"LINESTRING (7.7136317 45.3829354, 7.7134168 45.3829479, 7.713255 45.3829512, 7.7131362 45.3829659)",,,,
39827989,,Strada del Ghiaro Superiore,residential,False,True,44.947,,,"LINESTRING (7.7065729 45.3783338, 7.7066117 45.3784222, 7.706773 45.3786772, 7.7067893 45.3787078)",,,,
42927813,,,residential,False,False,11.722999999999999,,,"LINESTRING (7.7065729 45.3783338, 7.7066762 45.3783085, 7.7067166 45.3783051)",,,,
42927813,,,residential,False,False,39.055,,,"LINESTRING (7.7068305 45.3786471, 7.7067166 45.3783051)",,,,
42927813,,,residential,False,True,218.82800000000003,,,"LINESTRING (7.7068305 45.3786471, 7.7069231 45.3786504, 7.7072318 45.3786437, 7.7077874 45.3786004, 7.707899 45.3785737, 7.7079298 45.378532, 7.7078942 45.3782034, 7.7072508 45.3782702, 7.70703 45.3782785, 7.7067166 45.3783051)",,,,
42927814,,,residential,False,False,7.477,,,"LINESTRING (7.7068305 45.3786471, 7.7067893 45.3787078)",,,,
42927813,,,residential,False,True,39.055,,,"LINESTRING (7.7067166 45.3783051, 7.7068305 45.3786471)",,,,
42927813,,,residential,False,False,218.82799999999997,,,"LINESTRING (7.7067166 45.3783051, 7.70703 45.3782785, 7.7072508 45.3782702, 7.7078942 45.3782034, 7.7079298 45.378532, 7.707899 45.3785737, 7.7077874 45.3786004, 7.7072318 45.3786437, 7.7069231 45.3786504, 7.7068305 45.3786471)",,,,
42927813,,,residential,False,True,11.722999999999999,,,"LINESTRING (7.7067166 45.3783051, 7.7066762 45.3783085, 7.7065729 45.3783338)",,,,
42927814,,,residential,False,True,7.477,,,"LINESTRING (7.7067893 45.3787078, 7.7068305 45.3786471)",,,,
39827989,,Strada del Ghiaro Superiore,residential,False,False,44.947,,,"LINESTRING (7.7067893 45.3787078, 7.706773 45.3786772, 7.7066117 45.3784222, 7.7065729 45.3783338)",,,,
39827989,,Strada del Ghiaro Superiore,residential,False,True,269.572,,,"LINESTRING (7.7067893 45.3787078, 7.7068887 45.3788945, 7.7069317 45.3791513, 7.7069774 45.3798615, 7.7069809 45.3799538, 7.7069882 45.3801505, 7.7070043 45.3803186, 7.7070634 45.3804357, 7.7071549 45.3805169, 7.7072409 45.3805925, 7.7073297 45.3806567, 7.7074184 45.3807171, 7.7074802 45.3807643, 7.7075394 45.3807946, 7.7076039 45.3808323, 7.7076523 45.3808607, 7.7076981 45.3808909, 7.7077332 45.3809145)",,,,
59567215,,,residential,False,True,43.739000000000004,,,"LINESTRING (7.7091024 45.382229, 7.709266 45.3819993, 7.7093353 45.3819542, 7.70937 45.3819363, 7.7094208 45.3819184)",,,,
328820427,,,tertiary,True,False,12.937000000000001,,,"LINESTRING (7.7091024 45.382229, 7.7091153 45.3822566, 7.7091078 45.3822852, 7.7090818 45.3823079, 7.7090436 45.3823191)",,roundabout,,
42083065,,Via Caneva,tertiary,False,True,35.632,,,"LINESTRING (7.7090436 45.3823191, 7.7091592 45.3824009, 7.7092976 45.3825816)",,,,
328820427,,,tertiary,True,False,12.022,,,"LINESTRING (7.7090436 45.3823191, 7.7090244 45.3823195, 7.7090055 45.3823168, 7.708988 45.3823113, 7.7089727 45.382303, 7.7089606 45.3822925, 7.7089521 45.3822804, 7.7089478 45.3822672, 7.7089478 45.3822537)",,roundabout,,
328820427,,,tertiary,True,False,16.037999999999997,,,"LINESTRING (7.7089478 45.3822537, 7.7089587 45.3822309, 7.7089816 45.382213, 7.7090127 45.382203, 7.7090469 45.3822026, 7.7090786 45.3822118, 7.7091024 45.382229)",,roundabout,,
"[328820426, 328820463]",,Via Caneva,tertiary,False,"[False, True]",71.45100000000001,,,"LINESTRING (7.7089478 45.3822537, 7.7088294 45.3822109, 7.7081416 45.38195)",,,,
160681712,,Via Cesare Balbo,residential,False,False,37.256,,,"LINESTRING (7.7174346 45.3840049, 7.7178296 45.3840117, 7.7179115 45.3840131)",,,,
262195701,SP222,Via Cesare Balbo,secondary,False,False,104.905,2,,"LINESTRING (7.7174346 45.3840049, 7.7174315 45.3841114, 7.7174208 45.3844751, 7.7173555 45.3847697, 7.7173379 45.3848493, 7.7173172 45.3849426)",,,,
"[39705443, 262195701]",SP222,Via Cesare Balbo,secondary,False,True,54.84400000000001,2,,"LINESTRING (7.7174346 45.3840049, 7.7174363 45.3839485, 7.717441 45.3837354, 7.717446 45.3836185, 7.7174492 45.3835118)",,,,
160681712,,Via Cesare Balbo,residential,False,True,21.569,,,"LINESTRING (7.7181876 45.3840179, 7.7179115 45.3840131)",,,,
"[59567216, 39581955]",,Via Andrea Brezzi,unclassified,False,True,38.292,,,"LINESTRING (7.7154674 45.3812076, 7.7154064 45.381161, 7.7152267 45.3809905, 7.7151949 45.3809603, 7.7151683 45.3809351)",,,,
205979565,,Via Giuseppe Di Vittorio,unclassified,False,True,27.655,,,"LINESTRING (7.7141994 45.3823497, 7.7141974 45.3825984)",,,,
39705460,,Via Giraudo,secondary,False,True,37.302,,,"LINESTRING (7.7140784 45.3829278, 7.7141878 45.382926, 7.7145554 45.3829113)",,,,
205979564,,,unclassified,False,True,37.795,,,"LINESTRING (7.7140784 45.3829278, 7.7141494 45.3827397, 7.714173 45.3826773, 7.7141974 45.3825984)",,,,
207516084,,Piazza della Repubblica,secondary,False,False,34.897000000000006,,,"LINESTRING (7.7140784 45.3829278, 7.7140252 45.3829289, 7.7139379 45.3829308, 7.7138616 45.3829319, 7.7136599 45.3829349, 7.7136317 45.3829354)",,,,
39673286,,Via Giuseppe Romana,tertiary,True,False,85.21700000000001,,,"LINESTRING (7.7131067 45.382967, 7.7129124 45.3830621, 7.7128446 45.3831142, 7.7126974 45.3833407, 7.7126121 45.3834977, 7.7125997 45.3835183, 7.7125967 45.3835234, 7.7125809 45.3835479, 7.7125568 45.3835866, 7.712548 45.3836007)",,,,
450641903,,,secondary,True,False,9.209,,,"LINESTRING (7.7131067 45.382967, 7.7130785 45.382961, 7.7130548 45.3829487, 7.7130384 45.3829315, 7.7130312 45.3829114)",,roundabout,,
"[39705443, 262195701]",SP222,Via Cesare Balbo,secondary,False,False,54.843999999999994,2,,"LINESTRING (7.7174492 45.3835118, 7.717446 45.3836185, 7.717441 45.3837354, 7.7174363 45.3839485, 7.7174346 45.3840049)",,,,
39705443,SP222,Via Cesare Balbo,secondary,False,True,71.84899999999999,2,,"LINESTRING (7.7174492 45.3835118, 7.7174539 45.3833529, 7.7174659 45.3829422, 7.7174627 45.3828658)",,,,
210753486,,Via Cesare Balbo,residential,False,False,41.477000000000004,,,"LINESTRING (7.7174492 45.3835118, 7.7177098 45.3835151, 7.7177262 45.3835153, 7.7179802 45.3835182)",,,,
210753486,,Via Cesare Balbo,residential,False,True,41.477000000000004,,,"LINESTRING (7.7179802 45.3835182, 7.7177262 45.3835153, 7.7177098 45.3835151, 7.7174492 45.3835118)",,,,
160681712,,Via Cesare Balbo,residential,False,False,21.569,,,"LINESTRING (7.7179115 45.3840131, 7.7181876 45.3840179)",,,,
210753485,,Via Cesare Balbo,residential,False,False,25.564,,,"LINESTRING (7.7179115 45.3840131, 7.7178842 45.3842422)",,,,
160681712,,Via Cesare Balbo,residential,False,True,37.256,,,"LINESTRING (7.7179115 45.3840131, 7.7178296 45.3840117, 7.7174346 45.3840049)",,,,
210753485,,Via Cesare Balbo,residential,False,True,25.564,,,"LINESTRING (7.7178842 45.3842422, 7.7179115 45.3840131)",,,,
38532107,,,secondary,True,False,6.794,,,"LINESTRING (7.7073723 45.3817781, 7.7073313 45.3817884, 7.7072884 45.3817932)",,roundabout,,
42083065,,Via Caneva,tertiary,False,False,35.632,,,"LINESTRING (7.7092976 45.3825816, 7.7091592 45.3824009, 7.7090436 45.3823191)",,,,
42083065,,Via Caneva,tertiary,False,True,35.982,,,"LINESTRING (7.7092976 45.3825816, 7.7093363 45.3826321, 7.7094619 45.3828833)",,,,
42083078,,,residential,False,True,47.102,,,"LINESTRING (7.7092976 45.3825816, 7.7095789 45.3825329, 7.7096228 45.3825405, 7.7098602 45.3826281)",3,,,permissive
450892496,,Piazza Martiri della Libertà,tertiary,True,False,12.667,,,"LINESTRING (7.7097145 45.3829725, 7.709553 45.382962)",,,,
217297917,,Piazza Martiri della Libertà,tertiary,False,False,6.459,,,"LINESTRING (7.7097145 45.3829725, 7.7097599 45.3829833, 7.7097927 45.3829914)",,,,
38505366,,,unclassified,True,False,2.2880000000000003,2,,"LINESTRING (7.7156975 45.3806128, 7.715708 45.3806014, 7.7157145 45.3805961)",,roundabout,,
38505356,,Strada Masero,residential,False,True,145.357,,,"LINESTRING (7.7161763 45.3806447, 7.7168386 45.3804448, 7.7169967 45.3803906, 7.7179079 45.3801689)",2.5,,,
262195686,,Strada Masero,unclassified,True,False,22.177,,,"LINESTRING (7.7161763 45.3806447, 7.7160946 45.3806768, 7.7160069 45.3806926, 7.7159529 45.3806912, 7.7159085 45.3806834)",2.5,,,
