osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,tunnel,junction
32876662,Via Albertazzi,residential,False,False,48.945,"LINESTRING (11.582078 44.3974072, 11.5814896 44.3975376)",,50,,,
32876662,Via Albertazzi,residential,False,True,105.12100000000001,"LINESTRING (11.582078 44.3974072, 11.5825447 44.3973229, 11.5829066 44.3972576, 11.5833608 44.3971756)",,50,,,
32876662,Via Albertazzi,residential,False,False,6.278,"LINESTRING (11.5814896 44.3975376, 11.5814135 44.3975528)",,50,,,
32876662,Via Albertazzi,residential,False,True,48.945,"LINESTRING (11.5814896 44.3975376, 11.582078 44.3974072)",,50,,,
32877038,Via Evangelista Torricelli,secondary,True,False,59.46,"LINESTRING (11.5812825 44.4022203, 11.5816311 44.4026935)",,50,,,
"[32876954, 32877068]","['Via Avogadro', 'Via Archimede']",residential,False,False,563.5190000000001,"LINESTRING (11.5812825 44.4022203, 11.5837596 44.4014428, 11.5840686 44.4020989, 11.5832789 44.4023749, 11.583599 44.402939, 11.5836192 44.4029941, 11.5836063 44.403045, 11.583536 44.4030824, 11.5833636 44.4031521, 11.5823083 44.4035483, 11.5822572 44.4035675)",,50,,,
32876970,Via Evangelista Torricelli,secondary,True,False,23.028000000000002,"LINESTRING (11.5822572 44.4035675, 11.5822479 44.4036031, 11.5822229 44.4036444, 11.5821877 44.4036974, 11.5821364 44.4037348, 11.5821165 44.4037391)",,50,,,roundabout
"[32876954, 32877068]","['Via Avogadro', 'Via Archimede']",residential,False,True,563.519,"LINESTRING (11.5822572 44.4035675, 11.5823083 44.4035483, 11.5833636 44.4031521, 11.583536 44.4030824, 11.5836063 44.403045, 11.5836192 44.4029941, 11.583599 44.402939, 11.5832789 44.4023749, 11.5840686 44.4020989, 11.5837596 44.4014428, 11.5812825 44.4022203)",,50,,,
32876970,Via Evangelista Torricelli,secondary,True,False,21.658,"LINESTRING (11.5819581 44.4037029, 11.5819446 44.4036433, 11.5819519 44.4036051, 11.5820076 44.4035179)",,50,,,roundabout
32876970,Via Evangelista Torricelli,secondary,True,False,17.832,"LINESTRING (11.5820076 44.4035179, 11.5820502 44.4034816, 11.5820941 44.4034604, 11.5821419 44.4034592, 11.5821988 44.4034643)",,50,,,roundabout
32877058,Via Evangelista Torricelli,secondary,True,False,95.897,"LINESTRING (11.5820076 44.4035179, 11.5819891 44.4034229, 11.5819563 44.4033304, 11.5818624 44.4032026, 11.58152 44.4027361)",,50,,,
32877121,Via Guido Miglioli,residential,False,False,94.008,"LINESTRING (11.58152 44.4027361, 11.5804774 44.403136)",,,,,
1181030070,Via Evangelista Torricelli,secondary,False,False,10.017,"LINESTRING (11.58152 44.4027361, 11.5816311 44.4026935)",,,,,
"[32877058, 809610235]",Via Evangelista Torricelli,secondary,True,False,98.406,"LINESTRING (11.58152 44.4027361, 11.5811761 44.4022706, 11.5811267 44.4021274, 11.5810838 44.4019185)",,50,,,
32877116,Via Giuseppe Di Vittorio,residential,False,True,91.2,"LINESTRING (11.5804774 44.403136, 11.579923 44.4024178)",,,,,
32877121,Via Guido Miglioli,residential,False,True,94.008,"LINESTRING (11.5804774 44.403136, 11.58152 44.4027361)",,,,,
32877116,Via Giuseppe Di Vittorio,residential,False,False,91.2,"LINESTRING (11.579923 44.4024178, 11.5804774 44.403136)",,,,,
32877116,Via Giuseppe Di Vittorio,residential,False,True,13.394,"LINESTRING (11.579923 44.4024178, 11.5797744 44.4024747)",,,,,
32877140,Via Giuseppe Di Vittorio,residential,False,False,14.274,"LINESTRING (11.579923 44.4024178, 11.5798563 44.4022986)",,,,,
32877140,Via Giuseppe Di Vittorio,residential,False,True,37.14,"LINESTRING (11.5796826 44.4019885, 11.5798563 44.4022986)",,,,,
32877306,Via Scania,residential,False,True,144.627,"LINESTRING (11.5803435 44.3995172, 11.5802491 44.3998545, 11.5804208 44.3998668, 11.5804294 44.400155, 11.5797275 44.4003687)",,,,,
31786633,Via Albertazzi,residential,False,False,201.09199999999998,"LINESTRING (11.5856392 44.3988137, 11.5855969 44.3987442, 11.5847074 44.3972846, 11.5846278 44.3971559)",,50,,,
32877589,Via Scania,unclassified,False,False,93.786,"LINESTRING (11.5856392 44.3988137, 11.5861688 44.3987409, 11.5863545 44.3987153, 11.5867984 44.3986543)",,50,,,
32877589,Via Scania,unclassified,False,True,62.905,"LINESTRING (11.5856392 44.3988137, 11.5851931 44.3989239, 11.5848931 44.399003)",,50,,,
32876970,Via Evangelista Torricelli,secondary,True,False,13.113999999999999,"LINESTRING (11.5821988 44.4034643, 11.5822401 44.4034939, 11.5822593 44.40353, 11.5822572 44.4035675)",,50,,,roundabout
31765971,Viale Roma,unclassified,True,False,45.518,"LINESTRING (11.5869227 44.4030109, 11.5867864 44.4026133)",,,,,
809610254,Via Emilia,primary,False,False,18.844,"LINESTRING (11.5869227 44.4030109, 11.5871517 44.4029667)",SS9,50,,,
677085679,Via Emilia,primary,False,True,88.28099999999999,"LINESTRING (11.5869227 44.4030109, 11.5867983 44.4030355, 11.5866312 44.4030689, 11.5858524 44.4032245)",SS9,50,3,,
150351209,Viale Roma,unclassified,True,False,104.46600000000001,"LINESTRING (11.5858524 44.4032245, 11.5862227 44.4030769, 11.586431 44.4029978, 11.5865062 44.4029574, 11.5865785 44.4029011, 11.5866409 44.4028319, 11.5866947 44.4027522, 11.5867864 44.4026133)",,50,,,
492871681,Via Emilia,primary,False,True,41.150999999999996,"LINESTRING (11.5858524 44.4032245, 11.5856674 44.4032595, 11.5853552 44.4033281)",SS9,50,,,
677085679,Via Emilia,primary,False,False,88.281,"LINESTRING (11.5858524 44.4032245, 11.5866312 44.4030689, 11.5867983 44.4030355, 11.5869227 44.4030109)",SS9,50,3,,
33775701,Via Alessandro Fleming,unclassified,False,False,73.015,"LINESTRING (11.5876741 44.4050976, 11.5867985 44.4052973)",,50,,,
391160346,Via San Carlo,secondary,False,True,70.611,"LINESTRING (11.5876741 44.4050976, 11.5874067 44.404492)",,,,,
33775701,Via Alessandro Fleming,unclassified,False,True,23.186,"LINESTRING (11.5853544 44.4055685, 11.585635 44.4055111)",,50,,,
33775701,Via Alessandro Fleming,unclassified,False,True,73.015,"LINESTRING (11.5867985 44.4052973, 11.5876741 44.4050976)",,50,,,
203420934,Via Thomas Alva Edison,unclassified,False,True,127.112,"LINESTRING (11.5867985 44.4052973, 11.5863461 44.4042008)",,50,,,
33775701,Via Alessandro Fleming,unclassified,False,False,95.45400000000001,"LINESTRING (11.5867985 44.4052973, 11.5864848 44.4053628, 11.585635 44.4055111)",,50,,,
211367817,Via Ugo Bassi,residential,False,True,107.025,"LINESTRING (11.5903212 44.399445, 11.5901566 44.3992215, 11.5899818 44.3990357, 11.589823 44.3988391, 11.5896737 44.398603)",,,,,
"[479678265, 316662678]",Viale Roma,residential,False,False,36.687,"LINESTRING (11.5903212 44.399445, 11.5904406 44.3994116, 11.5907513 44.3993249)",,,,,
"[479678265, 468343813]",Viale Roma,residential,False,True,57.754999999999995,"LINESTRING (11.5903212 44.399445, 11.5900736 44.3995141, 11.5899607 44.3995456, 11.5898185 44.3995853, 11.5896334 44.3996057)",,,,,
27417230,Via San Carlo,secondary,True,False,93.52499999999999,"LINESTRING (11.5871475 44.4038365, 11.5869538 44.4031358, 11.5869227 44.4030109)",,50,,,
115591042,Via San Carlo,secondary,True,False,141.35600000000002,"LINESTRING (11.5871475 44.4038365, 11.5870301 44.4036191, 11.586973 44.4035212, 11.5868708 44.4033988, 11.586826 44.4033573, 11.5867314 44.4032964, 11.5866549 44.4032685, 11.5865761 44.4032397, 11.5864404 44.4032153, 11.5862715 44.4032018, 11.5858524 44.4032245)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,True,110.637,"LINESTRING (11.5873037 44.4024704, 11.5874455 44.4024434, 11.5878259 44.4023218, 11.5885617 44.4020487)",,50,,,
809610251,Via Giuseppe Mazzini,residential,True,False,23.159000000000002,"LINESTRING (11.5873037 44.4024704, 11.5871946 44.4025009, 11.5871161 44.4025366, 11.5870703 44.4025846)",,50,,,
23395235,Via San Carlo,secondary,True,False,72.73,"LINESTRING (11.5872845 44.4038438, 11.5873135 44.404016, 11.5874067 44.404492)",,50,,,
150394311,Via San Martino,residential,True,False,115.777,"LINESTRING (11.5906844 44.3982094, 11.5909837 44.3986837, 11.5912436 44.3991704)",,,,,
492871681,Via Emilia,primary,False,False,79.281,"LINESTRING (11.5826617 44.4042858, 11.5835492 44.4039597)",SS9,50,,,
809610228,Via Emilia,primary,True,False,25.981,"LINESTRING (11.5826617 44.4042858, 11.5825237 44.404354, 11.5823927 44.4044187)",SS9,50,,,
716811740,Via Emilia,primary,True,False,24.758,"LINESTRING (11.5818876 44.4045527, 11.5820052 44.4044768, 11.5821188 44.4044034)",SS9,50,,,
85990921,Viale Roma,unclassified,False,True,57.939,"LINESTRING (11.5888 44.3997852, 11.5886278 44.3998571, 11.5884862 44.3999283, 11.5883428 44.4000144, 11.5882252 44.4001015)",,50,3,,
203415212,Via Guglielmo Marconi,unclassified,True,False,60.531000000000006,"LINESTRING (11.5888 44.3997852, 11.5889634 44.3996924, 11.5890748 44.3996237, 11.5891008 44.3995964, 11.589113 44.399568, 11.5891206 44.3995222, 11.5891145 44.3994742, 11.5890608 44.3993468)",,50,,,
809610248,Viale Roma,unclassified,False,False,32.507,"LINESTRING (11.5888 44.3997852, 11.5889533 44.3997287, 11.5890265 44.3997078, 11.5891744 44.3996684)",,50,,,
603487651,Via Emilia,primary,True,False,9.961,"LINESTRING (11.5821188 44.4044034, 11.5821274 44.4043742, 11.5821479 44.4043482, 11.5821785 44.4043278)",,50,,,roundabout
203419762,Via G. Di Vittorio,residential,False,True,105.825,"LINESTRING (11.5792492 44.401602, 11.5796699 44.4023532, 11.5797744 44.4024747)",,,,,
32877116,Via Giuseppe Di Vittorio,residential,False,False,13.394,"LINESTRING (11.5797744 44.4024747, 11.579923 44.4024178)",,,,,
32877116,Via Giuseppe Di Vittorio,residential,False,True,46.112,"LINESTRING (11.5797744 44.4024747, 11.5795918 44.4025446, 11.5792628 44.4026706)",,,,,
203419762,Via G. Di Vittorio,residential,False,False,105.825,"LINESTRING (11.5797744 44.4024747, 11.5796699 44.4023532, 11.5792492 44.401602)",,,,,
32877116,Via Giuseppe Di Vittorio,residential,False,False,46.112,"LINESTRING (11.5792628 44.4026706, 11.5795918 44.4025446, 11.5797744 44.4024747)",,,,,
203420934,Via Thomas Alva Edison,unclassified,False,False,116.84200000000001,"LINESTRING (11.5856488 44.4036903, 11.5860935 44.4035298, 11.5861148 44.4035863, 11.5863461 44.4042008)",,50,,,
203420934,Via Thomas Alva Edison,unclassified,False,False,127.112,"LINESTRING (11.5863461 44.4042008, 11.5867985 44.4052973)",,50,,,
203420933,Via Thomas Alva Edison,unclassified,False,True,216.302,"LINESTRING (11.5863461 44.4042008, 11.5852299 44.4044353, 11.585635 44.4055111)",,50,,,
203420934,Via Thomas Alva Edison,unclassified,False,True,116.84200000000001,"LINESTRING (11.5863461 44.4042008, 11.5861148 44.4035863, 11.5860935 44.4035298, 11.5856488 44.4036903)",,50,,,
33775701,Via Alessandro Fleming,unclassified,False,False,23.186,"LINESTRING (11.585635 44.4055111, 11.5853544 44.4055685)",,50,,,
33775701,Via Alessandro Fleming,unclassified,False,True,95.45400000000001,"LINESTRING (11.585635 44.4055111, 11.5864848 44.4053628, 11.5867985 44.4052973)",,50,,,
203420933,Via Thomas Alva Edison,unclassified,False,False,216.302,"LINESTRING (11.585635 44.4055111, 11.5852299 44.4044353, 11.5863461 44.4042008)",,50,,,
32877140,Via Giuseppe Di Vittorio,residential,False,False,37.14,"LINESTRING (11.5798563 44.4022986, 11.5796826 44.4019885)",,,,,
32877140,Via Giuseppe Di Vittorio,residential,False,True,14.274,"LINESTRING (11.5798563 44.4022986, 11.579923 44.4024178)",,,,,
204044699,Via Giuseppe Di Vittorio,residential,False,True,106.282,"LINESTRING (11.5798563 44.4022986, 11.5810838 44.4019185)",,,,,
205395482,,residential,False,True,62.333,"LINESTRING (11.5869388 44.3973939, 11.5876619 44.3971764)",,,,,
31786750,Via Risorgimento,residential,False,True,136.498,"LINESTRING (11.5869388 44.3973939, 11.5875794 44.398457, 11.5876182 44.3985214)",,,,,
205395480,,residential,False,True,75.75899999999999,"LINESTRING (11.5864172 44.3980298, 11.5867547 44.3985827, 11.5867984 44.3986543)",,,,,
32877589,Via Scania,unclassified,False,False,66.83,"LINESTRING (11.5867984 44.3986543, 11.5872487 44.3985924, 11.5876182 44.3985214)",,50,,,
32877589,Via Scania,unclassified,False,True,93.786,"LINESTRING (11.5867984 44.3986543, 11.5863545 44.3987153, 11.5861688 44.3987409, 11.5856392 44.3988137)",,50,,,
205395480,,residential,False,False,75.75899999999999,"LINESTRING (11.5867984 44.3986543, 11.5867547 44.3985827, 11.5864172 44.3980298)",,,,,
211112285,Piazza Giovanni Acquaderni,residential,False,False,36.986,"LINESTRING (11.5903099 44.3976228, 11.5907451 44.3975047)",,,,,
31766216,Via San Martino,residential,True,False,71.7,"LINESTRING (11.5903099 44.3976228, 11.5905815 44.3980961, 11.5906523 44.3982194)",,,,,
211112285,Piazza Giovanni Acquaderni,residential,False,True,43.93,"LINESTRING (11.5903099 44.3976228, 11.5902823 44.397637, 11.5898248 44.3977715, 11.5898028 44.3977787)",,,,,
32199018,Via Giacomo Matteotti,unclassified,True,False,84.251,"LINESTRING (11.5898028 44.3977787, 11.5896927 44.3976072, 11.5893607 44.39709)",,,,,
211112285,Piazza Giovanni Acquaderni,residential,False,False,43.93,"LINESTRING (11.5898028 44.3977787, 11.5898248 44.3977715, 11.5902823 44.397637, 11.5903099 44.3976228)",,,,,
316662672,,residential,False,True,4.738,"LINESTRING (11.5891825 44.3978114, 11.5891612 44.3977716)",,,,,
211367817,Via Ugo Bassi,residential,False,False,47.794,"LINESTRING (11.589432 44.3982094, 11.5896737 44.398603)",,,,,
31766717,Viale Carducci,residential,False,False,43.917,"LINESTRING (11.5912828 44.3973665, 11.5911382 44.3969853)",,,,,
1078791544,Via San Francesco,residential,False,True,45.4,"LINESTRING (11.5912828 44.3973665, 11.5907451 44.3975047)",,,,,
31766717,Viale Carducci,residential,False,True,71.489,"LINESTRING (11.5912828 44.3973665, 11.5913 44.3974119, 11.5913133 44.3977029, 11.5913081 44.3980076)",,,,,
31765555,Via dei Mille,residential,True,False,46.622,"LINESTRING (11.5903299 44.4003373, 11.5906172 44.4007029)",,50,,,
567068783,Via dei Mille,residential,False,False,87.242,"LINESTRING (11.5903299 44.4003373, 11.5893704 44.4007189)",,,,,
567068783,Via dei Mille,residential,False,True,87.242,"LINESTRING (11.5893704 44.4007189, 11.5903299 44.4003373)",,,,,
598065532,Via Emilia,primary,True,False,25.78,"LINESTRING (11.5822035 44.4044996, 11.5818876 44.4045527)",SS9,50,,,
603487651,Via Emilia,primary,True,False,13.441,"LINESTRING (11.5822035 44.4044996, 11.582174 44.4044876, 11.5821496 44.4044709, 11.5821315 44.4044505, 11.5821211 44.4044275, 11.5821188 44.4044034)",,50,,,roundabout
603487651,Via Emilia,primary,True,False,17.86,"LINESTRING (11.5823927 44.4044187, 11.5823851 44.4044425, 11.5823694 44.4044643, 11.5823467 44.4044826, 11.5823217 44.4044951, 11.5822934 44.4045033, 11.5822633 44.4045069, 11.5822328 44.4045056)",,50,,,roundabout
809610227,,unclassified,True,False,45.427,"LINESTRING (11.5823927 44.4044187, 11.5824155 44.4045294, 11.5824871 44.4048216)",,,,,
598065533,Via Emilia,primary,True,False,25.062,"LINESTRING (11.582356 44.4043415, 11.5826617 44.4042858)",SS9,50,,,
603487651,Via Emilia,primary,True,False,9.319,"LINESTRING (11.582356 44.4043415, 11.5823785 44.4043643, 11.5823911 44.4043908, 11.5823927 44.4044187)",,50,,,roundabout
603487651,Via Emilia,primary,True,False,2.421,"LINESTRING (11.5822328 44.4045056, 11.5822035 44.4044996)",,50,,,roundabout
809610225,Via Evangelista Torricelli,secondary,True,False,35.185,"LINESTRING (11.5823019 44.4040287, 11.5823324 44.4041174, 11.5823525 44.4042238, 11.582356 44.4043415)",,50,,,
809610226,Via Evangelista Torricelli,secondary,False,True,35.442,"LINESTRING (11.5823019 44.4040287, 11.5822304 44.4039008, 11.582134 44.4037639, 11.5821165 44.4037391)",,50,,,
716811741,,unclassified,True,False,41.086,"LINESTRING (11.5824871 44.4048216, 11.5824223 44.4046837, 11.5823659 44.4046214, 11.5823203 44.4045811, 11.5822328 44.4045056)",,,,,
32877020,Via Evangelista Torricelli,secondary,True,False,35.285,"LINESTRING (11.5821785 44.4043278, 11.5822667 44.4041979, 11.5823002 44.4041232, 11.5823019 44.4040287)",,50,,,
603487651,Via Emilia,primary,True,False,15.386999999999999,"LINESTRING (11.5821785 44.4043278, 11.5822161 44.4043149, 11.5822575 44.4043107, 11.5822987 44.4043155, 11.5823296 44.4043259, 11.582356 44.4043415)",,50,,,roundabout
809610232,Via Scania,unclassified,True,False,8.939,"LINESTRING (11.5810552 44.4004736, 11.5811514 44.4004319)",,,,,
809610233,Via Scania,residential,True,False,5.557,"LINESTRING (11.5810552 44.4004736, 11.5810703 44.4005224)",,,,,
468343961,Via Guglielmo Marconi,unclassified,False,False,15.438,"LINESTRING (11.5887074 44.398801, 11.5887899 44.3989267)",,50,,,
468343961,Via Guglielmo Marconi,unclassified,False,True,64.351,"LINESTRING (11.5887074 44.398801, 11.5883633 44.3982771)",,50,,,
682072423,,residential,False,False,65.92099999999999,"LINESTRING (11.5887074 44.398801, 11.5883016 44.3989416, 11.5881423 44.3989956, 11.5879556 44.3990515)",,,,,
682072423,,residential,False,True,65.92099999999999,"LINESTRING (11.5879556 44.3990515, 11.5881423 44.3989956, 11.5883016 44.3989416, 11.5887074 44.398801)",,,,,
468343961,Via Guglielmo Marconi,unclassified,False,False,22.965,"LINESTRING (11.5889399 44.3991592, 11.5890608 44.3993468)",,50,,,
682072424,Via Guglielmo Marconi,residential,False,False,72.913,"LINESTRING (11.5889399 44.3991592, 11.5881072 44.3994349)",,,,,
468343961,Via Guglielmo Marconi,unclassified,False,True,28.467,"LINESTRING (11.5889399 44.3991592, 11.5889334 44.3991492, 11.5888472 44.3990155, 11.5887899 44.3989267)",,50,,,
682072424,Via Guglielmo Marconi,residential,False,True,72.913,"LINESTRING (11.5881072 44.3994349, 11.5889399 44.3991592)",,,,,
"[686486480, 686486481]",,residential,False,False,173.07999999999998,"LINESTRING (11.5845083 44.4050607, 11.5842104 44.4051271, 11.5841454 44.4051413, 11.5841112 44.4051443, 11.5840538 44.4051127, 11.5840186 44.4050582, 11.5838765 44.4047192, 11.5837297 44.4043601, 11.5835747 44.4040195, 11.5835492 44.4039597)",,,,,
492871681,Via Emilia,primary,False,True,79.281,"LINESTRING (11.5835492 44.4039597, 11.5826617 44.4042858)",SS9,50,,,
492871681,Via Emilia,primary,False,False,159.76700000000002,"LINESTRING (11.5835492 44.4039597, 11.5841326 44.403746, 11.5844397 44.4036332, 11.584591 44.4035831, 11.5847186 44.4035404, 11.5847948 44.4035149, 11.5851098 44.4034094, 11.5853552 44.4033281)",SS9,50,,,
"[686486480, 686486481]",,residential,False,True,173.07999999999998,"LINESTRING (11.5835492 44.4039597, 11.5835747 44.4040195, 11.5837297 44.4043601, 11.5838765 44.4047192, 11.5840186 44.4050582, 11.5840538 44.4051127, 11.5841112 44.4051443, 11.5841454 44.4051413, 11.5842104 44.4051271, 11.5845083 44.4050607)",,,,,
32876970,Via Evangelista Torricelli,secondary,True,False,14.426,"LINESTRING (11.5821165 44.4037391, 11.5820825 44.4037464, 11.5820279 44.4037443, 11.5819772 44.4037191, 11.5819581 44.4037029)",,50,,,roundabout
809610226,Via Evangelista Torricelli,secondary,False,False,35.442,"LINESTRING (11.5821165 44.4037391, 11.582134 44.4037639, 11.5822304 44.4039008, 11.5823019 44.4040287)",,50,,,
32690906,Via Scania,unclassified,True,False,30.462000000000003,"LINESTRING (11.5810703 44.4005224, 11.5810472 44.4005522, 11.5810177 44.4006365, 11.5810104 44.4007894)",,,,,
32877038,Via Evangelista Torricelli,secondary,True,False,37.086,"LINESTRING (11.5810838 44.4019185, 11.5812825 44.4022203)",,50,,,
204044699,Via Giuseppe Di Vittorio,residential,False,False,106.282,"LINESTRING (11.5810838 44.4019185, 11.5798563 44.4022986)",,,,,
809610236,Via Evangelista Torricelli,secondary,False,False,73.27799999999999,"LINESTRING (11.5810838 44.4019185, 11.5810356 44.401699, 11.5810228 44.4016206, 11.5809873 44.401403, 11.5809484 44.401267)",,,,,
809610234,Via Evangelista Torricelli,secondary,True,False,36.286,"LINESTRING (11.5809484 44.401267, 11.5808666 44.4011079, 11.5807959 44.4010393, 11.5807289 44.400986)",,,,,
809610236,Via Evangelista Torricelli,secondary,False,True,73.278,"LINESTRING (11.5809484 44.401267, 11.5809873 44.401403, 11.5810228 44.4016206, 11.5810356 44.401699, 11.5810838 44.4019185)",,,,,
150351210,Viale Roma,unclassified,True,False,13.597999999999999,"LINESTRING (11.5870119 44.4024698, 11.5870252 44.4025011, 11.5870447 44.4025425, 11.5870703 44.4025846)",,50,,,
809610252,Via Giuseppe Mazzini,residential,True,False,23.206,"LINESTRING (11.5870119 44.4024698, 11.5870947 44.4024699, 11.5871939 44.4024742, 11.5873037 44.4024704)",,50,,,
1181030070,Via Evangelista Torricelli,secondary,False,True,10.017,"LINESTRING (11.5816311 44.4026935, 11.58152 44.4027361)",,,,,
32877038,Via Evangelista Torricelli,secondary,True,False,96.85000000000001,"LINESTRING (11.5816311 44.4026935, 11.5819766 44.4031626, 11.5821399 44.4033843, 11.5821988 44.4034643)",,50,,,
