osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access,junction,tunnel
179658998,,,Via Duomo,residential,,False,False,41.47,,"LINESTRING (14.211969 41.1096855, 14.2121178 41.1100412)",,,
179658998,,,Via Duomo,residential,,False,True,46.884,,"LINESTRING (14.211969 41.1096855, 14.2118325 41.1092766)",,,
364924854,,,Via C. Landolfo,residential,,False,True,50.341,,"LINESTRING (14.211969 41.1096855, 14.2114104 41.1098523)",,,
248874115,,,Via Principi Longobardi,residential,,True,False,45.442,,"LINESTRING (14.2130127 41.1104989, 14.2131931 41.1108843)",,,
364929563,,,Via San Giovanni a Corte,residential,,False,False,21.417,,"LINESTRING (14.2130127 41.1104989, 14.2132557 41.1104391)",,,
364929563,,,Via San Giovanni a Corte,residential,,False,True,21.417,,"LINESTRING (14.2132557 41.1104391, 14.2130127 41.1104989)",,,
364935641,,,,residential,,False,True,16.034,,"LINESTRING (14.2123894 41.1090264, 14.2124422 41.109165)",,,
248874116,,,Via San Michele a Corte,residential,,True,False,120.099,,"LINESTRING (14.213761 41.1100308, 14.2133317 41.1090003)",,,
364936621,,,Vico Alessandro D'Azzia,residential,,False,False,45.902,,"LINESTRING (14.213761 41.1100308, 14.2135359 41.1100679, 14.213223 41.1101083)",,,
364936621,,,Vico Alessandro D'Azzia,residential,,False,True,45.902,,"LINESTRING (14.213223 41.1101083, 14.2135359 41.1100679, 14.213761 41.1100308)",,,
372186060,,,Piazza Medaglie d'Oro,residential,,True,False,46.051,,"LINESTRING (14.2136956 41.1066996, 14.2132696 41.1069613)",,,
180841510,,,Via Principi Normanni,residential,,True,False,115.67099999999999,,"LINESTRING (14.2136956 41.1066996, 14.2142539 41.1072226, 14.2145034 41.1072641, 14.2146593 41.1073959)",,,
179658998,,,Via Duomo,residential,,False,False,33.759,,"LINESTRING (14.2114739 41.1084908, 14.211611 41.1087567, 14.2116198 41.1087738)",,,
"[665576353, 179658998]",,,Via Duomo,residential,,False,True,54.873999999999995,,"LINESTRING (14.2114739 41.1084908, 14.2113306 41.1082168, 14.2112304 41.1080327)",,,
581171851,,,Vico Paolo Bottoni,residential,,False,False,46.806,,"LINESTRING (14.2114739 41.1084908, 14.211705 41.1084467, 14.2120027 41.1083577)",,,
581171851,,,Vico Paolo Bottoni,residential,,False,True,46.806,,"LINESTRING (14.2120027 41.1083577, 14.211705 41.1084467, 14.2114739 41.1084908)",,,
180841507,,,Via Ettore Fieramosca,residential,,True,False,52.455,,"LINESTRING (14.2126208 41.1086763, 14.2129742 41.1090657)",,,
"[581171858, 581171860, 581171854]",,,"['Via F. Granata', 'Piazza De Renzis']",residential,,False,True,97.443,,"LINESTRING (14.2126208 41.1086763, 14.2123927 41.1087209, 14.212338 41.1087316, 14.2121369 41.1087741, 14.2120913 41.1086548, 14.2117239 41.1087475, 14.2116198 41.1087738)",,,building_passage
179658995,,,Via Conte Landone,residential,,False,True,26.375,,"LINESTRING (14.2099289 41.1091729, 14.2096928 41.109016)",,,
581175925,,,Via Salvatore Garofano,residential,,False,False,57.515,,"LINESTRING (14.2099289 41.1091729, 14.2104551 41.1088407)",,,
"[665576360, 179658995]",,,Via Conte Landone,residential,,False,False,170.093,,"LINESTRING (14.2099289 41.1091729, 14.2100244 41.1092363, 14.2102603 41.1095973, 14.2104822 41.1099615, 14.2106974 41.1103467, 14.2105097 41.1105056)",,,
581175925,,,Via Salvatore Garofano,residential,,False,True,57.515,,"LINESTRING (14.2104551 41.1088407, 14.2099289 41.1091729)",,,
346557853,,,Via Giovanni Alviani,residential,,True,False,46.019,,"LINESTRING (14.2096061 41.108054, 14.2093265 41.107871, 14.2092196 41.1077629)",,,
581178233,,,Vico Giulio Cesare Imbriano,residential,,False,False,52.827,,"LINESTRING (14.2096061 41.108054, 14.2092315 41.1083403, 14.2091634 41.1083923)",,,
1220300276,,,Via G. B. Attendo,residential,,False,False,18.996,,"LINESTRING (14.2091634 41.1083923, 14.208979 41.1082929)",,,
581178233,,,Vico Giulio Cesare Imbriano,residential,,False,True,52.827,,"LINESTRING (14.2091634 41.1083923, 14.2092315 41.1083403, 14.2096061 41.108054)",,,
581178234,,,Via G. B. Attendo,residential,,False,True,83.665,,"LINESTRING (14.2091634 41.1083923, 14.2096301 41.1085964, 14.2098763 41.1087499, 14.2099837 41.1088169)",,,
179658990,,,Corso Appio,residential,30,True,False,53.348,,"LINESTRING (14.2099837 41.1088169, 14.2102551 41.108631, 14.210338 41.1085742, 14.2104562 41.1084953)",,,
581178234,,,Via G. B. Attendo,residential,,False,False,83.66499999999999,,"LINESTRING (14.2099837 41.1088169, 14.2098763 41.1087499, 14.2096301 41.1085964, 14.2091634 41.1083923)",,,
180811794,,,Via Riviera Casilina,residential,,False,True,30.951,,"LINESTRING (14.2097718 41.1110932, 14.2100483 41.1109086)",,,
180811794,,,Via Riviera Casilina,residential,,False,False,73.01100000000001,,"LINESTRING (14.2097718 41.1110932, 14.209714 41.111133, 14.2095819 41.1112238, 14.2092544 41.1114291, 14.2091044 41.1115149)",,,
581178235,,,Via S. Martino alla Giudea,residential,,True,False,109.60400000000001,,"LINESTRING (14.2097718 41.1110932, 14.2099439 41.1113832, 14.2099493 41.1114499, 14.2100002 41.1115893, 14.2099761 41.1116459, 14.2099895 41.1117146, 14.2101743 41.1120113)",,,
300114041,,,Via Roma,residential,,True,False,69.649,,"LINESTRING (14.2101743 41.1120113, 14.2109185 41.1117321)",,,
300114041,,,Via Roma,residential,,True,False,74.373,,"LINESTRING (14.2109625 41.1117156, 14.2117602 41.1114221)",,,
"[581178236, 581178237]",,,Via Bartolomeo da Capua,residential,,False,True,140.477,,"LINESTRING (14.2109625 41.1117156, 14.210888 41.1116015, 14.2108076 41.111361, 14.2107244 41.1112013, 14.2106493 41.1110619, 14.2105097 41.1105056)",,,building_passage
581178238,,,Largo Sanità,residential,,False,True,23.676,,"LINESTRING (14.210255 41.1110538, 14.2100483 41.1109086)",,,
300114041,,,Via Roma,residential,,True,False,2.461,,"LINESTRING (14.2117602 41.1114221, 14.2117866 41.1114124)",,,
581179111,,,Via Francesco Gianfrotta,residential,,False,True,77.42500000000001,,"LINESTRING (14.2117602 41.1114221, 14.2118751 41.1116378, 14.2120439 41.1120839)",,,
300114041,,,Via Roma,residential,,True,False,4.716,,"LINESTRING (14.2101239 41.1120302, 14.2101743 41.1120113)",,,
300114041,,,Via Roma,residential,,True,False,75.07900000000001,,"LINESTRING (14.2093231 41.1123333, 14.2100898 41.112043, 14.2101239 41.1120302)",,,
179655695,2,SP333,Strada Provinciale 333 ex Strada Statale 264,secondary,30,False,True,136.847,,"LINESTRING (14.210222 41.104135, 14.2086612 41.1037725)",,,
179655695,2,SP333,Strada Provinciale 333 ex Strada Statale 264,secondary,30,False,False,82.887,,"LINESTRING (14.210222 41.104135, 14.2109448 41.1043028, 14.2111674 41.1043545)",,,
790204584,,,,residential,,False,True,85.036,,"LINESTRING (14.210222 41.104135, 14.2103255 41.1038819, 14.2103836 41.1037665, 14.2104949 41.1036655, 14.210629 41.1035846, 14.2107702 41.103539)",,,
1099873909,,,Via Giardini,residential,,True,False,8.288,,"LINESTRING (14.2067515 41.1091266, 14.2067508 41.109139, 14.2067447 41.1091505, 14.2067338 41.1091599, 14.2067194 41.1091659, 14.2067031 41.1091681, 14.2066869 41.109166)",,roundabout,
179658991,,,Corso Gran Priorato di Malta,residential,,True,False,42.115,,"LINESTRING (14.2154417 41.1086216, 14.2149516 41.1087058)",,,
"[180282312, 30596979]",,,Via Edoardo Palasciano,residential,30,False,False,144.377,,"LINESTRING (14.2121662 41.1065222, 14.212476 41.1063443, 14.2128189 41.1061473, 14.2128708 41.1061175, 14.2129784 41.106081, 14.2131007 41.1060821, 14.2133131 41.1060841, 14.2134454 41.1060854, 14.2135059 41.106086, 14.2136975 41.1060819)",,,
30596979,,,Via Edoardo Palasciano,residential,30,False,True,210.95399999999998,,"LINESTRING (14.2121662 41.1065222, 14.2121376 41.1065386, 14.2116393 41.1068542, 14.2114592 41.106983, 14.21131 41.1070628, 14.2111901 41.1071088, 14.211148 41.1071249, 14.2101977 41.1071983, 14.209936 41.1072149)",,,
762459282,,,Via Alberto Bellentani,residential,,False,False,159.023,,"LINESTRING (14.2121662 41.1065222, 14.2114358 41.1057021, 14.2113509 41.1056301, 14.2111138 41.1056115, 14.2108933 41.1056001)",,,
179658988,2,SS7,Via Nazionale Appia,primary,40,False,False,100.34299999999999,,"LINESTRING (14.2108933 41.1056001, 14.211013 41.1053858, 14.2111921 41.1050654, 14.2112058 41.1050408, 14.211358 41.1047684)",,,
179658988,2,SS7,Via Nazionale Appia,primary,40,False,True,175.574,,"LINESTRING (14.2108933 41.1056001, 14.2107909 41.1057833, 14.2103204 41.1063009, 14.21013 41.1065123, 14.2098852 41.106788, 14.2097892 41.1068916, 14.209759 41.1069236)",,,
762459282,,,Via Alberto Bellentani,residential,,False,True,159.023,,"LINESTRING (14.2108933 41.1056001, 14.2111138 41.1056115, 14.2113509 41.1056301, 14.2114358 41.1057021, 14.2121662 41.1065222)",,,
790204584,,,,residential,,False,False,85.036,,"LINESTRING (14.2107702 41.103539, 14.210629 41.1035846, 14.2104949 41.1036655, 14.2103836 41.1037665, 14.2103255 41.1038819, 14.210222 41.104135)",,,
790204585,,,Viale Ferrovia,residential,,True,False,12.64,,"LINESTRING (14.2113895 41.1042511, 14.2114799 41.1043421)",,,
248874144,1,,Via Ottavio Rinaldi,residential,,True,False,37.557,,"LINESTRING (14.214861 41.1097027, 14.2147968 41.1095258, 14.2147428 41.1093769)",,,
248874144,1,,Via Ottavio Rinaldi,residential,,True,False,68.634,,"LINESTRING (14.2147428 41.1093769, 14.2145268 41.1087815)",,,
885539288,1,,Via Giuseppe de Capua,living_street,,False,False,100.086,,"LINESTRING (14.2147428 41.1093769, 14.215132 41.1092814, 14.2149728 41.1087524, 14.2149516 41.1087058)",,,
179658991,,,Corso Gran Priorato di Malta,residential,,True,False,12.744,,"LINESTRING (14.2149516 41.1087058, 14.2148033 41.1087313)",,,
885539288,1,,Via Giuseppe de Capua,living_street,,False,True,100.08599999999998,,"LINESTRING (14.2149516 41.1087058, 14.2149728 41.1087524, 14.215132 41.1092814, 14.2147428 41.1093769)",,,
179658988,2,SS7,Via Nazionale Appia,primary,40,False,False,175.574,,"LINESTRING (14.209759 41.1069236, 14.2097892 41.1068916, 14.2098852 41.106788, 14.21013 41.1065123, 14.2103204 41.1063009, 14.2107909 41.1057833, 14.2108933 41.1056001)",,,
1159900776,1,SS7,Via Nazionale Appia,primary,20,True,False,20.606,,"LINESTRING (14.209759 41.1069236, 14.2097425 41.1069636, 14.20973 41.1070246, 14.2097461 41.1071054)",,,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,3.521,,"LINESTRING (14.2097461 41.1071054, 14.2097583 41.1071357)",,roundabout,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,6.492,,"LINESTRING (14.2096862 41.1072307, 14.2096486 41.1072379, 14.20961 41.1072358)",,roundabout,
179661359,,,Via Giardini,residential,,False,True,282.729,,"LINESTRING (14.2066917 41.1090955, 14.2066258 41.10901, 14.2065454 41.1088969, 14.2064571 41.108806, 14.2062251 41.1086302, 14.2060859 41.1085481, 14.20587 41.108426, 14.2049728 41.1080661, 14.2045715 41.1078935, 14.203982 41.1076547)",,,
1099873909,,,Via Giardini,residential,,True,False,6.835999999999999,,"LINESTRING (14.2066917 41.1090955, 14.2067073 41.1090946, 14.2067232 41.1090978, 14.2067369 41.1091047, 14.2067467 41.1091147, 14.2067515 41.1091266)",,roundabout,
1099873909,,,Via Giardini,residential,,True,False,5.229,,"LINESTRING (14.2066869 41.109166, 14.2066732 41.1091603, 14.2066625 41.1091517, 14.206656 41.1091411, 14.2066543 41.1091294)",,roundabout,
1099873911,,,Via Mezza Appia,residential,,True,False,34.074,,"LINESTRING (14.2066869 41.109166, 14.2065803 41.1092825, 14.2064857 41.1093678, 14.206438 41.1094078)",,,
1099873909,,,Via Giardini,residential,,True,False,5.231,,"LINESTRING (14.2066543 41.1091294, 14.2066576 41.1091179, 14.2066656 41.1091078, 14.2066773 41.1091, 14.2066917 41.1090955)",,roundabout,
1099873910,,,Via Mezza Appia,residential,,True,False,71.717,,"LINESTRING (14.2047181 41.1108129, 14.2048272 41.110734, 14.2049813 41.1105985, 14.2051098 41.1104912, 14.2052312 41.1103839, 14.2052871 41.1103317)",,,
1099873912,,,Via Mezza Appia,residential,,True,False,14.108999999999998,,"LINESTRING (14.204891 41.1107843, 14.2048677 41.1108069, 14.2048531 41.1108342, 14.2048531 41.1108588, 14.2048556 41.110903)",,,
1099873913,,,Via Mezza Appia,residential,,True,False,15.728,,"LINESTRING (14.204891 41.1107843, 14.2048974 41.11081, 14.2049231 41.1108333, 14.2049512 41.1108505, 14.2049728 41.1108624, 14.2050198 41.1108749)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,True,12.124,,"LINESTRING (14.2048556 41.110903, 14.2047144 41.1109269)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,False,14.107000000000001,,"LINESTRING (14.2048556 41.110903, 14.2049683 41.1108839, 14.2050198 41.1108749)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,False,135.27100000000002,,"LINESTRING (14.2050198 41.1108749, 14.2062047 41.1106682, 14.2065925 41.1105995)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,True,14.107000000000001,,"LINESTRING (14.2050198 41.1108749, 14.2049683 41.1108839, 14.2048556 41.110903)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,False,12.124,,"LINESTRING (14.2047144 41.1109269, 14.2048556 41.110903)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,True,37.537,,"LINESTRING (14.2047144 41.1109269, 14.2046651 41.1109352, 14.2042829 41.1110176)",,,
1099873914,,,Via Mezza Appia,residential,,True,False,13.736999999999998,,"LINESTRING (14.2047144 41.1109269, 14.204686 41.1108846, 14.2046972 41.1108464, 14.2047181 41.1108129)",,,
1099873920,,,Via Mezza Appia,residential,,True,False,10.48,,"LINESTRING (14.206337 41.1093522, 14.206438 41.1094078)",,,
1099873910,,,Via Mezza Appia,residential,,True,False,36.512,,"LINESTRING (14.206337 41.1093522, 14.2063828 41.1093094, 14.2064552 41.1092478, 14.206533 41.1092013, 14.2066543 41.1091294)",,,
1099873911,,,Via Mezza Appia,residential,,True,False,140.861,,"LINESTRING (14.206438 41.1094078, 14.2061319 41.1096643, 14.2053493 41.1103729)",,,
1099873910,,,Via Mezza Appia,residential,,True,False,139.999,,"LINESTRING (14.2052871 41.1103317, 14.206337 41.1093522)",,,
1099873921,,,,residential,,True,False,6.939,,"LINESTRING (14.2053493 41.1103729, 14.2052871 41.1103317)",,,
1099873911,,,Via Mezza Appia,residential,,True,False,59.746,,"LINESTRING (14.2053493 41.1103729, 14.205345 41.1103768, 14.2049675 41.1107087, 14.2049208 41.1107518, 14.204891 41.1107843)",,,
932919309,2,SS7,Via Nazionale Appia,primary,30,False,True,62.677,,"LINESTRING (14.2092348 41.1072624, 14.2092037 41.1072733, 14.2090924 41.1073141, 14.2090032 41.1073578, 14.2089764 41.1073849, 14.2089587 41.107413, 14.2088442 41.1076998)",,,
1159900775,1,SS7,Via Nazionale Appia,primary,20,True,False,31.302,,"LINESTRING (14.2092348 41.1072624, 14.2093101 41.1072225, 14.2093817 41.1071866, 14.2094522 41.1071465, 14.2095363 41.1070964)",,,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,3.53,,"LINESTRING (14.2095363 41.1070964, 14.2095652 41.1070733)",,roundabout,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,17.642,,"LINESTRING (14.2095652 41.1070733, 14.2096028 41.1070591, 14.2096446 41.1070553, 14.2096856 41.1070626, 14.2097209 41.10708, 14.2097461 41.1071054)",,roundabout,
1159900777,1,SS7,Via Nazionale Appia,primary,20,True,False,23.305999999999997,,"LINESTRING (14.2095652 41.1070733, 14.2096802 41.1069945, 14.209759 41.1069236)",,,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,12.987000000000002,,"LINESTRING (14.2097583 41.1071357, 14.2097568 41.1071649, 14.2097432 41.1071922, 14.2097188 41.1072149, 14.2096862 41.1072307)",,roundabout,
1159900778,,,Via Edoardo Palasciano,residential,20,True,False,17.415,,"LINESTRING (14.2097583 41.1071357, 14.209825 41.1071758, 14.209936 41.1072149)",,,
1159900773,2,SS7,Piazza Umberto I,primary,20,True,False,19.48,,"LINESTRING (14.20961 41.1072358, 14.2095742 41.1072247, 14.2095448 41.1072057, 14.2095249 41.1071806, 14.2095165 41.1071521, 14.2095204 41.1071231, 14.2095363 41.1070964)",,roundabout,
1159900774,1,SS7,Via Nazionale Appia,primary,20,True,False,31.64,,"LINESTRING (14.20961 41.1072358, 14.2094273 41.1072544, 14.2093145 41.1072642, 14.2092348 41.1072624)",,,
1159900779,,,Via Edoardo Palasciano,residential,20,True,False,21.003,,"LINESTRING (14.209936 41.1072149, 14.2096862 41.1072307)",,,
30596979,,,Via Edoardo Palasciano,residential,30,False,False,210.95400000000004,,"LINESTRING (14.209936 41.1072149, 14.2101977 41.1071983, 14.211148 41.1071249, 14.2111901 41.1071088, 14.21131 41.1070628, 14.2114592 41.106983, 14.2116393 41.1068542, 14.2121376 41.1065386, 14.2121662 41.1065222)",,,
179661359,,,Via Giardini,residential,,False,True,21.081,,"LINESTRING (14.203982 41.1076547, 14.2037604 41.1075649)",,,
179661359,,,Via Giardini,residential,,False,False,282.72900000000004,,"LINESTRING (14.203982 41.1076547, 14.2045715 41.1078935, 14.2049728 41.1080661, 14.20587 41.108426, 14.2060859 41.1085481, 14.2062251 41.1086302, 14.2064571 41.108806, 14.2065454 41.1088969, 14.2066258 41.10901, 14.2066917 41.1090955)",,,
180282313,2,SS7,Via Fuori Porta Roma,primary,40,False,False,16.016,,"LINESTRING (14.2041054 41.1110711, 14.2042829 41.1110176)",,,
180841505,,,Via Oreste Salomone,residential,,False,False,43.708,,"LINESTRING (14.2115615 41.1110578, 14.2117866 41.1114124)",,,
180841505,,,Via Oreste Salomone,residential,,False,True,86.592,,"LINESTRING (14.2115615 41.1110578, 14.2112265 41.1103211)",,,
1197084329,,,,residential,,False,False,81.749,,"LINESTRING (14.2115615 41.1110578, 14.2124494 41.1107529)",,,
1197084343,,,,unclassified,,False,True,22.263,,"LINESTRING (14.2150256 41.1041122, 14.2147647 41.1040743)",,,
248874086,2,SS7,Via Nazionale Appia,primary,30,False,False,28.676,,"LINESTRING (14.2122764 41.1038805, 14.2125081 41.1036907)",,,
248874086,2,SS7,Via Nazionale Appia,primary,30,False,True,63.182,,"LINESTRING (14.2122764 41.1038805, 14.2117659 41.1042987)",,,
885552833,,,Via Porta Fluviale,residential,,False,True,157.921,,"LINESTRING (14.2073773 41.1120839, 14.2091044 41.1115149)",,,
1220300272,,,Vico San Lorenzo,residential,,False,False,19.842,,"LINESTRING (14.2100264 41.1079616, 14.2100864 41.1078835, 14.2101217 41.1077994)",,,
346557741,,,Via Alessio Mazzocchi,residential,,True,False,75.735,,"LINESTRING (14.2101217 41.1077994, 14.2099435 41.1077827, 14.2092196 41.1077629)",,,
1220300272,,,Vico San Lorenzo,residential,,False,True,19.842,,"LINESTRING (14.2101217 41.1077994, 14.2100864 41.1078835, 14.2100264 41.1079616)",,,
1220300276,,,Via G. B. Attendo,residential,,False,True,18.996,,"LINESTRING (14.208979 41.1082929, 14.2091634 41.1083923)",,,
