osmid,ref,name,highway,oneway,reversed,length,geometry,width,maxspeed,lanes,junction,access,bridge
"[131574856, 131574859, 888398861]",,Via Bastia,residential,True,False,77.05199999999999,"LINESTRING (12.3255722 45.596614, 12.3256122 45.5966112, 12.3257713 45.5966028, 12.3258835 45.5965965, 12.3258987 45.5965957, 12.3259008 45.5964688, 12.3258944 45.5963681, 12.325808 45.59637, 12.3256094 45.5963742, 12.3255574 45.5963774)",,,,,,
8156545,SP67,Via Vittorio Veneto,secondary,False,False,26.337,"LINESTRING (12.3255574 45.5963774, 12.3255591 45.5964413, 12.3255722 45.596614)",,,,,,
"[8062120, 8156545, 295379538]",SP67,Via Vittorio Veneto,secondary,False,"[False, True]",134.794,"LINESTRING (12.3255574 45.5963774, 12.3255614 45.5963243, 12.3255725 45.5962074, 12.3256162 45.595911, 12.3257055 45.5956849, 12.3257955 45.5955237, 12.3258442 45.5954632, 12.3258497 45.5954564, 12.3260316 45.5952308)",,,,,,
169993860,,Via Monte Cervino,residential,False,True,104.056,"LINESTRING (12.3201566 45.6000291, 12.3205039 45.6009328)",,,,,,
146069754,,Via Monte Cervino,residential,False,True,136.159,"LINESTRING (12.3201566 45.6000291, 12.3201461 45.5998928, 12.3201537 45.5998721, 12.3201739 45.5998517, 12.3209474 45.5997432, 12.3215364 45.5996598, 12.3215947 45.5996515, 12.3216336 45.599646)",,,,,,
52490180,,Via Re Ashoka,residential,False,True,60.844,"LINESTRING (12.3225294 45.5941963, 12.3218729 45.5944936)",,,,,,
888262757,,Via Torcelle,residential,False,False,117.424,"LINESTRING (12.3252932 45.5936047, 12.3254207 45.5936487, 12.3255806 45.5937589, 12.325693 45.5938929, 12.3258819 45.5941572, 12.3259763 45.5944995)",,,,,,
888262757,,Via Torcelle,residential,False,True,129.834,"LINESTRING (12.3252932 45.5936047, 12.3251514 45.5935759, 12.3249671 45.5935444, 12.3244493 45.5935487, 12.3241572 45.5935452, 12.3239264 45.5934903, 12.3236676 45.5934202)",,,,,,
169993860,,Via Monte Cervino,residential,False,False,104.056,"LINESTRING (12.3205039 45.6009328, 12.3201566 45.6000291)",,,,,,
169993866,,Via Monte Civetta,residential,False,False,226.94600000000003,"LINESTRING (12.3222569 45.6015302, 12.3211251 45.6016856, 12.3210741 45.601757, 12.3210798 45.6019118, 12.3211308 45.6020428, 12.3212102 45.6020864, 12.321352 45.6020745, 12.3222595 45.6019911, 12.3223341 45.6019842)",,,,,,
332974268,,Via Monte Nero,residential,False,False,50.837999999999994,"LINESTRING (12.3222569 45.6015302, 12.322309 45.6018367, 12.3223299 45.6019597, 12.3223341 45.6019842)",,,,,,
"[131569801, 364425103, 364425104, 332974267, 332974268]",,Via Monte Nero,residential,False,True,215.243,"LINESTRING (12.3222569 45.6015302, 12.3221786 45.6011744, 12.3221218 45.6010358, 12.3221111 45.6010099, 12.3220555 45.6008756, 12.3219831 45.6007004, 12.3218653 45.600333, 12.3216336 45.599646)",,,,,,yes
169993866,,Via Monte Civetta,residential,False,True,226.94600000000003,"LINESTRING (12.3223341 45.6019842, 12.3222595 45.6019911, 12.321352 45.6020745, 12.3212102 45.6020864, 12.3211308 45.6020428, 12.3210798 45.6019118, 12.3210741 45.601757, 12.3211251 45.6016856, 12.3222569 45.6015302)",,,,,,
332974268,,Via Monte Nero,residential,False,True,50.837999999999994,"LINESTRING (12.3223341 45.6019842, 12.3223299 45.6019597, 12.322309 45.6018367, 12.3222569 45.6015302)",,,,,,
172382955,,Via Burano,residential,False,True,124.945,"LINESTRING (12.3236676 45.5934202, 12.3236334 45.5937778, 12.3235796 45.5938067, 12.3234933 45.5938106, 12.3233635 45.5938056, 12.3231904 45.593803, 12.3230533 45.5938232, 12.3229776 45.5938459, 12.3227685 45.5940957)",,,,,,
888262757,,Via Torcelle,residential,False,False,129.834,"LINESTRING (12.3236676 45.5934202, 12.3239264 45.5934903, 12.3241572 45.5935452, 12.3244493 45.5935487, 12.3249671 45.5935444, 12.3251514 45.5935759, 12.3252932 45.5936047)",,,,,,
172382955,,Via Burano,residential,False,False,124.945,"LINESTRING (12.3227685 45.5940957, 12.3229776 45.5938459, 12.3230533 45.5938232, 12.3231904 45.593803, 12.3233635 45.5938056, 12.3234933 45.5938106, 12.3235796 45.5938067, 12.3236334 45.5937778, 12.3236676 45.5934202)",,,,,,
117408036,,Via General Cantore,residential,False,True,130.565,"LINESTRING (12.3285721 45.6022146, 12.3283332 45.6011104, 12.3283856 45.6010662)",,,,,,
364397096,,Via Guglielmo Marconi,unclassified,False,False,5.086,"LINESTRING (12.3239482 45.5979109, 12.3240097 45.5978954)",,,,,,
364397095,,Via Guglielmo Marconi,unclassified,True,False,28.561,"LINESTRING (12.3239482 45.5979109, 12.3238322 45.597983, 12.3238256 45.597987, 12.3236627 45.598072)",,,1,,,
364397096,,Via Guglielmo Marconi,unclassified,False,True,49.230999999999995,"LINESTRING (12.3252707 45.5976065, 12.3252307 45.597617, 12.324842 45.5977126, 12.3246735 45.5977528)",,,,,,
364399709,,Piazza all'arma dei Carabinieri,unclassified,True,False,35.106,"LINESTRING (12.3252707 45.5976065, 12.3253998 45.5975563, 12.3254632 45.5975327, 12.3255102 45.5975157, 12.3255457 45.5974964, 12.3256283 45.5974227)",,,1,,,
364399710,SP67,Via Vittorio Veneto,secondary,False,False,5.887,"LINESTRING (12.3256283 45.5974227, 12.3256369 45.5974753)",,,,,,
8156545,SP67,Via Vittorio Veneto,secondary,False,True,90.059,"LINESTRING (12.3256283 45.5974227, 12.3256225 45.5973766, 12.3255987 45.5971877, 12.3255731 45.5966484, 12.3255722 45.596614)",,,,,,
364408755,,Via Giuseppe Garibaldi,residential,False,False,80.762,"LINESTRING (12.3274034 45.6005582, 12.3271339 45.6006064, 12.3266009 45.6007165, 12.3264001 45.6007424)",4,,,,,
"[855785300, 117408031]",,Via Giuseppe Garibaldi,residential,False,True,6.534000000000001,"LINESTRING (12.3274034 45.6005582, 12.3274132 45.6005503, 12.3274628 45.6005167)",,,,,,
364394451,SP64,Via Guglielmo Marconi,secondary,True,False,1.916,"LINESTRING (12.3236627 45.598072, 12.3236597 45.5980891)",,,,roundabout,,
511820822,,Via Giovanni Falcone,residential,False,True,129.396,"LINESTRING (12.3300076 45.6003753, 12.3303198 45.6015183)",,,,,,
"[131569796, 117396878]",,Via San Nicolò,residential,False,"[False, True]",480.5240000000001,"LINESTRING (12.3281783 45.6000253, 12.32818 45.6000238, 12.3282225 45.5999855, 12.3282547 45.599941, 12.3282927 45.5997121, 12.3283104 45.5996059, 12.3283665 45.5990903, 12.3284217 45.5987661, 12.3283967 45.5985853, 12.3283367 45.5983722, 12.3283539 45.5982972, 12.3284701 45.5982155, 12.3279165 45.5976642, 12.3275534 45.597408, 12.3273535 45.5972854, 12.327293 45.5972584, 12.3269885 45.5972865, 12.3263299 45.5973825, 12.3260005 45.5974312, 12.3257014 45.5974675, 12.3256369 45.5974753)",,,,,destination,
84954558,,Via dei Bersaglieri,residential,False,True,77.66499999999999,"LINESTRING (12.3268717 45.5956074, 12.3267333 45.5955446, 12.3264062 45.5953981, 12.3262501 45.5953284, 12.3261288 45.5952698, 12.3260929 45.5952582, 12.3260316 45.5952308)",,,,,,
888262763,,Via San Nicolò,residential,False,True,6.781,"LINESTRING (12.3281199 45.6000572, 12.3280523 45.6000957)",,,,,,
888262760,,Via Fornasetta,residential,False,True,59.212,"LINESTRING (12.3288031 45.6000428, 12.3287333 45.6000441, 12.3284531 45.6000898, 12.3282145 45.600106, 12.3281179 45.600106, 12.3280523 45.6000957)",,,,,,
