osmid,name,highway,oneway,reversed,length,maxspeed,geometry,width,tunnel
130704723,Via Roma,tertiary,False,False,15.311,50,"LINESTRING (11.8816141 45.8553618, 11.8814999 45.8552494)",,
130704723,Via Roma,tertiary,False,True,190.76600000000002,50,"LINESTRING (11.8816141 45.8553618, 11.8821662 45.8558913, 11.882368 45.8562191, 11.8827054 45.8568833)",,
157547114,Via Leo Menegozzo,residential,False,True,173.212,,"LINESTRING (11.8816141 45.8553618, 11.881522 45.8554176, 11.8813788 45.8554688, 11.8813091 45.8555443, 11.8812898 45.8556171, 11.8813827 45.8557222, 11.8815801 45.8559109, 11.8817542 45.8560834, 11.8818084 45.8561831, 11.8818045 45.8562586, 11.8817271 45.8563422, 11.8815259 45.8565282, 11.881434 45.8566232)",,
50934709,Via Stradone del Tempio,residential,False,False,57.28,,"LINESTRING (11.8800336 45.8560316, 11.8796554 45.8564743)",,
50934709,Via Stradone del Tempio,residential,False,True,157.174,,"LINESTRING (11.8800336 45.8560316, 11.8810514 45.8548087)",,
157547110,Via Fratelli Forcellini,residential,False,True,126.84299999999999,,"LINESTRING (11.8800336 45.8560316, 11.8803648 45.8561696, 11.881434 45.8566232)",,
157547113,Vicolo Marconi,residential,False,True,136.564,,"LINESTRING (11.8813711 45.8579379, 11.8813401 45.8578193, 11.8813328 45.8577392, 11.8813631 45.8577035, 11.8814168 45.8576846, 11.8814359 45.8576668, 11.8814252 45.857635, 11.8813891 45.8575427, 11.8813929 45.8574915, 11.8814856 45.8574376, 11.8815135 45.8574031, 11.8814794 45.8573427, 11.8814144 45.8572694, 11.881306 45.8571832, 11.8813184 45.8571465, 11.8814361 45.8570796, 11.8814268 45.8570451, 11.8813463 45.8569524, 11.8813285 45.8568877)",,
157547110,Via Fratelli Forcellini,residential,False,False,126.84299999999999,,"LINESTRING (11.881434 45.8566232, 11.8803648 45.8561696, 11.8800336 45.8560316)",,
157547114,Via Leo Menegozzo,residential,False,False,173.212,,"LINESTRING (11.881434 45.8566232, 11.8815259 45.8565282, 11.8817271 45.8563422, 11.8818045 45.8562586, 11.8818084 45.8561831, 11.8817542 45.8560834, 11.8815801 45.8559109, 11.8813827 45.8557222, 11.8812898 45.8556171, 11.8813091 45.8555443, 11.8813788 45.8554688, 11.881522 45.8554176, 11.8816141 45.8553618)",,
157547114,Via Leo Menegozzo,residential,False,True,30.182000000000002,,"LINESTRING (11.881434 45.8566232, 11.8813478 45.8567168, 11.881221 45.8568505)",,
234905295,Via Guglielmo Marconi,residential,False,False,9.296,,"LINESTRING (11.881221 45.8568505, 11.8813285 45.8568877)",,
157547114,Via Leo Menegozzo,residential,False,False,30.182000000000002,,"LINESTRING (11.881221 45.8568505, 11.8813478 45.8567168, 11.881434 45.8566232)",,
"[234905297, 170350590, 234905295]","['Via Guglielmo Marconi', ""Via Sant'Albino""]",residential,False,True,182.029,,"LINESTRING (11.881221 45.8568505, 11.8809419 45.8567633, 11.8801921 45.856507, 11.8798188 45.8564529, 11.8795876 45.8563904, 11.8790254 45.8562909)",,yes
234905295,Via Guglielmo Marconi,residential,False,True,9.296,,"LINESTRING (11.8813285 45.8568877, 11.881221 45.8568505)",,
157547113,Vicolo Marconi,residential,False,False,136.56400000000002,,"LINESTRING (11.8813285 45.8568877, 11.8813463 45.8569524, 11.8814268 45.8570451, 11.8814361 45.8570796, 11.8813184 45.8571465, 11.881306 45.8571832, 11.8814144 45.8572694, 11.8814794 45.8573427, 11.8815135 45.8574031, 11.8814856 45.8574376, 11.8813929 45.8574915, 11.8813891 45.8575427, 11.8814252 45.857635, 11.8814359 45.8576668, 11.8814168 45.8576846, 11.8813631 45.8577035, 11.8813328 45.8577392, 11.8813401 45.8578193, 11.8813711 45.8579379)",,
234905295,Via Guglielmo Marconi,residential,False,False,117.668,,"LINESTRING (11.8813285 45.8568877, 11.8816846 45.8570414, 11.8818997 45.8570877, 11.8820716 45.8570953, 11.8827054 45.8568833)",,
50934709,Via Stradone del Tempio,residential,False,True,120.14599999999999,,"LINESTRING (11.8788303 45.8573893, 11.8791426 45.8570482, 11.8793886 45.8567729, 11.8796554 45.8564743)",,
166692077,Via Stradone del Tempio,residential,False,False,49.948,,"LINESTRING (11.8788303 45.8573893, 11.8785973 45.857471, 11.8783421 45.857481, 11.8782183 45.857457)",,
130704723,Via Roma,tertiary,False,True,15.311,50,"LINESTRING (11.8814999 45.8552494, 11.8816141 45.8553618)",,
"[234902678, 157556670]",Via Antonio Canova,residential,False,"[False, True]",98.63299999999998,,"LINESTRING (11.8814999 45.8552494, 11.8815678 45.8552222, 11.8816529 45.855138, 11.8817067 45.85506, 11.8817157 45.8549445, 11.8816619 45.8548697, 11.8814708 45.8547083, 11.8814461 45.85468, 11.8814457 45.8546681, 11.8814484 45.85466, 11.8816899 45.8547271)",,
234907919,Via Antonio Canova,tertiary,False,False,60.138999999999996,50,"LINESTRING (11.8814999 45.8552494, 11.8813005 45.8550303, 11.8810514 45.8548087)",,
126611080,Via Serafin,residential,False,True,85.02,,"LINESTRING (11.8805265 45.8518568, 11.8795489 45.851509)",,
126611080,Via Serafin,residential,False,False,89.535,,"LINESTRING (11.8805265 45.8518568, 11.88066 45.8519043, 11.8815826 45.8521839)",,
234905298,Via Serafin,residential,False,True,52.283,,"LINESTRING (11.8805265 45.8518568, 11.8803258 45.8520699, 11.8801965 45.8522655)",,
157855680,Via Antonio Canova,tertiary,False,False,8.333,50,"LINESTRING (11.879093 45.8536508, 11.8790001 45.853613)",,
157590247,Vicolo della Posta Vecia,residential,False,False,158.87699999999998,,"LINESTRING (11.879093 45.8536508, 11.8793039 45.8533925, 11.8794622 45.853235, 11.8796476 45.8530493, 11.8798375 45.8527942, 11.8799912 45.8525611, 11.8800924 45.8524071)",,
157855680,Via Antonio Canova,tertiary,False,True,53.894,50,"LINESTRING (11.879093 45.8536508, 11.8793173 45.8537602, 11.8796433 45.8539469)",,
234905298,Via Serafin,residential,False,False,52.283,,"LINESTRING (11.8801965 45.8522655, 11.8803258 45.8520699, 11.8805265 45.8518568)",,
157592131,Contrada Carli,residential,False,False,94.072,,"LINESTRING (11.8838355 45.8572786, 11.8838781 45.8571934, 11.8839803 45.8570944, 11.8841701 45.8570092, 11.8844331 45.8569167, 11.8847894 45.8568068)",,
234907921,Via Ponteggi,tertiary,False,False,49.799,50,"LINESTRING (11.8838355 45.8572786, 11.8832738 45.8572572, 11.8831933 45.8572565)",,
157592133,Località Ponteggi,residential,False,True,151.433,,"LINESTRING (11.8822146 45.85784, 11.8825388 45.8577923, 11.8830564 45.8576787, 11.8833706 45.8576085, 11.8834954 45.8575679, 11.8835317 45.8575146, 11.8835256 45.8574655, 11.8834672 45.8574192, 11.8833524 45.8573757, 11.8832417 45.8573182, 11.8831933 45.8572565)",,
157592133,Località Ponteggi,residential,False,False,151.43300000000002,,"LINESTRING (11.8831933 45.8572565, 11.8832417 45.8573182, 11.8833524 45.8573757, 11.8834672 45.8574192, 11.8835256 45.8574655, 11.8835317 45.8575146, 11.8834954 45.8575679, 11.8833706 45.8576085, 11.8830564 45.8576787, 11.8825388 45.8577923, 11.8822146 45.85784)",,
234907921,Via Ponteggi,tertiary,False,True,49.799,50,"LINESTRING (11.8831933 45.8572565, 11.8832738 45.8572572, 11.8838355 45.8572786)",,
234907922,Via Roma,tertiary,False,False,50.527,50,"LINESTRING (11.8831933 45.8572565, 11.8830833 45.8572394, 11.8830016 45.8572207, 11.882938 45.8572005, 11.882839 45.8570988, 11.8827622 45.8569646)",,
157592131,Contrada Carli,residential,False,True,94.07199999999999,,"LINESTRING (11.8847894 45.8568068, 11.8844331 45.8569167, 11.8841701 45.8570092, 11.8839803 45.8570944, 11.8838781 45.8571934, 11.8838355 45.8572786)",,
234907925,Viale Antonio Canova,tertiary,False,True,28.396,50,"LINESTRING (11.8784336 45.8533589, 11.8787433 45.8534956)",,
157862331,Via Valli,residential,False,True,100.919,,"LINESTRING (11.8784336 45.8533589, 11.8785117 45.8532514, 11.8785754 45.8531331, 11.8785797 45.8529793, 11.8786179 45.8528225, 11.8786561 45.8526243, 11.8786561 45.8524764)",,
157862331,Via Valli,residential,False,False,100.919,,"LINESTRING (11.8786561 45.8524764, 11.8786561 45.8526243, 11.8786179 45.8528225, 11.8785797 45.8529793, 11.8785754 45.8531331, 11.8785117 45.8532514, 11.8784336 45.8533589)",,
157862332,Via Biron,residential,False,False,121.919,,"LINESTRING (11.8796279 45.856846, 11.8797921 45.8569081, 11.879928 45.8569712, 11.8801311 45.8570865, 11.8802515 45.8571942, 11.8804846 45.8573805, 11.8806329 45.8576477)",,
157862332,Via Biron,residential,False,True,44.101000000000006,,"LINESTRING (11.8796279 45.856846, 11.8796194 45.8568077, 11.8796673 45.8566934, 11.8797213 45.856593, 11.8797098 45.856526, 11.8796554 45.8564743)",,
157862346,Via Biron,residential,False,False,48.754,,"LINESTRING (11.8796279 45.856846, 11.8795372 45.8570118, 11.8794225 45.8572603)",,
157862346,Via Biron,residential,False,True,48.754,,"LINESTRING (11.8794225 45.8572603, 11.8795372 45.8570118, 11.8796279 45.856846)",,
157862332,Via Biron,residential,False,True,121.91900000000001,,"LINESTRING (11.8806329 45.8576477, 11.8804846 45.8573805, 11.8802515 45.8571942, 11.8801311 45.8570865, 11.879928 45.8569712, 11.8797921 45.8569081, 11.8796279 45.856846)",,
234902681,Vicolo Sofratta,residential,False,False,163.681,,"LINESTRING (11.8772466 45.8534758, 11.8751368 45.8533892)",,
234902680,Vicolo Giaccò,residential,False,False,50.167,,"LINESTRING (11.8795214 45.8541784, 11.8798287 45.8542668, 11.879903 45.854254, 11.8799628 45.8542521, 11.8800961 45.854272, 11.8801385 45.8542694)",,
157855680,Via Antonio Canova,tertiary,False,False,52.505,50,"LINESTRING (11.8801385 45.8542694, 11.8796433 45.8539469)",,
157855680,Via Antonio Canova,tertiary,False,True,6.057,50,"LINESTRING (11.8801385 45.8542694, 11.8801959 45.8543064)",,
234902680,Vicolo Giaccò,residential,False,True,50.167,,"LINESTRING (11.8801385 45.8542694, 11.8800961 45.854272, 11.8799628 45.8542521, 11.879903 45.854254, 11.8798287 45.8542668, 11.8795214 45.8541784)",,
157590247,Vicolo della Posta Vecia,residential,False,True,158.877,,"LINESTRING (11.8800924 45.8524071, 11.8799912 45.8525611, 11.8798375 45.8527942, 11.8796476 45.8530493, 11.8794622 45.853235, 11.8793039 45.8533925, 11.879093 45.8536508)",,
234907926,Vicolo dei Canova,residential,False,False,38.005,,"LINESTRING (11.8819164 45.854424, 11.8817839 45.8545927, 11.8816899 45.8547271)",,
234902678,Via Antonio Canova,residential,False,False,54.358999999999995,,"LINESTRING (11.8816899 45.8547271, 11.8819685 45.8548045, 11.8821729 45.8548325, 11.8823661 45.8548417)",,
"[157556670, 234902678]",Via Antonio Canova,residential,False,"[False, True]",98.633,,"LINESTRING (11.8816899 45.8547271, 11.8814484 45.85466, 11.8814457 45.8546681, 11.8814461 45.85468, 11.8814708 45.8547083, 11.8816619 45.8548697, 11.8817157 45.8549445, 11.8817067 45.85506, 11.8816529 45.855138, 11.8815678 45.8552222, 11.8814999 45.8552494)",,
234907926,Vicolo dei Canova,residential,False,True,38.005,,"LINESTRING (11.8816899 45.8547271, 11.8817839 45.8545927, 11.8819164 45.854424)",,
234902678,Via Antonio Canova,residential,False,False,54.357,,"LINESTRING (11.8823661 45.8548417, 11.8824454 45.8548455, 11.8826833 45.8548002, 11.8828015 45.8547544, 11.8828949 45.8547072, 11.8830007 45.8546607)",,
234902678,Via Antonio Canova,residential,False,True,54.358999999999995,,"LINESTRING (11.8823661 45.8548417, 11.8821729 45.8548325, 11.8819685 45.8548045, 11.8816899 45.8547271)",,
902029305,,residential,False,True,93.565,,"LINESTRING (11.8823661 45.8548417, 11.8823978 45.8547383, 11.88243 45.8546729, 11.8826634 45.8545702, 11.8828243 45.8544488, 11.8828538 45.854374, 11.8828565 45.8542956, 11.8829235 45.8542358, 11.8830174 45.8541947)",,
234907920,Via Campet,residential,False,True,37.516,,"LINESTRING (11.8830174 45.8541947, 11.8830244 45.8542891, 11.8831528 45.8545149)",,
902029305,,residential,False,False,93.56500000000001,,"LINESTRING (11.8830174 45.8541947, 11.8829235 45.8542358, 11.8828565 45.8542956, 11.8828538 45.854374, 11.8828243 45.8544488, 11.8826634 45.8545702, 11.88243 45.8546729, 11.8823978 45.8547383, 11.8823661 45.8548417)",,
