osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,bridge,junction,width
"[74741560, 74741563, 32432997]",,Lungo Oglio Cesare Battisti,tertiary,,False,False,417.54799999999994,"LINESTRING (9.8814802 45.5981845, 9.881754 45.5983516, 9.8819019 45.5984249, 9.8820925 45.5985604, 9.8827046 45.5990224, 9.882964 45.5992321, 9.8830111 45.5992704, 9.8831933 45.5994214, 9.8842093 45.6002635, 9.8842962 45.6003459, 9.8850282 45.6009915)",2,,,,
32432997,,Lungo Oglio Cesare Battisti,tertiary,,False,True,12.775,"LINESTRING (9.8814802 45.5981845, 9.8813946 45.5981789, 9.8813171 45.5981715)",,,,,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,10.779,"LINESTRING (9.8807078 45.6007135, 9.8807572 45.6006712, 9.8808137 45.6006561)",,,,,
"[74755545, 31408707, 74755551]",,Via Cesare Costa,tertiary,,False,True,145.058,"LINESTRING (9.8807078 45.6007135, 9.8806395 45.600706, 9.8804737 45.60068, 9.8802978 45.6006529, 9.8801058 45.600609, 9.8798702 45.6005411, 9.8796123 45.6004299, 9.8793653 45.6003057, 9.8791284 45.6001971, 9.8790482 45.6001574)",2,,,,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,14.335,"LINESTRING (9.8808834 45.6006622, 9.880932 45.600686, 9.8809652 45.6007341, 9.8809643 45.6007681)",,,,,
"[97203484, 31800070]",,"['Salita San Pietro', 'Via Innocente Mainetti']",residential,,True,False,182.676,"LINESTRING (9.8808834 45.6006622, 9.8809838 45.6005822, 9.8811752 45.6004992, 9.8812569 45.6004119, 9.8813038 45.6003596, 9.881325 45.6002873, 9.8814141 45.6001927, 9.8814924 45.6001488, 9.8816003 45.6001278, 9.8817391 45.6001419, 9.8826909 45.6003705, 9.8827581 45.6003662, 9.8827913 45.6003512)",,,,,
32430769,SCexSP98,Via Romana,tertiary,,True,False,21.358,"LINESTRING (9.880892 45.6008338, 9.8808748 45.6010255)",,,,,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,9.66,"LINESTRING (9.880892 45.6008338, 9.8808387 45.6008434, 9.8807711 45.6008333)",,,,,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,15.511,"LINESTRING (9.8807711 45.6008333, 9.8807346 45.6008142, 9.880708 45.6007855, 9.8806978 45.6007529, 9.8807078 45.6007135)",,,,,
37238706,,Viale Rimembranze,residential,,False,True,110.98499999999999,"LINESTRING (9.8807711 45.6008333, 9.880692 45.6009386, 9.880611 45.6010171, 9.8800078 45.6016349, 9.8799772 45.6016615)",,,,,
"[1031586704, 31407769, 75873919]",,"['Via della Maddalena', 'Piazza Zamara']",residential,,False,False,63.907,"LINESTRING (9.8829613 45.5987246, 9.8829727 45.5987158, 9.8834107 45.5983802, 9.8835144 45.5982997)",,destination,,,
31265054,,Via del Ponte,residential,,True,False,48.699,"LINESTRING (9.88202 45.5979628, 9.8822907 45.5977573, 9.882437 45.5976363)",,,,,
"[36543841, 27328241]",,Via del Ponte,residential,,False,True,49.589000000000006,"LINESTRING (9.88202 45.5979628, 9.8816011 45.5981728, 9.8814802 45.5981845)",,,yes,,
68549279,,Via Mura,residential,,True,False,29.672,"LINESTRING (9.879242 45.5981698, 9.8789623 45.5979884)",,,,,
32393850,,Vicolo Fossette,residential,,False,True,61.068,"LINESTRING (9.879242 45.5981698, 9.8791321 45.5982861, 9.8790856 45.5983619, 9.8790563 45.5984587, 9.8790554 45.5985325, 9.8790732 45.5986043, 9.8790925 45.5986525, 9.879108 45.5986822)",,,,,3
32393815,,Via Marco Scaramuccino,residential,,False,False,55.73,"LINESTRING (9.8802547 45.5987629, 9.8805048 45.5985985, 9.8806323 45.5985103, 9.8806378 45.5984814, 9.8806241 45.5984316, 9.8806149 45.5983762)",,,,,
"[53657433, 53657425, 74755549]",,Via Mura,residential,,True,False,102.933,"LINESTRING (9.8802547 45.5987629, 9.8801435 45.5987106, 9.8799412 45.5985864, 9.8794799 45.5982888, 9.8794205 45.5982581, 9.879242 45.5981698)",,,,,
30902797,,Via Gorini,residential,,True,False,45.834,"LINESTRING (9.881031 45.5986975, 9.8809246 45.5987755, 9.8808226 45.5988439, 9.8807691 45.5988734, 9.8806062 45.5989826)",,,,,
39294033,,Vicolo Foresti,residential,,False,False,36.75,"LINESTRING (9.881031 45.5986975, 9.8810919 45.5987119, 9.8814975 45.5987433)",,,,,
31408710,,Via Cesare Costa,tertiary,,True,False,4.346,"LINESTRING (9.8789194 45.6000974, 9.8789442 45.6000851, 9.8789688 45.6000805)",,,,roundabout,
31408706,,Via Costa,tertiary,,False,True,35.324,"LINESTRING (9.8789688 45.6000805, 9.8789246 45.5999943, 9.8788961 45.5999248, 9.8788193 45.5997807)",2,,,,
31408710,,Via Cesare Costa,tertiary,,True,False,12.578999999999999,"LINESTRING (9.8789688 45.6000805, 9.8790068 45.6000846, 9.87904 45.600103, 9.8790541 45.6001275, 9.8790482 45.6001574)",,,,roundabout,
"[74755545, 31408707, 74755551]",,Via Cesare Costa,tertiary,,False,False,145.058,"LINESTRING (9.8790482 45.6001574, 9.8791284 45.6001971, 9.8793653 45.6003057, 9.8796123 45.6004299, 9.8798702 45.6005411, 9.8801058 45.600609, 9.8802978 45.6006529, 9.8804737 45.60068, 9.8806395 45.600706, 9.8807078 45.6007135)",2,,,,
31408710,,Via Cesare Costa,tertiary,,True,False,13.296,"LINESTRING (9.8790482 45.6001574, 9.8790189 45.6001814, 9.878975 45.6001902, 9.8789386 45.6001834, 9.8789083 45.6001626)",,,,roundabout,
31408913,,Via Antonio Gramsci,residential,,False,True,47.238,"LINESTRING (9.8901961 45.6011457, 9.8905837 45.6014727)",,,,,
39253946,,Largo Case Operaie,residential,,True,False,18.0,"LINESTRING (9.8901961 45.6011457, 9.8900113 45.6012431)",,,,,
39253952,,Largo Case Operaie,residential,,False,False,48.119,"LINESTRING (9.8898658 45.6013197, 9.8902497 45.601659)",,,,,
69348559,,,residential,,False,False,112.285,"LINESTRING (9.8898658 45.6013197, 9.8896852 45.6014149, 9.8889405 45.6007413)",,,,,
37669049,,Largo Case Operaie,residential,,False,False,17.858,"LINESTRING (9.8893362 45.6007365, 9.8891893 45.6006131)",,,,,
69348555,,Largo Case Operaie,residential,,True,False,22.852,"LINESTRING (9.8893362 45.6007365, 9.8895617 45.6006048)",,,,,
27328242,,Via Giacomo Matteotti,tertiary,50,False,True,54.893,"LINESTRING (9.8878845 45.5952248, 9.8885074 45.594993)",2,,,,
31725478,,Via Luigi Einaudi,unclassified,,False,False,30.263,"LINESTRING (9.8878845 45.5952248, 9.8880402 45.5954742)",,,,,
27328242,,Via Giacomo Matteotti,tertiary,50,False,False,154.327,"LINESTRING (9.8878845 45.5952248, 9.8868151 45.5956264, 9.8861018 45.595829)",2,,,,
27328210,,Via Roncaglie,residential,,False,False,17.047,"LINESTRING (9.8890473 45.5978676, 9.8892635 45.5978427)",,,,,
31725479,,Via Alessandro Volta,residential,,False,False,64.51,"LINESTRING (9.8890473 45.5978676, 9.8888603 45.5973024)",,,,,
27328210,,Via Roncaglie,residential,,False,True,132.89899999999997,"LINESTRING (9.8890473 45.5978676, 9.8884939 45.5979438, 9.8875881 45.5980764, 9.8874297 45.59811, 9.887389 45.598134)",,,,,
31725479,,Via Alessandro Volta,residential,,False,False,32.423,"LINESTRING (9.8887534 45.5970741, 9.8886241 45.5967969)",,,,,
31725479,,Via Alessandro Volta,residential,,False,True,26.714,"LINESTRING (9.8887534 45.5970741, 9.8888603 45.5973024)",,,,,
31725505,,Via Luigi Galvani,residential,,False,False,20.115,"LINESTRING (9.8887534 45.5970741, 9.888999 45.5970176)",,,,,
31725479,,Via Alessandro Volta,residential,,False,True,32.423,"LINESTRING (9.8886241 45.5967969, 9.8887534 45.5970741)",,,,,
31725479,,Via Alessandro Volta,residential,,False,False,26.714,"LINESTRING (9.8888603 45.5973024, 9.8887534 45.5970741)",,,,,
31725479,,Via Alessandro Volta,residential,,False,True,64.51,"LINESTRING (9.8888603 45.5973024, 9.8890473 45.5978676)",,,,,
31725482,,Via Enrico Fermi,residential,,False,False,42.536,"LINESTRING (9.8888603 45.5973024, 9.8893871 45.5972001)",,,,,
31725482,,Via Enrico Fermi,residential,,False,True,34.308,"LINESTRING (9.889812 45.5971176, 9.8893871 45.5972001)",,,,,
31725484,,Via Galileo Galilei,residential,,True,False,70.928,"LINESTRING (9.889812 45.5971176, 9.8898767 45.5973879, 9.8898761 45.5977517)",,,,,
76587836,,,residential,,False,False,23.528000000000002,"LINESTRING (9.889812 45.5971176, 9.8897217 45.5969301, 9.8897158 45.596917)",,,,,
31725482,,Via Enrico Fermi,residential,,False,False,34.308,"LINESTRING (9.8893871 45.5972001, 9.889812 45.5971176)",,,,,
31725482,,Via Enrico Fermi,residential,,False,True,42.536,"LINESTRING (9.8893871 45.5972001, 9.8888603 45.5973024)",,,,,
31725486,,,residential,,False,False,17.633,"LINESTRING (9.8893871 45.5972001, 9.8893197 45.5970487)",,,,,
31725486,,,residential,,False,True,17.633,"LINESTRING (9.8893197 45.5970487, 9.8893871 45.5972001)",,,,,
31725504,,Via Luigi Galvani,residential,,False,False,34.327999999999996,"LINESTRING (9.8893197 45.5970487, 9.889528 45.5969608, 9.8897158 45.596917)",,,,,
31725504,,Via Luigi Galvani,residential,,False,True,28.559,"LINESTRING (9.8893197 45.5970487, 9.8890238 45.5970637, 9.888999 45.5970176)",,,,,
31725506,,Via Luigi Einaudi,residential,,False,False,83.006,"LINESTRING (9.8891929 45.5966416, 9.8889107 45.5959217)",,,,,
31725505,,Via Luigi Galvani,residential,,False,True,20.115,"LINESTRING (9.888999 45.5970176, 9.8887534 45.5970741)",,,,,
"[31725500, 76587836]",,Via Luigi Galvani,residential,,False,True,109.526,"LINESTRING (9.888999 45.5970176, 9.8888969 45.5967804, 9.8889065 45.5967397, 9.8889475 45.5967179, 9.889001 45.596716, 9.8894484 45.5967932, 9.8894924 45.596799, 9.8896429 45.5967668, 9.8897158 45.596917)",,,,,
31725504,,Via Luigi Galvani,residential,,False,False,28.559,"LINESTRING (9.888999 45.5970176, 9.8890238 45.5970637, 9.8893197 45.5970487)",,,,,
31725506,,Via Luigi Einaudi,residential,,False,True,83.006,"LINESTRING (9.8889107 45.5959217, 9.8891929 45.5966416)",,,,,
"[76433550, 687612407]",,Via Luigi Einaudi,unclassified,,True,False,58.144,"LINESTRING (9.8889107 45.5959217, 9.8895233 45.5957602, 9.88961 45.5957373)",,,yes,,
31408710,,Via Cesare Costa,tertiary,,True,False,7.763,"LINESTRING (9.8789083 45.6001626, 9.8788986 45.6001429, 9.8789029 45.6001159, 9.8789194 45.6000974)",,,,roundabout,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,5.465,"LINESTRING (9.8808137 45.6006561, 9.8808834 45.6006622)",,,,,
31175349,,Via Giacomo Matteotti,tertiary,,False,False,57.663,"LINESTRING (9.8844711 45.5960567, 9.8841958 45.5961404, 9.8839938 45.5962278, 9.8838476 45.5963268)",2,,,,
31175349,,Via Giacomo Matteotti,tertiary,,False,True,57.693,"LINESTRING (9.8844711 45.5960567, 9.8846045 45.5960199, 9.8847573 45.5959965, 9.8849008 45.5960027, 9.8851917 45.5960477)",2,,,,
31737943,,Via Malvezzi,residential,,True,False,89.06,"LINESTRING (9.8844711 45.5960567, 9.8845299 45.5961356, 9.8848466 45.596474, 9.8849985 45.5967625)",,,,,
"[32319104, 39255100]",,"['Vicolo Salnitro', 'Piazza Castello']",residential,,True,False,97.64299999999999,"LINESTRING (9.8849985 45.5967625, 9.8851217 45.5968239, 9.8851651 45.5968623, 9.8852893 45.5969721, 9.8853655 45.5970095, 9.8854844 45.5970249, 9.885648 45.5970278, 9.885703 45.5970096, 9.8856775 45.5967337)",,,,,
32319104,,Vicolo Salnitro,residential,,True,False,19.496000000000002,"LINESTRING (9.8856775 45.5967337, 9.8856469 45.5966531, 9.8856028 45.5965665)",,,,,
36543863,,Vicolo Fosse,residential,,False,True,77.65400000000001,"LINESTRING (9.8856028 45.5965665, 9.88579 45.5964517, 9.8859158 45.5963333, 9.8857699 45.5961744, 9.8857032 45.5961239, 9.8856011 45.5960287)",,,,,
96863937,,Vicolo Forni,residential,,True,False,68.649,"LINESTRING (9.8856028 45.5965665, 9.8855419 45.5965034, 9.8853199 45.5963344, 9.8852227 45.5962421, 9.8851945 45.5961692, 9.8851917 45.5960477)",,,,,
31175349,,Via Giacomo Matteotti,tertiary,,False,False,57.693,"LINESTRING (9.8851917 45.5960477, 9.8849008 45.5960027, 9.8847573 45.5959965, 9.8846045 45.5960199, 9.8844711 45.5960567)",2,,,,
31175349,,Via Giacomo Matteotti,tertiary,,False,True,32.875,"LINESTRING (9.8851917 45.5960477, 9.8853771 45.5960712, 9.8854901 45.5960609, 9.8856011 45.5960287)",2,,,,
96928037,,Vicolo Riva,residential,,False,False,53.967,"LINESTRING (9.8851917 45.5960477, 9.8851772 45.5959484, 9.8851109 45.595813, 9.8850396 45.5957294, 9.8849266 45.5956078)",,,,,
"[31243753, 75851285]",,Salita San Pietro,residential,,False,True,64.876,"LINESTRING (9.8824473 45.5992444, 9.8823697 45.5993152, 9.8822197 45.5994562, 9.8821578 45.5995239, 9.8819271 45.5996989)",,,,,
"[31175315, 32346789]",,Via Gorini,residential,,True,False,165.79300000000003,"LINESTRING (9.8803715 45.5992604, 9.8803244 45.5994129, 9.8803361 45.5998063, 9.8803341 45.5998732, 9.8803734 45.5999624, 9.8804255 45.6000306, 9.880514 45.6000625, 9.880596 45.6001811, 9.8807313 45.6004283, 9.8807934 45.600526, 9.8808137 45.6006561)",,destination,,,
36877128,,Vicolo dei Fiori,residential,,False,False,36.025000000000006,"LINESTRING (9.8803715 45.5992604, 9.8801196 45.5991799, 9.8799601 45.5991128)",,destination,,,
32108436,,Via Leonardo da Vinci,residential,,False,False,51.614000000000004,"LINESTRING (9.8801352 45.602737, 9.8803159 45.6027493, 9.8807443 45.602755, 9.8807974 45.6027509)",,,,,
32108436,,Via Leonardo da Vinci,residential,,False,True,67.122,"LINESTRING (9.8801352 45.602737, 9.8800626 45.6027638, 9.8799835 45.6028128, 9.8795937 45.6031984)",,,,,
36543847,,Via Leonardo da Vinci,residential,,False,False,72.524,"LINESTRING (9.8801352 45.602737, 9.8801761 45.6025963, 9.8798321 45.6021482)",,,,,
256981342,,Via Torre del Popolo,tertiary,,False,False,7.449,"LINESTRING (9.8838476 45.5963268, 9.8837896 45.5963801)",2,,,,
31175349,,Via Giacomo Matteotti,tertiary,,False,True,57.663,"LINESTRING (9.8838476 45.5963268, 9.8839938 45.5962278, 9.8841958 45.5961404, 9.8844711 45.5960567)",2,,,,
39255093,,Vicolo Castello,residential,,False,False,87.43900000000001,"LINESTRING (9.8838476 45.5963268, 9.8839248 45.5965458, 9.8840133 45.596709, 9.8840864 45.5968183, 9.884143 45.5968818, 9.884257 45.5968855, 9.8844153 45.5968806)",,,,,
55290152,,Via Santissima Trinità,residential,50,False,True,55.217,"LINESTRING (9.8806928 45.5962462, 9.8805386 45.596093, 9.8804543 45.5959666, 9.8803676 45.5958081)",,,,,
687537004,,Via Santissima Trinità,residential,50,True,False,128.786,"LINESTRING (9.8806928 45.5962462, 9.8809236 45.5963897, 9.881298 45.5966324, 9.8816617 45.5968134, 9.8819444 45.5970012)",,,,,
32393815,,Via Marco Scaramuccino,residential,,False,False,10.462,"LINESTRING (9.8806149 45.5983762, 9.8807132 45.598312)",,,,,
32393815,,Via Marco Scaramuccino,residential,,False,True,55.730000000000004,"LINESTRING (9.8806149 45.5983762, 9.8806241 45.5984316, 9.8806378 45.5984814, 9.8806323 45.5985103, 9.8805048 45.5985985, 9.8802547 45.5987629)",,,,,
32393825,,Via Marco Scaramuccino,residential,,False,True,43.563,"LINESTRING (9.8806149 45.5983762, 9.8805268 45.598269, 9.8806415 45.5981711, 9.8808028 45.5982565)",,,,,
32393815,,Via Marco Scaramuccino,residential,,False,True,10.462,"LINESTRING (9.8807132 45.598312, 9.8806149 45.5983762)",,,,,
32393825,,Via Marco Scaramuccino,residential,,False,False,43.563,"LINESTRING (9.8808028 45.5982565, 9.8806415 45.5981711, 9.8805268 45.598269, 9.8806149 45.5983762)",,,,,
31408706,,Via Costa,tertiary,,False,False,35.324,"LINESTRING (9.8788193 45.5997807, 9.8788961 45.5999248, 9.8789246 45.5999943, 9.8789688 45.6000805)",2,,,,
31408706,,Via Costa,tertiary,,False,True,11.832,"LINESTRING (9.8788193 45.5997807, 9.878782 45.5997213, 9.8787574 45.5996835)",2,,,,
32393849,,Vicolo Fossette,residential,,False,False,22.821,"LINESTRING (9.8788193 45.5997807, 9.8788705 45.5997701, 9.87909 45.5997023)",,,,,
32393849,,Vicolo Fossette,residential,,False,True,22.821,"LINESTRING (9.87909 45.5997023, 9.8788705 45.5997701, 9.8788193 45.5997807)",,,,,
32393850,,Vicolo Fossette,residential,,False,False,61.068,"LINESTRING (9.879108 45.5986822, 9.8790925 45.5986525, 9.8790732 45.5986043, 9.8790554 45.5985325, 9.8790563 45.5984587, 9.8790856 45.5983619, 9.8791321 45.5982861, 9.879242 45.5981698)",,,,,3
67844502,,Via Garibaldi,tertiary,,False,True,24.351,"LINESTRING (9.8800277 45.597466, 9.8797848 45.5973279)",,,,,
32393933,,,unclassified,,False,False,36.161,"LINESTRING (9.8800277 45.597466, 9.8800311 45.5973756, 9.8798991 45.5972999, 9.8797683 45.5972297)",,,,,
67844502,,Via Garibaldi,tertiary,,False,False,127.42399999999999,"LINESTRING (9.8800277 45.597466, 9.8806536 45.5978013, 9.8810605 45.5980309, 9.8812155 45.5981261, 9.8813171 45.5981715)",,,,,
32393933,,,unclassified,,False,True,36.161,"LINESTRING (9.8797683 45.5972297, 9.8798991 45.5972999, 9.8800311 45.5973756, 9.8800277 45.597466)",,,,,
31408913,,Via Antonio Gramsci,residential,,False,False,37.542,"LINESTRING (9.8913509 45.6021492, 9.8910548 45.6018826)",,,,,
32394854,,Via Nazzari,residential,,False,False,21.565,"LINESTRING (9.8913509 45.6021492, 9.8911392 45.6022744)",,,,,
31408913,,Via Antonio Gramsci,residential,,False,False,47.238,"LINESTRING (9.8905837 45.6014727, 9.8901961 45.6011457)",,,,,
31408913,,Via Antonio Gramsci,residential,,False,True,20.771,"LINESTRING (9.8905837 45.6014727, 9.8907598 45.6016131)",,,,,
32394873,,Via Andrea Mazza Brescianini,residential,,False,True,19.122,"LINESTRING (9.8905837 45.6014727, 9.8903915 45.6015799)",,,,,
32394873,,Via Andrea Mazza Brescianini,residential,,False,False,72.235,"LINESTRING (9.8905837 45.6014727, 9.8912189 45.6010542, 9.8912567 45.6010253)",,,,,
32394873,,Via Andrea Mazza Brescianini,residential,,False,True,72.235,"LINESTRING (9.8912567 45.6010253, 9.8912189 45.6010542, 9.8905837 45.6014727)",,,,,
67196744,SCexSS469,Via Guglielmo Marconi,tertiary,50,False,True,44.57,"LINESTRING (9.8912567 45.6010253, 9.8910707 45.6009614, 9.890878 45.600902, 9.8907345 45.6008608)",,,,,
27328231,,Viale Quattro Novembre,tertiary,,False,True,76.292,"LINESTRING (9.8807805 45.6020536, 9.880581 45.6019421, 9.8800435 45.6016858, 9.8799772 45.6016615)",2,,,,
27328236,SCexSP98,Via Romana,tertiary,,False,True,77.751,"LINESTRING (9.8807805 45.6020536, 9.8808062 45.6021377, 9.8807974 45.6027509)",2,,,,
27328239,,Via Castaldi,residential,,False,False,92.259,"LINESTRING (9.8807805 45.6020536, 9.8809979 45.6021889, 9.8811212 45.6022273, 9.8813 45.6022271, 9.8814639 45.6021789, 9.8818086 45.6020323)",,,,,
40554564,,Piazza Zamara,residential,,True,False,55.864000000000004,"LINESTRING (9.8829771 45.5979674, 9.8832687 45.5981646, 9.8835144 45.5982997)",,,,,
69025566,,,residential,,False,False,27.211,"LINESTRING (9.8829771 45.5979674, 9.8830174 45.5979158, 9.8832086 45.5977867)",,,,,
33052460,,,unclassified,,False,False,56.43000000000001,"LINESTRING (9.8803676 45.5958081, 9.8800288 45.5959898, 9.8798955 45.596051, 9.8798516 45.5960517, 9.8798061 45.5960447, 9.8797729 45.59602)",,,,,
55290152,,Via Santissima Trinità,residential,50,False,False,55.217,"LINESTRING (9.8803676 45.5958081, 9.8804543 45.5959666, 9.8805386 45.596093, 9.8806928 45.5962462)",,,,,
33052460,,,unclassified,,False,True,56.43,"LINESTRING (9.8797729 45.59602, 9.8798061 45.5960447, 9.8798516 45.5960517, 9.8798955 45.596051, 9.8800288 45.5959898, 9.8803676 45.5958081)",,,,,
190391316,,Via Guido Sgrazzutti,tertiary,,False,False,288.524,"LINESTRING (9.8861554 45.6001245, 9.8862423 45.6000924, 9.886431 45.6000254, 9.8867214 45.5999447, 9.886936 45.5999429, 9.8873021 45.5999541, 9.8875033 45.5999785, 9.8893214 45.6004625, 9.8896622 45.6005338)",2,,,,
441635343,,Via Guido Sgrazzutti,tertiary,,True,False,22.43,"LINESTRING (9.8861554 45.6001245, 9.8860146 45.6002015, 9.8859511 45.600264)",,,,,
31242500,SCexSS469,Via Zanardelli,tertiary,50,False,False,46.56400000000001,"LINESTRING (9.8864684 45.5964516, 9.8865153 45.5965369, 9.8867254 45.5968294)",2,,,,
31242500,SCexSS469,Via Zanardelli,tertiary,50,False,True,74.945,"LINESTRING (9.8864684 45.5964516, 9.8863753 45.5962687, 9.8862812 45.5960971, 9.886152 45.5959011, 9.8861018 45.595829)",2,,,,
34248773,,Vicolo Salnitro,residential,,True,False,69.146,"LINESTRING (9.8864684 45.5964516, 9.886255 45.5965412, 9.8859744 45.5966404, 9.8856775 45.5967337)",,,,,
37238706,,Viale Rimembranze,residential,,False,False,132.899,"LINESTRING (9.8788966 45.602584, 9.8790728 45.6024689, 9.8793303 45.6022641, 9.8796307 45.6019956, 9.8799336 45.601704, 9.8799772 45.6016615)",,,,,
27328234,,Via Galignani,residential,,False,False,25.03,"LINESTRING (9.8809585 45.5991425, 9.8810033 45.5991389, 9.8810928 45.5991596, 9.8812647 45.5992022)",,,,,
27328234,,Via Galignani,residential,,False,True,33.43,"LINESTRING (9.8809585 45.5991425, 9.8809161 45.5991449, 9.8807269 45.5990472, 9.8806525 45.5990087, 9.8806062 45.5989826)",,,,,
39294032,,,residential,,False,False,38.452,"LINESTRING (9.8809585 45.5991425, 9.8810838 45.5989921, 9.8812637 45.5988753)",,,,,
31408913,,Via Antonio Gramsci,residential,,False,False,31.009,"LINESTRING (9.890998 45.6018367, 9.8907598 45.6016131)",,,,,
31408913,,Via Antonio Gramsci,residential,,False,True,6.751,"LINESTRING (9.890998 45.6018367, 9.8910548 45.6018826)",,,,,
36543834,,Via Nazzari,residential,,False,False,15.938,"LINESTRING (9.890998 45.6018367, 9.8911445 45.6017365)",,,,,
36543834,,Via Nazzari,residential,,False,True,15.938,"LINESTRING (9.8911445 45.6017365, 9.890998 45.6018367)",,,,,
36543838,,Via Zambaldi,residential,,False,True,15.127,"LINESTRING (9.8906046 45.5984045, 9.8904421 45.5984792)",,,,,
36543862,,Piazza Vincenzo Rosa,residential,,False,True,40.041,"LINESTRING (9.8827312 45.597008, 9.8826725 45.5971031, 9.8824962 45.5972588, 9.8824647 45.5973123)",,,,,
36543858,,Via Canonico Bissolotti,residential,,False,True,59.941,"LINESTRING (9.8835276 45.5979542, 9.8836708 45.5978599, 9.8837893 45.5977938, 9.8839218 45.5976715, 9.8840427 45.5975575)",,destination,,,
36543860,,,residential,,False,False,34.303,"LINESTRING (9.8835276 45.5979542, 9.8835436 45.5979861, 9.8837652 45.5981534, 9.8837145 45.5981836)",,destination,,,
55290155,,Via Carvasaglio,residential,,False,False,31.165,"LINESTRING (9.8835276 45.5979542, 9.8833782 45.5978647, 9.8832168 45.5977945, 9.8832086 45.5977867)",,destination,,,
40554558,,Via Canonico Bussolati,residential,,False,False,21.788,"LINESTRING (9.8840427 45.5975575, 9.8842379 45.597698)",,destination,,,
36543858,,Via Canonico Bissolotti,residential,,False,False,59.941,"LINESTRING (9.8840427 45.5975575, 9.8839218 45.5976715, 9.8837893 45.5977938, 9.8836708 45.5978599, 9.8835276 45.5979542)",,destination,,,
36543858,,Via Canonico Bissolotti,residential,,False,True,140.764,"LINESTRING (9.8840427 45.5975575, 9.8840556 45.5974574, 9.8840617 45.5974125, 9.8840423 45.5973192, 9.883937 45.5971721, 9.8838568 45.5970386, 9.8837711 45.5969007, 9.8836696 45.5967084, 9.8836472 45.5965969, 9.8836718 45.5964847, 9.883708 45.5964339, 9.8837896 45.5963801)",,destination,,,
32018188,,Via Valle Calepio,tertiary,,False,True,12.998,"LINESTRING (9.8854797 45.602452, 9.8853622 45.6023689)",2,,,,
32018188,,Via Valle Calepio,tertiary,,False,False,94.91,"LINESTRING (9.8854797 45.602452, 9.8857264 45.6026369, 9.8859106 45.6027923, 9.8860494 45.6029668, 9.8861602 45.6031501)",2,,,,
36877119,,,residential,,True,False,19.688000000000002,"LINESTRING (9.8854797 45.602452, 9.8853448 45.6024818, 9.8852334 45.602477)",,,,,
36877121,,Via Antonio Pacinotti,residential,,False,True,132.401,"LINESTRING (9.8837149 45.6029826, 9.8850369 45.6024788, 9.8852334 45.602477)",,,,,
36877120,,,residential,,True,False,15.649,"LINESTRING (9.8852334 45.602477, 9.8853622 45.6023689)",,,,,
36877121,,Via Antonio Pacinotti,residential,,False,False,132.401,"LINESTRING (9.8852334 45.602477, 9.8850369 45.6024788, 9.8837149 45.6029826)",,,,,
32018188,,Via Valle Calepio,tertiary,,False,False,12.998,"LINESTRING (9.8853622 45.6023689, 9.8854797 45.602452)",2,,,,
32018188,,Via Valle Calepio,tertiary,,False,True,68.435,"LINESTRING (9.8853622 45.6023689, 9.8847866 45.6019035)",2,,,,
32018188,,Via Valle Calepio,tertiary,,False,False,25.948,"LINESTRING (9.8861602 45.6031501, 9.8862974 45.6033628)",2,,,,
36877123,,Via Valle Calepio,residential,,False,False,50.967,"LINESTRING (9.8861602 45.6031501, 9.8855879 45.6033732)",,,,,
32018188,,Via Valle Calepio,tertiary,,False,True,94.91,"LINESTRING (9.8861602 45.6031501, 9.8860494 45.6029668, 9.8859106 45.6027923, 9.8857264 45.6026369, 9.8854797 45.602452)",2,,,,
36877123,,Via Valle Calepio,residential,,False,True,23.26,"LINESTRING (9.8852445 45.6035071, 9.8855057 45.6034053)",,,,,
36877123,,Via Valle Calepio,residential,,False,False,23.26,"LINESTRING (9.8855057 45.6034053, 9.8852445 45.6035071)",,,,,
36877123,,Via Valle Calepio,residential,,False,True,7.323,"LINESTRING (9.8855057 45.6034053, 9.8855879 45.6033732)",,,,,
36877123,,Via Valle Calepio,residential,,False,False,7.323,"LINESTRING (9.8855879 45.6033732, 9.8855057 45.6034053)",,,,,
36877123,,Via Valle Calepio,residential,,False,True,50.967,"LINESTRING (9.8855879 45.6033732, 9.8861602 45.6031501)",,,,,
36877128,,Vicolo dei Fiori,residential,,False,True,36.025000000000006,"LINESTRING (9.8799601 45.5991128, 9.8801196 45.5991799, 9.8803715 45.5992604)",,destination,,,
31172181,,Via Gian Battista Sufflico,tertiary,,False,False,326.548,"LINESTRING (9.8809643 45.6007681, 9.881196 45.6008181, 9.8825426 45.6011304, 9.88383 45.6014163, 9.8841718 45.6015597, 9.8847866 45.6019035)",2,,,,
31309998,,Piazza Giuseppe Mazzini,tertiary,,True,False,9.458,"LINESTRING (9.8809643 45.6007681, 9.8809344 45.6008107, 9.880892 45.6008338)",,,,,
