osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,junction,tunnel
53703920,Via Riccardo Morzenti,residential,False,False,135.771,"LINESTRING (9.4117229 45.2364671, 9.4116864 45.2365138, 9.4115212 45.2367936, 9.4113175 45.2371387, 9.411154 45.2374156, 9.4110932 45.2375187, 9.4110483 45.2375916)",,,,
53703920,Via Riccardo Morzenti,residential,False,True,137.22699999999998,"LINESTRING (9.4117229 45.2364671, 9.4117574 45.2363961, 9.4121285 45.2357477, 9.4123483 45.2353671, 9.4123746 45.2353216)",,,,
53812769,Via Bligny,residential,True,False,64.444,"LINESTRING (9.4117229 45.2364671, 9.4118235 45.2365009, 9.4123797 45.2366646, 9.4124866 45.2366786)",,,,
257491004,Via Bligny,residential,False,False,66.034,"LINESTRING (9.4124866 45.2366786, 9.412552 45.236726, 9.413257 45.2369051)",,,,
257505383,Via Alessandro Manzoni,residential,True,False,140.48700000000002,"LINESTRING (9.4124866 45.2366786, 9.4125354 45.2366485, 9.4131674 45.235515)",,,,
54308546,Piazza Caduti,residential,False,True,14.225,"LINESTRING (9.4086712 45.2370951, 9.4088471 45.2371271)",,,,
54308531,Via Raimondo Pandini,residential,False,False,87.358,"LINESTRING (9.4086712 45.2370951, 9.4088234 45.2367572, 9.4084169 45.2364348)",,,,
54308546,Piazza Caduti,residential,False,False,12.77,"LINESTRING (9.4086712 45.2370951, 9.4085675 45.2370929, 9.4085121 45.2370779)",,,,
258763215,Via Cesare Battisti,tertiary,False,False,3.611,"LINESTRING (9.4077253 45.2402428, 9.4077474 45.2402143)",,,,
"[86219858, 258763214, 258763215]",Via Cesare Battisti,tertiary,False,True,81.376,"LINESTRING (9.4077253 45.2402428, 9.4074358 45.2405028, 9.4071088 45.2407285, 9.4070202 45.240777)",yes,,,
258763215,Via Cesare Battisti,tertiary,False,True,3.611,"LINESTRING (9.4077474 45.2402143, 9.4077253 45.2402428)",,,,
53265104,Via Attendolo Bolognini Sforza,residential,True,False,98.81,"LINESTRING (9.4077474 45.2402143, 9.407237 45.2400208, 9.40718 45.2399927, 9.4071296 45.2399457, 9.4071205 45.2398789, 9.407108 45.2397213, 9.4071188 45.2395739)",,,,
"[240658220, 258763215]","['Piazza della Libertà', 'Via Cesare Battisti']",tertiary,False,"[False, True]",147.559,"LINESTRING (9.4077474 45.2402143, 9.4077785 45.2401813, 9.4082541 45.2396219, 9.4085071 45.2391689, 9.4085648 45.2390803, 9.4086047 45.2390375)",,,,
257504174,,residential,False,False,22.152,"LINESTRING (9.4046736 45.2386548, 9.4047322 45.2384599)",,,,
257504238,Via Ugo Foscolo,residential,False,False,154.181,"LINESTRING (9.4046736 45.2386548, 9.4042727 45.2384784, 9.4042265 45.2384706, 9.404169 45.2384815, 9.4039816 45.2386611, 9.4039012 45.2386672, 9.4032545 45.2382858, 9.4031066 45.2382945)",,,,
"[266158546, 258608692, 86219837]","['Via Ugo Foscolo', 'Via Prof. Roberto Forlani', 'Via Prof. Roberto Forlani - Zona Mulino']",residential,False,True,283.63,"LINESTRING (9.4046736 45.2386548, 9.404431 45.2392282, 9.4044735 45.2392772, 9.404865 45.2393127, 9.4063387 45.239563, 9.4069655 45.2395776, 9.4071188 45.2395739)",,,,
259896951,Via Polli e Daccò,residential,False,False,6.893,"LINESTRING (9.4037641 45.2344148, 9.4036866 45.2343854)",,,,
86219850,Via Polli e Daccò,residential,True,False,180.11,"LINESTRING (9.4037641 45.2344148, 9.4036832 45.2345162, 9.4033291 45.2349937, 9.4033108 45.2350121, 9.4032592 45.2350133, 9.4032231 45.2350015, 9.4029883 45.234925, 9.4029248 45.2348861, 9.4028899 45.2348153, 9.4028776 45.2347344, 9.4028612 45.2346449, 9.4027581 45.2344134, 9.4027164 45.2343267, 9.4026922 45.2342736)",,,,
259896951,Via Polli e Daccò,residential,False,True,135.831,"LINESTRING (9.4037641 45.2344148, 9.4038369 45.2344434, 9.4041553 45.2345547, 9.4041983 45.2345778, 9.4042193 45.2346094, 9.4042819 45.234798, 9.404311 45.2348982, 9.4043271 45.2349386, 9.4044067 45.2349737, 9.4047569 45.2350898, 9.4049662 45.2351592)",,,,
"[53812771, 53356923, 53555244]","['Via Fratelli Cairoli', 'Via Silvio Pellico', 'Via Carlo Tonolli']",residential,True,False,246.945,"LINESTRING (9.4110908 45.2392277, 9.411006 45.2394097, 9.4109442 45.2395233, 9.4108658 45.2395806, 9.4107799 45.239608, 9.4106379 45.2396317, 9.4097189 45.239752, 9.4095314 45.2397985, 9.4094302 45.2398689, 9.409327 45.2399648, 9.4093225 45.2399724, 9.4092011 45.2401768, 9.4087762 45.2401228, 9.4086253 45.2401289)",,,,
86219857,Via San Bartolomeo,residential,True,False,197.601,"LINESTRING (9.4110908 45.2392277, 9.4117038 45.2392328, 9.4118989 45.2392481, 9.4122108 45.2392596, 9.412458 45.2392546, 9.4125637 45.2392143, 9.4126752 45.2391486, 9.4127618 45.239056, 9.4127962 45.2388012, 9.4128128 45.2385422)",,,,
257502458,Via Vicinale Massaglia Bassa,residential,True,False,187.564,"LINESTRING (9.4068366 45.2406973, 9.4067352 45.2406089, 9.4065912 45.2405204, 9.4060471 45.24026, 9.405964 45.2402374, 9.4058712 45.2402513, 9.4050397 45.2405638, 9.4049981 45.2405911, 9.4049692 45.240633, 9.4049413 45.2407265)",,,,
258462762,Via dello Statuto,tertiary,False,True,99.752,"LINESTRING (9.4068366 45.2406973, 9.406677 45.2407271, 9.4063134 45.2408123, 9.4057817 45.2409134, 9.4056068 45.2409172)",,,,
259887369,Piazza Vittorio Emanuele II,tertiary,False,False,18.499,"LINESTRING (9.4068366 45.2406973, 9.4068892 45.2406939, 9.4069417 45.2407054, 9.4070202 45.240777)",,,,
258465502,Via San Martino e Solferino,residential,True,False,108.86000000000001,"LINESTRING (9.4128128 45.2385422, 9.4127445 45.2385329, 9.4124098 45.2384855, 9.4120309 45.2384254, 9.4119334 45.2384009, 9.4118128 45.2383649, 9.4117165 45.2383382, 9.4114809 45.2382734)",,,,
53619592,Via Armando Diaz,residential,False,True,5.867,"LINESTRING (9.4056539 45.2342302, 9.4057042 45.2342693)",,,,
86220033,Via Michelangelo Buonarroti,residential,False,True,116.494,"LINESTRING (9.4056539 45.2342302, 9.4049893 45.235128, 9.4049662 45.2351592)",,,,
53619585,Via Monsignor Giuseppe Amici,residential,False,True,97.706,"LINESTRING (9.4049662 45.2351592, 9.4054936 45.2353354, 9.406021 45.2355116, 9.4060948 45.2355339)",,,,
86220033,Via Michelangelo Buonarroti,residential,False,False,116.494,"LINESTRING (9.4049662 45.2351592, 9.4049893 45.235128, 9.4056539 45.2342302)",,,,
259896951,Via Polli e Daccò,residential,False,False,135.831,"LINESTRING (9.4049662 45.2351592, 9.4047569 45.2350898, 9.4044067 45.2349737, 9.4043271 45.2349386, 9.404311 45.2348982, 9.4042819 45.234798, 9.4042193 45.2346094, 9.4041983 45.2345778, 9.4041553 45.2345547, 9.4038369 45.2344434, 9.4037641 45.2344148)",,,,
53619591,Via John Fitzgerald Kennedy,residential,False,False,7.638,"LINESTRING (9.4068797 45.2337872, 9.4068257 45.2338444)",,,,
257505545,Via Sant' Alessandro,residential,False,False,100.354,"LINESTRING (9.4112311 45.2343595, 9.4124332 45.2346724)",,,,
949638515,Via Giuseppe Mazzini,tertiary,False,False,57.038,"LINESTRING (9.4112311 45.2343595, 9.4109761 45.23484)",,,,
88831216,Via Pietro Mascagni,residential,False,True,128.603,"LINESTRING (9.4112311 45.2343595, 9.4111644 45.2343415, 9.4096977 45.2339453)",,,,
260915573,Via Giuseppe Mazzini,tertiary,False,True,72.994,"LINESTRING (9.4112311 45.2343595, 9.4112659 45.2342945, 9.4114613 45.2339304, 9.4115605 45.2337454)",,,,
51582801,Via Giacomo Puccini,residential,True,False,60.045,"LINESTRING (9.4094653 45.2344599, 9.4096977 45.2339453)",,,,
257487020,Via San Luigi Gonzaga,residential,False,False,70.248,"LINESTRING (9.4124332 45.2346724, 9.4120952 45.2352576)",,,,
257505545,Via Sant' Alessandro,residential,False,True,100.354,"LINESTRING (9.4124332 45.2346724, 9.4112311 45.2343595)",,,,
257487007,,residential,False,False,45.873000000000005,"LINESTRING (9.4124332 45.2346724, 9.4124857 45.2345798, 9.4126502 45.2342892)",,,,
949638515,Via Giuseppe Mazzini,tertiary,False,False,17.762,"LINESTRING (9.4109761 45.23484, 9.4109021 45.234991)",,,,
949638515,Via Giuseppe Mazzini,tertiary,False,True,57.038,"LINESTRING (9.4109761 45.23484, 9.4112311 45.2343595)",,,,
88831194,Via Umberto Biancardi,residential,True,False,125.625,"LINESTRING (9.4109761 45.23484, 9.4095446 45.2344795, 9.409495 45.234467, 9.4094653 45.2344599)",,,,
263648987,Via Arturo Toscanini,residential,False,True,7.595,"LINESTRING (9.408406 45.2341945, 9.4083729 45.2342587)",,,,
51582807,Via Arturo Toscanini,residential,False,True,60.268,"LINESTRING (9.408406 45.2341945, 9.4086523 45.2337509, 9.4086862 45.2336897)",,,,
105453052,,residential,True,False,30.819,"LINESTRING (9.4110426 45.2422356, 9.4112329 45.2422962, 9.4112989 45.2423358, 9.4113639 45.2423875)",,,,
"[542481434, 258455170]",Via Giuseppe Garibaldi,residential,False,True,48.407,"LINESTRING (9.4110426 45.2422356, 9.4109024 45.2422117, 9.4104412 45.2421346)",,,,
142304331,Viale Trieste,secondary,True,False,21.081,"LINESTRING (9.4117587 45.2422358, 9.4119863 45.2421345)",,,,
142304325,,secondary,True,False,10.893,"LINESTRING (9.4117587 45.2422358, 9.4117934 45.2422343, 9.4118271 45.2422405, 9.4118563 45.2422538, 9.4118782 45.2422728)",,,roundabout,
105453064,Via Modigliani,residential,False,False,161.045,"LINESTRING (9.4104412 45.2421346, 9.4105999 45.2415389, 9.409774 45.2414347, 9.4098265 45.241186)",,,,
"[258455170, 542481434]",Via Giuseppe Garibaldi,residential,False,False,48.407,"LINESTRING (9.4104412 45.2421346, 9.4109024 45.2422117, 9.4110426 45.2422356)",,,,
258455170,Via Giuseppe Garibaldi,residential,False,True,82.66300000000001,"LINESTRING (9.4104412 45.2421346, 9.4102447 45.2421217, 9.4100087 45.2421428, 9.4098749 45.2421597, 9.409801 45.2421662, 9.4097122 45.2421682, 9.4095867 45.2421447, 9.4094607 45.2421211, 9.4094017 45.24211)",,,,
105453064,Via Modigliani,residential,False,True,161.04500000000002,"LINESTRING (9.4098265 45.241186, 9.409774 45.2414347, 9.4105999 45.2415389, 9.4104412 45.2421346)",,,,
949638512,,secondary,True,False,6.761,"LINESTRING (9.4116898 45.2422701, 9.4117082 45.2422545, 9.4117317 45.2422428, 9.4117587 45.2422358)",,,roundabout,
951578875,,secondary,True,False,3.6719999999999997,"LINESTRING (9.4118782 45.2422728, 9.4118876 45.2422879, 9.4118923 45.2423041)",,,roundabout,
142304327,,secondary,True,False,18.354,"LINESTRING (9.4118923 45.2423041, 9.4120491 45.2424268)",,,,
951578874,,secondary,True,False,12.737,"LINESTRING (9.4118923 45.2423041, 9.4118905 45.242327, 9.4118793 45.2423485, 9.4118596 45.2423667, 9.4118332 45.2423801, 9.4118024 45.2423875)",,,roundabout,
142304326,,secondary,True,False,24.465,"LINESTRING (9.4114087 45.2423662, 9.4116898 45.2422701)",,,,
257818074,Viale Zara,secondary,False,False,4.232,"LINESTRING (9.4114087 45.2423662, 9.4113639 45.2423875)",,,,
142304330,,secondary,True,False,22.137,"LINESTRING (9.4116909 45.2423538, 9.4114087 45.2423662)",,,,
949638512,,secondary,True,False,9.799999999999999,"LINESTRING (9.4116909 45.2423538, 9.4116776 45.2423338, 9.4116729 45.242312, 9.4116771 45.2422902, 9.4116898 45.2422701)",,,roundabout,
949638512,,secondary,True,False,10.031,"LINESTRING (9.4118024 45.2423875, 9.4117704 45.2423883, 9.41176 45.2423863, 9.4117394 45.2423825, 9.4117122 45.2423707, 9.4116909 45.2423538)",,,roundabout,
51582807,Via Arturo Toscanini,residential,False,False,60.268,"LINESTRING (9.4086862 45.2336897, 9.4086523 45.2337509, 9.408406 45.2341945)",,,,
53619589,Via Pietro Mascagni,residential,True,False,84.14999999999999,"LINESTRING (9.4086862 45.2336897, 9.4095951 45.2339193, 9.4096977 45.2339453)",,,,
240658220,Piazza della Libertà,tertiary,False,False,56.594,"LINESTRING (9.40884 45.2385653, 9.4087499 45.2388769, 9.4086826 45.2389653, 9.4086047 45.2390375)",,,,
"[240658220, 240658221]","['Via Umberto I', 'Piazza della Libertà']",tertiary,False,"[False, True]",33.477000000000004,"LINESTRING (9.40884 45.2385653, 9.4090166 45.2383773, 9.409064 45.2383094)",,,,
557504584,Vicolo Mercato delle Frutta,residential,False,False,48.601,"LINESTRING (9.40884 45.2385653, 9.4087758 45.2382564, 9.4087127 45.2381939, 9.408659 45.238164)",,,,
51582749,Via Camillo Benso di Cavour,tertiary,False,True,39.808,"LINESTRING (9.4065517 45.2423444, 9.4067877 45.2420273)",,,,
105453080,Via Giuseppe Garibaldi,residential,True,False,132.761,"LINESTRING (9.4076585 45.2415332, 9.4083077 45.241725, 9.4084727 45.2417831, 9.4091921 45.2420408)",,,,
257477043,Vicolo San Rocco,residential,True,False,160.322,"LINESTRING (9.4076585 45.2415332, 9.4074726 45.2417747, 9.4071827 45.2422019, 9.4070121 45.2425028, 9.4069934 45.2425114, 9.4069718 45.2425091, 9.4065517 45.2423444)",,,,
51582749,Via Camillo Benso di Cavour,tertiary,False,False,39.808,"LINESTRING (9.4067877 45.2420273, 9.4065517 45.2423444)",,,,
51582749,Via Camillo Benso di Cavour,tertiary,False,True,63.004,"LINESTRING (9.4067877 45.2420273, 9.4071418 45.2415185)",,,,
257477292,Via Camillo Benso di Cavour,residential,False,False,62.448,"LINESTRING (9.4067877 45.2420273, 9.4063574 45.2418604, 9.4060891 45.2417563)",,,,
257477292,Via Camillo Benso di Cavour,residential,False,True,62.448,"LINESTRING (9.4060891 45.2417563, 9.4063574 45.2418604, 9.4067877 45.2420273)",,,,
257631723,Viale Montegrappa,residential,False,False,113.64499999999998,"LINESTRING (9.4026231 45.2419749, 9.4027637 45.2420122, 9.4036816 45.2422569, 9.4039792 45.2423393)",,,,
257818073,Via del Pescherone,residential,False,False,225.82,"LINESTRING (9.4026231 45.2419749, 9.4026886 45.2419362, 9.4033418 45.2415166, 9.4038957 45.2411398, 9.4040652 45.2410603, 9.4044549 45.2409311, 9.404854 45.2407076)",,,,
258462762,Via dello Statuto,tertiary,False,False,7.151,"LINESTRING (9.404854 45.2407076, 9.4049413 45.2407265)",,,,
257818073,Via del Pescherone,residential,False,True,225.82000000000002,"LINESTRING (9.404854 45.2407076, 9.4044549 45.2409311, 9.4040652 45.2410603, 9.4038957 45.2411398, 9.4033418 45.2415166, 9.4026886 45.2419362, 9.4026231 45.2419749)",,,,
257485765,Via Giuseppe Manzoni,residential,False,True,106.721,"LINESTRING (9.404481 45.241447, 9.4040079 45.2422817, 9.4039792 45.2423393)",,,,
690455054,Via Montesanto,residential,False,True,14.596,"LINESTRING (9.4051354 45.2414673, 9.4050666 45.2415893)",,,,
257486765,Via dei Cordai,residential,True,False,94.661,"LINESTRING (9.4147272 45.2387922, 9.4148878 45.23826, 9.4150082 45.2379647)",,,,
258465502,Via San Martino e Solferino,residential,True,False,152.47500000000002,"LINESTRING (9.4147272 45.2387922, 9.4143381 45.2387481, 9.414285 45.2387411, 9.4141527 45.2387228, 9.4138933 45.2386893, 9.4138563 45.2386844, 9.4135269 45.2386334, 9.4128128 45.2385422)",,,,
257486945,Via Cesare Beccaria,residential,False,False,92.133,"LINESTRING (9.4148872 45.2350396, 9.4145069 45.2358237)",,,,
257487007,,residential,False,True,45.873000000000005,"LINESTRING (9.4126502 45.2342892, 9.4124857 45.2345798, 9.4124332 45.2346724)",,,,
