osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,ref,geometry,junction,width
29029045,,Via della Pineta,tertiary,,False,False,28.29,,,"LINESTRING (8.3399001 44.1730648, 8.3399336 44.1730911, 8.3399837 44.1730951, 8.3400559 44.1730769, 8.3400918 44.1730435, 8.3401274 44.1729897, 8.3401332 44.172964)",,
29029045,,Via della Pineta,tertiary,,False,True,154.21,,,"LINESTRING (8.3399001 44.1730648, 8.3399153 44.1729767, 8.3400035 44.172855, 8.3400168 44.1727786, 8.3399983 44.1726861, 8.3399948 44.1726099, 8.3399889 44.1724754, 8.3399409 44.1722884, 8.3398832 44.1721769, 8.3398512 44.1720872, 8.3398141 44.1719976, 8.3397785 44.1718784, 8.3397458 44.1718032, 8.3397204 44.1717608, 8.3396995 44.1717549, 8.3396696 44.1717523)",,
220247005,,Via Bardineto,residential,,False,True,32.681,,,"LINESTRING (8.3442312 44.16998, 8.3439885 44.1702168)",,
25214134,,Via Bernini,residential,,False,False,39.093,,,"LINESTRING (8.3447648 44.1701693, 8.3445474 44.1704844)",,
757677183,,Via delle Ginestre,residential,,False,False,139.72899999999998,,,"LINESTRING (8.3390763 44.1732591, 8.3391501 44.1732091, 8.3392359 44.1731331, 8.3392426 44.17311, 8.3392359 44.1730811, 8.3391796 44.1730196, 8.3389811 44.1728512, 8.3388604 44.1727502, 8.3387236 44.1726887, 8.338619 44.1726545, 8.3385553 44.1726415, 8.3385466 44.172618, 8.338564 44.1725934, 8.3386016 44.1725838, 8.3388028 44.1726165, 8.3389181 44.1726319, 8.3389825 44.1726435)",,
29254910,,Via Venticinque Aprile,tertiary,,False,False,229.18200000000002,,,"LINESTRING (8.3391595 44.1726454, 8.3391065 44.1726135, 8.3388556 44.1724297, 8.3385534 44.1722089, 8.338405 44.1721289, 8.3381976 44.1720845, 8.3380726 44.1720001, 8.3379512 44.1718681, 8.337842 44.1717223, 8.3377148 44.1714546, 8.3374533 44.1711287, 8.3374158 44.1710856)",,
29254910,,Via Venticinque Aprile,tertiary,,False,True,133.384,,,"LINESTRING (8.3391595 44.1726454, 8.3392017 44.1726596, 8.3393234 44.1726784, 8.3394501 44.1726576, 8.3395777 44.1725954, 8.3396748 44.1725122, 8.3397107 44.1724107, 8.3397171 44.1722969, 8.3396929 44.1720144, 8.3396693 44.1718102, 8.3396696 44.1717523)",,
757677183,,Via delle Ginestre,residential,,False,True,14.163,,,"LINESTRING (8.3391595 44.1726454, 8.3391058 44.1726492, 8.3390361 44.1726473, 8.3389825 44.1726435)",,
29029045,,Via della Pineta,tertiary,,False,False,151.556,,,"LINESTRING (8.3401332 44.172964, 8.3401523 44.1728786, 8.3401566 44.1726542, 8.3401777 44.172451, 8.340182 44.1722943, 8.3402116 44.1721334, 8.3402328 44.1720974, 8.3402793 44.1720847, 8.3403097 44.1720997, 8.3403392 44.172122, 8.3403352 44.1721839, 8.3403419 44.1722782, 8.3403441 44.1723848, 8.3403314 44.1725188)",,
29029045,,Via della Pineta,tertiary,,False,True,28.289999999999996,,,"LINESTRING (8.3401332 44.172964, 8.3401274 44.1729897, 8.3400918 44.1730435, 8.3400559 44.1730769, 8.3399837 44.1730951, 8.3399336 44.1730911, 8.3399001 44.1730648)",,
908834231,,Via della Pineta,residential,,False,True,77.726,,,"LINESTRING (8.3401332 44.172964, 8.3402337 44.1730148, 8.3402833 44.1730715, 8.3403423 44.1731388, 8.3404107 44.173185, 8.3405328 44.1732398, 8.3406226 44.1732716, 8.3407179 44.1733178, 8.3407822 44.1733524, 8.3408788 44.1733957)",,
29029045,,Via della Pineta,tertiary,,False,True,111.94999999999999,,,"LINESTRING (8.3408788 44.1733957, 8.3408332 44.1733158, 8.3406934 44.1732119, 8.3405251 44.1731012, 8.3404658 44.1730376, 8.3404021 44.1729672, 8.3403691 44.1728222, 8.3403633 44.172745, 8.340346 44.1726697, 8.3403356 44.1725788, 8.3403314 44.1725188)",,
908834231,,Via della Pineta,residential,,False,False,77.726,,,"LINESTRING (8.3408788 44.1733957, 8.3407822 44.1733524, 8.3407179 44.1733178, 8.3406226 44.1732716, 8.3405328 44.1732398, 8.3404107 44.173185, 8.3403423 44.1731388, 8.3402833 44.1730715, 8.3402337 44.1730148, 8.3401332 44.172964)",,
908834232,,Piazza della Villetta,residential,,False,True,54.956,,,"LINESTRING (8.3384876 44.1723001, 8.3386284 44.1723953, 8.3388001 44.172505, 8.3389825 44.1726435)",,
757677183,,Via delle Ginestre,residential,,False,False,14.163,,,"LINESTRING (8.3389825 44.1726435, 8.3390361 44.1726473, 8.3391058 44.1726492, 8.3391595 44.1726454)",,
757677183,,Via delle Ginestre,residential,,False,True,139.72899999999998,,,"LINESTRING (8.3389825 44.1726435, 8.3389181 44.1726319, 8.3388028 44.1726165, 8.3386016 44.1725838, 8.338564 44.1725934, 8.3385466 44.172618, 8.3385553 44.1726415, 8.338619 44.1726545, 8.3387236 44.1726887, 8.3388604 44.1727502, 8.3389811 44.1728512, 8.3391796 44.1730196, 8.3392359 44.1730811, 8.3392426 44.17311, 8.3392359 44.1731331, 8.3391501 44.1732091, 8.3390763 44.1732591)",,
908834232,,Piazza della Villetta,residential,,False,False,54.956,,,"LINESTRING (8.3389825 44.1726435, 8.3388001 44.172505, 8.3386284 44.1723953, 8.3384876 44.1723001)",,
29029023,1,Via delle Pleiadi,residential,,True,False,25.446,,,"LINESTRING (8.3379244 44.1705504, 8.3377413 44.170363)",,
908834235,,Via delle Pleiadi,residential,,False,True,51.548,,,"LINESTRING (8.3379244 44.1705504, 8.3381993 44.1703762, 8.3381188 44.170281, 8.3380477 44.1702079)",,
29029023,1,Via delle Pleiadi,residential,,True,False,20.825,,,"LINESTRING (8.3377413 44.170363, 8.3375915 44.1702096)",,
908834233,,Via delle Pleiadi,residential,,False,True,29.91,,,"LINESTRING (8.3377413 44.170363, 8.3380477 44.1702079)",,
908834233,,Via delle Pleiadi,residential,,False,False,29.91,,,"LINESTRING (8.3380477 44.1702079, 8.3377413 44.170363)",,
908834235,,Via delle Pleiadi,residential,,False,True,20.708,,,"LINESTRING (8.3380477 44.1702079, 8.3379015 44.170054)",,
908834235,,Via delle Pleiadi,residential,,False,False,51.548,,,"LINESTRING (8.3380477 44.1702079, 8.3381188 44.170281, 8.3381993 44.1703762, 8.3379244 44.1705504)",,
908834234,,Via delle Pleiadi,residential,,False,True,30.177,,,"LINESTRING (8.3375915 44.1702096, 8.3379015 44.170054)",,
908834234,,Via delle Pleiadi,residential,,False,False,30.177,,,"LINESTRING (8.3379015 44.170054, 8.3375915 44.1702096)",,
908834235,,Via delle Pleiadi,residential,,False,False,20.708,,,"LINESTRING (8.3379015 44.170054, 8.3380477 44.1702079)",,
"[908834235, 908834236]",,"['Via Domenico Brunenghi', 'Via delle Pleiadi']",residential,,False,True,141.987,,,"LINESTRING (8.3379015 44.170054, 8.3377124 44.1698414, 8.3380236 44.1697134, 8.3380866 44.1697914, 8.3383374 44.1700607, 8.3384889 44.1702281, 8.3385493 44.1702704, 8.3386465 44.1703324)",,
13860768,,Via Nicolò Saccone,unclassified,,True,False,38.922000000000004,,,"LINESTRING (8.3411862 44.1684061, 8.3411998 44.1683929, 8.341494 44.1681345)",,
1188588554,,,residential,,False,True,18.484,,,"LINESTRING (8.3410295 44.1678943, 8.3412172 44.1679918)",,
