osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,junction,lanes
43001207,Via Roma,tertiary,False,True,43.667,"LINESTRING (9.2015302 45.3557351, 9.201528 45.3553424)",,,50,,2
43001207,Via Roma,tertiary,False,False,113.111,"LINESTRING (9.2015302 45.3557351, 9.201533 45.3562257, 9.2015347 45.3565254, 9.2015339 45.3565645, 9.2015301 45.3567523)",,,50,,2
343435823,Via Madonnina,residential,False,False,59.596,"LINESTRING (9.2015302 45.3557351, 9.2014337 45.3557355, 9.2007675 45.3557379)",,,,,
343435823,Via Madonnina,residential,False,True,59.596,"LINESTRING (9.2007675 45.3557379, 9.2014337 45.3557355, 9.2015302 45.3557351)",,,,,
59529155,Via Donatori del Sangue,residential,False,False,218.52899999999997,"LINESTRING (9.2007853 45.3554795, 9.1999503 45.3549434, 9.199743 45.3548045, 9.1997115 45.3547805, 9.1996886 45.3547593, 9.1996797 45.3547316, 9.1997005 45.3547058, 9.2005442 45.3541471, 9.2005852 45.3541235)",,,,,
"[42975725, 59529166, 59529175]",Via Vigentina,secondary,False,True,294.713,"LINESTRING (9.2029321 45.3593978, 9.2028438 45.3593068, 9.2024544 45.3588971, 9.2022493 45.3587199, 9.2020534 45.358595, 9.2018681 45.3584951, 9.2016791 45.3584204, 9.2015054 45.3583651, 9.2012892 45.3583124, 9.1999007 45.358008)",SP28,yes,50,,
442637323,,unclassified,False,True,85.87400000000001,"LINESTRING (9.2029321 45.3593978, 9.202882 45.3594203, 9.2028406 45.3594588, 9.2027734 45.359544, 9.2024569 45.3600849)",,,,,
442637323,,unclassified,False,False,85.87400000000001,"LINESTRING (9.2024569 45.3600849, 9.2027734 45.359544, 9.2028406 45.3594588, 9.202882 45.3594203, 9.2029321 45.3593978)",,,,,
1078675446,,unclassified,False,True,40.118,"LINESTRING (9.2071032 45.3521656, 9.2069207 45.3523134, 9.2068757 45.3523543, 9.2068259 45.3523893, 9.2067565 45.3524306)",,,,,
166710315,Via Cesare Pavese,residential,False,False,48.512,"LINESTRING (9.2067565 45.3524306, 9.2063876 45.3520797)",,,,,
166710315,Via Cesare Pavese,residential,False,True,11.155,"LINESTRING (9.2067565 45.3524306, 9.2068413 45.3525113)",,,,,
1078675446,,unclassified,False,False,40.117999999999995,"LINESTRING (9.2067565 45.3524306, 9.2068259 45.3523893, 9.2068757 45.3523543, 9.2069207 45.3523134, 9.2071032 45.3521656)",,,,,
1079994547,,residential,False,False,71.697,"LINESTRING (9.2024062 45.3573045, 9.2016135 45.3573068, 9.2014886 45.3573072)",,,,,
190900889,Via Roma,residential,False,True,5.606,"LINESTRING (9.2014886 45.3573072, 9.2014866 45.3572568)",,,,,
190900889,Via Roma,residential,False,False,141.302,"LINESTRING (9.2014886 45.3573072, 9.2014997 45.3575944, 9.2015372 45.3577738, 9.2016236 45.3579401, 9.2017963 45.3581643, 9.2020683 45.3584813)",,,,,
1079994547,,residential,False,True,71.697,"LINESTRING (9.2014886 45.3573072, 9.2016135 45.3573068, 9.2024062 45.3573045)",,,,,
59529150,Via Viquarterio,residential,False,False,153.65699999999998,"LINESTRING (9.2005179 45.3538962, 9.2004268 45.3538594, 9.2003523 45.3538274, 9.2002647 45.3537835, 9.2002088 45.3537482, 9.2001927 45.353738, 9.200159 45.3537098, 9.2000285 45.3536008, 9.1997855 45.3533977, 9.1991859 45.3528918)",,,,,
1218261442,,residential,True,False,15.187999999999999,"LINESTRING (9.2005179 45.3538962, 9.2005348 45.3538807, 9.2005576 45.3538695, 9.2005841 45.3538637, 9.2006118 45.3538637, 9.2006383 45.3538696, 9.200661 45.3538808, 9.2006779 45.3538963)",,,,roundabout,
190901154,Via Roma,tertiary,False,True,239.781,"LINESTRING (9.2014464 45.3538178, 9.2014761 45.3537173, 9.2014951 45.3536132, 9.2014949 45.3534025, 9.2014976 45.3528766, 9.2014984 45.3528507, 9.2015352 45.3516647)",,,,,2
1218261451,,tertiary,True,False,17.65,"LINESTRING (9.2014464 45.3538178, 9.2014718 45.3538264, 9.201492 45.3538403, 9.201505 45.3538579, 9.2015094 45.3538775, 9.2015047 45.3538971, 9.2014916 45.3539146, 9.2014712 45.3539284, 9.2014457 45.3539369)",,,,roundabout,
59529155,Via Donatori del Sangue,residential,False,True,218.529,"LINESTRING (9.2005852 45.3541235, 9.2005442 45.3541471, 9.1997005 45.3547058, 9.1996797 45.3547316, 9.1996886 45.3547593, 9.1997115 45.3547805, 9.199743 45.3548045, 9.1999503 45.3549434, 9.2007853 45.3554795)",,,,,
1218261443,Via Viquarterio,residential,False,True,14.763,"LINESTRING (9.2005852 45.3541235, 9.2005892 45.3541038, 9.2005918 45.3540745, 9.2005978 45.3539911)",,,,,
"[722589142, 59529191]",Via Viquarterio,residential,False,True,51.361000000000004,"LINESTRING (9.2006779 45.3538963, 9.2007466 45.3538888, 9.2008633 45.3538813, 9.2009411 45.3538775, 9.2012227 45.3538738, 9.2013334 45.3538686)",,,,,
1218261442,,residential,True,False,14.692,"LINESTRING (9.2006779 45.3538963, 9.200688 45.3539172, 9.2006874 45.3539392, 9.2006763 45.3539598, 9.2006559 45.3539765, 9.2006286 45.3539874, 9.2005978 45.3539911)",,,,roundabout,
1218261442,,residential,True,False,14.689,"LINESTRING (9.2005978 45.3539911, 9.2005669 45.3539873, 9.2005397 45.3539764, 9.2005194 45.3539596, 9.2005083 45.353939, 9.2005078 45.353917, 9.2005179 45.3538962)",,,,roundabout,
1218261443,Via Viquarterio,residential,False,False,14.762999999999998,"LINESTRING (9.2005978 45.3539911, 9.2005918 45.3540745, 9.2005892 45.3541038, 9.2005852 45.3541235)",,,,,
"[722589142, 59529191]",Via Viquarterio,residential,False,False,51.361,"LINESTRING (9.2013334 45.3538686, 9.2012227 45.3538738, 9.2009411 45.3538775, 9.2008633 45.3538813, 9.2007466 45.3538888, 9.2006779 45.3538963)",,,,,
1218261450,,tertiary,True,False,11.846,"LINESTRING (9.2013334 45.3538686, 9.2013427 45.3538483, 9.2013612 45.3538314, 9.2013868 45.35382, 9.2014163 45.3538152, 9.2014464 45.3538178)",,,,roundabout,
43001207,Via Roma,tertiary,False,False,112.121,"LINESTRING (9.2014457 45.3539369, 9.201472 45.3540132, 9.2014983 45.3541337, 9.201517 45.3549415)",,,50,,2
1218261444,,tertiary,True,False,13.719000000000001,"LINESTRING (9.2014457 45.3539369, 9.2014177 45.3539394, 9.20139 45.3539355, 9.2013655 45.3539257, 9.2013455 45.3539097, 9.2013344 45.3538899, 9.2013334 45.3538686)",,,,roundabout,
