osmid,oneway,name,highway,reversed,length,geometry,ref,junction,maxspeed,access,tunnel
188324934,False,Via Gonzaga,residential,False,36.658,"LINESTRING (10.6543241 44.9205233, 10.654309 44.9208528)",,,,,
188324934,False,Via Gonzaga,residential,True,42.876,"LINESTRING (10.6543241 44.9205233, 10.6543359 44.9201378)",,,,,
188324934,False,Via Gonzaga,residential,False,42.876,"LINESTRING (10.6543359 44.9201378, 10.6543241 44.9205233)",,,,,
188324934,False,Via Gonzaga,residential,True,50.486,"LINESTRING (10.6543359 44.9201378, 10.6543048 44.9196843)",,,,,
775680929,False,Via Gonzaga,residential,False,69.377,"LINESTRING (10.6542731 44.9222003, 10.6542811 44.9228242)",,,,,
62041254,True,Via Beccaria,residential,False,102.873,"LINESTRING (10.6542731 44.9222003, 10.6547857 44.9222005, 10.6555797 44.9222007)",,,,permissive,
188324934,False,Via Gonzaga,residential,True,96.418,"LINESTRING (10.6542731 44.9222003, 10.6542799 44.9219769, 10.654291 44.9216128, 10.6542995 44.9213334)",,,,,
58000958,False,Via Cisa,residential,False,4.564,"LINESTRING (10.6541408 44.9188639, 10.6541436 44.9189049)",,,,,
58000958,False,Via Cisa,residential,True,44.891,"LINESTRING (10.6541408 44.9188639, 10.6540915 44.9184617)",,,,,
62041266,True,Via Cavour,residential,False,131.84,"LINESTRING (10.6541408 44.9188639, 10.6524665 44.9188776)",,,,,
89548271,False,Via Zaffanelle,residential,True,54.093,"LINESTRING (10.648521 44.9171621, 10.648621 44.9172192, 10.6486626 44.9172559, 10.6486962 44.9173253, 10.6487586 44.9175968)",,,,,
67614622,False,Viale Cappuccini,residential,False,264.031,"LINESTRING (10.6555277 44.9239852, 10.6560474 44.9240735, 10.6569735 44.9241895, 10.6576103 44.9242019, 10.6588377 44.9240693)",,,,,
577534809,False,Via Circonvallazione,tertiary,False,93.666,"LINESTRING (10.6555277 44.9239852, 10.6548965 44.9241662, 10.6546482 44.9242499, 10.654547 44.92428, 10.6544586 44.9243415)",SP62R,,50,,
577534809,False,Via Circonvallazione,tertiary,True,239.563,"LINESTRING (10.6555277 44.9239852, 10.6560942 44.9238202, 10.6581664 44.9234108, 10.6583068 44.9233756, 10.6583929 44.9233067)",SP62R,,50,,
184721470,False,Viale G. Castagnoli,residential,False,125.072,"LINESTRING (10.6595906 44.9218219, 10.6580253 44.9220136)",,,,,
462864324,False,Via Giuseppe Di Vittorio,residential,True,85.094,"LINESTRING (10.6595906 44.9218219, 10.6597172 44.9225819)",,,,,
549505462,False,Via Cisa,residential,False,67.271,"LINESTRING (10.6539175 44.9178694, 10.6540915 44.9184617)",,,,,
274870421,False,Via Cisa,residential,True,58.504,"LINESTRING (10.6539175 44.9178694, 10.653832 44.917557, 10.6538148 44.9174628, 10.6538085 44.917371, 10.6538071 44.91735)",,,,,
57846603,True,Viale Sichel,residential,False,82.373,"LINESTRING (10.6580253 44.9220136, 10.6569967 44.922149)",,,,,
184721470,False,Viale G. Castagnoli,residential,True,125.072,"LINESTRING (10.6580253 44.9220136, 10.6595906 44.9218219)",,,,,
577534809,False,Via Circonvallazione,tertiary,False,146.97299999999998,"LINESTRING (10.6580253 44.9220136, 10.6583967 44.9232073, 10.6583929 44.9233067)",SP62R,,50,,
577534809,False,Via Circonvallazione,tertiary,True,48.961000000000006,"LINESTRING (10.6580253 44.9220136, 10.6579408 44.9217716, 10.6579193 44.9216204, 10.6579244 44.9215815)",SP62R,,50,,
57840740,False,Largo Antonio Gramsci,residential,False,60.198,"LINESTRING (10.6542521 44.9242986, 10.654273 44.9241547, 10.6542596 44.9237581)",,,,,
577534805,True,,tertiary,False,17.399,"LINESTRING (10.6542521 44.9242986, 10.6543258 44.9242988, 10.6543965 44.9243135, 10.6544586 44.9243415)",SP62R,roundabout,,,
775680928,True,,tertiary,False,31.008999999999997,"LINESTRING (10.6542015 44.9246574, 10.6541428 44.9246367, 10.6540931 44.9246063, 10.6540557 44.9245681, 10.6540329 44.9245245, 10.6540261 44.9244783, 10.6540358 44.9244323)",SP62R,roundabout,,,
59305199,False,Via Cisa Veneta,tertiary,False,76.38300000000001,"LINESTRING (10.6545467 44.9245118, 10.6546677 44.9245547, 10.65472 44.9245558, 10.6547675 44.9245423, 10.6548068 44.9245242, 10.6552756 44.9243078, 10.6553895 44.9242716)",SP62R,,,,
577534804,True,,tertiary,False,35.92,"LINESTRING (10.6545467 44.9245118, 10.6545238 44.9245631, 10.6544811 44.9246077, 10.6544221 44.9246417, 10.6543518 44.9246622, 10.6542762 44.9246676, 10.6542015 44.9246574)",SP62R,roundabout,,,
57846557,True,Viale Ruggeri,residential,False,108.669,"LINESTRING (10.6569357 44.9190314, 10.6560208 44.9197631)",,,,,
"[549505463, 184721271]",False,Piazza Guglielmo Marconi,residential,False,106.006,"LINESTRING (10.6569357 44.9190314, 10.657237 44.9188156, 10.6568901 44.9186383, 10.6568236 44.9186129, 10.6564286 44.9185242)",,,,,
577534809,False,Via Circonvallazione,tertiary,True,69.27,"LINESTRING (10.6569357 44.9190314, 10.65663 44.918763, 10.6564286 44.9185242)",SP62R,,50,,
577534809,False,Via Circonvallazione,tertiary,False,305.765,"LINESTRING (10.6569357 44.9190314, 10.657327 44.919335, 10.6574631 44.919417, 10.6577315 44.9195148, 10.6582498 44.9197037, 10.6585994 44.9198311, 10.6587617 44.9198918, 10.658845 44.919958, 10.6588637 44.9200404, 10.6588309 44.9201594, 10.6587413 44.9203054, 10.6582922 44.9209567)",SP62R,,50,,
188318884,False,Via Piave,residential,False,41.914,"LINESTRING (10.6525329 44.9192516, 10.6524665 44.9188776)",,,,,
188318894,False,Piazza Matteotti,residential,True,47.419,"LINESTRING (10.6525329 44.9192516, 10.6525673 44.9194718, 10.6525678 44.9196767)",,,,,
187807940,False,Via Giacomo Leopardi,residential,False,50.54,"LINESTRING (10.6487586 44.9175968, 10.6485977 44.9180368)",,,,,
89548271,False,Via Zaffanelle,residential,False,54.092999999999996,"LINESTRING (10.6487586 44.9175968, 10.6486962 44.9173253, 10.6486626 44.9172559, 10.648621 44.9172192, 10.648521 44.9171621)",,,,,
89548271,False,Via Zaffanelle,residential,True,132.666,"LINESTRING (10.6487586 44.9175968, 10.6496768 44.917653, 10.6504398 44.9176667)",,,,,
188318891,False,Piazza Monte Grappa,residential,True,55.491,"LINESTRING (10.6490738 44.9205181, 10.6497784 44.920507)",,,,,
188324940,True,Via Andrea Costa,residential,False,62.755,"LINESTRING (10.6500977 44.9210241, 10.6497784 44.920507)",,,,,
89548241,False,Via Filippo Turati,residential,True,91.798,"LINESTRING (10.6506116 44.9199183, 10.6512299 44.9192184)",,,,,
775681978,False,Via Filippo Turati,residential,False,31.315,"LINESTRING (10.6506116 44.9199183, 10.6504019 44.9201576)",,,,,
89548267,False,Via Spalti,residential,True,89.764,"LINESTRING (10.6506116 44.9199183, 10.6498138 44.9195511, 10.6496386 44.9195018)",,,,,
57846543,True,Via Piave,residential,False,81.78,"LINESTRING (10.6524745 44.9184959, 10.6525187 44.9177611)",,,,,
"[89548250, 188318883]",False,"['Via Venti Settembre', 'Via Risorgimento']",residential,True,210.297,"LINESTRING (10.6524745 44.9184959, 10.6520778 44.918458, 10.6511093 44.918261, 10.6507988 44.9191278)",,,,,
188442805,True,Via Foscolo,residential,False,23.248999999999995,"LINESTRING (10.6502235 44.9235126, 10.6501514 44.9235094, 10.6501026 44.923492, 10.6500747 44.9234729, 10.6500612 44.923459, 10.6500502 44.9234428, 10.6500405 44.9234141, 10.6500414 44.9233867)",,roundabout,,,
89548268,False,Via Ludovico Ariosto,residential,True,132.268,"LINESTRING (10.6485977 44.9180368, 10.650271 44.9181415)",,,,,
187807940,False,Via Giacomo Leopardi,residential,True,50.54,"LINESTRING (10.6485977 44.9180368, 10.6487586 44.9175968)",,,,,
187807940,False,Via Giacomo Leopardi,residential,False,192.394,"LINESTRING (10.6485977 44.9180368, 10.6484172 44.9185647, 10.6500503 44.9188328)",,,,,
184719792,False,Via Bacchiavini,residential,False,80.892,"LINESTRING (10.6509936 44.9229272, 10.6518393 44.9225141)",,,,,
184719792,False,Via Bacchiavini,residential,True,56.289,"LINESTRING (10.6509936 44.9229272, 10.6503992 44.9232085)",,,,,
57840740,False,Largo Antonio Gramsci,residential,False,27.086,"LINESTRING (10.6542596 44.9237581, 10.6542712 44.9235754, 10.6542719 44.9235147)",,,,,
57840740,False,Largo Antonio Gramsci,residential,True,60.198,"LINESTRING (10.6542596 44.9237581, 10.654273 44.9241547, 10.6542521 44.9242986)",,,,,
184720370,True,Via Cesarea,residential,False,46.057,"LINESTRING (10.6560845 44.9209303, 10.6558871 44.9205404)",,,,,
188324941,False,Via Mentana,residential,False,22.093,"LINESTRING (10.6560845 44.9209303, 10.6563651 44.9209295)",,,,,
188324941,False,Via Mentana,residential,True,22.093,"LINESTRING (10.6563651 44.9209295, 10.6560845 44.9209303)",,,,,
62041258,True,Via San Ferdinando,residential,False,144.47299999999998,"LINESTRING (10.6563651 44.9209295, 10.6564396 44.9210521, 10.6566318 44.9214061, 10.6569967 44.922149)",,,,,
188324941,False,Via Mentana,residential,False,71.593,"LINESTRING (10.6563651 44.9209295, 10.6565491 44.9209359, 10.6572739 44.9209496)",,,,,
57846587,False,Via Giovanni Zibordi,residential,True,69.89099999999999,"LINESTRING (10.6494698 44.9192595, 10.649492 44.91921, 10.6497121 44.9191548, 10.6499251 44.9190274, 10.6500227 44.9188756, 10.6500503 44.9188328)",,,,,
549590339,False,Via Giovanni Zibordi,residential,False,30.161,"LINESTRING (10.6494698 44.9192595, 10.6495088 44.9193407, 10.6496386 44.9195018)",,,,,
184719792,False,Via Bacchiavini,residential,True,80.892,"LINESTRING (10.6518393 44.9225141, 10.6509936 44.9229272)",,,,,
184719229,True,Via De Amicis,residential,False,194.775,"LINESTRING (10.6518393 44.9225141, 10.6521486 44.9228274, 10.6523832 44.9230053, 10.6528847 44.9233241, 10.6534023 44.9236299, 10.6535941 44.9237346)",,,,,
89548241,False,Via Filippo Turati,residential,False,91.798,"LINESTRING (10.6512299 44.9192184, 10.6506116 44.9199183)",,,,,
89548276,False,Via Filippo Turati,residential,True,49.008,"LINESTRING (10.6512299 44.9192184, 10.6518487 44.9191709)",,,,,
89548276,False,Via Filippo Turati,residential,False,92.462,"LINESTRING (10.6512299 44.9192184, 10.6509461 44.9192334, 10.6506867 44.9192473, 10.6500587 44.9192788)",,,,,
89548276,False,Via Filippo Turati,residential,True,92.462,"LINESTRING (10.6500587 44.9192788, 10.6506867 44.9192473, 10.6509461 44.9192334, 10.6512299 44.9192184)",,,,,
188318891,False,Piazza Monte Grappa,residential,False,55.491,"LINESTRING (10.6497784 44.920507, 10.6490738 44.9205181)",,,,,
775681977,False,Via Filippo Turati,residential,True,63.083,"LINESTRING (10.6497784 44.920507, 10.6503049 44.9202473, 10.6504019 44.9201576)",,,,,
57846587,False,Via Giovanni Zibordi,residential,False,78.809,"LINESTRING (10.650271 44.9181415, 10.6500503 44.9188328)",,,,,
57846587,False,Via Giovanni Zibordi,residential,True,54.443,"LINESTRING (10.650271 44.9181415, 10.6504398 44.9176667)",,,,,
