osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,tunnel
250631636,False,SS47,Via Giuseppe Mazzini,primary,50,True,48.986,"LINESTRING (11.7639584 45.7206472, 11.7638437 45.7210804)",,2,
"[722291072, 27895762, 722291071]",False,,Via Francesco Petrarca,residential,,False,81.488,"LINESTRING (11.7639584 45.7206472, 11.7640264 45.7206572, 11.7642146 45.7206849, 11.7644532 45.7207155, 11.7649202 45.7207803, 11.7649866 45.7207937)",,,yes
250631636,False,SS47,Via Giuseppe Mazzini,primary,50,False,48.278,"LINESTRING (11.7639584 45.7206472, 11.7639898 45.7205306, 11.7640725 45.7202204)",,2,
28360069,False,,Viale dei Tigli,residential,50,False,48.141,"LINESTRING (11.7649866 45.7207937, 11.7648605 45.7212176)",,,
28360069,False,,Viale dei Tigli,residential,50,True,50.063,"LINESTRING (11.7649866 45.7207937, 11.7650465 45.7205787, 11.7651108 45.7203519)",,,
"[722291072, 27895762, 722291071]",False,,Via Francesco Petrarca,residential,,True,81.488,"LINESTRING (11.7649866 45.7207937, 11.7649202 45.7207803, 11.7644532 45.7207155, 11.7642146 45.7206849, 11.7640264 45.7206572, 11.7639584 45.7206472)",,,yes
27895756,False,,Via Giosuè Carducci,residential,,False,81.921,"LINESTRING (11.7640725 45.7202204, 11.7651108 45.7203519)",,,
250631636,False,SS47,Via Giuseppe Mazzini,primary,50,False,16.089,"LINESTRING (11.7640725 45.7202204, 11.7641123 45.7200784)",,2,
250631636,False,SS47,Via Giuseppe Mazzini,primary,50,True,48.278,"LINESTRING (11.7640725 45.7202204, 11.7639898 45.7205306, 11.7639584 45.7206472)",,2,
27895756,False,,Via Giosuè Carducci,residential,,True,81.921,"LINESTRING (11.7651108 45.7203519, 11.7640725 45.7202204)",,,
28360069,False,,Viale dei Tigli,residential,50,True,37.491,"LINESTRING (11.7651108 45.7203519, 11.765202 45.7200208)",,,
28360069,False,,Viale dei Tigli,residential,50,False,50.063,"LINESTRING (11.7651108 45.7203519, 11.7650465 45.7205787, 11.7649866 45.7207937)",,,
28360069,False,,Viale dei Tigli,residential,50,False,37.491,"LINESTRING (11.765202 45.7200208, 11.7651108 45.7203519)",,,
28359526,False,,Via Martin Luther King,residential,,True,22.166,"LINESTRING (11.7625168 45.7199969, 11.7622379 45.7199542)",,,
28359344,False,,Via Monte Grappa,residential,,False,153.231,"LINESTRING (11.7625168 45.7199969, 11.7624755 45.7201489, 11.7624148 45.7203724, 11.7621582 45.721352)",,,
28359526,False,,Via Martin Luther King,residential,,False,22.166,"LINESTRING (11.7622379 45.7199542, 11.7625168 45.7199969)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,22.035,"LINESTRING (11.7675301 45.7220644, 11.767592 45.721871)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,23.78,"LINESTRING (11.7675301 45.7220644, 11.76747 45.7222741)",,,
28360465,False,,Via Alcide De Gasperi,residential,,True,64.47,"LINESTRING (11.7675301 45.7220644, 11.7674484 45.7220526, 11.7671099 45.7220038, 11.7667168 45.7219471)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,47.052,"LINESTRING (11.7677275 45.7214472, 11.7678562 45.7210337)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,48.284,"LINESTRING (11.7677275 45.7214472, 11.767592 45.721871)",,,
28360400,False,,Via Giacomo Matteotti,residential,,False,65.348,"LINESTRING (11.7677275 45.7214472, 11.7685463 45.7215836)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,93.289,"LINESTRING (11.7678562 45.7210337, 11.7681257 45.7202161)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,47.052,"LINESTRING (11.7678562 45.7210337, 11.7677275 45.7214472)",,,
28360409,False,,Via Giacomo Matteotti,residential,,False,47.007,"LINESTRING (11.7678562 45.7210337, 11.7684462 45.7211288)",,,
28360465,False,,Via Alcide De Gasperi,residential,,False,81.97399999999999,"LINESTRING (11.7647427 45.7216861, 11.7648179 45.721696, 11.7652702 45.7217558, 11.7657804 45.7218226)",,,
28360465,False,,Via Alcide De Gasperi,residential,,True,80.85799999999999,"LINESTRING (11.7647427 45.7216861, 11.764663 45.7216762, 11.7642697 45.7216271, 11.7638121 45.7215705, 11.763717 45.7215596)",,,
722037630,False,,Viale dei Tigli,residential,50,False,117.331,"LINESTRING (11.7647427 45.7216861, 11.7647372 45.7217089, 11.7646832 45.7219309, 11.7645095 45.7226458, 11.7644882 45.7227262)",,,
722037630,False,,Viale dei Tigli,residential,50,True,52.891,"LINESTRING (11.7647427 45.7216861, 11.7647766 45.7215467, 11.7648046 45.7214367, 11.7648605 45.7212176)",,,
28360465,False,,Via Alcide De Gasperi,residential,,True,36.419,"LINESTRING (11.7662426 45.7218787, 11.7657804 45.7218226)",,,
"[28360422, 722933359]",False,,Via Camillo Benso di Cavour,residential,,False,141.036,"LINESTRING (11.7662426 45.7218787, 11.7662571 45.7218316, 11.7663978 45.7213747, 11.7664944 45.7210447, 11.7666137 45.7206371)",,,
28360465,False,,Via Alcide De Gasperi,residential,,False,37.589,"LINESTRING (11.7662426 45.7218787, 11.7663014 45.7218872, 11.7667168 45.7219471)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,117.86700000000002,"LINESTRING (11.7672184 45.7237409, 11.7672087 45.7236936, 11.7672104 45.723653, 11.7672383 45.7229932, 11.7672726 45.7228494, 11.7673241 45.7226876)",,,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,False,19.232999999999997,"LINESTRING (11.7672184 45.7237409, 11.76732 45.7237248, 11.7674594 45.7237008)",,2,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,True,90.767,"LINESTRING (11.7672184 45.7237409, 11.7670564 45.7237702, 11.7668933 45.7237986, 11.7660842 45.7239393)",,2,
28360394,False,,Via Giacomo Matteotti,residential,,False,47.354,"LINESTRING (11.7673241 45.7226876, 11.76747 45.7222741)",,,
28360398,False,,Via Giacomo Matteotti,residential,,False,48.759,"LINESTRING (11.7673241 45.7226876, 11.7679346 45.7227907)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,117.867,"LINESTRING (11.7673241 45.7226876, 11.7672726 45.7228494, 11.7672383 45.7229932, 11.7672104 45.723653, 11.7672087 45.7236936, 11.7672184 45.7237409)",,,
28360394,False,,Via Giacomo Matteotti,residential,,False,23.78,"LINESTRING (11.76747 45.7222741, 11.7675301 45.7220644)",,,
28360394,False,,Via Giacomo Matteotti,residential,,True,47.354,"LINESTRING (11.76747 45.7222741, 11.7673241 45.7226876)",,,
28360399,False,,Via Giacomo Matteotti,residential,,False,46.734,"LINESTRING (11.76747 45.7222741, 11.768055 45.7223733)",,,
28360398,False,,Via Giacomo Matteotti,residential,,True,48.759,"LINESTRING (11.7679346 45.7227907, 11.7673241 45.7226876)",,,
28360399,False,,Via Giacomo Matteotti,residential,,True,46.734,"LINESTRING (11.768055 45.7223733, 11.76747 45.7222741)",,,
28360400,False,,Via Giacomo Matteotti,residential,,True,65.348,"LINESTRING (11.7685463 45.7215836, 11.7677275 45.7214472)",,,
28360409,False,,Via Giacomo Matteotti,residential,,True,47.007,"LINESTRING (11.7684462 45.7211288, 11.7678562 45.7210337)",,,
28360426,False,,Via Camillo Benso di Cavour,residential,,True,33.613,"LINESTRING (11.7666137 45.7206371, 11.766506 45.7206216, 11.7661896 45.7205762)",,,
722933359,False,,Via Camillo Benso di Cavour,residential,,False,37.791,"LINESTRING (11.7666137 45.7206371, 11.7666381 45.7205568, 11.7667158 45.7203048)",,,
"[28360422, 722933359]",False,,Via Camillo Benso di Cavour,residential,,True,141.036,"LINESTRING (11.7666137 45.7206371, 11.7664944 45.7210447, 11.7663978 45.7213747, 11.7662571 45.7218316, 11.7662426 45.7218787)",,,
722933359,False,,Via Camillo Benso di Cavour,residential,,False,35.257,"LINESTRING (11.7667158 45.7203048, 11.7668125 45.719995)",,,
722933359,False,,Via Camillo Benso di Cavour,residential,,True,37.791,"LINESTRING (11.7667158 45.7203048, 11.7666381 45.7205568, 11.7666137 45.7206371)",,,
28360426,False,,Via Camillo Benso di Cavour,residential,,False,33.613,"LINESTRING (11.7661896 45.7205762, 11.766506 45.7206216, 11.7666137 45.7206371)",,,
169328958,False,,Via Don Bruno Motterle,residential,,False,136.516,"LINESTRING (11.7663284 45.7227235, 11.7661016 45.7238419, 11.7660967 45.7238661, 11.7660842 45.7239393)",,,
169328958,False,,Via Don Bruno Motterle,residential,,True,136.516,"LINESTRING (11.7660842 45.7239393, 11.7660967 45.7238661, 11.7661016 45.7238419, 11.7663284 45.7227235)",,,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,False,90.76700000000001,"LINESTRING (11.7660842 45.7239393, 11.7668933 45.7237986, 11.7670564 45.7237702, 11.7672184 45.7237409)",,2,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,True,74.057,"LINESTRING (11.7660842 45.7239393, 11.7657941 45.7239884, 11.7651576 45.7240978)",,2,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,True,23.771,"LINESTRING (11.7677573 45.7236513, 11.7674594 45.7237008)",,2,
28360480,True,,Via Mugna,residential,,False,72.575,"LINESTRING (11.7677573 45.7236513, 11.7677787 45.723701, 11.7679155 45.7240363, 11.7680082 45.72428)",,1,
28360480,True,,Via Mugna,residential,,False,32.151,"LINESTRING (11.7680878 45.7245746, 11.7684831 45.7246609)",,1,
366643513,False,,Via Mugna,living_street,,False,15.852,"LINESTRING (11.7680878 45.7245746, 11.7679894 45.7245836, 11.7678846 45.7245795)",,,
28360508,False,,Via Padre Marco D'Aviano,residential,,False,64.473,"LINESTRING (11.7684141 45.7257195, 11.7682959 45.7261729, 11.7682821 45.7262203, 11.7682763 45.7262399, 11.7682635 45.7262897)",,,
27697449,False,,Via San Pio X,residential,,False,16.785,"LINESTRING (11.7682635 45.7262897, 11.7680523 45.7262573)",,2,
27697449,False,,Via San Pio X,residential,,True,30.216,"LINESTRING (11.7682635 45.7262897, 11.7686403 45.7263579)",,2,
28360508,False,,Via Padre Marco D'Aviano,residential,,True,64.473,"LINESTRING (11.7682635 45.7262897, 11.7682763 45.7262399, 11.7682821 45.7262203, 11.7682959 45.7261729, 11.7684141 45.7257195)",,,
28360539,False,,Via Papa Albino Luciani,residential,,True,112.968,"LINESTRING (11.7667857 45.7253101, 11.7669681 45.7253271, 11.7671053 45.7253425, 11.7671356 45.7253784, 11.766994 45.7260522, 11.7669853 45.7260889, 11.7669803 45.7261193)",,,
713490655,True,,Via Caredà,residential,,False,87.91399999999999,"LINESTRING (11.7667857 45.7253101, 11.7667371 45.7253526, 11.7665822 45.7260063, 11.7665714 45.7260425, 11.7665621 45.7260786)",,,
"[722933360, 27697449]",False,,Via San Pio X,residential,,False,51.879999999999995,"LINESTRING (11.7665621 45.7260786, 11.766194 45.7260346, 11.7659054 45.7259923)",,2,
27697449,False,,Via San Pio X,residential,,True,15.314,"LINESTRING (11.7665621 45.7260786, 11.7666549 45.7260867, 11.7667575 45.7260975)",,2,
28360578,False,,Via San Lorenzo,residential,,False,120.00200000000001,"LINESTRING (11.7656418 45.7270557, 11.7658959 45.7260309, 11.7659054 45.7259923)",,,
28359355,False,,Via Marcantonio Bragadin,residential,,True,122.66,"LINESTRING (11.7590664 45.7208362, 11.7605099 45.721045, 11.7605623 45.7210532, 11.7606132 45.7210612)",,,
"[28359352, 28379410]",False,,"['Via Albano Rigoni', 'Via Sebastiano Venier']",residential,,True,148.504,"LINESTRING (11.7592385 45.7203255, 11.7606626 45.7205254, 11.7607418 45.7205722, 11.760754 45.7206288, 11.7606955 45.7208161)",,,
28359354,False,,Via Mocenigo,residential,,True,122.96300000000001,"LINESTRING (11.7591505 45.7205726, 11.7605822 45.7207961, 11.7606338 45.7208052, 11.7606955 45.7208161)",,,
27317194,False,SP58,Via Roma,secondary,50,False,139.616,"LINESTRING (11.7609873 45.7243879, 11.7613611 45.7243888, 11.7615608 45.7243885, 11.7621034 45.7243885, 11.7622317 45.7243905, 11.7623905 45.7243895, 11.7627858 45.7243868)",,,
27317194,False,SP58,Via Roma,secondary,50,True,78.616,"LINESTRING (11.7609873 45.7243879, 11.7604267 45.7243822, 11.7601799 45.7243794, 11.7599747 45.7243827)",,,
"[129845315, 722863662]",True,,Via Monsignor Luigi Filippi,residential,30,False,243.51999999999998,"LINESTRING (11.7609873 45.7243879, 11.7609742 45.7244518, 11.7607452 45.7254126, 11.7606319 45.7258553, 11.7606292 45.725866, 11.7605342 45.7262138, 11.7605039 45.7263268, 11.7604885 45.7263844, 11.7604678 45.7264565, 11.7604538 45.7265457)",,,
27697449,False,,Via San Pio X,residential,,True,17.464,"LINESTRING (11.7667575 45.7260975, 11.7669803 45.7261193)",,2,
27697449,False,,Via San Pio X,residential,,False,15.314,"LINESTRING (11.7667575 45.7260975, 11.7666549 45.7260867, 11.7665621 45.7260786)",,2,
130437547,False,,Via San Giorgio,residential,,False,142.513,"LINESTRING (11.7683097 45.7276186, 11.7686278 45.7264045, 11.7686403 45.7263579)",,,
27697449,False,,Via San Pio X,residential,,False,20.067,"LINESTRING (11.7688905 45.7264033, 11.7686403 45.7263579)",,2,
27124867,True,SP58,Via Roma,secondary,,False,11.907,"LINESTRING (11.7596033 45.7244193, 11.7595899 45.7243949, 11.7595876 45.7243679, 11.7595972 45.7243418, 11.7596178 45.724319)",roundabout,,
136397308,True,SP58,Via Roma,secondary,50,False,14.98,"LINESTRING (11.7596033 45.7244193, 11.7595558 45.7244065, 11.7594953 45.7243963, 11.7594165 45.7243874)",,,
161303128,True,,Via degli Alpini,residential,50,False,20.656999999999996,"LINESTRING (11.7619535 45.7267267, 11.7620338 45.7267229, 11.7620567 45.7267181, 11.7621275 45.7266929, 11.7621836 45.7266509)",,,
722858694,True,,Via degli Alpini,residential,,False,70.50399999999999,"LINESTRING (11.7619535 45.7267267, 11.7619716 45.726769, 11.7618499 45.7272319, 11.7618304 45.7272654, 11.7617857 45.72731, 11.7617543 45.7273285)",,,
161303425,True,,Via degli Aviatori,residential,50,False,155.10700000000003,"LINESTRING (11.7614746 45.7272928, 11.7613949 45.7276118, 11.7613521 45.7277801, 11.7613246 45.7278295, 11.7612486 45.7278481, 11.7601688 45.7277063, 11.7601351 45.7277018)",,,
198152351,True,,Via dei Bersaglieri,residential,,False,93.422,"LINESTRING (11.7614746 45.7272928, 11.7603889 45.7271464, 11.7602929 45.7271335)",,,
198152351,True,,Via dei Bersaglieri,residential,,False,22.071,"LINESTRING (11.7617543 45.7273285, 11.7614746 45.7272928)",,,
722863659,False,SS47,Via Capitano Alessio,primary,50,True,12.987,"LINESTRING (11.7619808 45.7273606, 11.7619508 45.7274755)",,2,
198152351,True,,Via dei Bersaglieri,residential,,False,17.942999999999998,"LINESTRING (11.7619808 45.7273606, 11.7618921 45.7273467, 11.761863 45.7273424, 11.7617543 45.7273285)",,,
722863659,False,SS47,Via Capitano Alessio,primary,50,False,63.917,"LINESTRING (11.7619808 45.7273606, 11.7620327 45.7271808, 11.7620829 45.7270052, 11.7621434 45.7267971)",,2,
28360465,False,,Via Alcide De Gasperi,residential,,False,36.419,"LINESTRING (11.7657804 45.7218226, 11.7662426 45.7218787)",,,
28360465,False,,Via Alcide De Gasperi,residential,,True,81.97399999999999,"LINESTRING (11.7657804 45.7218226, 11.7652702 45.7217558, 11.7648179 45.721696, 11.7647427 45.7216861)",,,
759701811,False,,Via Antonio Gramsci,residential,,False,102.714,"LINESTRING (11.7657804 45.7218226, 11.7658669 45.7215271, 11.7660557 45.7209191)",,,
28360465,False,,Via Alcide De Gasperi,residential,,False,64.47,"LINESTRING (11.7667168 45.7219471, 11.7671099 45.7220038, 11.7674484 45.7220526, 11.7675301 45.7220644)",,,
28360465,False,,Via Alcide De Gasperi,residential,,True,37.589,"LINESTRING (11.7667168 45.7219471, 11.7663014 45.7218872, 11.7662426 45.7218787)",,,
152190747,False,,Via Aldo Moro,residential,,True,63.814,"LINESTRING (11.7667168 45.7219471, 11.7667024 45.72199, 11.7665295 45.7225059)",,,
152190747,False,,Via Aldo Moro,residential,,False,63.814,"LINESTRING (11.7665295 45.7225059, 11.7667024 45.72199, 11.7667168 45.7219471)",,,
152190749,False,,Via dei Mille,residential,,False,112.509,"LINESTRING (11.7656201 45.7225683, 11.7654448 45.7233737, 11.7653936 45.7234625, 11.765257 45.7234971)",,,
722037630,False,,Viale dei Tigli,residential,50,True,78.115,"LINESTRING (11.7643215 45.723419, 11.7644882 45.7227262)",,,
152190749,False,,Via dei Mille,residential,,True,73.138,"LINESTRING (11.7643215 45.723419, 11.7643993 45.7234254, 11.765257 45.7234971)",,,
722037630,False,,Viale dei Tigli,residential,50,False,97.675,"LINESTRING (11.7643215 45.723419, 11.7642029 45.723907, 11.7641828 45.7239876, 11.7641169 45.7242124, 11.7640962 45.7242831)",,,
152190748,False,,Via dei Mille,residential,,True,67.302,"LINESTRING (11.765257 45.7234971, 11.7652382 45.7235746, 11.765178 45.7238687, 11.7651638 45.7240091, 11.7651615 45.7240322, 11.7651576 45.7240978)",,,
152190749,False,,Via dei Mille,residential,,False,73.138,"LINESTRING (11.765257 45.7234971, 11.7643993 45.7234254, 11.7643215 45.723419)",,,
152190749,False,,Via dei Mille,residential,,True,112.50899999999999,"LINESTRING (11.765257 45.7234971, 11.7653936 45.7234625, 11.7654448 45.7233737, 11.7656201 45.7225683)",,,
152190748,False,,Via dei Mille,residential,,False,67.30199999999999,"LINESTRING (11.7651576 45.7240978, 11.7651615 45.7240322, 11.7651638 45.7240091, 11.765178 45.7238687, 11.7652382 45.7235746, 11.765257 45.7234971)",,,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,False,74.057,"LINESTRING (11.7651576 45.7240978, 11.7657941 45.7239884, 11.7660842 45.7239393)",,2,
379416372,False,SR245,Via Giuseppe Garibaldi,primary,50,True,84.93299999999999,"LINESTRING (11.7651576 45.7240978, 11.764443 45.7242195, 11.7640962 45.7242831)",,2,
198152346,False,,Via Monsignor Luigi Filippi,residential,,False,66.543,"LINESTRING (11.7604538 45.7265457, 11.7602929 45.7271335)",,,
151617177,True,,Via degli Alpini,residential,50,False,119.8,"LINESTRING (11.7604538 45.7265457, 11.7605076 45.7265235, 11.7605827 45.7265193, 11.7606887 45.7265317, 11.7617051 45.7266726, 11.7617925 45.726684, 11.7618856 45.7267033, 11.7619213 45.7267164, 11.7619535 45.7267267)",,,
722863659,False,SS47,Via Capitano Alessio,primary,50,True,16.553,"LINESTRING (11.7621836 45.7266509, 11.7621434 45.7267971)",,2,
"[198152345, 768553366]",False,SS47,Via Capitano Alessio,primary,50,False,139.70999999999998,"LINESTRING (11.7621836 45.7266509, 11.7622074 45.7265545, 11.7622189 45.7265107, 11.7623495 45.7260211, 11.7625262 45.7254175)",,2,
130437396,False,,Via Monsignor Luigi Filippi,unclassified,,True,33.786,"LINESTRING (11.7601351 45.7277018, 11.7602156 45.7274032)",,,
322190737,False,,Via Albano Rigoni,unclassified,30,True,14.78,"LINESTRING (11.7600989 45.7226973, 11.7600635 45.7228279)",,,
28379314,False,,Via Lepanto,residential,,False,72.882,"LINESTRING (11.7600989 45.7226973, 11.7600471 45.7226905, 11.7599964 45.7226839, 11.7599084 45.7226737, 11.7594077 45.7226154, 11.7593789 45.722612, 11.7593038 45.7226033, 11.7591732 45.7225881)",,,
322190737,False,,Via Albano Rigoni,unclassified,30,False,67.976,"LINESTRING (11.7600989 45.7226973, 11.7601238 45.7226161, 11.7602892 45.7221006)",,,
722863659,False,SS47,Via Capitano Alessio,primary,50,False,16.553,"LINESTRING (11.7621434 45.7267971, 11.7621836 45.7266509)",,2,
164930112,False,,Via Padre Massimiliano Kolbe,residential,50,False,99.52799999999999,"LINESTRING (11.7621434 45.7267971, 11.7621977 45.726804, 11.7622505 45.7268108, 11.762575 45.7268522, 11.7628995 45.7268936, 11.7634047 45.726958)",,,
722863659,False,SS47,Via Capitano Alessio,primary,50,True,63.917,"LINESTRING (11.7621434 45.7267971, 11.7620829 45.7270052, 11.7620327 45.7271808, 11.7619808 45.7273606)",,2,
28358518,False,,Via Nicodemo Bertorelle,residential,,False,66.367,"LINESTRING (11.7634047 45.726958, 11.7633134 45.7273149, 11.7633048 45.7273521, 11.7632873 45.7274277, 11.7632683 45.7275099, 11.763264 45.7275281, 11.7632597 45.7275462)",,,
28358518,False,,Via Nicodemo Bertorelle,residential,,True,151.36599999999999,"LINESTRING (11.7634047 45.726958, 11.7637334 45.7257295, 11.763737 45.7257161, 11.7637621 45.7256198)",,,
164930112,False,,Via Padre Massimiliano Kolbe,residential,50,True,99.528,"LINESTRING (11.7634047 45.726958, 11.7628995 45.7268936, 11.762575 45.7268522, 11.7622505 45.7268108, 11.7621977 45.726804, 11.7621434 45.7267971)",,,
166721046,False,,Via Papa Wojtyla,residential,,False,74.894,"LINESTRING (11.7684831 45.7246609, 11.768473 45.7247037, 11.7684416 45.7248361, 11.7683833 45.7250898, 11.7683208 45.7253248)",,,
166721046,False,,Via Papa Wojtyla,residential,,True,74.894,"LINESTRING (11.7683208 45.7253248, 11.7683833 45.7250898, 11.7684416 45.7248361, 11.768473 45.7247037, 11.7684831 45.7246609)",,,
27697449,False,,Via San Pio X,residential,,False,50.06100000000001,"LINESTRING (11.767615 45.7261986, 11.7674767 45.7261849, 11.7674356 45.7261788, 11.7669803 45.7261193)",,2,
27697449,False,,Via San Pio X,residential,,True,34.571,"LINESTRING (11.767615 45.7261986, 11.7678961 45.7262338, 11.7680523 45.7262573)",,2,
169328977,False,,Via Santa Chiara,residential,,True,115.388,"LINESTRING (11.767615 45.7261986, 11.7675982 45.7262564, 11.7675794 45.7263324, 11.767555 45.7264159, 11.7673212 45.7272158)",,,
169328977,False,,Via Santa Chiara,residential,,False,115.388,"LINESTRING (11.7673212 45.7272158, 11.767555 45.7264159, 11.7675794 45.7263324, 11.7675982 45.7262564, 11.767615 45.7261986)",,,
170772681,False,,Via Trasaghis,residential,,True,38.215,"LINESTRING (11.7616427 45.7286281, 11.7621257 45.7286947)",,,
722863660,False,SS47,Via Capitano Alessio,primary,50,False,130.376,"LINESTRING (11.7616427 45.7286281, 11.761915 45.7276038, 11.7619508 45.7274755)",,2,
27124867,True,SP58,Via Roma,secondary,,False,9.313999999999998,"LINESTRING (11.7596442 45.7243031, 11.7596759 45.7242928, 11.7597105 45.7242892, 11.7597446 45.7242922, 11.759759 45.7242965)",roundabout,,
722059822,True,,Via Albano Rigoni,unclassified,,False,14.767000000000001,"LINESTRING (11.7596442 45.7243031, 11.7596724 45.7242617, 11.7596902 45.7242199, 11.7597067 45.7241781)",,,
198152347,True,SP58,Via Roma,secondary,,False,13.096,"LINESTRING (11.7598228 45.7243365, 11.7598608 45.7243571, 11.7599095 45.7243735, 11.7599747 45.7243827)",,,
722865155,True,SP58,Via Roma,secondary,,False,11.206999999999999,"LINESTRING (11.7598228 45.7243365, 11.7598342 45.7243592, 11.7598363 45.7243833, 11.7598287 45.7244069, 11.7598084 45.7244315)",roundabout,,
198152350,False,,Via Giovanni Falcone,residential,,False,94.96000000000001,"LINESTRING (11.758647 45.7249433, 11.75857 45.7253667, 11.759172 45.7254434)",,,
198152350,False,,Via Giovanni Falcone,residential,,True,94.96000000000001,"LINESTRING (11.759172 45.7254434, 11.75857 45.7253667, 11.758647 45.7249433)",,,
722586520,True,,Via Giobatta Cavallini,tertiary,,False,117.20299999999999,"LINESTRING (11.759172 45.7254434, 11.7592185 45.7253436, 11.7593891 45.7249777, 11.7594245 45.7249018, 11.7595631 45.7246046, 11.7596151 45.7245065, 11.7596242 45.7244771, 11.7596265 45.7244399)",,,
170772681,False,,Via Trasaghis,residential,,False,38.215,"LINESTRING (11.7621257 45.7286947, 11.7616427 45.7286281)",,,
244311769,False,,Via Trasaghis,residential,,True,109.515,"LINESTRING (11.7621257 45.7286947, 11.7624215 45.7277317)",,,
170772681,False,,Via Trasaghis,residential,,True,29.158,"LINESTRING (11.7621257 45.7286947, 11.7621899 45.7287044, 11.7624941 45.7287459)",,,
238945634,False,,Via Mugna,residential,,False,60.119,"LINESTRING (11.7687473 45.7241185, 11.7680546 45.7242699, 11.7680082 45.72428)",,,
28360480,True,,Via Mugna,residential,,False,34.61,"LINESTRING (11.7680082 45.72428, 11.7680218 45.724483, 11.7680349 45.724539, 11.7680878 45.7245746)",,1,
238945634,False,,Via Mugna,residential,,True,60.119,"LINESTRING (11.7680082 45.72428, 11.7680546 45.7242699, 11.7687473 45.7241185)",,,
28358518,False,,Via Nicodemo Bertorelle,residential,,True,66.367,"LINESTRING (11.7632597 45.7275462, 11.763264 45.7275281, 11.7632683 45.7275099, 11.7632873 45.7274277, 11.7633048 45.7273521, 11.7633134 45.7273149, 11.7634047 45.726958)",,,
244311760,True,,Via Nicodemo Bertorelle,residential,,False,18.518,"LINESTRING (11.7632597 45.7275462, 11.7632822 45.7275518, 11.7633011 45.727562, 11.7633148 45.7275757, 11.7633218 45.7275916, 11.7633217 45.7276083, 11.7633143 45.7276241, 11.7633004 45.7276376, 11.7632813 45.7276476, 11.7632588 45.727653, 11.763235 45.7276535)",roundabout,,
244311760,True,,Via Nicodemo Bertorelle,residential,,False,9.745000000000001,"LINESTRING (11.7631677 45.7275917, 11.7631753 45.727575, 11.7631901 45.7275608, 11.7632106 45.7275507, 11.7632346 45.7275456, 11.7632597 45.7275462)",roundabout,,
244311773,True,,,residential,,False,95.99399999999999,"LINESTRING (11.7631677 45.7275917, 11.762119 45.7274682, 11.7620777 45.7274633, 11.7620412 45.7274607, 11.7619898 45.7274627, 11.7619508 45.7274755)",,,
27912942,False,,Via Nicodemo Bertorelle,residential,,True,128.724,"LINESTRING (11.763235 45.7276535, 11.7632304 45.7276736, 11.7632258 45.7276936, 11.7631241 45.7280223, 11.7629251 45.7287906)",,,
244311760,True,,Via Nicodemo Bertorelle,residential,,False,9.578,"LINESTRING (11.763235 45.7276535, 11.7632113 45.7276487, 11.763191 45.7276389, 11.763176 45.7276252, 11.763168 45.7276089, 11.7631677 45.7275917)",roundabout,,
244311769,False,,Via Trasaghis,residential,,False,109.515,"LINESTRING (11.7624215 45.7277317, 11.7621257 45.7286947)",,,
28359280,False,,Via Schallstadt,residential,,False,13.08,"LINESTRING (11.7624412 45.7223737, 11.7626079 45.7223908)",,,
28359280,False,,Via Schallstadt,residential,,True,27.621,"LINESTRING (11.7624412 45.7223737, 11.7620881 45.7223431)",,,
250631627,False,,Piazza Monsignor Ciffo,residential,,False,66.368,"LINESTRING (11.7624412 45.7223737, 11.7624668 45.7222594, 11.7625031 45.7220771, 11.7625549 45.7218165, 11.7625616 45.7217828)",,,
306910847,False,,Via San Pio X,living_street,,False,141.0,"LINESTRING (11.7646138 45.7257617, 11.764311 45.727012)",,,
722933360,False,,Via San Pio X,residential,,True,45.237,"LINESTRING (11.7646138 45.7257617, 11.7651722 45.7258781)",,2,
722933360,False,,Via San Pio X,residential,,False,68.005,"LINESTRING (11.7646138 45.7257617, 11.7642516 45.7256957, 11.7639543 45.7256434, 11.7639387 45.7256415, 11.7639231 45.7256396, 11.7638159 45.7256264, 11.7637621 45.7256198)",,2,
306910847,False,,Via San Pio X,living_street,,True,141.0,"LINESTRING (11.764311 45.727012, 11.7646138 45.7257617)",,,
250631636,False,SS47,Via Giuseppe Mazzini,primary,50,True,16.089,"LINESTRING (11.7641123 45.7200784, 11.7640725 45.7202204)",,2,
366643513,False,,Via Mugna,living_street,,False,14.95,"LINESTRING (11.7678846 45.7245795, 11.7676932 45.7245646)",,,
366643514,False,,Via Mugna,living_street,,False,26.603,"LINESTRING (11.7678846 45.7245795, 11.7678433 45.724817)",,,
