osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
234424595,Via Beorchia,residential,False,True,110.62199999999999,"LINESTRING (13.0552958 46.4289793, 13.0553897 46.4289585, 13.0554301 46.4289495, 13.0554741 46.4289677, 13.0556229 46.4290365, 13.0557225 46.4290569, 13.0561012 46.4290839, 13.0561453 46.4291633, 13.0561907 46.4291991, 13.0562268 46.4292275, 13.0562506 46.4294613)",,1,30
"[62379217, 913174562, 788026612]",Via Cristoforo Colombo,unclassified,False,"[False, True]",86.66600000000001,"LINESTRING (13.0552958 46.4289793, 13.0547027 46.428439, 13.0546309 46.4283736, 13.0546216 46.4283548)",yes,2,30
"[913174562, 788026611]",Via Cristoforo Colombo,"['unclassified', 'residential']",False,True,59.736999999999995,"LINESTRING (13.0552958 46.4289793, 13.0553108 46.4290056, 13.0553226 46.4290123, 13.0553577 46.4290954, 13.0553946 46.4292367, 13.055547 46.4294023, 13.055581 46.4294706)",,2,30
114807580,Piazza don Giovanni Battista Piemonte,unclassified,False,False,42.486,"LINESTRING (13.0565271 46.4299417, 13.0567677 46.4301088, 13.0568272 46.430144, 13.0568984 46.4301748, 13.0569415 46.4301927)",,,
234424595,Via Beorchia,residential,False,False,57.731,"LINESTRING (13.0565271 46.4299417, 13.0562607 46.4295217, 13.0562506 46.4294613)",,1,30
234424597,Via Lovea,unclassified,False,True,61.485,"LINESTRING (13.0565271 46.4299417, 13.0568633 46.4298856, 13.0569965 46.4298416, 13.0570702 46.4298086, 13.0572906 46.4298001)",,2,30
788026611,Via Cristoforo Colombo,residential,False,False,106.214,"LINESTRING (13.0565271 46.4299417, 13.056282 46.4299722, 13.0561308 46.4299589, 13.0558857 46.4298942, 13.0557983 46.4298627, 13.0557585 46.4298355, 13.0556617 46.4297329, 13.0556293 46.4296612, 13.055581 46.4294706)",,2,30
234424601,Via San Marco,residential,False,False,22.169,"LINESTRING (13.0571202 46.4294539, 13.0573944 46.4293904)",,,
234424601,Via San Marco,residential,False,True,66.999,"LINESTRING (13.0571202 46.4294539, 13.0565342 46.4294876, 13.0562506 46.4294613)",,,
234424602,Via Superiore,residential,False,False,41.857,"LINESTRING (13.0571202 46.4294539, 13.0571983 46.4297319, 13.0572906 46.4298001)",,,
62379212,Via Carso,unclassified,False,True,16.182,"LINESTRING (13.0569117 46.4285118, 13.0570433 46.4286256)",,,
"[62379216, 62379212, 62379215]",Via Carso,unclassified,False,False,465.305,"LINESTRING (13.0569117 46.4285118, 13.0568518 46.4284668, 13.0564049 46.428176, 13.0562313 46.4280829, 13.0552787 46.4277079, 13.0552037 46.4276797, 13.0544106 46.4273759, 13.0542377 46.4272827, 13.0532626 46.4266265, 13.0531029 46.4264398, 13.0528433 46.4259313, 13.0527075 46.4256872)",yes,,
114947433,Via Damarie,residential,False,False,116.43599999999999,"LINESTRING (13.0569117 46.4285118, 13.0568819 46.4285778, 13.0569452 46.4287573, 13.0570293 46.4288991, 13.0572352 46.4290384, 13.0573798 46.4291516, 13.0574755 46.4292361, 13.0574948 46.4292948, 13.0574726 46.4293452, 13.0573944 46.4293904)",,,
234424597,Via Lovea,unclassified,False,False,117.915,"LINESTRING (13.0592201 46.430516, 13.0590755 46.4304676, 13.0586573 46.4302583, 13.0582089 46.430064, 13.0579235 46.429948)",,2,30
788026610,Via Carso,unclassified,False,False,107.7,"LINESTRING (13.0592201 46.430516, 13.0591406 46.4304385, 13.0585247 46.4301046, 13.0584477 46.4300466, 13.0582754 46.429821)",,,
"[234424598, 114807607]",Via Maciles,"['residential', 'unclassified']",False,False,171.23899999999998,"LINESTRING (13.0576531 46.4304847, 13.058161 46.430495, 13.0583238 46.4305179, 13.0586624 46.4306221, 13.0588975 46.4306819, 13.059257 46.43079, 13.0594599 46.430846, 13.0596073 46.4308546, 13.0596875 46.4308565, 13.0597733 46.4308915)",yes,,
234424602,Via Superiore,residential,False,True,44.162,"LINESTRING (13.0576531 46.4304847, 13.0575866 46.4303044, 13.0574747 46.4301673, 13.0574372 46.4301201)",,,
"[114947496, 114947459, 234424604]",,"['residential', 'unclassified']",False,False,325.51699999999994,"LINESTRING (13.0576531 46.4304847, 13.0579351 46.4307849, 13.0580441 46.4308836, 13.0581095 46.4309351, 13.0581079 46.430963, 13.058069 46.431039, 13.0578447 46.4311155, 13.0576147 46.431176, 13.0574939 46.4312498, 13.0574079 46.4313013, 13.057314 46.4313492, 13.0572209 46.4313847, 13.0571162 46.4314065, 13.0570217 46.4314084, 13.0567289 46.4313905, 13.0566273 46.4313948, 13.0565447 46.4314179, 13.0564572 46.431456, 13.0563686 46.4315124, 13.0562789 46.4315577, 13.0562003 46.4315751, 13.0561259 46.4315796, 13.0558065 46.431564, 13.0557416 46.4315708, 13.0556902 46.4315915, 13.055282 46.4319578)",yes,,
632406181,Via San Floriano,residential,False,True,65.57300000000001,"LINESTRING (13.0576531 46.4304847, 13.057149 46.4303603, 13.057055 46.4302936, 13.0569415 46.4301927)",,,
114807580,Piazza don Giovanni Battista Piemonte,unclassified,False,True,42.486,"LINESTRING (13.0569415 46.4301927, 13.0568984 46.4301748, 13.0568272 46.430144, 13.0567677 46.4301088, 13.0565271 46.4299417)",,,
234424603,Via della Fontana,residential,False,False,39.178,"LINESTRING (13.0569415 46.4301927, 13.0571945 46.4301793, 13.0574372 46.4301201)",,,
632406181,Via San Floriano,residential,False,False,65.57300000000001,"LINESTRING (13.0569415 46.4301927, 13.057055 46.4302936, 13.057149 46.4303603, 13.0576531 46.4304847)",,,
"[234424598, 114807607]",Via Maciles,"['unclassified', 'residential']",False,True,171.239,"LINESTRING (13.0597733 46.4308915, 13.0596875 46.4308565, 13.0596073 46.4308546, 13.0594599 46.430846, 13.059257 46.43079, 13.0588975 46.4306819, 13.0586624 46.4306221, 13.0583238 46.4305179, 13.058161 46.430495, 13.0576531 46.4304847)",yes,,
"[114947496, 114947459, 234424604]",,"['unclassified', 'residential']",False,True,325.517,"LINESTRING (13.055282 46.4319578, 13.0556902 46.4315915, 13.0557416 46.4315708, 13.0558065 46.431564, 13.0561259 46.4315796, 13.0562003 46.4315751, 13.0562789 46.4315577, 13.0563686 46.4315124, 13.0564572 46.431456, 13.0565447 46.4314179, 13.0566273 46.4313948, 13.0567289 46.4313905, 13.0570217 46.4314084, 13.0571162 46.4314065, 13.0572209 46.4313847, 13.057314 46.4313492, 13.0574079 46.4313013, 13.0574939 46.4312498, 13.0576147 46.431176, 13.0578447 46.4311155, 13.058069 46.431039, 13.0581079 46.430963, 13.0581095 46.4309351, 13.0580441 46.4308836, 13.0579351 46.4307849, 13.0576531 46.4304847)",yes,,
234424605,,unclassified,False,False,184.87,"LINESTRING (13.0523543 46.4286212, 13.0527854 46.4287009, 13.0530209 46.428713, 13.0532197 46.4287116, 13.0536277 46.4286887, 13.0538101 46.4286599, 13.0539476 46.428591, 13.0540799 46.4285143, 13.0543052 46.4284676, 13.0546216 46.4283548)",,,
114959260,,unclassified,False,False,71.675,"LINESTRING (13.0567524 46.4280182, 13.0569438 46.4283878, 13.0570441 46.4285472, 13.0570433 46.4286256)",,,
234424601,Via San Marco,residential,False,True,51.329,"LINESTRING (13.0562506 46.4294613, 13.055581 46.4294706)",,,
234424595,Via Beorchia,residential,False,False,110.622,"LINESTRING (13.0562506 46.4294613, 13.0562268 46.4292275, 13.0561907 46.4291991, 13.0561453 46.4291633, 13.0561012 46.4290839, 13.0557225 46.4290569, 13.0556229 46.4290365, 13.0554741 46.4289677, 13.0554301 46.4289495, 13.0553897 46.4289585, 13.0552958 46.4289793)",,1,30
234424595,Via Beorchia,residential,False,True,57.731,"LINESTRING (13.0562506 46.4294613, 13.0562607 46.4295217, 13.0565271 46.4299417)",,1,30
234424601,Via San Marco,residential,False,False,66.999,"LINESTRING (13.0562506 46.4294613, 13.0565342 46.4294876, 13.0571202 46.4294539)",,,
234424599,Via Salita Dagne,residential,False,True,37.634,"LINESTRING (13.0587416 46.4297147, 13.0582754 46.429821)",,,
234424597,Via Lovea,unclassified,False,False,52.565,"LINESTRING (13.0579235 46.429948, 13.0577054 46.4298451, 13.0575084 46.4298148, 13.0574001 46.4298007, 13.0572906 46.4298001)",,2,30
234424597,Via Lovea,unclassified,False,True,117.91499999999999,"LINESTRING (13.0579235 46.429948, 13.0582089 46.430064, 13.0586573 46.4302583, 13.0590755 46.4304676, 13.0592201 46.430516)",,2,30
234424603,Via della Fontana,residential,False,True,41.981,"LINESTRING (13.0579235 46.429948, 13.057532 46.430097, 13.0574372 46.4301201)",,,
234424602,Via Superiore,residential,False,False,44.162,"LINESTRING (13.0574372 46.4301201, 13.0574747 46.4301673, 13.0575866 46.4303044, 13.0576531 46.4304847)",,,
234424602,Via Superiore,residential,False,True,37.762,"LINESTRING (13.0574372 46.4301201, 13.0573319 46.4299767, 13.0572906 46.4298001)",,,
234424603,Via della Fontana,residential,False,False,41.981,"LINESTRING (13.0574372 46.4301201, 13.057532 46.430097, 13.0579235 46.429948)",,,
234424603,Via della Fontana,residential,False,True,39.178,"LINESTRING (13.0574372 46.4301201, 13.0571945 46.4301793, 13.0569415 46.4301927)",,,
