osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction,maxspeed,tunnel
75096222,True,Via Contardo Ferrini,residential,False,15.121,"LINESTRING (18.0248764 40.1774484, 18.0248163 40.1773204)",,,,,
482279518,False,Via Venticinque Luglio,primary,False,22.888,"LINESTRING (18.0328811 40.1741253, 18.0329908 40.1739373)",2,SP359,,,
482279518,False,Via Venticinque Luglio,primary,True,6.591,"LINESTRING (18.0328811 40.1741253, 18.0328456 40.174178)",2,SP359,,,
1194853805,False,Via Torino,residential,False,18.511,"LINESTRING (18.0328811 40.1741253, 18.0327655 40.1740798, 18.0326885 40.1740475)",,,,,
82895212,True,Via Fiume,residential,False,50.227999999999994,"LINESTRING (18.0353654 40.175181, 18.0358067 40.1753789, 18.0358753 40.1754096)",,,,,
69307177,False,Via Roma,primary,False,49.717,"LINESTRING (18.0295072 40.1763448, 18.0289765 40.1765332)",2,SP359,,,
69307177,False,Via Roma,primary,True,79.92699999999999,"LINESTRING (18.0295072 40.1763448, 18.0296947 40.1762664, 18.0299617 40.1761608, 18.0303406 40.1760114)",2,SP359,,,
82718812,True,Via Enrico Cialdini,residential,False,7.379,"LINESTRING (18.0290897 40.1766999, 18.0291652 40.1766671)",,,,,
417670785,False,,residential,False,20.883,"LINESTRING (18.0290897 40.1766999, 18.0289765 40.1765332)",,,,,
82718986,False,Via Gaetano Salvemini,residential,False,80.252,"LINESTRING (18.0296053 40.1726403, 18.0303914 40.1722402)",,,,,
82718808,True,Via Vincenzo Bellini,residential,False,80.982,"LINESTRING (18.0296053 40.1726403, 18.0300061 40.173093, 18.0301571 40.1732334)",,,,,
82718776,False,Via delle Nazioni Unite,residential,True,126.12400000000001,"LINESTRING (18.0354751 40.1729494, 18.0358068 40.1734132, 18.0357663 40.1737875, 18.0357906 40.1740169)",,,,,
82938004,False,Via John Fitzgerald Kennedy,residential,False,30.991,"LINESTRING (18.0354751 40.1729494, 18.035591 40.1729094, 18.0357239 40.1728636, 18.0358076 40.1728348)",,,,,
82938004,False,Via John Fitzgerald Kennedy,residential,True,68.84899999999999,"LINESTRING (18.0354751 40.1729494, 18.0353892 40.1729821, 18.0352729 40.1730263, 18.0350868 40.1730971, 18.0348959 40.1731697, 18.0348825 40.1731748, 18.0347757 40.1732535)",,,,,
82718966,False,Via Guglielmo Marconi,residential,False,57.896,"LINESTRING (18.0356941 40.1800376, 18.0362044 40.1796925)",,,,,
82718966,False,Via Guglielmo Marconi,residential,True,64.862,"LINESTRING (18.0356941 40.1800376, 18.0351211 40.1804231)",,,,,
82718980,True,Via Enrico Toti,residential,False,37.045,"LINESTRING (18.0356941 40.1800376, 18.0353774 40.1798086)",,,,,
82718773,False,Via Pietro Toselli,residential,True,141.668,"LINESTRING (18.0279323 40.177295, 18.0265973 40.1765316)",,,,,
1229097724,False,Via Roma,primary,False,39.179,"LINESTRING (18.0279323 40.177295, 18.0277227 40.1775114, 18.0276661 40.1775824)",2,SP359,,,
"[1229097724, 1229097725]",False,"['Via Roma', 'Piazzale Preside Vincenzo Pagliula']",primary,True,25.718,"LINESTRING (18.0279323 40.177295, 18.0280489 40.1771747, 18.0281124 40.1771091)",2,SP359,,,
82718837,False,Via Papalisi,residential,False,72.92,"LINESTRING (18.0302857 40.1776716, 18.0296091 40.1772681)",,,,,
82718972,False,Via Lata,residential,False,22.86,"LINESTRING (18.0302857 40.1776716, 18.0303872 40.1774812)",,,,,
82718972,False,Via Lata,residential,True,38.812,"LINESTRING (18.0302857 40.1776716, 18.030253 40.1777329, 18.0301498 40.1778747, 18.0300731 40.1779801)",,,,,
"[83056691, 1228447866, 1228447867]",False,Via Pellettieri,residential,False,95.597,"LINESTRING (18.0320256 40.1801898, 18.0320419 40.1801779, 18.0322887 40.1800102, 18.0323551 40.1799777, 18.0325168 40.1798005, 18.032648 40.179656, 18.0327415 40.1795379)",,,,,
82718872,True,Via Montegrappa,residential,False,46.841,"LINESTRING (18.028626 40.176202, 18.0290451 40.1759283)",,,,,
82897245,False,Via Matteo Renato Imbriani,residential,False,47.361,"LINESTRING (18.028626 40.176202, 18.0289765 40.1765332)",,,,,
82897245,False,Via Matteo Renato Imbriani,residential,True,85.438,"LINESTRING (18.028626 40.176202, 18.0279696 40.1756199)",,,,,
43784837,False,Corso Giuseppe Galliano,tertiary,False,23.866999999999997,"LINESTRING (18.0319498 40.1757344, 18.0320818 40.1757855, 18.0322004 40.1758314)",2,,,,
82718815,True,Piazza Armando Diaz,primary,False,16.563000000000002,"LINESTRING (18.0319498 40.1757344, 18.0319245 40.1757571, 18.0318915 40.1757729, 18.0318538 40.1757805, 18.0318149 40.1757792, 18.0317782 40.175769)",,,roundabout,,
82718825,True,Via Palermo,residential,False,46.95,"LINESTRING (18.0333815 40.1757308, 18.0328882 40.1755405)",,,,,
82718892,True,Via Torquato Tasso,residential,False,59.333,"LINESTRING (18.0333815 40.1757308, 18.0330405 40.1761412, 18.0329994 40.1761768)",,,,,
"[82718977, 1088768950]",True,"['Piazza San Domenico', 'Via Giuseppe Sambiasi']",residential,False,87.781,"LINESTRING (18.0313341 40.1780279, 18.0312408 40.178121, 18.0311377 40.1782679, 18.0311047 40.178347, 18.0310425 40.1784415, 18.0309003 40.1786165, 18.0308246 40.1787109)",,,,,
82800580,False,Via San Lorenzo,residential,True,70.587,"LINESTRING (18.0313341 40.1780279, 18.0311094 40.1778625, 18.0306468 40.178042)",,,,,
82718993,False,Viale delle Medaglie d'Oro,residential,False,101.733,"LINESTRING (18.0250988 40.1723299, 18.0256656 40.1731358)",,,,,
82718765,True,Via Genova,residential,False,44.498,"LINESTRING (18.0331244 40.1751794, 18.0333587 40.1748215)",,,,,
82937990,True,Via Venezia,residential,False,48.989,"LINESTRING (18.0331244 40.1751794, 18.0335757 40.1753559, 18.0336377 40.1753801)",,,,,
82718972,False,Via Lata,residential,True,16.329,"LINESTRING (18.0304738 40.1773501, 18.0303872 40.1774812)",,,,,
82718972,False,Via Lata,residential,False,34.275999999999996,"LINESTRING (18.0304738 40.1773501, 18.0305 40.177302, 18.0305457 40.1772282, 18.0306316 40.1770665)",,,,,
82718989,False,Via Giuggiola,residential,False,6.965,"LINESTRING (18.0288312 40.1774835, 18.0288898 40.1775273)",,,,,
1229097726,False,Via San Pietro,residential,True,44.302,"LINESTRING (18.0288312 40.1774835, 18.0284569 40.1772061)",,,,,
83110705,False,Via Pietro Nuccio,residential,True,45.914,"LINESTRING (18.0288312 40.1774835, 18.0287702 40.1775161, 18.0286512 40.1776024, 18.0285279 40.1776906, 18.0284272 40.177757)",,,,,
1229649726,False,Piazza La Rosa,residential,False,18.405,"LINESTRING (18.029204 40.1792488, 18.029364 40.1793604)",,,,,
1088768955,False,Via Tripoli Italiana,residential,False,54.791,"LINESTRING (18.029204 40.1792488, 18.0291033 40.1792119, 18.0289957 40.1791425, 18.0289191 40.1790386, 18.0288118 40.1788777)",,,,,
"[1229649726, 82882575]",False,"['Via Seminario', 'Piazza La Rosa']",residential,True,67.739,"LINESTRING (18.029204 40.1792488, 18.02911 40.1793457, 18.0289401 40.1795471, 18.0288239 40.1797797)",,,,,
82895208,False,Vicolo Roccamara,residential,True,40.291,"LINESTRING (18.0295835 40.1764971, 18.0294597 40.1765394, 18.0291652 40.1766671)",,,,,
43784837,False,Corso Giuseppe Galliano,tertiary,True,54.071,"LINESTRING (18.0347595 40.1777993, 18.0343619 40.1774196)",2,,,,
43784837,False,Corso Giuseppe Galliano,tertiary,False,65.752,"LINESTRING (18.0347595 40.1777993, 18.0349092 40.1779348, 18.0351845 40.1781839, 18.0352588 40.1782511)",2,,,,
1228447847,False,Via Vittoria,residential,True,29.674,"LINESTRING (18.0347595 40.1777993, 18.0346209 40.1778872, 18.0344907 40.1779697)",,,,,
82718847,True,Via Leonardo da Vinci,residential,False,63.576,"LINESTRING (18.035989 40.1802742, 18.0354487 40.1806698)",,,,,
82718980,True,Via Enrico Toti,residential,False,36.329,"LINESTRING (18.035989 40.1802742, 18.0356941 40.1800376)",,,,,
82718828,False,Via Manfredi Tollemeto,residential,True,38.292,"LINESTRING (18.0276661 40.1775824, 18.0272902 40.1773924)",,,,,
1229097724,False,Via Roma,primary,False,93.603,"LINESTRING (18.0276661 40.1775824, 18.0270571 40.1782839)",2,SP359,,,
1229097724,False,Via Roma,primary,True,39.179,"LINESTRING (18.0276661 40.1775824, 18.0277227 40.1775114, 18.0279323 40.177295)",2,SP359,,,
1195225255,False,Via Dante Alighieri,residential,True,32.78,"LINESTRING (18.0310017 40.1748249, 18.0313474 40.1749558)",,,,,
82718972,False,Via Lata,residential,False,34.783,"LINESTRING (18.0297295 40.1783098, 18.029881 40.1781764, 18.0299877 40.1780673)",,,,,
82718972,False,Via Lata,residential,True,59.483999999999995,"LINESTRING (18.0297295 40.1783098, 18.0295207 40.1785418, 18.0292462 40.178684)",,,,,
82718989,False,Via Giuggiola,residential,True,82.281,"LINESTRING (18.0297295 40.1783098, 18.0294212 40.1781098, 18.0293968 40.178094, 18.0293046 40.1779769, 18.0292677 40.1778644, 18.0292269 40.1777756, 18.0291956 40.1777208)",,,,,
