osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access,lanes,tunnel
108652926,,Via Giorgione,residential,,False,False,131.289,"LINESTRING (11.9362634 45.5726843, 11.9369682 45.5724949, 11.9371889 45.5724451, 11.9373491 45.5724202, 11.9375057 45.5724002, 11.9376327 45.5724048, 11.937881 45.5724213)",,,,,
108652984,,Via Giorgione,residential,,False,True,101.428,"LINESTRING (11.9362634 45.5726843, 11.9359474 45.572177, 11.9358952 45.5720932, 11.9357993 45.5719501, 11.9358133 45.5718817, 11.9358349 45.5718445)",,,,,
132913605,,Via Gandhi,residential,,False,False,88.265,"LINESTRING (11.9368843 45.574016, 11.936868 45.5748097)",,,,,
132913605,,Via Gandhi,residential,,False,True,70.639,"LINESTRING (11.9368843 45.574016, 11.9377917 45.5740274)",,,,,
194186375,,Via Gandhi,residential,,True,False,120.87700000000001,"LINESTRING (11.9368843 45.574016, 11.9367903 45.5740117, 11.9362776 45.5741711, 11.9362439 45.5741059, 11.9367626 45.5739216, 11.9368358 45.5739244, 11.9368715 45.5739577, 11.9368843 45.574016)",,,,,
"[237051931, 237051932, 108652973]",,Via Bernardino da Feltre,residential,,False,False,187.286,"LINESTRING (11.9344407 45.5739722, 11.9353624 45.5736606, 11.9355244 45.5736027, 11.9356037 45.5735757, 11.9366039 45.5732347)",yes,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,False,198.87099999999998,"LINESTRING (11.9344407 45.5739722, 11.9350707 45.5748373, 11.935251 45.5750711, 11.9356264 45.5755563)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,True,153.622,"LINESTRING (11.9344407 45.5739722, 11.9339886 45.573362, 11.9335295 45.5727467)",,,,,
108652913,,Viale Venezia,residential,,False,False,45.153000000000006,"LINESTRING (11.937881 45.5724213, 11.9378485 45.5726671, 11.9378255 45.5728255)",,,,,
108652913,,Viale Venezia,residential,,False,True,85.456,"LINESTRING (11.937881 45.5724213, 11.9379537 45.5718991, 11.9379875 45.5716564)",,,,,
108652926,,Via Giorgione,residential,,False,True,131.28900000000002,"LINESTRING (11.937881 45.5724213, 11.9376327 45.5724048, 11.9375057 45.5724002, 11.9373491 45.5724202, 11.9371889 45.5724451, 11.9369682 45.5724949, 11.9362634 45.5726843)",,,,,
132913606,,Piazza Europa Unita,residential,,False,False,76.711,"LINESTRING (11.9370086 45.5716116, 11.9371047 45.5715966, 11.9371918 45.5716016, 11.9376636 45.571629, 11.9377706 45.5716381, 11.9379875 45.5716564)",,,,,
373910854,,Via Palladio,residential,,False,True,100.587,"LINESTRING (11.9370086 45.5716116, 11.9369623 45.5716639, 11.9368911 45.5717436, 11.9367488 45.5717785, 11.9365601 45.571796, 11.9363465 45.5718184, 11.9360582 45.5718333, 11.9358993 45.571841, 11.9358349 45.5718445)",,,,,
373910856,,Via Tiepolo,residential,,False,True,60.294,"LINESTRING (11.9370086 45.5716116, 11.9371307 45.5712812, 11.9371192 45.5710804)",,,,,
33576713,,Via Sant'Antonio,tertiary,,True,False,21.966,"LINESTRING (11.9330492 45.5725513, 11.9332707 45.5724289)",,,,,
108652981,,Via Sant'Antonio,tertiary,,False,False,126.388,"LINESTRING (11.9330492 45.5725513, 11.9327843 45.5726131, 11.9316564 45.5729, 11.9315208 45.5729349)",,,,,
108652913,,Viale Venezia,residential,,False,False,85.456,"LINESTRING (11.9379875 45.5716564, 11.9379537 45.5718991, 11.937881 45.5724213)",,,,,
108652913,,Viale Venezia,residential,,False,True,17.459,"LINESTRING (11.9379875 45.5716564, 11.9380056 45.5715766, 11.9380069 45.5715004)",,,,,
132913606,,Piazza Europa Unita,residential,,False,True,76.711,"LINESTRING (11.9379875 45.5716564, 11.9377706 45.5716381, 11.9376636 45.571629, 11.9371918 45.5716016, 11.9371047 45.5715966, 11.9370086 45.5716116)",,,,,
141401743,,Via Giorgione,residential,,False,True,51.589,"LINESTRING (11.935685 45.5717928, 11.9356767 45.5716554, 11.9356729 45.5715852, 11.9356637 45.5714182, 11.9356592 45.5713292)",,,,,
"[193956379, 193956382, 108652911]",,Via Palladio,residential,,False,True,119.60499999999999,"LINESTRING (11.935685 45.5717928, 11.9356262 45.5717911, 11.9354887 45.5718259, 11.9351693 45.5719877, 11.9349732 45.5720934, 11.9348431 45.5721932, 11.9346917 45.5722819, 11.9345729 45.572323, 11.9344216 45.5723722)",yes,,,,
373910854,,Via Palladio,residential,,False,False,13.052,"LINESTRING (11.935685 45.5717928, 11.9357726 45.5718283, 11.9358349 45.5718445)",,,,,
132913605,,Via Gandhi,residential,,False,True,88.265,"LINESTRING (11.936868 45.5748097, 11.9368843 45.574016)",,,,,
116342218,SP39dir,Via Pasubio,secondary,,False,True,81.866,"LINESTRING (11.9255875 45.5687747, 11.9256916 45.5689933, 11.9258948 45.5694787)",,,,,
108652984,,Via Giorgione,residential,,False,True,66.694,"LINESTRING (11.9366039 45.5732347, 11.9362634 45.5726843)",,,,,
237051932,,Via Bernardino da Feltre,residential,,False,False,105.412,"LINESTRING (11.9366039 45.5732347, 11.9376091 45.572898, 11.9378255 45.5728255)",,,,,
"[237051931, 237051932, 108652973]",,Via Bernardino da Feltre,residential,,False,True,187.286,"LINESTRING (11.9366039 45.5732347, 11.9356037 45.5735757, 11.9355244 45.5736027, 11.9353624 45.5736606, 11.9344407 45.5739722)",yes,,,,
108652913,,Viale Venezia,residential,,False,False,97.995,"LINESTRING (11.9378255 45.5728255, 11.9377996 45.5737066)",,,,,
108652913,,Viale Venezia,residential,,False,True,45.153000000000006,"LINESTRING (11.9378255 45.5728255, 11.9378485 45.5726671, 11.937881 45.5724213)",,,,,
237051932,,Via Bernardino da Feltre,residential,,False,True,105.412,"LINESTRING (11.9378255 45.5728255, 11.9376091 45.572898, 11.9366039 45.5732347)",,,,,
108652918,,Via Sant'Antonio,unclassified,,False,False,19.9,"LINESTRING (11.9308307 45.5733419, 11.930888 45.5733918, 11.9309342 45.5735021)",,,,,
187007767,,Via Sant'Antonio,tertiary,,False,True,70.28200000000001,"LINESTRING (11.9308307 45.5733419, 11.9310049 45.5732375, 11.9312632 45.5730762, 11.9313725 45.5730112, 11.9315208 45.5729349)",,,,,
245010251,,Via Sant'Antonio,tertiary,,False,False,17.755000000000003,"LINESTRING (11.9308307 45.5733419, 11.9307866 45.5733613, 11.9307018 45.5733877, 11.9306272 45.5734135)",,,,,
132913605,,Via Gandhi,residential,,False,False,70.639,"LINESTRING (11.9377917 45.5740274, 11.9368843 45.574016)",,,,,
194186374,,Via Gandhi,residential,,False,False,58.346,"LINESTRING (11.9377917 45.5740274, 11.9377861 45.5745521)",,,,,
132913605,,Via Gandhi,residential,,False,True,35.676,"LINESTRING (11.9377917 45.5740274, 11.937792 45.5739761, 11.9377956 45.5738441, 11.9377996 45.5737066)",,,,,
373910856,,Via Tiepolo,residential,,False,False,37.803,"LINESTRING (11.9370997 45.5707407, 11.9371192 45.5710804)",,,,,
109004383,,Via Tiepolo,residential,,False,True,42.650999999999996,"LINESTRING (11.9370997 45.5707407, 11.937093 45.5706227, 11.9369865 45.5703679)",,,,,
"[109004342, 373910855]",,Via Tiepolo,residential,,False,True,54.870999999999995,"LINESTRING (11.9370997 45.5707407, 11.9376722 45.5706, 11.9377648 45.5705772)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,False,55.461,"LINESTRING (11.9356264 45.5755563, 11.9359307 45.5760073)",,,,,
109004381,,Via San Pio X,residential,,False,True,152.317,"LINESTRING (11.9356264 45.5755563, 11.935076 45.5757807, 11.9339302 45.5762395)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,True,198.87099999999998,"LINESTRING (11.9356264 45.5755563, 11.935251 45.5750711, 11.9350707 45.5748373, 11.9344407 45.5739722)",,,,,
"[297350859, 297350860, 109004358]",,Vicolo Perazzolo,residential,,False,True,135.623,"LINESTRING (11.9335289 45.5684708, 11.9320302 45.5687876, 11.9319414 45.5688059, 11.9318609 45.5688231)",yes,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,True,55.461,"LINESTRING (11.9359307 45.5760073, 11.9356264 45.5755563)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,False,30.188,"LINESTRING (11.9359307 45.5760073, 11.9360073 45.5761116, 11.9361198 45.5762442)",,,,,
108652913,,Viale Venezia,residential,,False,False,17.459,"LINESTRING (11.9380069 45.5715004, 11.9380056 45.5715766, 11.9379875 45.5716564)",,,,,
108652913,,Viale Venezia,residential,,False,True,94.408,"LINESTRING (11.9380069 45.5715004, 11.9380091 45.5713772, 11.9379807 45.571148, 11.9379201 45.5709412, 11.9379029 45.5708987, 11.9378398 45.5707422, 11.9378061 45.570668)",,,,,
108652913,,Viale Venezia,residential,,False,False,10.596,"LINESTRING (11.9377648 45.5705772, 11.9378061 45.570668)",,,,,
"[245292288, 108652913, 77616743]",,Viale Venezia,residential,,False,True,94.50500000000001,"LINESTRING (11.9377648 45.5705772, 11.9374702 45.569929, 11.9373939 45.5698005, 11.9373772 45.5697723)",yes,,,,
"[109004342, 373910855]",,Via Tiepolo,residential,,False,False,54.870999999999995,"LINESTRING (11.9377648 45.5705772, 11.9376722 45.5706, 11.9370997 45.5707407)",,,,,
109004383,,Via Tiepolo,residential,,False,False,42.650999999999996,"LINESTRING (11.9369865 45.5703679, 11.937093 45.5706227, 11.9370997 45.5707407)",,,,,
108652913,,Viale Venezia,residential,,False,True,97.995,"LINESTRING (11.9377996 45.5737066, 11.9378255 45.5728255)",,,,,
132913605,,Via Gandhi,residential,,False,False,35.676,"LINESTRING (11.9377996 45.5737066, 11.9377956 45.5738441, 11.937792 45.5739761, 11.9377917 45.5740274)",,,,,
108652913,,Viale Venezia,residential,,False,True,10.596,"LINESTRING (11.9378061 45.570668, 11.9377648 45.5705772)",,,,,
108652913,,Viale Venezia,residential,,False,False,94.408,"LINESTRING (11.9378061 45.570668, 11.9378398 45.5707422, 11.9379029 45.5708987, 11.9379201 45.5709412, 11.9379807 45.571148, 11.9380091 45.5713772, 11.9380069 45.5715004)",,,,,
"[77616738, 141401738, 141401739, 116342197, 108670807, 141401754]",,Via Corso,tertiary,,False,False,271.279,"LINESTRING (11.9304601 45.5733696, 11.9304265 45.573333, 11.9303862 45.5732869, 11.930176 45.5728605, 11.9300191 45.5725374, 11.9298579 45.5722126, 11.9298142 45.5721797, 11.9297547 45.5721551, 11.9296802 45.5721346, 11.9295888 45.5721212, 11.9294698 45.5721112, 11.9293411 45.5721029, 11.9292853 45.572107, 11.9292223 45.5721143, 11.9291795 45.572122, 11.9290772 45.5721374, 11.9289806 45.572154, 11.928659 45.5722088, 11.9284366 45.5722468, 11.9282685 45.5722725, 11.9282034 45.5722826)",,,,2,yes
116342190,,Via Corso,tertiary,,True,False,16.02,"LINESTRING (11.9304601 45.5733696, 11.9304868 45.573361, 11.9305158 45.5733576, 11.9305451 45.5733596, 11.9305726 45.5733668, 11.9305965 45.5733788, 11.9306151 45.5733947, 11.9306272 45.5734135)",,roundabout,,,
116342190,,Via Corso,tertiary,,True,False,24.718,"LINESTRING (11.9305485 45.573512, 11.930517 45.5735146, 11.9304856 45.5735109, 11.9304571 45.5735012, 11.9304335 45.5734863, 11.9304168 45.5734674, 11.9304084 45.5734459, 11.930409 45.5734237, 11.9304183 45.5734025, 11.9304359 45.5733839, 11.9304601 45.5733696)",,roundabout,,,
141401743,,Via Giorgione,residential,,False,False,51.589,"LINESTRING (11.9356592 45.5713292, 11.9356637 45.5714182, 11.9356729 45.5715852, 11.9356767 45.5716554, 11.935685 45.5717928)",,,,,
141401746,,Via Giorgione,residential,,True,False,36.924,"LINESTRING (11.9356592 45.5713292, 11.9356605 45.5712582, 11.9356622 45.5711533, 11.9356896 45.571097, 11.9357452 45.5710085)",,,,,
301447563,,Via Giorgione,residential,,True,False,37.66,"LINESTRING (11.9357452 45.5710085, 11.9357542 45.5711491, 11.9357542 45.5712116, 11.935724 45.5712585, 11.9356592 45.5713292)",,,,,
"[141401741, 132914659, 373910853, 141401742]",,Via Giorgione,residential,,False,True,80.489,"LINESTRING (11.9357452 45.5710085, 11.9357452 45.570998, 11.9357141 45.5705357, 11.9357089 45.5704592, 11.9356973 45.570322, 11.9356958 45.5702855)",yes,,,,
108652984,,Via Giorgione,residential,,False,False,101.428,"LINESTRING (11.9358349 45.5718445, 11.9358133 45.5718817, 11.9357993 45.5719501, 11.9358952 45.5720932, 11.9359474 45.572177, 11.9362634 45.5726843)",,,,,
373910854,,Via Palladio,residential,,False,False,100.58699999999999,"LINESTRING (11.9358349 45.5718445, 11.9358993 45.571841, 11.9360582 45.5718333, 11.9363465 45.5718184, 11.9365601 45.571796, 11.9367488 45.5717785, 11.9368911 45.5717436, 11.9369623 45.5716639, 11.9370086 45.5716116)",,,,,
373910854,,Via Palladio,residential,,False,True,13.052,"LINESTRING (11.9358349 45.5718445, 11.9357726 45.5718283, 11.935685 45.5717928)",,,,,
141401739,,Via Corso,tertiary,,False,False,28.326,"LINESTRING (11.9282034 45.5722826, 11.9278481 45.5723377)",,,,,
"[77616738, 141401738, 141401739, 116342197, 108670807, 141401754]",,Via Corso,tertiary,,False,True,271.279,"LINESTRING (11.9282034 45.5722826, 11.9282685 45.5722725, 11.9284366 45.5722468, 11.928659 45.5722088, 11.9289806 45.572154, 11.9290772 45.5721374, 11.9291795 45.572122, 11.9292223 45.5721143, 11.9292853 45.572107, 11.9293411 45.5721029, 11.9294698 45.5721112, 11.9295888 45.5721212, 11.9296802 45.5721346, 11.9297547 45.5721551, 11.9298142 45.5721797, 11.9298579 45.5722126, 11.9300191 45.5725374, 11.930176 45.5728605, 11.9303862 45.5732869, 11.9304265 45.573333, 11.9304601 45.5733696)",,,,2,yes
893172336,,Via Enrico Fermi,residential,,True,False,122.312,"LINESTRING (11.9282034 45.5722826, 11.9283158 45.5722081, 11.9283959 45.5721916, 11.9289201 45.5721079, 11.9289668 45.5720952, 11.928976 45.5720737, 11.9289777 45.5720559, 11.9289149 45.5717723, 11.9289004 45.5717051, 11.9288912 45.571672, 11.928881 45.5716478, 11.928852 45.5715834)",,,,1,
108516015,,Vicolo Francesco Petrarca,residential,,False,False,87.584,"LINESTRING (11.9269393 45.5724604, 11.926947 45.5724828, 11.9269599 45.5725269, 11.9271922 45.5732279)",,,,,
108603712,,Via Corso,secondary,,True,False,12.428999999999998,"LINESTRING (11.9269393 45.5724604, 11.9269138 45.5724634, 11.9268589 45.5724561, 11.9267961 45.5724238)",,roundabout,,,
108547449,,Via Europa,residential,,False,False,95.439,"LINESTRING (11.9286699 45.5674948, 11.9287349 45.5676557, 11.9288045 45.567804, 11.9288623 45.5679484, 11.9289363 45.568136, 11.9289977 45.5683215)",,,,,
158264020,,Via Bernardino Scardeone,residential,,False,False,56.187,"LINESTRING (11.9289977 45.5683215, 11.9296929 45.5681856)",,,,,
108547449,,Via Europa,residential,,False,False,57.963,"LINESTRING (11.9289977 45.5683215, 11.9290394 45.5684741, 11.9290657 45.5685479, 11.9291885 45.5688247)",,,,,
108547449,,Via Europa,residential,,False,True,95.439,"LINESTRING (11.9289977 45.5683215, 11.9289363 45.568136, 11.9288623 45.5679484, 11.9288045 45.567804, 11.9287349 45.5676557, 11.9286699 45.5674948)",,,,,
187007765,,Via Corso,tertiary,,True,False,13.959,"LINESTRING (11.9306272 45.5734135, 11.9306319 45.5734341, 11.9306287 45.5734549, 11.9306177 45.5734744, 11.9305997 45.5734911, 11.9305761 45.573504, 11.9305485 45.573512)",,roundabout,,,
245010251,,Via Sant'Antonio,tertiary,,False,True,17.755000000000003,"LINESTRING (11.9306272 45.5734135, 11.9307018 45.5733877, 11.9307866 45.5733613, 11.9308307 45.5733419)",,,,,
171378092,,Via Cordenons,residential,,False,True,81.147,"LINESTRING (11.9335295 45.5727467, 11.9337054 45.572685, 11.9340333 45.5725617, 11.9342095 45.5724818, 11.9344216 45.5723722)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,False,153.622,"LINESTRING (11.9335295 45.5727467, 11.9339886 45.573362, 11.9344407 45.5739722)",,,,,
"[132914665, 185488100, 132914649]",SR307,Via Monte Grappa,tertiary,50,False,True,28.954,"LINESTRING (11.9335295 45.5727467, 11.9334927 45.5726974, 11.9334537 45.5726452, 11.9333426 45.5725218)",yes,,,,
158264020,,Via Bernardino Scardeone,residential,,False,True,56.187,"LINESTRING (11.9296929 45.5681856, 11.9289977 45.5683215)",,,,,
158264020,,Via Bernardino Scardeone,residential,,False,False,157.894,"LINESTRING (11.9296929 45.5681856, 11.9301245 45.5681012, 11.9299962 45.567721, 11.9295629 45.5677919, 11.9296929 45.5681856)",,,,,
158264020,,Via Bernardino Scardeone,residential,,False,True,157.894,"LINESTRING (11.9296929 45.5681856, 11.9295629 45.5677919, 11.9299962 45.567721, 11.9301245 45.5681012, 11.9296929 45.5681856)",,,,,
194186374,,Via Gandhi,residential,,False,True,58.346,"LINESTRING (11.9377861 45.5745521, 11.9377917 45.5740274)",,,,,
185488100,SR307,Via Monte Grappa,tertiary,50,False,True,30.188,"LINESTRING (11.9361198 45.5762442, 11.9360073 45.5761116, 11.9359307 45.5760073)",,,,,
143645160,SR307,Contrà Nodari,tertiary,50,False,True,33.618,"LINESTRING (11.9327227 45.5711026, 11.932653 45.5708215, 11.9326515 45.5708045)",,,,,
"[335344379, 245010247]",SR307,Contrà Nodari,tertiary,50,False,False,12.968,"LINESTRING (11.9327227 45.5711026, 11.9327306 45.5711348, 11.9327408 45.5711654, 11.9327599 45.5712162)",,,,,
221180240,,Piazza Vittoria,residential,,True,False,17.089,"LINESTRING (11.9327599 45.5712162, 11.9326806 45.5712204, 11.9325411 45.5712288)",,,,,
"[132914668, 108523053, 245010246, 108523039]",SR307,"['Contrà Nodari', 'Via Monte Grappa']",tertiary,50,False,False,140.815,"LINESTRING (11.9327599 45.5712162, 11.9330536 45.5719951, 11.9331314 45.5721914, 11.9331829 45.5722967, 11.9332707 45.5724289)",yes,,,,
"[335344379, 245010247]",SR307,Contrà Nodari,tertiary,50,False,True,12.968,"LINESTRING (11.9327599 45.5712162, 11.9327408 45.5711654, 11.9327306 45.5711348, 11.9327227 45.5711026)",,,,,
221180237,,Piazza Vittoria,residential,,False,False,4.853,"LINESTRING (11.9325411 45.5712288, 11.9324831 45.5712448)",,,,,
335344381,,Piazza Vittoria,residential,,True,False,19.951,"LINESTRING (11.9325411 45.5712288, 11.9326523 45.5711446, 11.9327227 45.5711026)",,,,,
108652918,,Via Sant'Antonio,unclassified,,False,True,19.9,"LINESTRING (11.9309342 45.5735021, 11.930888 45.5733918, 11.9308307 45.5733419)",,,,,
"[77616739, 373910852, 245010250, 108523021, 108523034]",,Via Cordenons,residential,,True,False,236.17799999999994,"LINESTRING (11.9339538 45.5702791, 11.9339477 45.5703355, 11.9339485 45.5703958, 11.9339554 45.5704361, 11.9341361 45.571197, 11.9341465 45.5712582, 11.9342284 45.5715701, 11.9343987 45.572105, 11.9344118 45.5721826, 11.9344281 45.5723265, 11.9344216 45.5723722)",yes,,,,
586415009,,Via Tiso da Camposampiero,unclassified,,True,False,12.117,"LINESTRING (11.9339538 45.5702791, 11.9339227 45.5702784, 11.9338943 45.5702694, 11.933873 45.5702536, 11.9338619 45.5702332, 11.9338629 45.5702114)",,roundabout,,,
586415009,,Via Tiso da Camposampiero,unclassified,,True,False,12.132,"LINESTRING (11.9340084 45.5701943, 11.9340194 45.5702147, 11.9340185 45.5702365, 11.9340057 45.5702564, 11.933983 45.5702713, 11.9339538 45.5702791)",,roundabout,,,
"[193956384, 193956388, 108523037]",,Via Tiso da Camposampiero,unclassified,,False,False,112.04400000000001,"LINESTRING (11.9338629 45.5702114, 11.9337985 45.5701975, 11.9336855 45.5701871, 11.9336332 45.5701838, 11.9335707 45.5701803, 11.933531 45.5701754, 11.9327912 45.5700339, 11.9326667 45.5700349, 11.9325865 45.5700442, 11.9324638 45.5700738)",yes,,,,
586415009,,Via Tiso da Camposampiero,unclassified,,True,False,14.549,"LINESTRING (11.9338629 45.5702114, 11.9338757 45.5701915, 11.9338984 45.5701765, 11.9339275 45.5701688, 11.9339586 45.5701695, 11.933987 45.5701785, 11.9340084 45.5701943)",,roundabout,,,
682523306,,,residential,,False,False,70.061,"LINESTRING (11.9305673 45.5713438, 11.9314502 45.5712213)",,,,,
108523011,,Via Contrà Madonna delle Grazie,residential,,False,False,27.99,"LINESTRING (11.9314502 45.5712213, 11.9313624 45.5709772)",,,,,
682523306,,,residential,,False,True,70.061,"LINESTRING (11.9314502 45.5712213, 11.9305673 45.5713438)",,,,,
108523011,,Via Contrà Madonna delle Grazie,residential,,False,True,26.585,"LINESTRING (11.9314502 45.5712213, 11.9314804 45.5713051, 11.9315147 45.571374, 11.9315643 45.5714055, 11.9315976 45.5714286)",,,,,
962637394,,Via Cesare Pavese,residential,,True,False,30.502,"LINESTRING (11.9273902 45.569136, 11.9274213 45.5691429, 11.9274466 45.5691572, 11.9274627 45.569177, 11.9274674 45.5691996, 11.92746 45.5692218, 11.9274415 45.5692406, 11.9274186 45.569252, 11.9273918 45.5692577, 11.9273638 45.5692573, 11.9273374 45.5692506, 11.9273153 45.5692385, 11.9272999 45.5692221, 11.9272927 45.5692031)",,roundabout,,,
108547444,,Via Cesare Pavese,residential,,False,False,12.704,"LINESTRING (11.9272927 45.5692031, 11.9272216 45.5692085, 11.9271312 45.5692192)",,,,,
962637394,,Via Cesare Pavese,residential,,True,False,12.143,"LINESTRING (11.9272927 45.5692031, 11.9272951 45.5691813, 11.9273083 45.5691615, 11.9273306 45.5691462, 11.9273591 45.5691374, 11.9273902 45.569136)",,roundabout,,,
108523016,,Via Contrà San Giacomo,residential,,False,False,60.907999999999994,"LINESTRING (11.9304253 45.5706192, 11.9302426 45.5706431, 11.9299979 45.570691, 11.929668 45.5707555)",,,,,
108523016,,Via Contrà San Giacomo,residential,,False,True,47.733000000000004,"LINESTRING (11.9304253 45.5706192, 11.9306341 45.5705791, 11.931028 45.5705462)",,,,,
1080372277,,,residential,,False,False,139.804,"LINESTRING (11.9304253 45.5706192, 11.9302851 45.5702258, 11.9303579 45.5701949, 11.9306918 45.5701405, 11.9308804 45.5701389, 11.931028 45.5705462)",,,,,
108523016,,Via Contrà San Giacomo,residential,,False,True,16.239,"LINESTRING (11.931028 45.5705462, 11.9312349 45.5705275)",,,,,
108523016,,Via Contrà San Giacomo,residential,,False,False,47.733000000000004,"LINESTRING (11.931028 45.5705462, 11.9306341 45.5705791, 11.9304253 45.5706192)",,,,,
1080372277,,,residential,,False,True,139.804,"LINESTRING (11.931028 45.5705462, 11.9308804 45.5701389, 11.9306918 45.5701405, 11.9303579 45.5701949, 11.9302851 45.5702258, 11.9304253 45.5706192)",,,,,
373910856,,Via Tiepolo,residential,,False,True,37.803,"LINESTRING (11.9371192 45.5710804, 11.9370997 45.5707407)",,,,,
373910856,,Via Tiepolo,residential,,False,False,60.294,"LINESTRING (11.9371192 45.5710804, 11.9371307 45.5712812, 11.9370086 45.5716116)",,,,,
1080372804,,,residential,,False,False,39.492000000000004,"LINESTRING (11.9371192 45.5710804, 11.9367206 45.5710879, 11.9366187 45.5710616)",,,,,
1080372804,,,residential,,False,True,39.492000000000004,"LINESTRING (11.9366187 45.5710616, 11.9367206 45.5710879, 11.9371192 45.5710804)",,,,,
"[1080372525, 1080372526, 1080372527]",,,residential,,False,False,69.601,"LINESTRING (11.9314899 45.5700258, 11.9321228 45.5699234, 11.9322043 45.5699102, 11.9323611 45.5698849)",yes,,,,
1080372191,,,residential,,False,False,62.861,"LINESTRING (11.9305737 45.5710987, 11.9313624 45.5709772)",,,,,
108547416,,Via Mogno,residential,,False,False,15.509,"LINESTRING (11.9341984 45.5677968, 11.9340147 45.5678508)",,,,,
1080629478,,,residential,,False,False,23.515,"LINESTRING (11.9341984 45.5677968, 11.9343049 45.5679947)",,,,,
108547416,,Via Mogno,residential,,False,True,83.98200000000001,"LINESTRING (11.9341984 45.5677968, 11.9348502 45.5676053, 11.9350313 45.5675545, 11.9351915 45.567502)",,,,,
1080629478,,,residential,,False,True,23.515,"LINESTRING (11.9343049 45.5679947, 11.9341984 45.5677968)",,,,,
1080815340,,,residential,,False,False,28.339,"LINESTRING (11.9339302 45.5762395, 11.9338026 45.5760008)",,,,,
109004381,,Via San Pio X,residential,,False,False,152.317,"LINESTRING (11.9339302 45.5762395, 11.935076 45.5757807, 11.9356264 45.5755563)",,,,,
1080815340,,,residential,,False,True,28.339,"LINESTRING (11.9338026 45.5760008, 11.9339302 45.5762395)",,,,,
