osmid,highway,oneway,reversed,length,name,ref,maxspeed,geometry,lanes,tunnel
74228623,residential,False,False,9.536,,,,"LINESTRING (18.0049517 40.2883333, 18.0048427 40.2883123)",,
237886910,residential,False,True,104.285,Via Arno,,,"LINESTRING (18.0049517 40.2883333, 18.0048933 40.2873965)",,
403472774,residential,True,False,11.85,Via Canne,,,"LINESTRING (17.9966895 40.2908843, 17.9966227 40.2907907)",,
258643290,residential,False,False,202.843,,,,"LINESTRING (17.9966895 40.2908843, 17.9966534 40.2919854, 17.996471 40.2923946, 17.9963887 40.2926783)",,
1091841657,residential,False,True,43.501,Via Dante Alighieri,,,"LINESTRING (17.9978395 40.2910719, 17.9977343 40.2914548)",,
403472774,residential,True,False,36.567,Via Canne,,,"LINESTRING (17.9978395 40.2910719, 17.9976143 40.2911023, 17.9974119 40.2910993)",,
74750857,unclassified,False,False,46.822,Via Ciro Menotti,,,"LINESTRING (17.9963635 40.2870047, 17.9963025 40.2874232)",,
74750857,unclassified,False,True,46.11,Via Ciro Menotti,,,"LINESTRING (17.9963635 40.2870047, 17.9963921 40.2865906)",,
74750861,residential,False,True,57.819,,,,"LINESTRING (17.9940774 40.2856494, 17.9939087 40.2861532)",,
258643248,residential,False,False,8.523,Via Giuseppe Giusti,,,"LINESTRING (17.9940774 40.2856494, 17.9939808 40.2856283)",,
"[258643248, 74750886]",residential,False,True,152.906,Via Giuseppe Giusti,,,"LINESTRING (17.9940774 40.2856494, 17.9951979 40.28587, 17.9950565 40.2863504)",,
74750857,unclassified,False,True,69.921,Via Ciro Menotti,,,"LINESTRING (17.996207 40.2880477, 17.9962208 40.2879832, 17.9963025 40.2874232)",,
74750868,unclassified,False,True,54.379999999999995,Via Enrico Fermi,,,"LINESTRING (17.996207 40.2880477, 17.9965816 40.2880828, 17.9968449 40.288094)",,
1198426912,unclassified,True,False,121.162,Via Enrico Fermi,,,"LINESTRING (17.996207 40.2880477, 17.9953937 40.2879156, 17.9948186 40.2877936)",,
74750857,unclassified,False,False,46.11,Via Ciro Menotti,,,"LINESTRING (17.9963921 40.2865906, 17.9963635 40.2870047)",,
74750880,unclassified,False,True,44.413,Via Guglielmo Oberdan,,,"LINESTRING (17.9963921 40.2865906, 17.9969001 40.2866874)",,
860624156,residential,True,False,116.394,Via fratelli Rosselli,,,"LINESTRING (17.9963921 40.2865906, 17.9950565 40.2863504)",,
403479134,unclassified,False,True,61.175,Via Cesarea,,,"LINESTRING (17.9965445 40.2903621, 17.9958607 40.2901871)",,
784242345,residential,True,False,181.16799999999998,Via San Rocco,,,"LINESTRING (17.9965445 40.2903621, 17.9966589 40.2901262, 17.9967857 40.289864, 17.9971231 40.2891684, 17.9972809 40.2888559, 17.9972947 40.2888369)",,
259186626,unclassified,False,True,50.183,,,,"LINESTRING (17.9974119 40.2910993, 17.9972631 40.2915361)",,
403472774,residential,True,False,65.974,Via Canne,,,"LINESTRING (17.9974119 40.2910993, 17.9969634 40.2909903, 17.9966895 40.2908843)",,
74750861,residential,False,False,57.819,,,,"LINESTRING (17.9939087 40.2861532, 17.9940774 40.2856494)",,
74750861,residential,False,True,38.723,,,,"LINESTRING (17.9939087 40.2861532, 17.9937764 40.2864865)",,
873564469,residential,False,False,22.767,Via fratelli Rosselli,,,"LINESTRING (17.9939087 40.2861532, 17.9936479 40.2861048)",,
873564469,residential,False,True,99.798,Via fratelli Rosselli,,,"LINESTRING (17.9939087 40.2861532, 17.9950565 40.2863504)",,
74750886,residential,False,True,42.546,,,,"LINESTRING (17.9950565 40.2863504, 17.9949755 40.286728)",,
873564469,residential,False,False,99.798,Via fratelli Rosselli,,,"LINESTRING (17.9950565 40.2863504, 17.9939087 40.2861532)",,
"[258643248, 74750886]",residential,False,False,152.906,Via Giuseppe Giusti,,,"LINESTRING (17.9950565 40.2863504, 17.9951979 40.28587, 17.9940774 40.2856494)",,
74750867,residential,False,True,105.195,Via M. Di Mastrogiovanni,,,"LINESTRING (17.9949755 40.286728, 17.9937764 40.2864865)",,
74750886,residential,False,False,42.546,,,,"LINESTRING (17.9949755 40.286728, 17.9950565 40.2863504)",,
74750886,residential,False,True,49.759,,,,"LINESTRING (17.9949755 40.286728, 17.9948679 40.2871679)",,
873564473,residential,True,False,121.686,Via M. Di Mastrogiovanni,,,"LINESTRING (17.9949755 40.286728, 17.9963635 40.2870047)",,
74750868,unclassified,False,True,47.565,Via Enrico Fermi,,,"LINESTRING (17.9968449 40.288094, 17.9974042 40.288125)",,
161692520,residential,True,False,48.349,Via Filippo Turati,,,"LINESTRING (17.9968449 40.288094, 17.996832 40.2885287)",,
74750868,unclassified,False,False,54.379999999999995,Via Enrico Fermi,,,"LINESTRING (17.9968449 40.288094, 17.9965816 40.2880828, 17.996207 40.2880477)",,
74750855,residential,True,False,46.629,Via Aia Vecchia,,,"LINESTRING (17.9974042 40.288125, 17.9974831 40.28854)",,
74750868,unclassified,False,False,47.565,Via Enrico Fermi,,,"LINESTRING (17.9974042 40.288125, 17.9968449 40.288094)",,
74750886,residential,False,False,49.759,,,,"LINESTRING (17.9948679 40.2871679, 17.9949755 40.286728)",,
873564472,residential,True,False,124.952,Via Carlo Pisacane,,,"LINESTRING (17.9948679 40.2871679, 17.9963025 40.2874232)",,
74750880,unclassified,False,False,44.413,Via Guglielmo Oberdan,,,"LINESTRING (17.9969001 40.2866874, 17.9963921 40.2865906)",,
161692520,residential,True,False,156.477,Via Filippo Turati,,,"LINESTRING (17.9969001 40.2866874, 17.9968449 40.288094)",,
74750880,unclassified,False,True,22.675,Via Guglielmo Oberdan,,,"LINESTRING (17.9969001 40.2866874, 17.9970995 40.2867227, 17.9971605 40.2867335)",,
74750861,residential,False,False,38.723,,,,"LINESTRING (17.9937764 40.2864865, 17.9939087 40.2861532)",,
74750861,residential,False,True,15.858,,,,"LINESTRING (17.9937764 40.2864865, 17.9937227 40.2866231)",,
74750867,residential,False,False,105.195,Via M. Di Mastrogiovanni,,,"LINESTRING (17.9937764 40.2864865, 17.9949755 40.286728)",,
74750855,residential,True,False,68.514,Via Aia Vecchia,,,"LINESTRING (17.9971605 40.2867335, 17.9972716 40.2873438)",,
74750880,unclassified,False,True,52.671,Via Guglielmo Oberdan,,,"LINESTRING (17.9971605 40.2867335, 17.9977655 40.2868402)",,
403694752,residential,False,False,84.586,Via Aia Vecchia,,,"LINESTRING (17.9971605 40.2867335, 17.9973959 40.2859943)",,
74750880,unclassified,False,False,22.675,Via Guglielmo Oberdan,,,"LINESTRING (17.9971605 40.2867335, 17.9970995 40.2867227, 17.9969001 40.2866874)",,
71429683,residential,True,False,3.893,,,,"LINESTRING (17.997529 40.28854, 17.9974831 40.28854)",,
403450067,residential,True,False,36.778,Via Fontana,,,"LINESTRING (17.997529 40.28854, 17.9979622 40.2885258)",,
998157255,unclassified,True,False,48.97,Via Enrico Fermi,,,"LINESTRING (17.9948186 40.2877936, 17.9942741 40.2876472)",,
998157259,residential,False,True,177.8,,,,"LINESTRING (17.9948186 40.2877936, 17.9941875 40.2893184)",,
74750857,unclassified,False,True,46.822,Via Ciro Menotti,,,"LINESTRING (17.9963025 40.2874232, 17.9963635 40.2870047)",,
74750857,unclassified,False,False,69.921,Via Ciro Menotti,,,"LINESTRING (17.9963025 40.2874232, 17.9962208 40.2879832, 17.996207 40.2880477)",,
74750880,unclassified,False,False,46.567,Via Guglielmo Oberdan,,,"LINESTRING (17.9983004 40.2869345, 17.9977655 40.2868402)",,
74750880,unclassified,False,True,48.807,Via Guglielmo Oberdan,,,"LINESTRING (17.9983004 40.2869345, 17.9988591 40.2870395)",,
258662267,residential,False,False,20.421,Via Vincenzo Gioberti,,,"LINESTRING (17.9983004 40.2869345, 17.998357 40.286756)",,
258643241,unclassified,True,False,35.129,Via Vincenzo Perrone,,,"LINESTRING (17.9994676 40.2899912, 17.9991337 40.2899404, 17.9990687 40.2899139)",,
"[402745563, 402745564]",unclassified,True,False,82.699,"['Via Roma', 'Via Sedile']",,,"LINESTRING (17.9994676 40.2899912, 17.9995858 40.289565, 17.9996078 40.2894809, 17.9996738 40.2894917, 17.999894 40.289523)",,
74750855,residential,True,False,87.591,Via Aia Vecchia,,,"LINESTRING (17.9972716 40.2873438, 17.9974042 40.288125)",,
74228630,residential,False,False,79.754,,,,"LINESTRING (18.0021135 40.288965, 18.0022042 40.2882511)",,
74228630,residential,False,True,12.525,,,,"LINESTRING (18.0021135 40.288965, 18.002099 40.2890771)",,
74753402,residential,False,True,105.78399999999999,,,,"LINESTRING (18.0021135 40.288965, 18.0012532 40.2889048, 18.0008723 40.2889372)",,
286639990,tertiary,False,False,29.904,Via della Libertà,,,"LINESTRING (18.0040607 40.2892059, 18.0037266 40.2892918)",,
286639990,tertiary,False,True,26.83,Via della Libertà,,,"LINESTRING (18.0040607 40.2892059, 18.0043614 40.289131)",,
998240653,residential,True,False,115.444,Via Nazario Sauro,,,"LINESTRING (18.0040607 40.2892059, 18.0042688 40.2881799)",,
74753390,residential,False,False,59.63,Via Solferino,,,"LINESTRING (17.9989912 40.2865837, 17.9996862 40.2866644)",,
74753406,unclassified,True,False,110.785,Via Galileo Galilei,,,"LINESTRING (17.9989912 40.2865837, 17.9992649 40.2856638, 17.9992803 40.2856121)",,
74228580,tertiary,False,False,8.326,Via Leuca,,,"LINESTRING (18.0006172 40.2873573, 18.0005978 40.2874307)",,
74228580,tertiary,False,True,64.351,Via Leuca,,,"LINESTRING (18.0006172 40.2873573, 18.0007672 40.28679)",,
74750880,unclassified,False,False,153.254,Via Guglielmo Oberdan,,,"LINESTRING (18.0006172 40.2873573, 17.9988591 40.2870395)",,
74228580,tertiary,False,False,32.596,Via Leuca,,,"LINESTRING (18.0003331 40.2884904, 18.0002978 40.2887823)",,
74228580,tertiary,False,True,119.953,Via Leuca,,,"LINESTRING (18.0003331 40.2884904, 18.0005978 40.2874307)",,
74753397,residential,True,False,157.642,Via Cesare Battisti,,,"LINESTRING (18.0003331 40.2884904, 17.9985431 40.2881089)",,
74750880,unclassified,False,False,48.807,Via Guglielmo Oberdan,,,"LINESTRING (17.9988591 40.2870395, 17.9983004 40.2869345)",,
74750880,unclassified,False,True,153.254,Via Guglielmo Oberdan,,,"LINESTRING (17.9988591 40.2870395, 18.0006172 40.2873573)",,
74753406,unclassified,True,False,51.907,Via Galileo Galilei,,,"LINESTRING (17.9988591 40.2870395, 17.9989912 40.2865837)",,
74753404,residential,True,False,66.2,Via Goffredo Mameli,,,"LINESTRING (17.9986981 40.2875841, 17.997936 40.2874557)",,
403874141,residential,False,False,66.582,Vico Galilei,,,"LINESTRING (17.9986981 40.2875841, 17.9994657 40.2877094)",,
74753406,unclassified,True,False,62.078,Via Galileo Galilei,,,"LINESTRING (17.9986981 40.2875841, 17.9988467 40.2870816, 17.9988591 40.2870395)",,
74753406,unclassified,True,False,47.086,Via Galileo Galilei,,,"LINESTRING (17.9984053 40.2885191, 17.9985431 40.2881089)",,
403450067,residential,True,False,72.96000000000001,Via Fontana,,,"LINESTRING (17.9984053 40.2885191, 17.9986792 40.2885473, 17.9989763 40.2886154, 17.9992434 40.2886605)",,
74753406,unclassified,True,False,59.818,Via Galileo Galilei,,,"LINESTRING (17.9985431 40.2881089, 17.9986981 40.2875841)",,
74753402,residential,False,False,46.317,,,,"LINESTRING (18.0003296 40.2889834, 18.0008723 40.2889372)",,
402750021,tertiary,True,False,14.827,,,,"LINESTRING (18.0003296 40.2889834, 18.0003376 40.2891166)",,
74753404,residential,True,False,57.712,Via Goffredo Mameli,,,"LINESTRING (17.997936 40.2874557, 17.9972716 40.2873438)",,
161692501,residential,True,False,119.011,Via Trieste,,,"LINESTRING (17.997936 40.2874557, 17.9979622 40.2885258)",,
403450067,residential,True,False,37.612,Via Fontana,,,"LINESTRING (17.9979622 40.2885258, 17.9981094 40.2885209, 17.9982596 40.288516, 17.9984053 40.2885191)",,
71429683,residential,True,False,69.299,,,,"LINESTRING (17.996832 40.2885287, 17.9960152 40.2885143)",,
74750876,residential,True,False,93.936,Via Filippo Turati,,,"LINESTRING (17.996832 40.2885287, 17.9963633 40.2892941)",,
784242356,residential,False,False,73.66,Via Toscana,,,"LINESTRING (17.9947832 40.2899323, 17.9945847 40.2905772)",,
873564475,unclassified,False,False,48.346,Via Cesarea,,,"LINESTRING (17.9947832 40.2899323, 17.9953243 40.290069)",,
873564475,unclassified,False,True,56.532,Via Cesarea,,,"LINESTRING (17.9947832 40.2899323, 17.9941448 40.2897862)",,
403479134,unclassified,False,False,61.175,Via Cesarea,,,"LINESTRING (17.9958607 40.2901871, 17.9965445 40.2903621)",,
403479134,unclassified,False,True,9.332,Via Cesarea,,,"LINESTRING (17.9958607 40.2901871, 17.995755 40.2901638)",,
161692530,residential,True,False,62.696,Via Nino Bixio,,,"LINESTRING (17.998633 40.2927816, 17.9992112 40.2931329)",,
161692535,residential,False,True,71.408,,,,"LINESTRING (17.998633 40.2927816, 17.9982749 40.2933628)",,
161692535,residential,False,False,71.408,,,,"LINESTRING (17.9982749 40.2933628, 17.998633 40.2927816)",,
161692535,residential,False,True,22.592,,,,"LINESTRING (17.9982749 40.2933628, 17.9985122 40.2934551)",,
408645343,residential,True,False,72.04,,,,"LINESTRING (17.9982749 40.2933628, 17.9975233 40.293061)",,
74750880,unclassified,False,False,52.671,Via Guglielmo Oberdan,,,"LINESTRING (17.9977655 40.2868402, 17.9971605 40.2867335)",,
74750880,unclassified,False,True,46.567,Via Guglielmo Oberdan,,,"LINESTRING (17.9977655 40.2868402, 17.9983004 40.2869345)",,
161693410,residential,False,False,20.377,,,,"LINESTRING (17.9977655 40.2868402, 17.9978187 40.2866615)",,
998157259,residential,False,False,177.8,,,,"LINESTRING (17.9941875 40.2893184, 17.9948186 40.2877936)",,
161693409,unclassified,True,False,120.612,Via dei Tigli,,,"LINESTRING (17.9941875 40.2893184, 17.9954742 40.2896299, 17.9955431 40.289646)",,
161692527,unclassified,True,False,55.112,Via Ciro Menotti,,,"LINESTRING (17.9955431 40.289646, 17.9957401 40.2891737)",,
403453544,residential,True,False,47.73,Via dei Tigli,,,"LINESTRING (17.9955431 40.289646, 17.9960938 40.2897343)",,
161692507,residential,True,False,88.538,Via Giuseppe Garibaldi,,,"LINESTRING (18.0010581 40.2896819, 18.0006633 40.290419)",,
161692532,tertiary,False,True,16.749,Via della Libertà,,,"LINESTRING (18.0010581 40.2896819, 18.0012512 40.2897134)",,
"[998157267, 161692532]",tertiary,False,False,55.908,"['Piazza Fontana', 'Via della Libertà']",,,"LINESTRING (18.0010581 40.2896819, 18.0010262 40.2896775, 18.0005182 40.2896066, 18.0004097 40.2895915)",,
74228647,residential,True,False,25.995,Borgo Perrone,,,"LINESTRING (17.9997838 40.2906258, 18.000066 40.290717)",,
403472776,tertiary,True,False,17.689,,,,"LINESTRING (17.9997838 40.2906258, 17.9996525 40.2907494)",,
161693411,residential,True,False,30.522,Via XX settembre,,,"LINESTRING (18.0010756 40.2908258, 18.0011199 40.2905534)",,
74228647,residential,True,False,39.565,Borgo Perrone,,,"LINESTRING (18.0004385 40.2908386, 18.0008657 40.2909815)",,
161692507,residential,True,False,105.501,Via Giuseppe Garibaldi,,,"LINESTRING (18.0004385 40.2908386, 17.999968 40.2917169)",,
182700295,residential,False,False,138.96,,,,"LINESTRING (18.0024559 40.285791, 18.0021485 40.2870185)",,
182700295,residential,False,True,49.563,,,,"LINESTRING (18.0024559 40.285791, 18.0025703 40.2853539)",,
258662253,residential,False,False,83.752,Via Adige,,,"LINESTRING (18.0024559 40.285791, 18.0014992 40.2856047)",,
74228580,tertiary,False,False,12.376,Via Leuca,,,"LINESTRING (18.0010866 40.2855199, 18.0010644 40.2856299)",,
258662253,residential,False,True,36.246,Via Adige,,,"LINESTRING (18.0010866 40.2855199, 18.0014992 40.2856047)",,
402745563,unclassified,True,False,52.444,Via Sedile,,,"LINESTRING (17.9993619 40.2904559, 17.9994676 40.2899912)",,
403742380,unclassified,True,False,32.152,Via Girolamo Marciano,,,"LINESTRING (17.9993619 40.2904559, 17.9997218 40.2903651)",,
403742382,unclassified,True,False,43.0,Via San Cosimo,,,"LINESTRING (17.9993619 40.2904559, 17.9988949 40.2906064)",,
403742379,residential,True,False,6.084,Via Giuseppe Perrone,,,"LINESTRING (17.9984832 40.2893254, 17.9984909 40.2893798)",,
403474939,unclassified,True,False,58.69799999999999,Via Roma,,,"LINESTRING (17.9984832 40.2893254, 17.9987658 40.2893598, 17.9991667 40.2894081)",,
258643270,residential,False,False,56.76,,,,"LINESTRING (17.9945847 40.2905772, 17.9939331 40.2904609)",,
258643270,residential,False,True,49.578,,,,"LINESTRING (17.9945847 40.2905772, 17.9951562 40.2906708)",,
784242356,residential,False,False,72.426,Via Toscana,,,"LINESTRING (17.9945847 40.2905772, 17.9943895 40.2912113)",,
784242356,residential,False,True,73.66,Via Toscana,,,"LINESTRING (17.9945847 40.2905772, 17.9947832 40.2899323)",,
782327468,unclassified,True,False,83.411,Via Vittorio Veneto,,,"LINESTRING (17.9991667 40.2894081, 17.999171 40.2893378, 17.9991935 40.289026, 17.9992434 40.2886605)",,
258643203,residential,False,False,4.469,Via Lombardia,,,"LINESTRING (17.9951562 40.2906708, 17.9951678 40.2906316)",,
258643203,residential,False,True,12.437,Via Lombardia,,,"LINESTRING (17.9951562 40.2906708, 17.9951211 40.2907794)",,
258643270,residential,False,False,49.578,,,,"LINESTRING (17.9951562 40.2906708, 17.9945847 40.2905772)",,
258643203,residential,False,False,110.862,Via Lombardia,,,"LINESTRING (17.9946733 40.2922938, 17.9949782 40.2913243)",,
258643203,residential,False,True,94.48,Via Lombardia,,,"LINESTRING (17.9946733 40.2922938, 17.9944193 40.2931211)",,
258643261,residential,False,False,51.497,Via Puglia,,,"LINESTRING (17.9946733 40.2922938, 17.9940883 40.2921698)",,
258643261,residential,False,True,36.061,Via Puglia,,,"LINESTRING (17.9946733 40.2922938, 17.9950823 40.2923824)",,
237886908,residential,False,False,17.125,,,,"LINESTRING (18.0050232 40.2905135, 18.0049822 40.2906643)",,
237886908,residential,False,True,45.369,,,,"LINESTRING (18.0050232 40.2905135, 18.0051162 40.2901117)",,
258643261,residential,False,False,36.061,Via Puglia,,,"LINESTRING (17.9950823 40.2923824, 17.9946733 40.2922938)",,
258643261,residential,False,True,56.229,Via Puglia,,,"LINESTRING (17.9950823 40.2923824, 17.9957184 40.2925249)",,
258643286,residential,False,False,96.051,Via Liguria,,,"LINESTRING (17.9950823 40.2923824, 17.9954175 40.2915573)",,
258643286,residential,False,True,57.356,Via Liguria,,,"LINESTRING (17.9950823 40.2923824, 17.9948899 40.2928769)",,
258643261,residential,False,True,51.497,Via Puglia,,,"LINESTRING (17.9940883 40.2921698, 17.9946733 40.2922938)",,
784242356,residential,False,True,109.599,Via Toscana,,,"LINESTRING (17.9940883 40.2921698, 17.9943895 40.2912113)",,
"[784242356, 74228661]",residential,False,False,135.67000000000002,"['Via Toscana', 'Via Circonvallazione Salentina']",,,"LINESTRING (17.9940883 40.2921698, 17.9938709 40.2928964, 17.9944193 40.2931211)",,
402748702,unclassified,False,False,8.372,Via Girolamo Marciano,,,"LINESTRING (17.9997218 40.2903651, 17.999815 40.2903403)",,
403742380,unclassified,True,False,37.993,Via Girolamo Marciano,,,"LINESTRING (17.9997218 40.2903651, 17.9997069 40.2902641, 17.999715 40.2901366, 17.9997313 40.2900249)",,
258643246,residential,True,False,91.472,Via Gioacchino Rossini,,,"LINESTRING (18.0026688 40.2935689, 18.0015903 40.2935735)",,
74228569,unclassified,False,True,16.726,Via fratelli Bandiera,,,"LINESTRING (18.0026688 40.2935689, 18.0026906 40.2935096, 18.0027203 40.2934237)",,
403742382,unclassified,True,False,44.384,Via San Cosimo,,,"LINESTRING (17.9977859 40.2905224, 17.9975835 40.2905011, 17.997509 40.290491, 17.9973794 40.2904647, 17.9972704 40.2904696)",,
237886908,residential,False,False,59.661,,,,"LINESTRING (18.0045007 40.292541, 18.0043666 40.2930677)",,
237886908,residential,False,True,9.276,,,,"LINESTRING (18.0045007 40.292541, 18.0045215 40.2924591)",,
74228569,unclassified,False,True,36.923,Via fratelli Bandiera,,,"LINESTRING (18.0027203 40.2934237, 18.0028312 40.2931026)",,
74228569,unclassified,False,False,16.726,Via fratelli Bandiera,,,"LINESTRING (18.0027203 40.2934237, 18.0026906 40.2935096, 18.0026688 40.2935689)",,
74228661,residential,False,False,88.515,Via Circonvallazione Salentina,,,"LINESTRING (17.9947431 40.2932455, 17.9956763 40.2936019)",,
74228661,residential,False,True,30.75,Via Circonvallazione Salentina,,,"LINESTRING (17.9947431 40.2932455, 17.9944193 40.2931211)",,
258643286,residential,False,False,42.836,Via Liguria,,,"LINESTRING (17.9947431 40.2932455, 17.9948899 40.2928769)",,
258643250,residential,True,False,143.785,Via Giuseppe Verdi,,,"LINESTRING (17.9999556 40.2931135, 18.001632 40.2933061)",,
237886979,tertiary,False,False,54.731,Via Carmiano,,,"LINESTRING (17.9999556 40.2931135, 18.0000691 40.2935522, 18.0000854 40.2935955)",2,
237886979,tertiary,False,True,45.257,Via Carmiano,,,"LINESTRING (17.9999556 40.2931135, 17.9999337 40.2930288, 17.9998607 40.292713)",2,
784242358,unclassified,False,False,57.328,Via F. Ferrucci,,,"LINESTRING (18.0034671 40.2932774, 18.0028312 40.2931026)",,
784242358,unclassified,False,True,73.469,Via F. Ferrucci,,,"LINESTRING (18.0034671 40.2932774, 18.0042753 40.2935152)",,
402745564,unclassified,True,False,44.399,Via Roma,,,"LINESTRING (17.999894 40.289523, 18.0003722 40.2895865, 18.0004097 40.2895915)",,
"[258643198, 784242343]",unclassified,True,False,120.418,Via Napoli,,,"LINESTRING (17.9972947 40.2888369, 17.9979125 40.2890339, 17.9981658 40.2891291, 17.9984236 40.2891968, 17.9984594 40.2892072, 17.9984832 40.2893254)",,
784242345,residential,True,False,38.555,Via San Rocco,,,"LINESTRING (17.9972947 40.2888369, 17.9974 40.2886924, 17.997529 40.28854)",,
161692507,residential,True,False,84.268,Via Giuseppe Garibaldi,,,"LINESTRING (17.999968 40.2917169, 17.9995953 40.2924194)",,
258643243,residential,True,False,39.647,Via Umberto primo,,,"LINESTRING (17.999968 40.2917169, 18.0004025 40.2918484)",,
258643286,residential,False,False,24.227,Via Liguria,,,"LINESTRING (17.9956731 40.2909107, 17.9955497 40.2907142)",,
258643286,residential,False,True,75.096,Via Liguria,,,"LINESTRING (17.9956731 40.2909107, 17.9954175 40.2915573)",,
403453539,unclassified,False,True,49.042,,,,"LINESTRING (17.9956731 40.2909107, 17.9951211 40.2907794)",,
237886908,residential,False,False,124.215,,,,"LINESTRING (18.0048007 40.2913625, 18.0045215 40.2924591)",,
237886908,residential,False,True,79.148,,,,"LINESTRING (18.0048007 40.2913625, 18.0049822 40.2906643)",,
784242359,residential,False,False,47.955,Via Giovanni Gentile,,,"LINESTRING (18.0048007 40.2913625, 18.0042708 40.2912121)",,
258643286,residential,False,True,63.631,Via Liguria,,,"LINESTRING (17.995755 40.2901638, 17.9955497 40.2907142)",,
403479134,unclassified,False,False,9.332,Via Cesarea,,,"LINESTRING (17.995755 40.2901638, 17.9958607 40.2901871)",,
403479134,unclassified,False,True,33.968,Via Cesarea,,,"LINESTRING (17.995755 40.2901638, 17.9953711 40.2900768)",,
258643218,residential,False,True,31.837,Via Nicolò Machiavelli,,,"LINESTRING (17.9963964 40.2929561, 17.9961532 40.2931742)",,
258643290,residential,False,True,30.897,,,,"LINESTRING (17.9963964 40.2929561, 17.9963887 40.2926783)",,
258643218,residential,False,False,56.266999999999996,Via Nicolò Machiavelli,,,"LINESTRING (17.9963964 40.2929561, 17.9966582 40.2927322, 17.996803 40.2925583)",,
403453538,residential,True,False,77.115,Via Catone,,,"LINESTRING (17.9963964 40.2929561, 17.9964589 40.2930815, 17.997065 40.2933964)",,
258643227,residential,False,True,119.16499999999999,,,,"LINESTRING (17.9966227 40.2907907, 17.9963798 40.2908766, 17.996054 40.2917077)",,
403472774,residential,True,False,48.147999999999996,Via Canne,,,"LINESTRING (17.9966227 40.2907907, 17.9965784 40.2906028, 17.9965445 40.2903621)",,
402748688,residential,False,False,46.199,Via Umberto primo,,,"LINESTRING (18.0038524 40.2929306, 18.0043666 40.2930677)",,
998157273,residential,False,False,70.453,,,,"LINESTRING (18.0038524 40.2929306, 18.0039994 40.292307)",,
258643261,residential,False,False,59.355,Via Puglia,,,"LINESTRING (17.9963887 40.2926783, 17.9957184 40.2925249)",,
258643290,residential,False,False,30.897,,,,"LINESTRING (17.9963887 40.2926783, 17.9963964 40.2929561)",,
258643290,residential,False,True,202.843,,,,"LINESTRING (17.9963887 40.2926783, 17.996471 40.2923946, 17.9966534 40.2919854, 17.9966895 40.2908843)",,
258662259,residential,True,False,56.203,Via Cesare Balbo,,,"LINESTRING (17.9974755 40.2923343, 17.9980645 40.2925659)",,
1091841657,residential,False,False,100.229,Via Dante Alighieri,,,"LINESTRING (17.9974755 40.2923343, 17.9977343 40.2914548)",,
"[1091841656, 258643218]",residential,False,True,85.934,"['Via Nicolò Machiavelli', 'Via Cesare Balbo']",,,"LINESTRING (17.9974755 40.2923343, 17.9970879 40.2921777, 17.996803 40.2925583)",,
"[1091841656, 258643218]",residential,False,False,85.934,"['Via Nicolò Machiavelli', 'Via Cesare Balbo']",,,"LINESTRING (17.996803 40.2925583, 17.9970879 40.2921777, 17.9974755 40.2923343)",,
258643218,residential,False,True,56.266999999999996,Via Nicolò Machiavelli,,,"LINESTRING (17.996803 40.2925583, 17.9966582 40.2927322, 17.9963964 40.2929561)",,
237886979,tertiary,False,True,54.731,Via Carmiano,,,"LINESTRING (18.0000854 40.2935955, 18.0000691 40.2935522, 17.9999556 40.2931135)",2,
784242359,residential,False,False,73.956,Via Giovanni Gentile,,,"LINESTRING (18.0042708 40.2912121, 18.0034622 40.2909632)",,
784242359,residential,False,True,47.955,Via Giovanni Gentile,,,"LINESTRING (18.0042708 40.2912121, 18.0048007 40.2913625)",,
998157273,residential,False,True,123.904,,,,"LINESTRING (18.0042708 40.2912121, 18.0039994 40.292307)",,
"[402745566, 258643214]","['unclassified', 'residential']",False,"[False, True]",213.71800000000002,Via Lunga,,,"LINESTRING (17.9972704 40.2904696, 17.997331 40.2901842, 17.997333 40.2901699, 17.9973549 40.2900622, 17.9973691 40.2899597, 17.9973742 40.2899123, 17.9974097 40.2897513, 17.9974486 40.2895809, 17.9975555 40.28929, 17.9978104 40.2892944, 17.9979366 40.2893093, 17.9984909 40.2893798)",,
403742382,unclassified,True,False,62.838,Via San Cosimo,,,"LINESTRING (17.9972704 40.2904696, 17.9970257 40.2904433, 17.9966636 40.2903924, 17.9965445 40.2903621)",,
258643227,residential,False,False,95.222,,,,"LINESTRING (17.9957184 40.2925249, 17.996054 40.2917077)",,
258643261,residential,False,False,56.229,Via Puglia,,,"LINESTRING (17.9957184 40.2925249, 17.9950823 40.2923824)",,
258643261,residential,False,True,59.355,Via Puglia,,,"LINESTRING (17.9957184 40.2925249, 17.9963887 40.2926783)",,
258643286,residential,False,False,63.631,Via Liguria,,,"LINESTRING (17.9955497 40.2907142, 17.995755 40.2901638)",,
258643286,residential,False,True,24.227,Via Liguria,,,"LINESTRING (17.9955497 40.2907142, 17.9956731 40.2909107)",,
403453540,unclassified,False,True,33.668,,,,"LINESTRING (17.9955497 40.2907142, 17.9951678 40.2906316)",,
74228661,residential,False,False,30.75,Via Circonvallazione Salentina,,,"LINESTRING (17.9944193 40.2931211, 17.9947431 40.2932455)",,
258643203,residential,False,False,94.48,Via Lombardia,,,"LINESTRING (17.9944193 40.2931211, 17.9946733 40.2922938)",,
