osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,tunnel,bridge,width
732175268,SS260,Corso Umberto I,primary,50,False,True,12.389,"LINESTRING (13.292439 42.6279909, 13.2925678 42.6279323)",2,,,,
438791312,,,residential,30,False,True,21.301,"LINESTRING (13.2925918 42.628146, 13.292439 42.6279909)",,,,,
732175269,,Via del Castagneto,residential,30,False,True,13.07,"LINESTRING (13.2925918 42.628146, 13.2927187 42.6280746)",,,,,
732175270,,Via del Castagneto,residential,30,False,False,84.377,"LINESTRING (13.2925918 42.628146, 13.2917726 42.628607)",,,,,
299122282,,Via Alfredo Muzi,residential,50,True,False,85.59200000000001,"LINESTRING (13.2911371 42.6279212, 13.2916599 42.6279794, 13.2919343 42.6280473, 13.292089 42.6281123, 13.2921322 42.6281305)",,,,,
732175266,,Viale Saturnino Muzii,residential,50,True,False,58.362,"LINESTRING (13.2911371 42.6279212, 13.2911511 42.6280118, 13.2911622 42.6280301, 13.2912468 42.6281688, 13.291412 42.628366, 13.2914334 42.6283915)",,,,,
299122301,,,residential,,False,True,105.42999999999999,"LINESTRING (13.2917286 42.6250743, 13.2914913 42.6250822, 13.2914756 42.6250969, 13.2914576 42.6257344, 13.2914295 42.6258496)",,,,,
299122301,,,residential,,False,False,105.42999999999999,"LINESTRING (13.2914295 42.6258496, 13.2914576 42.6257344, 13.2914756 42.6250969, 13.2914913 42.6250822, 13.2917286 42.6250743)",,,,,
299122301,,,residential,,False,True,38.174,"LINESTRING (13.2914295 42.6258496, 13.2918027 42.6259758, 13.2918369 42.6260083)",,,,,
440291276,,,residential,,False,False,20.854,"LINESTRING (13.2914295 42.6258496, 13.2912619 42.6258083, 13.2912415 42.6257528)",,,,,
299122280,,,unclassified,,False,True,147.797,"LINESTRING (13.2943863 42.6283885, 13.2944708 42.6283076, 13.2944923 42.6282336, 13.2944936 42.628206, 13.2947042 42.6280313, 13.2947171 42.627992, 13.294676 42.6279435, 13.2946142 42.6278986, 13.2939972 42.6273284)",,,,,
438889402,,,residential,,False,True,91.85100000000001,"LINESTRING (13.2919077 42.6249588, 13.2918628 42.6249482, 13.291904 42.6248409, 13.2919623 42.6247422, 13.2920563 42.62467, 13.2921683 42.6246301, 13.2923559 42.6246389, 13.2925132 42.6247342, 13.2926084 42.6247945)",,,,,
438889390,,,residential,,False,True,100.27000000000001,"LINESTRING (13.2906576 42.6257638, 13.2908766 42.6258041, 13.2909462 42.6258169, 13.2913483 42.625899, 13.2916916 42.6259788, 13.2918369 42.6260083)",,,,,
79868430,,,residential,,False,False,53.477,"LINESTRING (13.2915938 42.6263848, 13.2909429 42.6264287)",,,,,
79868430,,,residential,,False,True,67.297,"LINESTRING (13.2915938 42.6263848, 13.2924129 42.6263295)",,,,,
"[438889387, 438889382, 1047396847]",,,residential,,False,True,144.581,"LINESTRING (13.2915938 42.6263848, 13.2916736 42.626994, 13.2917029 42.6271834, 13.2913875 42.6271949, 13.2910276 42.6272103)",,,,,
"[299122305, 906798446]",,Viale Saturnino Muzii,residential,50,True,False,79.554,"LINESTRING (13.2910276 42.6272103, 13.291053 42.6273751, 13.2911193 42.6278056, 13.2911371 42.6279212)",,,,,
"[438889387, 438889382, 1047396847]",,,residential,,False,False,144.58100000000002,"LINESTRING (13.2910276 42.6272103, 13.2913875 42.6271949, 13.2917029 42.6271834, 13.2916736 42.626994, 13.2915938 42.6263848)",,,,,
"[299122304, 732175272]",,,residential,,False,True,202.971,"LINESTRING (13.2946157 42.6286616, 13.2943529 42.6287583, 13.2941463 42.6287819, 13.2939961 42.6288431, 13.2937816 42.6289142, 13.2936134 42.6288446, 13.2931198 42.6283873, 13.2930639 42.6283437, 13.2927187 42.6280746)",,,,,
440291276,,,residential,,False,True,20.854,"LINESTRING (13.2912415 42.6257528, 13.2912619 42.6258083, 13.2914295 42.6258496)",,,,,
439249637,,Via Madonna della Porta,residential,30,True,False,27.732,"LINESTRING (13.2881399 42.6283351, 13.2881274 42.6283497, 13.2881201 42.628393, 13.2881649 42.6285786)",,,,,
"[906362184, 906362185, 439249636]",,Via Madonna della Porta,residential,30,False,False,158.306,"LINESTRING (13.2881399 42.6283351, 13.288108 42.6281519, 13.2881067 42.6281461, 13.2881045 42.6281227, 13.2881041 42.6280872, 13.2881031 42.6279999, 13.2881115 42.6278977, 13.2881096 42.6278689, 13.2881474 42.6278658, 13.288177 42.6278645, 13.2881975 42.6278495, 13.2882219 42.6278382, 13.288244 42.6277894, 13.2882791 42.6277374, 13.2883293 42.6276837, 13.2883882 42.6276791, 13.2885174 42.6276786, 13.2886444 42.6276843, 13.289006 42.6276686, 13.2890512 42.6276633, 13.2890965 42.6276515, 13.2891623 42.627614, 13.2892207 42.6275727)",,,,,
438784364,SS260,Strada Statale 260 Picente,primary,,False,False,87.13799999999999,"LINESTRING (13.2925131 42.6255629, 13.2925073 42.6252365, 13.2925035 42.6250185, 13.2925357 42.6248993, 13.2926084 42.6247945)",2,,,,
438784364,SS260,Strada Statale 260 Picente,primary,,False,True,84.54700000000001,"LINESTRING (13.2925131 42.6255629, 13.2925133 42.6255734, 13.2925247 42.6263232)",2,,,,
