osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction,access
64980918,Via Venti Aprile,residential,50,False,True,74.102,"LINESTRING (11.1948792 44.5485958, 11.1947738 44.5486599, 11.1945069 44.5488141, 11.1941555 44.5490178)",,,,,
64980918,Via Venti Aprile,residential,50,False,True,16.239,"LINESTRING (11.1933182 44.549355, 11.1931433 44.5494311)",,,,,
64980906,Via Efrem Benati,residential,50,False,False,138.197,"LINESTRING (11.1933182 44.549355, 11.1930867 44.5489999, 11.1925253 44.5482485)",,,,,
64980918,Via Venti Aprile,residential,50,False,False,76.307,"LINESTRING (11.1933182 44.549355, 11.1937783 44.5491894, 11.1939354 44.5491179, 11.1941555 44.5490178)",,,,,
75237737,Via del Risorgimento,residential,50,False,True,79.17,"LINESTRING (11.1880256 44.5462991, 11.188047 44.5463342, 11.1881769 44.5465518, 11.1882977 44.5467441, 11.1883825 44.5468747, 11.1883575 44.5469554)",,,,,
"[65050201, 203863783]","['Via Lunga', 'Via del Risorgimento']",residential,50,False,"[False, True]",92.47699999999999,"LINESTRING (11.1883575 44.5469554, 11.1884911 44.5469279, 11.1893027 44.546673, 11.1894309 44.5466312)",,,,,
75237737,Via del Risorgimento,residential,50,False,False,79.17,"LINESTRING (11.1883575 44.5469554, 11.1883825 44.5468747, 11.1882977 44.5467441, 11.1881769 44.5465518, 11.188047 44.5463342, 11.1880256 44.5462991)",,,,,
74141153,Via Giovanni Goldoni,unclassified,50,False,False,7.246,"LINESTRING (11.1948315 44.5485402, 11.1948792 44.5485958)",,,,,
64754209,Via Giovanni Goldoni,unclassified,50,False,True,110.334,"LINESTRING (11.1948315 44.5485402, 11.194351 44.5479897, 11.1942091 44.5478317, 11.1940989 44.5476965)",,,,,
64980918,Via Venti Aprile,residential,50,False,False,16.239,"LINESTRING (11.1931433 44.5494311, 11.1933182 44.549355)",,,,,
64980918,Via Venti Aprile,residential,50,False,True,32.974,"LINESTRING (11.1931433 44.5494311, 11.1927396 44.549503)",,,,,
373715759,Via Efrem Benati,residential,50,False,True,87.907,"LINESTRING (11.1931433 44.5494311, 11.1937375 44.5500987)",,,,,
65080256,Via fratelli Aldo e Bruno Zanetti,residential,30,True,False,27.247,"LINESTRING (11.193363 44.5463514, 11.1930564 44.5464623)",,,,,yes
75650903,Via F.lli Aldo e Bruno Zanetti,residential,30,True,False,2.619,"LINESTRING (11.193363 44.5463514, 11.1933785 44.5463722)",,,,,yes
75650997,Via Carlo Grimandi,living_street,,False,False,33.068,"LINESTRING (11.1927033 44.5469223, 11.1923496 44.5470801)",,,,,
75650967,Via Carlo Grimandi,living_street,,False,False,86.388,"LINESTRING (11.1927033 44.5469223, 11.1923455 44.5464592, 11.1920377 44.5465754)",,,,,
75650967,Via Carlo Grimandi,living_street,,False,True,50.653999999999996,"LINESTRING (11.1927033 44.5469223, 11.1930333 44.5468076, 11.1931919 44.5467463, 11.1932729 44.5467158)",,,,,
75650997,Via Carlo Grimandi,living_street,,False,True,33.068,"LINESTRING (11.1923496 44.5470801, 11.1927033 44.5469223)",,,,,
75650967,Via Carlo Grimandi,living_street,,False,True,86.388,"LINESTRING (11.1920377 44.5465754, 11.1923455 44.5464592, 11.1927033 44.5469223)",,,,,
68219401,Via Giovanni Goldoni,unclassified,50,False,True,7.546,"LINESTRING (11.1932729 44.5467158, 11.1933197 44.5467749)",,,,,
68219401,Via Giovanni Goldoni,unclassified,50,False,False,32.998999999999995,"LINESTRING (11.1932729 44.5467158, 11.1932258 44.5466596, 11.1930564 44.5464623)",,,,,
75650967,Via Carlo Grimandi,living_street,,False,False,50.653999999999996,"LINESTRING (11.1932729 44.5467158, 11.1931919 44.5467463, 11.1930333 44.5468076, 11.1927033 44.5469223)",,,,,
64924928,Via Marino Schiavina,unclassified,50,False,False,82.856,"LINESTRING (11.1930372 44.5442509, 11.194039 44.5440377)",,,,,
64924929,Via Baiesi,residential,50,False,True,18.605,"LINESTRING (11.1930372 44.5442509, 11.1931011 44.5444119)",,,,,
64924929,Via Baiesi,residential,50,False,False,206.792,"LINESTRING (11.1930372 44.5442509, 11.1929636 44.5440634, 11.1927276 44.5434555, 11.1924969 44.5427864, 11.1924647 44.5427023, 11.1923026 44.5424715)",,,,,
65080229,Via Claudio Calanchi,residential,50,False,True,36.277,"LINESTRING (11.1917921 44.5488852, 11.1917277 44.5485622)",,,,,
473563718,Via Claudio Calanchi,residential,50,True,False,38.259,"LINESTRING (11.1917921 44.5488852, 11.1914348 44.5486538)",,,,,
"[65080242, 65080244]",Via Claudio Calanchi,residential,50,False,"[False, True]",155.704,"LINESTRING (11.1917921 44.5488852, 11.191806 44.5489851, 11.1919411 44.5498699, 11.1920113 44.5502767)",,,,,
473563714,Via Claudio Calanchi,residential,50,False,True,24.42,"LINESTRING (11.1920113 44.5502767, 11.192025 44.5504961)",,,,,
473563715,Via Claudio Calanchi,residential,50,False,False,26.307,"LINESTRING (11.1920113 44.5502767, 11.1922442 44.5504453)",,,,,
"[65080242, 65080244]",Via Claudio Calanchi,residential,50,False,"[False, True]",155.704,"LINESTRING (11.1920113 44.5502767, 11.1919411 44.5498699, 11.191806 44.5489851, 11.1917921 44.5488852)",,,,,
64924929,Via Baiesi,residential,50,False,False,18.605,"LINESTRING (11.1931011 44.5444119, 11.1930372 44.5442509)",,,,,
878936315,Via Cesare Chiarini,residential,,False,True,45.63,"LINESTRING (11.1931011 44.5444119, 11.1925493 44.5445291)",,,,,
64924929,Via Baiesi,residential,50,False,True,92.278,"LINESTRING (11.1931011 44.5444119, 11.1932265 44.5447096, 11.1934947 44.5451416, 11.1935217 44.5451841)",,,,,
878936315,Via Cesare Chiarini,residential,,False,False,45.63,"LINESTRING (11.1925493 44.5445291, 11.1931011 44.5444119)",,,,,
65050211,Via Sandro Pertini,residential,50,False,True,28.03,"LINESTRING (11.1925493 44.5445291, 11.1924482 44.5446152, 11.1923136 44.5447169)",,,,,
64924929,Via Baiesi,residential,50,False,False,12.34,"LINESTRING (11.1923026 44.5424715, 11.1922387 44.5423703)",,,,,
148200245,Via Cesare Chiarini,residential,,True,False,49.562,"LINESTRING (11.1923026 44.5424715, 11.1917558 44.5426878)",,,,,
64924929,Via Baiesi,residential,50,False,True,206.792,"LINESTRING (11.1923026 44.5424715, 11.1924647 44.5427023, 11.1924969 44.5427864, 11.1927276 44.5434555, 11.1929636 44.5440634, 11.1930372 44.5442509)",,,,,
202035912,Via Renato Rumpianesi,residential,,False,False,34.294000000000004,"LINESTRING (11.1992459 44.5450028, 11.1992734 44.5452139, 11.1993314 44.545301)",,,,,
202035914,Via Renato Rumpianesi,residential,,False,False,113.83600000000001,"LINESTRING (11.1986383 44.5452879, 11.1986627 44.5456165, 11.1987299 44.5456753, 11.1987665 44.5460039, 11.1987971 44.5460779, 11.1988642 44.5461845, 11.1989485 44.5462584)",,,,,
202035912,Via Renato Rumpianesi,residential,,False,False,26.277,"LINESTRING (11.1993314 44.545301, 11.1994047 44.545314, 11.1994169 44.5454185, 11.199423 44.545462, 11.1993894 44.545486)",,,,,
202035913,Via Renato Rumpianesi,residential,,False,True,22.756,"LINESTRING (11.1993314 44.545301, 11.1993366 44.5453988, 11.1993458 44.5454706, 11.1993894 44.545486)",,,,,
202035912,Via Renato Rumpianesi,residential,,False,True,34.294000000000004,"LINESTRING (11.1993314 44.545301, 11.1992734 44.5452139, 11.1992459 44.5450028)",,,,,
202035912,Via Renato Rumpianesi,residential,,False,False,45.209,"LINESTRING (11.1993894 44.545486, 11.1994297 44.5457437, 11.1994404 44.5457884, 11.1994557 44.5458199, 11.1995188 44.5458717)",,,,,
202035912,Via Renato Rumpianesi,residential,,False,True,26.277,"LINESTRING (11.1993894 44.545486, 11.199423 44.545462, 11.1994169 44.5454185, 11.1994047 44.545314, 11.1993314 44.545301)",,,,,
202035913,Via Renato Rumpianesi,residential,,False,False,22.756,"LINESTRING (11.1993894 44.545486, 11.1993458 44.5454706, 11.1993366 44.5453988, 11.1993314 44.545301)",,,,,
65050199,Via Renato Rumpianesi,unclassified,50,False,False,62.42999999999999,"LINESTRING (11.1989485 44.5462584, 11.1991805 44.546116, 11.1995188 44.5458717)",,,,,
65050199,Via Renato Rumpianesi,unclassified,50,False,True,185.23800000000003,"LINESTRING (11.1989485 44.5462584, 11.1988753 44.5462993, 11.1988413 44.5463183, 11.198336 44.5465937, 11.1974991 44.546949, 11.1969913 44.5471645)",,,,,
202035914,Via Renato Rumpianesi,residential,,False,True,113.83600000000001,"LINESTRING (11.1989485 44.5462584, 11.1988642 44.5461845, 11.1987971 44.5460779, 11.1987665 44.5460039, 11.1987299 44.5456753, 11.1986627 44.5456165, 11.1986383 44.5452879)",,,,,
202036252,Via Umberto Zucchini,residential,,False,False,52.704,"LINESTRING (11.1970484 44.5462988, 11.1964749 44.5465388)",,,,,
202036252,Via Umberto Zucchini,residential,,False,True,52.704,"LINESTRING (11.1964749 44.5465388, 11.1970484 44.5462988)",,,,,
64980898,Via Quattro Novembre,unclassified,50,True,False,80.72200000000001,"LINESTRING (11.1964749 44.5465388, 11.1966987 44.546817, 11.1969913 44.5471645)",,,,,
202036878,Via Lunga,tertiary,,False,True,33.968,"LINESTRING (11.1898604 44.5468906, 11.1897512 44.5465952)",,,,,
202036877,Via Lunga,tertiary,,True,False,17.733,"LINESTRING (11.1898604 44.5468906, 11.1899228 44.5469527, 11.1899642 44.5469796, 11.1900103 44.5470076)",,,,,
202036876,Via Lunga,tertiary,,True,False,10.825,"LINESTRING (11.1898828 44.5469866, 11.1898716 44.5469466, 11.1898604 44.5468906)",,,,,
202036874,Via Lunga,tertiary,,True,False,15.8,"LINESTRING (11.1900103 44.5470076, 11.1900366 44.5470439, 11.1900473 44.5470932, 11.1900506 44.5471445)",,,,,
202036877,Via Lunga,tertiary,,True,False,26.275,"LINESTRING (11.1900103 44.5470076, 11.1900927 44.5470282, 11.1901499 44.5470364, 11.1902194 44.5470439, 11.1902755 44.5470479, 11.1903347 44.5470469)",,,,,
391161185,Via Emilia,secondary,50,False,True,24.993,"LINESTRING (11.1903347 44.5470469, 11.1900506 44.5471445)",SS9,,,,
"[312057360, 391161185, 312057362]",Via Emilia,secondary,50,False,False,129.285,"LINESTRING (11.1903347 44.5470469, 11.1910591 44.5467979, 11.1910768 44.5467918, 11.1911501 44.5467647, 11.191295 44.5467169, 11.1917024 44.546574, 11.1918009 44.5465372)",SS9,,yes,,
391161185,Via Emilia,secondary,50,False,False,24.993,"LINESTRING (11.1900506 44.5471445, 11.1903347 44.5470469)",SS9,,,,
391161185,Via Emilia,secondary,50,False,True,20.402,"LINESTRING (11.1900506 44.5471445, 11.1898187 44.5472242)",SS9,,,,
202036876,Via Lunga,tertiary,,True,False,22.667,"LINESTRING (11.1900506 44.5471445, 11.1900137 44.5471265, 11.1899689 44.5470999, 11.1899352 44.5470732, 11.1899015 44.5470252, 11.1898828 44.5469866)",,,,,
391161185,Via Emilia,secondary,50,False,False,20.402,"LINESTRING (11.1898187 44.5472242, 11.1900506 44.5471445)",SS9,,,,
391161185,Via Emilia,secondary,50,False,True,76.656,"LINESTRING (11.1898187 44.5472242, 11.1889503 44.5475279)",SS9,,,,
202036875,Via Lunga,tertiary,,True,False,27.945999999999998,"LINESTRING (11.1898187 44.5472242, 11.1898772 44.5471518, 11.1898959 44.5471012, 11.1898978 44.5470545, 11.1898828 44.5469866)",,,,,
391161185,Via Emilia,secondary,50,False,False,76.656,"LINESTRING (11.1889503 44.5475279, 11.1898187 44.5472242)",SS9,,,,
391161185,Via Emilia,secondary,50,False,True,10.647,"LINESTRING (11.1889503 44.5475279, 11.1888297 44.5475701)",SS9,,,,
202037204,Via Venticinque Aprile,residential,,True,False,32.269000000000005,"LINESTRING (11.1889503 44.5475279, 11.188935 44.5475737, 11.1889309 44.5476122, 11.1889309 44.5476585, 11.1889336 44.5477057, 11.1889404 44.5477433, 11.1889542 44.5478157)",,,,,
391161185,Via Emilia,secondary,50,False,False,10.647,"LINESTRING (11.1888297 44.5475701, 11.1889503 44.5475279)",SS9,,,,
391161185,Via Emilia,secondary,50,False,True,90.442,"LINESTRING (11.1888297 44.5475701, 11.1883673 44.547728, 11.1882491 44.5477684, 11.1878096 44.5479345)",SS9,,,,
479678092,Rotatoria Caduti di Nassiriya,secondary,,True,False,20.846,"LINESTRING (11.1870186 44.5481184, 11.1870483 44.5480875, 11.1870878 44.5480627, 11.1871345 44.5480455, 11.1871858 44.548037, 11.1872384 44.5480376)",,,,roundabout,
65050183,Rotatoria Caduti di Nassiriya,secondary,,True,False,10.086,"LINESTRING (11.1871978 44.5483404, 11.1871355 44.5483315, 11.1870795 44.5483098)",,,,roundabout,
479678092,Rotatoria Caduti di Nassiriya,secondary,,True,False,7.74,"LINESTRING (11.1872384 44.5480376, 11.1872856 44.5480464, 11.1873288 44.5480627)",,,,roundabout,
65379067,Via delle Terremare,tertiary,50,False,True,4.752,"LINESTRING (11.1882031 44.5492731, 11.1882398 44.5493069)",,,,,
65379067,Via delle Terremare,tertiary,50,False,False,109.57,"LINESTRING (11.1882031 44.5492731, 11.1878022 44.5489037, 11.1877092 44.548818, 11.187613 44.5487268, 11.187571 44.5486852, 11.1875262 44.5486339, 11.187419 44.5484662)",,,,,
65379067,Via delle Terremare,tertiary,50,False,False,4.752,"LINESTRING (11.1882398 44.5493069, 11.1882031 44.5492731)",,,,,
64754206,Via Venticinque Aprile,residential,50,False,False,36.509,"LINESTRING (11.1882398 44.5493069, 11.1884572 44.5492612, 11.1886845 44.5492214)",,,,,
65379067,Via delle Terremare,tertiary,50,False,True,126.075,"LINESTRING (11.1882398 44.5493069, 11.1888664 44.5498843, 11.1892061 44.5502076)",,,,,
64924929,Via Baiesi,residential,50,False,False,92.27799999999999,"LINESTRING (11.1935217 44.5451841, 11.1934947 44.5451416, 11.1932265 44.5447096, 11.1931011 44.5444119)",,,,,
64924929,Via Baiesi,residential,50,False,True,75.771,"LINESTRING (11.1935217 44.5451841, 11.193899 44.545777, 11.1939199 44.5458035)",,,,,
65155608,Via Fratelli Ferrari,residential,,True,False,98.243,"LINESTRING (11.1935217 44.5451841, 11.1934706 44.545197, 11.1932698 44.5452662, 11.1936695 44.5458578, 11.1936882 44.5458839)",,,,,
64924929,Via Baiesi,residential,50,False,True,12.34,"LINESTRING (11.1922387 44.5423703, 11.1923026 44.5424715)",,,,,
148200245,Via Cesare Chiarini,residential,,True,False,47.202999999999996,"LINESTRING (11.1917558 44.5426878, 11.191535 44.5428529, 11.191542 44.5429356, 11.1916088 44.5430387)",,,,,
65050198,Via C. Chiarini,unclassified,50,False,False,75.225,"LINESTRING (11.1916088 44.5430387, 11.1914699 44.5430911, 11.191404 44.5431197, 11.1913148 44.5431583, 11.191128 44.5432355, 11.1909919 44.543292, 11.1907878 44.543378)",,,,,
148200245,Via Cesare Chiarini,residential,,True,False,181.797,"LINESTRING (11.1916088 44.5430387, 11.1916386 44.5430847, 11.1920731 44.5437346, 11.1922716 44.5440673, 11.192371 44.5442391, 11.1924663 44.544404, 11.1925195 44.5444936, 11.1925493 44.5445291)",,,,,
183743767,Via Lunga,tertiary,50,False,True,4.305,"LINESTRING (11.1897118 44.5464953, 11.1896983 44.5464578)",,,,,
"[202036878, 183743767]",Via Lunga,tertiary,50,False,False,11.539,"LINESTRING (11.1897118 44.5464953, 11.189731 44.5465436, 11.1897512 44.5465952)",,,,,
202036878,Via Lunga,tertiary,,False,False,33.968,"LINESTRING (11.1897512 44.5465952, 11.1898604 44.5468906)",,,,,
"[202036878, 183743767]",Via Lunga,tertiary,50,False,True,11.539,"LINESTRING (11.1897512 44.5465952, 11.189731 44.5465436, 11.1897118 44.5464953)",,,,,
203863785,Via Lunga,residential,,True,False,25.708,"LINESTRING (11.1897512 44.5465952, 11.1896921 44.5466004, 11.1895647 44.5466127, 11.1894309 44.5466312)",,,,,
"[65050201, 203863783]","['Via Lunga', 'Via del Risorgimento']",residential,50,False,"[False, True]",92.47699999999999,"LINESTRING (11.1894309 44.5466312, 11.1893027 44.546673, 11.1884911 44.5469279, 11.1883575 44.5469554)",,,,,
442663885,Via Lunga,residential,,True,False,26.906,"LINESTRING (11.1894309 44.5466312, 11.1895626 44.5465666, 11.1896597 44.5465204, 11.1897118 44.5464953)",,,,,
64754219,Via Venticinque Aprile,residential,50,False,True,25.347,"LINESTRING (11.1917277 44.5485622, 11.1914348 44.5486538)",,,,,
65080229,Via Claudio Calanchi,residential,50,False,False,36.277,"LINESTRING (11.1917277 44.5485622, 11.1917921 44.5488852)",,,,,
"[64754219, 817858076, 817858077]",Via Venticinque Aprile,residential,50,False,False,72.21199999999999,"LINESTRING (11.1917277 44.5485622, 11.191781 44.5485418, 11.1919932 44.5484657, 11.1920172 44.5484558, 11.1920442 44.5484443, 11.1925253 44.5482485)",,,yes,,
260034164,Via Giovanni Goldoni,unclassified,,False,True,13.934,"LINESTRING (11.1935295 44.5470353, 11.1936246 44.5471407)",,,,,
68219395,Via Giovanni Goldoni,unclassified,50,True,False,38.817,"LINESTRING (11.1935295 44.5470353, 11.1935094 44.5470379, 11.1934757 44.5470343, 11.1934476 44.5470244, 11.1934211 44.5470113, 11.1933954 44.5469929, 11.1933548 44.5469527, 11.1933263 44.5469099, 11.1933048 44.546863, 11.193297 44.5468195, 11.1933049 44.5467878, 11.1933197 44.5467749)",,,,,
373715759,Via Efrem Benati,residential,50,False,False,80.845,"LINESTRING (11.194365 44.5506689, 11.1943409 44.5506535, 11.194309 44.5506283, 11.194271 44.5505836, 11.1942223 44.5505262, 11.1941834 44.5504808, 11.1941391 44.5504391, 11.1938578 44.5502159, 11.1937375 44.5500987)",,,,,
878939657,,residential,,False,True,40.517,"LINESTRING (11.190292 44.5503693, 11.1902383 44.5502959, 11.1902144 44.5502656, 11.1901657 44.5502202, 11.1901228 44.5501875, 11.1899886 44.5500786)",,,,,
64924928,Via Marino Schiavina,unclassified,50,False,False,41.954,"LINESTRING (11.1945133 44.5438958, 11.1950025 44.5437516)",,,,,
64924928,Via Marino Schiavina,unclassified,50,False,True,40.766,"LINESTRING (11.1945133 44.5438958, 11.194039 44.5440377)",,,,,
684345621,,residential,,False,False,23.798,"LINESTRING (11.1945133 44.5438958, 11.1946202 44.5440958)",,,,,
684345621,,residential,,False,True,89.881,"LINESTRING (11.1945979 44.544711, 11.1949071 44.5446326, 11.1946202 44.5440958)",,,,,
684345621,,residential,,False,True,23.798,"LINESTRING (11.1946202 44.5440958, 11.1945133 44.5438958)",,,,,
684345622,,residential,,False,False,48.819,"LINESTRING (11.1946202 44.5440958, 11.1952055 44.5439589)",,,,,
684345621,,residential,,False,False,89.881,"LINESTRING (11.1946202 44.5440958, 11.1949071 44.5446326, 11.1945979 44.544711)",,,,,
684345622,,residential,,False,True,48.819,"LINESTRING (11.1952055 44.5439589, 11.1946202 44.5440958)",,,,,
875471032,Via Claudio Calanchi,residential,50,True,False,32.368,"LINESTRING (11.1932946 44.5511182, 11.19322 44.5511522, 11.1931821 44.5511443, 11.193094 44.55108, 11.1929862 44.5510013)",,,,,
875471036,Via Claudio Calanchi,residential,50,False,True,48.326,"LINESTRING (11.1932946 44.5511182, 11.1935897 44.5509939, 11.1936256 44.5509431, 11.1936135 44.5508756, 11.1935559 44.5508247)",,,,,
473563717,Via Claudio Calanchi,residential,50,False,True,85.319,"LINESTRING (11.1929862 44.5510013, 11.1926896 44.550779, 11.1922442 44.5504453)",,,,,
875471031,Via Claudio Calanchi,residential,50,True,False,30.14,"LINESTRING (11.1929862 44.5510013, 11.1931571 44.5510057, 11.1932946 44.5511182)",,,,,
875471036,Via Claudio Calanchi,residential,50,False,False,48.326,"LINESTRING (11.1935559 44.5508247, 11.1936135 44.5508756, 11.1936256 44.5509431, 11.1935897 44.5509939, 11.1932946 44.5511182)",,,,,
