osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel
564151201,,Via Mura Fossato,residential,,False,False,245.65599999999998,"LINESTRING (12.4196779 43.9845935, 12.4196336 43.9844759, 12.4196309 43.9844373, 12.4198589 43.984252, 12.4202156 43.9840648, 12.4204543 43.9839374, 12.4208276 43.9836469, 12.4206953 43.9834919, 12.4205349 43.983304, 12.4205013 43.983124, 12.4204718 43.9830091, 12.4205287 43.9828408)",no,
1235498304,,Via Nanni,unclassified,,False,False,8.388,"LINESTRING (12.4249956 43.9802044, 12.4249171 43.9801544)",,
1235498304,,Via Nanni,unclassified,,False,True,1.165,"LINESTRING (12.4249956 43.9802044, 12.4250059 43.9802118)",,
1235498302,,Via Nanni,unclassified,,False,False,17.191,"LINESTRING (12.4249171 43.9801544, 12.4247603 43.9800487)",,
1235498304,,Via Nanni,unclassified,,False,True,8.388,"LINESTRING (12.4249171 43.9801544, 12.4249956 43.9802044)",,
1235498302,,Via Nanni,unclassified,,False,True,17.191,"LINESTRING (12.4247603 43.9800487, 12.4249171 43.9801544)",,
1235498303,,Via Nanni,unclassified,,False,False,19.723,"LINESTRING (12.4247603 43.9800487, 12.4246014 43.9799131)",,
1235498300,,Via Pazzini,unclassified,,True,False,15.057,"LINESTRING (12.4250059 43.9802118, 12.4248658 43.9803022)",,
1235498304,,Via Nanni,unclassified,,False,False,1.165,"LINESTRING (12.4250059 43.9802118, 12.4249956 43.9802044)",,
454092198,,Via Nanni,unclassified,,False,True,98.606,"LINESTRING (12.4250059 43.9802118, 12.4252552 43.9803919, 12.4258334 43.9808684)",,
1235798154,,Via Sant'Andrea,residential,,False,True,90.878,"LINESTRING (12.4200321 43.9847699, 12.4201929 43.9847228, 12.4203755 43.9845774, 12.4204823 43.9845162, 12.4205741 43.9844799, 12.4207383 43.9843948, 12.4208141 43.9843295, 12.4208864 43.9842535)",,
"[163864912, 742152445, 1236563902, 1236563901]",,Via Sant'Agostino,unclassified,,False,True,80.826,"LINESTRING (12.419337 43.9851229, 12.419193 43.9849466, 12.419177 43.9848974, 12.4194726 43.9847053, 12.4195875 43.9846427, 12.41962 43.984625, 12.4196779 43.9845935)",,building_passage
