osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,bridge,lanes,junction,access
84203429,Via Bartolo Lucano,residential,False,True,125.88799999999999,"LINESTRING (13.2162932 46.2126489, 13.2164077 46.2126509, 13.2164714 46.2126527, 13.216551 46.2126711, 13.2166423 46.2126961, 13.216714 46.2127264, 13.2167806 46.2127576, 13.2168411 46.2127873, 13.2168832 46.2128091, 13.2169473 46.2128254, 13.2170007 46.2128305, 13.2170818 46.2128299, 13.2172068 46.2128168, 13.2174899 46.212771, 13.2176705 46.212749, 13.217851 46.2127443)",,,,,,,
216674452,Via delle Betulle,residential,False,True,124.812,"LINESTRING (13.2162932 46.2126489, 13.216255 46.2136325, 13.2162551 46.213771)",,,,,,,
84203429,Via Bartolo Lucano,residential,False,False,125.88799999999999,"LINESTRING (13.217851 46.2127443, 13.2176705 46.212749, 13.2174899 46.212771, 13.2172068 46.2128168, 13.2170818 46.2128299, 13.2170007 46.2128305, 13.2169473 46.2128254, 13.2168832 46.2128091, 13.2168411 46.2127873, 13.2167806 46.2127576, 13.216714 46.2127264, 13.2166423 46.2126961, 13.216551 46.2126711, 13.2164714 46.2126527, 13.2164077 46.2126509, 13.2162932 46.2126489)",,,,,,,
84203429,Via Bartolo Lucano,residential,False,True,106.45899999999999,"LINESTRING (13.217851 46.2127443, 13.2180296 46.2127525, 13.2182133 46.2127779, 13.2185059 46.21283, 13.2190664 46.2129312, 13.219118 46.2129385, 13.2191678 46.2129351, 13.2191988 46.212927)",,,,,,,
134020994,Via David Maria Turoldo,residential,False,True,57.476,"LINESTRING (13.217851 46.2127443, 13.2178085 46.2130776, 13.2177824 46.213259)",,,,,,,
103036677,Via dei Camavitto,living_street,False,False,139.28799999999998,"LINESTRING (13.2246765 46.2120025, 13.2246332 46.2120339, 13.2246118 46.2120679, 13.2245794 46.2120916, 13.2244767 46.2121371, 13.2243046 46.2122147, 13.2241284 46.2122878, 13.2238961 46.2123841, 13.2233502 46.2126137, 13.2231646 46.2126728)",,30,,,1,,
103062219,Via Arturo Malignani,tertiary,False,False,80.45100000000001,"LINESTRING (13.2245319 46.2175783, 13.2245701 46.2175902, 13.2247567 46.2176513, 13.2250336 46.2177553, 13.2254061 46.2178749, 13.2254707 46.2178963)",,,,,,,
162275803,Via Oltretorre,tertiary,False,False,13.224,"LINESTRING (13.2245319 46.2175783, 13.2245109 46.217631, 13.2244826 46.2176922)",,,,,,,
162275803,Via Oltretorre,tertiary,False,True,249.787,"LINESTRING (13.2245319 46.2175783, 13.2245445 46.2175512, 13.2245658 46.2175054, 13.224617 46.2174096, 13.2246884 46.2173077, 13.2248079 46.2171597, 13.2249232 46.2170205, 13.2249487 46.216986, 13.2251541 46.2167083, 13.2253276 46.2164736, 13.2255467 46.216184, 13.2255995 46.2161142, 13.2259109 46.2157154, 13.2260153 46.2155826)",,,,,,,
103062268,Via Riviera,living_street,False,True,20.085,"LINESTRING (13.2179291 46.2175841, 13.2179002 46.2175299, 13.2177965 46.2174928, 13.2177378 46.2174818)",,,,,,,
216674450,Via Pietro Coianiz,tertiary,False,False,113.17699999999999,"LINESTRING (13.2179291 46.2175841, 13.2180449 46.2176148, 13.2181604 46.2176388, 13.218302 46.2176368, 13.2184667 46.2176108, 13.2186012 46.2175656, 13.2187065 46.2175266, 13.2187749 46.2175348, 13.2188478 46.2175735, 13.219116 46.2178536)",,,,,,,
103062300,Via Rabagnolo,living_street,False,False,281.637,"LINESTRING (13.2277699 46.2162209, 13.2275928 46.216412, 13.2275428 46.2164736, 13.2274939 46.2165312, 13.227181 46.2168755, 13.2269591 46.2171, 13.2269423 46.2171363, 13.2269237 46.2172506, 13.2269129 46.2172804, 13.2267774 46.2174205, 13.2266139 46.2175906, 13.2262592 46.2178539, 13.2261917 46.2178879, 13.2261117 46.2179155, 13.2260124 46.2179285, 13.2259239 46.217927, 13.2258245 46.2179154, 13.2256103 46.2178836, 13.2255259 46.2178783, 13.2254707 46.2178963)",,,,,2,,
103036677,Via dei Camavitto,living_street,False,False,10.685,"LINESTRING (13.2231646 46.2126728, 13.2230426 46.2127187)",,30,,,1,,
103036677,Via dei Camavitto,living_street,False,True,139.288,"LINESTRING (13.2231646 46.2126728, 13.2233502 46.2126137, 13.2238961 46.2123841, 13.2241284 46.2122878, 13.2243046 46.2122147, 13.2244767 46.2121371, 13.2245794 46.2120916, 13.2246118 46.2120679, 13.2246332 46.2120339, 13.2246765 46.2120025)",,30,,,1,,
1230540338,Via dei Camavitto,living_street,False,False,34.482,"LINESTRING (13.2231646 46.2126728, 13.2231671 46.2126192, 13.2231868 46.2126041, 13.2232556 46.2124429, 13.2232963 46.2124199, 13.2233371 46.2124055)",,30,,,2,,
133608779,Via Sottocolleverzan,living_street,False,True,122.924,"LINESTRING (13.2252578 46.212836, 13.2251378 46.2129205, 13.2242589 46.2134962, 13.2241173 46.2136092)",,,,,,,
133608780,Via Sottocolleverzan,living_street,False,True,166.114,"LINESTRING (13.2246734 46.21259, 13.2237096 46.2132442, 13.2236599 46.2133012, 13.2236286 46.2133664, 13.2237128 46.2134469, 13.223914 46.2135455, 13.2241173 46.2136092)",,,,,,,
133608779,Via Sottocolleverzan,living_street,False,False,122.924,"LINESTRING (13.2241173 46.2136092, 13.2242589 46.2134962, 13.2251378 46.2129205, 13.2252578 46.212836)",,,,,,,
133608779,Via Sottocolleverzan,living_street,False,True,75.55499999999999,"LINESTRING (13.2241173 46.2136092, 13.2241044 46.2137171, 13.2239164 46.2142733)",,,,,,,
133608780,Via Sottocolleverzan,living_street,False,False,166.114,"LINESTRING (13.2241173 46.2136092, 13.223914 46.2135455, 13.2237128 46.2134469, 13.2236286 46.2133664, 13.2236599 46.2133012, 13.2237096 46.2132442, 13.2246734 46.21259)",,,,,,,
443150456,Via Sottocolleverzan,residential,False,False,12.381,"LINESTRING (13.2239164 46.2142733, 13.2237574 46.2142562)",,,,,,,
443150456,Via Sottocolleverzan,residential,False,True,26.237,"LINESTRING (13.2239164 46.2142733, 13.224254 46.2143065)",,,,,,,
133608779,Via Sottocolleverzan,living_street,False,False,75.55499999999999,"LINESTRING (13.2239164 46.2142733, 13.2241044 46.2137171, 13.2241173 46.2136092)",,,,,,,
133608773,Viale Giacomo Matteotti,living_street,False,True,136.54,"LINESTRING (13.2184579 46.2149123, 13.2185762 46.2161375)",,,,,,,
380552202,Viale Giacomo Matteotti,secondary,False,False,32.882,"LINESTRING (13.2184579 46.2149123, 13.2180309 46.2149244)",SR356,50,,,2,,
"[1111168921, 380552202, 31137983]","['Piazza Libertà', 'Viale Giacomo Matteotti']",secondary,False,True,94.778,"LINESTRING (13.2184579 46.2149123, 13.219036 46.2148875, 13.2193336 46.2148763, 13.2194087 46.214875, 13.2195113 46.2148736, 13.2196127 46.2148553, 13.2196735 46.2148286)",SR356,50,,,2,,
133608772,Viale Giacomo Matteotti,living_street,False,True,124.453,"LINESTRING (13.2180309 46.2149244, 13.2180931 46.2160428)",,,,,,,
380552202,Viale Giacomo Matteotti,secondary,False,False,57.083,"LINESTRING (13.2180309 46.2149244, 13.2172891 46.2149329)",SR356,50,,,2,,
380552202,Viale Giacomo Matteotti,secondary,False,True,32.882,"LINESTRING (13.2180309 46.2149244, 13.2184579 46.2149123)",SR356,50,,,2,,
380552202,Viale Giacomo Matteotti,secondary,False,True,57.083,"LINESTRING (13.2172891 46.2149329, 13.2180309 46.2149244)",SR356,50,,,2,,
133608776,Viale Giacomo Matteotti,living_street,False,True,131.707,"LINESTRING (13.2172891 46.2149329, 13.2172608 46.2159408, 13.2172228 46.2161152)",,,,,,,
