osmid,lanes,ref,highway,maxspeed,access,oneway,reversed,length,geometry,junction,name,bridge,width
28289611,2,,tertiary,30,,False,False,63.754000000000005,"LINESTRING (11.0217005 45.5185692, 11.0212654 45.5186107, 11.0210201 45.5186246, 11.0208871 45.5186277)",,Via Guglielmo Marconi,,
329113139,,,residential,30,,False,True,54.405,"LINESTRING (11.0217005 45.5185692, 11.0217133 45.5186246, 11.0217494 45.5189148, 11.0217716 45.5190558)",,Via Giuseppe Saragat,,
"[162833121, 1005007010, 1043576043]",2,,tertiary,,,False,True,60.699,"LINESTRING (11.0217005 45.5185692, 11.0219199 45.5185494, 11.0221012 45.5185217, 11.0222557 45.5184813, 11.0224492 45.518429)",,"['Via Guglielmo Marconi', 'Via Asiago']",,
70992869,,,residential,30,,False,False,34.513,"LINESTRING (11.0207195 45.5208758, 11.0209933 45.5211198)",,Via Enrico De Nicola,,
70992869,,,residential,30,,False,True,44.487,"LINESTRING (11.0207195 45.5208758, 11.0203861 45.520551)",,Via Enrico De Nicola,,
70992604,,,residential,,,False,True,261.169,"LINESTRING (11.0207195 45.5208758, 11.0198941 45.5213414, 11.0198019 45.5213796, 11.0197096 45.5213796, 11.0196316 45.5213547, 11.0192295 45.5209935, 11.0192082 45.5209471, 11.0192082 45.520894, 11.0192484 45.5208559, 11.0201472 45.5203638)",,Via Luigi Einaudi,,
70992869,,,residential,30,,False,True,38.848,"LINESTRING (11.0213014 45.5213945, 11.0209933 45.5211198)",,Via Enrico De Nicola,,
70992362,,,residential,,,False,False,188.16899999999998,"LINESTRING (11.0213014 45.5213945, 11.02115 45.521484, 11.0194239 45.522459)",,Via Giovanni Gronchi,,
70992869,,,residential,30,,False,False,73.262,"LINESTRING (11.0213014 45.5213945, 11.0217933 45.5218137, 11.0219043 45.5219)",,Via Enrico De Nicola,,
378001943,2,,tertiary,,,False,False,134.19,"LINESTRING (11.0162892 45.5214319, 11.0163739 45.5211947, 11.016713 45.5202622)",,Via Roma,,
128134782,2,,residential,,,False,True,70.741,"LINESTRING (11.0174674 45.5213592, 11.0172149 45.5219703)",,Via dell'Industria,,
71276983,,,residential,,,False,True,97.972,"LINESTRING (11.0174674 45.5213592, 11.0169075 45.5212487, 11.0165987 45.5211734, 11.0166671 45.5209337)",,Via Degli Olivetani,,
128134782,2,,residential,,,False,False,46.641000000000005,"LINESTRING (11.0174674 45.5213592, 11.0175265 45.5212102, 11.017678 45.5209676)",,Via dell'Industria,,
71276991,,,residential,,,False,False,49.827,"LINESTRING (11.0165928 45.5218663, 11.0172149 45.5219703)",,,,
329552779,,,residential,,,True,False,96.775,"LINESTRING (11.0156919 45.5181751, 11.0156715 45.5173049)",,Via Generale Vittorio Emanuele Rossi,,5
71276944,,,residential,,,False,False,56.018,"LINESTRING (11.0156919 45.5181751, 11.016146 45.5181744, 11.0162296 45.5181379, 11.0163753 45.5180816)",,,,
71276983,,,residential,,,False,False,97.972,"LINESTRING (11.0166671 45.5209337, 11.0165987 45.5211734, 11.0169075 45.5212487, 11.0174674 45.5213592)",,Via Degli Olivetani,,
71276944,,,residential,,,False,True,56.018,"LINESTRING (11.0163753 45.5180816, 11.0162296 45.5181379, 11.016146 45.5181744, 11.0156919 45.5181751)",,,,
128134789,2,,tertiary,,,False,False,58.998000000000005,"LINESTRING (11.0163753 45.5180816, 11.0163755 45.518053, 11.016342 45.5176226, 11.0163294 45.5175522)",,Via Roma,,
"[378001941, 128134789, 1043576062, 1043576063]",2,,tertiary,,,False,True,160.95800000000003,"LINESTRING (11.0163753 45.5180816, 11.016379 45.5184363, 11.0163794 45.5184727, 11.0163827 45.5185456, 11.0164371 45.5186432, 11.0164926 45.518725, 11.0164538 45.5188641, 11.0164669 45.5189641, 11.0164797 45.5190338, 11.0165193 45.5193017, 11.0165595 45.5194652, 11.016566 45.5195054)",,Via Roma,,
71276991,,,residential,,,False,True,49.827,"LINESTRING (11.0172149 45.5219703, 11.0165928 45.5218663)",,,,
128134782,2,,residential,,,False,False,70.741,"LINESTRING (11.0172149 45.5219703, 11.0174674 45.5213592)",,Via dell'Industria,,
128134782,2,,residential,,,False,True,96.887,"LINESTRING (11.0172149 45.5219703, 11.0169737 45.5226027, 11.0168758 45.5228083)",,Via dell'Industria,,
138310319,,,tertiary,,,True,False,8.715,"LINESTRING (11.0224234 45.5175566, 11.0224533 45.5175401, 11.0224881 45.5175295, 11.0225235 45.5175255)",roundabout,,,
138310324,,,trunk_link,,no,True,False,157.702,"LINESTRING (11.0224234 45.5175566, 11.0223779 45.5174706, 11.0223304 45.5174159, 11.0222658 45.5173873, 11.0221843 45.5173778, 11.0221096 45.5173945, 11.0220756 45.5174159, 11.0220315 45.5174683, 11.0220315 45.5176801, 11.0220533 45.5178792, 11.0220806 45.5182409, 11.0219688 45.5184567)",,,,
162833119,,SP6,trunk,90,,False,False,3.162,"LINESTRING (11.0219688 45.5184567, 11.0219708 45.5184851)",,,,
138310319,,,tertiary,,,True,False,26.608,"LINESTRING (11.0225215 45.517735, 11.0224739 45.5177275, 11.0224322 45.5177096, 11.022401 45.5176833, 11.0223835 45.5176514, 11.0223815 45.5176173, 11.0223953 45.5175845, 11.0224234 45.5175566)",roundabout,,,
310206226,,,residential,,,False,True,118.17600000000002,"LINESTRING (11.0131628 45.5191232, 11.0130481 45.5189636, 11.0129558 45.5188791, 11.0127286 45.5186693, 11.012713 45.5186366, 11.0126806 45.5181573)",,,,
70992869,,,residential,30,,False,False,38.848,"LINESTRING (11.0209933 45.5211198, 11.0213014 45.5213945)",,Via Enrico De Nicola,,
70992869,,,residential,30,,False,True,34.513,"LINESTRING (11.0209933 45.5211198, 11.0207195 45.5208758)",,Via Enrico De Nicola,,
329112563,,,residential,30,,False,False,81.166,"LINESTRING (11.0209933 45.5211198, 11.021811 45.5206675)",,Via Giuseppe Saragat,,
329112563,,,residential,30,,False,True,81.166,"LINESTRING (11.021811 45.5206675, 11.0209933 45.5211198)",,Via Giuseppe Saragat,,
329112563,,,residential,30,,False,False,55.182,"LINESTRING (11.021811 45.5206675, 11.0218087 45.5206162, 11.0217734 45.5202992, 11.0219535 45.5202851)",,Via Giuseppe Saragat,,
329112564,,,residential,,,False,False,38.525999999999996,"LINESTRING (11.021811 45.5206675, 11.0218407 45.5208807, 11.022029 45.5208714)",,,,
329112563,,,residential,30,,False,True,55.182,"LINESTRING (11.0219535 45.5202851, 11.0217734 45.5202992, 11.0218087 45.5206162, 11.021811 45.5206675)",,Via Giuseppe Saragat,,
329113139,,,residential,30,,False,False,59.741,"LINESTRING (11.0219535 45.5202851, 11.0219108 45.519976, 11.021876 45.5197506)",,Via Giuseppe Saragat,,
329113139,,,residential,30,,False,True,65.46000000000001,"LINESTRING (11.0219535 45.5202851, 11.0219662 45.5204055, 11.022029 45.5208714)",,Via Giuseppe Saragat,,
329112564,,,residential,,,False,True,38.525999999999996,"LINESTRING (11.022029 45.5208714, 11.0218407 45.5208807, 11.021811 45.5206675)",,,,
329113139,,,residential,30,,False,False,65.46000000000001,"LINESTRING (11.022029 45.5208714, 11.0219662 45.5204055, 11.0219535 45.5202851)",,Via Giuseppe Saragat,,
329113139,,,residential,30,,False,True,117.774,"LINESTRING (11.022029 45.5208714, 11.0220324 45.5208941, 11.0220719 45.5212139, 11.0220841 45.5213165, 11.0220929 45.5215004, 11.0220726 45.5216499, 11.0219993 45.5217947, 11.0219043 45.5219)",,Via Giuseppe Saragat,,
377461089,1,,residential,,,False,False,165.15699999999998,"LINESTRING (11.0103192 45.5205177, 11.0103637 45.5204923, 11.0104814 45.5203992, 11.0105346 45.5203498, 11.0105573 45.5202976, 11.0105759 45.5202473, 11.0106025 45.5202062, 11.0106451 45.5201783, 11.0106876 45.5201503, 11.0107755 45.5201037, 11.010814 45.5200897, 11.0108952 45.5198362, 11.0110109 45.5194726, 11.0110296 45.5194111, 11.011061 45.5191896)",,,,
893963621,,,residential,,,False,True,38.205,"LINESTRING (11.0157098 45.518831, 11.0152195 45.5188366)",,Viale della Rimembranza,,
37285088,,,residential,,,True,False,72.95400000000001,"LINESTRING (11.0157098 45.518831, 11.0156943 45.5185094, 11.0156919 45.5181751)",,Viale della Rimembranza,,5
893963621,,,residential,,,False,False,38.205,"LINESTRING (11.0152195 45.5188366, 11.0157098 45.518831)",,Viale della Rimembranza,,
128134784,,,residential,,,True,False,127.58400000000002,"LINESTRING (11.0186725 45.5201076, 11.0185968 45.5202882, 11.0185066 45.52045, 11.0183792 45.520589, 11.0181277 45.5207244, 11.0178786 45.5208596, 11.0177545 45.5209276, 11.017678 45.5209676)",,Via Fossà,,
162833119,,SP6,trunk,90,,False,True,3.162,"LINESTRING (11.0219708 45.5184851, 11.0219688 45.5184567)",,,,
1072944983,1,,residential,,,False,False,57.475,"LINESTRING (11.0172833 45.5200688, 11.0173265 45.5195528)",,Via Gaspare Bertoni,,
"[902360773, 1044480071]",,,residential,,,True,False,108.34700000000001,"LINESTRING (11.0172833 45.5200688, 11.0175556 45.520075, 11.017716 45.5200756, 11.0182869 45.5200874, 11.0186114 45.5201044, 11.0186725 45.5201076)",,Via Ponte Vecchio,,
1072944983,1,,residential,,,False,True,57.475,"LINESTRING (11.0173265 45.5195528, 11.0172833 45.5200688)",,Via Gaspare Bertoni,,
37342125,,,tertiary,,,False,False,83.878,"LINESTRING (11.0198161 45.5178799, 11.0198233 45.5180449, 11.0198278 45.5181862, 11.0198421 45.518634)",,Via Caduti del lavoro,,
37342125,,,tertiary,,,False,True,224.655,"LINESTRING (11.0198161 45.5178799, 11.0198134 45.5178613, 11.0197616 45.517027, 11.0196733 45.5159968, 11.0195857 45.5158771)",,Via Caduti del lavoro,,
1218042426,,,residential,,,False,False,82.293,"LINESTRING (11.0198161 45.5178799, 11.0199437 45.5178759, 11.0200082 45.5178738, 11.0201576 45.5177583, 11.0204638 45.5175217, 11.0206366 45.5174742)",,,,
1218042426,,,residential,,,False,True,82.293,"LINESTRING (11.0206366 45.5174742, 11.0204638 45.5175217, 11.0201576 45.5177583, 11.0200082 45.5178738, 11.0199437 45.5178759, 11.0198161 45.5178799)",,,,
1245580005,2,,trunk_link,40,,False,False,10.136,"LINESTRING (11.0212554 45.5153463, 11.0212335 45.5153727, 11.0212164 45.5153991, 11.0212108 45.5154136, 11.0212117 45.5154302)",,,,
1245580007,2,,trunk_link,50,,False,False,93.88600000000001,"LINESTRING (11.0212554 45.5153463, 11.02129 45.5153135, 11.0213753 45.5152156, 11.0214633 45.5150792, 11.0215261 45.5149414, 11.0215812 45.5147654, 11.0216219 45.514553)",,,,
1245594999,2,,trunk_link,50,,False,True,12.625,"LINESTRING (11.0212554 45.5153463, 11.0211911 45.5153946, 11.0211421 45.5154274)",,,,
1245580005,2,,trunk_link,40,,False,True,10.136,"LINESTRING (11.0212117 45.5154302, 11.0212108 45.5154136, 11.0212164 45.5153991, 11.0212335 45.5153727, 11.0212554 45.5153463)",,,,
1245595000,2,,trunk_link,40,,False,False,6.596,"LINESTRING (11.0212117 45.5154302, 11.0212196 45.5154388, 11.0212304 45.5154449, 11.0212488 45.5154523, 11.0212817 45.5154606)",,,,
37342277,2,,trunk_link,50,,False,True,258.453,"LINESTRING (11.0212817 45.5154606, 11.0213407 45.5154654, 11.0213623 45.5154708, 11.0214184 45.5154849, 11.0214871 45.5155227, 11.0215463 45.5155758, 11.0215939 45.5156575, 11.0216188 45.5157501, 11.0216789 45.5161711, 11.0217265 45.5163586, 11.0218067 45.5165347, 11.0219031 45.5167166, 11.022031 45.5169517, 11.0221834 45.5171437, 11.0225235 45.5175255)",,,,
1245580006,2,,trunk_link,50,,True,False,38.098,"LINESTRING (11.0212817 45.5154606, 11.0212534 45.5154611, 11.0211609 45.5154775, 11.0210477 45.5155156, 11.0208366 45.5155951)",,,,
1245595000,2,,trunk_link,40,,False,True,6.596,"LINESTRING (11.0212817 45.5154606, 11.0212488 45.5154523, 11.0212304 45.5154449, 11.0212196 45.5154388, 11.0212117 45.5154302)",,,,
