osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,tunnel,junction
360151799,,,Via Palermo,residential,,False,True,73.30499999999999,"LINESTRING (11.9414063 45.3634157, 11.9413677 45.3633644, 11.9410807 45.362798)",,,,
43311747,2,,Via Trieste,residential,50,False,False,32.008,"LINESTRING (11.9428514 45.3621328, 11.9430874 45.3618975)",,,,
43311747,2,,Via Trieste,residential,50,False,True,182.676,"LINESTRING (11.9428514 45.3621328, 11.9426026 45.3623635, 11.9424497 45.3625286, 11.9423129 45.3626924, 11.9421678 45.3628439, 11.9420302 45.3629659, 11.9418607 45.3630968, 11.9416331 45.3632546, 11.9414063 45.3634157)",,,,
43311747,2,,Via Trieste,residential,50,False,False,30.121,"LINESTRING (11.9430874 45.3618975, 11.9433245 45.3616839)",,,,
43311747,2,,Via Trieste,residential,50,False,True,32.008,"LINESTRING (11.9430874 45.3618975, 11.9428514 45.3621328)",,,,
"[360151798, 43311751]",,,"['Via Udine', 'Via Firenze']",residential,,False,True,285.642,"LINESTRING (11.9430874 45.3618975, 11.9429483 45.3617724, 11.9421655 45.3610001, 11.9420738 45.3609978, 11.9415288 45.3612319, 11.9412219 45.3613757, 11.9410398 45.3614795, 11.940866 45.3616199, 11.9408271 45.3616576, 11.9407315 45.3617759, 11.94065 45.3618753, 11.9406139 45.3619079)",,,,
43311747,2,,Via Trieste,residential,50,False,True,30.121,"LINESTRING (11.9433245 45.3616839, 11.9430874 45.3618975)",,,,
40872515,,,Via Firenze,residential,,False,False,87.939,"LINESTRING (11.939064 45.3634127, 11.9395385 45.3629817, 11.9397615 45.3627921)",,,,
40872515,,,Via Firenze,residential,,False,True,144.757,"LINESTRING (11.939064 45.3634127, 11.9384932 45.363907, 11.9380546 45.3642709, 11.9378679 45.3644062)",,,,
43311750,,,Via Assisi,residential,,False,False,84.7,"LINESTRING (11.939064 45.3634127, 11.9391656 45.3634569, 11.9392582 45.3635372, 11.9393425 45.3637666, 11.9394577 45.3640608, 11.9394699 45.364092)",,,,
43311755,,,Via Firenze,residential,,False,True,64.774,"LINESTRING (11.9376508 45.3638443, 11.9378494 45.3643351, 11.9378679 45.3644062)",,,,
1149709438,2,SS516,Via Guglielmo Marconi,primary,50,False,False,61.273,"LINESTRING (11.9319654 45.365654, 11.9326109 45.365341)",,,,
1149709438,2,SS516,Via Guglielmo Marconi,primary,50,False,True,4.817,"LINESTRING (11.9319654 45.365654, 11.9319164 45.3656803)",,,,
"[48973089, 559766651]",,,Via Po,residential,,False,False,68.02199999999999,"LINESTRING (11.9319654 45.365654, 11.932012 45.3657094, 11.9320714 45.3657517, 11.9321998 45.36581, 11.9324284 45.3657854, 11.9327355 45.3657537)",,,,
235858784,,,,residential,,False,True,28.311,"LINESTRING (11.9327355 45.3657537, 11.932737 45.3660083)",,,,
48973089,,,Via Po,residential,,False,False,105.46000000000001,"LINESTRING (11.9327355 45.3657537, 11.9332784 45.3656911, 11.9337201 45.3656447, 11.9340703 45.3656128)",,,,
"[48973089, 559766651]",,,Via Po,residential,,False,True,68.022,"LINESTRING (11.9327355 45.3657537, 11.9324284 45.3657854, 11.9321998 45.36581, 11.9320714 45.3657517, 11.932012 45.3657094, 11.9319654 45.365654)",,,,
48973089,,,Via Po,residential,,False,True,105.46000000000001,"LINESTRING (11.9340703 45.3656128, 11.9337201 45.3656447, 11.9332784 45.3656911, 11.9327355 45.3657537)",,,,
1149709433,2,SS516,Via Guglielmo Marconi,primary,50,True,False,21.642,"LINESTRING (11.9311657 45.3660457, 11.9311207 45.3660384, 11.9310799 45.3660232, 11.9310461 45.3660011, 11.9310216 45.3659736, 11.931008 45.3659426, 11.9310064 45.3659102)",,,,roundabout
1149525636,2,SS516,Via Guglielmo Marconi,primary,50,True,False,3.605,"LINESTRING (11.9310064 45.3659102, 11.9310167 45.3658786)",,,,roundabout
1149709438,2,SS516,Via Guglielmo Marconi,primary,50,False,True,61.273,"LINESTRING (11.9326109 45.365341, 11.9319654 45.365654)",,,,
"[381434349, 87548987, 87548989, 381434331]",1,,"['Via Guglielmo Marconi', 'Via Pietro Mascagni']",residential,,False,True,214.31199999999995,"LINESTRING (11.9326109 45.365341, 11.9326376 45.3653621, 11.9327198 45.3653529, 11.9330659 45.3652297, 11.933451 45.3650668, 11.9338506 45.364884, 11.9339248 45.3648449, 11.934062 45.3647826, 11.9341511 45.3647106, 11.9342235 45.3646843, 11.9342492 45.3646913, 11.9342852 45.3647012, 11.9343147 45.3647483, 11.9343469 45.3648237, 11.9343884 45.3648731, 11.9344179 45.3648745, 11.9343696 45.3646211, 11.934367 45.3646096, 11.9343493 45.3645484)",,"['4', '5', '2.5', '3']",,
"[779664713, 146986541]",2,SS516,Via Guglielmo Marconi,primary,,False,False,163.15499999999997,"LINESTRING (11.9326109 45.365341, 11.9328035 45.3652169, 11.9332077 45.3650217, 11.9338598 45.3646862, 11.9341074 45.3646041, 11.9343493 45.3645484)",,,,
1149709436,1,,Viale del Lavoro,tertiary,50,True,False,32.04,"LINESTRING (11.9308723 45.3655901, 11.9309248 45.3656206, 11.9310034 45.3656778, 11.9311531 45.3657994)",,,,
653267048,2,SR 516 Piovese,Via Roma,primary,50,True,False,24.451,"LINESTRING (11.9403636 45.3611505, 11.9403126 45.3611882, 11.9402558 45.3612364, 11.9402195 45.3612701, 11.9401762 45.3613253)",,,,
653267062,2,,Via San Francesco,residential,,False,False,20.299,"LINESTRING (11.9382803 45.3612406, 11.9382709 45.3612684, 11.9383313 45.361382, 11.9383259 45.3614145)",,,,
653267063,2,,Via San Francesco,unclassified,,False,True,124.64299999999997,"LINESTRING (11.9382803 45.3612406, 11.9383152 45.3612213, 11.9388334 45.3610896, 11.9390233 45.3610413, 11.9391359 45.3610229, 11.9392285 45.361015, 11.9393076 45.3610168, 11.9394404 45.3610361, 11.939567 45.3610817, 11.9397542 45.361178)",,,,
653267064,2,,,residential,,False,False,46.525000000000006,"LINESTRING (11.9382803 45.3612406, 11.9382401 45.3612185, 11.9382194 45.3611825, 11.9381341 45.3610338, 11.9380416 45.3608623)",,,,
235858784,,,,residential,,False,False,26.153,"LINESTRING (11.9327543 45.3666137, 11.9327818 45.3663793)",,,,
235858784,,,,residential,,False,False,28.311,"LINESTRING (11.932737 45.3660083, 11.9327355 45.3657537)",,,,
235858784,,,,residential,,False,True,41.402,"LINESTRING (11.932737 45.3660083, 11.9327818 45.3663793)",,,,
235858785,,,Via Adige,residential,,False,False,37.406,"LINESTRING (11.932737 45.3660083, 11.9332158 45.3660096)",,,,
235858785,,,Via Adige,residential,,False,True,22.609,"LINESTRING (11.9335052 45.3660107, 11.9332158 45.3660096)",,,,
235858817,,,,residential,,False,False,20.61,"LINESTRING (11.9331975 45.3661945, 11.9332158 45.3660096)",,,,
235858785,,,Via Adige,residential,,False,False,22.609,"LINESTRING (11.9332158 45.3660096, 11.9335052 45.3660107)",,,,
235858785,,,Via Adige,residential,,False,True,37.406,"LINESTRING (11.9332158 45.3660096, 11.932737 45.3660083)",,,,
235858817,,,,residential,,False,True,20.61,"LINESTRING (11.9332158 45.3660096, 11.9331975 45.3661945)",,,,
316693519,1,,Via Sant'Urbano,residential,,False,False,305.16200000000003,"LINESTRING (11.9345618 45.3668403, 11.9343895 45.366993, 11.9342018 45.3671603, 11.9338789 45.3673958, 11.9332503 45.3678417, 11.9329382 45.3680767, 11.93269 45.3682625, 11.9324634 45.3684385, 11.932262 45.3686142, 11.9322085 45.368781, 11.9321913 45.3689524)",,,,
316693519,1,,Via Sant'Urbano,residential,,False,True,62.727000000000004,"LINESTRING (11.9345618 45.3668403, 11.9346212 45.3667821, 11.9347492 45.3666412, 11.9348877 45.366458, 11.9349557 45.3663502)",,,,
316693521,,,Via Sant'Urbano,residential,,False,False,58.028999999999996,"LINESTRING (11.9345618 45.3668403, 11.9345718 45.3669874, 11.9345718 45.36718, 11.9345718 45.367362)",,3.5,,
316693521,,,Via Sant'Urbano,residential,,False,True,58.028999999999996,"LINESTRING (11.9345718 45.367362, 11.9345718 45.36718, 11.9345718 45.3669874, 11.9345618 45.3668403)",,3.5,,
316693519,1,,Via Sant'Urbano,residential,,False,False,62.727,"LINESTRING (11.9349557 45.3663502, 11.9348877 45.366458, 11.9347492 45.3666412, 11.9346212 45.3667821, 11.9345618 45.3668403)",,,,
"[462412653, 316693519]",1,,Via Sant'Urbano,residential,,False,"[False, True]",14.448,"LINESTRING (11.9349557 45.3663502, 11.9350075 45.3662727, 11.9350318 45.3662318)",,4,,
235858784,,,,residential,,False,False,41.402,"LINESTRING (11.9327818 45.3663793, 11.932737 45.3660083)",,,,
235858784,,,,residential,,False,True,26.153,"LINESTRING (11.9327818 45.3663793, 11.9327543 45.3666137)",,,,
824830663,,,,residential,,False,False,41.492,"LINESTRING (11.9327818 45.3663793, 11.9333129 45.3663765)",,,,
360762244,2,SR 516 Piovese,Via Roma,primary,50,True,False,25.834000000000003,"LINESTRING (11.9400475 45.3611995, 11.9401605 45.3612025, 11.9402517 45.3611883, 11.9403636 45.3611505)",,,,
653267045,2,SR 516 Piovese,Via Roma,primary,50,True,False,18.308,"LINESTRING (11.9400475 45.3611995, 11.9400994 45.3612186, 11.9401405 45.3612479, 11.940167 45.3612847, 11.9401762 45.3613253)",,,,roundabout
653267046,2,SR 516 Piovese,Via Roma,primary,50,True,False,18.046,"LINESTRING (11.9399998 45.3614586, 11.9399422 45.3614552, 11.9398888 45.3614398, 11.9398445 45.3614139, 11.9398133 45.3613797)",,,,roundabout
653267050,1,SR 516 Piovese,Via Roma,primary,50,True,False,21.925,"LINESTRING (11.9399998 45.3614586, 11.9399339 45.3614795, 11.9398507 45.3615116, 11.9397555 45.3615549)",,,,
48124488,1,SR 516 Piovese,Via Roma,primary,50,True,False,20.363999999999997,"LINESTRING (11.9397555 45.3615549, 11.939803 45.3614822, 11.9398132 45.3614428, 11.9398133 45.3613797)",,,,
"[653267051, 48983165, 1022560693]",2,"['SS516', 'SR 516 Piovese']",Via Roma,primary,50,False,True,173.673,"LINESTRING (11.9397555 45.3615549, 11.9393344 45.3618423, 11.9383424 45.3625203, 11.9382427 45.3625885, 11.9381616 45.3626436)",,,,
653267044,2,SR 516 Piovese,Via Roma,primary,50,True,False,13.934000000000001,"LINESTRING (11.9401736 45.3613474, 11.9401548 45.361387, 11.9401195 45.3614206, 11.9400711 45.3614449)",,,,roundabout
653267047,2,SR 516 Piovese,Via Roma,primary,50,True,False,5.803,"LINESTRING (11.9400711 45.3614449, 11.9400364 45.3614542, 11.9399998 45.3614586)",,,,roundabout
653267054,1,,Via San Francesco,residential,,True,False,13.904,"LINESTRING (11.9398016 45.3612962, 11.9397971 45.3612421, 11.9397797 45.3612176, 11.9397542 45.361178)",,,,
653267056,2,SR 516 Piovese,Via Roma,primary,50,True,False,15.832,"LINESTRING (11.9398016 45.3612962, 11.9398193 45.3612629, 11.9398489 45.361234, 11.9398884 45.3612117, 11.9399349 45.3611975)",,,,roundabout
653267056,2,SR 516 Piovese,Via Roma,primary,50,True,False,8.901,"LINESTRING (11.9399349 45.3611975, 11.9399914 45.3611925, 11.9400475 45.3611995)",,,,roundabout
653267055,1,,Via San Francesco,residential,,True,False,14.443999999999999,"LINESTRING (11.9397542 45.361178, 11.9398333 45.3611954, 11.9398689 45.3611989, 11.9399349 45.3611975)",,,,
653267063,2,,Via San Francesco,unclassified,,False,False,124.64299999999999,"LINESTRING (11.9397542 45.361178, 11.939567 45.3610817, 11.9394404 45.3610361, 11.9393076 45.3610168, 11.9392285 45.361015, 11.9391359 45.3610229, 11.9390233 45.3610413, 11.9388334 45.3610896, 11.9383152 45.3612213, 11.9382803 45.3612406)",,,,
653267053,,,Via Palermo,residential,,False,False,30.985,"LINESTRING (11.9402255 45.3614643, 11.9404404 45.3616985)",,,,
40872517,,,Via Palermo,residential,,True,False,12.408,"LINESTRING (11.9402255 45.3614643, 11.9401589 45.3614471, 11.9400711 45.3614449)",,,,
653267052,,,Via Palermo,residential,,True,False,13.850999999999999,"LINESTRING (11.9402255 45.3614643, 11.9401847 45.3614107, 11.9401736 45.3613474)",,,,
653267045,2,SR 516 Piovese,Via Roma,primary,50,True,False,2.466,"LINESTRING (11.9401762 45.3613253, 11.9401736 45.3613474)",,,,roundabout
653267056,2,SR 516 Piovese,Via Roma,primary,50,True,False,9.452,"LINESTRING (11.9398133 45.3613797, 11.9397978 45.3613387, 11.9398016 45.3612962)",,,,roundabout
653267064,2,,,residential,,False,True,46.525,"LINESTRING (11.9380416 45.3608623, 11.9381341 45.3610338, 11.9382194 45.3611825, 11.9382401 45.3612185, 11.9382803 45.3612406)",,,,
"[653267073, 653267074]",2,,,residential,,False,True,106.62,"LINESTRING (11.9378847 45.3621495, 11.9385003 45.361766, 11.938511 45.36175, 11.938511 45.3617292, 11.9383621 45.3614465, 11.9383259 45.3614145)",,,,
235672284,2,,Via San Francesco,residential,,False,False,174.265,"LINESTRING (11.9383259 45.3614145, 11.9382843 45.3614399, 11.9379209 45.3615332, 11.9378389 45.3615556, 11.9374475 45.3616623, 11.9374005 45.3616604, 11.9373643 45.3616355, 11.9372651 45.3614522, 11.9372463 45.3614192, 11.9372278 45.3614148, 11.9372048 45.3614093, 11.9365892 45.3615775, 11.936443 45.3615973)",,,,
653267062,2,,Via San Francesco,residential,,False,True,20.299,"LINESTRING (11.9383259 45.3614145, 11.9383313 45.361382, 11.9382709 45.3612684, 11.9382803 45.3612406)",,,,
"[653267073, 653267074]",2,,,residential,,False,False,106.62,"LINESTRING (11.9383259 45.3614145, 11.9383621 45.3614465, 11.938511 45.3617292, 11.938511 45.36175, 11.9385003 45.361766, 11.9378847 45.3621495)",,,,
"[48124482, 40872508]",2,SS516,Via Roma,primary,,False,False,33.804,"LINESTRING (11.9378476 45.3628527, 11.9380072 45.3627495, 11.9381616 45.3626436)",,,,
48983167,,,Via Roma,unclassified,,False,False,41.32999999999999,"LINESTRING (11.9378476 45.3628527, 11.9378589 45.3627691, 11.9379754 45.3626875, 11.9380466 45.3626381, 11.9380801 45.3626157, 11.9381056 45.3626124, 11.9381249 45.3626177, 11.9381616 45.3626436)",,,,
40872508,2,SS516,Via Roma,primary,,False,True,56.735,"LINESTRING (11.9378476 45.3628527, 11.9378116 45.3628758, 11.9377303 45.3629281, 11.9373118 45.3631971)",,,,
43311742,,,Via Genova,residential,,False,True,75.454,"LINESTRING (11.9381616 45.3626436, 11.938463 45.362852, 11.9386477 45.3632107)",,,,
"[48124482, 40872508]",2,SS516,Via Roma,primary,,False,True,33.804,"LINESTRING (11.9381616 45.3626436, 11.9380072 45.3627495, 11.9378476 45.3628527)",,,,
48983167,,,Via Roma,unclassified,,False,True,41.33,"LINESTRING (11.9381616 45.3626436, 11.9381249 45.3626177, 11.9381056 45.3626124, 11.9380801 45.3626157, 11.9380466 45.3626381, 11.9379754 45.3626875, 11.9378589 45.3627691, 11.9378476 45.3628527)",,,,
"[48983165, 653267051, 1022560693]",2,"['SS516', 'SR 516 Piovese']",Via Roma,primary,50,False,False,173.673,"LINESTRING (11.9381616 45.3626436, 11.9382427 45.3625885, 11.9383424 45.3625203, 11.9393344 45.3618423, 11.9397555 45.3615549)",,,,
95839127,1,SS516,Via Guglielmo Marconi,primary,50,True,False,54.607,"LINESTRING (11.9312442 45.3658055, 11.93141 45.3657911, 11.9315733 45.3657689, 11.931744 45.3657273, 11.9319164 45.3656803)",,,,
1149709432,2,SS516,Via Guglielmo Marconi,primary,50,True,False,25.227,"LINESTRING (11.9312442 45.3658055, 11.9312912 45.3658239, 11.9313281 45.3658514, 11.9313516 45.3658855, 11.9313593 45.3659229, 11.9313508 45.3659602, 11.9313266 45.365994)",,,,roundabout
824830663,,,,residential,,False,True,41.492,"LINESTRING (11.9333129 45.3663765, 11.9327818 45.3663793)",,,,
1149525636,2,SS516,Via Guglielmo Marconi,primary,50,True,False,7.212,"LINESTRING (11.9311531 45.3657994, 11.9311992 45.3657982, 11.9312442 45.3658055)",,,,roundabout
1149525636,2,SS516,Via Guglielmo Marconi,primary,50,True,False,14.437,"LINESTRING (11.9310167 45.3658786, 11.9310383 45.3658499, 11.9310698 45.3658262, 11.9311089 45.3658089, 11.9311531 45.3657994)",,,,roundabout
1149709437,1,,Viale del Lavoro,tertiary,50,True,False,34.052,"LINESTRING (11.9310167 45.3658786, 11.9308922 45.3656491, 11.9308723 45.3655901)",,,,
1149709434,2,SS516,Via Guglielmo Marconi,primary,50,True,False,14.434,"LINESTRING (11.9313266 45.365994, 11.9312951 45.3660178, 11.931256 45.366035, 11.9312119 45.3660445, 11.9311657 45.3660457)",,,,roundabout
