osmid,highway,oneway,reversed,length,geometry,bridge,name,ref
314592880,residential,False,True,63.267,"LINESTRING (22.4425041 13.4429824, 22.4423514 13.443033, 22.442303 13.4430437, 22.4422662 13.4430612, 22.4422407 13.4430983, 22.4422262 13.4431544, 22.4422195 13.4432388, 22.4422234 13.4433144, 22.4422365 13.4433742)",,,
278178045,residential,False,False,48.625,"LINESTRING (22.4450531 13.4432782, 22.4450623 13.442841)",,,
278178045,residential,False,True,69.902,"LINESTRING (22.4450531 13.4432782, 22.4450289 13.4439064)",,,
622371853,residential,False,False,76.788,"LINESTRING (22.4450531 13.4432782, 22.4443431 13.4432837)",,,
622371853,residential,False,True,108.016,"LINESTRING (22.4450531 13.4432782, 22.4460513 13.4432452)",,,
278177983,residential,False,False,101.529,"LINESTRING (22.4443431 13.4432837, 22.4443615 13.4423708)",,,
278177983,residential,False,True,62.384,"LINESTRING (22.4443431 13.4432837, 22.4443555 13.4438446)",,,
622371853,residential,False,False,110.45,"LINESTRING (22.4443431 13.4432837, 22.4433229 13.4433295)",,,
622371853,residential,False,True,76.788,"LINESTRING (22.4443431 13.4432837, 22.4450531 13.4432782)",,,
278177983,residential,False,False,62.384,"LINESTRING (22.4443555 13.4438446, 22.4443431 13.4432837)",,,
278177983,residential,False,True,93.219,"LINESTRING (22.4443555 13.4438446, 22.4443087 13.4446817)",,,
314592882,residential,False,False,73.15,"LINESTRING (22.4443555 13.4438446, 22.4450289 13.4439064)",,,
314592882,residential,False,True,74.817,"LINESTRING (22.4443555 13.4438446, 22.4436692 13.4437599)",,,
278178045,residential,False,False,69.902,"LINESTRING (22.4450289 13.4439064, 22.4450531 13.4432782)",,,
314592882,residential,False,False,110.6,"LINESTRING (22.4450289 13.4439064, 22.4460417 13.4440443)",,,
314592882,residential,False,True,73.15,"LINESTRING (22.4450289 13.4439064, 22.4443555 13.4438446)",,,
278178045,residential,False,True,126.61099999999999,"LINESTRING (22.4450289 13.4439064, 22.4450416 13.4445, 22.4450496 13.4448639, 22.4450623 13.4450444)",,,
278185204,tertiary,False,False,92.261,"LINESTRING (22.4460417 13.4440443, 22.4460967 13.4448723)",,,
278185204,tertiary,False,True,88.862,"LINESTRING (22.4460417 13.4440443, 22.4460513 13.4432452)",,,
314574571,residential,False,True,81.586,"LINESTRING (22.4460417 13.4440443, 22.4467938 13.4441015)",,,
314592882,residential,False,True,110.6,"LINESTRING (22.4460417 13.4440443, 22.4450289 13.4439064)",,,
278177983,residential,False,False,93.219,"LINESTRING (22.4443087 13.4446817, 22.4443555 13.4438446)",,,
278177983,residential,False,True,41.773,"LINESTRING (22.4443087 13.4446817, 22.4443392 13.4450562)",,,
314592873,residential,False,False,80.491,"LINESTRING (22.4443087 13.4446817, 22.4435717 13.4445808)",,,
278178045,residential,False,True,77.192,"LINESTRING (22.4450623 13.4450444, 22.4450966 13.4457378)",,,
314592911,residential,False,True,78.213,"LINESTRING (22.4450623 13.4450444, 22.4443392 13.4450562)",,,
278178045,residential,False,False,126.61099999999999,"LINESTRING (22.4450623 13.4450444, 22.4450496 13.4448639, 22.4450416 13.4445, 22.4450289 13.4439064)",,,
314592911,residential,False,False,120.08800000000001,"LINESTRING (22.4450623 13.4450444, 22.4459312 13.4450304, 22.4459649 13.4450204, 22.4459933 13.445006, 22.4460571 13.4449454, 22.4460967 13.4448723)",,,
278177983,residential,False,False,41.773,"LINESTRING (22.4443392 13.4450562, 22.4443087 13.4446817)",,,
278177983,residential,False,True,72.947,"LINESTRING (22.4443392 13.4450562, 22.4442996 13.4457111)",,,
314592911,residential,False,False,78.213,"LINESTRING (22.4443392 13.4450562, 22.4450623 13.4450444)",,,
314592911,residential,False,True,130.387,"LINESTRING (22.4443392 13.4450562, 22.4431336 13.4450467)",,,
278177983,residential,False,False,72.947,"LINESTRING (22.4442996 13.4457111, 22.4443392 13.4450562)",,,
314592893,unclassified,False,False,86.245,"LINESTRING (22.4442996 13.4457111, 22.4450966 13.4457378)",,,
314592893,unclassified,False,True,132.297,"LINESTRING (22.4442996 13.4457111, 22.443077 13.4456708)",,,
314574718,unclassified,False,False,64.725,"LINESTRING (22.4461608 13.4457714, 22.4467582 13.4458065)",,,
"[621182120, 278185204, 621182118]",tertiary,False,True,100.223,"LINESTRING (22.4461608 13.4457714, 22.4461339 13.4453413, 22.4461006 13.4449519, 22.4460967 13.4448723)",yes,,
"[1202816858, 314592893]",unclassified,False,True,115.95299999999999,"LINESTRING (22.4461608 13.4457714, 22.4461415 13.4457704, 22.4458094 13.4457946, 22.4457002 13.4457573, 22.4456128 13.4457591, 22.4450966 13.4457378)",,,
289104033,tertiary,False,False,57.731,"LINESTRING (22.4490152 13.4458911, 22.4489946 13.4453723)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574718,unclassified,False,True,82.785,"LINESTRING (22.4490152 13.4458911, 22.44825 13.4458708)",,,
314574706,residential,False,False,137.093,"LINESTRING (22.4490152 13.4458911, 22.4494463 13.4458889, 22.4502823 13.4458596)",,,
314574571,residential,False,False,24.807,"LINESTRING (22.4469349 13.4375962, 22.4469282 13.4378192)",,,
314574636,residential,False,False,73.264,"LINESTRING (22.4469349 13.4375962, 22.4476122 13.4376089)",,,
314574559,residential,False,True,27.418,"LINESTRING (22.4476122 13.4376089, 22.4476026 13.4378553)",,,
314574636,residential,False,False,69.646,"LINESTRING (22.4476122 13.4376089, 22.4482548 13.4376497)",,,
314574636,residential,False,True,73.264,"LINESTRING (22.4476122 13.4376089, 22.4469349 13.4375962)",,,
289104033,tertiary,False,True,26.338,"LINESTRING (22.4482548 13.4376497, 22.4482853 13.4378847)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574636,residential,False,True,69.646,"LINESTRING (22.4482548 13.4376497, 22.4476122 13.4376089)",,,
278185189,residential,False,False,42.429,"LINESTRING (22.441947 13.4376805, 22.4415549 13.4376679)",,,
278185189,residential,False,True,96.614,"LINESTRING (22.441947 13.4376805, 22.4428399 13.4377072)",,,
278185189,residential,False,True,55.666,"LINESTRING (22.4464135 13.4378161, 22.4469282 13.4378192)",,,
314574698,residential,False,False,77.172,"LINESTRING (22.4464135 13.4378161, 22.4464637 13.4385084)",,,
278185189,residential,False,False,45.425999999999995,"LINESTRING (22.4464135 13.4378161, 22.4460567 13.437808, 22.4459936 13.4378064)",,,
278185189,residential,False,False,55.666,"LINESTRING (22.4469282 13.4378192, 22.4464135 13.4378161)",,,
314574571,residential,False,False,81.035,"LINESTRING (22.4469282 13.4378192, 22.4469185 13.4385479)",,,
314574571,residential,False,True,24.807,"LINESTRING (22.4469282 13.4378192, 22.4469349 13.4375962)",,,
314574697,residential,False,False,73.047,"LINESTRING (22.4469282 13.4378192, 22.4476026 13.4378553)",,,
178815134,secondary,False,False,12.863,"LINESTRING (22.4491088 13.4378901, 22.4490684 13.4377813)",,Ardamata Road شارع اردمتا,A5
178815134,secondary,False,True,30.514,"LINESTRING (22.4491088 13.4378901, 22.449208 13.438147)",,Ardamata Road شارع اردمتا,A5
314574697,residential,False,True,18.682,"LINESTRING (22.4491088 13.4378901, 22.4489362 13.4378968)",,,
314837759,residential,False,False,55.596,"LINESTRING (22.4491088 13.4378901, 22.4496228 13.4378978)",,,
314574559,residential,False,False,27.418,"LINESTRING (22.4476026 13.4378553, 22.4476122 13.4376089)",,,
314574559,residential,False,True,81.569,"LINESTRING (22.4476026 13.4378553, 22.447573 13.4385883)",,,
314574697,residential,False,False,73.907,"LINESTRING (22.4476026 13.4378553, 22.4482853 13.4378847)",,,
314574697,residential,False,True,73.047,"LINESTRING (22.4476026 13.4378553, 22.4469282 13.4378192)",,,
314574697,residential,False,False,39.118,"LINESTRING (22.4485745 13.4378959, 22.4489362 13.4378968)",,,
314574697,residential,False,True,31.302,"LINESTRING (22.4485745 13.4378959, 22.4482853 13.4378847)",,,
314574681,residential,False,False,33.506,"LINESTRING (22.4485745 13.4378959, 22.4485937 13.4381058, 22.4486052 13.4381957)",,,
289104033,tertiary,False,False,26.338,"LINESTRING (22.4482853 13.4378847, 22.4482548 13.4376497)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
289104033,tertiary,False,True,37.749,"LINESTRING (22.4482853 13.4378847, 22.4483393 13.4382201)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574697,residential,False,False,31.302,"LINESTRING (22.4482853 13.4378847, 22.4485745 13.4378959)",,,
314574697,residential,False,True,73.907,"LINESTRING (22.4482853 13.4378847, 22.4476026 13.4378553)",,,
314574681,residential,False,False,28.885,"LINESTRING (22.4486052 13.4381957, 22.4483393 13.4382201)",,,
314574730,residential,False,True,38.512,"LINESTRING (22.4486052 13.4381957, 22.4489598 13.438164)",,,
314574681,residential,False,True,33.506,"LINESTRING (22.4486052 13.4381957, 22.4485937 13.4381058, 22.4485745 13.4378959)",,,
314574730,residential,False,False,41.905,"LINESTRING (22.4486052 13.4381957, 22.4486215 13.438417, 22.4486365 13.4385713)",,,
289104033,tertiary,False,False,37.749,"LINESTRING (22.4483393 13.4382201, 22.4482853 13.4378847)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
289104033,tertiary,False,True,41.997,"LINESTRING (22.4483393 13.4382201, 22.4483749 13.4385962)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574681,residential,False,True,28.885,"LINESTRING (22.4483393 13.4382201, 22.4486052 13.4381957)",,,
314574590,residential,False,True,48.434,"LINESTRING (22.4464637 13.4385084, 22.4460159 13.4385029)",,,
314574698,residential,False,True,77.172,"LINESTRING (22.4464637 13.4385084, 22.4464135 13.4378161)",,,
314574698,residential,False,False,86.672,"LINESTRING (22.4464637 13.4385084, 22.44648 13.4387938, 22.4464947 13.4388899, 22.4465134 13.4389225, 22.4465433 13.4389368, 22.4465751 13.4389381, 22.4468772 13.4389042)",,,
178815134,secondary,False,False,37.856,"LINESTRING (22.449333 13.438465, 22.449208 13.438147)",,Ardamata Road شارع اردمتا,A5
178815134,secondary,False,True,26.561,"LINESTRING (22.449333 13.438465, 22.4494202 13.4386883)",,Ardamata Road شارع اردمتا,A5
314574664,residential,False,True,26.809,"LINESTRING (22.449333 13.438465, 22.4490893 13.4385091)",,,
314574572,residential,False,True,23.964,"LINESTRING (22.4490462 13.438517, 22.4490849 13.4387292)",,,
314574664,residential,False,False,4.743,"LINESTRING (22.4490462 13.438517, 22.4490893 13.4385091)",,,
314574664,residential,False,True,17.263,"LINESTRING (22.4490462 13.438517, 22.4488889 13.4385434)",,,
314574643,residential,False,True,23.147,"LINESTRING (22.4488889 13.4385434, 22.4488997 13.4387513)",,,
314574664,residential,False,False,17.263,"LINESTRING (22.4488889 13.4385434, 22.4490462 13.438517)",,,
314574664,residential,False,True,27.473,"LINESTRING (22.4488889 13.4385434, 22.4486365 13.4385713)",,,
314574571,residential,False,False,39.87,"LINESTRING (22.4469185 13.4385479, 22.4468772 13.4389042)",,,
314574571,residential,False,True,81.035,"LINESTRING (22.4469185 13.4385479, 22.4469282 13.4378192)",,,
314574674,residential,False,False,70.927,"LINESTRING (22.4469185 13.4385479, 22.447573 13.4385883)",,,
314574559,residential,False,False,81.569,"LINESTRING (22.447573 13.4385883, 22.4476026 13.4378553)",,,
314574559,residential,False,True,55.318,"LINESTRING (22.447573 13.4385883, 22.4475529 13.4390854)",,,
314574674,residential,False,False,86.73,"LINESTRING (22.447573 13.4385883, 22.4483749 13.4385962)",,,
314574674,residential,False,True,70.927,"LINESTRING (22.447573 13.4385883, 22.4469185 13.4385479)",,,
314574664,residential,False,False,27.473,"LINESTRING (22.4486365 13.4385713, 22.4488889 13.4385434)",,,
314574674,residential,False,True,28.620999999999995,"LINESTRING (22.4486365 13.4385713, 22.4485754 13.4385872, 22.448462 13.4386003, 22.4483749 13.4385962)",,,
314574730,residential,False,False,38.942,"LINESTRING (22.4486365 13.4385713, 22.448657 13.4387668, 22.448671 13.4389199)",,,
314574730,residential,False,True,41.905,"LINESTRING (22.4486365 13.4385713, 22.4486215 13.438417, 22.4486052 13.4381957)",,,
289104033,tertiary,False,False,41.997,"LINESTRING (22.4483749 13.4385962, 22.4483393 13.4382201)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
289104033,tertiary,False,True,39.797,"LINESTRING (22.4483749 13.4385962, 22.4484128 13.4389522)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574674,residential,False,True,86.73,"LINESTRING (22.4483749 13.4385962, 22.447573 13.4385883)",,,
314574674,residential,False,False,28.621,"LINESTRING (22.4483749 13.4385962, 22.448462 13.4386003, 22.4485754 13.4385872, 22.4486365 13.4385713)",,,
178815134,secondary,False,False,26.561,"LINESTRING (22.4494202 13.4386883, 22.449333 13.438465)",,Ardamata Road شارع اردمتا,A5
178815134,secondary,False,True,20.876,"LINESTRING (22.4494202 13.4386883, 22.4494909 13.438863)",,Ardamata Road شارع اردمتا,A5
314574653,residential,False,True,36.55,"LINESTRING (22.4494202 13.4386883, 22.4492166 13.438715, 22.4490849 13.4387292)",,,
314574572,residential,False,False,23.964,"LINESTRING (22.4490849 13.4387292, 22.4490462 13.438517)",,,
314574653,residential,False,True,20.18,"LINESTRING (22.4490849 13.4387292, 22.4488997 13.4387513)",,,
314574653,residential,False,False,36.55,"LINESTRING (22.4490849 13.4387292, 22.4492166 13.438715, 22.4494202 13.4386883)",,,
289104033,tertiary,False,False,39.797,"LINESTRING (22.4484128 13.4389522, 22.4483749 13.4385962)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574608,residential,False,False,28.154,"LINESTRING (22.4484128 13.4389522, 22.448671 13.4389199)",,,
289104033,tertiary,False,True,144.178,"LINESTRING (22.4484128 13.4389522, 22.44847 13.4397921, 22.4485065 13.4402456)",,Sultan Bahr Aldin شارع  سلطان بحرالدين,
314574643,residential,False,False,23.147,"LINESTRING (22.4488997 13.4387513, 22.4488889 13.4385434)",,,
314574643,residential,False,True,14.487,"LINESTRING (22.4488997 13.4387513, 22.4489153 13.4388807)",,,
314574653,residential,False,False,20.18,"LINESTRING (22.4488997 13.4387513, 22.4490849 13.4387292)",,,
314574608,residential,False,False,26.778,"LINESTRING (22.448671 13.4389199, 22.4489153 13.4388807)",,,
314574608,residential,False,True,28.154,"LINESTRING (22.448671 13.4389199, 22.4484128 13.4389522)",,,
"[314574730, 314574621]",residential,False,False,58.111,"LINESTRING (22.448671 13.4389199, 22.4487077 13.4391642, 22.4487159 13.4392076, 22.4487497 13.4392202, 22.4488019 13.4392148, 22.4488377 13.4392139, 22.4489039 13.4392081, 22.448951 13.4392065)",,,
314574730,residential,False,True,38.942,"LINESTRING (22.448671 13.4389199, 22.448657 13.4387668, 22.4486365 13.4385713)",,,
314574571,residential,False,False,48.354,"LINESTRING (22.4468767 13.4389962, 22.446903 13.4394303)",,,
