osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,lanes,ref
646520028,Torenpad,tertiary,30,False,False,25.455,"LINESTRING (4.6575148 52.0751277, 4.6575543 52.0751516, 4.6576347 52.0752291, 4.6576789 52.0753284)",,,,
"[68963843, 7420725]","['Kerkstraat', 'Kerkplein']",living_street,15,False,"[False, True]",110.46300000000001,"LINESTRING (4.6592949 52.0751135, 4.65943 52.07492, 4.6594713 52.0747783, 4.659462 52.0745927, 4.659456 52.0744719, 4.6594859 52.0744481, 4.6597513 52.0744428, 4.659799 52.0744218, 4.6597995 52.07433, 4.6597995 52.0743188)",,,,
7420775,Burgemeester Colijnstraat,living_street,15,True,False,105.953,"LINESTRING (4.6592949 52.0751135, 4.6593933 52.0751714, 4.6595712 52.0752762, 4.6596259 52.0753115, 4.6597449 52.0753882, 4.6598391 52.0754489, 4.6599043 52.0754872, 4.6599455 52.075607, 4.6599866 52.075816, 4.6599292 52.0758995)",,,,
7420800,Alphenseweg,primary,50,False,False,28.974,"LINESTRING (4.662064 52.0750577, 4.6621946 52.0753056)",,,2,N207
112395356,Alphenseweg,primary_link,50,True,False,40.532,"LINESTRING (4.662064 52.0750577, 4.6622131 52.0751351, 4.6623354 52.0751513, 4.6624392 52.0751369, 4.662572 52.0750753)",,,1,
"[768645687, 112395366, 112395350, 815940982, 112395352]",Provincialeweg,primary,50,False,"[False, True]",289.47499999999997,"LINESTRING (4.662064 52.0750577, 4.6620025 52.0749531, 4.661922 52.0748316, 4.6617685 52.0746186, 4.6615873 52.0744114, 4.6613066 52.0741177, 4.6610592 52.0738608, 4.6609677 52.0737547, 4.6608917 52.0736273, 4.6608479 52.0734769, 4.6608479 52.0732964, 4.6608869 52.0728998, 4.6608904 52.0728289, 4.660882 52.072737, 4.6608709 52.0726892, 4.66085 52.0726348)",,yes,2,N207
7420561,Torenpad,tertiary,30,False,False,38.71,"LINESTRING (4.6564521 52.0751897, 4.6570111 52.0751336)",,,,
7421099,Raadhuisplein,unclassified,,False,False,39.864,"LINESTRING (4.6564521 52.0751897, 4.656414 52.0750444, 4.6563905 52.0749521, 4.6563679 52.0748631, 4.6563599 52.0748357)",,,,
7420950,Achter de Kerk,residential,,False,True,19.031,"LINESTRING (4.6586115 52.0750739, 4.6584418 52.0749382)",,,,
7420600,Voorkade,living_street,15,False,True,80.541,"LINESTRING (4.660712 52.0754511, 4.6607136 52.074933, 4.6607318 52.0748073, 4.6607922 52.0747364)",,,,
7420716,Voorkade,living_street,15,False,False,44.943,"LINESTRING (4.660712 52.0754511, 4.6611328 52.0754244, 4.6613592 52.0753867)",,,,
385335145,Voorkade,living_street,15,True,False,124.395,"LINESTRING (4.660712 52.0754511, 4.6607844 52.0758627, 4.660897 52.076564)",,,,
7420716,Voorkade,living_street,15,False,True,44.943,"LINESTRING (4.6613592 52.0753867, 4.6611328 52.0754244, 4.660712 52.0754511)",,,,
219924528,Alphenseweg,primary,50,False,True,46.107,"LINESTRING (4.6623538 52.0757083, 4.6622788 52.0754893, 4.6621946 52.0753056)",,,3,N207
7420723,Populierenhof,unclassified,,False,False,31.141,"LINESTRING (4.6647788 52.0752695, 4.6649692 52.0752499, 4.6650839 52.0752265, 4.6652238 52.0752125)",,,,
7420723,Populierenhof,unclassified,,False,True,37.143,"LINESTRING (4.6647788 52.0752695, 4.6644945 52.0752992, 4.6644435 52.0753045, 4.664243 52.0753254)",,,,
27582544,Populierenhof,unclassified,,False,False,52.233999999999995,"LINESTRING (4.6647788 52.0752695, 4.664847 52.0755326, 4.6648991 52.0757334)",,,,
361388388,Valkenburgerlaan,residential,,True,False,287.53,"LINESTRING (4.6689682 52.0757536, 4.6697 52.0783)",,,,
7420700,Proeftuin,unclassified,,False,True,79.397,"LINESTRING (4.6689682 52.0757536, 4.6695887 52.0756686, 4.6697828 52.0757122, 4.6698547 52.0757035, 4.6700954 52.075672)",,,,
813539165,A.P. van Neslaan,unclassified,,False,True,32.217,"LINESTRING (4.664243 52.0753254, 4.6641739 52.0750388)",,,,
7420723,Populierenhof,unclassified,,False,False,37.143,"LINESTRING (4.664243 52.0753254, 4.6644435 52.0753045, 4.6644945 52.0752992, 4.6647788 52.0752695)",,,,
813539165,A.P. van Neslaan,unclassified,,False,False,256.815,"LINESTRING (4.664243 52.0753254, 4.6642545 52.0753733, 4.664266 52.0754214, 4.6644325 52.0761153, 4.6647831 52.077611)",,,,
646520028,Torenpad,tertiary,30,False,True,124.002,"LINESTRING (4.6599292 52.0758995, 4.6598549 52.0758711, 4.6597443 52.0758595, 4.658929 52.075935, 4.6587779 52.0759509, 4.6586844 52.0759607, 4.6582518 52.0760069, 4.6581492 52.0760014)",,,,
7420948,Enterij,living_street,15,False,False,112.354,"LINESTRING (4.6581492 52.0760014, 4.6583103 52.0766427, 4.6584 52.077)",,,,
646520028,Torenpad,tertiary,30,False,False,124.00200000000001,"LINESTRING (4.6581492 52.0760014, 4.6582518 52.0760069, 4.6586844 52.0759607, 4.6587779 52.0759509, 4.658929 52.075935, 4.6597443 52.0758595, 4.6598549 52.0758711, 4.6599292 52.0758995)",,,,
646520028,Torenpad,tertiary,30,False,True,85.345,"LINESTRING (4.6581492 52.0760014, 4.6580686 52.0759654, 4.6578476 52.075829, 4.6577969 52.0757653, 4.657747 52.0755807, 4.6576789 52.0753284)",,,,
7421171,Babsloot,unclassified,,False,False,39.457,"LINESTRING (4.655893 52.0764918, 4.6559172 52.0766373, 4.6559257 52.0767608, 4.6558552 52.0768339)",,,,
233643638,Babsloot,unclassified,,False,True,50.043,"LINESTRING (4.655893 52.0764918, 4.656377 52.0764555, 4.6564047 52.0766049)",,,,
7420722,Nieuwstraat,living_street,15,True,False,169.31199999999998,"LINESTRING (4.6619682 52.0765046, 4.6616886 52.0750401, 4.6616673 52.0749938)",,,,
7420677,Dwars Nieuwstraat,living_street,15,True,False,73.505,"LINESTRING (4.660897 52.076564, 4.6619682 52.0765046)",,,,
385335145,Voorkade,living_street,15,True,False,233.34699999999998,"LINESTRING (4.660897 52.076564, 4.6610214 52.0771442, 4.661204 52.0777612, 4.6612721 52.078187, 4.6613011 52.078645)",,,,
7421171,Babsloot,unclassified,,False,True,39.457,"LINESTRING (4.6558552 52.0768339, 4.6559257 52.0767608, 4.6559172 52.0766373, 4.655893 52.0764918)",,,,
7420874,Enterij,living_street,15,False,False,115.87599999999999,"LINESTRING (4.6584 52.077, 4.6586838 52.0769769, 4.6588628 52.0776979, 4.6590826 52.0776763)",,,,
7420948,Enterij,living_street,15,False,False,104.09700000000001,"LINESTRING (4.6584 52.077, 4.6585613 52.0777053, 4.6582032 52.0777466)",,,,
7420948,Enterij,living_street,15,False,True,112.354,"LINESTRING (4.6584 52.077, 4.6583103 52.0766427, 4.6581492 52.0760014)",,,,
"[205970221, 205970222, 1123146830, 205970223, 7420721]",Houtsingel,residential,,False,True,62.911,"LINESTRING (4.6647831 52.077611, 4.664884 52.0776054, 4.6651141 52.0775966, 4.6654666 52.0775738, 4.6654528 52.0775241, 4.6654289 52.0774317)",yes,,,
813539165,A.P. van Neslaan,unclassified,,False,False,80.76,"LINESTRING (4.6647831 52.077611, 4.6647677 52.0779134, 4.6648083 52.0782744, 4.6648195 52.0783359)",,,,
813539165,A.P. van Neslaan,unclassified,,False,True,256.815,"LINESTRING (4.6647831 52.077611, 4.6644325 52.0761153, 4.664266 52.0754214, 4.6642545 52.0753733, 4.664243 52.0753254)",,,,
7420948,Enterij,living_street,15,False,True,104.09700000000001,"LINESTRING (4.6582032 52.0777466, 4.6585613 52.0777053, 4.6584 52.077)",,,,
627393395,Biezen,unclassified,,False,True,107.28999999999999,"LINESTRING (4.6648195 52.0783359, 4.6649105 52.0783571, 4.6663822 52.0783246)",,,,
813539165,A.P. van Neslaan,unclassified,,False,True,80.76,"LINESTRING (4.6648195 52.0783359, 4.6648083 52.0782744, 4.6647677 52.0779134, 4.6647831 52.077611)",,,,
"[627393395, 7420579, 627393383]",Biezen,unclassified,,False,False,118.957,"LINESTRING (4.6681226 52.0783133, 4.6667878 52.0783152, 4.6667297 52.0783159, 4.6663822 52.0783246)",yes,,,
"[627393388, 1029041988, 490994583]",Biezen,unclassified,,False,True,107.815,"LINESTRING (4.6681226 52.0783133, 4.668208 52.078312, 4.6682729 52.07831, 4.6691679 52.0783, 4.6697 52.0783)",movable,,,
"[1029041988, 627393388, 490994583]",Biezen,unclassified,,False,False,107.815,"LINESTRING (4.6697 52.0783, 4.6691679 52.0783, 4.6682729 52.07831, 4.668208 52.078312, 4.6681226 52.0783133)",movable,,,
"[233612522, 7420722]","['Biezen', 'Nieuwstraat']",living_street,15,True,False,307.933,"LINESTRING (4.6613011 52.078645, 4.6618263 52.0786089, 4.6623739 52.0785713, 4.6624122 52.0785567, 4.6624259 52.0785319, 4.662402 52.078407, 4.6622685 52.0777089, 4.662155 52.0775176, 4.6620718 52.0769982, 4.662039 52.0768753, 4.6619682 52.0765046)",,,,
112395365,Alphenseweg,primary_link,50,True,False,72.114,"LINESTRING (4.662572 52.0750753, 4.6624557 52.0753125, 4.6624195 52.0754314, 4.6623538 52.0757083)",,,1,
"[1115100048, 112395353]",Plankier,secondary,50,False,True,47.452999999999996,"LINESTRING (4.662572 52.0750753, 4.6626489 52.0749202, 4.6627134 52.0747831, 4.6627606 52.0746647)",,,2,
68967990,Dorpsstraat,living_street,15,False,True,35.743,"LINESTRING (4.659261 52.0742165, 4.6587395 52.0742407)",,,,
68967667,Dorpsstraat,living_street,15,True,False,36.42,"LINESTRING (4.659261 52.0742165, 4.6596446 52.0741999, 4.659792 52.0741897)",,,,
7420564,A.P. van Neslaan,unclassified,30,False,False,57.95399999999999,"LINESTRING (4.6640727 52.0745215, 4.6640927 52.0746736, 4.6641123 52.0747597, 4.6641739 52.0750388)",,,,
7420564,A.P. van Neslaan,unclassified,30,False,True,25.642999999999997,"LINESTRING (4.6640727 52.0745215, 4.6640753 52.074353, 4.664074 52.0742909)",,,,
27582401,Sint Janshof,living_street,15,False,False,73.26400000000001,"LINESTRING (4.6640727 52.0745215, 4.6639515 52.0745226, 4.6636377 52.0745253, 4.6632942 52.0745283, 4.6632125 52.0747015)",,,,
27582401,Sint Janshof,living_street,15,False,True,73.26400000000001,"LINESTRING (4.6632125 52.0747015, 4.6632942 52.0745283, 4.6636377 52.0745253, 4.6639515 52.0745226, 4.6640727 52.0745215)",,,,
813539165,A.P. van Neslaan,unclassified,,False,False,32.217,"LINESTRING (4.6641739 52.0750388, 4.664243 52.0753254)",,,,
