osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,bridge,tunnel
7620536,False,Bierkaai,tertiary,30,,True,56.443,"LINESTRING (3.6186061 51.4987644, 3.6185605 51.4987456, 3.6182264 51.4986206, 3.6181832 51.4986024, 3.61792 51.4984905)",,,
7620130,False,Walgang,residential,,,False,16.724,"LINESTRING (3.6144798 51.4988432, 3.6143899 51.4989828)",,,
"[7620104, 7620130, 7620078]",False,"['Walgang', 'Nieuwe Wal', 'Walplein']",residential,,,"[False, True]",151.10999999999999,"LINESTRING (3.6144798 51.4988432, 3.6141663 51.4987055, 3.6136551 51.4986211, 3.6136034 51.4986227, 3.6135519 51.4986313, 3.6135386 51.4986372, 3.6134816 51.4986611, 3.6137415 51.4988433, 3.6138104 51.4988707, 3.6138583 51.4988826, 3.6140214 51.4989149, 3.614173 51.4989451, 3.6143899 51.4989828)",,,
7620149,False,Burggang,residential,,,False,93.22,"LINESTRING (3.6126376 51.4990044, 3.6125042 51.4990292, 3.6124004 51.4990592, 3.61228 51.4991097, 3.6120832 51.4992318, 3.6117055 51.4995763)",,,
7620185,True,Kapoengang,residential,,,False,94.305,"LINESTRING (3.6126376 51.4990044, 3.6131971 51.4993637, 3.6132135 51.4993742, 3.6129682 51.4995747, 3.6129324 51.4996526)",,,
7620130,False,Walgang,residential,,,True,16.724,"LINESTRING (3.6143899 51.4989828, 3.6144798 51.4988432)",,,
"[7620104, 7620130, 7620078]",False,"['Walgang', 'Nieuwe Wal', 'Walplein']",residential,,,"[False, True]",151.11,"LINESTRING (3.6143899 51.4989828, 3.614173 51.4989451, 3.6140214 51.4989149, 3.6138583 51.4988826, 3.6138104 51.4988707, 3.6137415 51.4988433, 3.6134816 51.4986611, 3.6135386 51.4986372, 3.6135519 51.4986313, 3.6136034 51.4986227, 3.6136551 51.4986211, 3.6141663 51.4987055, 3.6144798 51.4988432)",,,
7620333,True,Walgang,residential,,,False,45.394,"LINESTRING (3.6143899 51.4989828, 3.6141826 51.4993701)",,,
"[7621437, 7620037]",False,"['Simpelhuisstraat', 'Penninghoek']",residential,,,"[False, True]",110.88900000000001,"LINESTRING (3.6097269 51.4990279, 3.6094115 51.4989061, 3.6091452 51.4991578, 3.6088725 51.4994123, 3.6087926 51.4995632)",,,
"[7620152, 7621382]",False,"['Stadhuisstraat', 'Wijngaardstraat']",residential,30,,"[False, True]",104.48400000000001,"LINESTRING (3.6097269 51.4990279, 3.6093913 51.4993225, 3.6092801 51.4994855, 3.6091951 51.4996199, 3.6091215 51.4996116, 3.6087926 51.4995632)",,,
"[7620201, 478725390]",False,Simpelhuisstraat,residential,30,"['4.6', '6']",True,59.593,"LINESTRING (3.6097269 51.4990279, 3.6100932 51.4991913, 3.6101249 51.4992351, 3.6101321 51.4992949, 3.6101771 51.4994396)",,,
"[7621385, 420269705, 420269706]",False,Seisbinnenbrug,residential,,,False,37.458,"LINESTRING (3.607953 51.4991302, 3.6079259 51.499152, 3.6078514 51.4992119, 3.607772 51.4992762, 3.6077072 51.4993283, 3.6076216 51.4993965)",,yes,
7620192,False,Onder den Toren,residential,,,False,38.977,"LINESTRING (3.6141826 51.4993701, 3.6147332 51.4994435)",,,
"[7620194, 7620191]",False,Groenmarkt,residential,,,False,77.41999999999999,"LINESTRING (3.6141826 51.4993701, 3.6139531 51.4993435, 3.6139079 51.4993454, 3.6138586 51.4993551, 3.6138307 51.4993674, 3.6136617 51.4996232, 3.6135472 51.4998022)",,,
7621306,False,Herengracht,residential,30,,True,109.495,"LINESTRING (3.6076216 51.4993965, 3.6083787 51.5002611)",,,
"[420269705, 420269706, 7621385]",False,Seisbinnenbrug,residential,,,True,37.458,"LINESTRING (3.6076216 51.4993965, 3.6077072 51.4993283, 3.607772 51.4992762, 3.6078514 51.4992119, 3.6079259 51.499152, 3.607953 51.4991302)",,yes,
7620192,False,Onder den Toren,residential,,,True,38.977,"LINESTRING (3.6147332 51.4994435, 3.6141826 51.4993701)",,,
"[7620238, 7620212, 7620206]",False,"['Onder den Toren', 'Koorkerkhof']",residential,,,False,104.03500000000001,"LINESTRING (3.6147332 51.4994435, 3.6152365 51.4995197, 3.6154728 51.4995334, 3.6154216 51.4998974, 3.6153754 51.4999932)",,,
146289798,False,Nieuwe Kerkgang,residential,,,True,42.671,"LINESTRING (3.6147332 51.4994435, 3.6149016 51.499261, 3.6150461 51.4991129)",,,
"[7620187, 681707965]",False,Stadhuisstraat,residential,,,False,51.803000000000004,"LINESTRING (3.6101771 51.4994396, 3.6104535 51.499425, 3.6105556 51.4994207, 3.6107782 51.4994327, 3.6108445 51.4994526, 3.6108615 51.4994959)",,,
7620187,False,Stadhuisstraat,residential,,,True,62.614999999999995,"LINESTRING (3.6101771 51.4994396, 3.6098302 51.49952, 3.6096288 51.4995679, 3.6094762 51.4996052, 3.6093461 51.4996575)",,,
"[7620201, 478725390]",False,Simpelhuisstraat,residential,30,"['4.6', '6']",False,59.592999999999996,"LINESTRING (3.6101771 51.4994396, 3.6101321 51.4992949, 3.6101249 51.4992351, 3.6100932 51.4991913, 3.6097269 51.4990279)",,,
7620196,False,Bellinkstraat,residential,30,,True,97.473,"LINESTRING (3.617718 51.4994427, 3.6178059 51.4993487, 3.6183858 51.4989253, 3.6186061 51.4987644)",,,
7620239,False,Bellinkstraat,residential,,,False,8.861,"LINESTRING (3.617718 51.4994427, 3.6177012 51.4994739, 3.6176818 51.4995191)",,,
288715926,False,Bellinkplein,residential,30,,False,16.884,"LINESTRING (3.617718 51.4994427, 3.6178399 51.499467, 3.6179495 51.4994905)",,,
7620232,True,Bachtensteene,residential,,,False,60.143,"LINESTRING (3.6108615 51.4994959, 3.6108936 51.4995076, 3.6109321 51.4995215, 3.6110232 51.4995457, 3.6111014 51.4995591, 3.611186 51.4995675, 3.6112657 51.4995755, 3.6114497 51.499584, 3.6117055 51.4995763)",,,
"[7620187, 681707965]",False,Stadhuisstraat,residential,,,True,51.803,"LINESTRING (3.6108615 51.4994959, 3.6108445 51.4994526, 3.6107782 51.4994327, 3.6105556 51.4994207, 3.6104535 51.499425, 3.6101771 51.4994396)",,,
"[7620152, 7621382]",False,"['Stadhuisstraat', 'Wijngaardstraat']",residential,30,,"[False, True]",104.48399999999998,"LINESTRING (3.6087926 51.4995632, 3.6091215 51.4996116, 3.6091951 51.4996199, 3.6092801 51.4994855, 3.6093913 51.4993225, 3.6097269 51.4990279)",,,
"[7620037, 7621437]",False,"['Simpelhuisstraat', 'Penninghoek']",residential,,,"[False, True]",110.88900000000001,"LINESTRING (3.6087926 51.4995632, 3.6088725 51.4994123, 3.6091452 51.4991578, 3.6094115 51.4989061, 3.6097269 51.4990279)",,,
7621437,False,Penninghoek,residential,,,False,28.421,"LINESTRING (3.6087926 51.4995632, 3.6086872 51.4997557, 3.608638 51.499798)",,,
7620243,True,Korte Delft,residential,,,False,31.192,"LINESTRING (3.6161563 51.4995521, 3.6162012 51.4996047, 3.6162477 51.4996453, 3.6162971 51.4996809, 3.6163644 51.4997219, 3.6163985 51.4997838)",,,
7620149,False,Burggang,residential,,,True,93.22,"LINESTRING (3.6117055 51.4995763, 3.6120832 51.4992318, 3.61228 51.4991097, 3.6124004 51.4990592, 3.6125042 51.4990292, 3.6126376 51.4990044)",,,
7620169,False,Lombardstraat,residential,30,,False,123.213,"LINESTRING (3.6117055 51.4995763, 3.6116657 51.4997436, 3.6116406 51.4998487, 3.61171 51.50013, 3.6118821 51.5004419, 3.6121794 51.5005577)",,,
7620232,True,Bachtensteene,residential,,,False,59.048,"LINESTRING (3.6117055 51.4995763, 3.6119482 51.4995595, 3.612251 51.4995788, 3.6125516 51.4996088)",,,
681707966,True,Bachtensteene,residential,,,False,26.828,"LINESTRING (3.6125516 51.4996088, 3.6127473 51.4996263, 3.6129324 51.4996526)",,,
681707966,True,Bachtensteene,residential,,,False,45.693,"LINESTRING (3.6129324 51.4996526, 3.6130926 51.4996929, 3.6135472 51.4998022)",,,
7620028,True,Sint Sebastiaanstraat,residential,,,False,101.341,"LINESTRING (3.6093461 51.4996575, 3.6100138 51.4997272, 3.6107914 51.4998027)",,,
7620187,False,Stadhuisstraat,residential,,,False,62.61500000000001,"LINESTRING (3.6093461 51.4996575, 3.6094762 51.4996052, 3.6096288 51.4995679, 3.6098302 51.49952, 3.6101771 51.4994396)",,,
7621340,False,Stadhuisstraat,residential,30,5.6,True,54.772999999999996,"LINESTRING (3.6093461 51.4996575, 3.6092715 51.4997147, 3.6090092 51.4999638, 3.6088877 51.5000276, 3.6088583 51.50004)",,,
7621437,False,Penninghoek,residential,,,True,28.421,"LINESTRING (3.608638 51.499798, 3.6086872 51.4997557, 3.6087926 51.4995632)",,,
7621438,True,Penninghoeksingel,residential,30,2.9,False,88.355,"LINESTRING (3.608638 51.499798, 3.6081522 51.4992768, 3.607953 51.4991302)",,,
7620191,False,Groenmarkt,residential,,,False,15.554,"LINESTRING (3.6135472 51.4998022, 3.6134659 51.4999326)",,,
"[7620194, 7620191]",False,Groenmarkt,residential,,,True,77.42,"LINESTRING (3.6135472 51.4998022, 3.6136617 51.4996232, 3.6138307 51.4993674, 3.6138586 51.4993551, 3.6139079 51.4993454, 3.6139531 51.4993435, 3.6141826 51.4993701)",,,
7620234,True,Lange Noordstraat,residential,,,False,34.513999999999996,"LINESTRING (3.6107914 51.4998027, 3.6108312 51.4995733, 3.6108615 51.4994959)",,,
7620191,False,Groenmarkt,residential,,,True,15.554,"LINESTRING (3.6134659 51.4999326, 3.6135472 51.4998022)",,,
7620176,True,Korte Burg,residential,30,,False,93.34,"LINESTRING (3.6134659 51.4999326, 3.6134578 51.4999681, 3.6134653 51.5000036, 3.613483 51.5000331, 3.6138033 51.5003857, 3.6139053 51.5004867, 3.6140836 51.5006672)",,,
"[7620536, 7620524, 7620541]",False,"['Rouaansekaai', 'Bierkaai']",tertiary,30,"['5.2', '5.8']",True,188.087,"LINESTRING (3.6205402 51.4999428, 3.6203287 51.4998153, 3.6201004 51.4996611, 3.6195006 51.4992405, 3.6192051 51.4990381, 3.6187719 51.4988376, 3.6186061 51.4987644)",,,
"[7620249, 631663729, 1221079550, 1221079551]",False,Hagepreekgang,residential,30,,"[False, True]",67.44,"LINESTRING (3.6205402 51.4999428, 3.620453 51.4999928, 3.6203961 51.5000254, 3.6203582 51.5000472, 3.6200049 51.5001499, 3.6197515 51.5001935, 3.6197337 51.5002382)",,,
288715935,False,Korte Giststraat,residential,,,False,37.065,"LINESTRING (3.6153754 51.4999932, 3.6159 51.50006)",,,
304122621,False,Koorkerkhof,residential,,,False,19.298,"LINESTRING (3.6153754 51.4999932, 3.6152374 51.500144)",,,
"[7620206, 7620212, 7620238]",False,"['Onder den Toren', 'Koorkerkhof']",residential,,,True,104.035,"LINESTRING (3.6153754 51.4999932, 3.6154216 51.4998974, 3.6154728 51.4995334, 3.6152365 51.4995197, 3.6147332 51.4994435)",,,
7621267,True,Penninghoeksingel,residential,30,,False,30.93,"LINESTRING (3.6088583 51.50004, 3.608638 51.499798)",,,
7620038,True,Penninghoeksingel,residential,30,,False,126.50300000000001,"LINESTRING (3.6088583 51.50004, 3.6092804 51.5005094, 3.6094924 51.5007544, 3.6097044 51.5010475)",,,
"[487204112, 7621305, 487204113]",False,Herenbrug,residential,30,,False,41.315,"LINESTRING (3.6088583 51.50004, 3.6088245 51.5000545, 3.608782 51.5000727, 3.6084697 51.5002189, 3.608451 51.5002273, 3.6083787 51.5002611)",,yes,
7621340,False,Stadhuisstraat,residential,30,5.6,False,54.772999999999996,"LINESTRING (3.6088583 51.50004, 3.6088877 51.5000276, 3.6090092 51.4999638, 3.6092715 51.4997147, 3.6093461 51.4996575)",,,
131442641,True,Damplein,residential,30,6,False,33.533,"LINESTRING (3.616217 51.5000605, 3.6163677 51.4998015, 3.6163985 51.4997838)",,,
288715935,False,Korte Giststraat,residential,,,True,37.065,"LINESTRING (3.6159 51.50006, 3.6153754 51.4999932)",,,
7620244,False,Bellinkstraat,residential,30,,False,6.307,"LINESTRING (3.6174768 51.5000299, 3.6174461 51.5000833)",,,
7620244,False,Bellinkstraat,residential,30,,True,6.307,"LINESTRING (3.6174461 51.5000833, 3.6174768 51.5000299)",,,
7620158,True,Damplein,residential,30,4.1,False,54.85,"LINESTRING (3.6174461 51.5000833, 3.617885 51.5002689, 3.6180543 51.500346, 3.6180935 51.5003673)",,,
7621306,False,Herengracht,residential,30,,False,109.495,"LINESTRING (3.6083787 51.5002611, 3.6076216 51.4993965)",,,
352390538,False,Volderijlaagte,residential,30,,True,76.031,"LINESTRING (3.6083787 51.5002611, 3.6075256 51.5006918)",,,
7620030,True,Herengracht,residential,30,,False,365.3450000000001,"LINESTRING (3.6083787 51.5002611, 3.6091744 51.5012175, 3.6102174 51.502618, 3.6103314 51.5027124, 3.6107426 51.5029213, 3.611052 51.50302)",,,
"[487204112, 487204113, 7621305]",False,Herenbrug,residential,30,,True,41.315,"LINESTRING (3.6083787 51.5002611, 3.608451 51.5002273, 3.6084697 51.5002189, 3.608782 51.5000727, 3.6088245 51.5000545, 3.6088583 51.50004)",,yes,
7620182,True,Dam,residential,30,7.2,False,13.881,"LINESTRING (3.6180935 51.5003673, 3.6180864 51.5004394, 3.6180366 51.5004819)",,,
7620173,False,Blindenhoek,residential,30,,False,8.301,"LINESTRING (3.6122659 51.500506, 3.6121794 51.5005577)",,,
7620159,True,Latijnse Schoolstraat,residential,,,False,105.529,"LINESTRING (3.6122659 51.500506, 3.6124437 51.5002715, 3.6125437 51.5001653, 3.6125918 51.5000938, 3.6126037 51.5000137, 3.612611 51.49979, 3.6125516 51.4996088)",,,
7620177,True,Bogardstraat,living_street,15,,False,132.838,"LINESTRING (3.6122659 51.500506, 3.6129206 51.5006723, 3.6133068 51.5007579, 3.6134912 51.5007706, 3.6135974 51.5007592, 3.6138745 51.5007127, 3.6140144 51.5006853, 3.6140836 51.5006672)",,,
"[977900065, 7620310, 7620495]",False,Pauwpoort,residential,30,,False,52.051,"LINESTRING (3.6171804 51.5004772, 3.6171266 51.500529, 3.6170813 51.5005724, 3.6167704 51.5008696)",,,building_passage
1225697802,True,Damplein,residential,30,5,False,82.39200000000001,"LINESTRING (3.6171804 51.5004772, 3.6169846 51.5003753, 3.6167392 51.5002195, 3.6166503 51.5001803, 3.6165324 51.5001401, 3.6163889 51.5000981, 3.6162786 51.5000701, 3.616262 51.5000675, 3.616217 51.5000605)",,,
7620173,False,Blindenhoek,residential,30,,True,8.301,"LINESTRING (3.6121794 51.5005577, 3.6122659 51.500506)",,,
1164620481,False,Blindenhoek,unclassified,,,False,15.061,"LINESTRING (3.6121794 51.5005577, 3.6120337 51.5006583)",,,
7620169,False,Lombardstraat,residential,30,,True,123.213,"LINESTRING (3.6121794 51.5005577, 3.6118821 51.5004419, 3.61171 51.50013, 3.6116406 51.4998487, 3.6116657 51.4997436, 3.6117055 51.4995763)",,,
7620230,True,Balans,residential,30,,False,44.006,"LINESTRING (3.6140836 51.5006672, 3.6143633 51.5010226)",,,
352390538,False,Volderijlaagte,residential,30,,False,76.031,"LINESTRING (3.6075256 51.5006918, 3.6083787 51.5002611)",,,
352390538,False,Volderijlaagte,residential,30,,True,45.267,"LINESTRING (3.6075256 51.5006918, 3.60702 51.50095)",,,
7621236,True,Volderijstraat,unclassified,30,,False,153.601,"LINESTRING (3.6075256 51.5006918, 3.607593 51.5007462, 3.6077709 51.5008956, 3.6078474 51.5008739, 3.6082167 51.5012179, 3.608467 51.501451, 3.6080074 51.5016889, 3.6079973 51.5016941)",,,
7620486,False,Pauwpoort,residential,30,,False,30.58,"LINESTRING (3.6163593 51.5007689, 3.6167704 51.5008696)",,,
7621237,False,Klein Vlaanderen,tertiary,50,,False,26.01,"LINESTRING (3.6067449 51.5007294, 3.6065162 51.5005438)",2,,
7621237,False,Klein Vlaanderen,tertiary,50,,True,31.055999999999997,"LINESTRING (3.6067449 51.5007294, 3.6068495 51.5008127, 3.6068766 51.5008341, 3.6069692 51.5009072, 3.60702 51.50095)",2,,
7620494,False,Dam,residential,30,,False,34.041,"LINESTRING (3.61777 51.50073, 3.6181831 51.5008961)",,,
466364092,False,Dam,residential,30,,True,33.191,"LINESTRING (3.61777 51.50073, 3.6180366 51.5004819)",,,
"[681707987, 7620181]",True,Damplein,residential,30,,False,49.596,"LINESTRING (3.61777 51.50073, 3.617731 51.5007144, 3.6174801 51.5006144, 3.6172789 51.5005267, 3.6171804 51.5004772)",,,
7620234,True,Lange Noordstraat,residential,,,False,114.982,"LINESTRING (3.6110983 51.5007954, 3.6110023 51.5006862, 3.6109224 51.5005735, 3.6108471 51.5004572, 3.6108099 51.500385, 3.610777 51.5002917, 3.6107653 51.5001909, 3.6107727 51.5000184, 3.6107914 51.4998027)",,,
7620305,False,Sint Antheunisstraat,residential,,,False,100.983,"LINESTRING (3.6110983 51.5007954, 3.6110694 51.5008032, 3.6107657 51.5008897, 3.610618 51.5009242, 3.6102472 51.5009866, 3.6097044 51.5010475)",,,
"[681707961, 7620459]",True,Balans,residential,,,False,61.451,"LINESTRING (3.6143633 51.5010226, 3.6144431 51.5010235, 3.6145251 51.5010705, 3.6146208 51.5011377, 3.6147353 51.5012746, 3.6147838 51.5013904, 3.6148348 51.5014525)",,,
7620486,False,Pauwpoort,residential,30,,True,30.58,"LINESTRING (3.6167704 51.5008696, 3.6163593 51.5007689)",,,
7620310,False,Pauwpoort,residential,30,,False,33.751,"LINESTRING (3.6167704 51.5008696, 3.6166383 51.5010223, 3.6168248 51.501081)",,,
"[977900065, 7620310, 7620495]",False,Pauwpoort,residential,30,,True,52.051,"LINESTRING (3.6167704 51.5008696, 3.6170813 51.5005724, 3.6171266 51.500529, 3.6171804 51.5004772)",,,building_passage
7620494,False,Dam,residential,30,,True,34.041,"LINESTRING (3.6181831 51.5008961, 3.61777 51.50073)",,,
7620306,False,Dam,residential,30,,False,32.339,"LINESTRING (3.6181831 51.5008961, 3.6184555 51.5009982, 3.6185872 51.5010419)",,,
"[7620500, 7620428, 7620289]",False,Spuistraat,residential,30,,False,136.585,"LINESTRING (3.6181831 51.5008961, 3.6181663 51.5009134, 3.6179515 51.5011798, 3.6177969 51.5013591, 3.6175049 51.5016808, 3.6174296 51.5017478, 3.617226 51.5019694)",,,
352390538,False,Volderijlaagte,residential,30,,False,45.267,"LINESTRING (3.60702 51.50095, 3.6075256 51.5006918)",,,
7621237,False,Klein Vlaanderen,tertiary,50,,False,31.055999999999997,"LINESTRING (3.60702 51.50095, 3.6069692 51.5009072, 3.6068766 51.5008341, 3.6068495 51.5008127, 3.6067449 51.5007294)",2,,
7621237,False,Klein Vlaanderen,tertiary,50,,True,106.875,"LINESTRING (3.60702 51.50095, 3.6070917 51.5010046, 3.6071895 51.501079, 3.6079973 51.5016941)",2,,
7620303,True,Sint Pieterstraat,residential,,,False,92.68400000000001,"LINESTRING (3.6156899 51.5008242, 3.6159224 51.5005615, 3.6160758 51.500314, 3.6161857 51.500117, 3.616217 51.5000605)",,,
"[7620304, 288708524, 288708525]",False,Hof van Sint Pieter,unclassified,,,False,52.612,"LINESTRING (3.6156899 51.5008242, 3.6158623 51.5008607, 3.6159718 51.5008891, 3.6163939 51.5010019)",,,building_passage
"[7620304, 288708524, 288708525]",False,Hof van Sint Pieter,unclassified,,,True,52.611999999999995,"LINESTRING (3.6163939 51.5010019, 3.6159718 51.5008891, 3.6158623 51.5008607, 3.6156899 51.5008242)",,,building_passage
7620487,True,Penninghoeksingel,residential,30,,False,76.565,"LINESTRING (3.6097044 51.5010475, 3.6101644 51.5016737)",,,
7620305,False,Sint Antheunisstraat,residential,,,True,100.983,"LINESTRING (3.6097044 51.5010475, 3.6102472 51.5009866, 3.610618 51.5009242, 3.6107657 51.5008897, 3.6110694 51.5008032, 3.6110983 51.5007954)",,,
7620306,False,Dam,residential,30,,True,32.339,"LINESTRING (3.6185872 51.5010419, 3.6184555 51.5009982, 3.6181831 51.5008961)",,,
7620437,True,Molstraat,residential,30,,False,72.581,"LINESTRING (3.6185872 51.5010419, 3.6185734 51.5010763, 3.6183339 51.5016753)",,,
7620460,False,Dam,residential,30,7,False,144.851,"LINESTRING (3.6185872 51.5010419, 3.6191405 51.5012215, 3.6194583 51.5012961, 3.6198036 51.5013464, 3.6199785 51.5013719, 3.6205638 51.5014376)",,,
7620310,False,Pauwpoort,residential,30,,True,33.751,"LINESTRING (3.6168248 51.501081, 3.6166383 51.5010223, 3.6167704 51.5008696)",,,
"[1107962639, 7620439]",False,Vijf Ringen,residential,30,4,False,55.57,"LINESTRING (3.6162761 51.5011964, 3.6161602 51.5014009, 3.61602 51.50167)",,,
"[7620313, 7620491]",True,Lange Noordstraat,residential,,,False,56.81099999999999,"LINESTRING (3.6115168 51.501228, 3.6114638 51.5011093, 3.6112911 51.5009653, 3.6110983 51.5007954)",,,
7620303,True,Sint Pieterstraat,residential,,,False,62.524,"LINESTRING (3.6149918 51.5014116, 3.6153502 51.5011388, 3.6155459 51.5009679)",,,
7620423,False,Spanjaardstraat,residential,30,4.7,False,39.363,"LINESTRING (3.6149918 51.5014116, 3.6152881 51.5015194, 3.6154978 51.501571)",,,
7620425,False,Sint Pieterstraat,residential,,,False,11.943,"LINESTRING (3.6149918 51.5014116, 3.6149681 51.5014113, 3.6148348 51.5014525)",,,
7620412,False,Rotterdamsekaai,residential,30,5.7,False,25.575,"LINESTRING (3.6205638 51.5014376, 3.6209324 51.5014535)",,,
7620441,True,Schuitvlotstraat,residential,30,,False,23.656,"LINESTRING (3.6205638 51.5014376, 3.6205627 51.5014716, 3.6205569 51.5016503)",,,
7620460,False,Dam,residential,30,7,True,144.851,"LINESTRING (3.6205638 51.5014376, 3.6199785 51.5013719, 3.6198036 51.5013464, 3.6194583 51.5012961, 3.6191405 51.5012215, 3.6185872 51.5010419)",,,
7620412,False,Rotterdamsekaai,residential,30,5.7,True,25.575,"LINESTRING (3.6209324 51.5014535, 3.6205638 51.5014376)",,,
"[7620474, 7620299]",False,Achter het Hofplein,residential,,,"[False, True]",132.98700000000002,"LINESTRING (3.6127545 51.501523, 3.612588 51.5018605, 3.6125264 51.5019176, 3.612335 51.5018895, 3.611883 51.5018139, 3.6113584 51.5017368, 3.61132 51.50173)",,,
496686957,True,Hofplein,residential,,,False,92.135,"LINESTRING (3.6127545 51.501523, 3.6125529 51.5014649, 3.6121216 51.5013427, 3.6119137 51.5012947, 3.6117425 51.5012608, 3.6115541 51.5012265, 3.6115168 51.501228)",,,
"[7620359, 7620326, 288715927]",False,"['Haringplaats', 'Bleek']",residential,30,,False,143.622,"LINESTRING (3.6154978 51.501571, 3.6153346 51.5017783, 3.6152916 51.5018254, 3.6152737 51.5018553, 3.6152718 51.5018912, 3.6153581 51.5020805, 3.6153835 51.5021163, 3.6156067 51.5023367, 3.6157908 51.5024225, 3.6160122 51.502521, 3.616168 51.5026072)",,,
7620423,False,Spanjaardstraat,residential,30,4.7,True,39.363,"LINESTRING (3.6154978 51.501571, 3.6152881 51.5015194, 3.6149918 51.5014116)",,,
7620426,True,Sint Pieterstraat,residential,,,False,16.03,"LINESTRING (3.6145663 51.5015413, 3.6143558 51.5016014)",,,
7620424,True,Balans,residential,,,False,59.812,"LINESTRING (3.6145663 51.5015413, 3.6144737 51.501348, 3.6143721 51.5011193, 3.614351 51.5010572, 3.6143633 51.5010226)",,,
7620257,True,Sint Jorisstraat,residential,,,False,143.38899999999998,"LINESTRING (3.6143558 51.5016014, 3.6143856 51.5016496, 3.6145227 51.5018704, 3.6146622 51.5020485, 3.6147858 51.502222, 3.6148 51.5022557, 3.6148342 51.5023394, 3.6150287 51.5028163)",,,
7620496,True,Wagenaarstraat,residential,,,False,49.315,"LINESTRING (3.6143558 51.5016014, 3.614001 51.5016786, 3.6138321 51.5017093, 3.6136737 51.501726)",,,
7620502,False,Korte Noordstraat,residential,,,True,10.281,"LINESTRING (3.6113675 51.5016424, 3.61132 51.50173)",,,
7620433,False,Lambrechtstraat,residential,,,True,83.787,"LINESTRING (3.6113675 51.5016424, 3.6113361 51.5016405, 3.6110982 51.5016265, 3.6108413 51.5016205, 3.6105318 51.5016358, 3.6101644 51.5016737)",,,
7620435,True,Korte Noordstraat,residential,,,False,47.482000000000006,"LINESTRING (3.6113675 51.5016424, 3.6114738 51.5013831, 3.6115152 51.5012982, 3.6115225 51.5012543, 3.6115168 51.501228)",,,
7620437,True,Molstraat,residential,30,,False,50.19,"LINESTRING (3.6183339 51.5016753, 3.6183083 51.5017101, 3.6182942 51.5021231)",,,
7620440,True,Spanjaardstraat,residential,30,3,False,37.791000000000004,"LINESTRING (3.61602 51.50167, 3.6155628 51.5015812, 3.6154978 51.501571)",,,
"[7620439, 1107962639]",False,Vijf Ringen,residential,30,4,True,55.57,"LINESTRING (3.61602 51.50167, 3.6161602 51.5014009, 3.6162761 51.5011964)",,,
"[681707980, 1195207853]",False,Spanjaardstraat,residential,30,,True,89.905,"LINESTRING (3.61602 51.50167, 3.6164465 51.5017872, 3.6170671 51.5019335, 3.6170929 51.5019396, 3.617226 51.5019694)",,,
7620290,True,Schuitvlotstraat,residential,30,,False,48.06699999999999,"LINESTRING (3.6205569 51.5016503, 3.6205732 51.5018769, 3.620572 51.502027, 3.6205575 51.5020816)",,,
7620442,True,Pijpstraat,residential,30,,False,154.876,"LINESTRING (3.6205569 51.5016503, 3.6198861 51.5016873, 3.6197338 51.5017003, 3.6196067 51.501715, 3.6194739 51.5017262, 3.6193492 51.5017267, 3.6192423 51.5017214, 3.6190582 51.5017079, 3.618857 51.5016867, 3.6186813 51.5016685, 3.6183339 51.5016753)",,,
7620433,False,Lambrechtstraat,residential,,,False,83.787,"LINESTRING (3.6101644 51.5016737, 3.6105318 51.5016358, 3.6108413 51.5016205, 3.6110982 51.5016265, 3.6113361 51.5016405, 3.6113675 51.5016424)",,,
7620461,True,Penninghoeksingel,residential,30,,False,129.796,"LINESTRING (3.6101644 51.5016737, 3.6103347 51.5019422, 3.6106371 51.5023281, 3.6108685 51.5025698, 3.610957 51.5026142, 3.6111064 51.5026422)",,,
7621237,False,Klein Vlaanderen,tertiary,50,,False,106.875,"LINESTRING (3.6079973 51.5016941, 3.6071895 51.501079, 3.6070917 51.5010046, 3.60702 51.50095)",2,,
"[7620032, 1268185771, 456982596, 7620117]",False,Klein Vlaanderen,tertiary,30,,"[False, True]",270.42,"LINESTRING (3.6079973 51.5016941, 3.608846 51.5023456, 3.6089495 51.502425, 3.6092285 51.502564, 3.6101632 51.5032736, 3.6103853 51.5034525, 3.6104397 51.5035179, 3.6104496 51.5035686)","['2', '30']",,
7620502,False,Korte Noordstraat,residential,,,False,10.281,"LINESTRING (3.61132 51.50173, 3.6113675 51.5016424)",,,
"[7620474, 7620299]",False,Achter het Hofplein,residential,,,"[False, True]",132.987,"LINESTRING (3.61132 51.50173, 3.6113584 51.5017368, 3.611883 51.5018139, 3.612335 51.5018895, 3.6125264 51.5019176, 3.612588 51.5018605, 3.6127545 51.501523)",,,
7620327,False,Bree,residential,,,False,89.503,"LINESTRING (3.6136737 51.501726, 3.6136415 51.5021319, 3.6136362 51.5021837, 3.6136265 51.5023182, 3.6136124 51.50253)",,,
"[7620496, 496686957]",True,"['Wagenaarstraat', 'Hofplein']",residential,,,False,67.996,"LINESTRING (3.6136737 51.501726, 3.6134062 51.5017001, 3.6131619 51.5016406, 3.6129748 51.5015916, 3.6127545 51.501523)",,,
"[7620289, 7620500, 7620428]",False,Spuistraat,residential,30,,True,136.58499999999998,"LINESTRING (3.617226 51.5019694, 3.6174296 51.5017478, 3.6175049 51.5016808, 3.6177969 51.5013591, 3.6179515 51.5011798, 3.6181663 51.5009134, 3.6181831 51.5008961)",,,
