osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,width,ref,junction
6426613,Julianastraat,unclassified,30,False,True,65.665,,"LINESTRING (6.5685377 52.4597461, 6.5676018 52.4595927)",,,,
6425940,Wilhelminastraat,residential,30,False,False,139.328,,"LINESTRING (6.5685377 52.4597461, 6.56843 52.46014, 6.5683 52.46099)",,,,
"[1217560680, 1217560683, 6426613]",Julianastraat,unclassified,30,False,False,136.569,,"LINESTRING (6.5685377 52.4597461, 6.5689505 52.4598048, 6.5691904 52.4598454, 6.5694309 52.459886, 6.5696426 52.459921, 6.5699263 52.4599684, 6.5704854 52.4600618)",,,,
6425855,De Meulenbelt,residential,30,False,True,169.105,,"LINESTRING (6.5731639 52.4598866, 6.57075 52.4595)",,,,
6426686,Hoofdstraat,tertiary,30,False,False,63.349,,"LINESTRING (6.5731639 52.4598866, 6.5730854 52.4604543)",,,,
6426689,Hoofdstraat,tertiary,50,False,True,249.39,,"LINESTRING (6.5731639 52.4598866, 6.5732447 52.4593354, 6.5732963 52.4589566, 6.573358 52.458488, 6.5734553 52.4578036, 6.5734657 52.457721, 6.5734597 52.4576517)",,,,
6425824,De Nijverheid,residential,30,False,True,64.991,,"LINESTRING (6.5704854 52.4600618, 6.57075 52.4595)",,,,
6426653,Julianaplein,residential,30,False,False,17.079,,"LINESTRING (6.5704854 52.4600618, 6.5707282 52.4601031)",,,,
"[1217560680, 1217560683, 6426613]",Julianastraat,unclassified,30,False,True,136.56900000000002,,"LINESTRING (6.5704854 52.4600618, 6.5699263 52.4599684, 6.5696426 52.459921, 6.5694309 52.459886, 6.5691904 52.4598454, 6.5689505 52.4598048, 6.5685377 52.4597461)",,,,
"[1217591266, 88283822]",De Koele,residential,30,False,False,183.099,,"LINESTRING (6.5704854 52.4600618, 6.5704505 52.4601146, 6.5704305 52.4601318, 6.5704022 52.4601464, 6.5702393 52.4601922, 6.5701447 52.4602494, 6.5700561 52.4603129, 6.5699624 52.4603822, 6.5699537 52.4603915, 6.5699456 52.4604104, 6.5699362 52.4604688, 6.5699208 52.4605505, 6.5698986 52.460582, 6.5698398 52.4606017, 6.5697777 52.4606084, 6.5696463 52.4606112, 6.5695862 52.4606404, 6.5695637 52.4606692, 6.5695209 52.461066, 6.5696899 52.4611625, 6.5697006 52.4612229, 6.5697153 52.4613619)",,,,
6425817,,unclassified,,False,False,8.297,,"LINESTRING (6.5660727 52.4602283, 6.5661944 52.4602366)",,,,
6425826,Koningin Beatrixlaan,tertiary,50,True,False,84.11599999999999,,"LINESTRING (6.5660727 52.4602283, 6.5660954 52.4601078, 6.5662885 52.4595552, 6.5663472 52.4594948)",,,,
6425817,,unclassified,,False,True,8.297,,"LINESTRING (6.5661944 52.4602366, 6.5660727 52.4602283)",,,,
6425939,Koningin Beatrixlaan,tertiary,50,True,False,67.27199999999999,,"LINESTRING (6.5661944 52.4602366, 6.5661824 52.4602992, 6.5661596 52.4604346, 6.5661456 52.4605959, 6.5661516 52.4608402)",,,,
6426686,Hoofdstraat,tertiary,30,False,True,63.349,,"LINESTRING (6.5730854 52.4604543, 6.5731639 52.4598866)",,,,
"[6426685, 562558086]",Hoofdstraat,tertiary,30,False,False,93.74300000000001,,"LINESTRING (6.5730854 52.4604543, 6.5729827 52.4612445, 6.572978 52.4612948)",,,,
398538039,Julianaplein,residential,30,False,True,33.504,,"LINESTRING (6.5730854 52.4604543, 6.5729624 52.46045, 6.5725994 52.4604024)",,,,
6425948,Van Stolberglaan,residential,30,False,True,64.68,,"LINESTRING (6.56368 52.4607459, 6.5627272 52.4607822)",,,,
6425966,Margrietstraat,residential,30,False,False,37.722,,"LINESTRING (6.56368 52.4607459, 6.5636717 52.4610851)",,5,,
6425932,Margrietstraat,residential,30,False,True,194.96099999999998,,"LINESTRING (6.56368 52.4607459, 6.5637709 52.4600681, 6.5638834 52.4595358, 6.5639802 52.4591991, 6.5640296 52.4590067)",,3,,
6425948,Van Stolberglaan,residential,30,False,False,64.68,,"LINESTRING (6.5627272 52.4607822, 6.56368 52.4607459)",,,,
6425922,Van Stolberglaan,residential,30,False,False,52.563,,"LINESTRING (6.5627272 52.4607822, 6.5630299 52.4611616, 6.5630534 52.4612104)",,4,,
6425957,Nassaustraat,residential,30,False,False,79.87,,"LINESTRING (6.5673293 52.4608082, 6.5661516 52.4608402)",,,,
6425945,Prins Bernhardstraat,residential,30,False,True,136.966,,"LINESTRING (6.5673293 52.4608082, 6.5673357 52.4605337, 6.5673649 52.4602645, 6.5674093 52.4600955, 6.5675345 52.4597737, 6.5676018 52.4595927)",,,,
6425976,Emmastraat,residential,30,False,False,80.687,,"LINESTRING (6.5673293 52.4608082, 6.56738 52.46097, 6.5683 52.46099)",,,,
6425955,Nassaustraat,unclassified,,False,False,7.734,,"LINESTRING (6.5661516 52.4608402, 6.566041 52.460823)",,,,
6425957,Nassaustraat,residential,30,False,True,79.87,,"LINESTRING (6.5661516 52.4608402, 6.5673293 52.4608082)",,,,
6425939,Koningin Beatrixlaan,tertiary,50,True,False,61.651999999999994,,"LINESTRING (6.5661516 52.4608402, 6.5661771 52.4610964, 6.5661959 52.4613264, 6.5662205 52.4613922)",,,,
6425955,Nassaustraat,unclassified,,False,True,7.734,,"LINESTRING (6.566041 52.460823, 6.5661516 52.4608402)",,,,
6426029,Nassaustraat,residential,30,False,False,86.083,,"LINESTRING (6.566041 52.460823, 6.5647709 52.4608441)",,,,
6425906,Koningin Beatrixlaan,tertiary,50,True,False,66.32000000000001,,"LINESTRING (6.566041 52.460823, 6.56603 52.46043, 6.5660727 52.4602283)",,,,
6426029,Nassaustraat,residential,30,False,True,86.083,,"LINESTRING (6.5647709 52.4608441, 6.566041 52.460823)",,,,
6425958,Dillenburgstraat,residential,30,False,False,95.079,,"LINESTRING (6.5647709 52.4608441, 6.5647598 52.4610217, 6.5647 52.46105, 6.56463 52.46107, 6.5636717 52.4610851)",,,,
6426067,Irenestraat,residential,30,False,True,187.2,,"LINESTRING (6.5647709 52.4608441, 6.5647892 52.4603454, 6.5650499 52.4591714)",,,,
6425912,Wilhelminastraat,residential,30,False,False,47.781,,"LINESTRING (6.5683 52.46099, 6.5682845 52.4614196)",,,,
6425940,Wilhelminastraat,residential,30,False,True,139.328,,"LINESTRING (6.5683 52.46099, 6.56843 52.46014, 6.5685377 52.4597461)",,,,
6425976,Emmastraat,residential,30,False,True,80.687,,"LINESTRING (6.5683 52.46099, 6.56738 52.46097, 6.5673293 52.4608082)",,,,
6425966,Margrietstraat,residential,30,False,True,37.722,,"LINESTRING (6.5636717 52.4610851, 6.56368 52.4607459)",,5,,
6425899,Van Stolberglaan,residential,30,False,False,44.16,,"LINESTRING (6.5636717 52.4610851, 6.5635487 52.4611123, 6.5631893 52.4611869, 6.5630534 52.4612104)",,,,
6425958,Dillenburgstraat,residential,30,False,True,95.079,,"LINESTRING (6.5636717 52.4610851, 6.56463 52.46107, 6.5647 52.46105, 6.5647598 52.4610217, 6.5647709 52.4608441)",,,,
6425899,Van Stolberglaan,residential,30,False,True,44.160000000000004,,"LINESTRING (6.5630534 52.4612104, 6.5631893 52.4611869, 6.5635487 52.4611123, 6.5636717 52.4610851)",,,,
6425922,Van Stolberglaan,residential,30,False,False,26.037,,"LINESTRING (6.5630534 52.4612104, 6.5630618 52.4614403, 6.563062 52.4614445)",,4,,
6425922,Van Stolberglaan,residential,30,False,True,52.563,,"LINESTRING (6.5630534 52.4612104, 6.5630299 52.4611616, 6.5627272 52.4607822)",,4,,
923281628,Hammerstraat,primary,50,False,False,73.665,,"LINESTRING (6.5708015 52.4613322, 6.5697153 52.4613619)",,,N341,
398538038,Hammerstraat,primary,50,False,False,147.668,,"LINESTRING (6.5708015 52.4613322, 6.5718818 52.4613011, 6.5722839 52.4612912, 6.57261 52.46128, 6.5728356 52.4612853, 6.572978 52.4612948)",,,N341,
"[6426705, 6426708, 6426703]",Hammerstraat,primary,50,False,False,29.952999999999996,movable,"LINESTRING (6.572978 52.4612948, 6.5730657 52.4613048, 6.5731419 52.4613135, 6.5733038 52.461342, 6.5733608 52.4613525, 6.5734061 52.4613608)",,,N341,
398538038,Hammerstraat,primary,50,False,True,147.668,,"LINESTRING (6.572978 52.4612948, 6.5728356 52.4612853, 6.57261 52.46128, 6.5722839 52.4612912, 6.5718818 52.4613011, 6.5708015 52.4613322)",,,N341,
"[6426685, 562558086]",Hoofdstraat,tertiary,30,False,True,93.74300000000001,,"LINESTRING (6.572978 52.4612948, 6.5729827 52.4612445, 6.5730854 52.4604543)",,,,
6425897,Oranjestraat,residential,30,False,True,845.9060000000001,,"LINESTRING (6.5734061 52.4613608, 6.5734207 52.4612938, 6.5742478 52.4552206, 6.5743865 52.454202, 6.5744084 52.4540954, 6.5744326 52.4540292, 6.5744641 52.453984, 6.5744896 52.4539299, 6.5745176 52.4538553, 6.5745318 52.4537894)",,,,
"[6426705, 6426708, 6426703]",Hammerstraat,primary,50,False,True,29.952999999999996,movable,"LINESTRING (6.5734061 52.4613608, 6.5733608 52.4613525, 6.5733038 52.461342, 6.5731419 52.4613135, 6.5730657 52.4613048, 6.572978 52.4612948)",,,N341,
6425912,Wilhelminastraat,residential,30,False,True,47.781,,"LINESTRING (6.5682845 52.4614196, 6.5683 52.46099)",,,,
"[6426706, 6426707]","['Hammerweg', 'Hammerstraat']",primary,50,False,True,97.152,,"LINESTRING (6.5682845 52.4614196, 6.5691239 52.4613874, 6.5692719 52.4613821, 6.5697153 52.4613619)",,,N341,
6426712,Hammerweg,primary,50,False,False,131.32,,"LINESTRING (6.5682845 52.4614196, 6.5681691 52.4614242, 6.5663503 52.4614963)",,,N341,
6425922,Van Stolberglaan,residential,30,False,True,26.037,,"LINESTRING (6.563062 52.4614445, 6.5630618 52.4614403, 6.5630534 52.4612104)",,4,,
6425906,Koningin Beatrixlaan,tertiary,50,True,False,63.82,,"LINESTRING (6.5660938 52.461396, 6.5660866 52.4613333, 6.5660832 52.4612881, 6.5660731 52.4611531, 6.566047 52.460919, 6.566041 52.460823)",,,,
334623291,,primary,50,True,False,8.754000000000001,,"LINESTRING (6.5660938 52.461396, 6.5661352 52.4613886, 6.5661782 52.4613874, 6.5662205 52.4613922)",,,N341,roundabout
334623291,,primary,50,True,False,15.453,,"LINESTRING (6.5662205 52.4613922, 6.5662717 52.4614075, 6.5663128 52.4614315, 6.5663398 52.4614621, 6.5663503 52.4614963)",,,N341,roundabout
6426712,Hammerweg,primary,50,False,True,131.32,,"LINESTRING (6.5663503 52.4614963, 6.5681691 52.4614242, 6.5682845 52.4614196)",,,N341,
398589745,,primary,50,True,False,19.197,,"LINESTRING (6.5663503 52.4614963, 6.5663471 52.4615209, 6.5663351 52.4615444, 6.566315 52.4615658, 6.5662877 52.4615841, 6.5662546 52.4615982, 6.5662172 52.4616077, 6.5661773 52.4616119)",,,N341,roundabout
334623291,,primary,50,True,False,16.218,,"LINESTRING (6.5659826 52.4615141, 6.5659827 52.4614849, 6.565995 52.4614567, 6.5660188 52.4614314, 6.5660525 52.4614107, 6.5660938 52.461396)",,,N341,roundabout
6425843,Wingerd,unclassified,50,False,False,20.243,,"LINESTRING (6.5661773 52.4616119, 6.5661878 52.4617117, 6.5661885 52.4617648, 6.5661794 52.4617932)",,,,
398589745,,primary,50,True,False,18.747,,"LINESTRING (6.5661773 52.4616119, 6.5661221 52.4616089, 6.5660709 52.4615961, 6.5660282 52.4615747, 6.5659979 52.4615465, 6.5659826 52.4615141)",,,N341,roundabout
6426693,Europasingel,tertiary,50,False,False,51.491,,"LINESTRING (6.5752888 52.4538296, 6.5747242 52.4537995, 6.5745318 52.4537894)",2,,,
923281628,Hammerstraat,primary,50,False,True,73.665,,"LINESTRING (6.5697153 52.4613619, 6.5708015 52.4613322)",,,N341,
"[6426706, 6426707]","['Hammerweg', 'Hammerstraat']",primary,50,False,False,97.15199999999999,,"LINESTRING (6.5697153 52.4613619, 6.5692719 52.4613821, 6.5691239 52.4613874, 6.5682845 52.4614196)",,,N341,
"[1217591266, 88283822]",De Koele,residential,30,False,True,183.09900000000002,,"LINESTRING (6.5697153 52.4613619, 6.5697006 52.4612229, 6.5696899 52.4611625, 6.5695209 52.461066, 6.5695637 52.4606692, 6.5695862 52.4606404, 6.5696463 52.4606112, 6.5697777 52.4606084, 6.5698398 52.4606017, 6.5698986 52.460582, 6.5699208 52.4605505, 6.5699362 52.4604688, 6.5699456 52.4604104, 6.5699537 52.4603915, 6.5699624 52.4603822, 6.5700561 52.4603129, 6.5701447 52.4602494, 6.5702393 52.4601922, 6.5704022 52.4601464, 6.5704305 52.4601318, 6.5704505 52.4601146, 6.5704854 52.4600618)",,,,
398538055,Stobbelaan,residential,30,False,True,60.814,,"LINESTRING (6.567978 52.4575182, 6.5679454 52.4574518, 6.5678543 52.4573598, 6.5677815 52.457291, 6.5676361 52.457178, 6.56751 52.4570554)",,,,
88306034,Bijvank,residential,30,False,False,31.019,,"LINESTRING (6.5638134 52.4546217, 6.5642666 52.454661)",,,,
88306033,Bijvank,residential,30,False,False,183.697,,"LINESTRING (6.5638134 52.4546217, 6.5636618 52.4551986, 6.5651609 52.4553435, 6.5653902 52.4553731)",,,,
88306033,Bijvank,residential,30,False,True,88.334,,"LINESTRING (6.5638134 52.4546217, 6.5626753 52.4545212, 6.5625929 52.4545384, 6.562542 52.4545645)",,,,
745995844,Bijvank,residential,30,False,False,35.584,,"LINESTRING (6.562542 52.4545645, 6.5626115 52.4542473)",,,,
88306033,Bijvank,residential,30,False,False,88.334,,"LINESTRING (6.562542 52.4545645, 6.5625929 52.4545384, 6.5626753 52.4545212, 6.5638134 52.4546217)",,,,
88306033,Bijvank,residential,30,False,True,51.31,,"LINESTRING (6.562542 52.4545645, 6.5625205 52.4546054, 6.5624588 52.4550222)",,,,
88306030,Bijvank,residential,30,False,False,41.515,,"LINESTRING (6.5624483 52.455107, 6.5630561 52.455154)",,,,
88306033,Bijvank,residential,30,False,False,9.456,,"LINESTRING (6.5624483 52.455107, 6.5624588 52.4550222)",,,,
88306034,Bijvank,residential,30,False,True,31.019,,"LINESTRING (6.5642666 52.454661, 6.5638134 52.4546217)",,,,
88306034,Bijvank,residential,30,False,False,76.639,,"LINESTRING (6.5642666 52.454661, 6.5643417 52.4546757, 6.5647521 52.4547133, 6.5647704 52.4546557, 6.564345 52.454614, 6.5642666 52.454661)",,,,
88306034,Bijvank,residential,30,False,True,76.63900000000001,,"LINESTRING (6.5642666 52.454661, 6.564345 52.454614, 6.5647704 52.4546557, 6.5647521 52.4547133, 6.5643417 52.4546757, 6.5642666 52.454661)",,,,
88306030,Bijvank,residential,30,False,True,41.515,,"LINESTRING (6.5630561 52.455154, 6.5624483 52.455107)",,,,
88306033,Bijvank,residential,30,False,True,9.456,,"LINESTRING (6.5624588 52.4550222, 6.5624483 52.455107)",,,,
88306033,Bijvank,residential,30,False,False,51.31,,"LINESTRING (6.5624588 52.4550222, 6.5625205 52.4546054, 6.562542 52.4545645)",,,,
186932377,Amaliaplein,residential,30,False,False,68.035,,"LINESTRING (6.5707418 52.4607147, 6.5707444 52.4602929, 6.5707282 52.4601031)",,,,
6426653,Julianaplein,residential,30,False,True,17.079,,"LINESTRING (6.5707282 52.4601031, 6.5704854 52.4600618)",,,,
"[6426653, 398538039]",Julianaplein,residential,30,False,False,131.088,,"LINESTRING (6.5707282 52.4601031, 6.570999 52.4601501, 6.5713547 52.4602109, 6.5719484 52.4603044, 6.5720434 52.4603177, 6.5725994 52.4604024)",,,,
186932377,Amaliaplein,residential,30,False,True,68.035,,"LINESTRING (6.5707282 52.4601031, 6.5707444 52.4602929, 6.5707418 52.4607147)",,,,
400932521,Oranjeplein,residential,30,False,True,58.924,,"LINESTRING (6.5650107 52.4577288, 6.5658759 52.4576753)",1,,,
6426211,Linderflier,unclassified,50,False,False,24.961,,"LINESTRING (6.5650107 52.4577288, 6.5650088 52.457854, 6.565021 52.457953)",,,,
6426211,Linderflier,unclassified,50,False,True,81.784,,"LINESTRING (6.5650107 52.4577288, 6.56511 52.45713, 6.5651259 52.4569967)",,,,
6426211,Linderflier,unclassified,50,False,False,93.849,,"LINESTRING (6.5649991 52.4582948, 6.564923 52.4587128, 6.5648617 52.458995, 6.5648007 52.4591287)",,,,
6426211,Linderflier,unclassified,50,False,True,38.153,,"LINESTRING (6.5649991 52.4582948, 6.5650322 52.458123, 6.565021 52.457953)",,,,
286889416,Oranjeplein,residential,30,False,False,52.878,,"LINESTRING (6.5649991 52.4582948, 6.5654598 52.4583391, 6.5656858 52.4583568, 6.5657718 52.45836)",,,,
6426628,Julianastraat,tertiary,50,False,False,39.51,,"LINESTRING (6.5656157 52.4592574, 6.5650499 52.4591714)",,,,
"[286889416, 562551702]",Oranjeplein,residential,30,False,True,100.38199999999999,,"LINESTRING (6.5656157 52.4592574, 6.5656305 52.4592169, 6.565638 52.4591692, 6.5657024 52.4587848, 6.5657639 52.4584295, 6.5657718 52.45836)",,,,
562551705,Julianastraat,tertiary,50,False,False,51.093999999999994,,"LINESTRING (6.5656157 52.4592574, 6.5661713 52.4593508, 6.5662572 52.4593761, 6.5662928 52.4593928, 6.5663147 52.4594113)",,,,
400932518,Oranjeplein,residential,30,False,True,9.986,,"LINESTRING (6.5669408 52.4577493, 6.5669395 52.4578391)",1,,,
400932519,Oranjeplein,residential,30,False,False,73.322,,"LINESTRING (6.5669408 52.4577493, 6.5658661 52.4578265)",1,,,
400932522,Stobbelaan,residential,30,False,True,19.322,,"LINESTRING (6.5669408 52.4577493, 6.5669991 52.4575792)",1,,,
398235394,Prinsenkamp,residential,30,False,False,5.352,,"LINESTRING (6.5718571 52.4536793, 6.5718466 52.453727)",,,,
398235393,Havenstraat,residential,50,False,True,18.647,,"LINESTRING (6.5690367 52.4549069, 6.5689421 52.4549346, 6.5687725 52.4549257)",,,,
6426045,Havenstraat,residential,50,False,False,223.926,,"LINESTRING (6.5687725 52.4549257, 6.5687272 52.4549365, 6.5686551 52.454953, 6.5678948 52.4549357, 6.5668161 52.4548817, 6.565489 52.4547888)",,,,
398235393,Havenstraat,residential,50,False,False,18.647,,"LINESTRING (6.5687725 52.4549257, 6.5689421 52.4549346, 6.5690367 52.4549069)",,,,
1262159217,Stobbelaan,residential,30,False,True,8.088,,"LINESTRING (6.5678243 52.4586289, 6.5678649 52.4585605)",,,,
"[398235388, 6426109]","['Burgemeester Koetjestraat', 'Stobbelaan']",residential,30,False,True,361.69199999999995,,"LINESTRING (6.5678243 52.4586289, 6.5678981 52.4586043, 6.567947 52.4585961, 6.5680082 52.4585944, 6.568982 52.4586543, 6.5690705 52.4586502, 6.5691463 52.4586151, 6.5691704 52.4585603, 6.5692603 52.4579589, 6.5692777 52.4578485, 6.5692797 52.4577938, 6.5692725 52.4577189, 6.5692643 52.4576683, 6.5692468 52.4576026, 6.5692265 52.4575456, 6.569175 52.4574333, 6.5691335 52.4573482, 6.5690859 52.4572557, 6.5690502 52.4571921, 6.5690249 52.4571592, 6.5689927 52.4571396, 6.5689559 52.4571253, 6.5689069 52.4571126, 6.568868 52.4571077, 6.5687275 52.4570995, 6.5682424 52.457071, 6.5681232 52.4570649, 6.5677542 52.4570461, 6.5676268 52.4570459, 6.56751 52.4570554)",1,,,
"[562553707, 923281627, 562551707]",Burgemeester Koetjestraat,residential,30,False,False,113.818,,"LINESTRING (6.5678243 52.4586289, 6.567441 52.4588908, 6.5672091 52.4590477, 6.5671045 52.4591376, 6.5670178 52.4593193, 6.5669557 52.4594438, 6.5669458 52.4594752)",1,,,
400932518,Oranjeplein,residential,30,False,False,9.986,,"LINESTRING (6.5669395 52.4578391, 6.5669408 52.4577493)",1,,,
400932519,Oranjeplein,residential,30,False,True,73.322,,"LINESTRING (6.5658661 52.4578265, 6.5669408 52.4577493)",1,,,
400932520,Oranjeplein,residential,30,False,False,56.042,,"LINESTRING (6.5658661 52.4578265, 6.5657776 52.4583276)",1,,,
400932520,Oranjeplein,residential,30,False,True,16.826,,"LINESTRING (6.5658661 52.4578265, 6.5658759 52.4576753)",1,,,
1262159217,Stobbelaan,residential,30,False,False,8.088,,"LINESTRING (6.5678649 52.4585605, 6.5678243 52.4586289)",,,,
6426224,Stobbelaan,residential,30,False,True,129.137,,"LINESTRING (6.5669818 52.4571985, 6.5668558 52.4572201, 6.5667827 52.4572258, 6.5667122 52.4572207, 6.5665514 52.4571965, 6.56534 52.45701, 6.5651259 52.4569967)",1,,,
400932517,Oranjeplein,residential,30,False,False,42.519,,"LINESTRING (6.5669818 52.4571985, 6.5669902 52.457269, 6.5670182 52.4575022, 6.5669991 52.4575792)",1,,,
562553708,Stobbelaan,residential,30,False,False,39.167,,"LINESTRING (6.5669818 52.4571985, 6.5673791 52.4570909, 6.56751 52.4570554)",1,,,
400932521,Oranjeplein,residential,30,False,False,76.851,,"LINESTRING (6.5669991 52.4575792, 6.5658759 52.4576753)",1,,,
400932522,Stobbelaan,residential,30,False,False,19.322,,"LINESTRING (6.5669991 52.4575792, 6.5669408 52.4577493)",1,,,
400932517,Oranjeplein,residential,30,False,True,42.519,,"LINESTRING (6.5669991 52.4575792, 6.5670182 52.4575022, 6.5669902 52.457269, 6.5669818 52.4571985)",1,,,
400932520,Oranjeplein,residential,30,False,False,16.826,,"LINESTRING (6.5658759 52.4576753, 6.5658661 52.4578265)",1,,,
400932521,Oranjeplein,residential,30,False,False,58.924,,"LINESTRING (6.5658759 52.4576753, 6.5650107 52.4577288)",1,,,
400932521,Oranjeplein,residential,30,False,True,76.851,,"LINESTRING (6.5658759 52.4576753, 6.5669991 52.4575792)",1,,,
562507372,,residential,30,False,True,58.481,,"LINESTRING (6.5721066 52.4606336, 6.5723057 52.4606566, 6.5724982 52.4606787, 6.5725994 52.4604024)",1,,,
398538039,Julianaplein,residential,30,False,False,33.504,,"LINESTRING (6.5725994 52.4604024, 6.5729624 52.46045, 6.5730854 52.4604543)",,,,
"[6426653, 398538039]",Julianaplein,residential,30,False,True,131.088,,"LINESTRING (6.5725994 52.4604024, 6.5720434 52.4603177, 6.5719484 52.4603044, 6.5713547 52.4602109, 6.570999 52.4601501, 6.5707282 52.4601031)",,,,
562507372,,residential,30,False,False,58.480999999999995,,"LINESTRING (6.5725994 52.4604024, 6.5724982 52.4606787, 6.5723057 52.4606566, 6.5721066 52.4606336)",1,,,
6426037,Prinsenkamp,residential,30,True,False,9.701,,"LINESTRING (6.5716645 52.4545664, 6.5716486 52.4546531)",,,,
568724890,Prinsenkamp,residential,30,False,True,45.575,,"LINESTRING (6.5716645 52.4545664, 6.5722109 52.454598, 6.5721999 52.4546731)",,,,
568724891,De Nijverheid,residential,30,False,True,34.496,,"LINESTRING (6.5722142 52.45834, 6.5723518 52.4583682, 6.5723866 52.4583793, 6.5724032 52.4584107, 6.5723584 52.4585349, 6.5723216 52.4585652)",,,,
745995844,Bijvank,residential,30,False,True,35.584,,"LINESTRING (6.5626115 52.4542473, 6.562542 52.4545645)",,,,
6425840,Koningin Beatrixlaan,tertiary,50,True,False,83.993,,"LINESTRING (6.5663472 52.4594948, 6.5663815 52.459562, 6.5663766 52.459624, 6.5663295 52.4597518, 6.5662706 52.4599249, 6.566227 52.4600935, 6.5661944 52.4602366)",,,,
1228468724,Koningin Beatrixlaan,tertiary,50,False,False,9.623999999999999,,"LINESTRING (6.5663472 52.4594948, 6.5663431 52.4594604, 6.5663147 52.4594113)",,,,
400932520,Oranjeplein,residential,30,False,False,3.624,,"LINESTRING (6.5657776 52.4583276, 6.5657718 52.45836)",1,,,
400932520,Oranjeplein,residential,30,False,True,56.042,,"LINESTRING (6.5657776 52.4583276, 6.5658661 52.4578265)",1,,,
"[286889417, 562553706]",Oranjeplein,residential,30,True,False,122.75,,"LINESTRING (6.5657776 52.4583276, 6.5659862 52.4583427, 6.566589 52.4583823, 6.5666462 52.458377, 6.5666736 52.4583537, 6.5667003 52.4583118, 6.5667535 52.4581858, 6.5668136 52.4581294, 6.5669395 52.4578391)",1,,,
400932520,Oranjeplein,residential,30,False,True,3.624,,"LINESTRING (6.5657718 52.45836, 6.5657776 52.4583276)",1,,,
"[286889416, 562551702]",Oranjeplein,residential,30,False,False,100.382,,"LINESTRING (6.5657718 52.45836, 6.5657639 52.4584295, 6.5657024 52.4587848, 6.565638 52.4591692, 6.5656305 52.4592169, 6.5656157 52.4592574)",,,,
286889416,Oranjeplein,residential,30,False,True,52.878,,"LINESTRING (6.5657718 52.45836, 6.5656858 52.4583568, 6.5654598 52.4583391, 6.5649991 52.4582948)",,,,
6425843,Wingerd,unclassified,50,False,True,20.243000000000002,,"LINESTRING (6.5661794 52.4617932, 6.5661885 52.4617648, 6.5661878 52.4617117, 6.5661773 52.4616119)",,,,
