osmid,oneway,name,highway,maxspeed,reversed,length,bridge,lanes,geometry,width,access
7010387,False,Korte Minrebroederstraat,residential,30,False,47.19199999999999,,,"LINESTRING (5.1197529 52.0923782, 5.1200364 52.0921779, 5.1201654 52.0920401)",,
7057460,False,Ganzenmarkt,unclassified,30,False,10.843,,,"LINESTRING (5.1198963 52.09242, 5.1197529 52.0923782)",,
7057435,True,Telingstraat,unclassified,30,False,67.33,,,"LINESTRING (5.1198963 52.09242, 5.1197437 52.0928874, 5.1196667 52.0930072)",,
7010379,False,Korte Jansstraat,residential,30,False,12.985,,,"LINESTRING (5.1220167 52.0925581, 5.1219905 52.0926188, 5.1219694 52.0926712)",,
7010379,False,Korte Jansstraat,residential,30,True,32.447,,,"LINESTRING (5.1220167 52.0925581, 5.1220735 52.0924216, 5.1221325 52.0922751)",,
"[7010289, 262779231]",False,Drift,unclassified,30,False,62.681,,,"LINESTRING (5.1231318 52.0926379, 5.1231127 52.0926559, 5.1231075 52.0926826, 5.1231602 52.0929594, 5.1231712 52.0930734, 5.1231726 52.0931171, 5.1231734 52.093129, 5.1231755 52.0931644, 5.1231762 52.0931958)",,
"[262779232, 7010321]",True,Jansdam,unclassified,30,False,77.502,yes,,"LINESTRING (5.1231318 52.0926379, 5.1230314 52.0926005, 5.1220167 52.0925581)",,
965034340,True,Kromme Nieuwegracht,residential,,False,64.76400000000001,,,"LINESTRING (5.1231318 52.0926379, 5.1232257 52.0926168, 5.123482 52.0925388, 5.1235216 52.0925267, 5.1238584 52.0924256, 5.123983 52.0923826)",,
"[52344773, 7010159]",True,"['Ganzenmarkt', 'Minrebroederstraat']",unclassified,30,False,144.793,,1,"LINESTRING (5.1219694 52.0926712, 5.1218275 52.092646, 5.1210056 52.0925298, 5.1201928 52.0924777, 5.1201274 52.0924673, 5.1198963 52.09242)",,
7010379,False,Korte Jansstraat,residential,30,True,12.985,,,"LINESTRING (5.1219694 52.0926712, 5.1219905 52.0926188, 5.1220167 52.0925581)",,
128070067,False,Korte Jansstraat,residential,30,False,18.944,,,"LINESTRING (5.1219694 52.0926712, 5.121927 52.0927746, 5.1219101 52.0928163, 5.121903 52.0928366)",,
"[265259692, 7057197, 27370350, 7057519]",True,"['Oudegracht', 'Drakenburgstraat']","['residential', 'unclassified']",,False,166.12399999999997,,,"LINESTRING (5.118406 52.092742, 5.1182957 52.0927683, 5.1172366 52.0927302, 5.1171554 52.0927248, 5.1171481 52.0929332, 5.1171068 52.0930953, 5.1170505 52.0932883, 5.117022 52.0933719, 5.1170099 52.0934062, 5.1169987 52.0934356)",,destination
128070067,False,Korte Jansstraat,residential,30,True,18.944,,,"LINESTRING (5.121903 52.0928366, 5.1219101 52.0928163, 5.121927 52.0927746, 5.1219694 52.0926712)",,
"[529224354, 529224356, 7010293]",True,Janskerkhof,unclassified,30,False,37.107000000000006,,,"LINESTRING (5.121903 52.0928366, 5.1218832 52.0928876, 5.1219078 52.0929173, 5.1219503 52.0929647, 5.1219828 52.0929987, 5.1220363 52.0930552, 5.1220698 52.0930909, 5.1220791 52.0931034, 5.1221015 52.0931346)",,
7010160,False,Hoogt,unclassified,,False,35.557,,,"LINESTRING (5.1196667 52.0930072, 5.1199048 52.0930182, 5.1201865 52.0930187)",,
"[7057242, 7057435]",True,"['Telingstraat', 'Slachtstraat']","['unclassified', 'residential']",30,False,59.451,,,"LINESTRING (5.1196667 52.0930072, 5.1195811 52.093101, 5.1195105 52.0933441, 5.1195554 52.0934895, 5.1195676 52.0935208)",,
"[128070068, 700005751]",True,Nobelstraat,residential,30,False,68.05,,,"LINESTRING (5.1254801 52.0929955, 5.1255347 52.0929908, 5.1259625 52.0929555, 5.1261995 52.0929379, 5.1262959 52.0929303, 5.1264693 52.0929293)",,
"[104668848, 170915963, 944427022]",True,Lucasbolwerk,residential,30,False,88.01000000000002,yes,,"LINESTRING (5.1264693 52.0929293, 5.1265101 52.0929027, 5.1267249 52.092856, 5.1268267 52.0928353, 5.1270148 52.0928217, 5.1272841 52.0928007, 5.1273138 52.0927992, 5.1274815 52.0927849, 5.1276159 52.0927735, 5.1277132 52.0927661)",,
1271178327,True,Janskerkhof,busway,30,False,68.25200000000001,,1,"LINESTRING (5.1264693 52.0929293, 5.1262266 52.0929525, 5.1261883 52.0929562, 5.1254801 52.0930151)",,
7010160,False,Hoogt,unclassified,,True,35.557,,,"LINESTRING (5.1201865 52.0930187, 5.1199048 52.0930182, 5.1196667 52.0930072)",,
128070068,True,Nobelstraat,residential,30,False,14.46,,,"LINESTRING (5.1252705 52.0930136, 5.125406 52.0930016, 5.1254801 52.0929955)",,
"[35379010, 142369982]",True,Janskerkhof,residential,30,False,52.694,,,"LINESTRING (5.1213126 52.0931349, 5.1213812 52.0930706, 5.1216248 52.0929575, 5.1216781 52.0929334, 5.1218024 52.0928774, 5.121903 52.0928366)",,
52344849,True,Janskerkhof,residential,30,False,54.548,,,"LINESTRING (5.1213126 52.0931349, 5.1213706 52.0931223, 5.1214362 52.0931107, 5.1214902 52.0931046, 5.1215429 52.0931039, 5.1215901 52.0931042, 5.1216446 52.0931058, 5.12176 52.0931125, 5.1219635 52.0931258, 5.1221015 52.0931346)",,
104669482,True,Nobelstraat,residential,30,False,45.695,,,"LINESTRING (5.1246081 52.0930706, 5.1251963 52.09302, 5.1252705 52.0930136)",,
"[700005752, 142369979, 127348871]",True,Janskerkhof,residential,30,False,73.742,yes,,"LINESTRING (5.1221015 52.0931346, 5.1221615 52.0931382, 5.1222462 52.0931435, 5.1225445 52.0931615, 5.1228606 52.0931817, 5.1229676 52.093188, 5.1230352 52.0931909, 5.1231222 52.0931937, 5.1231762 52.0931958)",,
104669482,True,Nobelstraat,residential,30,False,6.834,,,"LINESTRING (5.124509 52.093079, 5.1246081 52.0930706)",,
"[7057529, 7057531, 7057421]",False,"['Potterstraat', 'Viebrug', 'Lange Viestraat']",busway,30,False,159.74800000000005,yes,2,"LINESTRING (5.114726 52.0931006, 5.11481 52.0931158, 5.1149473 52.0931454, 5.1150092 52.0931553, 5.1157871 52.093268, 5.1165016 52.0933628, 5.1165934 52.093375, 5.1167094 52.0933939, 5.116906 52.0934238, 5.1169987 52.0934356)",,
7058779,False,Sint-Jacobsstraat,residential,30,False,13.338,,,"LINESTRING (5.114726 52.0931006, 5.1147094 52.0931823, 5.1147045 52.0932198)",,
"[421080030, 274845814]",False,Vredenburg,residential,,True,38.883,,,"LINESTRING (5.114726 52.0931006, 5.1147338 52.0930899, 5.1147831 52.0930154, 5.1147898 52.0930041, 5.1148068 52.0929222, 5.1148271 52.092776, 5.1148279 52.0927598)",,
104669480,False,Drift,unclassified,30,False,1.49,,,"LINESTRING (5.1231762 52.0931958, 5.1231761 52.0932092)",,
"[104669482, 7010292]",True,Nobelstraat,residential,30,False,92.009,,,"LINESTRING (5.1231762 52.0931958, 5.1232443 52.0931939, 5.1233441 52.0931881, 5.1234526 52.0931797, 5.124509 52.093079)",,
"[7010289, 262779231]",False,Drift,unclassified,30,True,62.68100000000001,,,"LINESTRING (5.1231762 52.0931958, 5.1231755 52.0931644, 5.1231734 52.093129, 5.1231726 52.0931171, 5.1231712 52.0930734, 5.1231602 52.0929594, 5.1231075 52.0926826, 5.1231127 52.0926559, 5.1231318 52.0926379)",,
7010298,True,Janskerkhof,residential,30,False,63.53,,,"LINESTRING (5.120505 52.0934027, 5.120829 52.0933412, 5.1209584 52.0932883, 5.1210122 52.0932656, 5.1210586 52.093242, 5.1211119 52.0932118, 5.1211593 52.0931891, 5.1212161 52.0931656, 5.1212683 52.0931471, 5.1213126 52.0931349)",,
7057421,False,Potterstraat,busway,30,False,98.28299999999999,,2,"LINESTRING (5.1169987 52.0934356, 5.1170739 52.0934491, 5.1181722 52.0935474, 5.1182275 52.093553, 5.1182743 52.0935585, 5.11842 52.0935692)",,
"[7057529, 7057531, 7057421]",False,"['Potterstraat', 'Viebrug', 'Lange Viestraat']",busway,30,True,159.74800000000002,yes,2,"LINESTRING (5.1169987 52.0934356, 5.116906 52.0934238, 5.1167094 52.0933939, 5.1165934 52.093375, 5.1165016 52.0933628, 5.1157871 52.093268, 5.1150092 52.0931553, 5.1149473 52.0931454, 5.11481 52.0931158, 5.114726 52.0931006)",,
"[27370545, 7057519]",True,Oudegracht,"['unclassified', 'residential']",30,False,12.701,,,"LINESTRING (5.1169987 52.0934356, 5.1169784 52.0934726, 5.1169617 52.093502, 5.1169495 52.0935454)",,
426006483,True,Wittevrouwensingel,tertiary,30,False,16.38,,,"LINESTRING (5.1287254 52.0934339, 5.1285482 52.0934071, 5.1284953 52.0933936)",,
817160825,True,Wittevrouwensingel,tertiary,30,False,46.039,,,"LINESTRING (5.1287254 52.0934339, 5.1287451 52.09352, 5.1287169 52.0935947, 5.1286402 52.0936764, 5.1284272 52.0937615)",,
491572875,False,Lucasbolwerk,unclassified,,False,10.48,,,"LINESTRING (5.1262461 52.0934239, 5.1263982 52.0934362)",,
35280897,False,Lucasbolwerk,residential,30,False,137.875,,,"LINESTRING (5.1262461 52.0934239, 5.1260121 52.0941705, 5.1258762 52.0946428)",,
491572885,False,Lucasbolwerk,residential,,True,47.231,,,"LINESTRING (5.1262461 52.0934239, 5.1263363 52.0931432, 5.1263445 52.0931127, 5.1263494 52.0930997, 5.1263591 52.0930797, 5.1264018 52.0930422, 5.1264344 52.093023)",,
7057419,True,Lange Jansstraat,residential,30,False,65.372,,,"LINESTRING (5.1195676 52.0935208, 5.1199861 52.093467, 5.1204376 52.093411, 5.120505 52.0934027)",,
7057419,True,Lange Jansstraat,residential,30,False,48.081999999999994,,,"LINESTRING (5.1187585 52.0935954, 5.1188812 52.0935892, 5.1189966 52.0935834, 5.1194554 52.0935372)",,
7057421,False,Potterstraat,busway,30,True,23.306999999999995,,2,"LINESTRING (5.1187585 52.0935954, 5.1187206 52.0935927, 5.1184685 52.0935727, 5.11842 52.0935692)",,
7057419,True,Lange Jansstraat,residential,30,False,7.879,,,"LINESTRING (5.1194554 52.0935372, 5.1195676 52.0935208)",,
362720387,True,Sint-Jacobsstraat,residential,30,False,49.551,,,"LINESTRING (5.1146455 52.0936006, 5.1145715 52.0940439)",,
7010313,True,Drift,residential,30,False,165.62600000000003,,,"LINESTRING (5.1232707 52.0937045, 5.1233243 52.0938472, 5.1234508 52.0944631, 5.1235364 52.0947928, 5.1235504 52.0951216, 5.1235509 52.0951811)",,
"[72909529, 7010194, 72909533]",False,Janskerkhof,unclassified,30,False,88.386,yes,,"LINESTRING (5.1232707 52.0937045, 5.1232314 52.0937081, 5.1231357 52.0937159, 5.1230035 52.0937262, 5.1228024 52.0937437, 5.1226824 52.0937533, 5.1219884 52.0938102)",,
"[104669480, 935471815]",False,Drift,unclassified,30,True,56.311,,,"LINESTRING (5.1232707 52.0937045, 5.1231525 52.093289, 5.1231489 52.0932606, 5.1231579 52.0932504, 5.1231758 52.0932339, 5.1231759 52.0932243, 5.1231761 52.0932092)",,
7010235,False,Wittevrouwensingel,residential,50,False,24.529,,,"LINESTRING (5.1288196 52.0937591, 5.1285529 52.0939068)",,
491561667,False,Wittevrouwensingel,tertiary,30,True,3.067,,,"LINESTRING (5.1283936 52.0937798, 5.1284272 52.0937615)",,
817359336,False,Wittevrouwensingel,residential,50,False,17.828,,,"LINESTRING (5.1283936 52.0937798, 5.1285529 52.0939068)",,
"[491572872, 491561667]",False,Wittevrouwensingel,tertiary,30,False,199.025,,,"LINESTRING (5.1283936 52.0937798, 5.1281605 52.093886, 5.1276075 52.0941246, 5.1269945 52.0943891, 5.1268128 52.0944839, 5.1266866 52.0946032, 5.1266235 52.0947795, 5.1265868 52.0949105, 5.1265757 52.0949501, 5.1265658 52.0949853, 5.1265613 52.0950013, 5.1265508 52.0950427)",,
"[72909529, 7010194, 72909533]",False,Janskerkhof,unclassified,30,True,88.386,yes,,"LINESTRING (5.1219884 52.0938102, 5.1226824 52.0937533, 5.1228024 52.0937437, 5.1230035 52.0937262, 5.1231357 52.0937159, 5.1232314 52.0937081, 5.1232707 52.0937045)",,
35379940,True,Janskerkhof,unclassified,30,False,136.97,,,"LINESTRING (5.1219884 52.0938102, 5.1218294 52.0938266, 5.1212619 52.0938746, 5.1211825 52.0938788, 5.1208967 52.0938941, 5.1207777 52.0938632, 5.1206985 52.093812, 5.1205723 52.0935423, 5.1205298 52.0934516, 5.120515 52.0934224)",,
7057298,False,Sint-Jacobsstraat,residential,30,True,43.413,,,"LINESTRING (5.1150644 52.0942337, 5.1149842 52.0941535, 5.1149283 52.0940917, 5.1146671 52.0940461, 5.1145715 52.0940439)",,
26735750,False,Rozenstraat,residential,30,False,82.094,,,"LINESTRING (5.1150644 52.0942337, 5.1154954 52.094723, 5.1157136 52.094846)",,
"[33694264, 848547076]",False,"['Jacobskerkhof', 'Sint-Jacobsstraat']",residential,30,True,77.411,,,"LINESTRING (5.1150644 52.0942337, 5.1149766 52.0946154, 5.1145727 52.0946106, 5.1144713 52.0946056)",,
7010235,False,Wittevrouwensingel,residential,50,True,24.529,,,"LINESTRING (5.1285529 52.0939068, 5.1288196 52.0937591)",,
817359336,False,Wittevrouwensingel,residential,50,True,17.828,,,"LINESTRING (5.1285529 52.0939068, 5.1283936 52.0937798)",,
7010235,False,Wittevrouwensingel,residential,50,False,18.942,,,"LINESTRING (5.1285529 52.0939068, 5.1283642 52.0940012, 5.1283373 52.0940139)",,
7010238,False,Korte Jufferstraat,residential,,False,45.83899999999999,,,"LINESTRING (5.1255193 52.093912, 5.1254962 52.0939148, 5.1248806 52.0939792, 5.124858 52.0939818)",,
7010267,True,Lange Jufferstraat,residential,,False,99.937,,,"LINESTRING (5.1255193 52.093912, 5.1255158 52.0938994, 5.1254964 52.0938337, 5.125484 52.0937857, 5.1254817 52.0934824, 5.1254802 52.0930413, 5.1254801 52.0930151)",,
7010223,True,Keizerstraat,residential,30,False,100.794,,,"LINESTRING (5.124858 52.0939818, 5.1246217 52.0931163, 5.1246133 52.0930879)",,
7010238,False,Korte Jufferstraat,residential,,True,45.83899999999999,,,"LINESTRING (5.124858 52.0939818, 5.1248806 52.0939792, 5.1254962 52.0939148, 5.1255193 52.093912)",,
7010235,False,Wittevrouwensingel,residential,50,True,18.942,,,"LINESTRING (5.1283373 52.0940139, 5.1283642 52.0940012, 5.1285529 52.0939068)",,
7057298,False,Sint-Jacobsstraat,residential,30,False,43.413000000000004,,,"LINESTRING (5.1145715 52.0940439, 5.1146671 52.0940461, 5.1149283 52.0940917, 5.1149842 52.0941535, 5.1150644 52.0942337)",,
362720387,True,Sint-Jacobsstraat,residential,30,False,62.839,,,"LINESTRING (5.1145715 52.0940439, 5.1145363 52.0942767, 5.1144968 52.0944813, 5.1144713 52.0946056)",,
7010154,True,Jansveld,residential,,False,77.656,,,"LINESTRING (5.1200333 52.0941657, 5.1194994 52.0935849, 5.1194743 52.0935576)",,
7010221,True,Jansveld,residential,,False,112.79100000000001,,,"LINESTRING (5.1200333 52.0941657, 5.1207742 52.0949531, 5.1207827 52.0950131, 5.1207817 52.0950305, 5.1207676 52.0950563)",,
7057133,False,Kalverstraat,residential,,False,66.134,,,"LINESTRING (5.1185377 52.0946156, 5.1186166 52.0946223, 5.1194672 52.0947799)",,
7057137,False,Pauwstraat,residential,,False,21.788,,,"LINESTRING (5.1185377 52.0946156, 5.1184719 52.094609, 5.1182212 52.0945918)",,
7057140,True,Predikherenstraat,residential,,False,82.467,,,"LINESTRING (5.1185377 52.0946156, 5.1187109 52.0940202, 5.1187289 52.0939719, 5.1187618 52.0939447, 5.1188388 52.09392)",,
7057137,False,Pauwstraat,residential,,True,21.788,,,"LINESTRING (5.1182212 52.0945918, 5.1184719 52.094609, 5.1185377 52.0946156)",,
7057139,True,Pauwstraat,residential,,False,96.924,,,"LINESTRING (5.1182212 52.0945918, 5.1173374 52.0945756, 5.1168031 52.0945646)",,
35390810,False,Loeff Berchmakerstraat,residential,,False,48.635000000000005,,,"LINESTRING (5.1182212 52.0945918, 5.1182238 52.0947957, 5.1182214 52.0948256, 5.1181997 52.0949444, 5.1181601 52.0950248)",,
421086220,False,Loeff Berchmakerstraat,residential,,True,109.59400000000001,,,"LINESTRING (5.1182212 52.0945918, 5.1182406 52.0941832, 5.1182525 52.0939812, 5.1182586 52.0938772, 5.1182616 52.0936927, 5.1182635 52.0936066)",,
7010267,True,Lange Jufferstraat,residential,,False,87.821,,,"LINESTRING (5.1258762 52.0946428, 5.1257631 52.0945934, 5.1256666 52.0944814, 5.1256476 52.0944333, 5.1256343 52.0943943, 5.1255816 52.0942398, 5.125564 52.0940632, 5.1255233 52.0939274, 5.1255193 52.093912)",,
35280897,False,Lucasbolwerk,residential,30,False,36.655,,,"LINESTRING (5.1258762 52.0946428, 5.1258621 52.0947896, 5.1258077 52.0949691)",,
35280897,False,Lucasbolwerk,residential,30,True,137.875,,,"LINESTRING (5.1258762 52.0946428, 5.1260121 52.0941705, 5.1262461 52.0934239)",,
36561911,False,Hardebollenstraat,residential,,False,39.081,,,"LINESTRING (5.1194672 52.0947799, 5.119334 52.0951217)",,
7057133,False,Kalverstraat,residential,,True,66.134,,,"LINESTRING (5.1194672 52.0947799, 5.1186166 52.0946223, 5.1185377 52.0946156)",,
36561911,False,Hardebollenstraat,residential,,True,34.274,,,"LINESTRING (5.1194672 52.0947799, 5.1195602 52.0945588, 5.1196151 52.0944864)",,
36561910,False,Sint-Jacobsstraat,residential,30,False,23.209999999999997,,,"LINESTRING (5.1143724 52.0948731, 5.114299 52.0950518, 5.1142893 52.0950755)",,
36561910,False,Sint-Jacobsstraat,residential,30,True,30.502,,,"LINESTRING (5.1143724 52.0948731, 5.1144156 52.0947583, 5.1144256 52.0947308, 5.1144713 52.0946056)",,
7057172,False,Jacobibrug,unclassified,30,False,28.572000000000003,yes,,"LINESTRING (5.1164006 52.0948754, 5.1167705 52.0949186, 5.1168118 52.0949222)",,
"[35397058, 35392082, 35397057, 35383407]",True,"['Oudegracht', 'Viebrug']","['residential', 'unclassified']",30,False,188.111,yes,,"LINESTRING (5.1164006 52.0948754, 5.1164035 52.094803, 5.1163493 52.0943144, 5.1163625 52.0940614, 5.1163668 52.0940273, 5.1163924 52.093892, 5.1164033 52.0937997, 5.1164686 52.0935943, 5.1165316 52.0934649, 5.1166683 52.0934889, 5.1168599 52.0935261, 5.1169495 52.0935454)",,
7057168,False,Jacobijnenstraat,unclassified,,True,92.90199999999999,,,"LINESTRING (5.1168118 52.0949222, 5.116877 52.0949353, 5.1181601 52.0950248)",,
7057172,False,Jacobibrug,unclassified,30,True,28.572000000000003,yes,,"LINESTRING (5.1168118 52.0949222, 5.1167705 52.0949186, 5.1164006 52.0948754)",,
7057158,False,Breedstraat,unclassified,,True,62.806,,2,"LINESTRING (5.1184281 52.0950253, 5.119334 52.0951217)",,
127349574,False,Breedstraat,unclassified,,False,18.308,,,"LINESTRING (5.1184281 52.0950253, 5.1181601 52.0950248)",,
7057140,True,Predikherenstraat,residential,,False,46.171,,,"LINESTRING (5.1184281 52.0950253, 5.1184479 52.0949562, 5.1184661 52.0948949, 5.1184814 52.0948372, 5.1185377 52.0946156)",,
63801395,False,Wittevrouwenbrug,residential,30,False,11.43,,,"LINESTRING (5.1259724 52.0949872, 5.1258077 52.0949691)",,
"[7010209, 867049229, 491565455]",False,Wittevrouwenbrug,residential,30,True,39.998999999999995,yes,,"LINESTRING (5.1259724 52.0949872, 5.1260671 52.0949976, 5.1261086 52.0950022, 5.1262447 52.0950162, 5.1263723 52.0950286, 5.1265508 52.0950427)",,
63801395,False,Wittevrouwenbrug,residential,30,True,11.43,,,"LINESTRING (5.1258077 52.0949691, 5.1259724 52.0949872)",,
35280897,False,Lucasbolwerk,residential,30,True,36.655,,,"LINESTRING (5.1258077 52.0949691, 5.1258621 52.0947896, 5.1258762 52.0946428)",,
758374920,True,Wittevrouwenstraat,residential,30,False,48.995000000000005,,,"LINESTRING (5.1258077 52.0949691, 5.1257147 52.0949694, 5.1256853 52.094971, 5.1255851 52.0949766, 5.1251002 52.0950349)",,
127349574,False,Breedstraat,unclassified,,True,18.308,,,"LINESTRING (5.1181601 52.0950248, 5.1184281 52.0950253)",,
7057168,False,Jacobijnenstraat,unclassified,,False,92.90199999999999,,,"LINESTRING (5.1181601 52.0950248, 5.116877 52.0949353, 5.1168118 52.0949222)",,
35390810,False,Loeff Berchmakerstraat,residential,,True,48.635,,,"LINESTRING (5.1181601 52.0950248, 5.1181997 52.0949444, 5.1182214 52.0948256, 5.1182238 52.0947957, 5.1182212 52.0945918)",,
36561910,False,Sint-Jacobsstraat,residential,30,True,23.209999999999997,,,"LINESTRING (5.1142893 52.0950755, 5.114299 52.0950518, 5.1143724 52.0948731)",,
758374920,True,Wittevrouwenstraat,residential,30,False,26.974,,,"LINESTRING (5.1251002 52.0950349, 5.1247113 52.0950769)",,
7010223,True,Keizerstraat,residential,30,False,120.275,,,"LINESTRING (5.1251002 52.0950349, 5.1250684 52.0947027, 5.1250952 52.0944992, 5.1250786 52.0943618, 5.1250649 52.0943034, 5.12505 52.0942399, 5.124858 52.0939818)",,
142105269,True,Voorstraat,residential,30,False,102.13900000000001,,,"LINESTRING (5.1207676 52.0950563, 5.1206036 52.0950136, 5.1203192 52.0949079, 5.1200239 52.0947542, 5.1196934 52.0945361, 5.1196151 52.0944864)",5,
141508489,False,Biltstraat,residential,50,True,142.009,,,"LINESTRING (5.1265508 52.0950427, 5.1267472 52.0950561, 5.1268591 52.0950633, 5.1269341 52.0950675, 5.1272628 52.0950885, 5.1276832 52.095113, 5.1285074 52.0951609, 5.1286196 52.0951675)",,
"[491572872, 491561667]",False,Wittevrouwensingel,tertiary,30,True,199.02499999999998,,,"LINESTRING (5.1265508 52.0950427, 5.1265613 52.0950013, 5.1265658 52.0949853, 5.1265757 52.0949501, 5.1265868 52.0949105, 5.1266235 52.0947795, 5.1266866 52.0946032, 5.1268128 52.0944839, 5.1269945 52.0943891, 5.1276075 52.0941246, 5.1281605 52.093886, 5.1283936 52.0937798)",,
"[7010209, 867049229, 491565455]",False,Wittevrouwenbrug,residential,30,False,39.999,yes,,"LINESTRING (5.1265508 52.0950427, 5.1263723 52.0950286, 5.1262447 52.0950162, 5.1261086 52.0950022, 5.1260671 52.0949976, 5.1259724 52.0949872)",,
758374920,True,Wittevrouwenstraat,residential,30,False,80.191,,,"LINESTRING (5.1247113 52.0950769, 5.1246078 52.0950898, 5.1244866 52.0951034, 5.1239916 52.0951535, 5.1237098 52.0951767, 5.1235509 52.0951811)",,
7057158,False,Breedstraat,unclassified,,False,62.806,,2,"LINESTRING (5.119334 52.0951217, 5.1184281 52.0950253)",,
36561911,False,Hardebollenstraat,residential,,True,39.081,,,"LINESTRING (5.119334 52.0951217, 5.1194672 52.0947799)",,
142105269,True,Voorstraat,residential,30,False,67.15700000000001,,,"LINESTRING (5.1217399 52.0951246, 5.1211885 52.095107, 5.1209846 52.0950953, 5.1208763 52.0950774, 5.1207676 52.0950563)",5,
141508489,False,Biltstraat,residential,50,False,142.009,,,"LINESTRING (5.1286196 52.0951675, 5.1285074 52.0951609, 5.1276832 52.095113, 5.1272628 52.0950885, 5.1269341 52.0950675, 5.1268591 52.0950633, 5.1267472 52.0950561, 5.1265508 52.0950427)",,
"[7057433, 72906234, 72906238]",True,"['Driftbrug', 'Voorstraat']",residential,30,False,14.399000000000001,yes,,"LINESTRING (5.1235509 52.0951811, 5.1234997 52.0951804, 5.1233873 52.0951661, 5.1233439 52.0951593)",,
1002317454,False,Brandstraat,residential,30,True,62.386,,,"LINESTRING (5.1210293 52.0866316, 5.1201832 52.0864207)",,
3243983,False,,residential,,False,27.144,,,"LINESTRING (5.1210293 52.0866316, 5.1208868 52.0868319, 5.1208703 52.0868553)",,
7010415,False,Brandstraat,residential,30,False,53.172,,,"LINESTRING (5.1210293 52.0866316, 5.1216985 52.0867828, 5.1217606 52.086795)",,
362720387,True,Sint-Jacobsstraat,residential,30,False,42.534,,,"LINESTRING (5.1147045 52.0932198, 5.1146455 52.0936006)",,
7058779,False,Sint-Jacobsstraat,residential,30,True,13.338,,,"LINESTRING (5.1147045 52.0932198, 5.1147094 52.0931823, 5.114726 52.0931006)",,
"[1006679419, 7057405]",True,Moreelsepark,unclassified,30,False,36.923,,,"LINESTRING (5.1157805 52.0881263, 5.1156846 52.0880949, 5.115398 52.0880101, 5.1152956 52.0879798)",,
"[540638188, 1184823132]",False,Catharijnesingel,tertiary,30,False,144.609,,3,"LINESTRING (5.1157805 52.0881263, 5.1152263 52.088739, 5.1151308 52.0888361, 5.1150394 52.0889321, 5.1150187 52.0889509, 5.1149405 52.0890328, 5.1148526 52.0891251, 5.1147879 52.089192, 5.1147274 52.0892542)",,
540638188,False,Catharijnesingel,tertiary,30,True,182.63400000000001,,,"LINESTRING (5.1157805 52.0881263, 5.1164443 52.0874564, 5.1165655 52.0873462, 5.1166323 52.0872818, 5.1166968 52.0872096, 5.1168105 52.0870824, 5.1171426 52.0867138)",,
421086220,False,Loeff Berchmakerstraat,residential,,False,109.594,,,"LINESTRING (5.1182635 52.0936066, 5.1182616 52.0936927, 5.1182586 52.0938772, 5.1182525 52.0939812, 5.1182406 52.0941832, 5.1182212 52.0945918)",,
"[33712009, 509850959]",True,Lepelenburg,unclassified,30,False,65.551,,,"LINESTRING (5.1282623 52.0884969, 5.1285513 52.0887439, 5.1281495 52.0888869)","['3.5', '3']",
"[1214017928, 1214017894]",True,Lepelenburg,unclassified,30,False,52.235,,,"LINESTRING (5.1282623 52.0884969, 5.1281925 52.0883181, 5.1281254 52.0882376, 5.1280963 52.0882178, 5.1280435 52.0881813, 5.127892 52.0881057)",3,
491572883,True,Lucasbolwerk,unclassified,,False,46.94800000000001,,,"LINESTRING (5.1271107 52.0929553, 5.1270771 52.0929621, 5.1267307 52.0929889, 5.1265511 52.0930025, 5.1265077 52.0930078, 5.1264719 52.0930138, 5.1264344 52.093023)",1.50,
491572885,False,Lucasbolwerk,residential,,False,47.231,,,"LINESTRING (5.1264344 52.093023, 5.1264018 52.0930422, 5.1263591 52.0930797, 5.1263494 52.0930997, 5.1263445 52.0931127, 5.1263363 52.0931432, 5.1262461 52.0934239)",,
7010302,False,Voetiusstraat,residential,30,True,23.375,,,"LINESTRING (5.1226911 52.0912481, 5.1223726 52.0911713)",,
7010302,False,Voetiusstraat,residential,30,False,52.281,,,"LINESTRING (5.1226911 52.0912481, 5.1227055 52.0912514, 5.1234081 52.0914124)",,
33690949,False,Achter de Dom,residential,,False,158.881,,,"LINESTRING (5.1226911 52.0912481, 5.1228255 52.0911059, 5.1228997 52.0909941, 5.1229376 52.0909015, 5.1229618 52.0908186, 5.1229798 52.0907557, 5.1229988 52.0907088, 5.1230527 52.0906338, 5.1231859 52.0905024, 5.1234392 52.0903421, 5.1236434 52.0902233, 5.1238155 52.0901499, 5.1239274 52.0900917)",,
36561910,False,Sint-Jacobsstraat,residential,30,False,30.502,,,"LINESTRING (5.1144713 52.0946056, 5.1144256 52.0947308, 5.1144156 52.0947583, 5.1143724 52.0948731)",,
"[33694264, 848547076]",False,"['Jacobskerkhof', 'Sint-Jacobsstraat']",residential,30,False,77.411,,,"LINESTRING (5.1144713 52.0946056, 5.1145727 52.0946106, 5.1149766 52.0946154, 5.1150644 52.0942337)",,
7010342,True,Ambachtstraat,unclassified,,False,85.537,,,"LINESTRING (5.123983 52.0923826, 5.1244426 52.0929743, 5.1244926 52.0930301, 5.124509 52.093079)",,
965034340,True,Kromme Nieuwegracht,residential,,False,51.189,,,"LINESTRING (5.123983 52.0923826, 5.1240442 52.0923555, 5.1241649 52.092325, 5.1243372 52.0922874, 5.124429 52.0922659, 5.1246744 52.0922091)",,
