osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction,lanes,bridge
6691618,Nieuwstraat,tertiary,30,False,False,182.266,"LINESTRING (6.6454233 52.1009786, 6.6464946 52.1013716, 6.6466649 52.1014202, 6.6468403 52.1014571, 6.6473762 52.1015465, 6.6476571 52.1015934, 6.6477446 52.1015965, 6.6478551 52.1015807)",,,,
6691623,Nieuwstraat,tertiary,30,False,True,98.857,"LINESTRING (6.6454233 52.1009786, 6.64464 52.10078, 6.64426 52.10072, 6.6440527 52.1007137)",,,,
6691100,Kleine Hemstea,residential,30,False,False,89.845,"LINESTRING (6.6551281 52.1010322, 6.6554189 52.1018202)",,,,
6686065,Kruiskamplaan,tertiary,30,False,False,126.36500000000001,"LINESTRING (6.6551281 52.1010322, 6.6549821 52.1010456, 6.6547429 52.1011002, 6.6541098 52.1012155, 6.6539249 52.1012251, 6.6537403 52.1012086, 6.6535768 52.1011706, 6.6535458 52.1011624, 6.6533554 52.1011137)",,,,
6686065,Kruiskamplaan,tertiary,30,False,True,82.735,"LINESTRING (6.6551281 52.1010322, 6.6552485 52.1010173, 6.6562803 52.1008044)",,,,
6686069,Traland,residential,30,False,True,181.72099999999998,"LINESTRING (6.6551281 52.1010322, 6.6550008 52.1007067, 6.6549788 52.1005892, 6.6549893 52.100535, 6.655 52.10048, 6.65508 52.10036, 6.6551755 52.1003073, 6.6554816 52.1002545, 6.6556391 52.1002981, 6.65585 52.10027, 6.65593 52.10022, 6.65603 52.10006, 6.6561473 52.0999985, 6.6562916 52.0999721)",,,,
6686065,Kruiskamplaan,tertiary,30,False,True,126.36500000000001,"LINESTRING (6.6533554 52.1011137, 6.6535458 52.1011624, 6.6535768 52.1011706, 6.6537403 52.1012086, 6.6539249 52.1012251, 6.6541098 52.1012155, 6.6547429 52.1011002, 6.6549821 52.1010456, 6.6551281 52.1010322)",,,,
6691257,Kruiskamplaan,tertiary,30,False,True,64.739,"LINESTRING (6.6533554 52.1011137, 6.6531788 52.1010572, 6.6531305 52.1010432, 6.6525015 52.1008612)",,,,
"[6691796, 6691775]",Burgemeester Wilhelmweg,secondary,50,False,False,150.201,"LINESTRING (6.6533554 52.1011137, 6.6532537 52.1012564, 6.6532322 52.1012788, 6.6529161 52.1016078, 6.6527222 52.1018096, 6.652223 52.1022694)",,,"['2', '3']",
6691397,Nieuwstraat,tertiary,30,False,False,113.01599999999999,"LINESTRING (6.6493097 52.1009718, 6.6497424 52.1009366, 6.6499079 52.1009117, 6.6500154 52.1008558, 6.6501779 52.1007059, 6.6504488 52.1004445, 6.6505303 52.1003998)",,,,
6691397,Nieuwstraat,tertiary,30,False,True,138.285,"LINESTRING (6.6493097 52.1009718, 6.6485576 52.1010172, 6.6483954 52.101027, 6.6482288 52.1010616, 6.648133 52.1011367, 6.6479998 52.1013676, 6.6478551 52.1015807)",,,,
329025351,Nieuwstraat,residential,30,False,False,54.848,"LINESTRING (6.6493097 52.1009718, 6.6492153 52.1013955, 6.6491997 52.1014604)",,,,
6691397,Nieuwstraat,tertiary,30,False,False,138.285,"LINESTRING (6.6478551 52.1015807, 6.6479998 52.1013676, 6.648133 52.1011367, 6.6482288 52.1010616, 6.6483954 52.101027, 6.6485576 52.1010172, 6.6493097 52.1009718)",,,,
6691599,Brink,living_street,15,False,False,29.247000000000003,"LINESTRING (6.6478551 52.1015807, 6.6479381 52.1016343, 6.6480638 52.1017196, 6.6481786 52.101742)",,,,
6691618,Nieuwstraat,tertiary,30,False,True,182.26600000000002,"LINESTRING (6.6478551 52.1015807, 6.6477446 52.1015965, 6.6476571 52.1015934, 6.6473762 52.1015465, 6.6468403 52.1014571, 6.6466649 52.1014202, 6.6464946 52.1013716, 6.6454233 52.1009786)",,,,
6691602,Kerkstraat,tertiary,30,False,False,14.581,"LINESTRING (6.6449493 52.1016543, 6.6449885 52.1017832)",,,2,
6691617,Kerkstraat,tertiary,30,False,True,122.976,"LINESTRING (6.6449493 52.1016543, 6.6448034 52.1015538, 6.6446286 52.1014429, 6.64408 52.10116, 6.64399 52.10108, 6.6439418 52.1009977, 6.6438987 52.1008073)",,,2,
329025351,Nieuwstraat,residential,30,False,True,14.58,"LINESTRING (6.6491684 52.1015901, 6.6491997 52.1014604)",,,,
6691174,J.W. Hagemanstraat,residential,30,False,True,17.904,"LINESTRING (6.6508567 52.1017589, 6.6508404 52.1015982)",,,,
6691174,J.W. Hagemanstraat,residential,30,False,False,36.897,"LINESTRING (6.6508567 52.1017589, 6.6508427 52.1019906, 6.6507818 52.1020833)",,,,
6691385,Simmelinkstraat,residential,30,False,True,69.1,"LINESTRING (6.6508567 52.1017589, 6.651299 52.1016857, 6.6518447 52.1016285)",,,,
6686248,Hemstea,residential,30,False,False,22.11,"LINESTRING (6.6554189 52.1018202, 6.6551771 52.1019524)",,,,
6691100,Kleine Hemstea,residential,30,False,True,89.845,"LINESTRING (6.6554189 52.1018202, 6.6551281 52.1010322)",,,,
6686248,Hemstea,residential,30,False,True,169.325,"LINESTRING (6.6554189 52.1018202, 6.6556062 52.1017769, 6.6558486 52.1017319, 6.6561388 52.1016585, 6.6566087 52.101516, 6.6569313 52.1014036, 6.6572727 52.101273, 6.6574847 52.1011583, 6.6575889 52.1011083)",,,,
6686248,Hemstea,residential,30,False,False,62.897,"LINESTRING (6.6539024 52.1018241, 6.6529822 52.1018454)",,,,
6686248,Hemstea,residential,30,False,True,92.54100000000001,"LINESTRING (6.6539024 52.1018241, 6.6548932 52.1018197, 6.6550162 52.1018503, 6.6551771 52.1019524)",,,,
6691364,Mallumse Molenweg,residential,30,False,False,77.464,"LINESTRING (6.6539024 52.1018241, 6.6544232 52.1023919, 6.6544492 52.1024339)",,,,
6691206,Brink,residential,30,False,False,62.696,"LINESTRING (6.6490753 52.1018625, 6.6481786 52.101742)",,,,
6691177,Nieuwstraat,residential,30,True,False,30.951,"LINESTRING (6.6490753 52.1018625, 6.6490996 52.1017881, 6.6491684 52.1015901)",,,,
6691246,Hagen,residential,30,False,False,47.048,"LINESTRING (6.6490753 52.1018625, 6.6492245 52.1018723, 6.649429 52.1018752, 6.6495888 52.1018958, 6.649752 52.101927)",,,,
6686248,Hemstea,residential,30,False,True,22.11,"LINESTRING (6.6551771 52.1019524, 6.6554189 52.1018202)",,,,
6691175,Hondevoort,residential,30,False,False,17.476,"LINESTRING (6.6551771 52.1019524, 6.654995 52.1020628)",,,,
6686248,Hemstea,residential,30,False,False,92.541,"LINESTRING (6.6551771 52.1019524, 6.6550162 52.1018503, 6.6548932 52.1018197, 6.6539024 52.1018241)",,,,
6691206,Brink,residential,30,False,True,62.696,"LINESTRING (6.6481786 52.101742, 6.6490753 52.1018625)",,,,
6691599,Brink,living_street,15,False,False,32.689,"LINESTRING (6.6481786 52.101742, 6.648081 52.1020298)",,,,
6691599,Brink,living_street,15,False,True,29.247,"LINESTRING (6.6481786 52.101742, 6.6480638 52.1017196, 6.6479381 52.1016343, 6.6478551 52.1015807)",,,,
6686195,Walsstukke,residential,30,False,False,79.09400000000001,"LINESTRING (6.6578133 52.1019625, 6.6574591 52.1020816, 6.6573275 52.1021257, 6.6572469 52.1022002, 6.6569536 52.1022745, 6.6568632 52.1023413)",,,,
6691175,Hondevoort,residential,30,False,True,17.476,"LINESTRING (6.654995 52.1020628, 6.6551771 52.1019524)",,,,
6691116,Niessinkkamp,residential,30,False,False,89.611,"LINESTRING (6.654995 52.1020628, 6.6554195 52.1023504, 6.6556237 52.1025648, 6.6557272 52.1027217)",,,,
6691175,Hondevoort,residential,30,False,False,55.719,"LINESTRING (6.654995 52.1020628, 6.6546978 52.1022416, 6.6544492 52.1024339)",,,,
6691174,J.W. Hagemanstraat,residential,30,False,True,36.897,"LINESTRING (6.6507818 52.1020833, 6.6508427 52.1019906, 6.6508567 52.1017589)",,,,
6691246,Hagen,residential,30,False,True,74.048,"LINESTRING (6.6507818 52.1020833, 6.6505535 52.1020754, 6.6503633 52.1020726, 6.6501828 52.1020607, 6.6500122 52.1020182, 6.649752 52.101927)",,,,
6691431,J.W. Hagemanstraat,residential,30,True,False,99.96599999999998,"LINESTRING (6.6507818 52.1020833, 6.6508309 52.1024244, 6.6508531 52.1025063, 6.6508726 52.1025853, 6.650884 52.1029343, 6.6508575 52.1029758)",,,,
6691599,Brink,living_street,15,False,False,7.324,"LINESTRING (6.648081 52.1020298, 6.6481333 52.1020873)",,,,
6691599,Brink,living_street,15,False,True,32.689,"LINESTRING (6.648081 52.1020298, 6.6481786 52.101742)",,,,
6691221,Hagen,living_street,15,True,False,117.154,"LINESTRING (6.648081 52.1020298, 6.6474853 52.1020623, 6.6471156 52.1021215, 6.6466058 52.102208, 6.6465066 52.1022417, 6.6464274 52.1022715)",,,,
6691135,Kleine Hagen,residential,30,False,False,48.187,"LINESTRING (6.6464274 52.1022715, 6.6462878 52.1023474, 6.6460245 52.1025361, 6.6459457 52.1025871)",,,,
6691552,Kerkstraat,living_street,15,True,False,74.967,"LINESTRING (6.6464274 52.1022715, 6.6466446 52.102365, 6.646807 52.1024693, 6.6469495 52.1025767, 6.6469857 52.1026293, 6.6470942 52.1027871)",,,,
6686195,Walsstukke,residential,30,False,False,58.821,"LINESTRING (6.6568632 52.1023413, 6.6571901 52.1028307)",,,,
6686195,Walsstukke,residential,30,False,True,79.094,"LINESTRING (6.6568632 52.1023413, 6.6569536 52.1022745, 6.6572469 52.1022002, 6.6573275 52.1021257, 6.6574591 52.1020816, 6.6578133 52.1019625)",,,,
6691116,Niessinkkamp,residential,30,False,True,42.650999999999996,"LINESTRING (6.6568632 52.1023413, 6.6564668 52.1024361, 6.6564107 52.1025274, 6.6564253 52.1025504)",,,,
6691796,Burgemeester Wilhelmweg,secondary,50,False,True,9.075,"LINESTRING (6.652162 52.1023419, 6.652223 52.1022694)",,,2,
696141760,,residential,50,False,True,9.437,"LINESTRING (6.652162 52.1023419, 6.6520368 52.102306)",,,,
"[6691796, 781557836]",Burgemeester Wilhelmweg,secondary,50,False,False,104.821,"LINESTRING (6.652162 52.1023419, 6.6519833 52.1025705, 6.6518621 52.1027685, 6.651784 52.1029723, 6.6517644 52.1030421, 6.6517572 52.1030693, 6.6517345 52.1031555, 6.6517257 52.1032378)",,,"['2', '3']",
6686117,Mallumse Molenweg,residential,30,False,True,103.31,"LINESTRING (6.6544492 52.1024339, 6.6545099 52.1025151, 6.654817 52.1029605, 6.6548702 52.1030557, 6.6548939 52.1031459, 6.6548901 52.1033099)",,,,
6691175,Hondevoort,residential,30,False,True,55.719,"LINESTRING (6.6544492 52.1024339, 6.6546978 52.1022416, 6.654995 52.1020628)",,,,
6691364,Mallumse Molenweg,residential,30,False,True,77.464,"LINESTRING (6.6544492 52.1024339, 6.6544232 52.1023919, 6.6539024 52.1018241)",,,,
6691445,Hondevoort,residential,30,False,False,82.109,"LINESTRING (6.6544492 52.1024339, 6.6541842 52.1025809, 6.6539142 52.1027092, 6.653654 52.1028329, 6.653502 52.1028858)",,,,
6691674,Laagte,tertiary,30,False,True,84.571,"LINESTRING (6.6450474 52.1025429, 6.6449885 52.1017832)",,,2,
6691225,Burgemeester Smitsstraat,residential,30,False,False,62.033,"LINESTRING (6.6450474 52.1025429, 6.6455787 52.1025879, 6.6457893 52.1026057, 6.6459457 52.1025871)",,,,
6691674,Laagte,tertiary,30,False,False,65.026,"LINESTRING (6.6450474 52.1025429, 6.6450708 52.102768, 6.6451154 52.1029354, 6.6451352 52.1030444, 6.6450944 52.1031203)",,,2,
6686138,Niessinkkamp,residential,30,False,False,51.345,"LINESTRING (6.6564253 52.1025504, 6.6557272 52.1027217)",,,,
6691116,Niessinkkamp,residential,30,False,False,42.650999999999996,"LINESTRING (6.6564253 52.1025504, 6.6564107 52.1025274, 6.6564668 52.1024361, 6.6568632 52.1023413)",,,,
6691116,Niessinkkamp,residential,30,False,True,135.18,"LINESTRING (6.6564253 52.1025504, 6.6567901 52.1030603, 6.6561309 52.1032158, 6.6560309 52.1030932, 6.6559909 52.1030732, 6.6559009 52.1030632)",,,,
6691290,Grotestraat,residential,30,False,False,5.845,"LINESTRING (6.6482804 52.1026308, 6.648198 52.102645)",,,,
6691606,Brink,residential,30,False,True,36.535,"LINESTRING (6.6482804 52.1026308, 6.6482695 52.1025647, 6.6482563 52.1025121, 6.6482254 52.1023935, 6.6482074 52.1023054)",,,,
6691609,Grotestraat,residential,30,False,True,50.747,"LINESTRING (6.6482804 52.1026308, 6.6485757 52.1026249, 6.6487947 52.1026359, 6.6489039 52.1026534, 6.649012 52.1026774)",,,,
6691449,Kleine Hagen,living_street,15,False,False,32.905,"LINESTRING (6.6459457 52.1025871, 6.6457552 52.1028589)",,,,
6691135,Kleine Hagen,residential,30,False,True,48.187000000000005,"LINESTRING (6.6459457 52.1025871, 6.6460245 52.1025361, 6.6462878 52.1023474, 6.6464274 52.1022715)",,,,
6691225,Burgemeester Smitsstraat,residential,30,False,True,62.033,"LINESTRING (6.6459457 52.1025871, 6.6457893 52.1026057, 6.6455787 52.1025879, 6.6450474 52.1025429)",,,,
6691105,Grotestraat,residential,30,False,False,35.471,"LINESTRING (6.648198 52.102645, 6.6482616 52.1029616)",,,,
6691290,Grotestraat,residential,30,False,True,5.845,"LINESTRING (6.648198 52.102645, 6.6482804 52.1026308)",,,,
6691155,Grotestraat,residential,30,True,False,62.913,"LINESTRING (6.648198 52.102645, 6.648101 52.1026439, 6.6472971 52.1027553)",,,,
6686138,Niessinkkamp,residential,30,False,True,51.345,"LINESTRING (6.6557272 52.1027217, 6.6564253 52.1025504)",,,,
6691116,Niessinkkamp,residential,30,False,False,40.424,"LINESTRING (6.6557272 52.1027217, 6.655727 52.1028154, 6.6559009 52.1030632)",,,,
6691116,Niessinkkamp,residential,30,False,True,89.611,"LINESTRING (6.6557272 52.1027217, 6.6556237 52.1025648, 6.6554195 52.1023504, 6.654995 52.1020628)",,,,
6691155,Grotestraat,residential,30,True,False,14.302,"LINESTRING (6.6472971 52.1027553, 6.6470942 52.1027871)",,,,
6691155,Grotestraat,residential,30,True,False,78.599,"LINESTRING (6.6470942 52.1027871, 6.6466804 52.1028794, 6.6460066 52.1030179)",,,,
6686195,Walsstukke,residential,30,False,True,58.821,"LINESTRING (6.6571901 52.1028307, 6.6568632 52.1023413)",,,,
"[6691673, 6691609]",Grotestraat,residential,30,False,False,53.992999999999995,"LINESTRING (6.6504184 52.1028669, 6.6502718 52.1028333, 6.6501847 52.102814, 6.6496791 52.1027799, 6.6496465 52.1027776)",,,,
6691673,Grotestraat,residential,30,False,True,32.344,"LINESTRING (6.6504184 52.1028669, 6.6506754 52.1029307, 6.6508575 52.1029758)",,,,
