osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,access,bridge
70497475,False,Oranje-Bastion,residential,30,True,21.578,"LINESTRING (5.737005 51.7604806, 5.7369719 51.7604264, 5.7368928 51.7602994)",,,,,
6899860,False,Oranje-Bastion,residential,30,True,32.124,"LINESTRING (5.7365297 51.7610917, 5.73638 51.7610531, 5.7360989 51.7609805)",,,,,
6899824,False,Oranje-Bastion,residential,30,True,12.635,"LINESTRING (5.7367232 51.7603429, 5.7368928 51.7602994)",,,,,
70497474,False,Oranje-Bastion,residential,30,True,29.625,"LINESTRING (5.7363412 51.7608572, 5.7362032 51.7608198, 5.7360989 51.7609805)",,,,,
659100121,True,Elftweg,primary,50,False,31.322,"LINESTRING (5.7362756 51.7564016, 5.7361526 51.7561304)",1,N324,,,
"[332724160, 70483982, 65423951]",True,G.W. Lovendaalsingel,residential,"['50', '30']",False,184.437,"LINESTRING (5.7362756 51.7564016, 5.7361976 51.7564236, 5.7359388 51.7564963, 5.7357308 51.7565532, 5.7354079 51.756619, 5.735029 51.7566569, 5.7348113 51.7566758, 5.7344551 51.756727, 5.7343221 51.756763, 5.7342319 51.7568293, 5.7341722 51.7569029, 5.7341555 51.7569532, 5.7341793 51.7571208)",,,,,
1231117272,True,Sint Elisabethstraat,primary,50,False,11.825,"LINESTRING (5.7364352 51.7573098, 5.7365901 51.7572638)",,N321,,,
659100121,True,Elftweg,primary,50,False,102.069,"LINESTRING (5.7364352 51.7573098, 5.7364389 51.7571519, 5.7364351 51.7569936, 5.7364187 51.7568454, 5.7363871 51.7566988, 5.7363342 51.7565381, 5.7362756 51.7564016)",1,N324,,,
6900374,True,Arnoud van Gelderweg,primary,50,False,12.265,"LINESTRING (5.7365901 51.7572638, 5.7365687 51.7573733)",1,N324,,,
"[1054390851, 382747693]",True,Sint Elisabethstraat,primary,50,False,41.666000000000004,"LINESTRING (5.7365901 51.7572638, 5.7367467 51.7572804, 5.7369471 51.7573002, 5.7370667 51.757312, 5.7371757 51.7573465)",1,N321,,,
143713365,True,Henri Dunantsingel,unclassified,50,False,9.291,"LINESTRING (5.7348241 51.7598526, 5.734956 51.7598704)",2,,intersection,,
"[135793720, 1054390864]",True,Arnoud van Gelderweg,primary,50,False,304.478,"LINESTRING (5.7348241 51.7598526, 5.7349205 51.7597072, 5.7349338 51.7596871, 5.7356977 51.7585543, 5.7359418 51.7582165, 5.7361908 51.757871, 5.7363143 51.7576686, 5.7364061 51.7574453, 5.7364352 51.7573098)","['1', '2']",N324,,,
658565902,True,Arnoud van Gelderweg,primary,50,False,11.453,"LINESTRING (5.734956 51.7598704, 5.7348953 51.7599663)",2,N324,intersection,,
"[135793736, 382747691]",True,Trompetterstraat,unclassified,"['50', '30']",False,49.259,"LINESTRING (5.734956 51.7598704, 5.7351242 51.7599033, 5.7351727 51.759912, 5.7353118 51.7599232, 5.7353402 51.7599228, 5.7356552 51.7598874)",,,,,
658565903,True,Arnoud van Gelderweg,primary,50,False,11.957,"LINESTRING (5.7347582 51.7599521, 5.7348241 51.7598526)",2,N324,intersection,,
143713361,True,Henri Dunantsingel,unclassified,30,False,33.42,"LINESTRING (5.7347582 51.7599521, 5.7346071 51.7599465, 5.7342732 51.7599376)",,,,,
135793762,True,Arnoud van Gelderweg,busway,50,False,20.378,"LINESTRING (5.7340709 51.7610327, 5.7341783 51.7609438, 5.7342807 51.7609091)",1,,,,
"[436054088, 964088955]",True,Arnoud van Gelderweg,primary,50,False,129.155,"LINESTRING (5.7340709 51.7610327, 5.7341001 51.7609811, 5.7342377 51.7607447, 5.7346427 51.7601262, 5.7346675 51.760089, 5.7346807 51.7600691, 5.7347582 51.7599521)","['1', '3']",N324,,,
1118729181,False,,unclassified,,False,10.401,"LINESTRING (5.745329 51.7559669, 5.745256 51.755885)",,,,,
"[111412049, 280518012, 6900382]",False,Jan van Cuykdijk,primary,50,False,242.453,"LINESTRING (5.7445501 51.7561817, 5.7444478 51.7562407, 5.7443336 51.7563255, 5.7441931 51.7564416, 5.7440685 51.7565745, 5.74373 51.7570207, 5.7434923 51.7572917, 5.7433126 51.7574563, 5.7431988 51.7575507, 5.7430424 51.757664, 5.7429043 51.757742, 5.7427884 51.7577847, 5.7426236 51.7578211, 5.7424467 51.7578357)",2,N321,,,
1263469608,True,Jan van Cuykdijk,primary,50,False,60.647,"LINESTRING (5.7445501 51.7561817, 5.7446581 51.7560924, 5.7447864 51.7560317, 5.744876 51.7559902, 5.7449863 51.7559447, 5.745125 51.755891, 5.745256 51.755885)",1,N321,,,
382661980,False,Achter de Kerk,residential,30,False,97.20500000000001,"LINESTRING (5.7408926 51.7600716, 5.7408233 51.760262, 5.7405208 51.7603122, 5.7404061 51.7603387, 5.7397864 51.7604818)",,,,,
"[111412049, 111412099]",False,Jan van Cuykdijk,primary,50,False,15.068999999999999,"LINESTRING (5.7424467 51.7578357, 5.7423944 51.7578336, 5.7423119 51.7578285, 5.7422303 51.7578172)",,N321,,,
"[111412049, 280518012, 6900382]",False,Jan van Cuykdijk,primary,50,True,242.453,"LINESTRING (5.7424467 51.7578357, 5.7426236 51.7578211, 5.7427884 51.7577847, 5.7429043 51.757742, 5.7430424 51.757664, 5.7431988 51.7575507, 5.7433126 51.7574563, 5.7434923 51.7572917, 5.74373 51.7570207, 5.7440685 51.7565745, 5.7441931 51.7564416, 5.7443336 51.7563255, 5.7444478 51.7562407, 5.7445501 51.7561817)",2,N321,,,
286088693,False,Bomvrije,residential,50,False,130.504,"LINESTRING (5.7424467 51.7578357, 5.7424291 51.7579404, 5.7428355 51.758697, 5.7428743 51.7587266, 5.7429829 51.7587423, 5.7430731 51.7587454, 5.7431365 51.7587341, 5.7432233 51.7586938)",,,,,
"[867322316, 286088692]",False,Binnenhof,residential,30,True,42.606,"LINESTRING (5.740551 51.7592192, 5.7406887 51.759458, 5.7404915 51.7595016)",,,,,
6899847,False,Scheerestraat,residential,30,True,23.253,"LINESTRING (5.7404915 51.7595016, 5.7405907 51.7597015)",,,,,
867322317,False,Scheerestraat,residential,30,False,48.414,"LINESTRING (5.7404915 51.7595016, 5.7402844 51.7590855)",,,,,
"[867322316, 286088692]",False,Binnenhof,residential,30,False,42.606,"LINESTRING (5.7404915 51.7595016, 5.7406887 51.759458, 5.740551 51.7592192)",,,,,
382661450,True,Hoofdwagt,residential,30,False,36.456,"LINESTRING (5.7399286 51.7597799, 5.7394322 51.7598943)",,,,,
6899777,False,Hoofdwagt,residential,30,True,46.394999999999996,"LINESTRING (5.7399286 51.7597799, 5.7400099 51.7597703, 5.7402355 51.7597436, 5.7405907 51.7597015)",,,,,
388183597,False,Hoofschestraat,residential,30,False,3.091,"LINESTRING (5.7397864 51.7604818, 5.7398027 51.7605077)",,,,,
388183597,False,Hoofschestraat,residential,30,True,68.055,"LINESTRING (5.7397864 51.7604818, 5.7394398 51.7599086)",,,,,
382661980,False,Achter de Kerk,residential,30,True,97.205,"LINESTRING (5.7397864 51.7604818, 5.7404061 51.7603387, 5.7405208 51.7603122, 5.7408233 51.760262, 5.7408926 51.7600716)",,,,,
"[304445050, 288098724]",False,"['Koninginnedijk', 'Baronesstraat']","['residential', 'unclassified']",30,False,71.195,"LINESTRING (5.7355687 51.7632434, 5.7356103 51.7633355, 5.7351885 51.7638135)",,,,,
288098724,False,Baronesstraat,residential,30,True,217.89399999999998,"LINESTRING (5.7355687 51.7632434, 5.7355536 51.7631562, 5.735492 51.7628007, 5.7353942 51.7622366, 5.7352455 51.7613783, 5.7352723 51.7612962)",,,,,
1155040948,False,Koninginnedijk,residential,,True,209.211,"LINESTRING (5.7355687 51.7632434, 5.7359368 51.7627777, 5.7361533 51.762454, 5.7361859 51.7623891, 5.7362184 51.7622995, 5.7362332 51.7622787, 5.7362593 51.7622417, 5.7363394 51.7621629, 5.7363895 51.7621135, 5.7369386 51.7615731)",,,,,
988592771,False,Brugstraat,residential,,True,3.599,"LINESTRING (5.7407023 51.7585633, 5.7407386 51.7585866)",,,,,
1155884098,False,Henri Dunantsingel,unclassified,,False,8.814,"LINESTRING (5.7339236 51.7599874, 5.733896 51.75991)",,,,,
"[350074006, 327134727]",False,Arnoud van Gelderweg,residential,30,False,278.96099999999996,"LINESTRING (5.7366541 51.7576041, 5.73535 51.75964, 5.7353507 51.7596548, 5.7353758 51.7597048, 5.7354069 51.7597247, 5.7355795 51.7598378, 5.7356552 51.7598874)",,,,,
"[49427635, 6900381, 1054390863]",False,Elftweg,primary,50,False,68.972,"LINESTRING (5.735719 51.7555712, 5.7358913 51.7557943, 5.7360503 51.7559981, 5.7361526 51.7561304)",,N324,,,yes
6900380,True,Elftweg,primary,50,False,31.063000000000002,"LINESTRING (5.7361526 51.7561304, 5.7362775 51.7562582, 5.7363673 51.7563757)",1,N324,,,
"[49427635, 6900381, 1054390863]",False,Elftweg,primary,50,True,68.97200000000001,"LINESTRING (5.7361526 51.7561304, 5.7360503 51.7559981, 5.7358913 51.7557943, 5.735719 51.7555712)",,N324,,,yes
1153326954,False,Sint Elisabethstraat,primary,50,False,153.72299999999998,"LINESTRING (5.7401728 51.757282, 5.740537 51.75736, 5.7412381 51.7575438, 5.7417831 51.7577046, 5.7418664 51.7577283, 5.7419378 51.7577459, 5.7422303 51.7578172)",,N321,,,
1153326955,True,Sint Elisabethstraat,primary,50,False,83.67,"LINESTRING (5.7401728 51.757282, 5.7399795 51.7572698, 5.7398983 51.7572647, 5.7397553 51.7572685, 5.7396408 51.7572824, 5.7395396 51.7573027, 5.7394579 51.7573255, 5.7393491 51.7573655, 5.7392441 51.7574098, 5.7390436 51.7574799)",,N321,,,
286088693,False,Bomvrije,residential,50,True,130.50400000000002,"LINESTRING (5.7432233 51.7586938, 5.7431365 51.7587341, 5.7430731 51.7587454, 5.7429829 51.7587423, 5.7428743 51.7587266, 5.7428355 51.758697, 5.7424291 51.7579404, 5.7424467 51.7578357)",,,,,
6899868,False,Infirmerie,residential,30,False,54.896,"LINESTRING (5.739004 51.7606543, 5.7388643 51.7606712, 5.7387918 51.760614, 5.7387498 51.7605493, 5.7388767 51.760502, 5.739004 51.7606543)",,,,,
6899868,False,Infirmerie,residential,30,True,54.896,"LINESTRING (5.739004 51.7606543, 5.7388767 51.760502, 5.7387498 51.7605493, 5.7387918 51.760614, 5.7388643 51.7606712, 5.739004 51.7606543)",,,,,
6899868,False,Infirmerie,residential,30,True,57.348000000000006,"LINESTRING (5.739004 51.7606543, 5.73904 51.76065, 5.7398027 51.7605077)",,,,,
"[6899011, 6900182]",False,"['Pater van den Elsenstraat', 'Koninginnedijk']",residential,30,"[False, True]",114.801,"LINESTRING (5.7369386 51.7615731, 5.7369848 51.761572, 5.7373644 51.7610988, 5.7374401 51.7610348, 5.7377249 51.76068)",,,,,
6900182,False,Pater van den Elsenstraat,residential,30,True,121.87700000000001,"LINESTRING (5.7369386 51.7615731, 5.7363349 51.7615864, 5.7362835 51.7615875, 5.7356868 51.7614156, 5.7353496 51.7613185, 5.7352723 51.7612962)",,,,,
1155040948,False,Koninginnedijk,residential,,False,209.211,"LINESTRING (5.7369386 51.7615731, 5.7363895 51.7621135, 5.7363394 51.7621629, 5.7362593 51.7622417, 5.7362332 51.7622787, 5.7362184 51.7622995, 5.7361859 51.7623891, 5.7361533 51.762454, 5.7359368 51.7627777, 5.7355687 51.7632434)",,,,,
6899842,False,Papengang,residential,30,True,47.885000000000005,"LINESTRING (5.7403748 51.7579775, 5.7404793 51.7579909, 5.7406983 51.7581166, 5.7407549 51.7580914, 5.7409204 51.7580011)",,,,,
