osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,lanes
767560314,Asvest,residential,50,True,False,4.09,"LINESTRING (4.3631716 52.0075744, 4.3631453 52.0075815, 4.3631154 52.0075866)",,,2
767560315,Zuidwal,secondary,50,True,False,11.344999999999999,"LINESTRING (4.3631716 52.0075744, 4.3631245 52.0075232, 4.36309 52.0074856)",,,2
425117485,Westvest,busway,50,False,False,262.035,"LINESTRING (4.3576191 52.0072939, 4.3575876 52.0073305, 4.3575742 52.007346, 4.357561 52.0073612, 4.3575039 52.0074275, 4.3572155 52.0077656, 4.3569494 52.0080682, 4.3566987 52.008361, 4.3566234 52.0084417, 4.3561858 52.0089111, 4.3558414 52.009286, 4.355773 52.009358)",,,2
218868549,Phoenixstraat,residential,30,False,False,54.355000000000004,"LINESTRING (4.3545653 52.0107405, 4.3541983 52.0111255, 4.3541964 52.0111403, 4.3542021 52.0111517, 4.3542213 52.011162)",,,
218868550,Phoenixstraat,residential,30,True,False,8.828,"LINESTRING (4.3545653 52.0107405, 4.3544741 52.0107079, 4.3544536 52.0107008)",,,2
529058931,Phoenixstraat,busway,50,False,False,13.828,"LINESTRING (4.355773 52.009358, 4.355672 52.0094657)",,,2
121497433,Binnenwatersloot,busway,50,True,False,8.296,"LINESTRING (4.355773 52.009358, 4.3557941 52.0093653, 4.3558765 52.0093968)",,,1
425117485,Westvest,busway,50,False,True,262.035,"LINESTRING (4.355773 52.009358, 4.3558414 52.009286, 4.3561858 52.0089111, 4.3566234 52.0084417, 4.3566987 52.008361, 4.3569494 52.0080682, 4.3572155 52.0077656, 4.3575039 52.0074275, 4.357561 52.0073612, 4.3575742 52.007346, 4.3575876 52.0073305, 4.3576191 52.0072939)",,,2
529058931,Phoenixstraat,busway,50,False,False,55.196,"LINESTRING (4.355672 52.0094657, 4.3552771 52.0098985)",,,2
529058931,Phoenixstraat,busway,50,False,True,13.828,"LINESTRING (4.355672 52.0094657, 4.355773 52.009358)",,,2
"[517762044, 501795693]",Westerstraat,"['residential', 'living_street']","['15', '50']",True,False,91.99000000000001,"LINESTRING (4.355615 52.0078685, 4.3555322 52.0078313, 4.3554569 52.0077959, 4.3551147 52.0076349, 4.3547484 52.0074641, 4.3545402 52.0073719)",,,
506075583,Buitenwatersloot,residential,50,True,False,6.328,"LINESTRING (4.3547985 52.0088488, 4.3548839 52.0088706)",,,
426848839,Coenderstraat,tertiary,50,True,False,122.703,"LINESTRING (4.3547985 52.0088488, 4.3548965 52.0087319, 4.3549237 52.0087001, 4.3549264 52.008697, 4.354956 52.0086631, 4.3555022 52.0080362, 4.355564 52.0079654, 4.3555768 52.0079494, 4.3555877 52.0079329, 4.3555968 52.007916, 4.3556014 52.0079059, 4.3556057 52.0078958, 4.3556096 52.0078857, 4.3556131 52.0078754, 4.355615 52.0078685)",,,1
"[430876763, 490574907, 426848835]","['Bolkbrug', 'Coenderstraat', 'Spoorsingel']",tertiary,50,True,False,34.289,"LINESTRING (4.3548839 52.0088706, 4.3548534 52.0089054, 4.3548294 52.0089439, 4.3548111 52.0089769, 4.3548027 52.0089944, 4.3547998 52.0090013, 4.3547956 52.0090101, 4.3547893 52.0090319, 4.3547831 52.0090561, 4.3547817 52.0090628, 4.3547807 52.0090683, 4.3547805 52.0090696, 4.3547794 52.0090763, 4.3547789 52.0090796, 4.354778 52.0090864, 4.354777 52.0090964, 4.3547762 52.0091063, 4.3547758 52.0091162, 4.3547757 52.0091212, 4.3547757 52.0091312, 4.3547782 52.0091674)",,yes,1
"[527059556, 549926696, 501796301, 548700081, 561087157]","['Phoenixstraat', 'Spoorhavenbrug', 'Spoorsingel']",tertiary,50,True,False,82.47900000000001,"LINESTRING (4.3547782 52.0091674, 4.3547794 52.0091755, 4.3547962 52.0092403, 4.3548569 52.0093813, 4.3548918 52.0094602, 4.3549239 52.0095369, 4.3549581 52.0096228, 4.3549947 52.0097106, 4.3550271 52.009793, 4.3550367 52.0098181, 4.3550376 52.0098397, 4.3550447 52.0098894)",,yes,"['1', '2']"
"[526496616, 527059531, 426848828]","['Spoorsingel', 'Spoorhavenbrug', 'Phoenixstraat']",tertiary,50,True,False,97.013,"LINESTRING (4.3548815 52.0100159, 4.3548994 52.0099702, 4.3549101 52.009943, 4.3549421 52.0098567, 4.3549428 52.0098404, 4.3549426 52.009824, 4.3549417 52.0098077, 4.35494 52.0097914, 4.3549327 52.0097697, 4.354806 52.0094453, 4.3547506 52.0093166, 4.3547266 52.0092609, 4.3547054 52.0091973, 4.3546954 52.0091658)",,yes,1
542636116,Phoenixstraat,residential,50,True,False,18.17,"LINESTRING (4.3548815 52.0100159, 4.3549518 52.0099802, 4.3550447 52.0098894)",,,1
501795693,Westerstraat,residential,50,True,False,5.787,"LINESTRING (4.3556828 52.0078996, 4.355615 52.0078685)",,,
527567712,Coenderstraat,tertiary,50,True,False,121.22800000000001,"LINESTRING (4.3556828 52.0078996, 4.3556746 52.0079197, 4.3556664 52.0079372, 4.3556552 52.0079584, 4.3556386 52.0079871, 4.3556204 52.0080155, 4.3556007 52.0080434, 4.3555794 52.008071, 4.3555644 52.0080892, 4.3551125 52.0086013, 4.3550515 52.0086732, 4.3550376 52.0086896, 4.3550108 52.0087211, 4.3548839 52.0088706)",,,1
"[409840112, 362595393, 460917781]",Oude Delft,residential,30,False,False,19.893,"LINESTRING (4.3589658 52.0075567, 4.3590662 52.0075901, 4.3591329 52.0076139, 4.3592249 52.0076371)",4,yes,
541412932,Phoenixstraat,residential,30,False,True,13.839,"LINESTRING (4.3558765 52.0093968, 4.3557804 52.0095063)",,,2
"[527059572, 541663174]",Westvest,residential,30,False,True,31.892000000000003,"LINESTRING (4.3558765 52.0093968, 4.3559314 52.0093252, 4.356104 52.0091468)",,,
"[541664025, 149030110]",Binnenwatersloot,residential,30,True,False,105.376,"LINESTRING (4.3558765 52.0093968, 4.3559551 52.0094275, 4.3559946 52.0094437, 4.3571324 52.0099448)",,,
218868550,Phoenixstraat,residential,30,True,False,8.687000000000001,"LINESTRING (4.3544536 52.0107008, 4.3544284 52.0106913, 4.3543732 52.0106687, 4.354348 52.0106575)",,,2
494446359,Phoenixstraat,busway,50,False,True,56.543,"LINESTRING (4.3544536 52.0107008, 4.3548496 52.0103126, 4.3548948 52.0102709)",,,2
528755787,Hugo de Grootstraat,tertiary,50,True,False,5.862,"LINESTRING (4.3547927 52.0102241, 4.3547173 52.0101991)",,,
551455488,Phoenixstraat,tertiary,50,True,False,57.006,"LINESTRING (4.3547927 52.0102241, 4.3547494 52.0102706, 4.3544197 52.0105864, 4.354348 52.0106575)",,,1
526496617,Phoenixstraat,tertiary,50,True,False,23.277,"LINESTRING (4.3547173 52.0101991, 4.3547778 52.010137, 4.3548539 52.010051, 4.3548815 52.0100159)",,,2
"[528755787, 526495692, 526495691]",Hugo de Grootstraat,tertiary,50,True,False,16.831,"LINESTRING (4.3547173 52.0101991, 4.3546726 52.010183, 4.3545554 52.0101314, 4.3545139 52.0101142)",,yes,
1229654283,Havenstraat,tertiary,50,True,False,5.67,"LINESTRING (4.3546954 52.0091658, 4.3547782 52.0091674)",,,
"[430876762, 426848828, 476144958]","['Bolkbrug', 'Coenderstraat', 'Spoorsingel']",tertiary,50,True,False,36.553,"LINESTRING (4.3546954 52.0091658, 4.3546897 52.0091345, 4.3546903 52.0090732, 4.3547009 52.0090192, 4.3547249 52.0089619, 4.3547574 52.0088967, 4.3547985 52.0088488)",,yes,1
528730158,Phoenixstraat,tertiary,50,True,False,56.735,"LINESTRING (4.3542762 52.0106311, 4.3546751 52.0102409, 4.3547173 52.0101991)",,,1
526498645,Phoenixstraat,residential,50,True,False,5.724,"LINESTRING (4.354348 52.0106575, 4.3542762 52.0106311)",,,1
528730157,Phoenixstraat,residential,30,True,False,96.898,"LINESTRING (4.355324 52.0100052, 4.3552801 52.0100552, 4.3550117 52.0103204, 4.3549689 52.0103627, 4.3549635 52.0103681, 4.3549174 52.0104109, 4.3548524 52.0104786, 4.3546191 52.0106883, 4.3545653 52.0107405)",,,1
527059568,Phoenixstraat,residential,30,False,False,43.503,"LINESTRING (4.3554671 52.0098467, 4.3557804 52.0095063)",,,2
527059539,Phoenixstraat,residential,30,True,False,20.291,"LINESTRING (4.3554671 52.0098467, 4.3554396 52.0098962, 4.355324 52.0100052)",,,1
527059568,Phoenixstraat,residential,30,False,True,43.503,"LINESTRING (4.3557804 52.0095063, 4.3554671 52.0098467)",,,2
541412932,Phoenixstraat,residential,30,False,False,13.839,"LINESTRING (4.3557804 52.0095063, 4.3558765 52.0093968)",,,2
149030107,Binnenwatersloot,busway,50,True,False,8.685,"LINESTRING (4.3557804 52.0095063, 4.3556948 52.0094744, 4.355672 52.0094657)",,,1
529058931,Phoenixstraat,busway,50,False,True,55.196,"LINESTRING (4.3552771 52.0098985, 4.355672 52.0094657)",,,2
545926169,Phoenixstraat,busway,50,False,False,48.983,"LINESTRING (4.3552771 52.0098985, 4.3548948 52.0102709)",,,2
527059535,Phoenixstraat,residential,30,True,False,14.608,"LINESTRING (4.3552771 52.0098985, 4.3553013 52.009896, 4.3553476 52.0098911, 4.3553837 52.0098851, 4.3554098 52.0098762, 4.3554671 52.0098467)",,,1
548700080,Phoenixstraat,residential,30,True,False,13.517,"LINESTRING (4.3552771 52.0098985, 4.3552937 52.0099051, 4.3553228 52.0099232, 4.3553353 52.009954, 4.3553354 52.0099804, 4.355324 52.0100052)",,,1
545926169,Phoenixstraat,busway,50,False,True,48.983,"LINESTRING (4.3548948 52.0102709, 4.3552771 52.0098985)",,,2
494446359,Phoenixstraat,busway,50,False,False,56.543,"LINESTRING (4.3548948 52.0102709, 4.3548496 52.0103126, 4.3544536 52.0107008)",,,2
541665606,Hugo de Grootstraat,busway,50,True,False,8.713,"LINESTRING (4.3548948 52.0102709, 4.3548734 52.0102611, 4.3547927 52.0102241)",,,1
487683367,Phoenixstraat,tertiary,50,True,False,41.821,"LINESTRING (4.3550447 52.0098894, 4.3550323 52.0099205, 4.3550286 52.0099651, 4.3549898 52.0100427, 4.3547927 52.0102241)",,,1
549590895,Phoenixstraat,residential,30,True,False,16.266000000000002,"LINESTRING (4.3550447 52.0098894, 4.3551047 52.0098798, 4.355184 52.0098839, 4.3552467 52.0098936, 4.3552771 52.0098985)",,,1
218868549,Phoenixstraat,residential,30,False,True,54.355,"LINESTRING (4.3542213 52.011162, 4.3542021 52.0111517, 4.3541964 52.0111403, 4.3541983 52.0111255, 4.3545653 52.0107405)",,,
618839953,Sint Sebastiaansbrug,busway,50,False,True,6.068,"LINESTRING (4.3649522 52.008549, 4.3650378 52.0085348)",,,2
364539772,Ezelsveldlaan,residential,50,True,False,13.017999999999999,"LINESTRING (4.3649522 52.008549, 4.3649566 52.0085331, 4.3650042 52.0084365)",,,1
618839954,Zuidwal,busway,50,False,False,11.708,"LINESTRING (4.3649522 52.008549, 4.3649047 52.0085533, 4.3648531 52.0085544, 4.3647827 52.008547)",,,2
424584942,Zuidwal,busway,50,False,False,57.858999999999995,"LINESTRING (4.363445 52.0080343, 4.3633155 52.0079799, 4.3632647 52.0079459, 4.3632193 52.0079081, 4.3631903 52.0078728, 4.363164 52.0078271, 4.3631527 52.0077937, 4.3631385 52.0077307, 4.363124 52.0076205, 4.3631154 52.0075866)",,,2
743760954,Zuidwal,busway,50,True,False,108.28500000000001,"LINESTRING (4.363445 52.0080343, 4.363517 52.0080467, 4.364334 52.0083913, 4.3644182 52.008427, 4.3645003 52.0084593, 4.3645994 52.0084903, 4.3646759 52.0085091, 4.3647045 52.0085162, 4.3647827 52.008547)",,,1
424584942,Zuidwal,busway,50,False,False,11.364,"LINESTRING (4.3631154 52.0075866, 4.36309 52.0074856)",,,2
424584942,Zuidwal,busway,50,False,True,57.85900000000001,"LINESTRING (4.3631154 52.0075866, 4.363124 52.0076205, 4.3631385 52.0077307, 4.3631527 52.0077937, 4.363164 52.0078271, 4.3631903 52.0078728, 4.3632193 52.0079081, 4.3632647 52.0079459, 4.3633155 52.0079799, 4.363445 52.0080343)",,,2
767560316,Asvest,residential,50,True,False,26.159000000000002,"LINESTRING (4.3631154 52.0075866, 4.3630786 52.0075941, 4.3629494 52.0076198, 4.3628718 52.0076528, 4.3627735 52.0076875)",,,2
144512938,Tuinstraat,living_street,15,False,False,52.836,"LINESTRING (4.3537656 52.0070206, 4.3532998 52.0073995)",,,
7538876,Westerstraat,living_street,15,False,False,58.964999999999996,"LINESTRING (4.3537656 52.0070206, 4.3537846 52.0070295, 4.3541714 52.0071985, 4.3541908 52.0072075, 4.3544622 52.0073325)",,,
