osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,width
6964688,Evertsenlaan,residential,30,False,True,167.363,"LINESTRING (5.6358596 52.3384996, 5.636334 52.3379225, 5.637189 52.3372402)",,,,,
6965132,De Wittenhagen,residential,30,False,True,27.823,"LINESTRING (5.6398599 52.3385212, 5.6395123 52.3383889)",,,,,
6964787,Schaepmanlaan,residential,30,False,True,34.548,"LINESTRING (5.6398599 52.3385212, 5.6398819 52.3385002, 5.640134 52.3382595)",,,,,
6965132,De Wittenhagen,residential,30,False,False,29.243000000000002,"LINESTRING (5.6398599 52.3385212, 5.6399586 52.338558, 5.6402274 52.3386581)",,,,,
6964941,De Wittenhagen,residential,30,False,True,79.405,"LINESTRING (5.6411897 52.3385659, 5.640134 52.3382595)",,,,,
6964715,Troelstralaan,residential,30,False,True,164.063,"LINESTRING (5.6411897 52.3385659, 5.6413598 52.3380728, 5.64122 52.33782, 5.6408781 52.337147)",,,,,
6964941,De Wittenhagen,residential,30,False,False,89.18700000000001,"LINESTRING (5.6411897 52.3385659, 5.6416716 52.3386598, 5.6424541 52.3387802)",,,,,
6964614,Goeman Borgesiuslaan,residential,30,False,False,26.671,"LINESTRING (5.6423992 52.3385427, 5.6424541 52.3387802)",,,,,
6964695,Goeman Borgesiuslaan,residential,30,False,True,12.762,"LINESTRING (5.6423992 52.3385427, 5.6423456 52.3384327)",,,,,
6964912,Goeman Borgesiuslaan,residential,30,False,False,161.95999999999998,"LINESTRING (5.6423992 52.3385427, 5.642995 52.3385412, 5.6438027 52.3385391, 5.6438024 52.3391381)",,,,,
6964596,Van Brakellaan,residential,30,False,False,165.528,"LINESTRING (5.6402274 52.3386581, 5.6402073 52.3386912, 5.6393796 52.3400537)",,,,,
6965132,De Wittenhagen,residential,30,False,True,29.243000000000002,"LINESTRING (5.6402274 52.3386581, 5.6399586 52.338558, 5.6398599 52.3385212)",,,,,
6965133,De Wittenhagen,residential,50,False,False,123.976,"LINESTRING (5.6402274 52.3386581, 5.6408396 52.3388508, 5.641387 52.3389602, 5.6419345 52.3390327)",,,,,
6964719,Karel Doormanlaan,residential,30,False,False,57.444,"LINESTRING (5.6367304 52.3387303, 5.637499 52.3389456)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,64.484,"LINESTRING (5.6367304 52.3387303, 5.6358596 52.3384996)",,,,,
6964816,Van Galenlaan,residential,30,False,False,83.549,"LINESTRING (5.6367304 52.3387303, 5.6363118 52.3394368)",,,,,
6964816,Van Galenlaan,residential,30,False,True,149.975,"LINESTRING (5.6367304 52.3387303, 5.6369855 52.3384313, 5.6371354 52.3382661, 5.6379549 52.3376382, 5.6379749 52.3376229)",,,,,
6964614,Goeman Borgesiuslaan,residential,30,False,False,35.365,"LINESTRING (5.6424541 52.3387802, 5.6424816 52.3390978)",,,,,
6964614,Goeman Borgesiuslaan,residential,30,False,True,26.671,"LINESTRING (5.6424541 52.3387802, 5.6423992 52.3385427)",,,,,
6964941,De Wittenhagen,residential,30,False,True,89.18700000000001,"LINESTRING (5.6424541 52.3387802, 5.6416716 52.3386598, 5.6411897 52.3385659)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,57.444,"LINESTRING (5.637499 52.3389456, 5.6367304 52.3387303)",,,,,
6964719,Karel Doormanlaan,residential,30,False,False,99.82900000000001,"LINESTRING (5.637499 52.3389456, 5.6379429 52.339065, 5.6388438 52.3393074)",,,,,
"[6964794, 6964962]","['Piet Heinlaan', 'Van Ghentlaan']",residential,30,False,"[False, True]",182.88,"LINESTRING (5.637499 52.3389456, 5.63738 52.33911, 5.6371134 52.3395988, 5.6370719 52.3396782, 5.6384472 52.3398891)",,,,,
6964924,Van Ghentlaan,residential,30,False,True,135.29299999999998,"LINESTRING (5.637499 52.3389456, 5.637748 52.3387364, 5.6387118 52.3380154, 5.6387399 52.3379944)",,,,,
6964962,Piet Heinlaan,residential,30,False,False,72.995,"LINESTRING (5.6419345 52.3390327, 5.6419107 52.339689)",,,,,
6965133,De Wittenhagen,residential,50,False,False,37.868,"LINESTRING (5.6419345 52.3390327, 5.6424816 52.3390978)",,,,,
6965133,De Wittenhagen,residential,50,False,True,123.976,"LINESTRING (5.6419345 52.3390327, 5.641387 52.3389602, 5.6408396 52.3388508, 5.6402274 52.3386581)",,,,,
6964614,Goeman Borgesiuslaan,residential,30,False,True,35.365,"LINESTRING (5.6424816 52.3390978, 5.6424541 52.3387802)",,,,,
6965133,De Wittenhagen,residential,50,False,True,37.868,"LINESTRING (5.6424816 52.3390978, 5.6419345 52.3390327)",,,,,
6965137,De Wittenhagen,residential,50,False,False,29.47,"LINESTRING (5.6424816 52.3390978, 5.6429123 52.3391293)",,,,,
6964706,Van Heemskercklaan,residential,30,False,False,41.603,"LINESTRING (5.6429123 52.3391293, 5.6429295 52.3395033)",,,,,
6965137,De Wittenhagen,residential,50,False,True,29.47,"LINESTRING (5.6429123 52.3391293, 5.6424816 52.3390978)",,,,,
6965145,De Wittenhagen,residential,50,False,False,60.480000000000004,"LINESTRING (5.6429123 52.3391293, 5.6429948 52.3391301, 5.6438024 52.3391381)",,,,,
6964912,Goeman Borgesiuslaan,residential,30,False,True,161.95999999999998,"LINESTRING (5.6438024 52.3391381, 5.6438027 52.3385391, 5.642995 52.3385412, 5.6423992 52.3385427)",,,,,
6965134,De Wittenhagen,residential,50,False,False,40.917,"LINESTRING (5.6438024 52.3391381, 5.644132 52.3391348, 5.6442181 52.3391382, 5.6442671 52.3391429, 5.6443274 52.3391562, 5.6443891 52.3391796)",1,,,,
6965145,De Wittenhagen,residential,50,False,True,60.480000000000004,"LINESTRING (5.6438024 52.3391381, 5.6429948 52.3391301, 5.6429123 52.3391293)",,,,,
6965134,De Wittenhagen,residential,50,False,True,40.917,"LINESTRING (5.6443891 52.3391796, 5.6443274 52.3391562, 5.6442671 52.3391429, 5.6442181 52.3391382, 5.644132 52.3391348, 5.6438024 52.3391381)",1,,,,
6964682,Kortenaerlaan,residential,30,False,True,111.776,"LINESTRING (5.6388438 52.3393074, 5.6395123 52.3383889)",,,,,
6964870,Kortenaerlaan,residential,30,False,False,70.07,"LINESTRING (5.6388438 52.3393074, 5.6384472 52.3398891)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,99.82900000000001,"LINESTRING (5.6388438 52.3393074, 5.6379429 52.339065, 5.637499 52.3389456)",,,,,
6964688,Evertsenlaan,residential,30,False,True,103.68,"LINESTRING (5.6354617 52.3393956, 5.6355107 52.339292, 5.63554 52.33923, 5.6358146 52.3387175, 5.6358253 52.3386635, 5.6358253 52.3385864, 5.6358596 52.3384996)",,,,,
6964816,Van Galenlaan,residential,30,False,True,83.549,"LINESTRING (5.6363118 52.3394368, 5.6367304 52.3387303)",,,,,
6964706,Van Heemskercklaan,residential,30,False,True,41.603,"LINESTRING (5.6429295 52.3395033, 5.6429123 52.3391293)",,,,,
6964565,Van Heemskercklaan,residential,30,False,False,164.70499999999998,"LINESTRING (5.6429295 52.3395033, 5.64399 52.3395, 5.64411 52.33951, 5.64413 52.33957, 5.6441425 52.340268)",,,,,
6964962,Piet Heinlaan,residential,30,False,True,72.995,"LINESTRING (5.6419107 52.339689, 5.6419345 52.3390327)",,,,,
6964781,Van Noortlaan,residential,30,False,True,150.598,"LINESTRING (5.6419107 52.339689, 5.640948 52.3395559, 5.6408848 52.3395677, 5.6408113 52.3395814, 5.6407534 52.3396282, 5.6404048 52.3401948)",,,,,
6964962,Piet Heinlaan,residential,30,False,False,173.535,"LINESTRING (5.6419107 52.339689, 5.6419027 52.3402727, 5.641817 52.3403454, 5.6416873 52.3403727, 5.6404048 52.3401948)",,,,,
6964870,Kortenaerlaan,residential,30,False,True,70.07,"LINESTRING (5.6384472 52.3398891, 5.6388438 52.3393074)",,,,,
6964962,Piet Heinlaan,residential,30,False,True,65.936,"LINESTRING (5.6384472 52.3398891, 5.6393796 52.3400537)",,,,,
"[6964962, 6964794]","['Piet Heinlaan', 'Van Ghentlaan']",residential,30,False,"[False, True]",182.88,"LINESTRING (5.6384472 52.3398891, 5.6370719 52.3396782, 5.6371134 52.3395988, 5.63738 52.33911, 5.637499 52.3389456)",,,,,
6964962,Piet Heinlaan,residential,30,False,False,65.936,"LINESTRING (5.6393796 52.3400537, 5.6384472 52.3398891)",,,,,
6964962,Piet Heinlaan,residential,30,False,True,71.394,"LINESTRING (5.6393796 52.3400537, 5.6404048 52.3401948)",,,,,
6964596,Van Brakellaan,residential,30,False,True,165.528,"LINESTRING (5.6393796 52.3400537, 5.6402073 52.3386912, 5.6402274 52.3386581)",,,,,
6964962,Piet Heinlaan,residential,30,False,False,71.394,"LINESTRING (5.6404048 52.3401948, 5.6393796 52.3400537)",,,,,
6964781,Van Noortlaan,residential,30,False,False,150.598,"LINESTRING (5.6404048 52.3401948, 5.6407534 52.3396282, 5.6408113 52.3395814, 5.6408848 52.3395677, 5.640948 52.3395559, 5.6419107 52.339689)",,,,,
6964962,Piet Heinlaan,residential,30,False,True,173.535,"LINESTRING (5.6404048 52.3401948, 5.6416873 52.3403727, 5.641817 52.3403454, 5.6419027 52.3402727, 5.6419107 52.339689)",,,,,
6964565,Van Heemskercklaan,residential,30,False,True,164.70499999999998,"LINESTRING (5.6441425 52.340268, 5.64413 52.33957, 5.64411 52.33951, 5.64399 52.3395, 5.6429295 52.3395033)",,,,,
1113238446,Van Ghentlaan,residential,30,False,True,28.117,"LINESTRING (5.6367459 52.3402737, 5.6368772 52.3400339)",,,,,
"[6964665, 6964884]","['Van Speyklaan', 'Tromplaan']",residential,30,False,True,347.227,"LINESTRING (5.6367459 52.3402737, 5.6353608 52.3400401, 5.6345853 52.3399178, 5.6345083 52.3398862, 5.6344513 52.33984, 5.6343797 52.3397652, 5.6343456 52.339709, 5.6343256 52.3396506, 5.6343188 52.3395627, 5.6343807 52.3394116, 5.6344492 52.3392552, 5.6349513 52.338273)",,,,,
147427331,Bernhardlaan,residential,30,True,False,20.6,"LINESTRING (5.6329926 52.3352227, 5.6330402 52.3351192, 5.6330537 52.3350899, 5.6330558 52.3350426)",,,,,
6965054,De Wittenhagen,residential,50,False,False,10.078,"LINESTRING (5.6356115 52.3364261, 5.6357252 52.3364843)",,,,,
"[1120139659, 6965054]",De Wittenhagen,residential,50,False,True,39.641999999999996,"LINESTRING (5.6356115 52.3364261, 5.6353627 52.3362978, 5.635161 52.3361996)",,,,,
6965182,,tertiary,50,True,False,10.107,"LINESTRING (5.6347526 52.3358516, 5.6348016 52.3358468, 5.6348509 52.3358502, 5.6348967 52.3358617)",,,,roundabout,
692051339,Deventerweg,residential,30,False,False,14.159,"LINESTRING (5.6332085 52.3369611, 5.6334046 52.3370042)",,,,,
726076778,Nassaulaan,tertiary,50,False,False,117.53699999999999,"LINESTRING (5.6330558 52.3350426, 5.6333065 52.3350636, 5.6335399 52.3351126, 5.6337799 52.3352026, 5.6341526 52.3353701, 5.6343833 52.3355373, 5.6344548 52.3356021)",,,,,
630962391,Deventerweg,residential,30,False,False,110.694,"LINESTRING (5.6359822 52.3338232, 5.6364014 52.3343466, 5.6365153 52.3344534, 5.6366314 52.3345586, 5.6367047 52.3346316, 5.6367167 52.3346436, 5.6367821 52.3346866)",,,,,
6965172,Deventerweg,tertiary,50,False,False,43.469,"LINESTRING (5.6367821 52.3346866, 5.6363237 52.3349593)",,,,,
6965172,Deventerweg,tertiary,50,False,True,45.378,"LINESTRING (5.6367821 52.3346866, 5.6372678 52.3344065)",,,,,
630962391,Deventerweg,residential,30,False,True,110.694,"LINESTRING (5.6367821 52.3346866, 5.6367167 52.3346436, 5.6367047 52.3346316, 5.6366314 52.3345586, 5.6365153 52.3344534, 5.6364014 52.3343466, 5.6359822 52.3338232)",,,,,
6965146,Boekhorstlaan,unclassified,60,False,True,125.73099999999998,"LINESTRING (5.6423949 52.3354629, 5.6420054 52.3351964, 5.641676 52.334958, 5.6415331 52.3348662, 5.6414131 52.3347763, 5.6413943 52.334756, 5.6413762 52.3347064, 5.6413689 52.3346519, 5.6413796 52.3346065, 5.6414104 52.3345667)",,,,,
6965107,Boekhorstlaan,unclassified,60,False,True,85.211,"LINESTRING (5.6414104 52.3345667, 5.6414678 52.334535, 5.641515 52.3345116, 5.6416082 52.3344813, 5.6416797 52.3344631, 5.6419113 52.3344127, 5.642087 52.3343696, 5.6421842 52.3343414, 5.6422989 52.3343069, 5.6424069 52.3342455, 5.6424821 52.3341925)",3,,,,
6965146,Boekhorstlaan,unclassified,60,False,False,125.731,"LINESTRING (5.6414104 52.3345667, 5.6413796 52.3346065, 5.6413689 52.3346519, 5.6413762 52.3347064, 5.6413943 52.334756, 5.6414131 52.3347763, 5.6415331 52.3348662, 5.641676 52.334958, 5.6420054 52.3351964, 5.6423949 52.3354629)",,,,,
1177185478,Boekhorstlaan,unclassified,60,False,False,14.937999999999999,"LINESTRING (5.6414104 52.3345667, 5.6413702 52.3345548, 5.6413283 52.334546, 5.6412609 52.3345411, 5.6411979 52.3345405)",3,,,,
"[6965227, 1177861965]",Ceintuurbaan,primary,60,True,False,112.43099999999998,"LINESTRING (5.6394486 52.332799, 5.6391915 52.3326784, 5.6386517 52.3323873, 5.6384621 52.3322672, 5.6382331 52.3321157)",1,,,,
1022078315,Deventerweg,tertiary,50,True,False,31.25,"LINESTRING (5.6393799 52.3331208, 5.6394708 52.3330424, 5.6396458 52.3328915)",3,,,,
1022078316,,primary_link,50,True,False,37.094,"LINESTRING (5.6393799 52.3331208, 5.6394287 52.3330287, 5.639472 52.3329469, 5.6394825 52.3329069, 5.6394755 52.332859, 5.6394486 52.332799)",1,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,False,3.734,"LINESTRING (5.6390527 52.3377513, 5.6390162 52.3377764)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,True,53.222,"LINESTRING (5.6390527 52.3377513, 5.639537 52.3373751)",,,,,
1023293923,De Wittenhagen,residential,30,True,False,92.68299999999999,"LINESTRING (5.6390527 52.3377513, 5.6392272 52.3378334, 5.640134 52.3382595)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,True,3.734,"LINESTRING (5.6390162 52.3377764, 5.6390527 52.3377513)",,,,,
1113238446,Van Ghentlaan,residential,30,False,False,28.117,"LINESTRING (5.6368772 52.3400339, 5.6367459 52.3402737)",,,,,
"[6965180, 6965206, 1120139654, 6965181]",Deventerweg,tertiary,50,False,False,139.752,"LINESTRING (5.6388515 52.3336046, 5.6384962 52.3337826, 5.6378958 52.3340904, 5.6377931 52.3341411, 5.6372678 52.3344065)",,,yes,,
"[1177861968, 391038778]",Deventerweg,tertiary,50,True,False,64.798,"LINESTRING (5.6388515 52.3336046, 5.6389115 52.333527, 5.6390016 52.3334496, 5.6393799 52.3331208)",,,,,
"[1120139659, 6965054]",De Wittenhagen,residential,50,False,False,39.641999999999996,"LINESTRING (5.635161 52.3361996, 5.6353627 52.3362978, 5.6356115 52.3364261)",,,,,
1120139660,De Wittenhagen,residential,50,True,False,25.761000000000003,"LINESTRING (5.635161 52.3361996, 5.635039 52.3361703, 5.6349741 52.3361316, 5.634866 52.3360617)",,,,,
866645247,,tertiary,50,True,False,7.481,"LINESTRING (5.6349534 52.3360225, 5.634919 52.3360452, 5.634866 52.3360617)",,,,roundabout,
1120139661,De Wittenhagen,residential,50,True,False,24.413000000000004,"LINESTRING (5.6349534 52.3360225, 5.635042 52.3360934, 5.6351085 52.3361346, 5.635161 52.3361996)",,,,,
726076778,Nassaulaan,tertiary,50,False,True,117.53699999999999,"LINESTRING (5.6344548 52.3356021, 5.6343833 52.3355373, 5.6341526 52.3353701, 5.6337799 52.3352026, 5.6335399 52.3351126, 5.6333065 52.3350636, 5.6330558 52.3350426)",,,,,
1120139658,Nassaulaan,tertiary,50,True,False,34.522,"LINESTRING (5.6344548 52.3356021, 5.6345637 52.3356815, 5.6346639 52.3357919, 5.6347526 52.3358516)",,,,,
6965182,,tertiary,50,True,False,10.584999999999999,"LINESTRING (5.6346422 52.3359142, 5.6346594 52.3358922, 5.6347077 52.3358644, 5.6347526 52.3358516)",,,,roundabout,
1120139662,Nassaulaan,tertiary,50,True,False,37.079,"LINESTRING (5.6346422 52.3359142, 5.63458 52.3358214, 5.6344834 52.335682, 5.6344548 52.3356021)",,,,,
866645248,,tertiary,50,True,False,13.646,"LINESTRING (5.6349627 52.3359059, 5.6349768 52.3359261, 5.6349868 52.3359596, 5.6349715 52.336002, 5.6349534 52.3360225)",,,,roundabout,
6965197,Deventerweg,tertiary,50,False,True,102.214,"LINESTRING (5.635289 52.3356264, 5.6353755 52.3355642, 5.6363237 52.3349593)",,,,,
1120139656,Deventerweg,tertiary,50,True,False,38.495000000000005,"LINESTRING (5.635289 52.3356264, 5.6352105 52.3357296, 5.6350537 52.3358419, 5.6349627 52.3359059)",,,,,
1177771367,Deventerweg,residential,30,False,False,202.846,"LINESTRING (5.6347604 52.3362518, 5.63469 52.3363009, 5.6340891 52.3367476, 5.6338486 52.3369954, 5.6332783 52.3376449, 5.6332529 52.3376814, 5.6331252 52.3377671)",,,,,2
