osmid,name,highway,oneway,reversed,length,bridge,geometry,ref
257448337,花壇街,residential,False,True,73.748,,"LINESTRING (120.5375083 24.027514, 120.5375169 24.0269101, 120.537522 24.026851)",
970522633,花壇11號計畫道路,unclassified,False,False,155.098,,"LINESTRING (120.5375083 24.027514, 120.5374646 24.0284055, 120.5375585 24.0286162, 120.5377408 24.028835)",
981150920,中正路,tertiary,False,True,50.054,,"LINESTRING (120.538453 24.0254053, 120.5389157 24.0255603)",
257448338,中正路334巷,residential,False,False,164.312,,"LINESTRING (120.538453 24.0254053, 120.5383628 24.0255952, 120.5381872 24.026037, 120.5381181 24.0262801, 120.538115 24.0263223, 120.5380734 24.0268281)",
914661543,中山路二段,primary,True,False,170.034,,"LINESTRING (120.5371844 24.0322017, 120.5376224 24.0307258)",1
"[981150870, 273106279]",中山路二段312巷,residential,False,False,14.443,,"LINESTRING (120.5371844 24.0322017, 120.5372525 24.0322195, 120.5373211 24.0322375)",
273106279,,residential,False,True,129.988,,"LINESTRING (120.5371844 24.0322017, 120.5366974 24.0320838, 120.5359476 24.0319007)",
981150870,中山路二段312巷,residential,False,True,179.546,,"LINESTRING (120.5390303 24.0326503, 120.5373211 24.0322375)",
273213566,,residential,False,False,187.647,,"LINESTRING (120.5390303 24.0326503, 120.5390819 24.032377, 120.5390678 24.0317791, 120.5390013 24.0309692)",
273106279,,residential,False,False,129.988,,"LINESTRING (120.5359476 24.0319007, 120.5366974 24.0320838, 120.5371844 24.0322017)",
273106279,,residential,False,True,466.21299999999997,,"LINESTRING (120.5359476 24.0319007, 120.5346622 24.0315326, 120.5345598 24.0316196, 120.5341521 24.032548, 120.5340314 24.0330208, 120.5341119 24.0331188, 120.5344552 24.0332805, 120.534898 24.0332837, 120.5354086 24.0333355)",
273106281,,residential,False,False,168.678,,"LINESTRING (120.5359476 24.0319007, 120.5356823 24.0325855, 120.5354086 24.0333355)",
240988913,中正路,tertiary,False,True,39.067,,"LINESTRING (120.5411344 24.0262383, 120.5415062 24.0263284)",
273106284,成功街,residential,False,False,38.952,,"LINESTRING (120.5411344 24.0262383, 120.540974 24.0265565)",
240988913,中正路,tertiary,False,False,182.919,,"LINESTRING (120.5411344 24.0262383, 120.540278 24.0259792, 120.5399236 24.0258716, 120.5394182 24.0257403)",
273106287,學前路,residential,False,False,259.337,,"LINESTRING (120.5402323 24.0288587, 120.5410963 24.0283519, 120.5412727 24.0282394, 120.5423948 24.0276192)",
273106287,學前路,residential,False,True,208.312,,"LINESTRING (120.5402323 24.0288587, 120.5397447 24.0290805, 120.5396087 24.0291173, 120.539319 24.0291711, 120.5390201 24.0291984, 120.5386794 24.0292011, 120.5385041 24.0291995, 120.5382554 24.0291594)",
981150908,禾田巷,residential,False,False,77.907,,"LINESTRING (120.5402323 24.0288587, 120.5403024 24.0290535, 120.5404727 24.0293217, 120.5406041 24.0294632)",
"[273106284, 981150915, 981150908]","['成功街', '禾田巷']",residential,False,True,279.129,,"LINESTRING (120.5402323 24.0288587, 120.5400766 24.0285723, 120.5400573 24.0285372, 120.5401112 24.0283829, 120.5403255 24.0279121, 120.5403523 24.0278548, 120.5404587 24.0276291, 120.5406207 24.0272849, 120.540756 24.0269973, 120.5408704 24.0267661, 120.540974 24.0265565)",
273106287,學前路,residential,False,False,110.815,,"LINESTRING (120.5423948 24.0276192, 120.5427541 24.0266782)",
273106287,學前路,residential,False,True,259.337,,"LINESTRING (120.5423948 24.0276192, 120.5412727 24.0282394, 120.5410963 24.0283519, 120.5402323 24.0288587)",
240988913,中正路,tertiary,False,False,39.067,,"LINESTRING (120.5415062 24.0263284, 120.5411344 24.0262383)",
240988913,中正路,tertiary,False,True,132.572,,"LINESTRING (120.5415062 24.0263284, 120.5427541 24.0266782)",
273106293,花橋街,residential,False,False,59.706,,"LINESTRING (120.5415062 24.0263284, 120.540974 24.0265565)",
243945566,花秀路,tertiary,False,False,22.984,,"LINESTRING (120.5377339 24.0275304, 120.5375083 24.027514)",彰54
243945566,花秀路,tertiary,False,True,90.97099999999999,,"LINESTRING (120.5377339 24.0275304, 120.5378273 24.0275272, 120.5381098 24.0275337, 120.5383528 24.027543, 120.5385314 24.02756, 120.5386224 24.0275904)",彰54
273213564,花壇街,residential,False,False,145.45100000000002,,"LINESTRING (120.5377339 24.0275304, 120.5377583 24.0279099, 120.5377883 24.028363, 120.5377408 24.028835)",
273213565,,residential,False,True,50.496,,"LINESTRING (120.5377408 24.028835, 120.5381237 24.0291247)",
273213564,花壇街,residential,False,False,213.668,,"LINESTRING (120.5377408 24.028835, 120.5377346 24.0288968, 120.5376047 24.0296691, 120.5375243 24.0305151, 120.5376224 24.0307258)",
273213564,花壇街,residential,False,True,145.45100000000002,,"LINESTRING (120.5377408 24.028835, 120.5377883 24.028363, 120.5377583 24.0279099, 120.5377339 24.0275304)",
970522633,花壇11號計畫道路,unclassified,False,True,155.098,,"LINESTRING (120.5377408 24.028835, 120.5375585 24.0286162, 120.5374646 24.0284055, 120.5375083 24.027514)",
273213566,,residential,False,True,187.647,,"LINESTRING (120.5390013 24.0309692, 120.5390678 24.0317791, 120.5390819 24.032377, 120.5390303 24.0326503)",
981150920,中正路,tertiary,False,False,50.054,,"LINESTRING (120.5389157 24.0255603, 120.538453 24.0254053)",
"[981150920, 981150921, 240988913]","['中正路', '燕霧橋']",tertiary,False,True,40.203,yes,"LINESTRING (120.5389157 24.0255603, 120.5389593 24.0255747, 120.5389914 24.0255856, 120.5390787 24.0256154, 120.5392803 24.0257004)",
273106284,成功街,residential,False,True,38.952,,"LINESTRING (120.540974 24.0265565, 120.5411344 24.0262383)",
273106293,花橋街,residential,False,True,59.706,,"LINESTRING (120.540974 24.0265565, 120.5415062 24.0263284)",
"[981150908, 981150915, 273106284]","['成功街', '禾田巷']",residential,False,False,279.129,,"LINESTRING (120.540974 24.0265565, 120.5408704 24.0267661, 120.540756 24.0269973, 120.5406207 24.0272849, 120.5404587 24.0276291, 120.5403523 24.0278548, 120.5403255 24.0279121, 120.5401112 24.0283829, 120.5400573 24.0285372, 120.5400766 24.0285723, 120.5402323 24.0288587)",
958659262,花壇街410巷,residential,False,True,56.058,,"LINESTRING (120.5380734 24.0268281, 120.537522 24.026851)",
257448338,中正路334巷,residential,False,True,164.312,,"LINESTRING (120.5380734 24.0268281, 120.538115 24.0263223, 120.5381181 24.0262801, 120.5381872 24.026037, 120.5383628 24.0255952, 120.538453 24.0254053)",
981150907,中正路334巷,residential,False,False,40.582,,"LINESTRING (120.5380734 24.0268281, 120.5380923 24.0269049, 120.5381098 24.0271907)",
981150908,禾田巷,residential,False,True,77.907,,"LINESTRING (120.5406041 24.0294632, 120.5404727 24.0293217, 120.5403024 24.0290535, 120.5402323 24.0288587)",
240988913,中正路,tertiary,False,False,14.691,,"LINESTRING (120.5394182 24.0257403, 120.5392803 24.0257004)",
240988913,中正路,tertiary,False,True,182.91899999999998,,"LINESTRING (120.5394182 24.0257403, 120.5399236 24.0258716, 120.540278 24.0259792, 120.5411344 24.0262383)",
914661542,中山路二段,primary,True,False,221.71800000000002,,"LINESTRING (120.5394182 24.0257403, 120.5390386 24.0268459, 120.5387629 24.0276423)",1
243945566,花秀路,tertiary,False,False,15.392,,"LINESTRING (120.5387629 24.0276423, 120.5386224 24.0275904)",彰54
914661542,中山路二段,primary,True,False,176.392,,"LINESTRING (120.5387629 24.0276423, 120.5382554 24.0291594)",1
273106287,學前路,residential,False,True,13.921,,"LINESTRING (120.5382554 24.0291594, 120.5381237 24.0291247)",
273106287,學前路,residential,False,False,208.312,,"LINESTRING (120.5382554 24.0291594, 120.5385041 24.0291995, 120.5386794 24.0292011, 120.5390201 24.0291984, 120.539319 24.0291711, 120.5396087 24.0291173, 120.5397447 24.0290805, 120.5402323 24.0288587)",
914661542,中山路二段,primary,True,False,355.18399999999997,,"LINESTRING (120.5382554 24.0291594, 120.5376317 24.0312471, 120.5373211 24.0322375)",1
981150870,中山路二段312巷,residential,False,False,179.546,,"LINESTRING (120.5373211 24.0322375, 120.5390303 24.0326503)",
914661542,中山路二段,primary,True,False,194.774,,"LINESTRING (120.5373211 24.0322375, 120.5368889 24.0336443, 120.5368061 24.0339248)",1
"[981150870, 273106279]",中山路二段312巷,residential,False,True,14.443,,"LINESTRING (120.5373211 24.0322375, 120.5372525 24.0322195, 120.5371844 24.0322017)",
914661543,中山路二段,primary,True,False,185.171,,"LINESTRING (120.5376224 24.0307258, 120.5381237 24.0291247)",1
273213564,花壇街,residential,False,True,213.668,,"LINESTRING (120.5376224 24.0307258, 120.5375243 24.0305151, 120.5376047 24.0296691, 120.5377346 24.0288968, 120.5377408 24.028835)",
479279876,,primary_link,False,True,17.918,,"LINESTRING (120.5368061 24.0339248, 120.5366357 24.033883)",
479279876,,primary_link,False,False,17.918,,"LINESTRING (120.5366357 24.033883, 120.5368061 24.0339248)",
914661543,中山路二段,primary,True,False,195.082,,"LINESTRING (120.5366357 24.033883, 120.5367272 24.0335955, 120.5367748 24.0334503, 120.5371844 24.0322017)",1
958659262,花壇街410巷,residential,False,False,56.058,,"LINESTRING (120.537522 24.026851, 120.5380734 24.0268281)",
257448337,花壇街,residential,False,False,73.748,,"LINESTRING (120.537522 24.026851, 120.5375169 24.0269101, 120.5375083 24.027514)",
981150907,中正路334巷,residential,False,True,40.582,,"LINESTRING (120.5381098 24.0271907, 120.5380923 24.0269049, 120.5380734 24.0268281)",
273106279,,residential,False,False,466.21299999999997,,"LINESTRING (120.5354086 24.0333355, 120.534898 24.0332837, 120.5344552 24.0332805, 120.5341119 24.0331188, 120.5340314 24.0330208, 120.5341521 24.032548, 120.5345598 24.0316196, 120.5346622 24.0315326, 120.5359476 24.0319007)",
273106281,,residential,False,True,168.678,,"LINESTRING (120.5354086 24.0333355, 120.5356823 24.0325855, 120.5359476 24.0319007)",
