osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,bridge,tunnel
631855320,False,中山路,residential,False,41.737,"LINESTRING (120.5390221 23.7037277, 120.5389743 23.7035763, 120.5389083 23.7033671)",,,,
71126565,False,永昌西街,residential,False,52.2,"LINESTRING (120.5378586 23.7029008, 120.5373535 23.7029813)",,,,
71126565,False,永昌西街,residential,True,89.794,"LINESTRING (120.5378586 23.7029008, 120.5387327 23.7027934)",,,,
388839518,False,幸福街22巷,residential,False,88.473,"LINESTRING (120.5378586 23.7029008, 120.5378364 23.7021054)",,,,
107135449,False,九如街,residential,True,120.99199999999999,"LINESTRING (120.5378586 23.7029008, 120.5379086 23.7029617, 120.5380117 23.7033114, 120.5381357 23.7039511)",,,,
678664966,False,同心街,residential,False,24.692,"LINESTRING (120.5358352 23.7046255, 120.536027 23.7044896)",,,,
678664966,False,同心街,residential,True,72.184,"LINESTRING (120.5358352 23.7046255, 120.5352745 23.7050228)",,,,
107135233,False,同德街,residential,True,135.416,"LINESTRING (120.5358352 23.7046255, 120.5356167 23.7042385, 120.5355137 23.704099, 120.5352012 23.703556)",,,,
1180922537,False,同心街,living_street,False,66.574,"LINESTRING (120.5358352 23.7046255, 120.5359765 23.7048394, 120.5359307 23.7051856)",,,,
107135233,False,同德街,residential,False,27.843,"LINESTRING (120.5341564 23.7017411, 120.5342773 23.7019657)",,,,
107135233,False,同德街,residential,True,56.836,"LINESTRING (120.5341564 23.7017411, 120.5338972 23.7012884)",,,,
"[109235297, 193322945]",False,樂利街,"['unclassified', 'residential']","[False, True]",293.665,"LINESTRING (120.5341564 23.7017411, 120.5351995 23.701347, 120.5355143 23.7012184, 120.5356207 23.7011809, 120.5356722 23.7011698, 120.5357372 23.7012036, 120.5358661 23.7016338, 120.5352514 23.7019049)",,,,
110405431,False,七賢街,residential,False,97.726,"LINESTRING (120.5392902 23.7047585, 120.5383524 23.7049458)",,,,
631855320,False,中山路,residential,False,103.806,"LINESTRING (120.5392902 23.7047585, 120.539057 23.7038914, 120.5390394 23.7038542)",,,,
631855320,False,中山路,residential,True,55.175,"LINESTRING (120.5392902 23.7047585, 120.5393407 23.7049121, 120.5394325 23.7052372)",,,,
107135449,False,九如街,residential,False,57.819,"LINESTRING (120.5383524 23.7049458, 120.5382527 23.7044339)",,,,
107135449,False,九如街,residential,True,41.955,"LINESTRING (120.5383524 23.7049458, 120.5384331 23.7053158)",,,,
110405431,False,七賢街,residential,True,97.726,"LINESTRING (120.5383524 23.7049458, 120.5392902 23.7047585)",,,,
"[1097251984, 1097251983, 107135959]",False,府前街,residential,True,212.52699999999996,"LINESTRING (120.5417558 23.7053203, 120.5417008 23.7053584, 120.5416619 23.7054099, 120.5414996 23.7059441, 120.5415023 23.7060227, 120.541509 23.7060558, 120.5415358 23.7060914, 120.5415975 23.7061344, 120.5416559 23.7061574, 120.5416587 23.7061929, 120.5415096 23.7065363, 120.541419 23.7067449, 120.5411531 23.7069396, 120.5411489 23.7069427)",,,yes,
1097251989,False,南京西路,residential,True,48.197,"LINESTRING (120.5330102 23.7090016, 120.5333699 23.7092834)",,2,,
"[678664971, 443242831]",False,保水路,residential,"[False, True]",166.16500000000002,"LINESTRING (120.5330102 23.7090016, 120.5335866 23.7087363, 120.5339805 23.7085551, 120.5341415 23.708481, 120.5342055 23.7085025, 120.5343661 23.7087321)",,,,
678664971,False,保水路,residential,True,15.715,"LINESTRING (120.5330102 23.7090016, 120.532919 23.7090386, 120.5328691 23.7090589)",,,,
1097251983,False,府前街,residential,False,51.296,"LINESTRING (120.540747 23.7072209, 120.5411489 23.7069427)",,,,
1097251983,False,府前街,residential,True,46.135,"LINESTRING (120.540747 23.7072209, 120.5403319 23.7073873)",,,,
70954101,False,太平路,residential,False,142.463,"LINESTRING (120.540747 23.7072209, 120.5403915 23.7068425, 120.5397108 23.7063701)",,,,
70954101,False,太平路,residential,True,123.505,"LINESTRING (120.540747 23.7072209, 120.5409018 23.7073584, 120.541511 23.7080815)",,,,
61936598,False,中山路,tertiary,True,69.885,"LINESTRING (120.5403319 23.7073873, 120.5406921 23.7079223)",,,,
1097251983,False,府前街,residential,False,46.135,"LINESTRING (120.5403319 23.7073873, 120.540747 23.7072209)",,,,
61936598,False,中山路,tertiary,False,111.221,"LINESTRING (120.5403319 23.7073873, 120.5399985 23.7068637, 120.5398765 23.7066708, 120.5397828 23.7065226)",,,,
1175288186,False,,residential,True,139.921,"LINESTRING (120.5403319 23.7073873, 120.5397727 23.7077723, 120.5397524 23.7079303, 120.5399539 23.7083502)",,,,
71126568,False,大智街,residential,True,79.225,"LINESTRING (120.5383765 23.7015581, 120.5391433 23.701437)",,,,
631855320,False,中山路,residential,False,16.373,"LINESTRING (120.5383765 23.7015581, 120.5383445 23.7014138)",,,,
631855320,False,中山路,residential,True,37.980999999999995,"LINESTRING (120.5383765 23.7015581, 120.5384295 23.7017485, 120.5384686 23.7018891)",,,,
107135449,False,九如街,residential,False,55.075,"LINESTRING (120.5385706 23.7063525, 120.5385285 23.7058587)",,,,
70869067,False,城頂街,residential,False,156.39,"LINESTRING (120.5385706 23.7063525, 120.5383878 23.7063374, 120.5380699 23.7063847, 120.5370409 23.7064346)",,,,
70869067,False,城頂街,residential,True,114.33,"LINESTRING (120.5385706 23.7063525, 120.5387453 23.7063699, 120.5394172 23.7064053, 120.5395094 23.7064102, 120.5396712 23.7063342)",,,,
107135231,False,建成路,residential,True,114.494,"LINESTRING (120.5330874 23.7035163, 120.5339805 23.704142)",,,,
188209228,False,,unclassified,True,63.453,"LINESTRING (120.5330874 23.7035163, 120.5327 23.7039633)",,,,
107135231,False,建成路,residential,False,90.876,"LINESTRING (120.5330874 23.7035163, 120.5328555 23.7033594, 120.5323791 23.7030191)",,,,
188209224,False,立德街,residential,True,112.839,"LINESTRING (120.5401337 23.7036935, 120.5390394 23.7038542)",,,,
188209227,False,立德街,residential,True,100.667,"LINESTRING (120.5401337 23.7036935, 120.5410264 23.7040827)",,,,
70954394,False,鎮南路,tertiary,False,135.131,"LINESTRING (120.5401337 23.7036935, 120.5402021 23.7035836, 120.5402954 23.7034194, 120.5404324 23.7031625, 120.5407283 23.7026073)",,,,
70954394,False,鎮南路,tertiary,True,99.56899999999999,"LINESTRING (120.5401337 23.7036935, 120.5401128 23.7037566, 120.5397488 23.7045162)",,,,
188209224,False,立德街,residential,False,112.839,"LINESTRING (120.5390394 23.7038542, 120.5401337 23.7036935)",,,,
631855320,False,中山路,residential,False,14.176,"LINESTRING (120.5390394 23.7038542, 120.5390221 23.7037277)",,,,
631855320,False,中山路,residential,True,103.806,"LINESTRING (120.5390394 23.7038542, 120.539057 23.7038914, 120.5392902 23.7047585)",,,,
188209228,False,,unclassified,False,63.453,"LINESTRING (120.5327 23.7039633, 120.5330874 23.7035163)",,,,
70865523,False,雲林路二段,primary,True,40.105,"LINESTRING (120.5327 23.7039633, 120.5329378 23.7041258, 120.5330141 23.7041809)",1丁,2,,
188209227,False,立德街,residential,False,44.541,"LINESTRING (120.5414086 23.7042776, 120.5410264 23.7040827)",,,,
71126567,False,六合街,residential,False,97.58,"LINESTRING (120.5414086 23.7042776, 120.5412757 23.7047522, 120.541203 23.7049818, 120.5411817 23.7050433, 120.5411526 23.705123)",,,,
71126567,False,六合街,residential,True,84.76599999999999,"LINESTRING (120.5414086 23.7042776, 120.5414659 23.7038782, 120.5414816 23.703519)",,,,
107135449,False,九如街,residential,True,57.819,"LINESTRING (120.5382527 23.7044339, 120.5383524 23.7049458)",,,,
188209223,False,三和街,unclassified,True,64.978,"LINESTRING (120.5382527 23.7044339, 120.537628 23.7045535)",,,,
107135449,False,九如街,residential,False,55.009,"LINESTRING (120.5382527 23.7044339, 120.5382263 23.7042985, 120.5381357 23.7039511)",,,,
70954394,False,鎮南路,tertiary,True,86.398,"LINESTRING (120.5397488 23.7045162, 120.5394325 23.7052372)",,,,
188209233,False,明禮街,residential,False,49.03,"LINESTRING (120.5397488 23.7045162, 120.5401843 23.7047044)",,,,
70954394,False,鎮南路,tertiary,False,99.56899999999999,"LINESTRING (120.5397488 23.7045162, 120.5401128 23.7037566, 120.5401337 23.7036935)",,,,
70865523,False,雲林路二段,primary,False,68.984,"LINESTRING (120.5335443 23.704567, 120.5330857 23.7042282, 120.5330141 23.7041809)",1丁,2,,
70865523,False,雲林路二段,primary,True,111.485,"LINESTRING (120.5335443 23.704567, 120.5336003 23.7046103, 120.534277 23.7050564, 120.5344157 23.7051724)",1丁,2,,
188209231,False,,residential,False,65.401,"LINESTRING (120.5335443 23.704567, 120.5339071 23.7041767, 120.5339805 23.704142)",,,,
70954393,False,民生南路,residential,False,27.421,"LINESTRING (120.5370442 23.7045758, 120.5370446 23.7043292)",,,,
70954393,False,民生南路,residential,True,23.452,"LINESTRING (120.5370442 23.7045758, 120.5370421 23.7047867)",,,,
188209223,False,三和街,unclassified,False,59.49,"LINESTRING (120.5370442 23.7045758, 120.537628 23.7045535)",,,,
71126567,False,六合街,residential,False,209.83999999999997,"LINESTRING (120.5411526 23.705123, 120.5409788 23.7055607, 120.5408551 23.7056645, 120.5406904 23.7057411, 120.540614 23.7057546, 120.5403297 23.7057349, 120.5401526 23.7057398, 120.5399541 23.7057693, 120.5395253 23.7059184)",,,,
71126567,False,六合街,residential,True,97.58,"LINESTRING (120.5411526 23.705123, 120.5411817 23.7050433, 120.541203 23.7049818, 120.5412757 23.7047522, 120.5414086 23.7042776)",,,,
188209233,False,明禮街,residential,True,109.02099999999999,"LINESTRING (120.5411526 23.705123, 120.5405097 23.7048451, 120.5401843 23.7047044)",,,,
631855320,False,中山路,residential,True,21.019,"LINESTRING (120.5384686 23.7018891, 120.5385094 23.7020744)",,,,
193322948,False,幸福街,unclassified,True,76.78,"LINESTRING (120.5384686 23.7018891, 120.5378463 23.7019948, 120.5378364 23.7021054)",,,,
631855320,False,中山路,residential,False,37.980999999999995,"LINESTRING (120.5384686 23.7018891, 120.5384295 23.7017485, 120.5383765 23.7015581)",,,,
193322947,False,南昌街,residential,True,57.276,"LINESTRING (120.5365459 23.7019791, 120.5362217 23.7020869, 120.5361592 23.7021077, 120.5360471 23.702145, 120.5360173 23.7021553)",,,,
388839518,False,幸福街22巷,residential,True,88.473,"LINESTRING (120.5378364 23.7021054, 120.5378586 23.7029008)",,,,
193322948,False,幸福街,unclassified,False,76.78,"LINESTRING (120.5378364 23.7021054, 120.5378463 23.7019948, 120.5384686 23.7018891)",,,,
"[1180922548, 193322948]",False,"['幸福街', '永昌西街51巷']",unclassified,True,142.775,"LINESTRING (120.5378364 23.7021054, 120.5373704 23.7021247, 120.5373574 23.702402, 120.5373554 23.7025986, 120.5373535 23.7029813)",,,,
