osmid,highway,oneway,reversed,length,ref,geometry,access,name,maxspeed
246204575,residential,False,True,143.078,,"LINESTRING (4.8372073 36.316819, 4.8371828 36.3168144, 4.837005 36.3167017, 4.8368272 36.3166688, 4.8364629 36.3166383, 4.8358916 36.3166195, 4.8358187 36.3166476, 4.8357167 36.3167298)",destination,,
"[246212921, 246320914]",residential,False,"[False, True]",164.58200000000002,,"LINESTRING (4.8372073 36.316819, 4.8371115 36.317056, 4.8370259 36.3171485, 4.83701 36.3173853, 4.8370284 36.3174234, 4.8370671 36.317426, 4.8372312 36.3174058, 4.8372747 36.3175937, 4.8374995 36.3177617, 4.8375908 36.3177258, 4.8376656 36.3176721, 4.8377224 36.317617)",,,
"[246320916, 246320917]",residential,False,"[False, True]",176.805,,"LINESTRING (4.8367945 36.3192487, 4.8368716 36.3190883, 4.8368673 36.3189031, 4.8368405 36.3187949, 4.8368684 36.3186677, 4.8369672 36.3183915, 4.8369974 36.3182842, 4.8367269 36.3181732, 4.8364919 36.3179849, 4.8364171 36.3179261)",,,
1148545064,primary,False,False,30.935,RN 76,"LINESTRING (4.8367945 36.3192487, 4.8368628 36.3192962, 4.8369404 36.319325, 4.8370934 36.319384)",,,
1148545064,primary,False,True,79.148,RN 76,"LINESTRING (4.8367945 36.3192487, 4.8366899 36.3191315, 4.8366226 36.3190633, 4.8364541 36.3189932, 4.8363146 36.3188532, 4.8361568 36.3187775)",,,
246212922,tertiary,False,False,127.02400000000003,,"LINESTRING (4.8370934 36.319384, 4.8371229 36.3194634, 4.8371665 36.3195104, 4.8377972 36.3195784, 4.8378317 36.3195882, 4.8378613 36.3196082, 4.8378861 36.3196395, 4.8378884 36.3196635, 4.8378733 36.3196951, 4.8378342 36.3197413, 4.8377795 36.3197804, 4.8377155 36.3198221, 4.8376017 36.3198915, 4.8375629 36.3199099)",,Boulevard Midouni Mohamed Cherif,50
1148545064,primary,False,False,144.649,RN 76,"LINESTRING (4.8370934 36.319384, 4.8373734 36.3194063, 4.8376512 36.3193875, 4.837848 36.3193108, 4.8379556 36.3192791, 4.8380156 36.3192296, 4.8381205 36.3189789, 4.8381497 36.3188954, 4.8382942 36.3187848)",,,
1148545064,primary,False,True,30.935000000000002,RN 76,"LINESTRING (4.8370934 36.319384, 4.8369404 36.319325, 4.8368628 36.3192962, 4.8367945 36.3192487)",,,
"[1148545062, 1148545063]",primary,False,True,135.13,RN 76,"LINESTRING (4.8418779 36.3168344, 4.8416796 36.3168889, 4.8415699 36.3169135, 4.8414251 36.3169775, 4.841283 36.3169837, 4.8411955 36.3169525, 4.841081 36.3168979, 4.8407295 36.3166598, 4.8405849 36.3165612)",,,
"[246212921, 246320914]",residential,False,"[False, True]",164.58200000000002,,"LINESTRING (4.8377224 36.317617, 4.8376656 36.3176721, 4.8375908 36.3177258, 4.8374995 36.3177617, 4.8372747 36.3175937, 4.8372312 36.3174058, 4.8370671 36.317426, 4.8370284 36.3174234, 4.83701 36.3173853, 4.8370259 36.3171485, 4.8371115 36.317056, 4.8372073 36.316819)",,,
246320914,residential,False,True,152.978,,"LINESTRING (4.8377224 36.317617, 4.8377504 36.3175543, 4.8377317 36.317383, 4.8377774 36.3172198, 4.83789 36.3170901, 4.8379759 36.3170296, 4.8380885 36.3168394, 4.8382816 36.3165887, 4.8383655 36.3163858)",,,
246320915,residential,False,False,171.15900000000002,,"LINESTRING (4.8377224 36.317617, 4.8379014 36.3175964, 4.8379633 36.3175672, 4.8380218 36.3175884, 4.8380889 36.3176214, 4.8382122 36.3178594, 4.8381978 36.3180262, 4.8381504 36.3181214, 4.8381642 36.3184532, 4.8381543 36.3185822, 4.8382942 36.3187848)",,,
246320915,residential,False,True,171.159,,"LINESTRING (4.8382942 36.3187848, 4.8381543 36.3185822, 4.8381642 36.3184532, 4.8381504 36.3181214, 4.8381978 36.3180262, 4.8382122 36.3178594, 4.8380889 36.3176214, 4.8380218 36.3175884, 4.8379633 36.3175672, 4.8379014 36.3175964, 4.8377224 36.317617)",,,
"[1148545064, 1148545063]",primary,False,False,356.38000000000005,RN 76,"LINESTRING (4.8382942 36.3187848, 4.838706 36.3185164, 4.8390414 36.3183313, 4.839171 36.3182083, 4.8392648 36.3181127, 4.8393143 36.3180643, 4.8394771 36.3179659, 4.839665 36.317935, 4.8397992 36.3178818, 4.8399493 36.3177632, 4.8400425 36.3176215, 4.8401089 36.3175514, 4.8401586 36.3174595, 4.8402564 36.3172694, 4.8402551 36.3171797, 4.8402439 36.3169792, 4.8402345 36.3168193, 4.840241 36.3167237, 4.8402785 36.3166163, 4.8403331 36.3165667, 4.8403868 36.3165386, 4.8404756 36.3165288, 4.8405849 36.3165612)",,,
1148545064,primary,False,True,144.649,RN 76,"LINESTRING (4.8382942 36.3187848, 4.8381497 36.3188954, 4.8381205 36.3189789, 4.8380156 36.3192296, 4.8379556 36.3192791, 4.837848 36.3193108, 4.8376512 36.3193875, 4.8373734 36.3194063, 4.8370934 36.319384)",,,
246320917,residential,False,True,44.025999999999996,,"LINESTRING (4.8359677 36.3180797, 4.8363422 36.3179709, 4.8364171 36.3179261)",,,
"[246212922, 1148531268]",tertiary,False,False,427.698,,"LINESTRING (4.8375629 36.3199099, 4.8374308 36.3200366, 4.8374181 36.3200838, 4.8374531 36.3203001, 4.8374164 36.3205307, 4.8374611 36.3206491, 4.8376288 36.3208253, 4.8378118 36.3210353, 4.8377562 36.3212045, 4.8376896 36.3213294, 4.8375493 36.3214811, 4.8374976 36.3216196, 4.8374736 36.3219561, 4.8376032 36.3224435, 4.8377127 36.322786, 4.8378302 36.3232023, 4.8378931 36.323408, 4.8379622 36.3234992)",,Boulevard Midouni Mohamed Cherif,50
246212922,tertiary,False,True,127.02399999999999,,"LINESTRING (4.8375629 36.3199099, 4.8376017 36.3198915, 4.8377155 36.3198221, 4.8377795 36.3197804, 4.8378342 36.3197413, 4.8378733 36.3196951, 4.8378884 36.3196635, 4.8378861 36.3196395, 4.8378613 36.3196082, 4.8378317 36.3195882, 4.8377972 36.3195784, 4.8371665 36.3195104, 4.8371229 36.3194634, 4.8370934 36.319384)",,Boulevard Midouni Mohamed Cherif,50
293014885,residential,False,True,264.06899999999996,,"LINESTRING (4.8375629 36.3199099, 4.8378081 36.319942, 4.8379326 36.319977, 4.8380345 36.3200354, 4.8380962 36.3200743, 4.8381632 36.3200829, 4.8382625 36.3200894, 4.838292 36.3200981, 4.8383322 36.3201499, 4.8383671 36.3201737, 4.8384706 36.3202035, 4.8387131 36.3203012, 4.8388633 36.3203034, 4.8388982 36.3202904, 4.8391074 36.3201391, 4.839153 36.3201391, 4.8391959 36.3201499, 4.8393059 36.3202191, 4.8394091 36.3202569, 4.8395325 36.3201737, 4.8397136 36.3201304, 4.8398349 36.3201023, 4.8400589 36.3199716, 4.8401548 36.3199802)",,,
1148531262,residential,False,True,123.684,,"LINESTRING (4.8390551 36.3228512, 4.8388258 36.3229128, 4.838697 36.3230144, 4.8383188 36.323331, 4.8379622 36.3234992)",,,
1148531262,residential,False,False,123.684,,"LINESTRING (4.8379622 36.3234992, 4.8383188 36.323331, 4.838697 36.3230144, 4.8388258 36.3229128, 4.8390551 36.3228512)",,,
"[246212922, 1148531268]",tertiary,False,True,427.6979999999999,,"LINESTRING (4.8379622 36.3234992, 4.8378931 36.323408, 4.8378302 36.3232023, 4.8377127 36.322786, 4.8376032 36.3224435, 4.8374736 36.3219561, 4.8374976 36.3216196, 4.8375493 36.3214811, 4.8376896 36.3213294, 4.8377562 36.3212045, 4.8378118 36.3210353, 4.8376288 36.3208253, 4.8374611 36.3206491, 4.8374164 36.3205307, 4.8374531 36.3203001, 4.8374181 36.3200838, 4.8374308 36.3200366, 4.8375629 36.3199099)",,Boulevard Midouni Mohamed Cherif,50
1148531261,residential,False,True,136.911,,"LINESTRING (4.8357627 36.3178872, 4.8357144 36.3178407, 4.8356876 36.317777, 4.8356413 36.3176878, 4.8356688 36.3176451, 4.8357305 36.3175133, 4.8358405 36.3173469, 4.8358244 36.3171934, 4.8357385 36.3169795, 4.8357167 36.3167298)",,,
1148545065,residential,False,True,27.84,,"LINESTRING (4.8364963 36.317684, 4.8364171 36.3179261)",,,
1148545065,residential,False,False,27.84,,"LINESTRING (4.8364171 36.3179261, 4.8364963 36.317684)",,,
246320917,residential,False,False,44.025999999999996,,"LINESTRING (4.8364171 36.3179261, 4.8363422 36.3179709, 4.8359677 36.3180797)",,,
"[246320916, 246320917]",residential,False,"[False, True]",176.805,,"LINESTRING (4.8364171 36.3179261, 4.8364919 36.3179849, 4.8367269 36.3181732, 4.8369974 36.3182842, 4.8369672 36.3183915, 4.8368684 36.3186677, 4.8368405 36.3187949, 4.8368673 36.3189031, 4.8368716 36.3190883, 4.8367945 36.3192487)",,,
1148545066,residential,False,True,60.646,,"LINESTRING (4.83668 36.3187462, 4.8366143 36.3185809, 4.8364802 36.3186068, 4.8361749 36.3186932)",,,
1148545067,residential,False,True,9.513,,"LINESTRING (4.8361749 36.3186932, 4.8361568 36.3187775)",,,
1148545066,residential,False,False,60.646,,"LINESTRING (4.8361749 36.3186932, 4.8364802 36.3186068, 4.8366143 36.3185809, 4.83668 36.3187462)",,,
1148545067,residential,False,False,42.16499999999999,,"LINESTRING (4.8361749 36.3186932, 4.8361932 36.3186079, 4.8362026 36.3184772, 4.8361717 36.3183918, 4.8360819 36.3183842)",,,
1148545067,residential,False,True,42.165,,"LINESTRING (4.8360819 36.3183842, 4.8361717 36.3183918, 4.8362026 36.3184772, 4.8361932 36.3186079, 4.8361749 36.3186932)",,,
293014885,residential,False,False,264.06899999999996,,"LINESTRING (4.8401548 36.3199802, 4.8400589 36.3199716, 4.8398349 36.3201023, 4.8397136 36.3201304, 4.8395325 36.3201737, 4.8394091 36.3202569, 4.8393059 36.3202191, 4.8391959 36.3201499, 4.839153 36.3201391, 4.8391074 36.3201391, 4.8388982 36.3202904, 4.8388633 36.3203034, 4.8387131 36.3203012, 4.8384706 36.3202035, 4.8383671 36.3201737, 4.8383322 36.3201499, 4.838292 36.3200981, 4.8382625 36.3200894, 4.8381632 36.3200829, 4.8380962 36.3200743, 4.8380345 36.3200354, 4.8379326 36.319977, 4.8378081 36.319942, 4.8375629 36.3199099)",,,
