osmid,oneway,ref,highway,reversed,length,geometry,bridge
521785754,False,,residential,False,51.082,"LINESTRING (5.1592223 36.6668226, 5.1593216 36.6668742, 5.1593685 36.6669215, 5.1593859 36.6669516, 5.1594128 36.6670248, 5.1594369 36.6670915, 5.159461 36.6671302, 5.1594932 36.6671797, 5.1595066 36.6672034)",
154253404,False,,residential,False,23.237,"LINESTRING (5.1561981 36.667102, 5.1564586 36.6670992)",
154253404,False,,residential,True,323.377,"LINESTRING (5.1561981 36.667102, 5.1561712 36.6671023, 5.1559996 36.6671625, 5.1557743 36.6673346, 5.1556241 36.6674379, 5.1554631 36.6674809, 5.1553236 36.6674551, 5.155034 36.6673691, 5.154873 36.6673691, 5.1547336 36.6674637, 5.1544525 36.6677425, 5.1543032 36.6680629, 5.1542455 36.6681382, 5.1541999 36.6681812, 5.1541288 36.6682199, 5.1540416 36.6682447, 5.1539383 36.6682555, 5.1533683 36.6681037)",
"[521659128, 521909411, 1172502755]",False,,residential,"[False, True]",211.08799999999997,"LINESTRING (5.1561981 36.667102, 5.1562209 36.6669194, 5.1562518 36.6668236, 5.1562773 36.6667892, 5.1563323 36.6667548, 5.1564087 36.6667376, 5.1565683 36.6667085, 5.1567721 36.666673, 5.1569016 36.6667221, 5.1571108 36.6666662, 5.1575339 36.6664138, 5.1577726 36.666317, 5.157955 36.6662266, 5.1580086 36.66619)",
154253406,False,,residential,False,177.24699999999999,"LINESTRING (5.1545352 36.6684759, 5.1545847 36.6683759, 5.1545995 36.6682662, 5.154659 36.6681212, 5.1547743 36.6679319, 5.1549052 36.6678079, 5.1550104 36.6677425, 5.1551627 36.6676961, 5.155785 36.6676272, 5.1559009 36.6675704)",
521785754,False,,residential,False,72.167,"LINESTRING (5.1595429 36.6673879, 5.1596081 36.6680348)",
522034708,False,,residential,True,41.964,"LINESTRING (5.1595429 36.6673879, 5.159115 36.6675448)",
521785754,False,,residential,True,20.829,"LINESTRING (5.1595429 36.6673879, 5.1595335 36.6672948, 5.1595066 36.6672034)",
522034708,False,,residential,False,41.964,"LINESTRING (5.159115 36.6675448, 5.1595429 36.6673879)",
522034709,False,,residential,False,48.385999999999996,"LINESTRING (5.159115 36.6675448, 5.1589541 36.6672593, 5.1589447 36.6671377)",
522034709,False,,residential,True,77.615,"LINESTRING (5.159115 36.6675448, 5.1593779 36.6680112, 5.1596081 36.6680348)",
522034709,False,,residential,True,48.385999999999996,"LINESTRING (5.1589447 36.6671377, 5.1589541 36.6672593, 5.159115 36.6675448)",
521785754,False,,residential,True,72.167,"LINESTRING (5.1596081 36.6680348, 5.1595429 36.6673879)",
521785754,False,,residential,False,11.551,"LINESTRING (5.1596081 36.6680348, 5.1596153 36.6681059, 5.1596175 36.6681384)",
522034709,False,,residential,False,77.615,"LINESTRING (5.1596081 36.6680348, 5.1593779 36.6680112, 5.159115 36.6675448)",
1172502944,False,,residential,False,38.285,"LINESTRING (5.1557858 36.6678666, 5.1558878 36.6677849, 5.1559414 36.6676988, 5.1559009 36.6675704)",
38504709,True,RN 9,trunk,False,171.898,"LINESTRING (5.1592713 36.6683417, 5.1575178 36.6689833)",
1172502613,False,,residential,True,73.185,"LINESTRING (5.1592713 36.6683417, 5.159601 36.6689444)",
1172502724,False,,residential,True,31.068,"LINESTRING (5.1524876 36.6700491, 5.1526604 36.6702917)",
286354609,False,,residential,True,114.984,"LINESTRING (5.1524876 36.6700491, 5.1533628 36.6697328, 5.1535011 36.6699725)",
"[286354616, 1172502803]",False,,residential,True,106.524,"LINESTRING (5.1542034 36.6674191, 5.15414 36.6674639, 5.1533683 36.6681037)",
521659070,False,,residential,True,5.52,"LINESTRING (5.1583442 36.6670571, 5.1584009 36.6670372)",
521659070,False,,residential,False,124.637,"LINESTRING (5.1583442 36.6670571, 5.1578665 36.6672249, 5.1576693 36.667283, 5.1576103 36.6673023, 5.15755 36.6673185, 5.1575164 36.6673324, 5.1574266 36.6673938, 5.1573287 36.6674572, 5.1572523 36.6675003, 5.1571932 36.6675229, 5.1571436 36.6675218, 5.157098 36.6675088)",
"[1172502844, 521659127]",False,,residential,False,156.434,"LINESTRING (5.1583442 36.6670571, 5.1584861 36.6672722, 5.1587623 36.6678251, 5.1590404 36.6683473)",
1172502603,False,,residential,False,42.941,"LINESTRING (5.1588542 36.6669071, 5.1584009 36.6670372)",
307232013,False,,residential,False,82.957,"LINESTRING (5.1526604 36.6702917, 5.1535011 36.6699725)",
1172502724,False,,residential,False,31.068,"LINESTRING (5.1526604 36.6702917, 5.1524876 36.6700491)",
1172502650,False,,residential,False,77.36,"LINESTRING (5.1612412 36.6667909, 5.1614934 36.6670792, 5.1617058 36.6673775)",
1172502650,False,,residential,True,77.36,"LINESTRING (5.1617058 36.6673775, 5.1614934 36.6670792, 5.1612412 36.6667909)",
513693117,False,,residential,True,57.991,"LINESTRING (5.159601 36.6689444, 5.1590084 36.669159)",
1172502613,False,,residential,False,73.185,"LINESTRING (5.159601 36.6689444, 5.1592713 36.6683417)",
513693117,False,,residential,False,186.178,"LINESTRING (5.159601 36.6689444, 5.1598385 36.6688584, 5.1615035 36.6682554)",
