osmid,ref,highway,oneway,reversed,length,bridge,name,geometry,lanes,maxspeed,junction
42527342,,residential,False,False,136.132,,,"LINESTRING (3.0290984 36.7011855, 3.0289505 36.7010333, 3.02891 36.7009726, 3.0288998 36.7009293, 3.0289114 36.7008661, 3.0289487 36.7008113, 3.0290043 36.7007328, 3.0290884 36.7005629, 3.0291165 36.700478, 3.0291224 36.7004376, 3.0291152 36.7004027, 3.0290901 36.7003714, 3.0290455 36.7003371, 3.0287723 36.700182)",,,
42527342,,residential,False,True,47.732,,,"LINESTRING (3.0290984 36.7011855, 3.0292473 36.7013424, 3.0293961 36.7015415)",,,
1050388213,,residential,False,True,115.18700000000001,,,"LINESTRING (3.0290984 36.7011855, 3.0284284 36.7016637, 3.0283956 36.7016958, 3.0283743 36.7017399, 3.0283695 36.70179, 3.0283881 36.7018483, 3.028457 36.701952)",,,
42527342,,residential,False,True,136.13199999999998,,,"LINESTRING (3.0287723 36.700182, 3.0290455 36.7003371, 3.0290901 36.7003714, 3.0291152 36.7004027, 3.0291224 36.7004376, 3.0291165 36.700478, 3.0290884 36.7005629, 3.0290043 36.7007328, 3.0289487 36.7008113, 3.0289114 36.7008661, 3.0288998 36.7009293, 3.02891 36.7009726, 3.0289505 36.7010333, 3.0290984 36.7011855)",,,
202708426,,secondary,False,False,178.232,,Rue Laïnani Allal,"LINESTRING (3.0287723 36.700182, 3.028696 36.7003132, 3.0285995 36.7004351, 3.0283935 36.7006553, 3.0281617 36.700903, 3.0279214 36.701199, 3.0276656 36.7015137)",,,
"[202708426, 202708428, 202708429]",,secondary,False,True,216.75799999999998,yes,"['Route de Souyah', 'Rue Laïnani Allal']","LINESTRING (3.0287723 36.700182, 3.0289033 36.6998679, 3.0289964 36.6996988, 3.0290687 36.6995518, 3.0291218 36.6994113, 3.0291684 36.6992694, 3.0292083 36.6991261, 3.0292417 36.6989818, 3.0292685 36.6988366, 3.0292885 36.6986907, 3.029338 36.6982981)",,,
42527345,,residential,False,False,36.617999999999995,,,"LINESTRING (3.0214399 36.7009025, 3.0212511 36.7008268, 3.0211652 36.7006823)",,30,
"[42527345, 1171791971]",,residential,False,True,257.885,,,"LINESTRING (3.0214399 36.7009025, 3.0221694 36.7011089, 3.0224698 36.7011915, 3.0226072 36.7011915, 3.0231136 36.7011089, 3.0225557 36.7008681, 3.0220571 36.700769)",,30,
42527348,,residential,False,True,166.327,,,"LINESTRING (3.0214399 36.7009025, 3.021191 36.7009782, 3.0209678 36.7009713, 3.0207876 36.70093, 3.0204614 36.7008405, 3.0201181 36.7007373, 3.0199636 36.7007648, 3.0196718 36.7008681)",,40,
42527345,,residential,False,False,169.267,,,"LINESTRING (3.0211652 36.7006823, 3.0198774 36.7002945, 3.0198491 36.7002919, 3.0198284 36.7003081, 3.0196113 36.7006383)",,30,
42527345,,residential,False,True,36.617999999999995,,,"LINESTRING (3.0211652 36.7006823, 3.0212511 36.7008268, 3.0214399 36.7009025)",,30,
42527346,,residential,False,True,55.968,,,"LINESTRING (3.0211652 36.7006823, 3.0212167 36.7006272, 3.0213369 36.7005859, 3.0215686 36.7005928, 3.0217403 36.7006341)",,30,
42527345,,residential,False,True,169.267,,,"LINESTRING (3.0196113 36.7006383, 3.0198284 36.7003081, 3.0198491 36.7002919, 3.0198774 36.7002945, 3.0211652 36.7006823)",,30,
42527346,,residential,False,False,55.967999999999996,,,"LINESTRING (3.0217403 36.7006341, 3.0215686 36.7005928, 3.0213369 36.7005859, 3.0212167 36.7006272, 3.0211652 36.7006823)",,30,
42527348,,residential,False,False,27.794,,,"LINESTRING (3.0194518 36.7010452, 3.0196718 36.7008681)",,40,
245400466,RN 63,primary,False,True,13.278,,,"LINESTRING (3.0194518 36.7010452, 3.019303 36.7010402)",,,
245400466,RN 63,primary,False,False,96.73,,,"LINESTRING (3.0194518 36.7010452, 3.0196026 36.7010834, 3.0197762 36.7011461, 3.0200534 36.7012935, 3.0202853 36.7014339, 3.0203722 36.7014921)",,,
42527348,,residential,False,True,27.794,,,"LINESTRING (3.0196718 36.7008681, 3.0194518 36.7010452)",,40,
42527348,,residential,False,False,166.327,,,"LINESTRING (3.0196718 36.7008681, 3.0199636 36.7007648, 3.0201181 36.7007373, 3.0204614 36.7008405, 3.0207876 36.70093, 3.0209678 36.7009713, 3.021191 36.7009782, 3.0214399 36.7009025)",,40,
42527349,,residential,False,True,180.64199999999997,,,"LINESTRING (3.0196718 36.7008681, 3.019852 36.7009988, 3.0201181 36.7011364, 3.0203584 36.7012465, 3.0205902 36.7013222, 3.0211395 36.7014461, 3.0213712 36.7014668, 3.0214485 36.7013773)",,,
42527349,,residential,False,False,180.642,,,"LINESTRING (3.0214485 36.7013773, 3.0213712 36.7014668, 3.0211395 36.7014461, 3.0205902 36.7013222, 3.0203584 36.7012465, 3.0201181 36.7011364, 3.019852 36.7009988, 3.0196718 36.7008681)",,,
42527350,,residential,False,False,48.182,,,"LINESTRING (3.0185132 36.7004942, 3.0190389 36.7003937)",,,
42527350,,residential,False,True,48.182,,,"LINESTRING (3.0190389 36.7003937, 3.0185132 36.7004942)",,,
1050330377,,residential,False,False,20.341,,,"LINESTRING (3.0190389 36.7003937, 3.0189767 36.7002177)",,,
1050330377,,residential,False,True,75.645,,,"LINESTRING (3.0190389 36.7003937, 3.019303 36.7010402)",,,
1050330377,,residential,False,True,20.341,,,"LINESTRING (3.0189767 36.7002177, 3.0190389 36.7003937)",,,
30013495,,residential,False,True,76.118,,,"LINESTRING (3.0189767 36.7002177, 3.0195371 36.7001989, 3.0195903 36.7001746, 3.0196068 36.7001425, 3.01961 36.6999915)",,,
42527352,,residential,False,False,99.456,,,"LINESTRING (3.0189767 36.7002177, 3.0189021 36.6999031, 3.0189057 36.6998889, 3.0189205 36.6998848, 3.019601 36.6998438)",,,
30013495,,residential,False,False,16.443,,,"LINESTRING (3.019601 36.6998438, 3.01961 36.6999915)",,,
30013495,,residential,False,True,57.09,,,"LINESTRING (3.019601 36.6998438, 3.0196299 36.6993309)",,,
42527352,,residential,False,True,99.456,,,"LINESTRING (3.019601 36.6998438, 3.0189205 36.6998848, 3.0189057 36.6998889, 3.0189021 36.6999031, 3.0189767 36.7002177)",,,
42527356,,residential,False,False,40.297,,,"LINESTRING (3.01957 36.6984002, 3.0191266 36.6984705)",,,
42527353,,residential,False,False,77.078,,,"LINESTRING (3.01957 36.6984002, 3.0195982 36.6986036, 3.019621 36.6987683, 3.0196613 36.6990895)",,,
42527356,,residential,False,True,97.374,,,"LINESTRING (3.01957 36.6984002, 3.0199018 36.6983651, 3.020398 36.6983317, 3.0205247 36.6983479, 3.0205847 36.6983583, 3.0206501 36.698378)",,,
"[1171792456, 42527353]",,residential,False,False,100.94300000000001,,,"LINESTRING (3.0196613 36.6990895, 3.0190531 36.6991781, 3.0185436 36.6992329)",,,
42527353,,residential,False,True,77.078,,,"LINESTRING (3.0196613 36.6990895, 3.019621 36.6987683, 3.0195982 36.6986036, 3.01957 36.6984002)",,,
42527354,,residential,False,True,27.016,,,"LINESTRING (3.0196613 36.6990895, 3.0196607 36.6991361, 3.0196299 36.6993309)",,,
30013495,,residential,False,False,57.09,,,"LINESTRING (3.0196299 36.6993309, 3.019601 36.6998438)",,,
42527354,,residential,False,False,27.016,,,"LINESTRING (3.0196299 36.6993309, 3.0196607 36.6991361, 3.0196613 36.6990895)",,,
42527356,,residential,False,False,35.660000000000004,,,"LINESTRING (3.0209317 36.6985973, 3.0207581 36.6984242, 3.0207024 36.6983952, 3.0206501 36.698378)",,,
42527356,,residential,False,True,64.203,,,"LINESTRING (3.0209317 36.6985973, 3.0210189 36.6986651, 3.0211839 36.6987866, 3.021314 36.6988721, 3.0214943 36.6989527)",,,
1227532266,,residential,False,False,106.41999999999999,,,"LINESTRING (3.0209317 36.6985973, 3.020809 36.6987122, 3.0207993 36.698751, 3.0208155 36.6987809, 3.021307 36.6990991, 3.0213296 36.6991062, 3.0213607 36.6990997, 3.0214943 36.6989527)",,,
42527356,,residential,False,True,40.297,,,"LINESTRING (3.0191266 36.6984705, 3.01957 36.6984002)",,,
42527356,,residential,False,False,53.48199999999999,,,"LINESTRING (3.0191266 36.6984705, 3.0187458 36.6985701, 3.0185731 36.6985717, 3.0185465 36.698571)",,,
42528843,,residential,False,False,39.223,,,"LINESTRING (3.027111 36.7022208, 3.0275435 36.7022855)",,,
42528848,,residential,False,False,7.944,,,"LINESTRING (3.0230449 36.7045703, 3.0230793 36.7046362)",,,
42528848,,residential,False,False,37.039,,,"LINESTRING (3.0230793 36.7046362, 3.0232363 36.7049446)",,,
42528848,,residential,False,True,7.944,,,"LINESTRING (3.0230793 36.7046362, 3.0230449 36.7045703)",,,
42528849,,residential,False,True,65.969,,,"LINESTRING (3.0230793 36.7046362, 3.0228046 36.7047354, 3.0229828 36.7050568)",,,
42528848,,residential,False,True,37.039,,,"LINESTRING (3.0232363 36.7049446, 3.0230793 36.7046362)",,,
42528858,,residential,False,False,17.75,,,"LINESTRING (3.0232363 36.7049446, 3.023406 36.7048611)",,,
42528858,,residential,False,True,25.814,,,"LINESTRING (3.0232363 36.7049446, 3.0229828 36.7050568)",,,
42528858,,residential,False,False,25.814,,,"LINESTRING (3.0229828 36.7050568, 3.0232363 36.7049446)",,,
42528849,,residential,False,False,65.969,,,"LINESTRING (3.0229828 36.7050568, 3.0228046 36.7047354, 3.0230793 36.7046362)",,,
42528858,,residential,False,True,28.573999999999998,,,"LINESTRING (3.0229828 36.7050568, 3.0228152 36.7051291, 3.0227026 36.7051815)",,,
42528851,,residential,False,False,28.672,,,"LINESTRING (3.0225643 36.7049487, 3.0227026 36.7051815)",,,
42528851,,residential,False,True,28.672,,,"LINESTRING (3.0227026 36.7051815, 3.0225643 36.7049487)",,,
42528858,,residential,False,False,28.573999999999998,,,"LINESTRING (3.0227026 36.7051815, 3.0228152 36.7051291, 3.0229828 36.7050568)",,,
42528858,,residential,False,True,63.95100000000001,,,"LINESTRING (3.0227026 36.7051815, 3.0223494 36.7053908, 3.0221205 36.7055175)",,,
42528852,,residential,False,False,37.683,,,"LINESTRING (3.026255 36.7022375, 3.0258406 36.7021707)",,,
42528853,,residential,False,False,48.946,,,"LINESTRING (3.0209163 36.7049075, 3.0212202 36.7052741)",,,
42528862,,residential,False,True,54.203,,,"LINESTRING (3.0209163 36.7049075, 3.0204233 36.7051928)",,,
"[42528861, 42528853]",,residential,False,"[False, True]",187.012,,,"LINESTRING (3.0209163 36.7049075, 3.0206276 36.704612, 3.0205701 36.704592, 3.020506 36.704612, 3.019852 36.7049969, 3.0198494 36.7050662, 3.0199146 36.7051024, 3.0204233 36.7051928)",,,
42528862,,residential,False,False,66.172,,,"LINESTRING (3.0209163 36.7049075, 3.0212507 36.7044698, 3.0213295 36.7044178)",,,
42528854,,residential,False,False,16.777,,,"LINESTRING (3.0202726 36.7044258, 3.0204035 36.7043174)",,,
42528854,,residential,False,True,16.777,,,"LINESTRING (3.0204035 36.7043174, 3.0202726 36.7044258)",,,
42528854,,residential,False,False,125.62400000000001,,,"LINESTRING (3.0204035 36.7043174, 3.0205387 36.7042056, 3.0213283 36.7036482, 3.0214828 36.7036069)",,,
42528855,,residential,False,False,143.862,,,"LINESTRING (3.0204035 36.7043174, 3.0204957 36.7043982, 3.0205644 36.704412, 3.0206502 36.7043776, 3.0214485 36.7037789, 3.0214828 36.7036069)",,,
42528854,,residential,False,False,18.969,,,"LINESTRING (3.0214828 36.7036069, 3.0216708 36.703527)",,,
42528854,,residential,False,True,125.62400000000001,,,"LINESTRING (3.0214828 36.7036069, 3.0213283 36.7036482, 3.0205387 36.7042056, 3.0204035 36.7043174)",,,
42528855,,residential,False,True,143.86199999999997,,,"LINESTRING (3.0214828 36.7036069, 3.0214485 36.7037789, 3.0206502 36.7043776, 3.0205644 36.704412, 3.0204957 36.7043982, 3.0204035 36.7043174)",,,
42528854,,residential,False,True,18.969,,,"LINESTRING (3.0216708 36.703527, 3.0214828 36.7036069)",,,
"[30011640, 202708425, 202708424]",,secondary,False,False,100.99699999999999,yes,Route de Draria,"LINESTRING (3.0216708 36.703527, 3.0215541 36.7034508, 3.0213744 36.7033267, 3.0212191 36.7031884, 3.0210114 36.7030023, 3.0209091 36.702863)",,,
30011640,,secondary,False,True,42.662000000000006,,Route de Draria,"LINESTRING (3.0216708 36.703527, 3.0219142 36.7035454, 3.0220828 36.7035246, 3.0221457 36.7035177)",,,
42528858,,residential,False,False,18.043,,,"LINESTRING (3.021959 36.7056153, 3.0221205 36.7055175)",,,
42528859,,residential,False,True,76.008,,,"LINESTRING (3.021959 36.7056153, 3.0212202 36.7052741)",,,
42528858,,residential,False,True,79.708,,,"LINESTRING (3.021959 36.7056153, 3.0218064 36.7057021, 3.0217617 36.7057142, 3.0217148 36.7057072, 3.0211837 36.7054632)",,,
42528858,,residential,False,True,18.043,,,"LINESTRING (3.0221205 36.7055175, 3.021959 36.7056153)",,,
42528860,,residential,False,True,90.876,,,"LINESTRING (3.0221205 36.7055175, 3.0212473 36.7050958)",,,
42528858,,residential,False,False,63.95100000000001,,,"LINESTRING (3.0221205 36.7055175, 3.0223494 36.7053908, 3.0227026 36.7051815)",,,
42528860,,residential,False,False,90.876,,,"LINESTRING (3.0212473 36.7050958, 3.0221205 36.7055175)",,,
30251547,,tertiary,False,False,74.117,,Rue Feyadh Ahmed,"LINESTRING (3.0212473 36.7050958, 3.0213102 36.7049232, 3.0215571 36.7045906, 3.0215974 36.7044963)",,,
30251547,,tertiary,False,True,20.114,,Rue Feyadh Ahmed,"LINESTRING (3.0212473 36.7050958, 3.0212205 36.7051836, 3.0212202 36.7052741)",,,
42528861,,residential,False,False,101.799,,,"LINESTRING (3.0204233 36.7051928, 3.0209783 36.7059929)",,,
42528862,,residential,False,False,54.203,,,"LINESTRING (3.0204233 36.7051928, 3.0209163 36.7049075)",,,
"[42528853, 42528861]",,residential,False,"[False, True]",187.012,,,"LINESTRING (3.0204233 36.7051928, 3.0199146 36.7051024, 3.0198494 36.7050662, 3.019852 36.7049969, 3.020506 36.704612, 3.0205701 36.704592, 3.0206276 36.704612, 3.0209163 36.7049075)",,,
42528862,,residential,False,False,26.29,,,"LINESTRING (3.0213295 36.7044178, 3.021421 36.7044152, 3.0215974 36.7044963)",,,
42528862,,residential,False,True,66.172,,,"LINESTRING (3.0213295 36.7044178, 3.0212507 36.7044698, 3.0209163 36.7049075)",,,
1171791546,,road,False,False,12.991,,,"LINESTRING (3.0213295 36.7044178, 3.0213919 36.7043297, 3.021408 36.7043211)",,,
30251547,,tertiary,False,False,121.85800000000002,,Rue Feyadh Ahmed,"LINESTRING (3.0215974 36.7044963, 3.0217308 36.7042626, 3.0217909 36.7040905, 3.0218767 36.703946, 3.0219547 36.703855, 3.0221017 36.7037301, 3.0221434 36.7036326, 3.0221457 36.7035177)",,,
30251547,,tertiary,False,True,74.117,,Rue Feyadh Ahmed,"LINESTRING (3.0215974 36.7044963, 3.0215571 36.7045906, 3.0213102 36.7049232, 3.0212473 36.7050958)",,,
42528862,,residential,False,True,26.29,,,"LINESTRING (3.0215974 36.7044963, 3.021421 36.7044152, 3.0213295 36.7044178)",,,
42528863,,residential,False,False,14.805,,,"LINESTRING (3.022323 36.7066913, 3.0224455 36.7067812)",,,
258888014,,residential,False,True,92.043,,Rue Zoubiri Boualem,"LINESTRING (3.022323 36.7066913, 3.0225257 36.7064197, 3.0228156 36.7061101, 3.0229213 36.7060194)",,,
42528863,,residential,False,False,26.383,,,"LINESTRING (3.0224455 36.7067812, 3.0226508 36.7069521)",,,
42528863,,residential,False,True,14.805,,,"LINESTRING (3.0224455 36.7067812, 3.022323 36.7066913)",,,
42528866,,residential,False,False,74.994,,,"LINESTRING (3.0224455 36.7067812, 3.0225205 36.7067525, 3.0225934 36.7067207, 3.0227002 36.706666, 3.022801 36.7066044, 3.0231265 36.7063895)",,,
42528863,,residential,False,True,26.383,,,"LINESTRING (3.0226508 36.7069521, 3.0224455 36.7067812)",,,
"[42528865, 42528863]",,residential,False,False,89.866,,,"LINESTRING (3.0226508 36.7069521, 3.0227916 36.7070823, 3.0228397 36.7070955, 3.0229027 36.7070893, 3.0230629 36.706971, 3.0231895 36.7068428, 3.0232867 36.706652)",,,
202125973,,residential,False,False,45.036,,,"LINESTRING (3.0231265 36.7063895, 3.0229213 36.7060194)",,,
202125973,,residential,False,True,32.495,,,"LINESTRING (3.0231265 36.7063895, 3.0232867 36.706652)",,,
42528866,,residential,False,True,74.99400000000001,,,"LINESTRING (3.0231265 36.7063895, 3.022801 36.7066044, 3.0227002 36.706666, 3.0225934 36.7067207, 3.0225205 36.7067525, 3.0224455 36.7067812)",,,
202125973,,residential,False,True,45.036,,,"LINESTRING (3.0229213 36.7060194, 3.0231265 36.7063895)",,,
258888014,,residential,False,False,92.043,,Rue Zoubiri Boualem,"LINESTRING (3.0229213 36.7060194, 3.0228156 36.7061101, 3.0225257 36.7064197, 3.022323 36.7066913)",,,
258888014,,residential,False,True,122.20000000000002,,Rue Zoubiri Boualem,"LINESTRING (3.0229213 36.7060194, 3.0232535 36.7057758, 3.0233782 36.705585, 3.0234217 36.7054874, 3.0234796 36.7051735, 3.0234662 36.7050724)",,,
42528876,,residential,False,False,51.394,,,"LINESTRING (3.0268386 36.7064695, 3.027399 36.706361)",,,
42528876,,residential,False,True,51.394,,,"LINESTRING (3.027399 36.706361, 3.0268386 36.7064695)",,,
33142690,,residential,False,False,88.537,,,"LINESTRING (3.027399 36.706361, 3.0273641 36.7062771, 3.0272955 36.7060431, 3.0272414 36.7055777)",,,
33142690,,residential,False,True,34.575,,,"LINESTRING (3.027399 36.706361, 3.02745 36.7064835, 3.0275615 36.7066418)",,,
42528877,,residential,False,False,78.174,,,"LINESTRING (3.0268987 36.7070819, 3.0276903 36.7067794)",,,
30252079,,residential,False,False,92.898,,Rue du Bain Maure,"LINESTRING (3.0268435 36.7023939, 3.027436 36.702502, 3.0275866 36.7025279, 3.0278627 36.702567)",,,
1197873383,,residential,False,True,13.114,,,"LINESTRING (3.0227531 36.7039716, 3.0228751 36.7039057)",,,
123365306,,residential,False,True,37.696,,,"LINESTRING (3.02477 36.7053201, 3.0247668 36.7049811)",,,
130003213,,residential,False,True,32.519,,,"LINESTRING (3.02477 36.7053201, 3.0250517 36.7055059)",,,
130003213,,residential,False,False,155.13,,,"LINESTRING (3.02477 36.7053201, 3.024612 36.705666, 3.0244538 36.7060334, 3.0243779 36.706119, 3.0237794 36.7063512)",,,
1032244791,,residential,False,False,25.481,,,"LINESTRING (3.0261455 36.7057171, 3.0263715 36.7058574)",,,
358854168,,residential,False,False,73.37899999999999,,,"LINESTRING (3.0261455 36.7057171, 3.0259795 36.7056947, 3.02585 36.7057155, 3.0257755 36.7057492, 3.0257075 36.7058011, 3.0255974 36.7058531, 3.0254905 36.7058816, 3.025442 36.7059543)",,,
1032244791,,residential,False,True,112.483,,,"LINESTRING (3.0261455 36.7057171, 3.02598 36.7055696, 3.0259292 36.7055604, 3.0258514 36.7055763, 3.0257036 36.7056664, 3.0256054 36.7056755, 3.0254559 36.7056574, 3.0252963 36.7055987, 3.0250517 36.7055059)",,,
130003213,,residential,False,True,80.272,,,"LINESTRING (3.0238972 36.7070669, 3.0237794 36.7063512)",,,
1032244791,,residential,False,True,25.481,,,"LINESTRING (3.0263715 36.7058574, 3.0261455 36.7057171)",,,
786080436,,tertiary,False,False,53.857,,Rue Ben Merdja Mahmoud,"LINESTRING (3.0263715 36.7058574, 3.0262457 36.7059832, 3.0261769 36.706139, 3.0261567 36.706296)",,,
786080436,,tertiary,False,True,88.318,,Rue Ben Merdja Mahmoud,"LINESTRING (3.0263715 36.7058574, 3.0265591 36.7056791, 3.0266308 36.7056477, 3.0269009 36.7056142, 3.0271556 36.7055971, 3.0272414 36.7055777)",,,
123365306,,residential,False,False,37.696,,,"LINESTRING (3.0247668 36.7049811, 3.02477 36.7053201)",,,
123365306,,residential,False,True,100.648,,,"LINESTRING (3.0247668 36.7049811, 3.0247948 36.7045125, 3.0248056 36.7042691, 3.0247082 36.7040932)",,,
1032244788,,residential,False,False,119.507,,,"LINESTRING (3.0247668 36.7049811, 3.0243078 36.704975, 3.0242132 36.7049913, 3.023909 36.7051051, 3.0237975 36.7051186, 3.0234662 36.7050724)",,,
33142921,,residential,False,True,51.596,,,"LINESTRING (3.024651 36.7064646, 3.0251843 36.7066449)",,,
130003213,,residential,False,False,112.428,,,"LINESTRING (3.024651 36.7064646, 3.024669 36.7064217, 3.0250517 36.7055059)",,,
30251954,,residential,False,False,12.09,,Rue Segheir Mohamed,"LINESTRING (3.0244028 36.7036465, 3.0245341 36.7036193)",,,
30251954,,residential,False,True,132.136,,Rue Segheir Mohamed,"LINESTRING (3.0244028 36.7036465, 3.0231032 36.7042179)",,,
123365306,,residential,False,False,56.643,,,"LINESTRING (3.0244028 36.7036465, 3.0247082 36.7040932)",,,
743395797,RN 63,primary,False,False,59.709,,,"LINESTRING (3.0272546 36.7027961, 3.0279096 36.7029082)",,,
743395797,RN 63,primary,False,True,63.526,,,"LINESTRING (3.0272546 36.7027961, 3.0265642 36.7026547)",,,
"[1171791987, 258888013]",,"['residential', 'road']",False,True,48.552,,Rue Loumi Ahmed,"LINESTRING (3.0272546 36.7027961, 3.0271866 36.7030704, 3.0271377 36.7032224)",,,
42527356,,residential,False,False,104.123,,,"LINESTRING (3.02236 36.6984704, 3.0222306 36.6984441, 3.0221347 36.6984323, 3.0220878 36.6984382, 3.0220375 36.6984516, 3.0218531 36.6985973, 3.0216171 36.6987715, 3.0214943 36.6989527)",,,
358854144,,residential,False,True,38.008,,,"LINESTRING (3.02236 36.6984704, 3.0226712 36.6985328, 3.0227717 36.6985586)",,,
705227222,,residential,False,False,78.89099999999999,,,"LINESTRING (3.02236 36.6984704, 3.0220838 36.6987769, 3.021866 36.6990585)",,,
358854144,,residential,False,True,48.527,,,"LINESTRING (3.0227717 36.6985586, 3.0233136 36.6985995)",,,
358854144,,residential,False,False,38.008,,,"LINESTRING (3.0227717 36.6985586, 3.0226712 36.6985328, 3.02236 36.6984704)",,,
705227220,,residential,False,False,112.098,,,"LINESTRING (3.0227717 36.6985586, 3.0227684 36.6986844, 3.0227637 36.6988323, 3.022761 36.6990048, 3.022753 36.6991204, 3.0227389 36.6992161, 3.0227253 36.6992697, 3.0226859 36.6993801, 3.022651 36.699428, 3.0225693 36.6995341)",,,
358854144,,residential,False,False,48.527,,,"LINESTRING (3.0233136 36.6985995, 3.0227717 36.6985586)",,,
1050338385,,residential,False,True,87.833,,,"LINESTRING (3.0233136 36.6985995, 3.0232753 36.6993888)",,,
358854144,,residential,False,True,68.81,,,"LINESTRING (3.0233136 36.6985995, 3.0237682 36.6986468, 3.0240391 36.6986532, 3.0240803 36.6986453)",,,
1050338388,,residential,False,False,22.955,,,"LINESTRING (3.0241021 36.6993436, 3.0238453 36.6993585)",,,
358854144,,residential,False,False,77.77,,,"LINESTRING (3.0241021 36.6993436, 3.0240995 36.6992532, 3.0241016 36.6990129, 3.0241033 36.6988395, 3.024092 36.6987025, 3.0240855 36.6986705, 3.0240803 36.6986453)",,,
358854144,,residential,False,True,83.379,,,"LINESTRING (3.0241021 36.6993436, 3.0241638 36.6996511, 3.024198 36.6997621, 3.0242706 36.699922, 3.0243301 36.7000683)",,,
358854144,,residential,False,False,83.37899999999999,,,"LINESTRING (3.0243301 36.7000683, 3.0242706 36.699922, 3.024198 36.6997621, 3.0241638 36.6996511, 3.0241021 36.6993436)",,,
358854144,,residential,False,True,236.75400000000002,,,"LINESTRING (3.0243301 36.7000683, 3.0244101 36.7005227, 3.0243557 36.7010159, 3.0243087 36.7011113, 3.0242463 36.7012077, 3.0241397 36.7013134, 3.0239863 36.7014078, 3.0237669 36.7015005, 3.0235133 36.7015916, 3.023217 36.7016737)",,,
705227223,,residential,False,False,134.103,,,"LINESTRING (3.0243301 36.7000683, 3.0239117 36.7002629, 3.0234537 36.7004898, 3.0234041 36.7005065, 3.0233605 36.7005108, 3.0232733 36.7004903, 3.0232183 36.7004747, 3.023009 36.7003887)",,,
358854168,,residential,False,True,73.379,,,"LINESTRING (3.025442 36.7059543, 3.0254905 36.7058816, 3.0255974 36.7058531, 3.0257075 36.7058011, 3.0257755 36.7057492, 3.02585 36.7057155, 3.0259795 36.7056947, 3.0261455 36.7057171)",,,
245400466,RN 63,primary,False,False,82.87100000000001,,,"LINESTRING (3.0223138 36.7017083, 3.0224115 36.7017067, 3.0226194 36.7016781, 3.0228281 36.7016231, 3.0229461 36.7016124, 3.0230474 36.7016259, 3.023217 36.7016737)",,,
245400466,RN 63,primary,False,True,176.31199999999998,,,"LINESTRING (3.0223138 36.7017083, 3.0220025 36.7017134, 3.0214602 36.7017035, 3.0210684 36.7016516, 3.0207264 36.7015992, 3.0203722 36.7014921)",,,
395064084,,residential,False,True,43.921,,,"LINESTRING (3.0223138 36.7017083, 3.0221693 36.7018805, 3.0219364 36.7018969)",,,
395064084,,residential,False,False,43.921,,,"LINESTRING (3.0219364 36.7018969, 3.0221693 36.7018805, 3.0223138 36.7017083)",,,
42527356,,residential,False,False,64.203,,,"LINESTRING (3.0214943 36.6989527, 3.021314 36.6988721, 3.0211839 36.6987866, 3.0210189 36.6986651, 3.0209317 36.6985973)",,,
1227532266,,residential,False,True,106.42000000000002,,,"LINESTRING (3.0214943 36.6989527, 3.0213607 36.6990997, 3.0213296 36.6991062, 3.021307 36.6990991, 3.0208155 36.6987809, 3.0207993 36.698751, 3.020809 36.6987122, 3.0209317 36.6985973)",,,
42527356,,residential,False,True,104.123,,,"LINESTRING (3.0214943 36.6989527, 3.0216171 36.6987715, 3.0218531 36.6985973, 3.0220375 36.6984516, 3.0220878 36.6984382, 3.0221347 36.6984323, 3.0222306 36.6984441, 3.02236 36.6984704)",,,
42527356,,residential,False,False,97.374,,,"LINESTRING (3.0206501 36.698378, 3.0205847 36.6983583, 3.0205247 36.6983479, 3.020398 36.6983317, 3.0199018 36.6983651, 3.01957 36.6984002)",,,
42527356,,residential,False,True,35.660000000000004,,,"LINESTRING (3.0206501 36.698378, 3.0207024 36.6983952, 3.0207581 36.6984242, 3.0209317 36.6985973)",,,
1050338384,,residential,False,True,68.07400000000001,,,"LINESTRING (3.0206501 36.698378, 3.0205971 36.6984371, 3.0205562 36.6984672, 3.0205241 36.6984887, 3.0203618 36.6985747, 3.0202538 36.6986317, 3.0201553 36.6986957, 3.0200654 36.6987651)",,,
358854144,,residential,False,False,68.81,,,"LINESTRING (3.0240803 36.6986453, 3.0240391 36.6986532, 3.0237682 36.6986468, 3.0233136 36.6985995)",,,
358854144,,residential,False,True,77.77000000000001,,,"LINESTRING (3.0240803 36.6986453, 3.0240855 36.6986705, 3.024092 36.6987025, 3.0241033 36.6988395, 3.0241016 36.6990129, 3.0240995 36.6992532, 3.0241021 36.6993436)",,,
705227220,,residential,False,False,63.712999999999994,,,"LINESTRING (3.0225693 36.6995341, 3.0224901 36.6995973, 3.0221401 36.6999909)",,,
705227220,,residential,False,True,112.098,,,"LINESTRING (3.0225693 36.6995341, 3.022651 36.699428, 3.0226859 36.6993801, 3.0227253 36.6992697, 3.0227389 36.6992161, 3.022753 36.6991204, 3.022761 36.6990048, 3.0227637 36.6988323, 3.0227684 36.6986844, 3.0227717 36.6985586)",,,
705232072,,residential,False,False,82.026,,,"LINESTRING (3.0225693 36.6995341, 3.0220439 36.6991788, 3.021866 36.6990585)",,,
705227222,,residential,False,False,32.821,,,"LINESTRING (3.0212742 36.6995904, 3.0210256 36.6998081)",,,
