osmid,oneway,highway,reversed,length,geometry,lanes,maxspeed,ref,name,access,junction
288642840,False,residential,True,9.129,"LINESTRING (2.864884 36.4925642, 2.8648952 36.4926458)",,,,,,
129259033,True,residential,False,220.609,"LINESTRING (2.8634475 36.4971581, 2.8609804 36.497105)",,,,Rue Zeghouani Abdelkader,,
327469695,True,residential,False,105.385,"LINESTRING (2.8634475 36.4971581, 2.8631559 36.4962398)",,,,,,
129263531,True,tertiary,False,19.384,"LINESTRING (2.8631559 36.4962398, 2.8633727 36.4962434)",,,,Rue Hadef Mohamed,,
288642839,False,tertiary,True,35.274,"LINESTRING (2.8657171 36.4962869, 2.8653227 36.4962974)",,,,,,
312805564,False,residential,False,99.822,"LINESTRING (2.8657171 36.4962869, 2.8656004 36.4971797)",,,,,,
327472662,False,tertiary,False,46.075,"LINESTRING (2.8657171 36.4962869, 2.8662322 36.4962718)",,,,,,
330488801,False,residential,False,68.868,"LINESTRING (2.8577053 36.4941083, 2.857673 36.4934895)",,,,,,
287477883,False,residential,False,145.668,"LINESTRING (2.8577053 36.4941083, 2.8580152 36.4941057, 2.8579757 36.4930453)",,,,,,
287477883,False,residential,True,121.90299999999999,"LINESTRING (2.8577053 36.4941083, 2.8570206 36.4941083, 2.8570115 36.4946541)",,,,,,
330488801,False,residential,True,68.868,"LINESTRING (2.857673 36.4934895, 2.8577053 36.4941083)",,,,,,
129224708,True,primary,False,60.622,"LINESTRING (2.8565513 36.4962685, 2.8564418 36.4962289, 2.8562985 36.4961922, 2.856176 36.4961808, 2.8558916 36.49618)",2,50,RN 29,Boulevard des martyrs,,
339751826,True,primary,False,26.604000000000003,"LINESTRING (2.8565513 36.4962685, 2.8565275 36.4962111, 2.8565268 36.496148, 2.8565477 36.4960932, 2.8565882 36.4960448)",,,,Rond point Daïra,,roundabout
129224685,True,primary,False,435.66700000000003,"LINESTRING (2.8569711 36.4962911, 2.8569742 36.4964097, 2.8569836 36.4965194, 2.8569982 36.4966448, 2.8570723 36.4967672, 2.8575862 36.4972016, 2.8590948 36.4986282, 2.8598941 36.4993354)",2,50,RN 29,Boulevard Benyamina,,
339751826,True,primary,False,32.687,"LINESTRING (2.8569711 36.4962911, 2.8569333 36.4963253, 2.8568657 36.4963598, 2.8567988 36.4963741, 2.8567184 36.4963711, 2.8566448 36.4963481)",,,,Rond point Daïra,,roundabout
339751826,True,primary,False,7.173,"LINESTRING (2.8570057 36.4962329, 2.8569711 36.4962911)",,,,Rond point Daïra,,roundabout
339751826,True,primary,False,19.815,"LINESTRING (2.8569691 36.4960626, 2.8570016 36.4961127, 2.8570154 36.4961762, 2.8570057 36.4962329)",,,,Rond point Daïra,,roundabout
196751117,True,secondary,False,64.891,"LINESTRING (2.8567083 36.4959867, 2.8568512 36.4958205, 2.8569102 36.4957385, 2.8569531 36.4956221, 2.8569692 36.4955639, 2.8569745 36.4954582)",2,50,,Rue Taleb Abderahmane,,
339751826,True,primary,False,26.241000000000003,"LINESTRING (2.8567083 36.4959867, 2.8567646 36.4959805, 2.8568453 36.49599, 2.8569201 36.4960218, 2.8569691 36.4960626)",,,,Rond point Daïra,,roundabout
339751826,True,primary,False,12.661,"LINESTRING (2.8565882 36.4960448, 2.8566398 36.4960103, 2.8567083 36.4959867)",,,,Rond point Daïra,,roundabout
339751826,True,primary,False,12.296,"LINESTRING (2.8566448 36.4963481, 2.856589 36.4963119, 2.8565513 36.4962685)",,,,Rond point Daïra,,roundabout
185793244,False,tertiary,False,94.34,"LINESTRING (2.8635067 36.5001088, 2.8634003 36.5009529)",,,,,,
185793244,False,tertiary,True,77.831,"LINESTRING (2.8635067 36.5001088, 2.86363 36.4994159)",,,,,,
160374373,False,residential,True,177.008,"LINESTRING (2.8635067 36.5001088, 2.8644849 36.5001996, 2.8651638 36.5002426, 2.8652039 36.500033, 2.8652111 36.5000099, 2.8652211 36.4999949)",,,,,,
345761859,False,residential,True,99.97900000000001,"LINESTRING (2.8579262 36.4997073, 2.8579369 36.499427, 2.8576902 36.4990734, 2.8575617 36.4988868)",,,,,,
353812739,False,residential,False,11.52,"LINESTRING (2.8581491 36.4988621, 2.8580204 36.4988675)",,,,,,
345761859,False,residential,True,27.791,"LINESTRING (2.8575617 36.4988868, 2.8574112 36.4986681)",,,,,,
353812739,False,residential,True,41.058,"LINESTRING (2.8575617 36.4988868, 2.8580204 36.4988675)",,,,,,
345761859,False,residential,False,99.97899999999998,"LINESTRING (2.8575617 36.4988868, 2.8576902 36.4990734, 2.8579369 36.499427, 2.8579262 36.4997073)",,,,,,
353812739,False,residential,False,41.058,"LINESTRING (2.8580204 36.4988675, 2.8575617 36.4988868)",,,,,,
353812739,False,residential,True,11.52,"LINESTRING (2.8580204 36.4988675, 2.8581491 36.4988621)",,,,,,
353812740,False,residential,False,36.958,"LINESTRING (2.8580204 36.4988675, 2.8580287 36.4985352)",,,,,,
353812740,False,residential,True,36.958,"LINESTRING (2.8580287 36.4985352, 2.8580204 36.4988675)",,,,,,
358420617,False,residential,False,60.051,"LINESTRING (2.8580287 36.4985352, 2.8586817 36.4984083)",,,,,,
358420617,False,residential,True,45.094,"LINESTRING (2.8580287 36.4985352, 2.8575384 36.4986307)",,,,,,
185793244,False,tertiary,True,13.264,"LINESTRING (2.8633786 36.5010709, 2.8634003 36.5009529)",,,,,,
353816582,True,primary,False,105.424,"LINESTRING (2.8633786 36.5010709, 2.8623378 36.5006249)",2,50,RN 29,Boulevard Benyamina,,
585471805,True,tertiary,False,11.826,"LINESTRING (2.863442 36.5013223, 2.8634629 36.5013093, 2.8634876 36.5013016, 2.8635139 36.5012997, 2.8635399 36.5013039, 2.8635634 36.5013137)",,,,,,
727662885,True,primary_link,False,28.625,"LINESTRING (2.863442 36.5013223, 2.8634159 36.501242, 2.8633956 36.5011862, 2.8633831 36.5011289, 2.8633786 36.5010709)",,,,,,
129224677,True,residential,False,27.659,"LINESTRING (2.8567521 36.4969208, 2.8567599 36.4967376, 2.8567627 36.4966722)",,,,,,
1163297527,False,residential,False,47.436,"LINESTRING (2.8567521 36.4969208, 2.8566585 36.497111, 2.8565709 36.4973216)",,,,,,
288642836,False,residential,False,48.597,"LINESTRING (2.8642938 36.4946491, 2.8637513 36.4946775)",,,,,,
288642836,False,residential,True,62.068,"LINESTRING (2.8642938 36.4946491, 2.8643454 36.4946451, 2.8642738 36.4941318)",,,,,,
454254057,False,residential,False,181.83800000000002,"LINESTRING (2.8642938 36.4946491, 2.8644514 36.4952306, 2.8646573 36.4957819, 2.8652324 36.4957364)",,,,,,
288642838,False,residential,True,91.319,"LINESTRING (2.8652324 36.4957364, 2.8651138 36.4949207)",,,,,,
288642838,False,residential,False,46.309999999999995,"LINESTRING (2.8652324 36.4957364, 2.865274 36.4960361, 2.8653189 36.4961452)",,,,,,
454254057,False,residential,True,181.83800000000002,"LINESTRING (2.8652324 36.4957364, 2.8646573 36.4957819, 2.8644514 36.4952306, 2.8642938 36.4946491)",,,,,,
129258322,False,secondary,True,13.759,"LINESTRING (2.8608441 36.500178, 2.8608404 36.5000543)",2,40,,Rue 17 Septembre 1956,yes,
456169778,False,residential,False,39.956,"LINESTRING (2.8608441 36.500178, 2.8604044 36.5001133)",,,,,,
456169778,False,residential,True,39.956,"LINESTRING (2.8604044 36.5001133, 2.8608441 36.500178)",,,,,,
129259039,False,residential,False,62.988,"LINESTRING (2.8601759 36.4988162, 2.8598941 36.4993354)",,,,,,
129259039,False,residential,True,9.769,"LINESTRING (2.8601759 36.4988162, 2.8602369 36.4987433)",,,,,,
456169781,False,residential,False,29.84,"LINESTRING (2.8601759 36.4988162, 2.8598491 36.4987614)",,,,,,
456169781,False,residential,True,29.84,"LINESTRING (2.8598491 36.4987614, 2.8601759 36.4988162)",,,,,,
129265665,False,residential,True,101.228,"LINESTRING (2.8574101 36.4977262, 2.8575384 36.4986307)",,,,,,
129265666,False,residential,False,73.511,"LINESTRING (2.8574101 36.4977262, 2.8567205 36.497366)",,,,,,
362848939,False,residential,False,49.904,"LINESTRING (2.8574101 36.4977262, 2.8579683 36.4977183)",,,,,,
458303741,False,residential,True,35.957,"LINESTRING (2.8557022 36.4973841, 2.8558023 36.4970709)",,,,,,
458303742,False,residential,True,32.01,"LINESTRING (2.8556941 36.4981797, 2.8560398 36.4982548)",,,,,,
129266154,False,residential,True,64.207,"LINESTRING (2.8562371 36.4978296, 2.8563717 36.4972624)",,,,,,
458303743,False,residential,False,35.55,"LINESTRING (2.8562371 36.4978296, 2.8558524 36.4977485)",,,,,,
129266154,False,residential,False,54.941,"LINESTRING (2.8562371 36.4978296, 2.8561418 36.4982311, 2.8560398 36.4982548)",,,,,,
458303743,False,residential,True,35.55,"LINESTRING (2.8558524 36.4977485, 2.8562371 36.4978296)",,,,,,
129265261,False,residential,True,47.433,"LINESTRING (2.8560639 36.5000422, 2.8563375 36.5000681, 2.8565889 36.5001032)",,,,,,
458303746,False,residential,False,69.416,"LINESTRING (2.8560639 36.5000422, 2.8560415 36.5001205, 2.8558899 36.5006506)",,,,,,
458303746,False,residential,True,69.416,"LINESTRING (2.8558899 36.5006506, 2.8560415 36.5001205, 2.8560639 36.5000422)",,,,,,
129227009,True,tertiary,False,7.429,"LINESTRING (2.8588521 36.4961823, 2.858769 36.4961813)",,,,,,
129258327,False,residential,False,41.459,"LINESTRING (2.8588521 36.4961823, 2.8588593 36.4958095)",,,,,,
185793240,True,tertiary,False,23.172,"LINESTRING (2.8588521 36.4961823, 2.8591113 36.4961851)",,,,Rue Hadef Mohamed,,
129227009,True,tertiary,False,158.83,"LINESTRING (2.858769 36.4961813, 2.8581982 36.496174, 2.8579202 36.4961754, 2.857465 36.4961778, 2.8573055 36.4961758, 2.8571957 36.4961745, 2.8570057 36.4962329)",,,,,,
458303741,False,residential,False,35.957,"LINESTRING (2.8558023 36.4970709, 2.8557022 36.4973841)",,,,,,
129266155,False,residential,False,124.86099999999999,"LINESTRING (2.8558023 36.4970709, 2.8556553 36.4970362, 2.8554751 36.4969847, 2.8554738 36.4961387)",,,,,,
129266155,False,residential,True,55.181,"LINESTRING (2.8558023 36.4970709, 2.8561017 36.4971761, 2.8563717 36.4972624)",,,,,,
456169779,False,residential,True,24.33,"LINESTRING (2.8591828 36.5006445, 2.8593926 36.5007839)",,,,,,
456169779,False,residential,False,66.64099999999999,"LINESTRING (2.8591828 36.5006445, 2.859068 36.5005683, 2.858943 36.5005072, 2.8587767 36.5004274, 2.858538 36.5003515)",,,,,,
481830782,False,residential,False,70.428,"LINESTRING (2.8591828 36.5006445, 2.8591239 36.5007325, 2.8589629 36.50125)",,,,,,
481830782,False,residential,True,70.428,"LINESTRING (2.8589629 36.50125, 2.8591239 36.5007325, 2.8591828 36.5006445)",,,,,,
185793244,False,tertiary,False,77.831,"LINESTRING (2.86363 36.4994159, 2.8635067 36.5001088)",,,,,,
185793244,False,tertiary,True,35.713,"LINESTRING (2.86363 36.4994159, 2.8636705 36.4991886, 2.8636805 36.4990974)",,,,,,
784678670,False,residential,False,171.14100000000002,"LINESTRING (2.86363 36.4994159, 2.8638695 36.4994323, 2.864186 36.4994609, 2.8642362 36.4994773, 2.8642909 36.4995253, 2.8643487 36.4995611, 2.8643996 36.4995835, 2.8645203 36.4996173, 2.865044 36.4996878, 2.865077 36.4997021, 2.8650936 36.4997194, 2.8651114 36.499745, 2.8652211 36.4999949)",,,,,,
160374373,False,residential,False,177.00799999999998,"LINESTRING (2.8652211 36.4999949, 2.8652111 36.5000099, 2.8652039 36.500033, 2.8651638 36.5002426, 2.8644849 36.5001996, 2.8635067 36.5001088)",,,,,,
784678670,False,residential,True,171.14100000000002,"LINESTRING (2.8652211 36.4999949, 2.8651114 36.499745, 2.8650936 36.4997194, 2.865077 36.4997021, 2.865044 36.4996878, 2.8645203 36.4996173, 2.8643996 36.4995835, 2.8643487 36.4995611, 2.8642909 36.4995253, 2.8642362 36.4994773, 2.864186 36.4994609, 2.8638695 36.4994323, 2.86363 36.4994159)",,,,,,
"[316446895, 129224679]",True,secondary,False,112.358,"LINESTRING (2.857041 36.4950724, 2.8570615 36.4951885, 2.85708 36.4953842, 2.85708 36.4955847, 2.8570269 36.4957193, 2.8569616 36.4958471, 2.8569493 36.4959247, 2.8569691 36.4960626)",2,"['40', '50']",,Rue Taleb Abderahmane,,
129260731,True,residential,False,48.211,"LINESTRING (2.857041 36.4950724, 2.8571413 36.4950598, 2.8572531 36.4950638, 2.8574024 36.4950851, 2.8575637 36.4951381)",,,,,,
1163297526,False,residential,False,18.984,"LINESTRING (2.8565709 36.4973216, 2.8563717 36.4972624)",,,,,,
1163297526,False,residential,True,14.255,"LINESTRING (2.8565709 36.4973216, 2.8567205 36.497366)",,,,,,
1163297527,False,residential,True,47.436,"LINESTRING (2.8565709 36.4973216, 2.8566585 36.497111, 2.8567521 36.4969208)",,,,,,
316045722,False,residential,False,4.295,"LINESTRING (2.8611523 36.4994527, 2.8612003 36.4994545)",,,,,,
316045722,False,residential,True,18.648,"LINESTRING (2.8611523 36.4994527, 2.8609439 36.499445)",,,,,,
"[316045723, 1166271055]",False,residential,True,90.201,"LINESTRING (2.8611523 36.4994527, 2.8611553 36.4989575, 2.861166 36.4989209, 2.8611955 36.4989058, 2.8612462 36.4989012, 2.8614904 36.4989737)",,,,,,
185793240,True,tertiary,False,167.736,"LINESTRING (2.8591113 36.4961851, 2.8609876 36.4962054)",,,,Rue Hadef Mohamed,,
1166271056,False,residential,True,59.12599999999999,"LINESTRING (2.8591113 36.4961851, 2.8591201 36.4958974, 2.8591114 36.4958828, 2.8590967 36.4958602, 2.8590645 36.4958365, 2.8588593 36.4958095)",,,,,,
129258327,False,residential,True,41.459,"LINESTRING (2.8588593 36.4958095, 2.8588521 36.4961823)",,,,,,
"[374102160, 129258327]",False,residential,False,179.185,"LINESTRING (2.8588593 36.4958095, 2.8588736 36.4952908, 2.8594473 36.4952945, 2.8602327 36.4952993)",,,,Rue de la Mosquée,,
1166271056,False,residential,False,59.126,"LINESTRING (2.8588593 36.4958095, 2.8590645 36.4958365, 2.8590967 36.4958602, 2.8591114 36.4958828, 2.8591201 36.4958974, 2.8591113 36.4961851)",,,,,,
28773472,True,primary,False,46.243,"LINESTRING (2.8640105 36.5013178, 2.8635446 36.501137)",2,60,RN 29,Route de Soumâa,,
585471804,True,primary_link,False,45.08,"LINESTRING (2.8640105 36.5013178, 2.8639103 36.5013271, 2.8638127 36.5013476, 2.8637196 36.5013788, 2.8636328 36.5014201, 2.8635541 36.5014708)",,,,,,
289178635,True,tertiary,False,19.174999999999997,"LINESTRING (2.8634661 36.5009791, 2.8635063 36.501028, 2.8635237 36.5010606, 2.8635353 36.5010926, 2.8635446 36.501137)",,,,,,
289178635,True,tertiary,False,17.489,"LINESTRING (2.8635634 36.5013137, 2.8635541 36.5014708)",,,,,,
