osmid,highway,junction,oneway,reversed,length,geometry,maxspeed,ref,lanes,name
31312017,residential,,False,True,71.30799999999999,"LINESTRING (2.9875698 36.7381687, 2.9869602 36.7381451, 2.9867705 36.7381377)",,,,
227830151,residential,,False,False,14.6,"LINESTRING (2.9888982 36.7320465, 2.9888979 36.7321778)",,,,
227830126,residential,,False,True,114.496,"LINESTRING (2.9882501 36.7314021, 2.9884492 36.7310103, 2.9887206 36.730444)",,,,
227830142,residential,,False,False,45.80799999999999,"LINESTRING (2.9882501 36.7314021, 2.9883611 36.7315837, 2.9884347 36.731676, 2.9885337 36.7317372)",,,,
227830142,residential,,False,True,75.23700000000001,"LINESTRING (2.9882501 36.7314021, 2.9880975 36.7311522, 2.987974 36.7309502, 2.9879056 36.7308382, 2.9878789 36.7307944)",,,,
227830126,residential,,False,False,114.496,"LINESTRING (2.9887206 36.730444, 2.9884492 36.7310103, 2.9882501 36.7314021)",,,,
227830142,residential,,False,False,96.49100000000001,"LINESTRING (2.9887206 36.730444, 2.9886066 36.730425, 2.9884052 36.7304197, 2.9883017 36.7304187, 2.9881731 36.7304484, 2.9881354 36.7304671, 2.9879908 36.7306397, 2.98792 36.7307497, 2.9878789 36.7307944)",,,,
227830142,residential,,False,True,171.728,"LINESTRING (2.9887206 36.730444, 2.9888351 36.730463, 2.9889561 36.7304831, 2.9890803 36.7305239, 2.9891029 36.7305632, 2.9890923 36.7306196, 2.9890366 36.7307509, 2.9885775 36.7316862)",,,,
"[783815128, 783815131]",residential,,False,False,143.49399999999997,"LINESTRING (2.9942926 36.7359618, 2.9943994 36.7359049, 2.9944476 36.7358512, 2.9945174 36.7357437, 2.9945804 36.7356137, 2.9947484 36.7354694, 2.9949172 36.7353638, 2.9952812 36.7353383, 2.9953804 36.7353479, 2.9955091 36.7354073)",,,,
1050381821,residential,,False,False,26.317,"LINESTRING (2.9942926 36.7359618, 2.9942384 36.7359765, 2.9940415 36.7360838)",,,,
1050381821,residential,,False,True,30.433999999999997,"LINESTRING (2.9942926 36.7359618, 2.9945308 36.7359523, 2.9946335 36.7359589)",,,,
26322099,secondary,,True,False,125.017,"LINESTRING (2.9931935 36.7363961, 2.9931917 36.7362983, 2.9931846 36.7359176, 2.9931759 36.7353873, 2.9931761 36.7352719)",,CW 111,,
31312017,residential,,False,True,57.152,"LINESTRING (2.9931935 36.7363961, 2.9930375 36.7363955, 2.9925586 36.7364587)",,,,
228255254,residential,,False,True,40.064,"LINESTRING (2.9957848 36.7379759, 2.995336 36.7379974)",,,,
228255277,residential,,False,True,24.911,"LINESTRING (2.9951801 36.737228, 2.9950405 36.7374221)",,,,
228255237,residential,,False,False,190.451,"LINESTRING (2.9951801 36.737228, 2.9951557 36.7372055, 2.9950919 36.7371655, 2.9938004 36.7365368, 2.9940038 36.7361638)",,,,
228255237,residential,,False,True,26.835,"LINESTRING (2.9951801 36.737228, 2.9951992 36.7372536, 2.9952174 36.7373065, 2.9952437 36.7374617)",,,,
1050381818,residential,,False,True,128.149,"LINESTRING (2.9960252 36.7369859, 2.995336 36.7379974)",,,,
228255237,residential,,False,True,56.303,"LINESTRING (2.995336 36.7379974, 2.9954267 36.7384985)",,,,
228255254,residential,,False,False,40.064,"LINESTRING (2.995336 36.7379974, 2.9957848 36.7379759)",,,,
1050381818,residential,,False,False,128.149,"LINESTRING (2.995336 36.7379974, 2.9960252 36.7369859)",,,,
228255237,residential,,False,False,60.133,"LINESTRING (2.995336 36.7379974, 2.9953166 36.7378912, 2.9952437 36.7374617)",,,,
1050381821,residential,,False,True,27.663,"LINESTRING (2.9950973 36.7360119, 2.9953649 36.736138)",,,,
783815129,residential,,False,False,76.846,"LINESTRING (2.9950973 36.7360119, 2.995459 36.7355259, 2.9955091 36.7354073)",,,,
1050381821,residential,,False,False,41.819,"LINESTRING (2.9950973 36.7360119, 2.9949465 36.7359846, 2.9947319 36.7359652, 2.9946335 36.7359589)",,,,
31250747,secondary,,True,False,88.59,"LINESTRING (2.9961154 36.7335346, 2.9959749 36.7336158, 2.9957308 36.7337954, 2.995398 36.7340831)",,CW 116,,
228255237,residential,,False,False,56.303,"LINESTRING (2.9954267 36.7384985, 2.995336 36.7379974)",,,,
228255277,residential,,False,False,168.834,"LINESTRING (2.9954267 36.7384985, 2.9945982 36.7380371, 2.9950405 36.7374221)",,,,
313585901,residential,,False,False,21.087,"LINESTRING (2.9900958 36.7336478, 2.9901481 36.7337383, 2.9901816 36.7338241)",,,,
313585901,residential,,False,True,55.727999999999994,"LINESTRING (2.9900958 36.7336478, 2.9899657 36.7335707, 2.989735 36.7335449, 2.9895044 36.7335468)",,,,
1171781861,road,,False,False,75.782,"LINESTRING (2.9900958 36.7336478, 2.9903517 36.7337173, 2.9906414 36.733756, 2.9909279 36.733756)",,,,
313585901,residential,,False,True,21.087,"LINESTRING (2.9901816 36.7338241, 2.9901481 36.7337383, 2.9900958 36.7336478)",,,,
42850240,residential,,False,True,49.357,"LINESTRING (2.9865746 36.7370773, 2.9870954 36.7369262)",,,,
266335598,secondary,,False,False,119.473,"LINESTRING (2.9865746 36.7370773, 2.9865764 36.737247, 2.9866136 36.7374959, 2.9867252 36.7379292, 2.9867705 36.7381377)",40,CW 116,2,
266335598,secondary,,False,True,498.68299999999994,"LINESTRING (2.9865746 36.7370773, 2.9866241 36.736982, 2.9866757 36.7369263, 2.9868472 36.7368209, 2.9870186 36.7367098, 2.9870842 36.7366554, 2.9871371 36.7365811, 2.9871974 36.7363603, 2.9872685 36.7360103, 2.987319 36.7359142, 2.9873631 36.7358665, 2.9874101 36.7358359, 2.9874691 36.7358134, 2.9875293 36.7358101, 2.987574 36.7358139, 2.987627 36.7358306, 2.9876777 36.7358674, 2.9877093 36.7359085, 2.9877218 36.7359553, 2.9877294 36.7360996, 2.9877385 36.7361683, 2.9877564 36.7362093, 2.9877814 36.7362404, 2.9878148 36.7362576, 2.9878565 36.7362623, 2.9879131 36.7362561, 2.9879739 36.7362361, 2.9880174 36.7362132, 2.9880513 36.7361783, 2.9881499 36.7360377, 2.9882617 36.7359199, 2.9883403 36.735877, 2.9884559 36.7358378, 2.9887571 36.7357838, 2.9888767 36.7357518, 2.9889815 36.7357117, 2.9890818 36.7356463, 2.9891851 36.7355538, 2.989233 36.7354596, 2.9892486 36.7353636, 2.98924 36.7352329, 2.9892486 36.7350266, 2.9893001 36.7348615, 2.9893629 36.7347757, 2.989438 36.7346974, 2.989497 36.7346438)",40,CW 116,2,
389170727,residential,,False,False,57.423,"LINESTRING (2.9900625 36.7325729, 2.9900811 36.7330891)",,,,
227830142,residential,,False,False,75.237,"LINESTRING (2.9878789 36.7307944, 2.9879056 36.7308382, 2.987974 36.7309502, 2.9880975 36.7311522, 2.9882501 36.7314021)",,,,
227830142,residential,,False,True,96.491,"LINESTRING (2.9878789 36.7307944, 2.98792 36.7307497, 2.9879908 36.7306397, 2.9881354 36.7304671, 2.9881731 36.7304484, 2.9883017 36.7304187, 2.9884052 36.7304197, 2.9886066 36.730425, 2.9887206 36.730444)",,,,
1171781859,road,,False,False,16.167,"LINESTRING (2.9951068 36.7338225, 2.9950651 36.733964)",,,,
26322137,secondary,,True,False,366.70300000000003,"LINESTRING (2.9930837 36.732988, 2.9930142 36.7327985, 2.9928856 36.7322665, 2.992738 36.7317002, 2.9926576 36.7313812, 2.9925724 36.7311003, 2.9923143 36.7305442, 2.9919705 36.729823)",,CW 111,2,
26322140,secondary,roundabout,True,False,25.963,"LINESTRING (2.9930837 36.732988, 2.9931125 36.7329659, 2.9931727 36.732938, 2.9932174 36.7329314, 2.9932628 36.7329345, 2.9933054 36.7329472, 2.9933424 36.7329684)",30,,,
"[783815128, 783815131]",residential,,False,True,143.494,"LINESTRING (2.9955091 36.7354073, 2.9953804 36.7353479, 2.9952812 36.7353383, 2.9949172 36.7353638, 2.9947484 36.7354694, 2.9945804 36.7356137, 2.9945174 36.7357437, 2.9944476 36.7358512, 2.9943994 36.7359049, 2.9942926 36.7359618)",,,,
783815129,residential,,False,True,76.846,"LINESTRING (2.9955091 36.7354073, 2.995459 36.7355259, 2.9950973 36.7360119)",,,,
227830142,residential,,False,True,6.884,"LINESTRING (2.9885775 36.7316862, 2.9885337 36.7317372)",,,,
"[31251000, 1171781856]",residential,,False,"[False, True]",228.47,"LINESTRING (2.9885775 36.7316862, 2.9888093 36.7316456, 2.9890089 36.7316416, 2.9890356 36.7316352, 2.9890584 36.7316263, 2.9890728 36.7316118, 2.9891425 36.7314624, 2.9892592 36.7312123, 2.989458 36.7308968, 2.9895593 36.7307825, 2.9896304 36.7306094, 2.989654 36.7304842, 2.9896572 36.7304649, 2.9896519 36.730446, 2.989639 36.7304302, 2.9896202 36.7304188, 2.9895977 36.7304132, 2.9892046 36.7303647)",,,,
227830142,residential,,False,False,171.728,"LINESTRING (2.9885775 36.7316862, 2.9890366 36.7307509, 2.9890923 36.7306196, 2.9891029 36.7305632, 2.9890803 36.7305239, 2.9889561 36.7304831, 2.9888351 36.730463, 2.9887206 36.730444)",,,,
1050381822,residential,roundabout,True,False,24.997,"LINESTRING (2.9938664 36.7361223, 2.993869 36.7360774, 2.9939041 36.7360423, 2.9939582 36.7360304, 2.9940107 36.7360462, 2.9940415 36.7360838)",,,,
1050381823,residential,,False,False,54.091,"LINESTRING (2.9938664 36.7361223, 2.9935579 36.7362808, 2.9933178 36.7362926)",,,,
1050381821,residential,,False,True,26.317,"LINESTRING (2.9940415 36.7360838, 2.9942384 36.7359765, 2.9942926 36.7359618)",,,,
1050381822,residential,roundabout,True,False,10.0,"LINESTRING (2.9940415 36.7360838, 2.9940389 36.7361287, 2.9940038 36.7361638)",,,,
228255237,residential,,False,True,190.451,"LINESTRING (2.9940038 36.7361638, 2.9938004 36.7365368, 2.9950919 36.7371655, 2.9951557 36.7372055, 2.9951801 36.737228)",,,,
1050381822,residential,roundabout,True,False,14.992,"LINESTRING (2.9940038 36.7361638, 2.9939497 36.7361757, 2.9938972 36.7361598, 2.9938664 36.7361223)",,,,
1171781845,road,,False,False,18.635,"LINESTRING (2.9952437 36.7374617, 2.9950405 36.7374221)",,,,
228255237,residential,,False,False,26.835,"LINESTRING (2.9952437 36.7374617, 2.9952174 36.7373065, 2.9951992 36.7372536, 2.9951801 36.737228)",,,,
228255237,residential,,False,True,60.133,"LINESTRING (2.9952437 36.7374617, 2.9953166 36.7378912, 2.995336 36.7379974)",,,,
31312017,residential,,False,True,14.102,"LINESTRING (2.9904769 36.7376737, 2.9904029 36.7377858)",,,,
1171781844,road,,False,False,13.666,"LINESTRING (2.9904769 36.7376737, 2.9903824 36.7375769)",,,,
31312017,residential,,False,False,137.682,"LINESTRING (2.9904769 36.7376737, 2.9905739 36.7375269, 2.9909158 36.7369128, 2.9910755 36.7367807, 2.9913044 36.7366672)",,,,
1171781847,road,,False,False,38.949,"LINESTRING (2.9956979 36.7360781, 2.9954832 36.736005, 2.9953649 36.736138)",,,,
"[42850248, 1171781852]","['residential', 'road']",,False,False,71.129,"LINESTRING (2.9898685 36.7373576, 2.9898511 36.7374405, 2.9899311 36.7379924)",,,,
1171781863,road,,False,True,33.466,"LINESTRING (2.9948099 36.7356932, 2.9946335 36.7359589)",,,,
1050381821,residential,,False,False,27.663,"LINESTRING (2.9953649 36.736138, 2.9950973 36.7360119)",,,,
1171781847,road,,False,True,38.949,"LINESTRING (2.9953649 36.736138, 2.9954832 36.736005, 2.9956979 36.7360781)",,,,
42850239,residential,,False,False,23.3,"LINESTRING (2.9903824 36.7375769, 2.9904029 36.7377858)",,,,
1171781844,road,,False,True,13.666,"LINESTRING (2.9903824 36.7375769, 2.9904769 36.7376737)",,,,
"[1171781853, 42850239]","['residential', 'road']",,False,True,35.533,"LINESTRING (2.9903824 36.7375769, 2.990369 36.7374405, 2.990346 36.7372587)",,,,
228255277,residential,,False,False,24.911,"LINESTRING (2.9950405 36.7374221, 2.9951801 36.737228)",,,,
1171781845,road,,False,True,18.635,"LINESTRING (2.9950405 36.7374221, 2.9952437 36.7374617)",,,,
228255277,residential,,False,True,168.834,"LINESTRING (2.9950405 36.7374221, 2.9945982 36.7380371, 2.9954267 36.7384985)",,,,
1171781848,road,,False,True,41.425,"LINESTRING (2.9907917 36.735872, 2.991068 36.7355724)",,,,
"[1171781853, 42850239]","['residential', 'road']",,False,False,35.533,"LINESTRING (2.990346 36.7372587, 2.990369 36.7374405, 2.9903824 36.7375769)",,,,
1171781863,road,,False,False,33.466,"LINESTRING (2.9946335 36.7359589, 2.9948099 36.7356932)",,,,
1050381821,residential,,False,False,30.433999999999997,"LINESTRING (2.9946335 36.7359589, 2.9945308 36.7359523, 2.9942926 36.7359618)",,,,
1050381821,residential,,False,True,41.819,"LINESTRING (2.9946335 36.7359589, 2.9947319 36.7359652, 2.9949465 36.7359846, 2.9950973 36.7360119)",,,,
"[31312241, 1171781865]","['residential', 'road']",,False,False,102.15299999999999,"LINESTRING (2.9925197 36.7350936, 2.9924725 36.7352307, 2.9918949 36.7358541)",,,,
227830151,residential,,False,False,24.318,"LINESTRING (2.9888979 36.7321778, 2.9888974 36.7323965)",,,,
227830151,residential,,False,True,14.6,"LINESTRING (2.9888979 36.7321778, 2.9888982 36.7320465)",,,,
1171781860,road,,False,False,14.601,"LINESTRING (2.9888979 36.7321778, 2.9887564 36.7321116)",,,,
31312187,residential,,False,False,31.479,"LINESTRING (2.991068 36.7355724, 2.9913834 36.7356999)",,,,
1171781848,road,,False,False,41.425,"LINESTRING (2.991068 36.7355724, 2.9907917 36.735872)",,,,
31312187,residential,,False,True,237.08800000000002,"LINESTRING (2.991068 36.7355724, 2.990986 36.7355393, 2.9908714 36.7354746, 2.9905707 36.7350277, 2.9905765 36.734972, 2.9909243 36.7345134, 2.9910146 36.7344742, 2.9913562 36.7343605, 2.9916149 36.73433, 2.9919209 36.7342509)",,,,
"[31312668, 1171781862]","['residential', 'road']",,False,False,95.945,"LINESTRING (2.9863484 36.7325905, 2.9864648 36.7326408, 2.9874062 36.732701)",,,,
227830141,residential,,False,False,23.531,"LINESTRING (2.9909279 36.733756, 2.9909033 36.7339667)",,,,
227830141,residential,,False,True,19.41,"LINESTRING (2.9909279 36.733756, 2.9909482 36.7335822)",,,,
1171781861,road,,False,True,75.782,"LINESTRING (2.9909279 36.733756, 2.9906414 36.733756, 2.9903517 36.7337173, 2.9900958 36.7336478)",,,,
"[1171781856, 31251000]",residential,,False,"[False, True]",228.47000000000003,"LINESTRING (2.9892046 36.7303647, 2.9895977 36.7304132, 2.9896202 36.7304188, 2.989639 36.7304302, 2.9896519 36.730446, 2.9896572 36.7304649, 2.989654 36.7304842, 2.9896304 36.7306094, 2.9895593 36.7307825, 2.989458 36.7308968, 2.9892592 36.7312123, 2.9891425 36.7314624, 2.9890728 36.7316118, 2.9890584 36.7316263, 2.9890356 36.7316352, 2.9890089 36.7316416, 2.9888093 36.7316456, 2.9885775 36.7316862)",,,,
227830158,residential,,False,False,62.023,"LINESTRING (2.9957872 36.731831, 2.9954252 36.7313546)",,,,
