osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,bridge,junction,tunnel,access,est_width
"[118979721, 270569403]",False,,Veitshöchheimer Straße,residential,30,False,102.732,"LINESTRING (11.0188376 49.5303969, 11.018729 49.5308891, 11.0186 49.5310405, 11.0185244 49.5311291, 11.0183568 49.5312358)",,,,,,,
118979721,False,,Veitshöchheimer Straße,residential,30,True,116.84299999999999,"LINESTRING (11.0188376 49.5303969, 11.0188563 49.5303216, 11.0188915 49.5301763, 11.0189445 49.5299247, 11.0189822 49.5297454, 11.0190272 49.5295633, 11.0190605 49.5293786, 11.0190645 49.5293566)",,,,,,,
23374130,False,,Bad Kissinger Straße,residential,30,False,57.908,"LINESTRING (11.0195869 49.530439, 11.0203874 49.5304746)",,,,,,,
"[24067941, 24067919]",False,,"['Kitzinger Straße', 'Gerolzhofener Straße']",residential,30,"[False, True]",306.634,"LINESTRING (11.0195869 49.530439, 11.0195512 49.5306896, 11.0195029 49.5307908, 11.0193996 49.5309041, 11.0189247 49.5312096, 11.018894 49.5312662, 11.0189158 49.5313284, 11.019172 49.5315533, 11.0192246 49.5315779, 11.0192974 49.5315781, 11.019356 49.5315575, 11.0194118 49.5315181, 11.019648 49.5313511, 11.01971 49.5313073, 11.019886 49.5311733, 11.0199802 49.5310912, 11.0200608 49.5310211, 11.0200945 49.5309917, 11.0202219 49.5308538, 11.0202783 49.5307602, 11.0203074 49.5307119, 11.0203222 49.530668, 11.0203874 49.5304746)",,,,,,,
"[24067919, 24067999]",False,,"['Mellrichstädter Straße', 'Kitzinger Straße']",residential,30,True,214.62199999999999,"LINESTRING (11.0195869 49.530439, 11.0196475 49.5301797, 11.0200337 49.5296824, 11.0200907 49.5296616, 11.0204717 49.5296822, 11.0205254 49.5297, 11.0205288 49.5297814, 11.0204424 49.5302974, 11.0203874 49.5304746)",,,,,,,
23374130,False,,Bad Kissinger Straße,residential,30,True,54.28,"LINESTRING (11.0195869 49.530439, 11.0188376 49.5303969)",,,,,,,
23374130,False,,Bad Kissinger Straße,residential,30,True,57.908,"LINESTRING (11.0203874 49.5304746, 11.0195869 49.530439)",,,,,,,
"[24067999, 24067919]",False,,"['Mellrichstädter Straße', 'Kitzinger Straße']",residential,30,False,214.622,"LINESTRING (11.0203874 49.5304746, 11.0204424 49.5302974, 11.0205288 49.5297814, 11.0205254 49.5297, 11.0204717 49.5296822, 11.0200907 49.5296616, 11.0200337 49.5296824, 11.0196475 49.5301797, 11.0195869 49.530439)",,,,,,,
"[24067941, 24067919]",False,,"['Kitzinger Straße', 'Gerolzhofener Straße']",residential,30,"[False, True]",306.63399999999996,"LINESTRING (11.0203874 49.5304746, 11.0203222 49.530668, 11.0203074 49.5307119, 11.0202783 49.5307602, 11.0202219 49.5308538, 11.0200945 49.5309917, 11.0200608 49.5310211, 11.0199802 49.5310912, 11.019886 49.5311733, 11.01971 49.5313073, 11.019648 49.5313511, 11.0194118 49.5315181, 11.019356 49.5315575, 11.0192974 49.5315781, 11.0192246 49.5315779, 11.019172 49.5315533, 11.0189158 49.5313284, 11.018894 49.5312662, 11.0189247 49.5312096, 11.0193996 49.5309041, 11.0195029 49.5307908, 11.0195512 49.5306896, 11.0195869 49.530439)",,,,,,,
23374147,False,,Ochsenfurter Straße,residential,30,True,95.039,"LINESTRING (11.0150198 49.5296069, 11.0147807 49.5304474)",,,,,,,
23374147,False,,Ochsenfurter Straße,residential,30,False,80.73599999999999,"LINESTRING (11.0150198 49.5296069, 11.0152611 49.5293072, 11.0156741 49.5290268)",,,,,,,
129016210,False,,Georg-Horner-Straße,residential,30,False,105.97,"LINESTRING (11.0150198 49.5296069, 11.0137853 49.5294477, 11.0135757 49.5294444)",,,,,,,
129016210,False,,Georg-Horner-Straße,residential,30,True,57.733999999999995,"LINESTRING (11.0150198 49.5296069, 11.0154985 49.529856, 11.01567 49.5299034)",,,,,,,
145160535,False,,Quellweg,residential,30,True,38.645,"LINESTRING (11.0156741 49.5290268, 11.0160747 49.5292574)",,,,,,,
23374147,False,,Ochsenfurter Straße,residential,30,True,80.73599999999999,"LINESTRING (11.0156741 49.5290268, 11.0152611 49.5293072, 11.0150198 49.5296069)",,,,,,,
145160535,False,,Quellweg,residential,30,False,149.089,"LINESTRING (11.0156741 49.5290268, 11.0148558 49.5285051, 11.0142481 49.5280579)",,,,,,,
23374162,False,,Simon-Schöffel-Straße,residential,30,True,59.056,"LINESTRING (11.012936 49.5328222, 11.0122324 49.5330934)",,,,,,,
24894784,False,,Adolf-von-Harleß-Straße,living_street,,True,54.586,"LINESTRING (11.012936 49.5328222, 11.0131395 49.5330543, 11.0132723 49.5332609)",,,,,,,
44108507,False,,Simon-Schöffel-Straße,living_street,,False,253.09199999999998,"LINESTRING (11.012936 49.5328222, 11.0133484 49.532689, 11.0135865 49.5326436, 11.0137048 49.5326445, 11.0137803 49.5326673, 11.0138717 49.5326768, 11.0142093 49.5327589, 11.0143374 49.5327421, 11.0143862 49.5327506, 11.0147048 49.5328872, 11.0148459 49.5329669, 11.0149041 49.5330124, 11.014933 49.5330599, 11.0150018 49.5334427, 11.0149625 49.5334922, 11.0150255 49.5338429)",,,,,,,
126066196,True,2,Eichendorffstraße,secondary,50,False,38.703,"LINESTRING (11.1343413 49.4720538, 11.1344875 49.4719572, 11.1345689 49.4718903, 11.134597 49.4718656, 11.1346745 49.4717832)",,,,,,,
377447058,False,2,Eichendorffstraße,secondary,50,True,17.676000000000002,"LINESTRING (11.1343413 49.4720538, 11.134298 49.4720705, 11.1341256 49.4721287)",,,,,,,
23392428,False,,Felsenstraße,residential,30,False,144.872,"LINESTRING (11.0122301 49.4203832, 11.0126321 49.4200466, 11.0128374 49.4197963, 11.0130158 49.4195406, 11.0131861 49.4192488)",4,,,,,,
23392428,False,,Felsenstraße,residential,30,True,34.919,"LINESTRING (11.0122301 49.4203832, 11.0121192 49.420501, 11.0120626 49.4206002, 11.0120678 49.4206702)",4,,,,,,
23415269,False,,Felsenstraße,residential,,False,81.185,"LINESTRING (11.0122301 49.4203832, 11.012461 49.4204171, 11.0129198 49.4204469, 11.0131117 49.4205077, 11.0132371 49.4206182)",,,,,,,
23392406,False,,Meinetsbergerweg,residential,30,False,162.476,"LINESTRING (11.0131861 49.4192488, 11.014496 49.4196882, 11.014921 49.4199244, 11.0150738 49.4200213)",4,,,,,,
23392428,False,,Felsenstraße,residential,30,True,144.872,"LINESTRING (11.0131861 49.4192488, 11.0130158 49.4195406, 11.0128374 49.4197963, 11.0126321 49.4200466, 11.0122301 49.4203832)",4,,,,,,
1086022952,False,,Felsenstraße,residential,30,False,142.298,"LINESTRING (11.0131861 49.4192488, 11.013411 49.4186904, 11.0134786 49.4185783, 11.0135655 49.4184615, 11.0136571 49.4183522, 11.0137476 49.4182604, 11.0138406 49.4181822, 11.0139699 49.4180968)",4,,,,,,
1086022952,False,,Felsenstraße,residential,30,True,142.298,"LINESTRING (11.0139699 49.4180968, 11.0138406 49.4181822, 11.0137476 49.4182604, 11.0136571 49.4183522, 11.0135655 49.4184615, 11.0134786 49.4185783, 11.013411 49.4186904, 11.0131861 49.4192488)",4,,,,,,
23392406,False,,Meinetsbergerweg,residential,30,True,162.476,"LINESTRING (11.0150738 49.4200213, 11.014921 49.4199244, 11.014496 49.4196882, 11.0131861 49.4192488)",4,,,,,,
"[23392424, 23392423]",False,,"['Froescheisweg', 'Kurzweg']",residential,30,False,99.106,"LINESTRING (11.0150738 49.4200213, 11.0154585 49.4197599, 11.0161608 49.4200274)",,,,,,,
"[23392407, 23392423]",False,,"['Kurzweg', 'Jenigweg']",residential,30,True,82.528,"LINESTRING (11.0150738 49.4200213, 11.0148642 49.4201502, 11.0153972 49.420583)",5.6,,,,,,
23392409,False,,Portweg,residential,30,True,82.87,"LINESTRING (11.0153972 49.420583, 11.0161608 49.4200274)",,,,,,,
"[23392423, 23392407]",False,,"['Kurzweg', 'Jenigweg']",residential,30,False,82.528,"LINESTRING (11.0153972 49.420583, 11.0148642 49.4201502, 11.0150738 49.4200213)",5.6,,,,,,
23392407,False,,Jenigweg,residential,30,True,64.263,"LINESTRING (11.0153972 49.420583, 11.0155732 49.4207307, 11.0156846 49.420806, 11.0160014 49.4210051)",5.6,,,,,,
23392407,False,,Jenigweg,residential,30,True,40.376,"LINESTRING (11.0160014 49.4210051, 11.0164018 49.4212581)",5.6,,,,,,
884156569,False,,Staedtlerweg,residential,30,True,111.581,"LINESTRING (11.0160014 49.4210051, 11.0170453 49.4202663)",,,,,,,
23392407,False,,Jenigweg,residential,30,False,64.263,"LINESTRING (11.0160014 49.4210051, 11.0156846 49.420806, 11.0155732 49.4207307, 11.0153972 49.420583)",5.6,,,,,,
23392407,False,,Jenigweg,residential,30,False,40.376,"LINESTRING (11.0164018 49.4212581, 11.0160014 49.4210051)",5.6,,,,,,
269870580,True,2,Gebersdorfer Straße,secondary,50,False,100.105,"LINESTRING (11.0164018 49.4212581, 11.0163394 49.4213051, 11.0159262 49.4216006, 11.0155138 49.4218287, 11.0154124 49.4218848)",,St 2407,,,,,
23392409,False,,Portweg,residential,30,False,82.87,"LINESTRING (11.0161608 49.4200274, 11.0153972 49.420583)",,,,,,,
23392424,False,,Froescheisweg,residential,30,False,69.718,"LINESTRING (11.0161608 49.4200274, 11.0163967 49.4201147, 11.0167088 49.4202108, 11.0170453 49.4202663)",,,,,,,
"[23392424, 23392423]",False,,"['Froescheisweg', 'Kurzweg']",residential,30,True,99.106,"LINESTRING (11.0161608 49.4200274, 11.0154585 49.4197599, 11.0150738 49.4200213)",,,,,,,
884156569,False,,Staedtlerweg,residential,30,False,111.581,"LINESTRING (11.0170453 49.4202663, 11.0160014 49.4210051)",,,,,,,
23392424,False,,Froescheisweg,residential,30,False,40.726,"LINESTRING (11.0170453 49.4202663, 11.0171524 49.4202921, 11.0174863 49.4204872)",,,,,,,
23392424,False,,Froescheisweg,residential,30,True,69.718,"LINESTRING (11.0170453 49.4202663, 11.0167088 49.4202108, 11.0163967 49.4201147, 11.0161608 49.4200274)",,,,,,,
269870580,True,2,Gebersdorfer Straße,secondary,50,False,116.196,"LINESTRING (11.0174863 49.4204872, 11.0164018 49.4212581)",,St 2407,,,,,
23392424,False,,Froescheisweg,residential,30,True,40.726,"LINESTRING (11.0174863 49.4204872, 11.0171524 49.4202921, 11.0170453 49.4202663)",,,,,,,
23392428,False,,Felsenstraße,residential,30,False,280.622,"LINESTRING (11.0124782 49.4231278, 11.0123884 49.4230104, 11.0123413 49.4228711, 11.0123397 49.4227381, 11.0124342 49.4222074, 11.0124538 49.4220974, 11.0125036 49.4218181, 11.012488 49.4216154, 11.0124794 49.4215203, 11.0124411 49.4214202, 11.0121414 49.420844, 11.0120878 49.4207502, 11.0120678 49.4206702)",4,,,,,,
26602713,False,,Wörnitzstraße,residential,30,False,259.792,"LINESTRING (11.0124782 49.4231278, 11.0125663 49.4232571, 11.0126877 49.4233398, 11.0137761 49.4236881, 11.014898 49.4240567, 11.0151111 49.4241261, 11.0155496 49.424269)",,,,,,,
"[269870577, 1156770866]",False,2,Gebersdorfer Straße,secondary,"['30', '50']",False,253.805,"LINESTRING (11.0124782 49.4231278, 11.0127601 49.423045, 11.0131903 49.4228946, 11.0139173 49.4225772, 11.0144404 49.4223489, 11.0144933 49.4223258, 11.0146813 49.4222355, 11.0154124 49.4218848)",,St 2407,,,,,
"[269870577, 31682825, 789222182, 789222183]",False,2,Gebersdorfer Straße,secondary,"['30', '50']",True,240.07800000000003,"LINESTRING (11.0124782 49.4231278, 11.0122677 49.4231747, 11.0120559 49.4232782, 11.0118811 49.423412, 11.0116871 49.4236662, 11.011536 49.423782, 11.0114037 49.4238425, 11.0112286 49.4238936, 11.010918 49.4239937, 11.0107779 49.4240336, 11.0104743 49.4241196, 11.010355 49.4241541, 11.0100423 49.4242498, 11.0098665 49.4243479)",,St 2407,,,,,
23440496,False,,Wörnitzstraße,residential,,False,290.955,"LINESTRING (11.0155496 49.424269, 11.0165309 49.4245933, 11.0178299 49.4250557, 11.018165 49.4251908, 11.0184414 49.4252887, 11.0190923 49.425507)",,,,,,,
26602712,False,,Wörnitzstraße,residential,30,False,79.524,"LINESTRING (11.0155496 49.424269, 11.0159119 49.4242775, 11.0166295 49.4243867)",,,,,,,
26602713,False,,Wörnitzstraße,residential,30,True,259.79200000000003,"LINESTRING (11.0155496 49.424269, 11.0151111 49.4241261, 11.014898 49.4240567, 11.0137761 49.4236881, 11.0126877 49.4233398, 11.0125663 49.4232571, 11.0124782 49.4231278)",,,,,,,
26602712,False,,Wörnitzstraße,residential,30,False,37.897,"LINESTRING (11.0166295 49.4243867, 11.017141 49.4244606)",,,,,,,
"[23392411, 23392435]",False,,"['Faberstraße', 'Kuglerstraße']",living_street,,False,314.161,"LINESTRING (11.0166295 49.4243867, 11.0166313 49.4243568, 11.0166819 49.4235582, 11.0167016 49.4228175, 11.016238 49.4225016, 11.0158344 49.4222265, 11.0154124 49.4218848)",,,,,,,
26602712,False,,Wörnitzstraße,residential,30,True,79.524,"LINESTRING (11.0166295 49.4243867, 11.0159119 49.4242775, 11.0155496 49.424269)",,,,,,,
23392413,False,,Glafeystraße,residential,,False,55.538,"LINESTRING (11.0078443 49.4256033, 11.0076466 49.4255077, 11.007232 49.4253019)",,,,,,,
24557636,False,,Gebersdorfer Straße,secondary,50,False,130.579,"LINESTRING (11.0078443 49.4256033, 11.0084097 49.4251955, 11.0084391 49.4251743, 11.0086344 49.4250334, 11.009028 49.4247171)",,St 2407,,,,,
24557636,False,,Gebersdorfer Straße,secondary,50,True,123.916,"LINESTRING (11.0078443 49.4256033, 11.007508 49.4258614, 11.0071611 49.426172, 11.006906 49.426441, 11.0068446 49.4265058)",,St 2407,,,,,
24557636,False,,Gebersdorfer Straße,secondary,50,False,123.916,"LINESTRING (11.0068446 49.4265058, 11.006906 49.426441, 11.0071611 49.426172, 11.007508 49.4258614, 11.0078443 49.4256033)",,St 2407,,,,,
"[1079433313, 24557636]",False,,Gebersdorfer Straße,secondary,50,True,297.9680000000001,"LINESTRING (11.0068446 49.4265058, 11.0067095 49.42672, 11.0066324 49.4268723, 11.0065009 49.427185, 11.0063212 49.4277987, 11.0061781 49.4280585, 11.0061034 49.4281942, 11.0058802 49.4285179, 11.0056742 49.4287077, 11.0053436 49.4289603)",,St 2407,,,,,
47361046,False,,Neumühlweg,residential,30,True,256.377,"LINESTRING (11.0068446 49.4265058, 11.0066537 49.4265416, 11.0056093 49.4271096, 11.0053395 49.4272563, 11.0050206 49.4274473, 11.0049521 49.4274883, 11.0045466 49.4277312, 11.0041382 49.4279759)",,,,,,,
23392412,False,,Neumühlweg,residential,30,False,68.061,"LINESTRING (11.0041382 49.4279759, 11.0047897 49.4284176)",,,,,,,
47361046,False,,Neumühlweg,residential,30,False,256.37699999999995,"LINESTRING (11.0041382 49.4279759, 11.0045466 49.4277312, 11.0049521 49.4274883, 11.0050206 49.4274473, 11.0053395 49.4272563, 11.0056093 49.4271096, 11.0066537 49.4265416, 11.0068446 49.4265058)",,,,,,,
"[28101304, 47361047]",False,,Neumühlweg,residential,30,True,624.619,"LINESTRING (11.0041382 49.4279759, 11.0038031 49.4281048, 11.0035249 49.4281893, 11.0030524 49.4282816, 11.0025741 49.4283513, 11.0019211 49.4285104, 11.0016293 49.4286053, 11.0013031 49.4287449, 11.000977 49.4289068, 10.9999493 49.4297052, 10.9994607 49.4299272, 10.9982224 49.4306375, 10.9975475 49.4310493, 10.9972866 49.4312099)",,,,,,,
"[23392432, 23392430]",False,,"['Windsheimer Straße', 'Windsbacher Straße']",residential,30,False,285.838,"LINESTRING (10.9972866 49.4312099, 10.9978065 49.4314905, 10.9981839 49.4312752, 10.9983971 49.4311652, 10.9986973 49.4310416, 10.9991399 49.4308748, 10.9993764 49.4307888, 10.999662 49.4306575, 10.9998822 49.4305425, 11.0004242 49.4302217)",,,,,,,
"[28101304, 47361047]",False,,Neumühlweg,residential,30,False,624.6189999999999,"LINESTRING (10.9972866 49.4312099, 10.9975475 49.4310493, 10.9982224 49.4306375, 10.9994607 49.4299272, 10.9999493 49.4297052, 11.000977 49.4289068, 11.0013031 49.4287449, 11.0016293 49.4286053, 11.0019211 49.4285104, 11.0025741 49.4283513, 11.0030524 49.4282816, 11.0035249 49.4281893, 11.0038031 49.4281048, 11.0041382 49.4279759)",,,,,,,
"[28101304, 28100271, 28101303]",False,,Neumühlweg,"['living_street', 'residential']",30,True,313.15000000000003,"LINESTRING (10.9972866 49.4312099, 10.9971886 49.4312652, 10.9965604 49.4317295, 10.9961533 49.4320216, 10.9956898 49.4324235, 10.9949815 49.4329694, 10.9949087 49.4330265, 10.9948549 49.4330687, 10.9944926 49.4333585)",,,,,,,
23392432,False,,Windsheimer Straße,residential,30,False,309.561,"LINESTRING (11.0004242 49.4302217, 11.0008619 49.4299218, 11.0011092 49.4297523, 11.0016699 49.4294121, 11.0020777 49.4291862, 11.0023949 49.4290372, 11.0024638 49.4290111, 11.0026714 49.4289325, 11.0027622 49.4289124, 11.0028996 49.4289179, 11.0030371 49.4289736, 11.0037272 49.4293247)",,,,,,,
"[23392432, 23392430]",False,,"['Windsheimer Straße', 'Windsbacher Straße']",residential,30,True,285.83799999999997,"LINESTRING (11.0004242 49.4302217, 10.9998822 49.4305425, 10.999662 49.4306575, 10.9993764 49.4307888, 10.9991399 49.4308748, 10.9986973 49.4310416, 10.9983971 49.4311652, 10.9981839 49.4312752, 10.9978065 49.4314905, 10.9972866 49.4312099)",,,,,,,
24988264,False,,Hohenecker Weg,residential,30,False,97.047,"LINESTRING (11.0004242 49.4302217, 11.0006246 49.430402, 11.0008096 49.4305685, 11.0009798 49.4307217, 11.0012102 49.4309291)",,,,,,,
23392432,False,,Windsheimer Straße,residential,30,True,62.475,"LINESTRING (11.0044239 49.4296569, 11.0037272 49.4293247)",,,,,,,
1079433313,False,,Gebersdorfer Straße,secondary,50,False,102.097,"LINESTRING (11.0044239 49.4296569, 11.0050865 49.4291551, 11.0053436 49.4289603)",,St 2407,,,,,
1079433314,False,2,Gebersdorfer Straße,secondary,50,True,267.54699999999997,"LINESTRING (11.0044239 49.4296569, 11.0041 49.4299051, 11.0033623 49.4304582, 11.0026876 49.430975, 11.0020137 49.4314823)",,St 2407,,,,,
23415274,False,,Bibertstraße,residential,30,False,105.961,"LINESTRING (11.0053436 49.4289603, 11.0064751 49.4295657)",,,,,,,
"[1079433313, 24557636]",False,,Gebersdorfer Straße,secondary,50,False,297.96799999999996,"LINESTRING (11.0053436 49.4289603, 11.0056742 49.4287077, 11.0058802 49.4285179, 11.0061034 49.4281942, 11.0061781 49.4280585, 11.0063212 49.4277987, 11.0065009 49.427185, 11.0066324 49.4268723, 11.0067095 49.42672, 11.0068446 49.4265058)",,St 2407,,,,,
1079433313,False,,Gebersdorfer Straße,secondary,50,True,102.097,"LINESTRING (11.0053436 49.4289603, 11.0050865 49.4291551, 11.0044239 49.4296569)",,St 2407,,,,,
23392412,False,,Neumühlweg,residential,30,True,68.061,"LINESTRING (11.0047897 49.4284176, 11.0041382 49.4279759)",,,,,,,
23392413,False,,Glafeystraße,residential,,False,32.445,"LINESTRING (11.007232 49.4253019, 11.0069185 49.4250932)",,,,,,,
23392413,False,,Glafeystraße,residential,,True,55.538,"LINESTRING (11.007232 49.4253019, 11.0076466 49.4255077, 11.0078443 49.4256033)",,,,,,,
23392414,False,,Dürschingerstraße,residential,,False,88.261,"LINESTRING (11.007232 49.4253019, 11.0068234 49.4256038, 11.0066188 49.4257216, 11.0064914 49.4257524, 11.0062995 49.4257646)",,,,,,,
23392413,False,,Glafeystraße,residential,,True,32.445,"LINESTRING (11.0069185 49.4250932, 11.007232 49.4253019)",,,,,,,
60132122,False,,Kornburger Hauptstraße,secondary,50,True,4.226,"LINESTRING (11.0996994 49.3526176, 11.0997005 49.3525796)",,St 2406,,,,,
145042460,False,,Keilstraße,residential,30,False,93.922,"LINESTRING (11.0996994 49.3526176, 11.0990933 49.3525616, 11.098414 49.3525067)",,,,,,,
359983014,False,,Kornburger Hauptstraße,secondary,30,False,115.13499999999999,"LINESTRING (11.0996994 49.3526176, 11.0996656 49.353007, 11.0996586 49.3531249, 11.0995756 49.3535547, 11.0995576 49.3536482)",,St 2406,,,,,
37974655,False,,Kornburger Hauptstraße,secondary,30,True,7.436,"LINESTRING (11.0996287 49.3555184, 11.0995922 49.3554559)",,St 2406,,,,,
37974655,False,,Kornburger Hauptstraße,secondary,30,False,91.34299999999999,"LINESTRING (11.0996287 49.3555184, 11.0996892 49.3556506, 11.0996994 49.3557375, 11.0996972 49.3558083, 11.0996758 49.3558807, 11.0996348 49.3559453, 11.0995502 49.3560151, 11.0993557 49.356077, 11.0991343 49.356125)",,St 2406,,,,,
145042481,False,,Venatoriusstraße,residential,30,True,227.28699999999998,"LINESTRING (11.0996287 49.3555184, 11.0997564 49.3554819, 11.099953 49.3554257, 11.1001822 49.3553071, 11.1002394 49.3552556, 11.1003702 49.355138, 11.1004178 49.3550951, 11.1005834 49.3550088, 11.1012957 49.3547692, 11.1013487 49.3547555, 11.1014276 49.3547351, 11.1017162 49.3546607, 11.1022957 49.3545111)",,,,,,,
37974654,False,,Kornburger Hauptstraße,secondary,30,False,86.774,"LINESTRING (11.0991343 49.356125, 11.0989625 49.3561578, 11.0987578 49.3562048, 11.0986206 49.3562376, 11.0984743 49.3562825, 11.0982781 49.3563426, 11.0980636 49.3564571)",,St 2406,,,,,
37974655,False,,Kornburger Hauptstraße,secondary,30,True,91.343,"LINESTRING (11.0991343 49.356125, 11.0993557 49.356077, 11.0995502 49.3560151, 11.0996348 49.3559453, 11.0996758 49.3558807, 11.0996972 49.3558083, 11.0996994 49.3557375, 11.0996892 49.3556506, 11.0996287 49.3555184)",,St 2406,,,,,
145042448,False,,Flockenstraße,residential,30,False,286.229,"LINESTRING (11.0991343 49.356125, 11.0995764 49.3564206, 11.09963 49.3564564, 11.0997223 49.3564836, 11.099815 49.3564955, 11.0999104 49.3564899, 11.1002382 49.3563997, 11.1006859 49.356291, 11.1014418 49.3561009, 11.1017781 49.3560296, 11.1027001 49.355874)",,,,,,,
23415267,False,,Felsenstraße,residential,,True,140.86700000000002,"LINESTRING (11.0104626 49.4199629, 11.0119269 49.4206457, 11.0120678 49.4206702)",,,,,,,
23415269,False,,Felsenstraße,residential,,True,81.185,"LINESTRING (11.0132371 49.4206182, 11.0131117 49.4205077, 11.0129198 49.4204469, 11.012461 49.4204171, 11.0122301 49.4203832)",,,,,,,
47361044,False,,Bibertstraße,residential,30,True,29.159,"LINESTRING (11.0032399 49.4323379, 11.0035367 49.4321604)",,,,,,,
"[984471314, 47361044]",False,3,Bibertstraße,residential,"['30', '50']",False,130.066,"LINESTRING (11.0032399 49.4323379, 11.0026807 49.4319374, 11.0025843 49.4318736, 11.0020137 49.4314823)",,,,,,,
144867444,False,,Weinzierleiner Straße,residential,30,False,58.382000000000005,"LINESTRING (11.0032399 49.4323379, 11.0031226 49.4324203, 11.0030266 49.4324982, 11.0029959 49.4325231, 11.0028912 49.4326335, 11.0027925 49.4327705)",,,,,,,
144867431,False,,Keidenzeller Weg,residential,30,False,120.771,"LINESTRING (11.0027925 49.4327705, 11.0025982 49.4327827, 11.0024309 49.4328128, 11.0018133 49.4331779, 11.0015784 49.4333191, 11.0015017 49.4334005)",,,,,,,
144867444,False,,Weinzierleiner Straße,residential,30,False,46.971000000000004,"LINESTRING (11.0027925 49.4327705, 11.0027277 49.4329618, 11.0027224 49.4330624, 11.0027158 49.4331882)",,,,,,,
144867444,False,,Weinzierleiner Straße,residential,30,True,58.382000000000005,"LINESTRING (11.0027925 49.4327705, 11.0028912 49.4326335, 11.0029959 49.4325231, 11.0030266 49.4324982, 11.0031226 49.4324203, 11.0032399 49.4323379)",,,,,,,
24987872,False,,Großhabersdorfer Weg,residential,,False,341.17400000000004,"LINESTRING (11.0020461 49.4341306, 11.0021183 49.4342572, 11.0021585 49.4343274, 11.002133 49.4343711, 11.0019684 49.4344546, 11.0013378 49.4346779, 11.0009002 49.4348304, 11.0004765 49.4350008, 11.000167 49.4351578, 10.9999375 49.4353047, 10.9998475 49.4353039, 10.9995788 49.4351679, 10.9994672 49.4351806, 10.9993646 49.4351874, 10.9992608 49.4351722, 10.9990215 49.4350453, 10.998548 49.4347797)",,,,,,,
144867444,False,,Weinzierleiner Straße,residential,30,False,171.03,"LINESTRING (11.0020461 49.4341306, 11.0016343 49.4341987, 11.0012979 49.4342296, 11.0012521 49.4342333, 11.0008018 49.4342296, 11.0003636 49.4341978, 11.000003 49.434138, 10.9997314 49.4340701)",,,,,,,
144867444,False,,Weinzierleiner Straße,residential,30,True,122.83699999999999,"LINESTRING (11.0020461 49.4341306, 11.0021305 49.4340982, 11.0022422 49.4340501, 11.0023159 49.4340143, 11.0024038 49.4339605, 11.0024867 49.4338878, 11.0025506 49.4338093, 11.0025922 49.4337516, 11.0026318 49.4336763, 11.0026618 49.4336058, 11.0026869 49.4335219, 11.0027131 49.4332531, 11.0027158 49.4331882)",,,,,,,
23415446,False,,Schußleitenweg,residential,30,False,178.57000000000002,"LINESTRING (11.0220352 49.4115769, 11.0220255 49.4116588, 11.0220317 49.411744, 11.0220489 49.4118115, 11.0220895 49.4118774, 11.0221596 49.4119423, 11.0222756 49.4119968, 11.0223989 49.4120337, 11.0225351 49.4120689, 11.0227035 49.4120782, 11.0228494 49.41206, 11.0229639 49.412029, 11.0230628 49.4119806, 11.0232052 49.4118539, 11.023317 49.4116992, 11.0234004 49.4116161, 11.02356 49.4115106)",,,,,,,
"[66727445, 23415278]",False,,Castellstraße,residential,30,True,412.12,"LINESTRING (11.0220352 49.4115769, 11.0221178 49.4113989, 11.0221653 49.4113277, 11.0222462 49.4112534, 11.0223821 49.4111465, 11.0225361 49.4110401, 11.0228925 49.4108295, 11.0234053 49.4105589, 11.0237169 49.4104203, 11.0241741 49.4102274, 11.0243636 49.410139, 11.0247584 49.4099018, 11.0248824 49.4098199, 11.0249861 49.4097484, 11.0250202 49.4097265, 11.025808 49.4091925, 11.0260908 49.4090418)",5,,,,,,
23415278,False,,Castellstraße,residential,30,False,76.355,"LINESTRING (11.0337274 49.4059779, 11.0328297 49.4063389)",,,,,,,
23415278,False,,Castellstraße,residential,30,True,105.93299999999999,"LINESTRING (11.0337274 49.4059779, 11.0343176 49.4057338, 11.034419 49.4056919, 11.0346854 49.4056372, 11.034879 49.4056418, 11.03505 49.4056328)",,,,,,,
23415280,False,,Gottlieb-von-Merkel-Weg,residential,30,False,203.66200000000003,"LINESTRING (11.0337274 49.4059779, 11.0338078 49.4060724, 11.0338982 49.4062189, 11.0339493 49.4063317, 11.034035 49.4065964, 11.0341044 49.4068686, 11.0341711 49.4072174, 11.0342041 49.4074459, 11.0342334 49.407766)",,,,,,,
23415280,False,,Gottlieb-von-Merkel-Weg,residential,30,True,67.93,"LINESTRING (11.0337274 49.4059779, 11.0334655 49.4057456, 11.0332843 49.4056172, 11.033121 49.4055135)",,,,,,,
23415278,False,,Castellstraße,residential,30,False,83.693,"LINESTRING (11.0275926 49.4084943, 11.0265758 49.4088532)",,,,,,,
23415278,False,,Castellstraße,residential,30,True,235.841,"LINESTRING (11.0275926 49.4084943, 11.0277621 49.408438, 11.0281698 49.4082891, 11.0285565 49.4081358, 11.0287487 49.4080515, 11.0290097 49.407937, 11.0295712 49.4076908, 11.0300463 49.4074824, 11.0300887 49.4074638, 11.0303494 49.4073656)",,,,,,,
23415279,False,,Brandenburger Straße,residential,30,False,137.509,"LINESTRING (11.0275926 49.4084943, 11.0271151 49.4078432, 11.0268255 49.4074457, 11.0268362 49.4073707)",,,,,,,
