osmid,oneway,lanes,highway,reversed,length,maxspeed,geometry,ref,bridge,name,width,junction,tunnel,access
205801874,False,,residential,False,76.812,30,"LINESTRING (9.758989 52.3689153, 9.7581551 52.368851, 9.7578665 52.368829)",,,Rautenstraße,,,,
205801874,False,,residential,True,108.82300000000001,30,"LINESTRING (9.758989 52.3689153, 9.7595134 52.369066, 9.7600053 52.3692183, 9.7604163 52.3693597)",,,Rautenstraße,,,,
99624906,False,2,residential,False,102.415,30,"LINESTRING (9.7589928 52.3668699, 9.7591212 52.3677876)",,,Stolzestraße,,,,
24768197,False,2,residential,True,134.98700000000002,30,"LINESTRING (9.7589928 52.3668699, 9.757991 52.3669146, 9.7570086 52.3668842)",,,Heinrich-Stamme-Straße,,,,
99624906,False,2,residential,True,100.90199999999999,30,"LINESTRING (9.7589928 52.3668699, 9.7589055 52.3664555, 9.7588353 52.3661981, 9.7587259 52.3659794)",,,Stolzestraße,,,,
5002414,False,2,tertiary,False,252.625,50,"LINESTRING (9.7398885 52.3665513, 9.7398714 52.3664534, 9.7397829 52.3659466, 9.7397092 52.3655147, 9.7396343 52.365095, 9.7395086 52.3642913)",,,Willy-Brandt-Allee,,,,
5002414,False,2,tertiary,True,49.878,50,"LINESTRING (9.7398885 52.3665513, 9.7399064 52.3666726, 9.7399651 52.3669974)",,,Willy-Brandt-Allee,,,,
6141072,False,,residential,True,86.177,30,"LINESTRING (9.7398885 52.3665513, 9.7399925 52.3665597, 9.7400149 52.3665579, 9.7401892 52.3665311, 9.74088 52.3661223)",,,Langensalzastraße,,,,
5002414,False,2,tertiary,True,252.625,50,"LINESTRING (9.7395086 52.3642913, 9.7396343 52.365095, 9.7397092 52.3655147, 9.7397829 52.3659466, 9.7398714 52.3664534, 9.7398885 52.3665513)",,,Willy-Brandt-Allee,,,,
25627141,False,,residential,True,13.940999999999999,,"LINESTRING (9.7395086 52.3642913, 9.7395855 52.3642746, 9.7396242 52.3642709, 9.7396457 52.3642702, 9.7397026 52.3642537)",,,Planckstraße,,,,
"[1043696637, 679028701]",False,5,tertiary,False,110.591,50,"LINESTRING (9.7395086 52.3642913, 9.7394671 52.3641291, 9.7393998 52.3639377, 9.7393285 52.3638041, 9.7391962 52.3636729, 9.7391339 52.363621, 9.7390226 52.3635518, 9.7389547 52.3635096, 9.7388686 52.3634668, 9.7387983 52.3634379)",,,Willy-Brandt-Allee,,,,
24066023,False,,residential,True,311.368,30,"LINESTRING (9.7325769 52.362107, 9.7325479 52.3621878, 9.7323271 52.3634295, 9.7322987 52.3635999, 9.7322273 52.3639465, 9.7321553 52.3642936, 9.7321103 52.3645083, 9.7320582 52.3647943, 9.732034 52.3648869)",,,Bruchmeisterallee,,,,
"[23971465, 23971466, 27095856, 143878039, 143878040, 143459129, 679028702]",False,"['5', '2']",tertiary,True,439.02500000000003,"['20', '50']","LINESTRING (9.7325769 52.362107, 9.7327585 52.3621273, 9.733551 52.3621993, 9.7337049 52.3622132, 9.7340712 52.3622451, 9.7345513 52.3622925, 9.7346408 52.3623017, 9.734831 52.3623291, 9.7349405 52.3623502, 9.7350454 52.3623703, 9.735438 52.3624686, 9.7357957 52.3625604, 9.7361544 52.3626651, 9.7367155 52.3628254, 9.7375024 52.3630536, 9.7383595 52.363305, 9.7385022 52.3633435, 9.7386348 52.3633856)",,yes,"['Arthur-Menge-Ufer', 'Robert-Enke-Straße']",,,,
681074694,False,2,tertiary,False,361.96999999999997,50,"LINESTRING (9.7325769 52.362107, 9.7324267 52.362091, 9.731458 52.3619871, 9.7306677 52.361873, 9.7291739 52.3616105, 9.7282876 52.3614525, 9.7281159 52.3614129, 9.7279535 52.3613704, 9.7278226 52.3613207, 9.7277104 52.3612666, 9.7276278 52.3612113, 9.7275696 52.3611438)",,,Robert-Enke-Straße,,,,
9377531,False,,residential,True,377.931,30,"LINESTRING (9.7275696 52.3611438, 9.7274692 52.3611706, 9.7274057 52.3611889, 9.727228 52.3612484, 9.727117 52.3612987, 9.7270154 52.3613632, 9.7261756 52.3620784, 9.724186 52.3636804, 9.7241695 52.3636946, 9.7240849 52.3637599)",,,Beuermannstraße,,,,
22956255,False,2,tertiary,False,241.76700000000002,50,"LINESTRING (9.7275696 52.3611438, 9.7275287 52.3610847, 9.7274933 52.3609936, 9.7274892 52.3608944, 9.7275225 52.3607593, 9.7280498 52.359829, 9.7282594 52.3593812, 9.72829 52.3592808, 9.7282906 52.3592217, 9.7282767 52.3591573, 9.7282478 52.3591096, 9.7282003 52.3590648)",,,Beuermannstraße,,,,
681074694,False,2,tertiary,True,361.96999999999997,50,"LINESTRING (9.7275696 52.3611438, 9.7276278 52.3612113, 9.7277104 52.3612666, 9.7278226 52.3613207, 9.7279535 52.3613704, 9.7281159 52.3614129, 9.7282876 52.3614525, 9.7291739 52.3616105, 9.7306677 52.361873, 9.731458 52.3619871, 9.7324267 52.362091, 9.7325769 52.362107)",,,Robert-Enke-Straße,,,,
22956255,False,2,tertiary,True,241.767,50,"LINESTRING (9.7282003 52.3590648, 9.7282478 52.3591096, 9.7282767 52.3591573, 9.7282906 52.3592217, 9.72829 52.3592808, 9.7282594 52.3593812, 9.7280498 52.359829, 9.7275225 52.3607593, 9.7274892 52.3608944, 9.7274933 52.3609936, 9.7275287 52.3610847, 9.7275696 52.3611438)",,,Beuermannstraße,,,,
"[172453536, 206495492, 206495493, 1106871145, 23214666, 25213103, 23219069]",False,"['1', '2']",residential,"[False, True]",1121.158,"['30', '50']","LINESTRING (9.7282003 52.3590648, 9.7282782 52.3590001, 9.7282978 52.3589816, 9.7283938 52.3588185, 9.7285534 52.3581356, 9.728655 52.3577994, 9.728726 52.3575859, 9.7288006 52.3573735, 9.7290761 52.3566663, 9.7291695 52.3564136, 9.7293001 52.3561224, 9.7294436 52.3558545, 9.7295511 52.3557029, 9.7296648 52.3555625, 9.7297034 52.3555117, 9.7297391 52.3554695, 9.7298286 52.3553612, 9.7298661 52.3553158, 9.7301911 52.3550334, 9.7307411 52.3546117, 9.7308005 52.3545675, 9.7308894 52.3544986, 9.7312005 52.3542238, 9.7314748 52.3539447, 9.7315693 52.3538786, 9.7316637 52.3538422, 9.7318867 52.3538017, 9.732099 52.3538076, 9.7323151 52.3538498, 9.7328175 52.3539683, 9.7334124 52.3541209, 9.7338149 52.3542407, 9.7344028 52.3544289, 9.7347517 52.3545571, 9.7350947 52.3546975, 9.7357441 52.3550134, 9.7364354 52.3553931, 9.7371858 52.3558571, 9.7374461 52.356034, 9.7375084 52.3560665)",,,Ferdinand-Wilhelm-Fricke-Weg,"['3.5', '8']",,,
"[172453537, 172453538, 627878419, 647047572, 647047576]",False,"['3', '4', '2']",tertiary,False,261.13300000000004,50,"LINESTRING (9.7282003 52.3590648, 9.7281461 52.3590341, 9.7280293 52.3590002, 9.7278742 52.3589811, 9.7264813 52.3587924, 9.7263822 52.3587759, 9.7262018 52.3587502, 9.7257684 52.3586813, 9.725553 52.3586463, 9.7253814 52.3586198, 9.7250247 52.3585632, 9.7246211 52.3584981, 9.7244925 52.3584721)",,yes,Stadionbrücke,,,,
"[156742315, 25829259, 25829261, 647047571, 19737719]",True,2,secondary,False,585.3649999999999,50,"LINESTRING (9.7224396 52.3573373, 9.7223329 52.3570858, 9.7222559 52.3569331, 9.7221374 52.3566926, 9.7220015 52.3564536, 9.7218406 52.3562114, 9.7216687 52.3559773, 9.7214989 52.3557634, 9.7213105 52.3555642, 9.7210775 52.3553236, 9.7209053 52.3551728, 9.7206832 52.3549987, 9.720419 52.3548102, 9.7201175 52.3546275, 9.7197816 52.3544093, 9.7196352 52.354295, 9.7194819 52.3541617, 9.7193767 52.3540453, 9.7192765 52.3539191, 9.719167 52.3537336, 9.7191168 52.3535338, 9.719092 52.3534118, 9.719091 52.3533003, 9.7190995 52.3531775, 9.7191555 52.3529227, 9.7192169 52.3526566)",,,Ritter-Brüning-Straße,,,,
"[806453600, 23022281, 23601786]",True,"['3', '2']",tertiary,False,301.54499999999996,50,"LINESTRING (9.7224396 52.3573373, 9.7224609 52.3572733, 9.7224648 52.3571944, 9.7224262 52.3570485, 9.7223884 52.3568923, 9.7223588 52.3568083, 9.7223099 52.3567087, 9.7221335 52.3564193, 9.7219474 52.3561351, 9.7217439 52.3558313, 9.7216169 52.3556242, 9.7215613 52.3554787, 9.7215291 52.3553666, 9.7215119 52.3552878, 9.7214783 52.3551077, 9.7214389 52.3547247)",,yes,Ritter-Brüning-Straße,,,,
23555812,False,2,tertiary,False,41.172999999999995,50,"LINESTRING (9.7214389 52.3547247, 9.7215642 52.3547364, 9.7216174 52.3547355, 9.7218329 52.354739, 9.7220399 52.354763)",,,Fischerhof,,,,
"[23718258, 26182284, 1058308421, 26182282]",True,,tertiary,False,349.8520000000001,50,"LINESTRING (9.7214389 52.3547247, 9.7214432 52.3546681, 9.7214509 52.3545847, 9.7214605 52.3545503, 9.7217328 52.3536989, 9.7217593 52.353593, 9.7217967 52.3534196, 9.7218579 52.3531676, 9.7218835 52.3530983, 9.7219431 52.3529363, 9.7219589 52.3528932, 9.7220407 52.3526588, 9.7220998 52.3524815, 9.7221562 52.3523219, 9.7222835 52.3519711, 9.722313 52.3518937, 9.7223661 52.351743, 9.7223851 52.3516904, 9.7224073 52.3516371)",,,Ricklinger Stadtweg,"['8', '6.9']",,,
"[644591730, 23515374, 23515375]",False,"['3', '2']",tertiary,"[False, True]",91.24499999999999,50,"LINESTRING (9.7214389 52.3547247, 9.7213688 52.3547192, 9.7208386 52.3547199, 9.7201934 52.3547241, 9.720096 52.354725)",,yes,Fischerhof,,,,
"[23605101, 5002421]",False,2,tertiary,"[False, True]",617.259,50,"LINESTRING (9.7182003 52.354555, 9.7170325 52.3543431, 9.7167585 52.3543016, 9.716384 52.354287, 9.7154735 52.3544125, 9.7136876 52.3546395, 9.713343 52.3546833, 9.713198 52.3547412, 9.7131388 52.3548106, 9.7120494 52.3570354)",,,"['Elise-Meyer-Allee', 'Marianne-Baecker-Allee']",,,,
"[781728369, 1094318908]",False,2,tertiary,True,134.11599999999999,50,"LINESTRING (9.7182003 52.354555, 9.7183584 52.3546051, 9.7186236 52.3547115, 9.7187148 52.3547302, 9.7188199 52.3547395, 9.7190555 52.3547457, 9.7196528 52.3547301, 9.7198877 52.3547274, 9.720096 52.354725)",,,Fischerhof,,,,
"[25409685, 1136489678]",False,2,residential,True,111.287,50,"LINESTRING (9.7182003 52.354555, 9.7182175 52.3544775, 9.7182348 52.3544, 9.7181877 52.3540477, 9.7181606 52.3539646, 9.7181126 52.3539106, 9.7180349 52.3538656, 9.7179172 52.3538392, 9.7175924 52.3537972)",,,Fischerhof,,,,
"[23605101, 5002421]",False,2,tertiary,"[False, True]",617.2590000000001,50,"LINESTRING (9.7120494 52.3570354, 9.7131388 52.3548106, 9.713198 52.3547412, 9.713343 52.3546833, 9.7136876 52.3546395, 9.7154735 52.3544125, 9.716384 52.354287, 9.7167585 52.3543016, 9.7170325 52.3543431, 9.7182003 52.354555)",,,"['Marianne-Baecker-Allee', 'Elise-Meyer-Allee']",,,,
5002421,False,2,tertiary,True,165.534,50,"LINESTRING (9.7120494 52.3570354, 9.7115951 52.357965, 9.7115278 52.3581015, 9.7114328 52.3582872, 9.7113442 52.3584604)",,,Marianne-Baecker-Allee,,,,
"[211517337, 997960849, 917137171]",False,3,unclassified,True,448.893,50,"LINESTRING (9.7120494 52.3570354, 9.7121848 52.357061, 9.7122481 52.3570727, 9.713014 52.3572141, 9.7135827 52.3573195, 9.713743 52.3573404, 9.7138598 52.357321, 9.7139504 52.3572571, 9.7140072 52.357145, 9.7141713 52.3568236, 9.7144971 52.3561568, 9.7145516 52.3560983, 9.7146246 52.3560646, 9.7146975 52.356053, 9.7147442 52.3560534, 9.7148324 52.3560674, 9.7156124 52.3562043, 9.7158354 52.3562458, 9.7160115 52.3562764, 9.7168717 52.3564253, 9.717028 52.3564572)",,,Elfriede-Paul-Allee,,,,
24534948,False,3,tertiary,True,111.91799999999999,50,"LINESTRING (9.6884129 52.3927097, 9.6899048 52.3925715, 9.690044 52.3925606)",,,Herrenhäuser Straße,,,,
24805705,True,3,tertiary,False,78.934,50,"LINESTRING (9.6884129 52.3927097, 9.6880055 52.3927513, 9.6876769 52.3927599, 9.6872561 52.3927722)",,,Herrenhäuser Straße,,,,
"[51805737, 27102550]",True,1,tertiary,False,128.842,50,"LINESTRING (9.6863694 52.3927889, 9.686195 52.392845, 9.6860716 52.3929003, 9.6856586 52.393111, 9.6853233 52.3932632, 9.6851275 52.393332, 9.6849357 52.3933991, 9.6848075 52.3934408)",,,Herrenhäuser Straße,,,,
8033223,False,,residential,False,61.92,30,"LINESTRING (9.6848075 52.3934408, 9.6848236 52.3934622, 9.6848362 52.3934789, 9.6848776 52.3935352, 9.6851031 52.3938418, 9.6851838 52.3939481)",,,Meldaustraße,,,,
"[365670938, 365670939, 51805734]",True,"['1', '2']",tertiary,False,115.566,50,"LINESTRING (9.6848075 52.3934408, 9.6845081 52.3935239, 9.6842257 52.3936037, 9.6834526 52.3938104, 9.6834154 52.3938203, 9.6832519 52.3938638)",,,Herrenhäuser Straße,,,,
730260684,False,,residential,False,14.216999999999999,,"LINESTRING (9.6848075 52.3934408, 9.6847759 52.393397, 9.6847342 52.3933393, 9.684723 52.3933238)",,,Meldaustraße,,,,
8676837,False,,residential,False,74.137,30,"LINESTRING (9.6818571 52.3942418, 9.6818901 52.3942876, 9.682121 52.3946118, 9.6822206 52.3947761, 9.6822542 52.3948617)",,,Malortiestraße,,,,
365881846,True,1,tertiary,False,169.464,50,"LINESTRING (9.6818571 52.3942418, 9.6803661 52.3946519, 9.6800901 52.3947416, 9.6796427 52.3949361)",,,Herrenhäuser Straße,,,,
8676835,False,,residential,False,81.203,30,"LINESTRING (9.6796427 52.3949361, 9.679679 52.3949653, 9.6803151 52.3954374, 9.6803705 52.3955126)",,,Crystallstraße,,,,
"[366651400, 365881846, 366651399]",True,"['1', '2']",tertiary,False,135.408,50,"LINESTRING (9.6796427 52.3949361, 9.6792729 52.3950992, 9.6789004 52.3952976, 9.6787056 52.3954014, 9.6786996 52.3954045, 9.6783549 52.3955875, 9.6783183 52.3956077, 9.6781093 52.3957141)",,,Herrenhäuser Straße,,,,
10224221,False,,residential,False,183.768,30,"LINESTRING (9.67727 52.3959634, 9.6772267 52.3959333, 9.6770582 52.3958043, 9.6769691 52.3957651, 9.6768241 52.395743, 9.676227 52.3956685, 9.675989 52.3956388, 9.6759362 52.3956315, 9.6757556 52.3956067, 9.6748737 52.3954675, 9.6747665 52.3954511)",,,Am Winkelberge,,,,
677188373,True,2,tertiary,False,61.564,50,"LINESTRING (9.67727 52.3959634, 9.6777479 52.395722, 9.6777986 52.3956958, 9.6779683 52.3956099)",,,Herrenhäuser Straße,,,,
4971116,False,,tertiary,False,15.028000000000002,50,"LINESTRING (9.6779683 52.3956099, 9.6780183 52.3956486, 9.6780345 52.3956602, 9.6780517 52.3956726, 9.6781093 52.3957141)",,,Haltenhoffstraße,,,,
10224272,False,,residential,True,37.56699999999999,30,"LINESTRING (9.6779683 52.3956099, 9.6779241 52.3955744, 9.6778484 52.3955164, 9.6776169 52.3953489)",,,Markgrafstraße,,,,
"[366651401, 677188374]",True,1,tertiary,False,133.334,50,"LINESTRING (9.6779683 52.3956099, 9.6781819 52.3954998, 9.6782971 52.3954404, 9.6794693 52.394836)",,,Herrenhäuser Straße,,,,
8033222,False,,residential,True,187.60199999999998,30,"LINESTRING (9.6845196 52.3933693, 9.6844993 52.3933419, 9.6843753 52.3931741, 9.6843318 52.393068, 9.6843062 52.3929847, 9.68429 52.3929122, 9.684304 52.3928241, 9.6843421 52.3927854, 9.6844996 52.3926707, 9.6845998 52.3926437, 9.6848181 52.3926184, 9.6851004 52.3925979, 9.685328 52.3925788, 9.6855047 52.3925316, 9.685632 52.3924575, 9.6857112 52.3923572, 9.6857382 52.3922893)",,,Kiepertstraße,4,,,
51805735,True,1,tertiary,False,14.700000000000001,50,"LINESTRING (9.6845196 52.3933693, 9.6846926 52.3933307, 9.684723 52.3933238)",,,Herrenhäuser Straße,,,,
"[5007041, 96306148]",False,3,tertiary,True,93.416,50,"LINESTRING (9.6433783 52.4152263, 9.6432145 52.4151536, 9.643135 52.415114, 9.6429047 52.4149994, 9.642795 52.4149391, 9.6425157 52.4147929, 9.6424714 52.4147697, 9.6423171 52.4146913)",,,Jädekamp,,,,
"[545854336, 545854335, 1016895936]",False,"['3', '2']",tertiary,True,315.06800000000004,50,"LINESTRING (9.6433783 52.4152263, 9.6435953 52.4151656, 9.6437797 52.41513, 9.6438691 52.4151155, 9.6439695 52.4151034, 9.6440733 52.4150981, 9.6441324 52.4150951, 9.6445232 52.4150795, 9.6451796 52.4150518, 9.6454424 52.4150216, 9.6457241 52.4149632, 9.6460578 52.4148591, 9.6469741 52.4145351, 9.6473416 52.4144075, 9.6476768 52.4142937)",,,Jädekamp,,,,
"[30495064, 1025796697, 1016895932, 1016895933, 1016895935]",False,3,tertiary,True,355.547,50,"LINESTRING (9.6433783 52.4152263, 9.6431623 52.4153269, 9.6430714 52.4153811, 9.6424952 52.4157249, 9.6421455 52.4159536, 9.642013 52.4160349, 9.6418782 52.4161064, 9.6418663 52.4161121, 9.6418003 52.4161438, 9.641667 52.4162078, 9.6415054 52.4162664, 9.6413431 52.4163252, 9.6408455 52.4164706, 9.6403978 52.4165999, 9.6399812 52.4167248, 9.6396321 52.4168501, 9.6391265 52.4170429)",,,Jädekamp,,,,
30495064,False,3,tertiary,False,9.701,50,"LINESTRING (9.6390026 52.4170865, 9.6391265 52.4170429)",,,Jädekamp,,,,
24512737,True,1,trunk_link,False,175.555,,"LINESTRING (9.6390026 52.4170865, 9.6386988 52.4167545, 9.6385582 52.4166725, 9.6384043 52.4166268, 9.6382617 52.4166046, 9.6380407 52.4166058, 9.637847 52.4166417, 9.6377015 52.4167012, 9.6370509 52.4170383)",,,,,,,
"[44956482, 272123973, 1016895929, 1016895930, 1016895931]",False,"['3', '4']",tertiary,True,296.42,50,"LINESTRING (9.6390026 52.4170865, 9.6387082 52.417167, 9.6384532 52.4172262, 9.6383206 52.4172492, 9.6382422 52.4172622, 9.6381001 52.4172816, 9.6379986 52.4172925, 9.6378631 52.4173005, 9.637633 52.417306, 9.6374003 52.417297, 9.6372487 52.4172847, 9.6369655 52.4172456, 9.6368156 52.4172162, 9.636721 52.4171976, 9.6364118 52.4170989, 9.6361799 52.4170065, 9.6359713 52.4169085, 9.6352833 52.4165327, 9.6351615 52.4164399)",,,Jädekamp,,,,
"[1016895928, 1139148401, 27121751]",False,3,unclassified,False,190.69699999999997,50,"LINESTRING (9.6351615 52.4164399, 9.634994 52.4165466, 9.6349477 52.4165761, 9.634898 52.4166081, 9.6348511 52.416638, 9.634532 52.4168404, 9.6343499 52.4169678, 9.6342031 52.4171062, 9.6340943 52.4172407, 9.6340104 52.4173665, 9.6338561 52.4176054, 9.6338067 52.4176736, 9.6337066 52.4177265, 9.6335774 52.4177306, 9.6334988 52.4177182)",,,Am Leineufer,,,,
44956480,False,4,trunk_link,True,44.013,50,"LINESTRING (9.6351615 52.4164399, 9.6353244 52.4163359, 9.6356098 52.4161537)",,,,,,,
"[44956482, 272123973, 1016895929, 1016895930, 1016895931]",False,"['3', '4']",tertiary,False,296.41999999999996,50,"LINESTRING (9.6351615 52.4164399, 9.6352833 52.4165327, 9.6359713 52.4169085, 9.6361799 52.4170065, 9.6364118 52.4170989, 9.636721 52.4171976, 9.6368156 52.4172162, 9.6369655 52.4172456, 9.6372487 52.4172847, 9.6374003 52.417297, 9.637633 52.417306, 9.6378631 52.4173005, 9.6379986 52.4172925, 9.6381001 52.4172816, 9.6382422 52.4172622, 9.6383206 52.4172492, 9.6384532 52.4172262, 9.6387082 52.417167, 9.6390026 52.4170865)",,,Jädekamp,,,,
"[44956481, 256864095]",False,"['4', '2']",tertiary,True,59.836999999999996,50,"LINESTRING (9.6351615 52.4164399, 9.6350974 52.4163481, 9.6350568 52.41623, 9.6349884 52.4160218, 9.634953 52.4159187)",,,Hollerithallee,,,,
27121752,True,1,trunk_link,False,60.307,50,"LINESTRING (9.634953 52.4159187, 9.6351294 52.4161109, 9.6351966 52.4161603, 9.6352721 52.4161793, 9.6353742 52.4161784, 9.6356098 52.4161537)",,,,,,,
"[44956481, 256864095]",False,"['4', '2']",tertiary,False,59.836999999999996,50,"LINESTRING (9.634953 52.4159187, 9.6349884 52.4160218, 9.6350568 52.41623, 9.6350974 52.4163481, 9.6351615 52.4164399)",,,Hollerithallee,,,,
"[5007042, 215381178, 162974199, 1016895927]",False,"['5', '2']",tertiary,True,681.3619999999999,50,"LINESTRING (9.634953 52.4159187, 9.6348287 52.4155568, 9.6348073 52.4155037, 9.6347656 52.4154276, 9.6347076 52.4153542, 9.6346646 52.4153089, 9.634614 52.4152652, 9.6345581 52.4152236, 9.6344643 52.4151684, 9.6343958 52.4151343, 9.6343237 52.4151037, 9.6342465 52.4150763, 9.6341675 52.4150526, 9.6340862 52.4150323, 9.63383 52.4149737, 9.6336185 52.414926, 9.6335756 52.4149155, 9.6327834 52.4147344, 9.6326206 52.4146977, 9.6320155 52.4145611, 9.6319248 52.4145398, 9.6318755 52.4145269, 9.6317867 52.4145013, 9.6317013 52.4144717, 9.6316213 52.4144379, 9.6315456 52.4143996, 9.6314766 52.4143575, 9.6314138 52.4143119, 9.6313574 52.4142626, 9.6313084 52.4142103, 9.6312676 52.4141563, 9.6312429 52.4141123, 9.6312242 52.4140756, 9.6312049 52.4140225, 9.631193 52.4139684, 9.6311876 52.4139146, 9.6311875 52.4138876, 9.6311934 52.4138377, 9.6312062 52.4137842, 9.631226 52.4137316, 9.6312381 52.4137056, 9.6312664 52.4136548, 9.6313715 52.4135278, 9.6314092 52.4134886, 9.6315313 52.4133574, 9.6319598 52.4129122, 9.6321058 52.4127522, 9.6321845 52.4126659, 9.6322546 52.4125816, 9.6323196 52.4124866, 9.6323685 52.4123923, 9.6324025 52.4123103, 9.6324038 52.4122959, 9.6324251 52.412198, 9.6324317 52.4120991, 9.6324319 52.4120526, 9.6324252 52.4120002, 9.6324151 52.4119269, 9.632326 52.4114172, 9.632316 52.4113515, 9.6323031 52.4112916)",,yes,Hollerithallee,,,,
23392522,False,,residential,True,98.292,30,"LINESTRING (9.7359218 52.395977, 9.7360338 52.395966, 9.7373617 52.3958809)",,,Heyden-Linden-Straße,,,,
"[280425254, 268551494]",True,"['3', '4']",secondary,False,372.41400000000004,50,"LINESTRING (9.7359218 52.395977, 9.7361737 52.3970265, 9.7362227 52.3973661, 9.7363055 52.39794, 9.7363007 52.3980474, 9.7362897 52.3982931, 9.7362767 52.3983632, 9.7362295 52.399055, 9.7362261 52.399105, 9.7362195 52.3991886, 9.73621 52.39931)",L 190,,Vahrenwalder Straße,,,,
8079393,False,,residential,False,123.744,30,"LINESTRING (9.7356524 52.3961516, 9.7355405 52.3961627, 9.7354973 52.3961725, 9.7354001 52.3962239, 9.7353822 52.3962532, 9.7352862 52.3963704, 9.7348524 52.3968998, 9.734812 52.3969491, 9.7347405 52.3970692)",,,Rotermundstraße,,,,
280425281,True,4,secondary,False,154.401,50,"LINESTRING (9.7356524 52.3961516, 9.7353623 52.3949751, 9.7353386 52.394879, 9.7353138 52.3947785)",L 190,,Vahrenwalder Straße,,,,
13870615,True,3,secondary,False,106.69399999999999,50,"LINESTRING (9.7345134 52.3843858, 9.7348165 52.3843234, 9.7350464 52.3842656, 9.7352509 52.384204, 9.7355779 52.3840772, 9.7358932 52.3839391)",,,Hamburger Allee,,,,
"[25102626, 25075078, 270482222, 270482247]",True,"['1', '2']",motorway_link,False,399.3,,"LINESTRING (9.7293353 52.4276791, 9.7289965 52.4276854, 9.7283863 52.4276976, 9.7274363 52.4277209, 9.7269181 52.427741, 9.7250803 52.4278216, 9.7234615 52.4279219)",,yes,,,,,
280425312,True,4,secondary,False,12.099,50,"LINESTRING (9.7344352 52.4123762, 9.7344179 52.4124845)",L 190,,Vahrenwalder Straße,,,,
5009549,True,,tertiary,False,53.702000000000005,50,"LINESTRING (9.7344352 52.4123762, 9.7345729 52.4123872, 9.7348671 52.4123987, 9.7350159 52.4124027, 9.7352047 52.4124576)",,,Sahlkamp,,,,
5009549,True,,tertiary,False,25.523,50,"LINESTRING (9.7340592 52.4123668, 9.7342252 52.4123709, 9.734269 52.412372, 9.7344352 52.4123762)",,,Sahlkamp,,,,
"[24589793, 280425283, 46741477, 26570350, 14669169, 4752090]",True,"['3', '4']",secondary,False,989.0339999999999,50,"LINESTRING (9.7340592 52.4123668, 9.7340698 52.4122558, 9.7342227 52.4113877, 9.7344303 52.4105226, 9.7345308 52.4097968, 9.7345682 52.409584, 9.7346397 52.4090573, 9.7347664 52.4074557, 9.7347829 52.4073027, 9.7348115 52.4068517, 9.7348959 52.4060298, 9.7350653 52.4045528, 9.7351045 52.4042254, 9.7351694 52.4037633, 9.7351795 52.4036912, 9.7352059 52.4035035)",L 190,yes,Vahrenwalder Straße,,,,
5018729,False,2,residential,True,69.955,50,"LINESTRING (9.7367283 52.4124786, 9.7367264 52.4125859, 9.7367156 52.4127168, 9.7366908 52.4128876, 9.7366582 52.4130742, 9.7366479 52.4131052)",,,Fliegerstraße,,,,
"[25695762, 792713340]",False,"['4', '2']",tertiary,False,231.56199999999998,50,"LINESTRING (9.7367283 52.4124786, 9.7375711 52.4124485, 9.7378099 52.4124368, 9.7385327 52.4123687, 9.7389721 52.4123269, 9.7397113 52.4122534, 9.7399314 52.4122178, 9.740095 52.4121758)",,,Sahlkamp,,,,
"[792710888, 792713341]",False,3,tertiary,True,103.446,50,"LINESTRING (9.7367283 52.4124786, 9.7361196 52.4124807, 9.7359309 52.4124829, 9.7357563 52.4124801, 9.7354075 52.4124704, 9.7353118 52.4124636, 9.7352047 52.4124576)",,,Sahlkamp,,,,
23983335,False,2,tertiary,True,120.691,50,"LINESTRING (9.7816166 52.4156129, 9.7816169 52.4157144, 9.7816198 52.4166983)",,,Ada-Lessing-Straße,,,,
30723821,False,2,tertiary,False,386.76800000000003,50,"LINESTRING (9.7816166 52.4156129, 9.7817817 52.4156031, 9.783233 52.4155328, 9.7835324 52.4155241, 9.7836186 52.4155219, 9.7836889 52.4155201, 9.7870628 52.4154708, 9.7873124 52.4154654)",,,Kugelfangtrift,,,,
30723821,False,2,tertiary,True,327.329,50,"LINESTRING (9.7816166 52.4156129, 9.7814597 52.4156215, 9.7812397 52.4156335, 9.7807899 52.4157258, 9.7804831 52.4158005, 9.7803013 52.4158374, 9.7799706 52.4158984, 9.7791318 52.4160358, 9.776989 52.4164285)",,,Kugelfangtrift,,,,
242875209,False,2,tertiary,False,159.894,50,"LINESTRING (9.7816166 52.4156129, 9.7816081 52.4154996, 9.7815916 52.4148932, 9.7815725 52.4143372, 9.781567 52.4141753)",,,Ada-Lessing-Straße,,,,
5088608,False,,residential,False,180.89,30,"LINESTRING (9.7757026 52.3987318, 9.7756462 52.3988112, 9.7753499 52.4003408)",,,Hebbelstraße,,,,
1069546722,True,2,secondary,False,96.616,50,"LINESTRING (9.7757026 52.3987318, 9.7749448 52.3985281, 9.7746609 52.3984722, 9.7745654 52.3984534, 9.7743962 52.3983915)",,,Podbielskistraße,,,,
42410719,False,2,tertiary,False,334.539,50,"LINESTRING (9.747726 52.3952694, 9.7478918 52.3952475, 9.7490212 52.3951214, 9.7493001 52.3950929, 9.750752 52.3949548, 9.7508701 52.3949436, 9.7510375 52.3949361, 9.7512227 52.3949277, 9.7516531 52.3949406, 9.7520846 52.3949827, 9.752586 52.3950654)",,,Lister Kirchweg,,,,
