osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,access,width,service,est_width
244384133,1,,Ümminger Straße,unclassified,50,,True,False,32.48,"LINESTRING (7.2961567 51.4686658, 7.2962874 51.4686496, 7.2964047 51.468635, 7.2964545 51.4686347, 7.2966207 51.4686339)",,,,3.5,,
"[97889308, 878637967]",2,,Ümminger Straße,unclassified,50,,False,True,73.258,"LINESTRING (7.2961567 51.4686658, 7.2960558 51.4686774, 7.2959435 51.4686955, 7.2958735 51.4687109, 7.2957779 51.4687389, 7.2956827 51.4687722, 7.2955644 51.4688182, 7.2954579 51.4688649, 7.2953388 51.4689213, 7.2952371 51.4689724)",,,,,,
"[522545664, 244270174]","['1', '2']",,Ümminger Straße,secondary,50,,True,False,87.929,"LINESTRING (7.2967262 51.4696028, 7.2967152 51.469434, 7.2967154 51.4693862, 7.2967158 51.4692973, 7.2967246 51.4691618, 7.2967329 51.4689005, 7.2967339 51.4688516, 7.2967163 51.4688139)",,,,3.6,,
522791896,2,,Ümminger Straße,tertiary,50,,True,False,3.741,"LINESTRING (7.2967758 51.4699715, 7.2967693 51.4699381)",,,,,,
"[665381217, 522791882]",1,,Am Vorort,tertiary,50,,True,False,58.028999999999996,"LINESTRING (7.2967758 51.4699715, 7.2966747 51.4699888, 7.2966262 51.4699919, 7.2963439 51.4700215, 7.2962056 51.4700471, 7.2959631 51.4700934)",,,,5.35,,
522791879,1,,Ümminger Straße,tertiary,50,,True,False,7.749,"LINESTRING (7.2968837 51.4699531, 7.2967758 51.4699715)",,,,,,
222046987,1,,Ümminger Straße,tertiary,50,,True,False,57.244,"LINESTRING (7.2968837 51.4699531, 7.2969193 51.4701087, 7.2969336 51.4701715, 7.2969582 51.4704653)",,,,5.15,,
"[687748089, 687748077, 522791892, 687748085]",,,Rüsselsheimer Weg,residential,30,,False,False,372.76,"LINESTRING (7.2968837 51.4699531, 7.2969212 51.4699508, 7.2971807 51.4699538, 7.2973772 51.4699615, 7.2975798 51.4699815, 7.2977342 51.470007, 7.297919 51.4700486, 7.2980481 51.4700887, 7.2980982 51.4701053, 7.2983111 51.4701903, 7.298606 51.4703061, 7.2988243 51.4703924, 7.2990779 51.4704926, 7.2993572 51.470603, 7.2996185 51.4707063, 7.2999494 51.4708371, 7.2999991 51.4708594, 7.3000378 51.470887, 7.3000672 51.4709203, 7.3000899 51.4709585, 7.3001001 51.4710034, 7.300094 51.471053, 7.3000731 51.4710906, 7.3000542 51.4711196, 7.2999923 51.4712106, 7.2998055 51.4714811, 7.2996708 51.4716761, 7.2995306 51.4718791, 7.2994941 51.471932)",,,,"['5.6', '5.5']",,
125085240,1,,Am Vorort,tertiary,50,,True,False,46.346999999999994,"LINESTRING (7.2963669 51.4699507, 7.2964413 51.4699022, 7.296519 51.4698411, 7.2965983 51.4697698, 7.2966595 51.4696918, 7.2966777 51.4696675, 7.2967262 51.4696028)",,,,5.3,,
522545660,1,,Am Vorort,tertiary,50,,True,False,28.275000000000002,"LINESTRING (7.2963669 51.4699507, 7.296451 51.4699392, 7.2966083 51.4699271, 7.2966609 51.4699239, 7.2967199 51.4699316, 7.2967693 51.4699381)",,,,5.5,,
"[665381216, 125085245]",1,,Am Vorort,tertiary,50,,True,False,32.252,"LINESTRING (7.2959631 51.4700934, 7.2961817 51.4700036, 7.2963128 51.4699652, 7.2963669 51.4699507)",,,,5.1,,
"[899964520, 125087634]",2,,Am Vorort,tertiary,50,,False,True,299.002,"LINESTRING (7.2959631 51.4700934, 7.2958549 51.4701367, 7.2956632 51.4702398, 7.2956136 51.4702695, 7.2955342 51.470317, 7.2952875 51.4704669, 7.2951718 51.4705563, 7.2949437 51.4707155, 7.2946937 51.4709184, 7.2946663 51.4709421, 7.2944428 51.471135, 7.2941811 51.471374, 7.2939441 51.4716174, 7.2939069 51.4716583, 7.293731 51.4718571, 7.2936306 51.471966, 7.2936119 51.4719876, 7.2935221 51.4720975, 7.2934412 51.4722023, 7.2934265 51.4722201, 7.2934146 51.4722345)",,,,,,
"[899964520, 125087634]",2,,Am Vorort,tertiary,50,,False,False,299.002,"LINESTRING (7.2934146 51.4722345, 7.2934265 51.4722201, 7.2934412 51.4722023, 7.2935221 51.4720975, 7.2936119 51.4719876, 7.2936306 51.471966, 7.293731 51.4718571, 7.2939069 51.4716583, 7.2939441 51.4716174, 7.2941811 51.471374, 7.2944428 51.471135, 7.2946663 51.4709421, 7.2946937 51.4709184, 7.2949437 51.4707155, 7.2951718 51.4705563, 7.2952875 51.4704669, 7.2955342 51.470317, 7.2956136 51.4702695, 7.2956632 51.4702398, 7.2958549 51.4701367, 7.2959631 51.4700934)",,,,,,
"[1050801915, 125087631]",,,Am Vorort,tertiary,50,,True,False,63.335,"LINESTRING (7.2934146 51.4722345, 7.2933416 51.4723889, 7.293224 51.4725876, 7.2931571 51.4726897, 7.2931161 51.4727484, 7.2931017 51.4727691)",,,,7.1,,
522532413,1,,Am Vorort,tertiary,50,,True,False,31.655,"LINESTRING (7.2931789 51.4724777, 7.2932673 51.4723688, 7.2934146 51.4722345)",,,,4.8,,
125087633,1,,Am Vorort,tertiary,50,,True,False,52.075,"LINESTRING (7.2924725 51.4725757, 7.2926613 51.472584, 7.2927935 51.4725873, 7.2928664 51.4725788, 7.2929193 51.4725726, 7.2930446 51.4725368, 7.2931125 51.4725069, 7.2931789 51.4724777)",,,,5.45,,
"[522532416, 665367818]",1,,Industriestraße,tertiary,50,,True,False,39.087999999999994,"LINESTRING (7.2924725 51.4725757, 7.2925239 51.4725905, 7.2927589 51.4726583, 7.2928294 51.4726812, 7.2929794 51.47273)",,,,5.45,,
209735644,1,,Industriestraße,tertiary,50,,True,False,9.521,"LINESTRING (7.2929794 51.47273, 7.2931017 51.4727691)",,,,4.55,,
125087632,1,,Am Vorort,tertiary,50,,True,False,31.273,"LINESTRING (7.2929794 51.47273, 7.2930404 51.4726529, 7.2931789 51.4724777)",,,,5.5,,
125087637,,,Am Vorort,tertiary,,,True,False,8.815,"LINESTRING (7.2931017 51.4727691, 7.2929967 51.4728139)",,,,,,
"[223699107, 665367820]",1,,Industriestraße,unclassified,50,,True,False,59.27199999999999,"LINESTRING (7.2931017 51.4727691, 7.2932124 51.4728045, 7.2933671 51.4728539, 7.2934442 51.4728832, 7.2936027 51.4729433, 7.2938272 51.4730492)",,,,,,
125087638,,,Am Vorort,tertiary,,,True,False,9.406,"LINESTRING (7.2929967 51.4728139, 7.2929794 51.47273)",,,,,,
"[665367817, 209735645]",1,,Industriestraße,tertiary,50,,True,False,79.07900000000001,"LINESTRING (7.2929967 51.4728139, 7.2927736 51.4727433, 7.2924972 51.4726555, 7.292308 51.4725996, 7.29197 51.4725031)",,,,5.6,,
125186487,,,Am Beisenkamp,residential,,,False,True,73.184,"LINESTRING (7.1403564 51.4891516, 7.1403141 51.4893378, 7.1402333 51.4898052)",,,,,,
4418831,,,Am Beisenkamp,residential,30,,False,False,163.517,"LINESTRING (7.1402333 51.4898052, 7.140323 51.4898143, 7.1407877 51.4898613, 7.1410544 51.4898949, 7.1415387 51.4899511, 7.1419207 51.4899919, 7.1422374 51.4900226, 7.1425597 51.4900579)",,,,,,
4418831,,,Am Beisenkamp,residential,30,,False,True,75.60000000000001,"LINESTRING (7.1402333 51.4898052, 7.1398867 51.4897698, 7.1393204 51.4897094, 7.1392066 51.4896731, 7.1391709 51.4896645)",,,,,,
125186487,,,Am Beisenkamp,residential,,,False,False,73.184,"LINESTRING (7.1402333 51.4898052, 7.1403141 51.4893378, 7.1403564 51.4891516)",,,,,,
222541086,1,,Nordhausen-Ring,trunk_link,100,,True,False,146.699,"LINESTRING (7.2578606 51.4703077, 7.2581173 51.47049, 7.2581787 51.4705373, 7.2582473 51.470583, 7.2583114 51.470625, 7.2583786 51.4706629, 7.2584391 51.4706933, 7.2584923 51.4707162, 7.2585456 51.4707367, 7.2586233 51.4707647, 7.2587355 51.4707994, 7.2588792 51.4708386, 7.259129 51.4709024, 7.259253 51.4709361, 7.2593362 51.4709616, 7.2593884 51.4709784, 7.2595536 51.4710623)",,,,,,
222541092,2,L 705,Nordhausen-Ring,trunk,60,,True,False,164.201,"LINESTRING (7.2578606 51.4703077, 7.2579674 51.4704717, 7.2581072 51.4707121, 7.2582376 51.4709544, 7.258332 51.4711354, 7.2584517 51.4713941, 7.2585528 51.4716503, 7.2585766 51.4717137)",,,,,,
125204178,2,K 4,Schützenstraße,tertiary,50,,True,False,71.708,"LINESTRING (7.1958957 51.4626719, 7.195986 51.462676, 7.1964154 51.4627644, 7.1965679 51.4627958, 7.1967071 51.4628245, 7.196882 51.4628622)",,,,,,
125204184,2,K 4,Schützenstraße,tertiary,50,,False,False,107.95899999999999,"LINESTRING (7.1958957 51.4626719, 7.1956941 51.4626327, 7.1951218 51.46252, 7.1950487 51.4625057, 7.1948017 51.4624568, 7.1947494 51.4624458, 7.1945798 51.4624114, 7.1944111 51.4623768)",,,,,,
125204183,1,K 4,Schützenstraße,tertiary,50,,True,False,6.725,"LINESTRING (7.1968851 51.4629279, 7.196795 51.4629054)",,,,,,
125204174,1,K 2,Kohlenstraße,tertiary,50,,True,False,80.294,"LINESTRING (7.1968851 51.4629279, 7.1968216 51.4630552, 7.1966327 51.4633891, 7.196531 51.463569, 7.1964835 51.4636016)",,,,,,
125204165,2,K 4,An der Landwehr,tertiary,50,,True,False,17.268,"LINESTRING (7.1983281 51.4632374, 7.1985452 51.4633137)",,,,,,
434796386,1,K 2,Kohlenstraße,tertiary,50,,True,False,19.416,"LINESTRING (7.1983281 51.4632374, 7.1984023 51.4632057, 7.1985641 51.4631433)",,,,,,
125204159,1,,An der Landwehr,tertiary,50,,True,False,11.337,"LINESTRING (7.1981934 51.4632953, 7.1983281 51.4632374)",,,,,,
"[377731577, 125204181]",1,K 4,Schützenstraße,tertiary,50,,True,False,99.48400000000001,"LINESTRING (7.1981934 51.4632953, 7.1980406 51.463248, 7.197607 51.4631139, 7.1971507 51.4629917, 7.1968851 51.4629279)",,,,,,
125204163,1,K 4,An der Landwehr,tertiary,50,,True,False,14.017,"LINESTRING (7.1983746 51.4633514, 7.1981934 51.4632953)",,,,,,
125204164,1,,An der Landwehr,tertiary,50,,False,False,12.54,"LINESTRING (7.1983746 51.4633514, 7.1985452 51.4633137)",,,,,,
125204164,1,,An der Landwehr,tertiary,50,,False,True,12.54,"LINESTRING (7.1985452 51.4633137, 7.1983746 51.4633514)",,,,,,
125204168,1,,An der Landwehr,tertiary,50,,False,False,10.041,"LINESTRING (7.1985452 51.4633137, 7.1985443 51.463404)",,,,,,
216654954,1,K 4,An der Landwehr,tertiary,50,,True,False,19.585,"LINESTRING (7.1985452 51.4633137, 7.1987912 51.4634005)",,,,,,
125204173,1,,Kohlenstraße,tertiary,50,,True,False,19.094,"LINESTRING (7.1985452 51.4633137, 7.1985408 51.4632255, 7.1985641 51.4631433)",,,,,,
125204168,1,,An der Landwehr,tertiary,50,,False,True,10.041,"LINESTRING (7.1985443 51.463404, 7.1985452 51.4633137)",,,,,,
216654953,1,K 4,An der Landwehr,tertiary,50,,True,False,13.131,"LINESTRING (7.1985443 51.463404, 7.1983746 51.4633514)",,,,,,
125204186,1,,Oviedo-Ring,motorway_link,,,True,False,21.908,"LINESTRING (7.1985443 51.463404, 7.1985812 51.4634966, 7.1985888 51.4635981)",,,,,,
298151644,1,,Kohlenstraße,tertiary,50,,True,False,7.812,"LINESTRING (7.1987912 51.4634005, 7.1987328 51.4634606)",,,,,,
216654955,1,K 4,An der Landwehr,tertiary,50,,True,False,64.578,"LINESTRING (7.1987912 51.4634005, 7.1989132 51.4634475, 7.1992061 51.463544, 7.1992622 51.4635625, 7.1994663 51.4636279, 7.1995984 51.4636889)",,,,,,
125204166,1,K 4,An der Landwehr,tertiary,50,,True,False,14.496,"LINESTRING (7.1987328 51.4634606, 7.1985443 51.463404)",,,,,,
283845885,1,,,motorway_link,,,True,False,18.256,"LINESTRING (7.1987328 51.4634606, 7.1985888 51.4635981)",,,,,,
125204166,1,K 4,An der Landwehr,tertiary,50,,True,False,65.30499999999999,"LINESTRING (7.1995984 51.4636889, 7.1994314 51.4636633, 7.1991714 51.4635885, 7.1988702 51.4634983, 7.1987328 51.4634606)",,,,,,
375611712,2,K 4,An der Landwehr,tertiary,50,,False,True,138.523,"LINESTRING (7.1995984 51.4636889, 7.1997833 51.4637408, 7.2000964 51.4638368, 7.2001699 51.4638593, 7.2003333 51.4639175, 7.2006213 51.464046, 7.2012915 51.4643441)",,,,7.5,,
"[346533913, 346533908]",3,B 226,Wittener Straße,primary,50,,False,True,129.876,"LINESTRING (7.229026 51.4773654, 7.2293071 51.4772853, 7.2297139 51.477191, 7.2297123 51.4771937, 7.2298381 51.4771653, 7.2304581 51.4770373, 7.2307795 51.4769672)",,,,,,
"[346531089, 6275315, 346533917]","['3', '2']",B 226,Wittener Straße,primary,50,,True,False,184.779,"LINESTRING (7.229026 51.4773654, 7.2287775 51.4774814, 7.2285275 51.477574, 7.2283527 51.4776509, 7.2281855 51.4777385, 7.227999 51.477835, 7.227843 51.4779296, 7.2276768 51.4780261, 7.2273712 51.4781943, 7.2273218 51.4782215, 7.2272917 51.4782385, 7.2271645 51.4783114, 7.2269714 51.4784194)",,,,,,
795746714,,,Akademiestraße,residential,30,,False,True,120.588,"LINESTRING (7.229026 51.4773654, 7.2291187 51.4774802, 7.229185 51.4775834, 7.2292498 51.4776473, 7.2294749 51.4777799, 7.2296953 51.4778862, 7.2298797 51.4779707, 7.2302314 51.4781109)",,,,7,,
"[778953381, 125367111, 125370632, 125367113, 486396683, 221891412, 221891061]","['1', '2']",,"['Kohlleppelsweg', 'Am Einkaufszentrum']",unclassified,50,,True,False,206.25199999999998,"LINESTRING (7.2892089 51.4946001, 7.2890855 51.4945594, 7.2887849 51.4944774, 7.288537 51.4944131, 7.2883673 51.4943727, 7.2880478 51.4943132, 7.2878996 51.4942892, 7.2877462 51.4942713, 7.2875589 51.494256, 7.2873668 51.4942453, 7.2872386 51.4942135, 7.2869894 51.4941721, 7.2869832 51.4941221, 7.2869724 51.494083, 7.2869578 51.4940398, 7.2869327 51.494, 7.2868936 51.4939454, 7.2868318 51.4938863, 7.2867623 51.4938052)",,,,,,
125367123,3,,Am Einkaufszentrum,unclassified,50,,True,False,12.026,"LINESTRING (7.2896981 51.4946546, 7.2898618 51.4946908)",,,,,,
"[125367124, 1023937022]",2,K 29,Werner Straße,secondary,"['70', '50']",,True,False,51.214,"LINESTRING (7.2896981 51.4946546, 7.2897946 51.4945254, 7.2898285 51.4944764, 7.2900277 51.4942425)",,,,,,
221891062,1,,Am Einkaufszentrum,unclassified,50,,True,False,15.927,"LINESTRING (7.2898618 51.4946908, 7.2896447 51.4947382)",,,,,,
"[1175686736, 26130121]",1,,,motorway_link,,,True,False,355.77599999999995,"LINESTRING (7.2898618 51.4946908, 7.290049 51.4947353, 7.2904851 51.4948808, 7.2908536 51.4950512, 7.2910183 51.4951532, 7.2911546 51.4952586, 7.291297 51.4954016, 7.2914051 51.495562, 7.2914496 51.4957376, 7.2914817 51.4958684, 7.2915298 51.4959902, 7.2916382 51.4961495, 7.2918011 51.4962913, 7.291973 51.4964011, 7.2921412 51.4964718, 7.2923048 51.496522, 7.2924931 51.4965705, 7.2926645 51.4965993, 7.292863 51.4966227, 7.2931545 51.4966399, 7.2933751 51.4966407)",,,,,,
125367120,2,K 29,Am Ruhrpark,secondary,50,,True,False,136.75400000000002,"LINESTRING (7.2898618 51.4946908, 7.2897374 51.4949064, 7.2896492 51.4950852, 7.2895119 51.4954599, 7.2894537 51.4957363, 7.2894283 51.4958861)",,,,,,
41379226,,,Auf dem Sporkel,residential,30,,True,False,10.022,"LINESTRING (7.2900277 51.4942425, 7.2901634 51.4942739)",,,,,,
"[125367121, 1023937022]",2,K 29,Werner Straße,secondary,70,,True,False,307.706,"LINESTRING (7.2900277 51.4942425, 7.2900892 51.4941792, 7.2901656 51.4941064, 7.2904216 51.4938858, 7.2905967 51.4937521, 7.2909396 51.4935276, 7.2911564 51.4934044, 7.2914773 51.49324, 7.2916926 51.4931463, 7.2919167 51.4930594, 7.292184 51.4929654, 7.2924464 51.4928833, 7.2926956 51.4928204, 7.2929359 51.4927627, 7.293235 51.4927062, 7.2933323 51.4926883, 7.2935233 51.4926572)",,,,,,
125377237,2,,Am Parkhaus,unclassified,30,,True,False,30.138000000000005,"LINESTRING (7.2811212 51.4937015, 7.2810909 51.4937566, 7.2810818 51.4937979, 7.2811074 51.4938401, 7.2811633 51.4938754, 7.2812051 51.493889, 7.2812721 51.4939108)",,,,,,
"[878660376, 125377234]",2,,Am Parkhaus,unclassified,30,,False,False,206.20000000000002,"LINESTRING (7.2811212 51.4937015, 7.2813386 51.4935912, 7.2815911 51.4934618, 7.2819476 51.4933243, 7.2821755 51.4932475, 7.2823503 51.4931997, 7.2824969 51.4931596, 7.2828517 51.4930901, 7.2830969 51.4930453, 7.2833072 51.4930139, 7.2834779 51.4929963, 7.2836262 51.4929834, 7.2837999 51.4929707)",,,,,,
778953369,2,,Kohlleppelsweg,unclassified,30,,False,False,19.562,"LINESTRING (7.2842808 51.4927045, 7.2845322 51.4927848)",,,,,,
80229941,2,,Kohlleppelsweg,unclassified,,,False,True,109.738,"LINESTRING (7.2842808 51.4927045, 7.2840945 51.4926503, 7.283803 51.492579, 7.2835124 51.4925151, 7.2832115 51.4924562, 7.2829205 51.4924084, 7.2827812 51.4923923)",,,,,,
"[963417307, 125377727]",,,Kohlleppelsweg,unclassified,20,,False,True,572.6469999999999,"LINESTRING (7.2842808 51.4927045, 7.2843148 51.4926835, 7.2843408 51.4926343, 7.2843548 51.4925795, 7.2843405 51.4925262, 7.2843008 51.4924748, 7.2842468 51.4924475, 7.2841418 51.492431, 7.2839105 51.4924088, 7.2837266 51.492386, 7.2836573 51.4923704, 7.2835645 51.4923371, 7.283322 51.4922119, 7.2830233 51.492043, 7.2827953 51.4919106, 7.2826799 51.4918509, 7.2825459 51.4917772, 7.2824783 51.4917234, 7.2824835 51.4916689, 7.2825039 51.4915875, 7.2825979 51.4914576, 7.2827328 51.491322, 7.282859 51.4911808, 7.2829459 51.4910535, 7.2830556 51.4907873, 7.2831199 51.4905615, 7.2831546 51.490349, 7.2831714 51.4902235, 7.2831762 51.4900328, 7.2831606 51.4898408, 7.2831211 51.4896074, 7.2830489 51.4893504, 7.2829507 51.4890579, 7.2829261 51.4888461, 7.282911 51.4886643, 7.2829284 51.4883707, 7.282944 51.4883472, 7.2829569 51.4883205)",,,,,,
778953369,2,,Kohlleppelsweg,unclassified,30,,False,True,19.562,"LINESTRING (7.2845322 51.4927848, 7.2842808 51.4927045)",,,,,,
"[778953368, 125377719]",,,Am Parkhaus,unclassified,30,,True,False,57.194,"LINESTRING (7.2845322 51.4927848, 7.2844363 51.4927971, 7.284365 51.4928155, 7.2843097 51.4928572, 7.2842574 51.4928934, 7.2841926 51.492921, 7.2840968 51.492947, 7.2839698 51.4929691, 7.2838822 51.4929762, 7.2837999 51.4929707)",,,,,,
"[778953370, 125377724]",2,,Kohlleppelsweg,unclassified,"['30', '50']",,False,False,192.174,"LINESTRING (7.2845322 51.4927848, 7.2849175 51.4929154, 7.2851837 51.4930179, 7.2854697 51.493141, 7.2859201 51.4933603, 7.2861771 51.4934956, 7.2862467 51.4935322, 7.2863049 51.493562, 7.2865975 51.4937118, 7.2867623 51.4938052)",,,,,,
"[143067978, 125388590, 125388592, 224269521, 13843155, 13845308, 13845310]","['3', '2']",A 43,,motorway,120,,True,False,3116.6830000000004,"LINESTRING (7.2126499 51.5166804, 7.2131351 51.5161383, 7.2136185 51.5156933, 7.2141152 51.5153077, 7.2142854 51.5151725, 7.2146295 51.5149206, 7.2150291 51.5146517, 7.2154712 51.5143617, 7.2159891 51.5140715, 7.2161745 51.5139705, 7.2167451 51.5136821, 7.2173908 51.5133997, 7.217975 51.5131608, 7.2186484 51.5129162, 7.2189894 51.5127982, 7.2195888 51.5126091, 7.2201361 51.5124486, 7.220817 51.5122556, 7.2214855 51.5120756, 7.2228593 51.5117536, 7.2242087 51.5114575, 7.2255473 51.5111719, 7.2291714 51.5104118, 7.2330077 51.5096038, 7.2346289 51.5092611, 7.2349678 51.5091928, 7.2380553 51.508543, 7.2412885 51.5078637, 7.2441085 51.5072643, 7.2461241 51.5068236, 7.2466883 51.5066978, 7.2488259 51.5062011, 7.2508599 51.5056962, 7.2528273 51.5051764)",yes,,,,,
"[1175686724, 125389909, 125389910]",1,,,motorway_link,,,True,False,327.48999999999995,"LINESTRING (7.2709029 51.4965602, 7.2709297 51.4965147, 7.2709882 51.4964525, 7.2711468 51.4962949, 7.2712025 51.4961979, 7.2712342 51.4961016, 7.2712443 51.4960094, 7.271231 51.4959238, 7.2711955 51.4958373, 7.2711044 51.4957412, 7.2709803 51.4956483, 7.2709002 51.4956107, 7.270799 51.4955732, 7.2706775 51.4955455, 7.2705754 51.4955311, 7.2704549 51.4955242, 7.2703405 51.4955295, 7.2702069 51.4955509, 7.2700883 51.4955807, 7.26997 51.4956312, 7.2698893 51.4956789, 7.2698125 51.4957352, 7.269757 51.4957908, 7.2697083 51.4958547, 7.2696799 51.4959211, 7.2696708 51.4960053, 7.2696763 51.496076, 7.2696921 51.4961367, 7.2697206 51.4961975, 7.2697674 51.4962648, 7.269852 51.4963416, 7.2699484 51.4963971, 7.2700542 51.4964437, 7.2701894 51.4964871, 7.2703224 51.4965176, 7.270501 51.4965439)",yes,,,,,
"[125389913, 224264725]",1,,,motorway_link,,,True,False,255.642,"LINESTRING (7.2709029 51.4965602, 7.2709839 51.4965132, 7.2717189 51.4959544, 7.2724824 51.4953088, 7.2731155 51.4947229)",yes,,,,,
"[18692386, 224261484, 242743405, 242743406, 224261487, 224262798, 25039061, 15744630, 25039062, 1175686717, 10805759]","['3', '2']",A 40,Ruhrschnellweg,motorway,"['signals', '120']",,True,False,1485.7219999999998,"LINESTRING (7.2354509 51.494259, 7.2356062 51.4942525, 7.2359156 51.4942458, 7.2362383 51.4942489, 7.2365414 51.494259, 7.2369529 51.4942857, 7.2371964 51.4943109, 7.2375264 51.4943543, 7.2378501 51.4944085, 7.2381381 51.4944617, 7.2392534 51.4947266, 7.2402514 51.4949758, 7.2414472 51.4951572, 7.2423157 51.495235, 7.2427205 51.4952581, 7.2432102 51.495282, 7.2438755 51.4952819, 7.2444704 51.4952635, 7.2449452 51.4952374, 7.2454293 51.4952026, 7.2463203 51.495105, 7.2476547 51.4949367, 7.2480235 51.4948905, 7.2492471 51.4947501, 7.2503094 51.4946423, 7.2509704 51.4945889, 7.2516381 51.4945472, 7.2524073 51.4945094, 7.2530514 51.4944915, 7.2543455 51.4944813, 7.2548255 51.4944878, 7.2553712 51.4945043, 7.2557216 51.4945176, 7.2560263 51.4945334, 7.256084 51.4945369, 7.2565658 51.4945659)",yes,yes,,,,
224261215,2,,,motorway_link,,,True,False,49.674,"LINESTRING (7.2090938 51.4980115, 7.2087235 51.4979757, 7.2083848 51.4979426)",,,,,,
80201078,2,L 654,Castroper Straße,secondary,50,,False,False,99.33,"LINESTRING (7.249294 51.4930542, 7.249599 51.4931448, 7.2496585 51.4931632, 7.2498547 51.4932212, 7.2501834 51.4933179, 7.2503245 51.4933598, 7.2505904 51.4934369)",,,,,,
125536184,1,K 16,Josephinenstraße,tertiary,50,,True,False,49.019999999999996,"LINESTRING (7.249294 51.4930542, 7.2492923 51.4930671, 7.2492741 51.4931872, 7.249254 51.493213, 7.2490753 51.4934138, 7.2490015 51.4934309)",,,,,,
348361952,2,L 654,Castroper Straße,secondary,50,,False,True,313.334,"LINESTRING (7.249294 51.4930542, 7.2490943 51.4929951, 7.2490491 51.4929807, 7.248799 51.4928979, 7.2485321 51.492805, 7.2483711 51.4927452, 7.2482247 51.4926952, 7.2480071 51.4926322, 7.2477808 51.4925742, 7.2474692 51.4924935, 7.2474306 51.4924835, 7.2472197 51.4924341, 7.246997 51.4923924, 7.2467171 51.4923353, 7.2463483 51.492265, 7.2463208 51.4922598, 7.2456173 51.4921246, 7.2453847 51.4920796, 7.2453468 51.4920723, 7.2450983 51.4920244)",,,,,,
10805638,2,K 16,Josephinenstraße,tertiary,50,,False,True,138.796,"LINESTRING (7.2490015 51.4934309, 7.2489804 51.4934579, 7.2489699 51.4934729, 7.2489016 51.4935637, 7.2487927 51.493701, 7.2487619 51.4937412, 7.2483873 51.4942379, 7.2481365 51.4945569)",,,,,,
125536183,2,K 16,Josephinenstraße,tertiary,50,,True,False,48.30200000000001,"LINESTRING (7.2490015 51.4934309, 7.248989 51.4933761, 7.2491343 51.4931702, 7.2491507 51.4931474, 7.2492771 51.4930625, 7.249294 51.4930542)",,,,,,
25957768,2,K 29,Hölterweg,tertiary,50,,False,True,62.522999999999996,"LINESTRING (7.306229 51.4852537, 7.3061737 51.4853046, 7.3060958 51.4853705, 7.3060338 51.4854217, 7.3059656 51.485478, 7.3056755 51.4856976)",,,,,,
222050343,3,K 29,Hölterweg,tertiary,50,,False,False,23.968,"LINESTRING (7.306229 51.4852537, 7.3063579 51.4851295, 7.3064056 51.4850687)",,,,,,
222050344,1,,Kreyenfeldstraße,tertiary_link,,,True,False,47.001000000000005,"LINESTRING (7.306229 51.4852537, 7.3061718 51.4854171, 7.3061738 51.4854689, 7.306184 51.4855409, 7.3062554 51.4856645)",,,,,,
126108032,,,Heinrich-Gustav-Straße,residential,30,,True,False,15.614,"LINESTRING (7.3050388 51.4853245, 7.3048436 51.4853948)",,,,,,
126108033,,,Heinrich-Gustav-Straße,residential,30,,False,False,33.006,"LINESTRING (7.3050388 51.4853245, 7.3054884 51.4852259)",,,,,,
25957765,,,Wittekindstraße,residential,,,True,False,35.824999999999996,"LINESTRING (7.3048436 51.4853948, 7.3047984 51.4854484, 7.3047483 51.4855232, 7.3047491 51.485596, 7.3047757 51.4856499, 7.3048119 51.4856961)",,,,,,
672396920,,,Heinrich-Gustav-Straße,residential,,,True,False,29.532,"LINESTRING (7.3048436 51.4853948, 7.3045762 51.4854607, 7.3044438 51.4854869)",,,,,,
185297248,,,Wittekindstraße,residential,,,True,False,7.788,"LINESTRING (7.3043769 51.4854306, 7.3044438 51.4854869)",,,,,,
672396940,,,Heinrich-Gustav-Straße,residential,,,True,False,47.405,"LINESTRING (7.3043769 51.4854306, 7.3045421 51.4854054, 7.3048926 51.4853384, 7.3050388 51.4853245)",,,,,,
672396918,,,Heinrich-Gustav-Straße,residential,,,True,False,8.536,"LINESTRING (7.3042571 51.4854487, 7.3043769 51.4854306)",,,,,,
185297245,,,Wittekindstraße,residential,30,,True,False,30.841,"LINESTRING (7.3042571 51.4854487, 7.3041834 51.4853599, 7.3041669 51.48534, 7.3040899 51.4851926)",,,,,,
222050341,,,Heinrich-Gustav-Straße,residential,,,True,False,9.669,"LINESTRING (7.3044438 51.4854869, 7.3043108 51.4855134)",,,,,,
185297248,,,Wittekindstraße,residential,,,True,False,34.68,"LINESTRING (7.3044438 51.4854869, 7.3044978 51.4855325, 7.3046813 51.4856351, 7.3048119 51.4856961)",,,,,,
755646977,1,,Wittekindstraße,residential,,,True,False,8.098,"LINESTRING (7.3043108 51.4855134, 7.3042571 51.4854487)",,,,,,
755646978,,,Heinrich-Gustav-Straße,residential,,,True,False,23.677,"LINESTRING (7.3043108 51.4855134, 7.3041967 51.4855303, 7.303978 51.4855623)",,,,,,
376752945,,,Boltestraße,residential,,,False,True,7.159,"LINESTRING (7.3039397 51.4855025, 7.303978 51.4855623)",,,,,,
126108037,,,Heinrich-Gustav-Straße,residential,,,True,False,22.781000000000002,"LINESTRING (7.3039397 51.4855025, 7.3040804 51.4854785, 7.3041583 51.485464, 7.3042571 51.4854487)",,,,,,
