osmid,oneway,lanes,ref,highway,maxspeed,width,reversed,length,geometry,bridge,name,access,junction,tunnel
"[320185497, 402016789, 320185351]",True,2,,primary,50,,False,97.051,"LINESTRING (8.4637988 49.4938829, 8.4640316 49.4938948, 8.4642756 49.4939007, 8.4645737 49.4939013, 8.4649806 49.4938932, 8.4651414 49.4938904)",,Luisenring,,,
"[121805098, 371574650]",False,"['3', '2']",,unclassified,50,,False,124.362,"LINESTRING (8.4538577 49.4858981, 8.4539254 49.4858211, 8.4540206 49.4857429, 8.4546281 49.4852491, 8.4549123 49.4850153)",,Rheinkaistraße,,,
121805099,True,1,,unclassified,50,,False,28.426000000000002,"LINESTRING (8.4538577 49.4858981, 8.4538222 49.4860432, 8.4538005 49.486151)",,Rheinkaistraße,,,
38507117,False,,,living_street,,,False,41.3,"LINESTRING (8.4858543 49.4662694, 8.4857918 49.4662476, 8.4853522 49.466092)",,Valentin-Streuber-Straße,destination,,
"[251839832, 251846154]",True,2,,primary,50,,False,127.26800000000001,"LINESTRING (8.4858543 49.4662694, 8.4858924 49.4662275, 8.4863075 49.465771, 8.4866736 49.465342, 8.4867324 49.4652774)",,Neckarauer Straße,,,
38507117,False,,,living_street,,,True,41.3,"LINESTRING (8.4853522 49.466092, 8.4857918 49.4662476, 8.4858543 49.4662694)",,Valentin-Streuber-Straße,destination,,
4382895,False,,,unclassified,,,False,21.02,"LINESTRING (8.4909457 49.4681961, 8.4907035 49.4680914)",,Fabrikstationstraße,,,
4382895,False,,,unclassified,,,True,21.02,"LINESTRING (8.4907035 49.4680914, 8.4909457 49.4681961)",,Fabrikstationstraße,,,
4382895,False,,,unclassified,,,False,131.46200000000002,"LINESTRING (8.4907035 49.4680914, 8.4902141 49.4679214, 8.4900845 49.4678764, 8.4899034 49.4678129, 8.4896106 49.4677104, 8.4894179 49.4676429, 8.4893548 49.4676208, 8.4892556 49.467586, 8.4891039 49.4675284)",,Fabrikstationstraße,,,
38420529,False,,,unclassified,,,False,54.885999999999996,"LINESTRING (8.4907035 49.4680914, 8.4910321 49.4677344, 8.4910934 49.4676678)",,Kirchhoffstraße,,,
38420529,False,,,unclassified,,,True,54.885999999999996,"LINESTRING (8.4910934 49.4676678, 8.4910321 49.4677344, 8.4907035 49.4680914)",,Kirchhoffstraße,,,
38422683,False,,,unclassified,50,,False,128.189,"LINESTRING (8.4541819 49.5115534, 8.454296 49.5114855, 8.4543452 49.5114563, 8.4545785 49.5113176, 8.4553994 49.5108216, 8.4554846 49.5107701)",,Rheinrottstraße,,,
"[25873411, 301704199, 180549096, 162903252, 150674996, 564962294, 564962292, 296482044]",False,2,,tertiary,"['30', '50']",,False,1470.532,"LINESTRING (8.4541819 49.5115534, 8.4537824 49.5112623, 8.4533069 49.5109154, 8.4531464 49.5108462, 8.4529504 49.5108113, 8.4511742 49.5106748, 8.4509972 49.510655, 8.4507809 49.5105903, 8.450631 49.5105243, 8.4504525 49.5104046, 8.4502559 49.5102638, 8.4499056 49.5100129, 8.4492916 49.5095731, 8.4488964 49.5092644, 8.4487326 49.5091001, 8.4485269 49.5088507, 8.448376 49.5085937, 8.4483167 49.5084681, 8.4482705 49.5083531, 8.448248 49.5082897, 8.4482209 49.5081825, 8.4482116 49.5081116, 8.4482097 49.5080366, 8.4482126 49.5079685, 8.4482218 49.507871, 8.4482342 49.507806, 8.4482996 49.507642, 8.4483231 49.507546, 8.4483379 49.5074647, 8.4483471 49.5073729, 8.4483683 49.5072433, 8.4483996 49.5070751, 8.4484073 49.5070389, 8.448407 49.5070125, 8.448402 49.5069873, 8.4483933 49.5069613, 8.4483718 49.5069113, 8.4483556 49.5068603, 8.4483586 49.5067799, 8.4483988 49.5065329, 8.4484069 49.5064943, 8.4484387 49.5063502, 8.4485152 49.5061359, 8.4486333 49.5059218, 8.4488559 49.5056378, 8.4490784 49.5054035, 8.4492252 49.5052564, 8.4494633 49.5050915, 8.4497966 49.5048793, 8.4514532 49.5039327, 8.4514901 49.5039134, 8.4538091 49.5027, 8.4541112 49.5025335, 8.454259 49.5024521, 8.4546527 49.5022619)",yes,"['Inselstraße', 'Friesenheimer Straße']",,,
564962294,False,,,tertiary,50,,True,686.412,"LINESTRING (8.4541819 49.5115534, 8.4543072 49.5116389, 8.4545362 49.5117923, 8.4557062 49.5126209, 8.4562775 49.5130306, 8.4568324 49.5134286, 8.4573301 49.5137874, 8.4577249 49.5140684, 8.458979 49.514952, 8.4606001 49.5161075)",,Friesenheimer Straße,,,
38422683,False,,,unclassified,50,,True,106.152,"LINESTRING (8.4566617 49.5101981, 8.4555994 49.5107143, 8.4554846 49.5107701)",,Rheinrottstraße,,,
38422683,False,,,unclassified,50,,False,106.152,"LINESTRING (8.4554846 49.5107701, 8.4555994 49.5107143, 8.4566617 49.5101981)",,Rheinrottstraße,,,
38422683,False,,,unclassified,50,,True,128.189,"LINESTRING (8.4554846 49.5107701, 8.4553994 49.5108216, 8.4545785 49.5113176, 8.4543452 49.5114563, 8.454296 49.5114855, 8.4541819 49.5115534)",,Rheinrottstraße,,,
38422684,False,,,unclassified,,,False,310.259,"LINESTRING (8.4554846 49.5107701, 8.4543503 49.5097851, 8.4529113 49.5085355)",,Mühlenstraße,,,
38422684,False,,,unclassified,,,True,310.259,"LINESTRING (8.4529113 49.5085355, 8.4543503 49.5097851, 8.4554846 49.5107701)",,Mühlenstraße,,,
161129600,False,,,unclassified,50,,True,96.072,"LINESTRING (8.4628372 49.5147833, 8.4625938 49.514926, 8.4619532 49.5153016, 8.4618496 49.5153624)",,Hombuschstraße,,,
162389860,False,,,unclassified,50,,True,206.857,"LINESTRING (8.4598998 49.5139999, 8.4601799 49.5142001, 8.4606975 49.5145699, 8.4608532 49.5146812, 8.4614627 49.5151055, 8.4617451 49.5153021, 8.4618496 49.5153624)",,Franzosenstraße,,,
38422687,False,,,residential,,,True,149.535,"LINESTRING (8.4554766 49.5175826, 8.4558019 49.5174835, 8.4565411 49.5170448, 8.4570655 49.5167335)",,Einsteinstraße,,,
38422688,False,2,,unclassified,50,,False,322.0949999999999,"LINESTRING (8.4549927 49.5157314, 8.4547333 49.5162759, 8.4546834 49.5163262, 8.4541596 49.5166175, 8.4540443 49.5166257, 8.4539372 49.5166005, 8.4538126 49.5165129, 8.4534324 49.5162455, 8.4530285 49.5159614, 8.4528586 49.515842, 8.4526236 49.5156767, 8.4525985 49.5156201, 8.4526125 49.5155565, 8.4527548 49.5152822)",,Walter-Bothe-Straße,,,
187764908,False,2,,residential,50,,False,169.10500000000002,"LINESTRING (8.4549927 49.5157314, 8.4534023 49.5154122, 8.4527548 49.5152822)",,Einsteinstraße,,,
187764908,False,2,,residential,50,,True,191.312,"LINESTRING (8.4549927 49.5157314, 8.4556261 49.5158637, 8.4559752 49.5159883, 8.4562286 49.5161236, 8.4569135 49.5166176, 8.4570655 49.5167335)",,Einsteinstraße,,,
38422688,False,2,,unclassified,50,,True,322.09499999999997,"LINESTRING (8.4527548 49.5152822, 8.4526125 49.5155565, 8.4525985 49.5156201, 8.4526236 49.5156767, 8.4528586 49.515842, 8.4530285 49.5159614, 8.4534324 49.5162455, 8.4538126 49.5165129, 8.4539372 49.5166005, 8.4540443 49.5166257, 8.4541596 49.5166175, 8.4546834 49.5163262, 8.4547333 49.5162759, 8.4549927 49.5157314)",,Walter-Bothe-Straße,,,
187764908,False,2,,residential,50,,True,169.10500000000002,"LINESTRING (8.4527548 49.5152822, 8.4534023 49.5154122, 8.4549927 49.5157314)",,Einsteinstraße,,,
"[187764908, 27355837]",False,2,,"['residential', 'unclassified']","['30', '50']",,False,223.621,"LINESTRING (8.4527548 49.5152822, 8.4516058 49.515046, 8.4515311 49.5150283, 8.4513477 49.5149631, 8.4512517 49.5148818, 8.4512247 49.5147737, 8.4515192 49.5139668)",,"['Einsteinstraße', 'Fuchsweg (An der Kammerschleuse)']",,,
"[162898749, 461170670]",True,1,,secondary_link,50,,False,30.611,"LINESTRING (8.4549711 49.5213358, 8.4549717 49.5214957, 8.4550077 49.5216087)",,,,,
393138816,True,2,,secondary,50,,False,25.969,"LINESTRING (8.4549711 49.5213358, 8.4548585 49.5214727, 8.4548016 49.5215418)",,Diffenéstraße,,,
"[162429026, 248560676]",False,,,unclassified,,,False,608.923,"LINESTRING (8.4541989 49.5238817, 8.454149 49.5239549, 8.4541394 49.5240257, 8.4541594 49.5240987, 8.4542117 49.5241772, 8.4543308 49.5242833, 8.4548011 49.5245432, 8.4549712 49.5246768, 8.4550726 49.5248269, 8.4551169 49.5249902, 8.4551102 49.5251639, 8.4550574 49.5253497, 8.4548826 49.5257879, 8.4548386 49.5258947, 8.4547141 49.5261967, 8.4544994 49.5266564, 8.4542611 49.5271271, 8.4538898 49.5277848, 8.4536238 49.5282261, 8.4535836 49.5282885, 8.453183 49.5289101)",,Otto-Hahn-Straße,,,
"[162429032, 214285829]",True,"['1', '2']",,unclassified,,,False,22.479999999999997,"LINESTRING (8.4541989 49.5238817, 8.4542539 49.5237925, 8.454365 49.5237147)",,Otto-Hahn-Straße,,,
37845477,False,,,residential,30,,False,61.9,"LINESTRING (8.4790118 49.5264759, 8.4797728 49.5267326)",,Roggenstraße,,,
37845477,False,,,residential,30,,True,59.106,"LINESTRING (8.4790118 49.5264759, 8.4783422 49.5261699)",,Roggenstraße,,,
520778457,False,,,residential,30,,False,146.593,"LINESTRING (8.4790118 49.5264759, 8.4802019 49.5254076)",,Oppauer Straße,,,
520778457,False,,,residential,30,,True,142.749,"LINESTRING (8.4790118 49.5264759, 8.4779368 49.5274548, 8.477844 49.5275099)",,Oppauer Straße,,,
34630551,False,,,residential,30,,True,147.895,"LINESTRING (8.4797728 49.5267326, 8.4810478 49.5256914)",,Hubenstraße,,,
37845477,False,,,residential,30,,True,61.9,"LINESTRING (8.4797728 49.5267326, 8.4790118 49.5264759)",,Roggenstraße,,,
683290614,False,,,residential,30,,False,143.613,"LINESTRING (8.4797728 49.5267326, 8.4785371 49.5277449)",,Hubenstraße,,,
683290615,False,,,living_street,30,,False,73.631,"LINESTRING (8.4797728 49.5267326, 8.4802387 49.5268909, 8.4806767 49.5270396)",,Roggenstraße,,,
38507118,True,2,,primary,50,,False,85.36299999999999,"LINESTRING (8.4905004 49.4606366, 8.4905867 49.4605437, 8.4907525 49.4603872, 8.4908805 49.4602628, 8.4910156 49.4601108, 8.491065 49.4600552, 8.491126 49.459986)",,Neckarauer Straße,,,
136855826,False,2,,residential,50,,False,87.69800000000001,"LINESTRING (8.5282643 49.5104955, 8.5284692 49.5104989, 8.5292899 49.5103474, 8.5294449 49.5103336)",,Hinter dem Wolfsberg,,,
27844689,False,,,residential,30,,False,72.768,"LINESTRING (8.4759301 49.4625072, 8.4758212 49.4624812, 8.4749837 49.4622838)",,Heiligenbergstraße,,,
27844689,False,,,residential,30,,True,66.751,"LINESTRING (8.4759301 49.4625072, 8.4767082 49.4626768, 8.4768019 49.4627045)",,Heiligenbergstraße,,,
38589580,False,,,residential,30,,False,47.512,"LINESTRING (8.4759301 49.4625072, 8.475763 49.4627264, 8.4756365 49.4628895)",,Eichelbergstraße,,,
361834810,False,,,residential,30,,True,33.43,"LINESTRING (8.4730829 49.463428, 8.4732358 49.4634301, 8.4735176 49.4635135)",,Eichelbergstraße,,,
38589581,False,,,residential,30,,False,68.218,"LINESTRING (8.4735176 49.4635135, 8.4734539 49.4629014)",,Königstuhlstraße,,,
361834810,False,,,residential,30,,False,33.43,"LINESTRING (8.4735176 49.4635135, 8.4732358 49.4634301, 8.4730829 49.463428)",,Eichelbergstraße,,,
361834810,False,,,residential,30,,True,119.718,"LINESTRING (8.4735176 49.4635135, 8.4749106 49.4639452, 8.4749364 49.4638735)",,Eichelbergstraße,,,
38589581,False,,,residential,30,,True,70.662,"LINESTRING (8.4733488 49.4622696, 8.4734539 49.4629014)",,Königstuhlstraße,,,
"[27844689, 38589581]",False,,,residential,30,,"[False, True]",151.454,"LINESTRING (8.4733488 49.4622696, 8.4733388 49.4621577, 8.473342 49.4621024, 8.4733634 49.4620559, 8.4734096 49.4620128, 8.473478 49.4619827, 8.4735484 49.4619634, 8.4736177 49.4619619, 8.4736935 49.4619709, 8.4745633 49.4621848, 8.4748515 49.4622527, 8.4749837 49.4622838)",,"['Heiligenbergstraße', 'Königstuhlstraße']",,,
38589590,False,,,residential,30,,False,34.123000000000005,"LINESTRING (8.4733488 49.4622696, 8.4731267 49.4622389, 8.472885 49.4622125)",,Königstuhlstraße,,,
38589582,False,,,residential,30,,True,37.469,"LINESTRING (8.4729639 49.4627913, 8.4734539 49.4629014)",,Königstuhlstraße,,,
38589581,False,,,residential,30,,False,70.662,"LINESTRING (8.4734539 49.4629014, 8.4733488 49.4622696)",,Königstuhlstraße,,,
38589581,False,,,residential,30,,True,68.218,"LINESTRING (8.4734539 49.4629014, 8.4735176 49.4635135)",,Königstuhlstraße,,,
38589582,False,,,residential,30,,False,37.469,"LINESTRING (8.4734539 49.4629014, 8.4729639 49.4627913)",,Königstuhlstraße,,,
38589580,False,,,residential,30,,False,40.199,"LINESTRING (8.475389 49.4632194, 8.4751401 49.4635427)",,Eichelbergstraße,,,
38589580,False,,,residential,30,,True,40.812,"LINESTRING (8.475389 49.4632194, 8.4756365 49.4628895)",,Eichelbergstraße,,,
38589584,False,,,residential,30,,False,48.553,"LINESTRING (8.475389 49.4632194, 8.4759977 49.4634042)",,Eichelbergstraße,,,
38589584,False,,,residential,30,,True,48.553,"LINESTRING (8.4759977 49.4634042, 8.475389 49.4632194)",,Eichelbergstraße,,,
38589580,False,,,residential,30,,True,40.199,"LINESTRING (8.4751401 49.4635427, 8.475389 49.4632194)",,Eichelbergstraße,,,
38589585,False,,,residential,30,,False,50.001,"LINESTRING (8.4751401 49.4635427, 8.4757681 49.4637314)",,Eichelbergstraße,,,
"[361834810, 38589580]",False,,,residential,30,,False,39.858000000000004,"LINESTRING (8.4751401 49.4635427, 8.4750419 49.4636809, 8.474952 49.4638073, 8.4749364 49.4638735)",,Eichelbergstraße,,,
38589585,False,,,residential,30,,True,50.001,"LINESTRING (8.4757681 49.4637314, 8.4751401 49.4635427)",,Eichelbergstraße,,,
"[361834809, 38589587]",False,,,residential,30,,False,50.132000000000005,"LINESTRING (8.4749364 49.4638735, 8.4750382 49.4638776, 8.4755703 49.4640458)",,Eichelbergstraße,,,
361834810,False,,,residential,30,,False,119.718,"LINESTRING (8.4749364 49.4638735, 8.4749106 49.4639452, 8.4735176 49.4635135)",,Eichelbergstraße,,,
"[361834810, 38589580]",False,,,residential,30,,True,39.858000000000004,"LINESTRING (8.4749364 49.4638735, 8.474952 49.4638073, 8.4750419 49.4636809, 8.4751401 49.4635427)",,Eichelbergstraße,,,
"[361834809, 38589587]",False,,,residential,30,,True,50.132000000000005,"LINESTRING (8.4755703 49.4640458, 8.4750382 49.4638776, 8.4749364 49.4638735)",,Eichelbergstraße,,,
38589580,False,,,residential,30,,False,40.812,"LINESTRING (8.4756365 49.4628895, 8.475389 49.4632194)",,Eichelbergstraße,,,
38589588,False,,,residential,30,,False,52.521,"LINESTRING (8.4756365 49.4628895, 8.4762886 49.463098)",,Eichelbergstraße,,,
38589580,False,,,residential,30,,True,47.512,"LINESTRING (8.4756365 49.4628895, 8.475763 49.4627264, 8.4759301 49.4625072)",,Eichelbergstraße,,,
38589588,False,,,residential,30,,True,52.521,"LINESTRING (8.4762886 49.463098, 8.4756365 49.4628895)",,Eichelbergstraße,,,
38589590,False,,,residential,30,,True,34.123000000000005,"LINESTRING (8.472885 49.4622125, 8.4731267 49.4622389, 8.4733488 49.4622696)",,Königstuhlstraße,,,
"[27844689, 38589581]",False,,,residential,30,,"[False, True]",151.45399999999998,"LINESTRING (8.4749837 49.4622838, 8.4748515 49.4622527, 8.4745633 49.4621848, 8.4736935 49.4619709, 8.4736177 49.4619619, 8.4735484 49.4619634, 8.473478 49.4619827, 8.4734096 49.4620128, 8.4733634 49.4620559, 8.473342 49.4621024, 8.4733388 49.4621577, 8.4733488 49.4622696)",,"['Heiligenbergstraße', 'Königstuhlstraße']",,,
27844689,False,,,residential,30,,True,72.768,"LINESTRING (8.4749837 49.4622838, 8.4758212 49.4624812, 8.4759301 49.4625072)",,Heiligenbergstraße,,,
38589591,False,,,residential,30,,False,103.332,"LINESTRING (8.4749837 49.4622838, 8.4747311 49.4626281, 8.4745588 49.4628744, 8.4746377 49.4631469)",,Trommstraße,,,
38589591,False,,,residential,30,,True,103.332,"LINESTRING (8.4746377 49.4631469, 8.4745588 49.4628744, 8.4747311 49.4626281, 8.4749837 49.4622838)",,Trommstraße,,,
17479644,True,2,,residential,50,,False,7.582,"LINESTRING (8.5052351 49.5223035, 8.5051369 49.5222793)",,Sonnenschein,,,
144555533,False,2,,residential,50,,False,8.544,"LINESTRING (8.5052351 49.5223035, 8.5053458 49.5223307)",,Sonnenschein,,,
15537243,True,1,,secondary_link,50,,False,12.999,"LINESTRING (8.5029371 49.5232885, 8.5027587 49.5232725)",,Waldstraße,,,
122084652,False,,,residential,30,,False,95.984,"LINESTRING (8.5029371 49.5232885, 8.5032524 49.5235678, 8.5033594 49.5236627, 8.5034741 49.5237658, 8.5035431 49.5238268, 8.5037224 49.5239851)",,Abendröte,,,
38775177,False,,,residential,30,,True,178.452,"LINESTRING (8.4950359 49.4482959, 8.4950461 49.4481953, 8.4949472 49.447954, 8.4949048 49.4477599, 8.4949007 49.4475679, 8.4949851 49.4469349, 8.4949866 49.4469086, 8.4949882 49.4468801, 8.4949253 49.4467728, 8.4948737 49.4467216)",,Rheingärtenstraße,,,
224680855,False,,,residential,30,,False,44.051,"LINESTRING (8.4950359 49.4482959, 8.4955054 49.4484154, 8.4956029 49.448441)",,Wilhelm-Wundt-Straße,,,
224680855,False,,,residential,30,,True,99.381,"LINESTRING (8.4950359 49.4482959, 8.494612 49.4482791, 8.4944256 49.4482718, 8.494174 49.4482832, 8.4936753 49.4483559)",,Wilhelm-Wundt-Straße,,,
14033734,False,,,residential,30,,False,92.118,"LINESTRING (8.4956858 49.4487121, 8.4947081 49.4492434)",,Neudammstraße,,,
14033734,False,,,residential,30,,True,22.107,"LINESTRING (8.4956858 49.4487121, 8.4959911 49.4487235)",,Neudammstraße,,,
86210170,False,,,living_street,,,True,33.579,"LINESTRING (8.4956858 49.4487121, 8.4955862 49.4486589, 8.4955878 49.4486261, 8.4956029 49.448441)",,Wilhelm-Wundt-Platz,,,
32999527,False,,,residential,30,,True,64.566,"LINESTRING (8.4876298 49.4509199, 8.4885033 49.4507987)",,Schwingstraße,,,
38775180,False,,,residential,30,,False,218.529,"LINESTRING (8.4886955 49.4517881, 8.4879455 49.4518666, 8.4878235 49.4518796, 8.4868977 49.4519732, 8.4867485 49.4519856, 8.4863958 49.4520067, 8.4861604 49.4520191, 8.4860887 49.4520063, 8.4860388 49.4519807, 8.4859343 49.4517812)",,Weißenburgstraße,,,
132674422,False,,,residential,30,,False,104.901,"LINESTRING (8.4886955 49.4517881, 8.4888564 49.4526823, 8.4888803 49.4527225)",,Wörthstraße,,,
132674422,False,,,residential,30,,True,35.208,"LINESTRING (8.4886955 49.4517881, 8.4886432 49.4515406, 8.4886446 49.4514738)",,Wörthstraße,,,
38775182,False,,,residential,30,,True,24.798,"LINESTRING (8.4859343 49.4517812, 8.4856069 49.4518478)",,Rosenstraße,,,
38775180,False,,,residential,30,,True,218.52900000000005,"LINESTRING (8.4859343 49.4517812, 8.4860388 49.4519807, 8.4860887 49.4520063, 8.4861604 49.4520191, 8.4863958 49.4520067, 8.4867485 49.4519856, 8.4868977 49.4519732, 8.4878235 49.4518796, 8.4879455 49.4518666, 8.4886955 49.4517881)",,Weißenburgstraße,,,
38775182,False,,,residential,30,,False,199.864,"LINESTRING (8.4859343 49.4517812, 8.4865139 49.4516664, 8.4874362 49.451578, 8.4881609 49.4515598, 8.4886446 49.4514738)",,Rosenstraße,,,
38775182,False,,,residential,30,,False,24.798,"LINESTRING (8.4856069 49.4518478, 8.4859343 49.4517812)",,Rosenstraße,,,
28725612,False,,,residential,30,,True,180.148,"LINESTRING (8.4856069 49.4518478, 8.4846856 49.4520103, 8.4842316 49.4520941, 8.4840877 49.4521745, 8.4840065 49.4521942, 8.4832255 49.4522679)",,Im Wörtel,,,
38775181,True,,,residential,30,,False,134.76,"LINESTRING (8.4854606 49.4530369, 8.4854558 49.4530101, 8.4853681 49.4525245, 8.4855272 49.4521833, 8.4855792 49.4519643, 8.4856069 49.4518478)",,Rosenstraße,,,
225775907,False,,,residential,30,,False,65.93299999999999,"LINESTRING (8.4854606 49.4530369, 8.4853321 49.4530505, 8.4853058 49.4530533, 8.4850234 49.4530664, 8.484554 49.4530332)",,Friedrichstraße,,,
225775907,False,,,residential,30,,True,249.654,"LINESTRING (8.4854606 49.4530369, 8.486211 49.4529676, 8.4872914 49.4528702, 8.4879468 49.4528111, 8.4886829 49.4527412, 8.4888803 49.4527225)",,Friedrichstraße,,,
28725611,False,,,residential,30,,True,27.521,"LINESTRING (8.4830833 49.4519107, 8.4831751 49.4521509)",,Obstgartenweg,,,
28725611,False,,,residential,30,,False,27.521,"LINESTRING (8.4831751 49.4521509, 8.4830833 49.4519107)",,Obstgartenweg,,,
28725611,False,,,residential,30,,True,13.51,"LINESTRING (8.4831751 49.4521509, 8.4832255 49.4522679)",,Obstgartenweg,,,
38775183,False,,,residential,30,,True,120.424,"LINESTRING (8.4831751 49.4521509, 8.4824592 49.4522658, 8.4824345 49.4523284, 8.482516 49.4523747, 8.4832366 49.4523611)",,Im Wörtel,,,
225775907,False,,,residential,30,,False,18.122,"LINESTRING (8.4833958 49.4529481, 8.4831469 49.4529286)",,Friedrichstraße,,,
225775907,False,,,residential,30,,True,84.253,"LINESTRING (8.4833958 49.4529481, 8.484554 49.4530332)",,Friedrichstraße,,,
228982523,True,,,residential,30,,False,98.578,"LINESTRING (8.4833963 49.4541755, 8.4847592 49.4541438)",,Rheingoldstraße,,,
38775184,True,,,residential,30,,False,136.481,"LINESTRING (8.4833963 49.4541755, 8.4833961 49.453562, 8.4833958 49.4529481)",,Germaniastraße,,,
"[38775185, 348441196]",True,,,residential,"['30', '50']",,False,14.036,"LINESTRING (8.4832429 49.4542528, 8.4833745 49.4541882, 8.4833963 49.4541755)",,Rheingoldstraße,,,
38775186,True,2,,tertiary,50,,False,52.659,"LINESTRING (8.4832429 49.4542528, 8.4833097 49.4543447, 8.4834899 49.4546977)",,Germaniastraße,,,
120654529,False,,,residential,30,,True,35.032,"LINESTRING (8.4852437 49.4541361, 8.4847592 49.4541438)",,Rheingoldstraße,,,
38775187,True,,,residential,30,,False,124.381,"LINESTRING (8.4847592 49.4541438, 8.484554 49.4530332)",,Neugasse,,,
120654529,False,,,residential,30,,False,35.032,"LINESTRING (8.4847592 49.4541438, 8.4852437 49.4541361)",,Rheingoldstraße,,,
225775907,False,,,residential,30,,False,84.253,"LINESTRING (8.484554 49.4530332, 8.4833958 49.4529481)",,Friedrichstraße,,,
225775907,False,,,residential,30,,True,65.933,"LINESTRING (8.484554 49.4530332, 8.4850234 49.4530664, 8.4853058 49.4530533, 8.4853321 49.4530505, 8.4854606 49.4530369)",,Friedrichstraße,,,
229069532,False,,,residential,30,,True,133.442,"LINESTRING (8.4902098 49.451619, 8.4920548 49.4515795)",,Waldhornstraße,,,
"[229066816, 229066812, 229066813]",False,,,residential,30,,False,60.273,"LINESTRING (8.4902098 49.451619, 8.4899693 49.4516269, 8.4899221 49.4516099, 8.4898967 49.451552, 8.489776 49.4512726)",,Waldhornstraße,,,
170720179,False,2,,tertiary,30,,True,13.159,"LINESTRING (8.491108 49.4533346, 8.4909414 49.4533823)",,Rheingoldstraße,,,
38775191,True,,,residential,30,,False,86.342,"LINESTRING (8.491108 49.4533346, 8.4910689 49.4532437, 8.4907863 49.4525868)",,Pfarrgasse,,,
170720179,False,2,,tertiary,30,,False,62.473000000000006,"LINESTRING (8.491108 49.4533346, 8.4913603 49.4532696, 8.491729 49.4531722, 8.4918987 49.4531099)",,Rheingoldstraße,,,
26381702,False,,,residential,30,,False,30.175,"LINESTRING (8.4907863 49.4525868, 8.490369 49.452594)",,Friedrichstraße,,,
26381702,False,,,residential,30,,True,101.903,"LINESTRING (8.4907863 49.4525868, 8.4911136 49.4526027, 8.4915375 49.4526685, 8.4918272 49.4527201, 8.492141 49.4528138)",,Friedrichstraße,,,
224101155,False,,,residential,30,,True,72.135,"LINESTRING (8.4831612 49.4592752, 8.4833045 49.4590757, 8.4834345 49.4588948, 8.4835835 49.4586874)",,Eugen-Richter-Straße,,,
227668809,False,,,residential,30,,False,69.341,"LINESTRING (8.4831612 49.4592752, 8.4836731 49.4594362, 8.4840249 49.4595467)",,Wilhelm-Liebknecht-Straße,,,
227668809,False,,,residential,30,,True,74.65599999999999,"LINESTRING (8.4831612 49.4592752, 8.4829778 49.4592176, 8.4828827 49.4591877, 8.4826983 49.4591297, 8.482665 49.4591192, 8.4822992 49.4590042, 8.4822313 49.4589829)",,Wilhelm-Liebknecht-Straße,,,
38913861,False,,,residential,30,,False,157.855,"LINESTRING (8.4826744 49.4583983, 8.4836115 49.457116)",,Naumannstraße,,,
224101207,False,,,residential,30,,False,73.149,"LINESTRING (8.4826744 49.4583983, 8.4827354 49.4584177, 8.4831003 49.4585337, 8.4833175 49.4586028, 8.4835835 49.4586874)",,Rottfeldstraße,,,
224101207,False,,,residential,30,,True,74.205,"LINESTRING (8.4826744 49.4583983, 8.4823803 49.4583054, 8.4820202 49.4581916, 8.481751 49.4581066)",,Rottfeldstraße,,,
38913732,False,,,residential,30,,True,73.971,"LINESTRING (8.4836115 49.457116, 8.4826909 49.4568254)",,Dreesbachstraße,,,
38913861,False,,,residential,30,,True,157.855,"LINESTRING (8.4836115 49.457116, 8.4826744 49.4583983)",,Naumannstraße,,,
"[224101153, 38913732]",False,,,residential,30,,False,74.006,"LINESTRING (8.4836115 49.457116, 8.4843926 49.457363, 8.4845416 49.4573914)",,Dreesbachstraße,,,
27250343,False,,,unclassified,,,True,18.111,"LINESTRING (8.5793726 49.4336371, 8.5791229 49.4336497)",,,,,
44109131,False,,,residential,30,,True,20.332,"LINESTRING (8.5793726 49.4336371, 8.579217 49.4334848)",,Straßburger Ring,,,
"[405260006, 44109131, 216946381, 131354001, 26773913, 44109182]",False,2,,residential,30,,"[False, True]",440.996,"LINESTRING (8.5793726 49.4336371, 8.5796144 49.4338845, 8.5805349 49.4348565, 8.5808273 49.4351568, 8.5811145 49.4354803, 8.5811893 49.4355729, 8.5812413 49.4356334, 8.5813064 49.435766, 8.5813358 49.4358869, 8.5813502 49.4359461, 8.5813602 49.4359808, 8.5813706 49.4361288, 8.5813808 49.4362723, 8.5813838 49.4363248, 8.5813961 49.4364886, 8.5813996 49.4365383, 8.5814064 49.4366351, 8.5814122 49.4367171, 8.5814144 49.4367477, 8.5814357 49.437049, 8.58145 49.437251)",,Straßburger Ring,,,yes
625351707,False,2,L 542,secondary,50,,False,26.145000000000003,"LINESTRING (8.5367843 49.4242973, 8.5366866 49.4243601, 8.5365135 49.4244527)",,Relaisstraße,,,
625351708,True,1,,secondary,50,,False,22.098,"LINESTRING (8.5367843 49.4242973, 8.5366905 49.4242761, 8.5366303 49.4242519, 8.5365333 49.4241904)",,Relaisstraße,,,
25950295,False,,,residential,30,,False,73.402,"LINESTRING (8.5563373 49.4671496, 8.5553628 49.4669634)",,Rastatter Straße,,,
25950295,False,,,residential,30,,True,75.548,"LINESTRING (8.5563373 49.4671496, 8.5573451 49.4673303)",,Rastatter Straße,,,
39168799,False,,,residential,30,,False,151.95000000000002,"LINESTRING (8.5563373 49.4671496, 8.5565028 49.466818, 8.5567478 49.4663957, 8.5569163 49.4661959, 8.5571563 49.4658952)",,Bühler Straße,,,
