osmid,oneway,ref,highway,reversed,length,access,geometry,bridge
494216304,True,,primary,False,421.3959999999999,yes,"LINESTRING (13.5858996 -1.6311943, 13.5861719 -1.6311099, 13.5864106 -1.6310174, 13.5865621 -1.630953, 13.5867847 -1.6308833, 13.5869229 -1.6308525, 13.5870697 -1.630831, 13.5872494 -1.6308283, 13.5874184 -1.6308551, 13.5875767 -1.6309088, 13.5877135 -1.6309651, 13.5881493 -1.6311621, 13.588498 -1.631327, 13.5885416 -1.6313538, 13.5885946 -1.6313941, 13.5886361 -1.6314504, 13.5886737 -1.6315127, 13.5886931 -1.6315798, 13.5886978 -1.6316495, 13.5886955 -1.6317106, 13.588642 -1.6320744, 13.5886097 -1.6322747)",
"[494216288, 494216282, 494216278]",True,RN3,trunk,False,290.409,,"LINESTRING (13.5891012 -1.6320509, 13.5890103 -1.6320134, 13.5889044 -1.6319638, 13.5887676 -1.6319008, 13.5886294 -1.6318378, 13.5884082 -1.6317332, 13.5882419 -1.6316608, 13.5879334 -1.631571, 13.5876531 -1.6315321, 13.5874292 -1.6315402, 13.5871837 -1.6315791, 13.586935 -1.6316394, 13.5867479 -1.6317037, 13.586615 -1.6317416)",yes
494216288,True,RN3,trunk,False,80.479,,"LINESTRING (13.5898136 -1.6320563, 13.5896084 -1.6320985, 13.5894971 -1.6321079, 13.5894207 -1.6321099, 13.589306 -1.6321012, 13.5891857 -1.6320791, 13.5891012 -1.6320509)",
586151184,True,,primary_link,False,55.815000000000005,yes,"LINESTRING (13.5898136 -1.6320563, 13.5897574 -1.6321139, 13.5897258 -1.6321301, 13.5896903 -1.6321401, 13.5896017 -1.6321542, 13.5894838 -1.6321708, 13.5893436 -1.6321797)",
345493430,True,,primary,False,145.766,yes,"LINESTRING (13.5892276 -1.6323479, 13.5892372 -1.6324094, 13.5892363 -1.6325068, 13.5892276 -1.6325603, 13.5891961 -1.6326455, 13.5891578 -1.6326944, 13.5891089 -1.6327407, 13.5890552 -1.6327688, 13.589011 -1.6327809, 13.5889359 -1.6327903, 13.5888333 -1.6327769, 13.5887548 -1.6327427, 13.5886905 -1.6326797, 13.5886496 -1.6326106, 13.5886281 -1.6325074, 13.5886288 -1.6324223, 13.588637 -1.6323204, 13.5886439 -1.6322783)",
494216286,True,,primary_link,False,26.287,,"LINESTRING (13.5892276 -1.6323479, 13.5892624 -1.6323719, 13.5893083 -1.6323878, 13.5893499 -1.6323919, 13.5894007 -1.6323838, 13.5894502 -1.6323666)",
494216288,True,RN3,trunk,False,80.725,,"LINESTRING (13.5903899 -1.6316257, 13.5903648 -1.6316488, 13.59022 -1.6317935, 13.5900859 -1.6319102, 13.5899551 -1.6319906, 13.5898726 -1.6320309, 13.5898136 -1.6320563)",
586151186,True,,primary_link,False,215.94400000000002,yes,"LINESTRING (13.5903899 -1.6316257, 13.5902396 -1.6316835, 13.5900677 -1.6317271, 13.5898036 -1.631764, 13.5895654 -1.6317658, 13.5893935 -1.6317283, 13.5892264 -1.6316642, 13.5890586 -1.6315791, 13.5888212 -1.6314209, 13.5887084 -1.6313557, 13.5885842 -1.6312893)",
494216299,True,RN3,trunk,False,97.801,,"LINESTRING (13.5896803 -1.6322095, 13.5898264 -1.6321669, 13.5899959 -1.6320919, 13.5900953 -1.6320329, 13.5901838 -1.6319651, 13.5903792 -1.6317793, 13.5904111 -1.6317468)",
494216304,True,,primary,False,12.045,yes,"LINESTRING (13.5894553 -1.6323434, 13.5894529 -1.6322351)",
586151185,True,,primary_link,False,29.134,yes,"LINESTRING (13.5894553 -1.6323434, 13.5895119 -1.6323043, 13.5895568 -1.6322768, 13.5896803 -1.6322095)",
494216304,True,,primary,False,2.641,yes,"LINESTRING (13.5894502 -1.6323666, 13.5894553 -1.6323434)",
494216299,True,RN3,trunk,False,32.382,,"LINESTRING (13.5911334 -1.6311951, 13.5913428 -1.6311328, 13.5914145 -1.6311199)",
586167759,True,,primary_link,False,51.387,,"LINESTRING (13.5911334 -1.6311951, 13.5912714 -1.6312091, 13.5914551 -1.6312573, 13.5915849 -1.6312893)",
509847735,False,,residential,True,168.94,,"LINESTRING (13.5885107 -1.6354024, 13.5883605 -1.6351905, 13.5881165 -1.6349251, 13.587985 -1.6348018, 13.5879046 -1.6347937, 13.587757 -1.6348232, 13.5875398 -1.6348769, 13.5874003 -1.6348795, 13.5872783 -1.634854)",
494216299,True,RN3,trunk,False,101.959,,"LINESTRING (13.5904111 -1.6317468, 13.5905144 -1.6316407, 13.590607 -1.6315474, 13.5907993 -1.6313793, 13.590984 -1.6312643, 13.5911334 -1.6311951)",
509847736,False,,residential,True,291.21500000000003,,"LINESTRING (13.5904111 -1.6317468, 13.590414 -1.6318631, 13.5904151 -1.6319089, 13.5904446 -1.6320376, 13.5904795 -1.6321783, 13.5904849 -1.6322708, 13.5904674 -1.6323593, 13.59045 -1.6324478, 13.590403 -1.6325376, 13.5903339 -1.6326322, 13.5903159 -1.6326569, 13.5902743 -1.6327333, 13.5902408 -1.6328312, 13.5902166 -1.6330296, 13.5903186 -1.6334612, 13.5904473 -1.6338795, 13.5906082 -1.6342307)",
509847736,False,,residential,False,291.215,,"LINESTRING (13.5906082 -1.6342307, 13.5904473 -1.6338795, 13.5903186 -1.6334612, 13.5902166 -1.6330296, 13.5902408 -1.6328312, 13.5902743 -1.6327333, 13.5903159 -1.6326569, 13.5903339 -1.6326322, 13.590403 -1.6325376, 13.59045 -1.6324478, 13.5904674 -1.6323593, 13.5904849 -1.6322708, 13.5904795 -1.6321783, 13.5904446 -1.6320376, 13.5904151 -1.6319089, 13.590414 -1.6318631, 13.5904111 -1.6317468)",
586151183,True,,primary_link,False,30.935000000000002,yes,"LINESTRING (13.5893436 -1.6321797, 13.5892866 -1.6321582, 13.5892028 -1.632128, 13.5891411 -1.6320898, 13.5891012 -1.6320509)",
586151184,True,,primary_link,False,17.769,yes,"LINESTRING (13.5893436 -1.6321797, 13.5892846 -1.6321837, 13.5891839 -1.6321861)",
586167761,False,,residential,False,164.40800000000002,,"LINESTRING (13.587698 -1.6376143, 13.5878348 -1.6375285, 13.5879663 -1.6374909, 13.5881352 -1.6374722, 13.5883015 -1.6374454, 13.5884799 -1.637387, 13.5886311 -1.6373167, 13.5887639 -1.6372342, 13.5888504 -1.637129, 13.5889412 -1.636956)",
586167763,False,,residential,False,3.822,,"LINESTRING (13.5886439 -1.6322783, 13.5886097 -1.6322747)",
345493430,True,,primary,False,116.141,yes,"LINESTRING (13.5886439 -1.6322783, 13.5886773 -1.6320751, 13.5887235 -1.6317661, 13.5887361 -1.6316649, 13.5887343 -1.6315439, 13.5887192 -1.6314643, 13.5886804 -1.6313966, 13.5885842 -1.6312893)",
586167763,False,,residential,True,251.885,,"LINESTRING (13.5877007 -1.6330242, 13.5873641 -1.6323003, 13.5873654 -1.6321649, 13.5874097 -1.6321006, 13.5875076 -1.6320469, 13.5876377 -1.6320201, 13.5878335 -1.6320362, 13.5880387 -1.632118, 13.5886097 -1.6322747)",
586167763,False,,residential,True,3.822,,"LINESTRING (13.5886097 -1.6322747, 13.5886439 -1.6322783)",
494216304,True,,primary,False,173.56100000000004,yes,"LINESTRING (13.5886097 -1.6322747, 13.5886017 -1.6323241, 13.5885899 -1.6324391, 13.5885913 -1.6325241, 13.5886013 -1.6326019, 13.5886361 -1.6326931, 13.5886965 -1.6327681, 13.5887864 -1.6328271, 13.5888615 -1.6328606, 13.5889339 -1.632874, 13.5890398 -1.632862, 13.589131 -1.6328338, 13.5892289 -1.6327507, 13.5892919 -1.6326662, 13.5893724 -1.6325134, 13.5894502 -1.6323666)",
586167763,False,,residential,False,251.885,,"LINESTRING (13.5886097 -1.6322747, 13.5880387 -1.632118, 13.5878335 -1.6320362, 13.5876377 -1.6320201, 13.5875076 -1.6320469, 13.5874097 -1.6321006, 13.5873654 -1.6321649, 13.5873641 -1.6323003, 13.5877007 -1.6330242)",
494216205,False,,residential,False,152.49699999999999,,"LINESTRING (13.5864683 -1.6338325, 13.5865219 -1.6339397, 13.5865635 -1.6339814, 13.5866185 -1.6340188, 13.586774 -1.6340953, 13.5869188 -1.634181, 13.5870503 -1.6342882, 13.5871026 -1.6343567, 13.5871442 -1.6344438, 13.5872246 -1.6346449, 13.5872783 -1.634854)",
494216205,False,,residential,True,32.19,,"LINESTRING (13.5864683 -1.6338325, 13.5864441 -1.6337842, 13.5863596 -1.6335644)",
"[586181461, 586181462, 586181463]",False,,residential,True,605.053,,"LINESTRING (13.5864683 -1.6338325, 13.5863623 -1.6339438, 13.5860914 -1.6342321, 13.5860109 -1.6343044, 13.5859546 -1.6343272, 13.5858312 -1.6343339, 13.5855483 -1.6343178, 13.5854021 -1.6343031, 13.5852465 -1.6343071, 13.5850842 -1.6343313, 13.58493 -1.6343594, 13.5846765 -1.6344398, 13.5844593 -1.6344988, 13.5842527 -1.634535, 13.5841683 -1.6345283, 13.5840744 -1.634464, 13.5840207 -1.6343822, 13.5839818 -1.6342481, 13.5839885 -1.6341704, 13.5840087 -1.6341261, 13.5840704 -1.6341007, 13.584128 -1.6340873, 13.5842031 -1.6340846, 13.584415 -1.6340672, 13.5851231 -1.633968, 13.5852827 -1.6339304, 13.5854141 -1.6338956, 13.5859238 -1.6337387, 13.5863596 -1.6335644)",
